Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Voltage","Current"
-,-,DIR-04-ND,DIR-04,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
-,-,DIR-08-ND,DIR-08,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-100J3PB-ND,ER1-100J3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-100J3PR-ND,ER1-100J3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-100N3PR-ND,ER1-100N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-1200N3PB-ND,ER1-1200N3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-1200N3PR-ND,ER1-1200N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-16N3PB-ND,ER1-16N3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-16N3PR-ND,ER1-16N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-16N6SB-ND,ER1-16N6SB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-16N6SR-ND,ER1-16N6SR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-200J3PB-ND,ER1-200J3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-200N3PB-ND,ER1-200N3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER1-200N3PR-ND,ER1-200N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-100J3PB-ND,ER12-100J3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-100J3PR-ND,ER12-100J3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-100N3PB-ND,ER12-100N3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-100N3PR-ND,ER12-100N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-1200N3PB-ND,ER12-1200N3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-1200N3PR-ND,ER12-1200N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-16N3PB-ND,ER12-16N3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-16N3PR-ND,ER12-16N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-16N6SB-ND,ER12-16N6SB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-16N6SR-ND,ER12-16N6SR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-200J3PB-ND,ER12-200J3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-200J3PR-ND,ER12-200J3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-200N3PB-ND,ER12-200N3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-200N3PR-ND,ER12-200N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-25N3PR-ND,ER12-25N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-25N6SB-ND,ER12-25N6SB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-25N6SR-ND,ER12-25N6SR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-30J3PB-ND,ER12-30J3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-30J3PR-ND,ER12-30J3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-30N3PR-ND,ER12-30N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-400J3PB-ND,ER12-400J3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-400J3PR-ND,ER12-400J3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-400N3PB-ND,ER12-400N3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-400N3PR-ND,ER12-400N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-40N3PB-ND,ER12-40N3PB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-40N3PR-ND,ER12-40N3PR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-40N6SB-ND,ER12-40N6SB,Eaton - Bussmann Electrical Division,SWITCH COMPONENT HANDLE BLACK,0,0,"Active","0","0","-","Active","Handle, Black","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/bus-ele-cat-1007-flc-2017-sec-11-disconnects.pdf,-,ER12-40N6SR-ND,ER12-40N6SR,Eaton - Bussmann Electrical Division,SWITCH COMP HANDLE RED/YELLOW,0,0,"Active","0","0","-","Active","Handle, Red/Yellow","-","-"
