Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Circuit","Number of Positions","Switch Function","Contact Timing","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Key Removable Positions","Angle of Throw","Contact Material","Contact Finish","Mounting Type","Termination Style","Panel Cutout Dimensions","Features","Operating Temperature"
http://us.idec.com/Common/Download.aspx?d=44671,//media.digikey.com/Photos/IDEC/MFG_AS6M-2KT2PA.jpg,1885-1048-ND,AS6M-2KT2PA,IDEC,16MM KEY SWITCH 2 POSITION,46,0,"41.69000","0","1","A6","Active","DPDT","2","On-On","Not Specified","1A (AC/DC)","120V","24V","Flat Key","All","90°","Silver (Ag)","Gold","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.20mm Dia","IP65, Oil-Resistant","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/51-295.025D.jpg,1948-1673-ND,51-295.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,98,0,"44.42000","0","1","51","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/51-235.025D.jpg,1948-1651-ND,51-235.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,81,0,"44.42000","0","1","51","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-135.025D.jpg,1948-1637-ND,51-135.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,20,0,"44.42000","0","1","51","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","All","90°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/MFG_51-195.025D.jpg,1948-1648-ND,51-195.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,20,0,"44.42000","0","1","51","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","All","90°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/MFG_51-255.025D.jpg,1948-1658-ND,51-255.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,20,0,"44.42000","0","1","51","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-145.025D.jpg,1948-1640-ND,51-145.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MOM S,10,0,"44.42000","0","1","51","Active","DPST-NO/NC","2","On-Mom, Off-Mom","Not Specified","5A (AC)","250V","-","Flat Key","1 only","42°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-155.025D.jpg,1948-1644-ND,51-155.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,8,0,"44.42000","0","1","51","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","All","90°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/MFG51-235.022D.jpg,1948-1650-ND,51-235.022D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,37,0,"45.04000","0","1","51","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/51-195.022D.jpg,1948-1647-ND,51-195.022D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,20,0,"45.04000","0","1","51","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","All","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/51-255.022D.jpg,1948-1657-ND,51-255.022D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,11,0,"45.04000","0","1","51","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/51-295.022D.jpg,1948-1672-ND,51-295.022D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,9,0,"45.04000","0","1","51","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/51-405.036D.jpg,1948-1678-ND,51-405.036D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,20,0,"45.70000","0","1","51","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","100mA (AC/DC)","42V","42V","Flat Key","1 only","90°","-","-","Panel Mount","PC Pin, Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-414.036D.jpg,1948-1683-ND,51-438.036D,EAO,KEYLOCK SWITCH 2 POSITIONS MOM L,10,0,"45.70000","0","1","51","Active","DPST-NO/NC","2","On-Mom, Off-Mom","Not Specified","100mA (AC/DC)","42V","42V","Flat Key","1 only","42°","-","-","Panel Mount","PC Pin, Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
http://us.idec.com/Common/Download.aspx?d=447459,//media.digikey.com/Photos/IDEC/LBW6K-2T1VA.jpg,1885-1858-ND,LBW6K-2T1VA,IDEC,LBW FLUSH K-SEL 2-POS MAIN.,10,0,"46.97000","0","1","LBW","Active","SPDT","2","On-On","Not Specified","100mA (AC/DC)","125V","30V","Flat Key","All","90°","Silver (Ag)","Gold","Panel Mount","PC Pin","Circular - 22.30mm Dia","-","-25°C ~ 60°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-145.022D.jpg,1948-1639-ND,51-145.022D,EAO,KEYLOCK SWITCH 2 POSITIONS MOM S,28,0,"47.32000","0","1","51","Active","DPST-NO/NC","2","On-Mom, Off-Mom","Not Specified","5A (AC)","250V","-","Flat Key","1 only","42°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-136.025D.jpg,1948-1674-ND,51-296.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,29,0,"54.80000","0","1","51","Active","4PST-2NO/2NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/MFG_51-236.025D.jpg,1948-1652-ND,51-236.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,28,0,"54.80000","0","1","51","Active","4PST-2NO/2NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-136.025D.jpg,1948-1638-ND,51-136.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,20,0,"54.80000","0","1","51","Active","4PST-2NO/2NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","All","90°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-136.025D.jpg,1948-1649-ND,51-196.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,20,0,"54.80000","0","1","51","Active","4PST-2NO/2NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","All","90°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/MFG_51-256.025D.jpg,1948-1660-ND,51-256.025D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,14,0,"54.80000","0","1","51","Active","4PST-2NO/2NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","-","-","Panel Mount","Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
http://us.idec.com/Common/Download.aspx?d=447459,-,1885-1857-ND,LBW6K-2ST5A,IDEC,LBW FLUSH K-SEL 2-POS MAIN.,10,0,"55.16000","0","1","LBW","Active","SPDT","2","On-On","Not Specified","5A (AC/DC)","125V","30V","Flat Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 22.30mm Dia","-","-25°C ~ 60°C"
http://us.idec.com/Common/Download.aspx?d=447459,-,1885-1919-ND,LBW7K-2ST5A,IDEC,LBW FLUSH K-SEL 2-POS MAIN.,10,0,"55.16000","0","1","LBW","Active","SPDT","2","On-On","Not Specified","5A (AC/DC)","125V","30V","Flat Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Square - 22.50mm²","-","-25°C ~ 60°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_14_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/14-506.0250.jpg,1948-1236-ND,14-235.025K,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,34,0,"56.17000","0","1","14","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","-","-","Panel Mount","Solder Lug","Circular - 22.30mm Dia","IP65","-25°C ~ 55°C"
-,//media.digikey.com/photos/EAO/MFG_45-190H.1000.111.101.jpg,1948-1460-ND,45-190H.1000.111.101,EAO,(45-190H.1000.111.101) KEYLOCK S,34,0,"62.08000","0","1","45","Active","SPST-NO","2","Off-On","Not Specified","10A (AC/DC)","500V","500V","Flat Key","All","90°","Silver (Ag)","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP66, IP67, IP69K","-25°C ~ 70°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/51-401.036K.jpg,1948-1676-ND,51-401.036K,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,10,0,"64.43000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://us.idec.com/Common/Download.aspx?d=447459,-,1885-1880-ND,LBW6MK-2ST5A,IDEC,LBW FLUSH K-SEL 2-POS MAIN.,10,0,"64.70000","0","1","LBW","Active","SPDT","2","On-On","Not Specified","5A (AC/DC)","125V","30V","Flat Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 22.30mm Dia","-","-25°C ~ 60°C"
http://us.idec.com/Common/Download.aspx?d=447459,-,1885-1934-ND,LBW7MK-2ST5A,IDEC,LBW FLUSH K-SEL 2-POS MAIN.,10,0,"64.70000","0","1","LBW","Active","SPDT","2","On-On","Not Specified","5A (AC/DC)","125V","30V","Flat Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Square - 22.50mm²","-","-25°C ~ 60°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-371.F22D.jpg,1948-2425-ND,51-371.F22D,EAO,KEYLOCK SWITCH 3 POSITIONS MAIN-,10,0,"65.39000","0","1","51","Active","4PST-2NO/2NC","3","On-Off-On","Not Specified","5A (AC)","250V","-","Flat Key","Center","90°","Silver (Ag)","Gold","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.20mm Dia","IP65","-25°C ~ 55°C"
-,//media.digikey.com/photos/EAO/45-190H.2000.111.101.jpg,1948-1461-ND,45-190H.2000.111.101,EAO,(45-190H.2000.111.101) KEYLOCK S,6,0,"66.75000","0","1","45","Active","SPST-NO","2","Off-On","Not Specified","10A (AC/DC)","500V","500V","Flat Key","All","90°","Silver (Ag)","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP66, IP67, IP69K","-25°C ~ 70°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_14_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/14-236.025K.jpg,1948-1237-ND,14-236.025K,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,10,0,"67.20000","0","1","14","Active","4PST-2NO/2NC","2","On-Off, Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","-","-","Panel Mount","Solder Lug","Circular - 22.30mm Dia","IP65","-25°C ~ 55°C"
http://us.idec.com/Common/Download.aspx?d=447459,-,1885-1879-ND,LBW6MK-2ST2VA,IDEC,LBW FLUSH K-SEL 2-POS MAIN.,10,0,"67.88000","0","1","LBW","Active","DPDT","2","On-On","Not Specified","100mA (AC/DC)","125V","30V","Flat Key","All","90°","Silver (Ag)","Gold","Panel Mount","PC Pin","Circular - 22.30mm Dia","-","-25°C ~ 60°C"
-,//media.digikey.com/Photos/EAO/45-190F.1000.113.108.jpg,1948-1459-ND,45-190F.1000.113.108,EAO,(45-190F.1000.113.108) KEYLOCK S,19,0,"74.37000","0","1","45","Active","DPST-NO","3","On-Off-On","Not Specified","10A (AC/DC)","500V","500V","Flat Key","All","45°","Silver (Ag)","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP66, IP67, IP69K","-25°C ~ 70°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A165K%20Switch.jpg,Z1403-ND,A165K-A3M-2,Omron Automation and Safety,SWITCH KEYLOCK 3POS DPDT 5A 125V,7,0,"74.97000","0","1","A165K","Active","DPDT","3","On-On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","All","45°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6842-ND,A22TK-2LL-01-K01,Omron Automation and Safety,SWITCH KEYLCK 2POS SPST 10A 110V,5,3,"144.90000","0","1","A22TK","Active","SPST-NC","2","On-Off","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,//media.digikey.com/Photos/Omron%20Auto/A22TK-2RR-01-K01.jpg,Z6863-ND,A22TK-2RR-01-K01,Omron Automation and Safety,SWITCH KEYLCK 2POS SPST 10A 110V,5,0,"144.90000","0","1","A22TK","Active","SPST-NC","2","Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Right","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6847-ND,A22TK-2LR-01-K01,Omron Automation and Safety,SWITCH KEYLCK 2POS SPST 10A 110V,3,17,"144.90000","0","1","A22TK","Active","SPST-NC","2","Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6708-ND,A22TK-2RL-11-K01,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,14,60,"151.20000","0","1","A22TK","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Right","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,//media.digikey.com/Photos/Omron%20Auto/A22TK-2LL-03-01.jpg,Z6843-ND,A22TK-2LL-03-01,Omron Automation and Safety,SWITCH KEYLCK 2POS 3PST 10A 110V,11,0,"151.20000","0","1","A22TK","Active","3PST-NC","2","On-Off","Not Specified","10A (AC/DC)","110V","24V","Tubular Key (Not Included)","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6706-ND,A22TK-2LR-11-K01,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,10,1,"151.20000","0","1","A22TK","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,//media.digikey.com/Photos/Omron%20Auto/A22TK-2LL-02-K01.JPG,Z6859-ND,A22TK-2RL-02-K01,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,8,0,"151.20000","0","1","A22TK","Active","DPST-NC","2","On-Off","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Right","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6856-ND,A22TK-2LR-12-01,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,5,0,"151.20000","0","1","A22TK","Active","DPST-NC + SPST-NO","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key (Not Included)","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,//media.digikey.com/Photos/Omron%20Auto/A22TK-2RR-12-01.jpg,Z11405-ND,A22TK-2RR-12-01,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,5,0,"151.20000","0","1","A22TK","Active","DPST-NC + SPST-NO","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key (Not Included)","Right","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,//media.digikey.com/Photos/Omron%20Auto/A22TK-2LL-21-K03.jpg,Z6705-ND,A22TK-2LL-21-K01,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,12,46,"157.50000","0","1","A22TK","Active","DPST-NO + SPST-NC","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6844-ND,A22TK-2LL-03-K01,Omron Automation and Safety,SWITCH KEYLCK 2POS 3PST 10A 110V,5,0,"157.50000","0","1","A22TK","Active","3PST-NC","2","On-Off","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6864-ND,A22TK-2RR-21-K01,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,5,0,"157.50000","0","1","A22TK","Active","DPST-NO + SPST-NC","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Right","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6964-ND,A22TK-2RR-21-K05,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,5,0,"157.50000","0","1","A22TK","Active","DPST-NO + SPST-NC","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Right","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,//media.digikey.com/Photos/Omron%20Auto/A22TK-2LL-21-K03.jpg,Z6962-ND,A22TK-2LR-21-K05,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,4,0,"157.50000","0","1","A22TK","Active","DPST-NO + SPST-NC","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6845-ND,A22TK-2LL-12-K01,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,3,0,"157.50000","0","1","A22TK","Active","DPST-NC + SPST-NO","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6858-ND,A22TK-2LR-21-K01,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,3,0,"157.50000","0","1","A22TK","Active","DPST-NO + SPST-NC","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6707-ND,A22TK-2LR-11-K02,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,20,16,"170.10000","0","1","A22TK","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,-,Z6852-ND,A22TK-2LR-11-K03,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,5,0,"170.10000","0","1","A22TK","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,//media.digikey.com/Photos/Omron%20Auto/A22TK-2LR-11-K04.jpg,Z6853-ND,A22TK-2LR-11-K04,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,5,0,"170.10000","0","1","A22TK","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
https://industrial.omron.us/en/media/A22TK_manual_EN_A189-E1-01_tcm849-113980.pdf,//media.digikey.com/Photos/Omron%20Auto/A22TK-2LR-11-K04.jpg,Z6854-ND,A22TK-2LR-11-K05,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 110V,5,0,"170.10000","0","1","A22TK","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","10A (AC/DC)","110V","24V","Tubular Key","Left","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP65","-20°C ~ 70°C"
