Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Switch Type","Number of Keys","Matrix (Columns x Rows)","Illumination","Legend Type","Key Type","Output Type","Legend","Legend Color","Key Color","Mounting Type","Termination Style","Panel Cutout Dimensions","Operating Temperature","Ingress Protection","Illumination Voltage (Nominal)","Contact Rating @ Voltage","Features"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-CC3-000-ND,84SN-CC3-000,Grayhill Inc.,SWITCH KEYPAD 1 KEY 0.01A 24V,0,0,"15.18590","0","100","84S","Active","Snap Dome","1","1 x 1","Non-Illuminated","-","Rubber Overlay","Independent Switches (SPST)","No Buttons","-","-","Panel Mount, Front","Stud","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-CC3-001-ND,84SN-CC3-001,Grayhill Inc.,SWITCH KEYPAD 1 KEY 0.01A 24V,0,0,"15.63680","0","100","84S","Active","Snap Dome","1","1 x 1","Non-Illuminated","Fixed","Rubber Overlay","Independent Switches (SPST)","No Legend","-","White","Panel Mount, Front","Stud","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_82.pdf,-,82-350-10-ND,82-350-10,Grayhill Inc.,SWITCH KEYPAD 3KEY ILLUM 0.1A 5V,0,0,"15.65200","0","25","82","Active","Keyswitch","3","3 x 1","Illuminated - Light Source Not Included","Fixed","Polymer","Independent Switches (SPST)","No Legend","-","Gray","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.1A @ 5VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_82.pdf,-,82-350-41-ND,82-350-41,Grayhill Inc.,SWITCH KEYPAD 3KEY ILLUM 0.1A 5V,0,0,"15.66960","0","25","82","Active","Keyswitch","3","3 x 1","Illuminated - Light Source Not Included","Interchangeable","Transparent Key Cap","Independent Switches (SPST)","Customizable (Sold Separate)","-","Black","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.1A @ 5VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_87.pdf,-,87HC3-201-ND,87HC3-201,Grayhill Inc.,SWITCH KEYPAD 6 KEY 0.01A 24V,0,0,"15.76000","0","3","87","Active","Snap Dome","6","6 x 1","Non-Illuminated","Interchangeable","Transparent Key Cap","Independent Switches (SPST)","Customizable (Sold Separate)","-","White","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-CC3-000-N-ND,84SN-CC3-000-N,Grayhill Inc.,SWITCH KEYPAD 1 KEY 0.01A 24V,0,0,"15.77310","0","100","84S","Active","Snap Dome","1","1 x 1","Non-Illuminated","-","Rubber Overlay","Independent Switches (SPST)","No Buttons","-","-","Panel Mount, Front","Stud","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_82.pdf,-,82-301-64-ND,82-301-64,Grayhill Inc.,SWITCH KEYPAD 3 KEY 0.1A 5V,0,0,"15.81840","0","25","82","Active","Keyswitch","3","3 x 1","Non-Illuminated","Interchangeable","Transparent Key Cap","Independent Switches (4PST)","Customizable (Sold Separate)","-","Gray","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.1A @ 5VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-CC3-201-ND,84SN-CC3-201,Grayhill Inc.,SWITCH KEYPAD 1 KEY 0.01A 24V,0,0,"15.87170","0","100","84S","Active","Snap Dome","1","1 x 1","Non-Illuminated","Interchangeable","Rubber Overlay","Independent Switches (SPST)","Blank Buttons","-","-","Panel Mount, Front","Stud","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96AB2-102-FS-ND,96AB2-102-FS,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.005A 12V,0,0,"15.98770","0","100","96","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96AB2-102-RS-ND,96AB2-102-RS,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.005A 12V,0,0,"15.98770","0","100","96","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format","Black","White","Panel Mount, Rear","Pin Header","Rectangular - 68.58mm x 50.80mm","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96AB2-152-FS-ND,96AB2-152-FS,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.005A 12V,0,0,"15.98770","0","100","96","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96AB2-152-RS-ND,96AB2-152-RS,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.005A 12V,0,0,"15.98770","0","100","96","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format","White","Black","Panel Mount, Rear","Pin Header","Rectangular - 68.58mm x 50.80mm","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-CC3-001-N-ND,84SN-CC3-001-N,Grayhill Inc.,SWITCH KEYPAD 1 KEY 0.01A 24V,0,0,"16.24730","0","100","84S","Active","Snap Dome","1","1 x 1","Non-Illuminated","Fixed","Rubber Overlay","Independent Switches (SPST)","No Legend","-","White","Panel Mount, Front","Stud","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_82.pdf,-,82-350-8-ND,82-350-8,Grayhill Inc.,SWITCH KEYPAD 3KEY ILLUM 0.1A 5V,0,0,"16.46920","0","25","82","Active","Keyswitch","3","3 x 1","Illuminated - Light Source Not Included","Fixed","Polymer","Independent Switches (DPST)","No Legend","-","Gray","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.1A @ 5VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-CC3-201-N-ND,84SN-CC3-201-N,Grayhill Inc.,SWITCH KEYPAD 1 KEY 0.01A 24V,0,0,"16.47200","0","100","84S","Active","Snap Dome","1","1 x 1","Non-Illuminated","Interchangeable","Rubber Overlay","Independent Switches (SPST)","Blank Buttons","-","-","Panel Mount, Front","Stud","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_82.pdf,-,82-350-43-ND,82-350-43,Grayhill Inc.,SWITCH KEYPAD 3KEY ILLUM 0.1A 5V,0,0,"16.54280","0","25","82","Active","Keyswitch","3","3 x 1","Illuminated - Light Source Not Included","Interchangeable","Transparent Key Cap","Independent Switches (DPST)","Customizable (Sold Separate)","-","Black","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.1A @ 5VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96BB2-006-FS-ND,96BB2-006-FS,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.005A 12V,0,0,"16.99840","0","100","96","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ D","Black","White","Panel Mount, Front","Pin Header","-","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96BB2-006-RS-ND,96BB2-006-RS,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.005A 12V,0,0,"16.99840","0","100","96","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ D","Black","White","Panel Mount, Rear","Pin Header","Rectangular - 68.58mm x 63.50mm","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96BB2-056-FS-ND,96BB2-056-FS,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.005A 12V,0,0,"16.99840","0","100","96","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ D","White","Black","Panel Mount, Front","Pin Header","-","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96BB2-056-RS-ND,96BB2-056-RS,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.005A 12V,0,0,"16.99840","0","100","96","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ D","White","Black","Panel Mount, Rear","Pin Header","Rectangular - 68.58mm x 63.50mm","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_87.pdf,-,87AB3-201-ND,87AB3-201,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"18.52090","0","100","87","Active","Snap Dome","12","3 x 4","Non-Illuminated","Interchangeable","Transparent Key Cap","Matrix","Customizable (Sold Separate)","-","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1439475975.pdf,-,3K041203-ND,3K041203,Storm Interface,SWITCH KEYPAD 4 KEY 0.05A 24V,0,0,"18.54000","0","25","3000","Active","Conductive Rubber","4","1 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Arrows","Gray","Translucent","Panel Mount, Front or Rear","Pin Header","Rectangular - 82.50mm x 25.50mm","-10°C ~ 85°C","IP54 - Dust Protected, Water Resistant","-","0.05A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_82.pdf,-,82-601-85-ND,82-601-85,Grayhill Inc.,SWITCH KEYPAD 6 KEY 0.1A 5V,0,0,"18.54400","0","25","82","Active","Keyswitch","6","3 x 2","Non-Illuminated","Fixed","Polymer","Independent Switches (SPST)","Telephone Format","White","Gray","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.1A @ 5VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_82.pdf,-,82-601-89-ND,82-601-89,Grayhill Inc.,SWITCH KEYPAD 6 KEY 0.1A 5V,0,0,"18.54400","0","25","82","Active","Keyswitch","6","3 x 2","Non-Illuminated","Fixed","Polymer","Independent Switches (SPST)","Telephone Format","White","Gray","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.1A @ 5VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1439475975.pdf,-,3K042203-ND,3K042203,Storm Interface,SWITCH KEYPAD 4 KEY 0.05A 24V,0,0,"19.90800","0","25","3000","Active","Conductive Rubber","4","1 x 4","Non-Illuminated","Fixed","Polymer","Matrix","F1 ~ F4","Gray","Translucent","Panel Mount, Front or Rear","Pin Header","Rectangular - 82.50mm x 25.50mm","-10°C ~ 85°C","IP54 - Dust Protected, Water Resistant","-","0.05A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_82.pdf,-,82-601-81-ND,82-601-81,Grayhill Inc.,SWITCH KEYPAD 6 KEY 0.1A 5V,0,26,"20.37920","0","25","82","Active","Keyswitch","6","3 x 2","Non-Illuminated","Interchangeable","Transparent Key Cap","Independent Switches (SPST)","Customizable (Sold Separate)","-","Gray","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.1A @ 5VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_82.pdf,-,82-601-86-ND,82-601-86,Grayhill Inc.,SWITCH KEYPAD 6 KEY 0.1A 5V,0,0,"20.73440","0","25","82","Active","Keyswitch","6","3 x 2","Non-Illuminated","Fixed","Polymer","Independent Switches (DPST)","Telephone Format","White","Gray","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.1A @ 5VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_82.pdf,-,82-601-90-ND,82-601-90,Grayhill Inc.,SWITCH KEYPAD 6 KEY 0.1A 5V,0,0,"20.73440","0","25","82","Active","Keyswitch","6","3 x 2","Non-Illuminated","Fixed","Polymer","Independent Switches (DPST)","Telephone Format","White","Gray","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.1A @ 5VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86AC2-101-ND,86AC2-101,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"20.79740","0","100","86","Active","Snap Dome","12","3 x 4","Non-Illuminated","Interchangeable","Transparent Key Cap","Common Bus","Customizable (Sold Separate)","-","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86AC2-102-ND,86AC2-102,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"20.80320","0","100","86","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Polymer","Common Bus","Telephone Format","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86AC2-103-ND,86AC2-103,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"20.80320","0","100","86","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Polymer","Common Bus","Telephone Format","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_88.pdf,-,88AC2-ND,88AC2,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"21.55140","0","100","88","Active","Snap Dome","12","3 x 4","Non-Illuminated","Interchangeable","Polyester Overlay","Common Bus","Customizable (Sold Separate)","-","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP42","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86BB2-002-ND,86BB2-002,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"21.88630","0","100","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","0 ~ 9, A ~ F","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86AA2-102-ND,86AA2-102,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"21.88630","0","100","86","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Polymer","-","Telephone Format","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86BB2-003-ND,86BB2-003,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"21.88630","0","100","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","0 ~ 9, A ~ F","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86BB2-004-ND,86BB2-004,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"21.88630","0","100","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ F","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86BB2-005-ND,86BB2-005,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"21.88630","0","100","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ F","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_83.pdf,-,83AB1-101-ND,83AB1-101,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"21.98640","0","100","83","Active","Snap Dome","12","3 x 4","Non-Illuminated","Interchangeable","Transparent Key Cap","Matrix","Customizable (Sold Separate)","-","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_83.pdf,-,83AB1-103-ND,83AB1-103,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"21.98640","0","100","83","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84.pdf,-,84AB1-101-ND,84AB1-101,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"22.96660","0","100","84","Active","Snap Dome","12","3 x 4","Non-Illuminated","Interchangeable","Transparent Key Cap","Matrix","Customizable (Sold Separate)","-","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84.pdf,//media.digikey.com/Photos/Grayhill%20Photos/84AB1-102.jpg,84AB1-102-ND,84AB1-102,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"22.96660","0","100","84","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84.pdf,-,84AB1-103-ND,84AB1-103,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"22.96660","0","100","84","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86BC2-001-ND,86BC2-001,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"22.97380","0","100","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Interchangeable","Transparent Key Cap","Common Bus","Customizable (Sold Separate)","-","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86BC2-002-ND,86BC2-002,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"22.97380","0","100","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Polymer","Common Bus","0 ~ 9, A ~ F","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86BC2-003-ND,86BC2-003,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"22.97380","0","100","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Polymer","Common Bus","0 ~ 9, A ~ F","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86BC2-004-ND,86BC2-004,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"22.97380","0","100","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Polymer","Common Bus","Telephone Format, A ~ F","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86BC2-005-ND,86BC2-005,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"22.97380","0","100","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Polymer","Common Bus","Telephone Format, A ~ F","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86BC2-006-ND,86BC2-006,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"22.97380","0","100","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Polymer","Common Bus","Telephone Format, A ~ D","Black","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_83.pdf,-,83AC1-101-ND,83AC1-101,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"23.24640","0","100","83","Active","Snap Dome","12","3 x 4","Non-Illuminated","Interchangeable","Transparent Key Cap","Common Bus","Customizable (Sold Separate)","-","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_83.pdf,-,83AC1-102-ND,83AC1-102,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"23.24640","0","100","83","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Polymer","Common Bus","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_83.pdf,-,83AC1-103-ND,83AC1-103,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"23.24640","0","100","83","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Polymer","Common Bus","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_82.pdf,-,82-650-19-ND,82-650-19,Grayhill Inc.,SWITCH KEYPAD 6KEY ILLUM 0.1A 5V,0,0,"23.56160","0","25","82","Active","Keyswitch","6","3 x 2","Illuminated - Light Source Not Included","Interchangeable","Transparent Key Cap","Independent Switches (SPST)","Customizable (Sold Separate)","-","Gray","Through Hole","PC Pin","-","-40°C ~ 80°C","-","-","0.1A @ 5VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_87.pdf,-,87BB3-201-ND,87BB3-201,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"23.94680","0","100","87","Active","Snap Dome","16","4 x 4","Non-Illuminated","Interchangeable","Transparent Key Cap","Matrix","Customizable (Sold Separate)","-","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_86.pdf,-,86BA2-001-ND,86BA2-001,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"24.04830","0","100","86","Active","Snap Dome","16","4 x 4","Non-Illuminated","Interchangeable","Transparent Key Cap","-","Customizable (Sold Separate)","-","White","Panel Mount, Front or Rear","Pin Header","-","-40°C ~ 80°C","IP40","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84.pdf,-,84AC1-102-ND,84AC1-102,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"24.10050","0","100","84","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Polymer","Common Bus","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84.pdf,-,84AC1-101-ND,84AC1-101,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"24.10050","0","100","84","Active","Snap Dome","12","3 x 4","Non-Illuminated","Interchangeable","Transparent Key Cap","Common Bus","Customizable (Sold Separate)","-","White","Panel Mount, Front","Pin Header","-","-40°C ~ 80°C","-","-","0.01A @ 24VDC","-"
