Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Features","Termination Style","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material"
-,-,1920-2016-ND,56.OA03.1253C,Altech Corporation,OA560312V 5NO/3NC AGSN02+02UMAU,15,0,"79.78000","0","1","Bulk","OA","Active","Through Hole","12VDC","8PST-5NO/3NC (5 Form A, 3 Form B)","10A","400VAC, 250VDC - Max","-","PC Pin","8.4 VDC","-","27ms","5ms","-40°C ~ 75°C","Silver Tin Oxide (AgSnO), Gold (Au)"
-,//media.digikey.com/Photos/Weidmuller/MFG_1303890000.jpg,281-4433-ND,1303890000,Weidmüller,SCS 24VDC P1SIL3DS,3,18,"113.41000","0","1","Bulk","SCS","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","8A","250VAC, 30VDC - Max","Diode, Lighted Indicator","Screw Terminal","-","-","7ms","14ms","-25°C ~ 50°C","Silver Nickel (AgNi), Gold (Au)"
https://www.littelfuse.com/~/media/protection-relays/datasheets/intrinsically-safe-relays/littelfuse_protectionrelays_iss100_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/ISS-100.JPG,F10546-ND,ISS-100,Littelfuse Inc.,RELAY SAFETY SPST 8A 115V,5,0,"129.57000","0","1","Bulk","ISS-100","Active","Chassis Mount","115VAC","SPST-NO (1 Form A)","8A","120VAC - Max","-","Screw Terminal","-","-","-","-","-20°C ~ 55°C","-"
https://www.littelfuse.com/~/media/protection-relays/datasheets/intrinsically-safe-relays/littelfuse_protectionrelays_iss_101_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/ISS-101.jpg,F10547-ND,ISS-101,Littelfuse Inc.,RELAY SAFETY SPST 8A 115V,2,0,"129.57000","0","1","Bulk","ISS-101","Active","Socketable","115VAC","SPST-NO (1 Form A)","8A","120VAC - Max","-","Plug In, 8 Pin (Octal)","-","-","-","-","-20°C ~ 55°C","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2904952_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2904952.JPG,277-16825-ND,2904952,Phoenix Contact,PSR-MS30-1NO-24DC-SC,7,0,"135.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2904954_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2904952.JPG,277-16826-ND,2904954,Phoenix Contact,PSR-MS40-1NO-1DO-24DC-SC,3,0,"135.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://cdn.sick.com/media/pdf/6/46/146/dataSheet_UE10-2FG2D0_1043915_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE10-2FG2D0.JPG,1882-1391-ND,UE10-2FG2D0,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,6,0,"140.17000","0","1","Bulk","UE10-2FG","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","10ms","30ms","-","Silver (Ag), Gold (Au)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700356.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700356.jpg,277-11739-ND,2700356,Phoenix Contact,RELAY SAFETY SPST 6A 24V,11,29,"160.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","SPST-NO (1 Form A)","6A","250VAC, 250VDC - Max","Lighted Indicator","Screw Terminal","-","-","100ms","35ms","-40°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://cdn.sick.com/media/pdf/7/47/147/dataSheet_UE10-2FG3D0_1043916_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE10-2FG3D0.JPG,1882-1392-ND,UE10-2FG3D0,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,19,0,"167.62000","0","1","Bulk","UE10-2FG","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","10ms","30ms","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/4/84/184/dataSheet_UE23-2MF2D3_6026146_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE23-2MF2xx.jpg,1882-1399-ND,UE23-2MF2D3,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,4,0,"193.44000","0","1","Bulk","UE23-2MF","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","80ms","70ms","-","Silver (Ag), Gold (Au)"
http://us.idec.com/Common/Download.aspx?d=269815,//media.digikey.com/Photos/IDEC/MFG_HR1S-AC5121.jpg,1885-1198-ND,HR1S-AC5121,IDEC,RELAY SAFETY 3PST 10.5A 24V,6,0,"196.00000","0","1","Bulk","HR1S-AC","Active","DIN Rail","24VAC/DC","3PST-NO (3 Form A)","10.5A","240VAC, 24VDC - Max","-","Screw Terminal","-","-","100ms","-","-10°C ~ 55°C","-"
https://cdn.sick.com/media/pdf/4/44/944/dataSheet_RLY3-OSSD1_1085343_en.pdf,//media.digikey.com/Photos/Sick%20Photos/MFG_RLY3.jpg,1882-1695-ND,RLY3-OSSD1,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,3,0,"208.00000","0","1","Bulk","ReLy","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","250VDC - Max","-","Spring Terminal","-","-","10ms","-","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/5/85/185/dataSheet_UE23-2MF2A4_6026147_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE23-2MF2xx.jpg,1882-1398-ND,UE23-2MF2A4,"SICK, Inc.",RELAY SAFETY 3PST 6A 115V,2,0,"212.16000","0","1","Bulk","UE23-2MF","Active","DIN Rail","115VAC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","80ms","70ms","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/8/68/168/dataSheet_UE10-4XT2D2_6024919_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE10-4XTxD2.JPG,1882-1395-ND,UE10-4XT2D2,"SICK, Inc.",RELAY SAFETY 7PST 6A 24V,2,0,"212.40000","0","1","Bulk","UE10-4XT","Active","DIN Rail","24VAC/DC","7PST-4NO/3NC (4 Form A, 3 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","70ms","-","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Weidmuller/MFG_1319280000.jpg,281-5588-ND,1319280000,Weidmüller,SCS 24VDC P2SIL3ES,5,0,"220.07000","0","1","Bulk","SCS","Active","DIN Rail","24VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","6A","250VAC - Max","Diode","Screw Terminal","-","-","55ms","20ms","-25°C ~ 55°C","Silver Tin Oxide (AgSnO)"
-,//media.digikey.com/Photos/Weidmuller/MFG_1319270000.jpg,281-4438-ND,1319270000,Weidmüller,SCS 24VDC P2SIL3DSES,2,9,"220.07000","0","1","Bulk","SCS","Active","DIN Rail","24VDC","4PST-NO (4 Form A)","8A","250VAC - Max","Lighted Indicator","Screw Terminal","17 VDC","12.5 VDC","5.5ms","4ms","-25°C ~ 50°C","Silver Nickel (AgNi), Gold (Au)"
https://www.littelfuse.com/~/media/protection-relays/datasheets/intrinsically-safe-relays/littelfuse_protectionrelays_iss102_datasheet.pdf,-,F10548-ND,ISS-102ACI-MC,Littelfuse Inc.,RELAY SAFETY SPST/SPDT 5A 120V,5,0,"222.62000","0","1","Bulk","ISS-102","Active","Chassis Mount","120VAC","SPST-NO (1 Form A), SPDT (1 Form C)","5A","120VAC - Max","-","Screw Terminal","-","-","-","-","-20°C ~ 55°C","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2981062_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2981062.jpg,277-16860-ND,2981062,Phoenix Contact,1-2 CHANNEL SAFETY RELAY DIN,5,20,"224.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://cdn.sick.com/media/pdf/8/68/268/dataSheet_UE43-2MF2D2_6024893_en.pdf,//media.digikey.com/photos/Sick%20Photos/UE43-2MF-SERIES.jpg,1882-1403-ND,UE43-2MF2D2,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,3,0,"225.08000","0","1","Bulk","UE43-2MF","Active","DIN Rail","24VAC/DC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","-","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/4/74/174/dataSheet_UE11-4DX2D30.5_6024921_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE11-4DX2D30.5.JPG,1882-1397-ND,UE11-4DX2D30.5,"SICK, Inc.",RELAY SAFETY 7PST 6A 24V,3,0,"232.22000","0","1","Bulk","UE11-4DX","Active","DIN Rail","24VDC","7PST-4NO/3NC (4 Form A, 3 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","-","-","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/4/84/984/dataSheet_UE10-3OS2D0_6024917_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE10-3OSxD0.JPG,1882-1393-ND,UE10-3OS2D0,"SICK, Inc.",RELAY SAFETY 5PST 6A 24V,4,0,"233.58000","0","1","Bulk","UE10-3OS","Active","DIN Rail","24VDC","5PST-3NO/2NC (3 Form A, 2 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","20ms","-","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/3/73/173/dataSheet_UE10-4XT3D2_6024920_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE10-4XTxD2.JPG,1882-1396-ND,UE10-4XT3D2,"SICK, Inc.",RELAY SAFETY 7PST 6A 24V,11,0,"236.30000","0","1","Bulk","UE10-4XT","Active","DIN Rail","24VAC/DC","7PST-4NO/3NC (4 Form A, 3 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","70ms","-","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/9/69/269/dataSheet_UE43-2MF3D2_6024894_en.pdf,//media.digikey.com/photos/Sick%20Photos/UE43-2MF-SERIES.jpg,1882-1404-ND,UE43-2MF3D2,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,14,0,"238.82000","0","1","Bulk","UE43-2MF","Active","DIN Rail","24VAC/DC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","-","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/6/76/476/dataSheet_UE23-3MF2D2_6034595_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE23-3MF2D2.JPG,1882-1400-ND,UE23-3MF2D2,"SICK, Inc.",RELAY SAFETY 4PST 8A 24V,2,0,"242.39000","0","1","Bulk","UE23-3MF","Active","DIN Rail","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","8A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","80ms","70ms","-","Silver (Ag), Gold (Au)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2963734_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2963734.JPG,277-3029-ND,2963734,Phoenix Contact,RELAY SAFETY 6PST 6A 24V,4,59,"255.00000","0","1","Bulk","PSR","Active","DIN Rail","24VAC/DC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","20ms","20ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2981677_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2981677.JPG,277-3212-ND,2981677,Phoenix Contact,RELAY SAFETY 5PST 6A 24V,4,17,"257.00000","0","1","Bulk","PSR","Active","DIN Rail","24VDC","5PST-4NO/1NC (4 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","Lighted Indicator","Screw Terminal","-","-","10ms","10ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO)"
https://cdn.sick.com/media/pdf/3/43/243/dataSheet_UE43-3AR3D2_6034568_en.pdf,//media.digikey.com/Photos/Sick%20Photos/MFG_UE43-3AR3D2.jpg,1882-1405-ND,UE43-3AR3D2,"SICK, Inc.",RELAY SAFETY 4PST 8A 24V,2,0,"267.75000","0","1","Bulk","UE43-3AR","Active","DIN Rail","24VAC/DC","4PST-3NO/1NC (3 Form A, 1 Form B)","8A","300VAC, 300VDC - Max","-","Screw Terminal","-","-","10ms","-","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/5/45/345/dataSheet_RLY3-OSSD2_1085344_en.pdf,//media.digikey.com/Photos/Sick%20Photos/MFG_RLY3.jpg,1882-1696-ND,RLY3-OSSD2,"SICK, Inc.",RELAY SAFETY DPST 6A 24V,3,0,"270.00000","0","1","Bulk","ReLy","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","6A","250VDC - Max","-","Spring Terminal","-","-","10ms","-","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/6/46/946/dataSheet_RLY3-HAND1_1085346_en.pdf,//media.digikey.com/Photos/Sick%20Photos/MFG_RLY3.jpg,1882-1698-ND,RLY3-HAND1,"SICK, Inc.",RELAY SAFETY DPST 6A 24V,3,0,"270.00000","0","1","Bulk","ReLy","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","6A","250VDC - Max","-","Spring Terminal","-","-","10ms","-","-","Silver (Ag), Gold (Au)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2981020_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2981020.jpg,277-2941-ND,2981020,Phoenix Contact,RELAY SAFETY DPST 6A 24V,9,290,"273.00000","0","1","Bulk","-","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","60ms","20ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO), Gold (Au)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2981033_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2981033.JPG,277-3027-ND,2981033,Phoenix Contact,RELAY SAFETY 6PST 6A 24V,6,55,"273.00000","0","1","Bulk","PSR","Active","DIN Rail","24VAC/DC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","20ms","20ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO)"
http://www.ia.omron.com/data_pdf/cat/g9sb_ds_e_6_4_csm1282.pdf,//media.digikey.com/Photos/Omron%20Auto/G9SB-200-B%20AC%5EDC24.JPG,Z12572-ND,G9SB-200-B AC/DC24,Omron Automation and Safety,G9SB-200-B AC/DC24,3,9,"285.12000","0","1","Bulk","G9SB","Active","DIN Rail","24VAC/DC","DPST-NO (2 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
http://www.ia.omron.com/data_pdf/cat/g9sb_ds_e_6_4_csm1282.pdf,//media.digikey.com/photos/Omron%20Auto/G9SB-3012-A%20AC%5EDC24.JPG,Z12573-ND,G9SB-2002-A AC/DC24,Omron Automation and Safety,G9SB-2002-A AC/DC24,10,27,"302.94000","0","1","Bulk","G9SB","Active","DIN Rail","24VAC/DC","DPST-NO (2 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
http://www.ia.omron.com/data_pdf/cat/g9sb_ds_e_6_4_csm1282.pdf,//media.digikey.com/photos/Omron%20Auto/G9SB-3012-A%20AC%5EDC24.JPG,Z12574-ND,G9SB-2002-C AC/DC24,Omron Automation and Safety,G9SB-2002-C AC/DC24,3,0,"302.94000","0","1","Bulk","G9SB","Active","DIN Rail","24VAC/DC","DPST-NO (2 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
https://cdn.sick.com/media/pdf/2/92/292/dataSheet_UE48-2OS2D2_6024915_en.pdf,//media.digikey.com/photos/Sick%20Photos/UE48-2OS-SERIES.jpg,1882-1411-ND,UE48-2OS2D2,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,10,0,"310.31000","0","1","Bulk","UE48-2OS","Active","DIN Rail","24VAC/DC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","50ms","-","Silver (Ag), Gold (Au)"
https://www.gavazzionline.com/pdf/NA13D230.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/NA13D110CG.JPG,1864-2517-ND,NA13D110CG,Carlo Gavazzi Inc.,NA1/3-D/110 CG SAFETY MODULE,3,0,"323.40000","0","1","Bulk","NA13D","Active","DIN Rail","110VAC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","230VAC - Max","Lighted Indicator","Screw Terminal","-","-","150ms","30ms","-25°C ~ 55°C","-"
https://cdn.sick.com/media/pdf/4/74/274/dataSheet_UE43-3MF2A3_6024901_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE43-3MF-SERIES.jpg,1882-1406-ND,UE43-3MF2A3,"SICK, Inc.",RELAY SAFETY 4PST 6A 230V,4,0,"326.61000","0","1","Bulk","UE43-3MF","Active","DIN Rail","230VAC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","50ms","150ms","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/0/70/270/dataSheet_UE43-3MF2D3_6024897_en.pdf,//media.digikey.com/Photos/Sick%20Photos/UE43-3MF-SERIES.jpg,1882-1407-ND,UE43-3MF2D3,"SICK, Inc.",RELAY SAFETY 4PST 6A 24V,2,0,"326.61000","0","1","Bulk","UE43-3MF","Active","DIN Rail","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","50ms","150ms","-","Silver (Ag), Gold (Au)"
https://www.gavazzionline.com/pdf/NA13D230.pdf,-,1864-2518-ND,NA13D230CG,Carlo Gavazzi Inc.,NA13D230CG E-STOP MODULE,3,0,"330.00000","0","1","Bulk","NA13D","Active","DIN Rail","230VAC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","230VAC - Max","Lighted Indicator","Screw Terminal","-","-","150ms","30ms","-25°C ~ 55°C","-"
https://cdn.sick.com/media/pdf/6/66/266/dataSheet_UE42-2HD2D2_6024878_en.pdf,//media.digikey.com/photos/Sick%20Photos/MFG_UE42-2HD-SERIES.jpg,1882-1401-ND,UE42-2HD2D2,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,4,0,"336.06000","0","1","Bulk","UE42-2HD","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","50ms","-","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/4/94/294/dataSheet_UE48-3OS2D2_6025089_en.pdf,//media.digikey.com/photos/Sick%20Photos/UE48-3OS-SERIES.jpg,1882-1413-ND,UE48-3OS2D2,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,3,0,"341.70000","0","1","Bulk","UE48-3OS","Active","DIN Rail","24VAC/DC","3PST-NO (3 Form A)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","-","-","Silver (Ag), Gold (Au)"
https://cdn.sick.com/media/pdf/5/95/295/dataSheet_UE48-3OS3D2_6025097_en.pdf,//media.digikey.com/photos/Sick%20Photos/UE48-3OS-SERIES.jpg,1882-1414-ND,UE48-3OS3D2,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,3,0,"352.24000","0","1","Bulk","UE48-3OS","Active","DIN Rail","24VAC/DC","3PST-NO (3 Form A)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","-","-","Silver (Ag), Gold (Au)"
https://industrial.omron.us/en/media/G9SE_Safety_Relay_Bro_EN_201506_J77IE02_tcm849-111072.pdf,//media.digikey.com/Photos/Omron%20Auto/G9SE-221-T30.jpg,Z12576-ND,G9SE-221-T30,Omron Automation and Safety,SAFETY UNIT 2+2+1 INST+TD O/P,2,15,"356.40000","0","1","Bulk","G9SE","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","100ms","15ms","-10°C ~ 55°C","-"
https://cdn.sick.com/media/pdf/7/67/267/dataSheet_UE42-2HD3D2_6024881_en.pdf,//media.digikey.com/photos/Sick%20Photos/MFG_UE42-2HD-SERIES.jpg,1882-1402-ND,UE42-2HD3D2,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,3,0,"358.92000","0","1","Bulk","UE42-2HD","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","50ms","-","-","Silver (Ag), Gold (Au)"
http://www.ia.omron.com/data_pdf/cat/g9sb_ds_e_6_4_csm1282.pdf,//media.digikey.com/photos/Omron%20Auto/G9SB-3012-A%20AC%5EDC24.JPG,Z12575-ND,G9SB-301-B AC/DC24,Omron Automation and Safety,G9SB-301-B AC/DC24,6,13,"368.28000","0","1","Bulk","G9SB","Active","DIN Rail","24VAC/DC","3PST-NO (3 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
https://www.gavazzionline.com/pdf/ND12D.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/ND12D110CG.JPG,1864-2520-ND,ND12D110CG,Carlo Gavazzi Inc.,ND1/2-D/110 CG SAFETY MODULE,3,0,"376.20000","0","1","Bulk","ND12D","Active","DIN Rail","110VAC","3PST-2NO/1NC (2 Form A, 1 Form B)","8A","230VAC - Max","-","Screw Terminal","-","-","150ms","30ms","-25°C ~ 55°C","-"
-,//media.digikey.com/photos/Omron%20Auto/44510-2232.JPG,Z8867-ND,SR223SMT01,Omron Automation and Safety,REL SAFETY 3PST-2NC/1NO 1.5A 24V,4,0,"380.16000","0","1","Bulk","SR223SMT","Active","DIN Rail","24VAC/DC","3PST-2NC/1NO (2 Form B, 1 Form A)","1.5A","24VDC - Max","Lighted Indicator","Screw Terminal","-","-","-","-","-10°C ~ 55°C","-"
https://www.gavazzionline.com/pdf/ND12D.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_ND12DCG.jpg,1864-2522-ND,ND12DCG,Carlo Gavazzi Inc.,TWO HANDS SAFETY MODULE,3,0,"381.15000","0","1","Bulk","ND12D","Active","DIN Rail","-","3PST-2NO/1NC (2 Form A, 1 Form B)","8A","230VAC - Max","-","Screw Terminal","-","-","150ms","30ms","-25°C ~ 55°C","-"
-,//media.digikey.com/Photos/Omron%20Auto/SR203AM01.JPG,Z8866-ND,SR203AM01,Omron Automation and Safety,SR202 INPUTS 3 OUT,5,0,"386.10000","0","1","Bulk","SR203AM","Active","DIN Rail","24VAC/DC","4PST-3NO/1NC (3 Form A, 1 Form B)","3A","230VAC, 24VDC - Max","-","Screw Terminal","-","-","-","15ms","-5°C ~ 55°C","-"
http://www.ia.omron.com/data_pdf/cat/g9sa_ds_e_11_6_csm1281.pdf,//media.digikey.com/Photos/Omron%20Auto/G9SA-321-T15-AC%5EDC24.jpg,Z12571-ND,G9SA-321-T15 AC/DC24,Omron Automation and Safety,RELAY SAFETY 3P 24V,2,21,"399.17000","0","1","-","G9SA","Active","DIN Rail","24VAC/DC","3PST-NO (3 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
https://cdn.sick.com/media/pdf/5/85/285/dataSheet_UE45-3S12D33_6024911_en.pdf,//media.digikey.com/photos/Sick%20Photos/MFG_UE45-3S1-SERIES.jpg,1882-1408-ND,UE45-3S12D33,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,3,0,"400.43000","0","1","Bulk","UE45-3S1","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","30ms","-","Silver (Ag), Gold (Au)"
https://www.gavazzionline.com/pdf/NE14D.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/NE14D.jpg,1864-2523-ND,NE14D,Carlo Gavazzi Inc.,EXTENSION MOD UP TO SAFETY CAT 4,3,0,"429.00000","0","1","Bulk","NE14","Active","DIN Rail","24VAC/DC","5PST-4NO/1NC (4 Form A, 1 Form B)","8A","230VAC - Max","-","Screw Terminal","-","-","-","-","-25°C ~ 55°C","-"
https://cdn.sick.com/media/pdf/8/88/288/dataSheet_UE45-3S13D330_6024914_en.pdf,//media.digikey.com/photos/Sick%20Photos/MFG_UE45-3S1-SERIES.jpg,1882-1410-ND,UE45-3S13D330,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,5,0,"443.34000","0","1","Bulk","UE45-3S1","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","30ms","-","Silver (Ag), Gold (Au)"
https://www.gavazzionline.com/pdf/NLG02Deng.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_NLG13D724SA.jpg,1864-2525-ND,NLG13D724SA,Carlo Gavazzi Inc.,RELAY SAFETY 4PST 6A 24V,3,0,"460.35000","0","1","Bulk","NLG13D","Active","DIN Rail","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","-","-","Screw Terminal","-","-","-","-","-25°C ~ 65°C","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2986096_UM.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2986096.jpg,277-16862-ND,2986096,Phoenix Contact,PSR-SCP- 24DC/TS/SDOR4/4X1,4,0,"477.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Omron%20Auto/44532-2040.jpg,44532-2040-ND,FGRMS42-24,Omron Automation and Safety,"FGRMS42, 24VDC, 4NO+2NC",6,0,"86.95000","0","1","Bulk","FGR-M1","Obsolete","DIN Rail","24VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","6A","250VAC, 125VDC - Max","-","Screw Terminal","-","-","-","10ms","-40°C ~ 85°C","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR2M&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23047-A1110-A501.JPG,PB659-ND,V23047-A1024-A501,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY DPDT 6A 24V,0,0,"10.22000","0","1","Tube","SR2M, SCHRACK","Active","Through Hole","24VDC","DPDT (2 Form C)","6A","400VAC - Max","Sealed - Fully","PC Pin","18 VDC","2.4 VDC","-","-","-25°C ~ 70°C","Silver Nickel (AgNi)"
