Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Color","Style","Voltage - Input","Current - Input","Voltage - Output","Current - Output","Turn On Time","Turn Off Time","Features"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-ODC15.jpg,MODC15A-ND,M-ODC15A,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","10","M","Obsolete","DC Output Module","Red","Mini","15VDC","20mA","5 ~ 200VDC","1A","0.05ms","0.10ms","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-ODC15.jpg,MODC24A-ND,M-ODC24A,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","25","M","Obsolete","DC Output Module","Red","Mini","24VDC","13mA","3 ~ 250VDC","1A","0.10ms","0.75ms","-"
http://www.crydom.com/en/products/catalog/m_s11-cm_x.pdf,-,MS11-DMP6301A-ND,MS11-DMP6301A,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","DMP","Obsolete","DC Output Module","Black","DIN Rail Mount","5VDC","-","3 ~ 60VDC","3A","0.50ms","0.50ms","Epoxy Coated"
http://www.crydom.com/en/products/catalog/standard_output.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_OAC24.jpg,OAC15A-ND,OAC15A,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","OAC","Obsolete","AC Output Module","Black","Standard","15VDC","20mA","24 ~ 280VAC","3A","1/2 Cycle","1/2 Cycle","Hold Down Screw"
http://www.crydom.com/en/products/catalog/standard_output.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_OAC24.jpg,OAC24A-ND,OAC24A,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","OAC","Obsolete","AC Output Module","Black","Standard","24VDC","13mA","24 ~ 280VAC","3.5A","8.33ms","8.33ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/quad_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_OAC5AQ.jpg,CC1641-ND,OAC5AQ,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","QUAD","Obsolete","AC Output Module","Black","Quad","5VDC","20mA","24 ~ 280VAC","3A","8.33ms","8.33ms","Hold Down Screw, Status LED(s)"
http://www.crydom.com/en/products/catalog/quad_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_OAC5AQ.jpg,CC1640-ND,OAC5Q,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","QUAD","Obsolete","AC Output Module","Black","Quad","5VDC","20mA","12 ~ 140VAC","3A","8.33ms","8.33ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/ODC,%20(S)MODC,%20X4ODC%20Series.pdf",//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC24.jpg,ODC15A-ND,ODC15A,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","10","ODC","Obsolete","DC Output Module","Red","Standard","15VDC","20mA","5 ~ 200VDC","1A","0.05ms","0.10ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/standard_output.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC24.jpg,ODC24A-ND,ODC24A,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","25","ODC","Obsolete","DC Output Module","Red","Standard","24VDC","13mA","3 ~ 250VDC","1A","0.10ms","0.75ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/standard_output.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC24.jpg,ODC5A-ND,ODC5A,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","25","ODC","Obsolete","DC Output Module","Red","Standard","5VDC","18mA","3 ~ 250VDC","1A","0.10ms","0.75ms","Hold Down Screw"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/ODC,%20(S)MODC,%20X4ODC%20Series.pdf",-,ODC5AQ-ND,ODC5AQ,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","10","QUAD","Obsolete","DC Output Module","Red","Quad","5VDC","18mA","3 ~ 250VDC","1A","0.10ms","0.05ms","Hold Down Screw, Status LED(s)"
http://www.crydom.com/en/products/catalog/quad_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC5Q.jpg,CC1642-ND,ODC5Q,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","QUAD","Obsolete","DC Output Module","Red","Quad","5VDC","18mA","3 ~ 60VDC","3A","0.10ms","0.05ms","Hold Down Screw, Status LED(s)"
-,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-IAC15.jpg,SMIAC15-ND,SM-IAC15,Sensata-Crydom,AC INPUT MODULE 120V,0,0,"Obsolete","0","10","SM","Obsolete","AC Input Module","Yellow","Mini","120VAC","10mA","15VDC","16mA","20ms","30ms","-"
-,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-IAC15.jpg,SMIAC15A-ND,SM-IAC15A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","10","SM","Obsolete","AC Input Module","Yellow","Mini","240VAC","8mA","15VDC","16mA","20ms","30ms","-"
http://www.crydom.com/en/products/catalog/sm_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-IAC15.jpg,SMIAC24-ND,SM-IAC24,Sensata-Crydom,AC INPUT MODULE 120V,0,0,"Obsolete","0","25","SM","Obsolete","AC Input Module","Yellow","Mini","120VAC","6mA","24VDC","16mA","20ms","20ms","-"
http://www.crydom.com/en/products/catalog/sm_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-IAC15.jpg,SMIAC24A-ND,SM-IAC24A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","25","SM","Obsolete","AC Input Module","Yellow","Mini","240VAC","5mA","24VDC","16mA","20ms","20ms","-"
http://www.crydom.com/en/products/catalog/sm_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-IAC15.jpg,CC1630-ND,SM-IAC5A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","25","SM","Obsolete","AC Input Module","Yellow","Mini","240VAC","5mA","5VDC","16mA","20ms","20ms","-"
-,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-IDC24.jpg,SMIDC15-ND,SM-IDC15,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","SM","Obsolete","DC Input Module","White","Mini","24VDC","16mA","15VDC","16mA","1ms","1ms","-"
-,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-IDC24.jpg,SMIDC15D-ND,SM-IDC15D,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","SM","Obsolete","DC Input Module","White","Mini","24VDC","32mA","15VDC","16mA","0.30ms","0.60ms","-"
http://www.crydom.com/en/products/catalog/sm_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-IDC24.jpg,SMIDC24-ND,SM-IDC24,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","25","SM","Obsolete","DC Input Module","White","Mini","24VDC","34mA","24VDC","16mA","1ms","1ms","-"
-,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-IDC24.jpg,SMIDC24D-ND,SM-IDC24D,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","SM","Obsolete","DC Input Module","White","Mini","24VDC","32mA","24VDC","14mA","0.30ms","0.60ms","-"
-,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-IDC24.jpg,SMIDC5D-ND,SM-IDC5D,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","SM","Obsolete","DC Input Module","White","Mini","24VDC","32mA","5VDC","18mA","0.30ms","0.60ms","-"
-,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-OAC15.jpg,SMOAC15-ND,SM-OAC15,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","SM","Obsolete","AC Output Module","Black","Mini","15VDC","20mA","12 ~ 140VAC","3A","1/2 Cycle","1/2 Cycle","-"
-,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-OAC15.jpg,SMOAC15A-ND,SM-OAC15A,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","SM","Obsolete","AC Output Module","Black","Mini","15VDC","20mA","24 ~ 280VAC","3A","1/2 Cycle","1/2 Cycle","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-OAC15.jpg,SMOAC24-ND,SM-OAC24,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","SM","Obsolete","AC Output Module","Black","Mini","24VDC","13mA","12 ~ 140VAC","3.5A","8.33ms","8.33ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-OAC15.jpg,SMOAC24A-ND,SM-OAC24A,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","SM","Obsolete","AC Output Module","Black","Mini","24VDC","13mA","24 ~ 280VAC","3.5A","8.33ms","8.33ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-ODC15.jpg,SMODC15-ND,SM-ODC15,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","SM","Obsolete","DC Output Module","Red","Mini","15VDC","20mA","3 ~ 60VDC","3A","0.05ms","0.10ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-ODC15.jpg,SMODC15A-ND,SM-ODC15A,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","10","SM","Obsolete","DC Output Module","Red","Mini","15VDC","20mA","5 ~ 200VDC","1A","0.05ms","0.10ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-ODC15.jpg,646-1077-ND,SM-ODC24,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","SM","Obsolete","DC Output Module","Red","Mini","24VDC","13mA","3 ~ 60VDC","3A","0.10ms","0.75ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-ODC15.jpg,SMODC24A-ND,SM-ODC24A,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","25","SM","Obsolete","DC Output Module","Red","Mini","24VDC","13mA","3 ~ 250VDC","1A","0.10ms","0.75ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-ODC15.jpg,CC1634-ND,SM-ODC5A,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","25","SM","Obsolete","DC Output Module","Red","Mini","5VDC","18mA","3 ~ 250VDC","1A","0.10ms","0.75ms","-"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IAC,%20(S)MIAC,%20X4IAC%20Series.pdf",-,X4IAC15-ND,X4IAC15,Sensata-Crydom,AC INPUT MODULE 120V,0,0,"Obsolete","0","10","X4IAC","Obsolete","AC Input Module","Yellow","X4","120VAC","10mA","15VDC","16mA","20ms","30ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IAC,%20(S)MIAC,%20X4IAC%20Series.pdf",-,X4IAC15A-ND,X4IAC15A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","10","X4IAC","Obsolete","AC Input Module","Yellow","X4","240VAC","8mA","15VDC","16mA","20ms","30ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IAC,%20(S)MIAC,%20X4IAC%20Series.pdf",-,X4IAC24-ND,X4IAC24,Sensata-Crydom,AC INPUT MODULE 120V,0,0,"Obsolete","0","10","X4IAC","Obsolete","AC Input Module","Yellow","X4","120VAC","10mA","24VDC","14mA","20ms","30ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IAC,%20(S)MIAC,%20X4IAC%20Series.pdf",-,X4IAC24A-ND,X4IAC24A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","10","X4IAC","Obsolete","AC Input Module","Yellow","X4","240VAC","8mA","24VDC","14mA","20ms","30ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IAC,%20(S)MIAC,%20X4IAC%20Series.pdf",-,X4IAC5-ND,X4IAC5,Sensata-Crydom,AC INPUT MODULE 120V,0,0,"Obsolete","0","10","X4IAC","Obsolete","AC Input Module","Yellow","X4","120VAC","10mA","5VDC","18.5mA","20ms","30ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IAC,%20(S)MIAC,%20X4IAC%20Series.pdf",-,X4IAC5A-ND,X4IAC5A,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","10","X4IAC","Obsolete","AC Input Module","Yellow","X4","240VAC","8mA","5VDC","18.5mA","20ms","30ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IDC,%20(S)MIDC,%20X4IDC%20Series.pdf",-,X4IDC15-ND,X4IDC15,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","X4IDC","Obsolete","DC Input Module","White","X4","24VDC","16mA","15VDC","16mA","1ms","1ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IDC,%20(S)MIDC,%20X4IDC%20Series.pdf",-,X4IDC15D-ND,X4IDC15D,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","X4IDC","Obsolete","DC Input Module","White","X4","24VDC","32mA","15VDC","16mA","0.30ms","0.60ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IDC,%20(S)MIDC,%20X4IDC%20Series.pdf",-,X4IDC24-ND,X4IDC24,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","X4IDC","Obsolete","DC Input Module","White","X4","24VDC","16mA","24VDC","14mA","1ms","1ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IDC,%20(S)MIDC,%20X4IDC%20Series.pdf",-,X4IDC24D-ND,X4IDC24D,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","X4IDC","Obsolete","DC Input Module","White","X4","24VDC","32mA","24VDC","14mA","0.30ms","0.60ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IDC,%20(S)MIDC,%20X4IDC%20Series.pdf",-,X4IDC5-ND,X4IDC5,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","X4IDC","Obsolete","DC Input Module","White","X4","24VDC","16mA","5VDC","18mA","1ms","1ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IDC,%20(S)MIDC,%20X4IDC%20Series.pdf",-,X4IDC5D-ND,X4IDC5D,Sensata-Crydom,DC INPUT MODULE 24V,0,0,"Obsolete","0","10","X4IDC","Obsolete","DC Input Module","White","X4","24VDC","32mA","5VDC","18mA","0.30ms","0.60ms","Hold Down Screw, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/OAC,%20(S)MOAC,%20X4OAC%20Series.pdf",-,X4OAC15-ND,X4OAC15,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","X4OAC","Obsolete","AC Output Module","Black","X4","15VDC","20mA","12 ~ 140VAC","3A","1/2 Cycle","1/2 Cycle","Hold Down Screw, Fused, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/OAC,%20(S)MOAC,%20X4OAC%20Series.pdf",-,X4OAC15A-ND,X4OAC15A,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","X4OAC","Obsolete","AC Output Module","Black","X4","15VDC","20mA","24 ~ 280VAC","3A","1/2 Cycle","1/2 Cycle","Hold Down Screw, Fused, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/OAC,%20(S)MOAC,%20X4OAC%20Series.pdf",-,X4OAC24-ND,X4OAC24,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","X4OAC","Obsolete","AC Output Module","Black","X4","24VDC","13.5mA","12 ~ 140VAC","3A","1/2 Cycle","1/2 Cycle","Hold Down Screw, Fused, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/OAC,%20(S)MOAC,%20X4OAC%20Series.pdf",-,X4OAC24A-ND,X4OAC24A,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","X4OAC","Obsolete","AC Output Module","Black","X4","24VDC","13.5mA","24 ~ 280VAC","3A","1/2 Cycle","1/2 Cycle","Hold Down Screw, Fused, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/OAC,%20(S)MOAC,%20X4OAC%20Series.pdf",-,X4OAC5-ND,X4OAC5,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","X4OAC","Obsolete","AC Output Module","Black","X4","5VDC","27mA","12 ~ 140VAC","3A","1/2 Cycle","1/2 Cycle","Hold Down Screw, Fused, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/OAC,%20(S)MOAC,%20X4OAC%20Series.pdf",-,X4OAC5A-ND,X4OAC5A,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","X4OAC","Obsolete","AC Output Module","Black","X4","5VDC","27mA","24 ~ 280VAC","3A","1/2 Cycle","1/2 Cycle","Hold Down Screw, Fused, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/ODC,%20(S)MODC,%20X4ODC%20Series.pdf",-,X4ODC15-ND,X4ODC15,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","X4ODC","Obsolete","DC Output Module","Red","X4","15VDC","20mA","3 ~ 60VDC","3A","0.05ms","0.10ms","Hold Down Screw, Fused, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/ODC,%20(S)MODC,%20X4ODC%20Series.pdf",-,X4ODC15A-ND,X4ODC15A,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","10","X4ODC","Obsolete","DC Output Module","Red","X4","15VDC","20mA","5 ~ 200VDC","1A","0.05ms","0.10ms","Hold Down Screw, Fused, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/ODC,%20(S)MODC,%20X4ODC%20Series.pdf",-,X4ODC24A-ND,X4ODC24A,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","10","X4ODC","Obsolete","DC Output Module","Red","X4","24VDC","15mA","5 ~ 200VDC","1A","0.05ms","0.10ms","Hold Down Screw, Fused, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/ODC,%20(S)MODC,%20X4ODC%20Series.pdf",-,X4ODC5-ND,X4ODC5,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","X4ODC","Obsolete","DC Output Module","Red","X4","5VDC","27mA","3 ~ 60VDC","3A","0.05ms","0.10ms","Hold Down Screw, Fused, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/ODC,%20(S)MODC,%20X4ODC%20Series.pdf",-,X4ODC5A-ND,X4ODC5A,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","10","X4ODC","Obsolete","DC Output Module","Red","X4","5VDC","27mA","5 ~ 200VDC","1A","0.05ms","0.10ms","Hold Down Screw, Fused, Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/X40DC5R.pdf,-,X4ODC5R-ND,X4ODC5R,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","10","X4ODC","Obsolete","DC Output Module","Black","X4","5VDC","2.2mA","0 ~ 100VDC","1A","2ms","1ms","Hold Down Screw, Fused, Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/X40DC5R.pdf,-,X4ODC5R5-ND,X4ODC5R5,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","10","X4ODC","Obsolete","DC Output Module","Black","X4","5VDC","2.2mA","0 ~ 100VDC","1A","2ms","1ms","Hold Down Screw, Fused, Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/DMP,Series_6.pdf",-,6231CC-ND,6231,Sensata-Crydom,AC INPUT MODULE 120V,0,0,"Obsolete","0","10","6","Obsolete","AC Input Module","Yellow","Standard","120VAC","10mA","15VDC","16mA","20ms","20ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/63x1.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC24.jpg,6341CC-ND,6341,Sensata-Crydom,DC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","10","6","Obsolete","DC Output Module","Red","Standard","15VDC","25mA","3 ~ 60VDC","3.5A","0.10ms","0.10ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/63x1.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC24.jpg,6351CC-ND,6351,Sensata-Crydom,DC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","6","Obsolete","DC Output Module","Red","Standard","15VDC","25mA","3 ~ 60VDC","3.5A","0.10ms","0.10ms","Hold Down Screw"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_OAC&DocType=DS&DocLang=English,-,OAC-24H-ND,OAC-24H,TE Connectivity Potter & Brumfield Relays,AC OUTPUT MODULE 5A,0,0,"Obsolete","0","100","OAC","Obsolete","AC Output Module","Black","Standard","24VDC","13mA","24 ~ 280VAC","5A","8.33ms","8.33ms","Hold Down Screw"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_IDC&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/IDC-5.JPG,IDC-5F-ND,IDC-5F,TE Connectivity Potter & Brumfield Relays,DC INPUT MODULE 4-32V,0,0,"Obsolete","0","100","IDC","Obsolete","DC Input Module","White","Standard","4 ~ 32VDC","68mA","5VDC","18mA","0.05ms","0.10ms","Hold Down Screw"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_IDC&DocType=DS&DocLang=English,-,IDC-24F-ND,IDC-24F,TE Connectivity Potter & Brumfield Relays,DC INPUT MODULE 4-32V,0,0,"Obsolete","0","100","IDC","Obsolete","DC Input Module","White","Standard","4 ~ 32VDC","68mA","24VDC","18mA","0.05ms","0.10ms","Hold Down Screw"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_ODCM&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5-1393028-1.JPG,ODCM-UA-ND,ODCM-UA,TE Connectivity Potter & Brumfield Relays,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","200","ODCM","Obsolete","DC Output Module","Red","Mini","15VDC","44mA","3 ~ 250VDC","1A","0.10ms","0.75ms","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_IDCM&DocType=DS&DocLang=English,-,IDCM-5A-ND,IDCM-5A,TE Connectivity Potter & Brumfield Relays,DC INPUT MODULE 10-60V,0,0,"Obsolete","0","200","IDCM","Obsolete","DC Input Module","White","Mini","10 ~ 60VDC","34mA","5VDC","18mA","1ms","1ms","-"
http://www.crydom.com/en/products/catalog/c4_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_C4IAC.jpg,646-1049-ND,C4IACA,Sensata-Crydom,AC INPUT MODULE 240V,0,0,"Obsolete","0","25","C4","Obsolete","AC Input Module","Yellow","C4","240VAC","5mA","4.5 ~ 30VDC","25mA","20ms","20ms","Hold Down Screw, Status LED(s)"
http://www.crydom.com/en/products/catalog/c4_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_C4ODC.jpg,646-1054-ND,C4ODCA,Sensata-Crydom,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","25","C4","Obsolete","DC Output Module","Red","C4","4 ~ 32VDC","16mA","3 ~ 250VDC","1A","0.05ms","0.05ms","Hold Down Screw, Fused, Status LED(s)"
http://www.crouzet-ssr.com/english/products/download/quad_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC5Q.jpg,646-1069-ND,ODC5Q.11,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","10","QUAD","Obsolete","DC Output Module","Red","Quad","5VDC","18mA","3 ~ 60VDC","3A","0.10ms","0.75ms","Hold Down Screw, Status LED(s)"
http://www.grayhill.com/assets/1/7/IO_Mod_AC_Output.pdf,"//media.digikey.com/photos/Grayhill%20Photos/70G-OAC5,%2070G-OAC5A,%2070G-OAC15.jpg",70G-OAC5A-11-ND,70G-OAC5A-11,Grayhill Inc.,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","1","70","Obsolete","AC Output Module","Black","G5","5VDC","20mA","24 ~ 280VAC","3.5A","0.10ms","8.33ms","Hold Down Screw, Fused, Status LED(s)"
-,-,IAC5E-ND,IAC5E,Sensata-Crydom,AC INPUT MODULE 18-36V,0,0,"Obsolete","0","25","IAC","Obsolete","AC Input Module","Yellow","Standard","18 ~ 36VAC","-","5VDC","-","-","-","Hold Down Screw"
http://www.crydom.com/en/products/catalog/quad_input_modules.pdf,"//media.digikey.com/photos/Crydom%20Photos/IAC5AQ,%20IAC5AQ.jpg",IAC5EQ-ND,IAC5EQ,Sensata-Crydom,AC INPUT MODULE 18-36V,0,0,"Obsolete","0","10","QUAD","Obsolete","AC Input Module","Yellow","Quad","18 ~ 36VAC","10mA","5VDC","16mA","60ms","30ms","Hold Down Screw, Status LED(s)"
http://www.crydom.com/en/products/catalog/standard_input.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_IDC24.jpg,IDC24F-ND,IDC24F,Sensata-Crydom,DC INPUT MODULE 4-32V,0,0,"Obsolete","0","25","IDC","Obsolete","DC Input Module","White","Standard","4 ~ 32VDC","68mA","24VDC","16mA","0.05ms","0.10ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/standard_input.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_IDC24.jpg,IDC24N-ND,IDC24N,Sensata-Crydom,DC INPUT MODULE 10-48V,0,0,"Obsolete","0","25","IDC","Obsolete","DC Input Module","White","Standard","10 ~ 48VDC","34mA","24VDC","16mA","8ms","7ms","Hold Down Screw"
