Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Mounting Type","Relay Type","Function","Circuit","Delay Time","Contact Rating @ Voltage","Voltage - Supply","Termination Style","Timing Adjustment Method","Timing Initiate Method"
http://www.ia.omron.com/data_pdf/cat/h5cx-_-n_l111-e1_5_2_csm2122.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/5CX-8PIN%20SERIES.JPG,Z2999-ND,H5CX-L8-N AC100-240,Omron Automation and Safety,RELAY TIME DELAY 9999HRS 5A 250V,21,283,"227.30000","0","1","H5CX","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.001 Sec ~ 9999 Hrs","5A @ 250VAC","100 ~ 240VAC","Plug In, 8 Pin (Octal)","Up/Down Digit Keys","Input Voltage, Trigger Signal"
http://www.ia.omron.com/data_pdf/cat/h5cx-_-n_l111-e1_5_2_csm2122.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/5CX-8PIN%20SERIES.JPG,Z3000-ND,H5CX-L8D-N DC12-24/AC24,Omron Automation and Safety,RELAY TIME DELAY 9999HRS 5A 250V,3,54,"227.30000","0","1","H5CX","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.001 Sec ~ 9999 Hrs","5A @ 250VAC","24VAC, 12 ~ 24VDC","Plug In, 8 Pin (Octal)","Up/Down Digit Keys","Input Voltage, Trigger Signal"
http://www.redlion.net/files/213/3922,//media.digikey.com/Photos/Red%20Lion%20Photos/C48C-Series.jpg,RLC444-ND,C48TS113,Red Lion Controls,RELAY TIME DELAY 999.9HR 5A 250V,4,0,"232.16000","0","1","C48T","Active","Panel Mount","Solid State Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","0.001 Sec ~ 999.9 Hrs","5A @ 250VAC","24VAC, 18 ~ 36VDC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h5cx-_-n_l111-e1_5_2_csm2122.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H5CX-A11-N_AC100-240.jpg,Z2998-ND,H5CX-A11-N AC100-240,Omron Automation and Safety,RELAY TIME DELAY 9999HRS 5A 250V,3,41,"260.57000","0","1","H5CX","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.001 Sec ~ 9999 Hrs","5A @ 250VAC","100 ~ 240VAC","Plug In, 11 Pin (Octal)","Up/Down Digit Keys","Input Voltage, Trigger Signal"
http://www.ia.omron.com/data_pdf/cat/h5cx-_-n_l111-e1_5_2_csm2122.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H5CX-A-N_AC100-240.jpg,Z3002-ND,H5CX-AS-N AC100-240,Omron Automation and Safety,RELAY TIME DELAY 9999HRS PANEL,3,0,"260.57000","0","1","H5CX","Active","Panel Mount","Solid State Relay","Programmable (Multi-Function)","-","0.001 Sec ~ 9999 Hrs","-","100 ~ 240VAC","Screw Terminal","Up/Down Digit Keys","Input Voltage, Trigger Signal"
-,//media.digikey.com/Photos/Omron%20Elect%20Photos/5CX-8PIN%20SERIES.JPG,Z6348-ND,H5CX-L8E-N AC100-240,Omron Automation and Safety,RELAY TIME DELAY 9999HRS 5A 250V,2,0,"285.86000","0","1","H5CX","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.001 Sec ~ 9999 Hrs","5A @ 250VAC","100 ~ 240VAC","Plug In, 8 Pin (Octal)","Up/Down Digit Keys","Input Voltage, Trigger Signal"
http://www.ia.omron.com/data_pdf/cat/h5f_ds_e_3_3_csm101.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H5F%20SERIES.JPG,Z1142-ND,H5F-B,Omron Automation and Safety,RELAY TIME DELAY 24HRS 15A 250V,2,17,"285.86000","0","1","H5F","Active","Panel Mount","Mechanical Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","1 Min ~ 24 Hrs","15A @ 250VAC","100 ~ 240VAC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h5f_ds_e_3_3_csm101.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H5F%20SERIES.JPG,Z2440-ND,H5F-KB,Omron Automation and Safety,RELAY TIME DELAY 24HRS 15A 250V,4,12,"306.65000","0","1","H5F","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","1 Min ~ 24 Hrs","15A @ 250VAC","100 ~ 240VAC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h5s_ds_e_9_2_csm103.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H5S-DIN%20SERIES.JPG,Z2503-ND,H5S-WFB2,Omron Automation and Safety,RELAY TIME DELAY 1 WEEK 15A 250V,5,22,"332.64000","0","1","H5S","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPST-NO (1 Form A) x 2","1 Min ~ 1 Week","15A @ 250VAC","100 ~ 240VAC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h5l_ds_e_2_3_csm102.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/H5L-A.jpg,Z1000-ND,H5L-A,Omron Automation and Safety,RELAY TIME DELAY 1 WEEK 15A 250V,3,53,"332.64000","0","1","H5L","Active","Panel Mount","Mechanical Relay","Programmable (Multi-Function)","SPST-NO (1 Form A) x 2","1 Min ~ 1 Week","15A @ 250VAC","100 ~ 240VAC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2-1423157-4.jpg,A115745-ND,7012AK,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 300SEC 10A 240V,9,0,"369.32000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","On-Delay","DPDT (2 Form C)","1 Sec ~ 300 Sec","10A @ 240VAC","120VAC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-1423157-1.jpg,A105135-ND,7012BD,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 50SEC 10A 240V,5,0,"384.09000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","On-Delay","DPDT (2 Form C)","5 Sec ~ 50 Sec","10A @ 240VAC","240VAC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-1423159-3.jpg,7012PJ-ND,7012PJ,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 2SEC 10A 240V,13,0,"400.57000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.05 Sec ~ 2 Sec","10A @ 240VAC","125VDC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1423159-3.jpg,A115746-ND,7012PC,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 15SEC 10A 240V,8,0,"400.57000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","On-Delay","DPDT (2 Form C)","1.5 Sec ~ 15 Sec","10A @ 240VAC","125VDC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1423159-3.jpg,A105136-ND,7012NC,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 15SEC 10A 240V,2,0,"403.72000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","On-Delay","DPDT (2 Form C)","1.5 Sec ~ 15 Sec","10A @ 240VAC","48VDC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-1423164-3.jpg,A104697-ND,7022PK,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 300SEC 10A 240V,4,0,"435.67000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","Off-Delay","DPDT (2 Form C)","1 Sec ~ 300 Sec","10A @ 240VAC","125VDC","Screw Terminal","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/SSF%20Series.pdf,"//media.digikey.com/Renders/TE%20Connectivity/SSF,%20AGASTAT%20Series.jpg",PB782-ND,1423167-7,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 10HRS 10A 120V,9,0,"1036.04000","0","1","SSF, AGASTAT","Active","DIN Rail","Timer Only, Relay Not Included","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 10 Hrs","10A @ 120VAC","-","Screw Terminal","Screwdriver Slot","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/SSF%20Series.pdf,"//media.digikey.com/Renders/TE%20Connectivity/SSF,%20AGASTAT%20Series.jpg",A104688-ND,1423167-6,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 10HRS 10A 120V,6,0,"1036.04000","0","1","SSF, AGASTAT","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 10 Hrs","10A @ 120VAC","125VDC","Screw Terminal","Screwdriver Slot","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/SSF%20Series.pdf,"//media.digikey.com/Renders/TE%20Connectivity/SSF,%20AGASTAT%20Series.jpg",A104687-ND,1423167-5,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 10HRS 10A 120V,3,0,"1036.04000","0","1","SSF, AGASTAT","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 10 Hrs","10A @ 120VAC","24VDC","Screw Terminal","Screwdriver Slot","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/q-timers.pdf,//media.digikey.com/Photos/Crouzet%20Photos/QAS2S110ADL.JPG,966-1517-ND,QAS2S110ADL,Crouzet,RELAY TIME DELAY 2SEC CHASSIS MT,10,0,"31.35000","0","1","QAS","Active","Chassis Mount","Solid State Relay","On-Delay","-","Fixed, 2 Sec","-","110VAC/DC","Quick Connect - 0.250"" (6.3mm)","Fixed","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/s1dxm_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/S1DXM-A2C10H-AC240V.jpg,1110-2507-ND,S1DXMA2C10HAC240V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 10HRS 7A 250V,7,0,"37.74000","0","1","S1DXM","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.05 Min ~ 10 Hrs","7A @ 250VAC","220 ~ 240VAC","Plug In","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/q-timers.pdf,//media.digikey.com/Photos/Crouzet%20Photos/QASP100S110ADL.JPG,966-1518-ND,QASP100S110ADL,Crouzet,RELAY TIME DELAY 100SEC CHASSIS,10,0,"43.18000","0","1","QAS","Active","Chassis Mount","Solid State Relay","On-Delay","-","1 Sec ~ 100 Sec","-","110VAC/DC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage"
http://www.crydom.com/en/products/catalog/s1_dr_timer.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRT-Series.jpg,CC2039-ND,DRTH24D06,Sensata-Crydom,RELAY TIME DELAY 6A 280V DIN RL,17,0,"59.43000","0","1","DRT","Active","DIN Rail","Solid State Relay","Interval","SPST-NO (1 Form A)","-","6A @ 280VAC","12 ~ 24VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
http://www.crydom.com/en/products/catalog/s1_dr_timer.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRT-Series.jpg,CC2041-ND,DRTL24D06,Sensata-Crydom,RELAY TIME DELAY 6A 280V DIN RL,10,0,"67.02000","0","1","DRT","Active","DIN Rail","Solid State Relay","Repeat Cycle","SPST-NO (1 Form A)","-","6A @ 280VAC","12 ~ 24VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_lt4hw.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HW8-AC24V.jpg,1110-3378-ND,LT4HW8-AC24V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 9999HRS 5A 250V,4,0,"104.00000","0","1","LT4H-W","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.01 Sec ~ 9999 Hrs","5A @ 250VAC","24VAC","Plug In, 8 Pin (Octal)","Up/Down Digit Keys","Input Voltage"
-,//media.digikey.com/Photos/TE%20Connectivity/6-1437481-0.JPG,A104759-ND,VTM1ACD,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 10SEC 1A 120V,5,0,"118.66000","0","1","VTM1, AGASTAT","Active","Chassis Mount","Solid State Relay","On-Delay","SPST-NO (1 Form A)","0.5 Sec ~ 10 Sec","1A @ 120VAC","120VAC/DC","Quick Connect - 0.250"" (6.3mm)","External Resistor","Input Voltage"
http://www.crydom.com/en/products/catalog/d_sd.pdf,"//media.digikey.com/photos/Crydom%20Photos/DLD24,DSD24SERIES.jpg",CC1175-ND,DSD2425,Sensata-Crydom,RELAY TIME DELAY 8.3SEC 25A 280V,5,0,"154.30000","0","1","DSD","Active","Chassis Mount","Solid State Relay","On-Delay","SPST-NO (1 Form A)","0.1 Sec ~ 8.3 Sec","25A @ 280VAC","3.5 ~ 15VDC","Screw Terminal, Quick Connect - 0.187"" (4.7mm)","External Resistor","Input Voltage"
http://www.crydom.com/en/products/catalog/d_sd.pdf,"//media.digikey.com/photos/Crydom%20Photos/DLD24,DSD24SERIES.jpg",CC1177-ND,DLD2410,Sensata-Crydom,RELAY TIME DELAY 133SEC 10A 280V,7,0,"155.52000","0","1","DLD","Not For New Designs","Chassis Mount","Solid State Relay","On-Delay","SPST-NO (1 Form A)","1.6 Sec ~ 133 Sec","10A @ 280VAC","3.5 ~ 15VDC","Screw Terminal, Quick Connect - 0.187"" (4.7mm)","External Resistor","Input Voltage"
http://www.crydom.com/en/products/catalog/d_sd.pdf,"//media.digikey.com/photos/Crydom%20Photos/DLD24,DSD24SERIES.jpg",CC1178-ND,DLD2425,Sensata-Crydom,RELAY TIME DELAY 133SEC 25A 280V,10,0,"160.42000","0","1","DLD","Active","Chassis Mount","Solid State Relay","On-Delay","SPST-NO (1 Form A)","1.6 Sec ~ 133 Sec","25A @ 280VAC","3.5 ~ 15VDC","Screw Terminal, Quick Connect - 0.187"" (4.7mm)","External Resistor","Input Voltage"
-,//media.digikey.com/Photos/TE%20Connectivity/5-1437470-3.jpg,A104751-ND,SSC12ACA,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 30SEC 10A 120V,10,0,"165.94000","0","1","SSC, AGASTAT","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","1 Sec ~ 30 Sec","10A @ 120VAC","120VAC/DC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
-,//media.digikey.com/Photos/TE%20Connectivity/8-1437471-2.jpg,A104811-ND,SSC22ABA,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 15SEC 10A 120V,2,0,"196.02000","0","1","SSC, AGASTAT","Active","Socketable","Mechanical Relay","Off-Delay","DPDT (2 Form C)","0.5 Sec ~ 15 Sec","10A @ 120VAC","120VAC/DC","Plug In, 11 Pin (Octal)","Hand Dial","Input Voltage"
http://www.redlion.net/files/213/3922,//media.digikey.com/Photos/Red%20Lion%20Photos/C48C-Series.jpg,RLC443-ND,C48TS104,Red Lion Controls,RELAY TIME DELAY 999.9HR 5A 250V,2,0,"220.55000","0","1","C48T","Active","Panel Mount","Solid State Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","0.001 Sec ~ 999.9 Hrs","5A @ 250VAC","85 ~ 250VAC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Catalog+Section%7F5-1773450-5_sec12_SCF%7F0313%7Fpdf%7FEnglish%7FENG_CS_5-1773450-5_sec12_SCF_0313_5-1773450-5_Sec12_SCF.pdf,//media.digikey.com/Photos/TE%20Connectivity/MFG_SCFRX902AA.JPG,A124355-ND,SCFRX902AA,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 10HRS 10A 120V,8,0,"360.95000","0","1","SCF, AGASTAT","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 10 Hrs","10A @ 120VAC","120VAC, 125VDC","Plug In, 11 Pin (Octal)","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1423157-8.jpg,A107342-ND,7012AD,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 50SEC 10A 240V,2,0,"369.76000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","On-Delay","DPDT (2 Form C)","5 Sec ~ 50 Sec","10A @ 240VAC","120VAC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1423162-5.JPG,A105141-ND,7022AC,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 15SEC 10A 240V,2,0,"380.41000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","Off-Delay","DPDT (2 Form C)","1.5 Sec ~ 15 Sec","10A @ 240VAC","120VAC","Screw Terminal","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/7000_Series.pdf,//media.digikey.com/Photos/TE%20Connectivity/7022AA.jpg,PB2231-ND,7022AA,TE Connectivity Potter & Brumfield Relays,RELAY TIME DELAY 1SEC 10A 240V,7,0,"383.14000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","Off-Delay","DPDT (2 Form C)","0.1 Sec ~ 1 Sec","10A @ 240VAC","120VAC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-1423159-6.jpg,A104725-ND,7012PD,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 50SEC 10A 240V,3,0,"400.57000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","On-Delay","DPDT (2 Form C)","5 Sec ~ 50 Sec","10A @ 240VAC","125VDC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1423162-2.jpg,A105140-ND,7022AB,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 5SEC 10A 240V,2,0,"405.62000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","Off-Delay","DPDT (2 Form C)","0.5 Sec ~ 5 Sec","10A @ 240VAC","120VAC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1423162-8.JPG,A105144-ND,7022AK,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 300SEC 10A 240V,2,0,"405.62000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","Off-Delay","DPDT (2 Form C)","1 Sec ~ 300 Sec","10A @ 240VAC","120VAC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1423157-5.JPG,A105133-ND,7012AF,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 10MIN 10A 240V,2,0,"410.49000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","On-Delay","DPDT (2 Form C)","1 Min ~ 10 Min","10A @ 240VAC","120VAC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1423164-9.jpg,A105145-ND,7022PB,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 5SEC 10A 240V,3,0,"465.93000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","Off-Delay","DPDT (2 Form C)","0.5 Sec ~ 5 Sec","10A @ 240VAC","125VDC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2-1423159-9.jpg,A105138-ND,7012PF,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 10MIN 10A 240V,2,0,"468.69000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","On-Delay","DPDT (2 Form C)","1 Min ~ 10 Min","10A @ 240VAC","125VDC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1423157-6.JPG,A104682-ND,7012ACL,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 15SEC 10A 240V,2,0,"469.66000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","On-Delay","DPDT (2 Form C)","1.5 Sec ~ 15 Sec","10A @ 240VAC","120VAC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1423162-0.JPG,A105142-ND,7022AF,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 10MIN 10A 240V,3,0,"489.76000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","Off-Delay","DPDT (2 Form C)","1 Min ~ 10 Min","10A @ 240VAC","120VAC","Screw Terminal","Hand Dial","Input Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec12_7000&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1423161-4.JPG,A105139-ND,7014PA,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 2SEC 10A 240V,2,0,"653.77000","0","1","7000, AGASTAT","Active","Panel Mount","Mechanical Relay","On-Delay","4PDT (4 Form C)","0.2 Sec ~ 2 Sec","10A @ 240VAC","125VDC","Screw Terminal","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/SSF%20Series.pdf,"//media.digikey.com/Renders/TE%20Connectivity/SSF,%20AGASTAT%20Series.jpg",PB781-ND,SSFR90A,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 10HRS 10A 120V,6,0,"818.03000","0","1","SSF, AGASTAT","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 10 Hrs","10A @ 120VAC","120VAC","Screw Terminal","Screwdriver Slot","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/flashers-tower-lighting-controls/littelfuse_flashersandtowerlightingcontrols_fs100_lowcurrent_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/FS126RC.jpg,F10524-ND,FS126RC,Littelfuse Inc.,RELAY TIME DELAY 75FPM CHASSIS,9,0,"19.36000","0","1","FS100","Active","Chassis Mount","Solid State Relay","Repeat Cycle","SPST-NO (1 Form A)","Fixed, 75 FPM","-","120VAC","Wire Leads","Fixed","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/flashers-tower-lighting-controls/littelfuse_flashersandtowerlightingcontrols_fs100_lowcurrent_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/FS100-Series.jpg,F10523-ND,FS126,Littelfuse Inc.,RELAY TIME DELAY 75FPM CHASSIS,16,0,"21.81000","0","1","FS100","Active","Chassis Mount","Solid State Relay","Repeat Cycle","SPST-NO (1 Form A)","Fixed, 75 FPM","-","120VAC","Wire Leads","Fixed","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/flashers-tower-lighting-controls/littelfuse_flashersandtowerlightingcontrols_fs100_lowcurrent_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/FS100-Series.jpg,F10526-ND,FS146,Littelfuse Inc.,RELAY TIME DELAY 75FPM CHASSIS,19,0,"25.58000","0","1","FS100","Active","Chassis Mount","Solid State Relay","Repeat Cycle","SPST-NO (1 Form A)","Fixed, 75 FPM","-","24VAC","Wire Leads","Fixed","Input Voltage"
