Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Proto Board Type","Plating","Pitch","Circuit Pattern","Edge Contacts","Hole Diameter","Size / Dimension","Board Thickness"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20Eurocard.pdf,//media.digikey.com/photos/Vector%20Photos/E160-6U-3.jpg,V1227-ND,E160-6U-3,Vector Electronics,PLUGBOARD HARD METRIC NPTH,0,0,"31.86000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Hard Metric","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","Pad Per Hole (Round), Ground Plane","-","0.055"" (1.40mm)","9.19"" L x 6.30"" W (233.4mm x 160.0mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/44%20Contacts%20Vectorbord.pdf,//media.digikey.com/photos/Vector%20Photos/3662A6.jpg,V1131-ND,3662A6,Vector Electronics,PLUGBOARD CARD EDGE NPTH,2,0,"33.01000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","Pad Per Hole (Round), Ground Plane","44 @ 0.156"" (3.96mm)","0.042"" (1.07mm)","6.50"" L x 4.50"" W (165.1mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/44%20Contacts%20Vectorbord.pdf,//media.digikey.com/photos/Vector%20Photos/3682-L.jpg,V1022-ND,3682,Vector Electronics,PLUGBOARD CARD EDGE PTH,0,0,"33.01000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Plated Through Hole (PTH)","0.100"" (2.54mm)","Common Bus","44 @ 0.156"" (3.96mm)","0.042"" (1.07mm)","6.50"" L x 4.50"" W (165.1mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20Eurocard.pdf,//media.digikey.com/photos/Vector%20Photos/E220-6U-3.jpg,V1231-ND,E220-6U-3,Vector Electronics,PLUGBOARD HARD METRIC NPTH,0,0,"33.01000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Hard Metric","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","Pad Per Hole (Round), Ground Plane","-","0.055"" (1.40mm)","9.19"" L x 8.66"" W (233.4mm x 220.0mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/2mmgriddevbd.PDF,//media.digikey.com/Photos/Vector%20Photos/8018J1.jpg,V1254-ND,8018J1,Vector Electronics,PLUGBOARD HARD METRIC PTH,0,0,"33.01000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Hard Metric","Plated Through Hole (PTH)","0.079"" (2.00mm), 0.100"" (2.54mm)","Pad Per Hole (Round)","-","0.025"" (0.64mm), 0.042"" (1.07mm)","6.30"" L x 3.94"" W (160.0mm x 100.1mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord.pdf,-,169P84XXXP-ND,169P84XXXP,Vector Electronics,PC BOARD 8.5X17.0"" PHENOLIC,0,0,"33.10000","0","1","Vectorbord®","Active","-","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","17.00"" L x 8.50"" W (431.8mm x 215.9mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Round%20pads.pdf,-,8008VEC-ND,8008,Vector Electronics,BREADBOARD GENERAL PURPOSE PTH,0,0,"33.66000","0","1","Vectorbord® Circbord™","Active","Breadboard, General Purpose","Plated Through Hole (PTH)","0.100"" (2.54mm)","Pad Per Hole (Round)","-","0.042"" (1.07mm)","6.50"" L x 4.50"" W (165.1mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
http://schmartboard.com/content/Brochures/201-0001-01.pdf,-,910-0001-01-ND,910-0001-01,"Schmartboard, Inc.",10 PACK 201-0001-01,0,0,"40.00000","0","1","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.05"" (1.27mm), 0.1"" (2.54mm), Grid","Pad Per Hole (Round)","-","0.038"" (0.97mm)","2.00"" L x 2.00"" W (50.8mm x 50.8mm)","-"
http://schmartboard.com/content/Brochures/201-0002-01.pdf,-,910-0002-01-ND,910-0002-01,"Schmartboard, Inc.",10 PACK 201-0002-01,0,0,"40.00000","0","1","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.039"" (1mm), 0.079"" (2mm), Grid","Pad Per Hole (Round)","-","0.024"" (0.61mm)","2.00"" L x 2.00"" W (50.8mm x 50.8mm)","-"
http://schmartboard.com/content/Brochures/201-0003-01.pdf,-,910-0003-01-ND,910-0003-01,"Schmartboard, Inc.",10 PACK 201-0003-01,0,0,"40.00000","0","1","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.05"" (1.27mm), 0.1"" (2.54mm), Grid","Pad Per Hole (Round)","-","0.038"" (0.97mm)","2.00"" L x 2.00"" W (50.8mm x 50.8mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20General%20Purpose%20Pre-Punched.pdf,-,85G42WE-ND,85G42WE,Vector Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"41.38000","0","1","Vectorbord®","Active","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm), 0.200"" (5.08mm)","-","-","0.062"" (1.57mm) 1/16""","17.00"" L x 8.50"" W (431.8mm x 215.9mm)","0.062"" (1.57mm) 1/16"""
-,-,8018J2-ND,8018J2,Vector Electronics,PLUGBOARD CARD EDGE,0,0,"41.38000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","-","-","-","22 @ 0.08"" (2mm)","-","6.30"" L x 3.94"" W (160.0mm x 100.1mm)","-"
//media.digikey.com/PDF/Data%20Sheets/Vector%20PDFs/4614-5_EuroBlock.pdf,-,4614-5-12-ND,4614-5-12,Vector Electronics,PLUGBOARD HARD METRIC,0,0,"43.11000","0","1","Euroblock™","Active","Plugboard, Hard Metric","-","0.100"" (2.54mm)","Pad Per Hole (Round)","-","0.042"" (1.07mm)","6.30"" L x 3.94"" W (160.0mm x 100.1mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/2mmgriddevbd.PDF,-,8020J1-ND,8020J1,Vector Electronics,PLUGBOARD HARD METRIC PTH,0,0,"44.10000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Hard Metric","Plated Through Hole (PTH)","0.039"" (1.00mm)","Pad Per Hole (Round)","-","0.025"" (0.64mm)","6.30"" L x 3.94"" W (160.0mm x 100.1mm)","0.062"" (1.57mm) 1/16"""
-,-,4616-1J0-ND,4616-1J0,Vector Electronics,PC BOARD PPH 6UX160MM W/J0,0,0,"45.87000","0","1","-","Active","-","-","-","-","-","-","-","-"
-,-,4607V-ND,4607,Vector Electronics,PLUGBORD DEC LSI-11 PDP-8&11,0,0,"46.41000","0","1","-","Active","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2946272.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2946272.jpg,2946272-ND,2946272,Phoenix Contact,BREADBOARD GENERAL PURPOSE NPTH,0,0,"46.52000","0","1","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.197"" (5.00mm)","Common Bus","-","-","3.46"" L x 2.83"" W (87.9mm x 71.8mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2947103.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2947103.jpg,2947103-ND,2947103,Phoenix Contact,BREADBOARD GENERAL PURPOSE NPTH,0,2,"47.68000","0","1","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.197"" (5.00mm)","Common Bus","-","-","3.81"" L x 2.83"" W (96.8mm x 71.8mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20S-100%20Bus.pdf,//media.digikey.com/photos/Vector%20Photos/8801-6.jpg,V1134-ND,8801-6,Vector Electronics,PLUGBOARD CARD EDGE PTH,0,0,"48.11000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Plated Through Hole (PTH)","0.100"" (2.54mm)","Pad Per Hole (Square)","100 @ 0.125"" (3.18mm)","0.042"" (1.07mm)","10.50"" L x 5.30"" W (266.7mm x 134.6mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20S-100%20Bus.pdf,//media.digikey.com/photos/Vector%20Photos/8801-1.jpg,V1135-ND,8801-1,Vector Electronics,PLUGBOARD CARD EDGE NPTH,0,0,"48.11000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","100 @ 0.125"" (3.18mm)","0.042"" (1.07mm)","10.50"" L x 5.30"" W (266.7mm x 134.6mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20Eurocard.pdf,//media.digikey.com/photos/Vector%20Photos/E220-6U-2.jpg,V1230-ND,E220-6U-2,Vector Electronics,PLUGBOARD HARD METRIC NPTH,0,0,"48.69000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Hard Metric","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","Pad Per Hole (Round), Ground Plane","-","0.042"" (1.07mm)","9.19"" L x 8.66"" W (233.4mm x 220.0mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20IBM_PCI.pdf,//media.digikey.com/photos/Vector%20Photos/4613-1.jpg,V1036-ND,4613-1,Vector Electronics,PLUGBOARD CARD EDGE NPTH,0,0,"50.03000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","Pad Per Hole (Round), Ground Plane","62 @ 0.1"" (2.54mm)","0.042"" (1.07mm)","13.25"" L x 4.20"" W (336.6mm x 106.7mm)","0.062"" (1.57mm) 1/16"""
-,-,4616J0-ND,4616J0,Vector Electronics,PC BOARD 3HSP 6UX160MM W/J0,0,0,"54.32000","0","1","-","Active","-","-","-","-","-","-","-","-"
-,-,7940003501-ND,7940003501,Weidmüller,BREADBOARD GENERAL PURPOSE NPTH,0,0,"56.25000","0","1","*","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","-","Pad Per Hole (Round)","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20IBM.pdf,//media.digikey.com/photos/Vector%20Photos/4617-1.jpg,V1040-ND,4617-1,Vector Electronics,PLUGBOARD CARD EDGE NPTH,0,0,"56.42000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","98 @ 0.1"" (2.54mm)","0.042"" (1.07mm)","13.25"" L x 4.50"" W (336.6mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20IBM_PCI.pdf,//media.digikey.com/photos/Vector%20Photos/4613-3.jpg,V1038-ND,4613-3,Vector Electronics,PLUGBOARD CARD EDGE PTH,0,0,"57.54000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Plated Through Hole (PTH)","0.100"" (2.54mm)","Pad Per Hole (Round)","62 @ 0.1"" (2.54mm)","0.042"" (1.07mm)","13.25"" L x 4.20"" W (336.6mm x 106.7mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2946010.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2946010.jpg,2946010-ND,2946010,Phoenix Contact,BREADBOARD GENERAL PURPOSE NPTH,0,1,"58.31000","0","1","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.197"" (5.00mm)","Common Bus","-","-","4.80"" L x 2.83"" W (121.8mm x 71.8mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20General%20Purpose%20Pre-Punched.pdf,//media.digikey.com/Photos/Vector%20Photos/MFG_64P44HT.JPG,64P44HT-ND,64P44HT,Vector Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"58.35000","0","1","Vectorbord®","Active","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","6.50"" L x 4.50"" W (165.1mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2946049.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2946049.jpg,2946049-ND,2946049,Phoenix Contact,BREADBOARD GENERAL PURPOSE NPTH,0,0,"61.15000","0","1","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.197"" (5.00mm)","Common Bus","-","-","5.77"" L x 2.83"" W (146.5mm x 71.8mm)","-"
-,-,2204079-ND,2204079,Phoenix Contact,BREADBOARD GENERAL PURPOSE NPTH,0,5,"72.23000","0","5","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.197"" (5.00mm)","Custom","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20IBM.pdf,//media.digikey.com/photos/Vector%20Photos/4617.jpg,V1039-ND,4617,Vector Electronics,PLUGBOARD CARD EDGE NPTH,0,0,"75.06000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","3 Hole Pad (Single Side)","98 @ 0.1"" (2.54mm)","0.042"" (1.07mm)","4.50"" L x 3.25"" W (114.3mm x 82.6mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Eurocard%20Prototyping%20Boards.pdf,//media.digikey.com/photos/Vector%20Photos/E280-9U-3.jpg,V1232-ND,E280-9U-3,Vector Electronics,PLUGBOARD HARD METRIC NPTH,0,0,"75.25000","0","1","Vectorbord®","Active","Plugboard, Hard Metric","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","Pad Per Hole (Round), Ground Plane","-","0.055"" (1.40mm)","14.44"" L x 11.02"" W (366.8mm x 279.9mm)","0.062"" (1.57mm) 1/16"""
http://nebula.wsimg.com/ac4879c8de8a1de1b5521a556ec9d368?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,E160-6U-2-ND,E160-6U-2,Vector Electronics,PLUGBOARD HARD METRIC NPTH,0,0,"75.62000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Hard Metric","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","Pad Per Hole (Round), Ground Plane","-","0.042"" (1.07mm)","9.19"" L x 6.30"" W (233.4mm x 160.0mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20IBM.pdf,//media.digikey.com/photos/Vector%20Photos/4617-3.jpg,V1041-ND,4617-3,Vector Electronics,PLUGBOARD CARD EDGE PTH,0,0,"76.42000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Plated Through Hole (PTH)","0.100"" (2.54mm)","Pad Per Hole (Round)","98 @ 0.1"" (2.54mm)","0.042"" (1.07mm)","13.25"" L x 4.50"" W (336.6mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20IBM.pdf,//media.digikey.com/photos/Vector%20Photos/4617-4.jpg,V1137-ND,4617-4,Vector Electronics,PLUGBOARD CARD EDGE PTH,0,0,"76.42000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Plated Through Hole (PTH)","0.100"" (2.54mm)","-","98 @ 0.1"" (2.54mm)","0.042"" (1.07mm)","13.25"" L x 4.50"" W (336.6mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20IBM.pdf,-,4613-ND,4613,Vector Electronics,PLUGBOARD CARD EDGE NPTH,0,0,"76.42000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","3 Hole Pad (Both Sides)","62 @ 0.1"" (2.54mm)","0.042"" (1.07mm)","13.25"" L x 4.20"" W (336.6mm x 106.7mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord.pdf,-,169P84HT-ND,169P84HT,Vector Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"78.75000","0","1","Vectorbord®","Active","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","17.00"" L x 8.50"" W (431.8mm x 215.9mm)","0.062"" (1.57mm) 1/16"""
http://schmartboard.com/content/Brochures/202-0035-01.pdf,-,912-0035-01-ND,912-0035-01,"Schmartboard, Inc.",10 PACK 202-0035-01,0,0,"80.00000","0","1","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.05"" (1.27mm), 0.1"" (2.54mm), Grid","Custom","-","0.038"" (0.97mm)","2.00"" L x 2.00"" W (50.8mm x 50.8mm)","-"
http://schmartboard.com/content/Brochures/202-0042-01.pdf,-,912-0042-01-ND,912-0042-01,"Schmartboard, Inc.",10 PACK 202-0042-01,0,0,"80.00000","0","1","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.05"" (1.27mm), 0.1"" (2.54mm), Grid","Custom","-","0.038"" (0.97mm)","2.00"" L x 2.00"" W (50.8mm x 50.8mm)","-"
-,-,SBB830-QTY25-ND,SBB830-QTY25,Chip Quik Inc.,830 PTS SOLDER-IN BREADBOARD (EX,0,0,"82.79000","0","1","Proto-Advantage","Active","Breadboard, General Purpose","Plated Through Hole (PTH)","0.1"" (2.54mm) Grid","5 Hole Pad (Single Side)","-","0.039"" (1.00mm)","6.60"" L x 2.30"" W (167.6mm x 58.4mm)","0.063"" (1.60mm)"
-,//media.digikey.com/photos/Vector%20Photos/4617-5.jpg,V1138-ND,4617-5,Vector Electronics,PLUGBOARD CARD EDGE 4.8X13.25,0,0,"97.72000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","-","0.100"" (2.54mm)","Pad Per Hole (Round), Ground Plane","98 @ 0.1"" (2.54mm)","0.042"" (1.07mm)","13.25"" L x 4.80"" W (336.6mm x 121.9mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord.pdf,-,349P84-ND,349P84,Vector Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"105.66000","0","1","Vectorbord®","Active","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","35.00"" L x 8.50"" W (889.0mm x 215.9mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord.pdf,-,169P84HTC2-ND,169P84HTC2,Vector Electronics,BREADBRD DRILLED COPP CLAD NPTH,0,0,"107.53000","0","1","Vectorbord®","Active","Breadboard, Drilled Copper Clad","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","17.00"" L x 8.50"" W (431.8mm x 215.9mm)","0.062"" (1.57mm) 1/16"""
http://schmartboard.com/content/Brochures/201-0302-01.pdf,-,910-0302-01-ND,910-0302-01,"Schmartboard, Inc.",10 PACK OF 201-0302-01,0,0,"130.00000","0","1","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.05"" (1.27mm), 0.1"" (2.54mm), Grid","Custom","-","0.038"" (0.97mm)","4.00"" L x 4.00"" W (101.6mm x 101.6mm)","-"
-,-,1010VE-ND,1010,Vector Electronics,LAMINATE FR-4 36""X48""NO COPPER 0,0,0,"147.00000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,1030VE-ND,1030,Vector Electronics,LAMINATE FR-4 36""X48""NO COPPER 0,0,0,"147.00000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,1050VE-ND,1050,Vector Electronics,LAMINATE FR4 1OZ COPPER 1-SIDE,0,0,"147.00000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,1070VE-ND,1070,Vector Electronics,LAMINATE FR4 1OZ COPPER 2-SIDE,0,0,"148.50000","0","1","*","Active","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20IBM_PCI.pdf,//media.digikey.com/photos/Vector%20Photos/4624-3.jpg,V1163-ND,4624-3,Vector Electronics,PLUGBOARD CARD EDGE PTH,0,0,"179.83000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Plated Through Hole (PTH)","0.050"" (1.27mm)","Pad Per Hole (Round), Ground Plane","120 @ 0.05"" (1.27mm)","0.042"" (1.07mm)","12.28"" L x 4.50"" W (311.9mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Vectorbord%20Plugbord%20IBM_PCI.pdf,-,4624-4-ND,4624-4,Vector Electronics,PLUGBOARD CARD EDGE PTH,0,0,"179.83000","0","1","Vectorbord® Plugbord™","Active","Plugboard, Card Edge","Plated Through Hole (PTH)","0.100"" (2.54mm)","Pad Per Hole (Round)","120 @ 0.05"" (1.27mm)","0.042"" (1.07mm)","12.28"" L x 4.50"" W (311.9mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_319030009.jpg,319030009-ND,319030009,"Seeed Technology Co., Ltd",BREADBOARD GENERAL PURPOSE NPTH,0,0,"2.55000","0","15","*","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","Pad Per Hole (Round)","-","-","3.94"" L x 2.76"" W (70.0mm x 100.0mm)","0.060"" (1.52mm)"
//media.digikey.com/pdf/Data%20Sheets/Twin%20Industries%20PDFs/LED20-14.pdf,//media.digikey.com/Photos/Twin%20Industries%20Photos/MFG_LED20-14.jpg,438-1130-ND,LED20-14,Twin Industries,BREADBOARD GENERAL PURPOSE PTH,0,0,"6.23000","0","10","-","Active","Breadboard, General Purpose","Plated Through Hole (PTH)","-","Common Bus","-","0.037"" (0.94mm)","4.00"" x 1.00"" (101.6mm x 25.4mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Twin%20Industries%20PDFs/7100-series.pdf,//media.digikey.com/Photos/Twin%20Industries%20Photos/B20-7100-PCB.JPG,438-1104-ND,B20-7100-PCB,Twin Industries,BREADBOARD PREPUNCHED INSULATING,0,0,"9.07200","0","10","-","Active","Breadboard, Prepunched Insulating","-","0.100"" (2.54mm)","-","-","-","-","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Twin%20Industries%20PDFs/8300SB1-LF_Dwg.pdf,-,8300SB1-LF-ND,8300SB1-LF,Twin Industries,BREADBOARD GENERAL PURPOSE NPTH,0,0,"9.80000","0","1","-","Active","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","5 Hole Pad (Both Sides)","-","-","6.00"" L x 3.00"" W (152.4mm x 76.2mm)","0.031"" (0.79mm) 1/32"""
//media.digikey.com/pdf/Data%20Sheets/Twin%20Industries%20PDFs/LED24-C4.pdf,//media.digikey.com/Photos/Twin%20Industries%20Photos/MFG_LED24-C4.jpg,438-1131-ND,LED24-C4,Twin Industries,BREADBOARD GENERAL PURPOSE PTH,0,0,"10.07000","0","10","-","Active","Breadboard, General Purpose","Plated Through Hole (PTH)","-","Common Bus","-","0.037"" (0.94mm)","4.00"" Dia (101.6mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Twin%20Industries%20PDFs/LED108-45.pdf,//media.digikey.com/Photos/Twin%20Industries%20Photos/MFG_LED108-45.jpg,438-1128-ND,LED108-45,Twin Industries,BREADBOARD GENERAL PURPOSE PTH,0,0,"14.35200","0","10","-","Active","Breadboard, General Purpose","Plated Through Hole (PTH)","-","Common Bus","-","0.037"" (0.94mm)","5.00"" x 4.00"" (127.0mm x 101.6mm)","0.062"" (1.57mm) 1/16"""
-,//media.digikey.com/photos/Injectorall%20Electronics%20Photos/B3429D.JPG,B3429D-ND,B3429D,Injectorall Electronics,BREADBOARD DRILLED COPPER CLAD,2,0,"41.61000","0","1","-","Obsolete","Breadboard, Drilled Copper Clad","-","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","17.00"" L x 5.75"" W (431.8mm x 146.1mm)","0.062"" (1.57mm) 1/16"""
-,//media.digikey.com/photos/Twin%20Industries%20Photos/MFG_4010-4565.jpg,4010-4565-ND,4010-4565,Twin Industries,PLUGBOARD CARD EDGE,0,0,"45.00000","0","1","-","Active","Plugboard, Card Edge","-","0.100"" (2.54mm)","Pad Per Hole (Round), Ground Plane","44 @ 0.156"" (3.96mm)","-","6.50"" L x 4.50"" W (165.1mm x 114.3mm)","-"
-,//media.digikey.com/photos/Twin%20Industries%20Photos/2000-200.JPG,438-1070-ND,2000-200,Twin Industries,PLUGBOARD HARD METRIC,0,0,"149.00000","0","1","-","Active","Plugboard, Hard Metric","-","0.100"" (2.54mm)","Pad Per Hole (Round)","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3408.JPG,36-3408-ND,3408,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,2,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","4.50"" L x 3.00"" W (114.3mm x 76.2mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3409.JPG,36-3409-ND,3409,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,16,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","6.00"" L x 4.50"" W (152.4mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
