Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","For Measuring","Technology","Rotation Angle - Electrical, Mechanical","Linear Range","Output","Output Signal","Actuator Type","Linearity","Resistance","Resistance Tolerance","Voltage - Supply","Mounting Type","Termination Style","Operating Temperature","Package / Case","Supplier Device Package"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90360-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90360LDC-ACD-000-TU-ND,MLX90360LDC-ACD-000-TU,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,985,0,"4.76000","0","1","Tube","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM","-","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90360-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90360LDC-ACD-200-TU-ND,MLX90360LDC-ACD-200-TU,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,379,0,"4.76000","0","1","Tube","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90316KDC-BDG-100-SP-ND,MLX90316KDC-BDG-100-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,189,0,"6.06000","0","1","Bulk","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","SPI","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://ams.com/documents/20143/36005/AS5043_DS000378_2-00.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,AS5043-ASSM-ND,AS5043-ASSM,ams,SENSOR ANGLE 360DEG,1500,0,"6.43250","0","500","Tape & Reel (TR)","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","±0.5°","-","-","4.5V ~ 5.5V","Surface Mount","-","-40°C ~ 125°C","16-SSOP (0.209"", 5.30mm Width)","16-SSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90364-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;-4DMP;-VS;-4.jpg,MLX90364LVS-ADD-200-TU-ND,MLX90364LVS-ADD-200-TU,Melexis Technologies NV,SENSOR ROTARY 360DEG PC PIN,144,0,"6.54000","0","1","Tube","Automotive, AEC-Q100, Triaxis®","Not For New Designs","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog, PWM","-","External Magnet, Not Included","±2.5°","-","-","4.5V ~ 5.5V","Through Hole","PC Pin","-40°C ~ 150°C","4-SIP Module","4-DMP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90366-datasheet-melexis.pdf,"//media.digikey.com/Photos/Melexis%20Photos/413;%204DMP;50,VS;4.jpg",MLX90366LVS-ADU-250-TU-ND,MLX90366LVS-ADU-250-TU,Melexis Technologies NV,SENSOR ANGLE 360DEG PC PIN,1013,0,"6.69000","0","1","Tube","Triaxis®","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","SENT","Programmable","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Through Hole","PC Pin","-40°C ~ 150°C","4-SIP Module","4-DMP"
https://www.nve.com/Downloads/ADT00x.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1078-ND,ADT002-10E,NVE Corp/Sensor Products,SENSOR ROTARY 360DEG SOLDER PAD,119,0,"6.73000","0","1","Strip","-","Active","Rotary Position","Magnetoresistive","0° ~ 360°, Continuous","-","Digital","Logic","External Magnet, Included","±3°","-","-","2.45V ~ 5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90366-datasheet-melexis.pdf,"//media.digikey.com/Photos/Melexis%20Photos/413;4DMP-Formed;53,VS;4.jpg",MLX90366LVS-ADS-253-SP-ND,MLX90366LVS-ADS-253-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG PC PIN,243,0,"6.90000","0","1","Tube","Triaxis®","Not For New Designs","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","SENT","-","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Through Hole","PC Pin","-40°C ~ 150°C","4-SIP Module","4-DMP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90316EGO-BDG-100-SP-ND,MLX90316EGO-BDG-100-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,106,0,"11.92000","0","1","Bulk","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","SPI","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90316KGO-BCG-300-SP-ND,MLX90316KGO-BCG-300-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,103,0,"12.39000","0","1","Bulk","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.allegromicro.com/~/media/Files/Datasheets/A1330-Datasheet.ashx,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,620-2016-2-ND,A1330LLETR-T,"Allegro MicroSystems, LLC",PROGRAMMABLE ANGLE SENSOR IC WIT,4000,0,"1.29920","0","4000","Tape & Reel (TR)","-","Active","Angle","Hall Effect","0° ~ 360°","-","Analog Voltage","Clockwise Increase","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
https://www.allegromicro.com/~/media/Files/Datasheets/A1330-Datasheet.ashx,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,620-2016-1-ND,A1330LLETR-T,"Allegro MicroSystems, LLC",PROGRAMMABLE ANGLE SENSOR IC WIT,11822,0,"3.45000","0","1","Cut Tape (CT)","-","Active","Angle","Hall Effect","0° ~ 360°","-","Analog Voltage","Clockwise Increase","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
https://www.allegromicro.com/~/media/Files/Datasheets/A1330-Datasheet.ashx,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,620-2016-6-ND,A1330LLETR-T,"Allegro MicroSystems, LLC",PROGRAMMABLE ANGLE SENSOR IC WIT,11822,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Angle","Hall Effect","0° ~ 360°","-","Analog Voltage","Clockwise Increase","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
https://www.infineon.com/dgdl/Infineon-TLE4959C-FX-DS-v01_00-EN.pdf?fileId=5546d462636cc8fb01644595e0ce38a4,//media.digikey.com/Renders/Infineon%20Renders/448;-P%5EPG-SSO-3-52;-;-3.jpg,TLE4959CFXHAMA1TB-ND,TLE4959CFXHAMA1,Infineon Technologies,SENSOR ROTARY PC PIN,1500,0,"2.56027","0","1500","Tape & Box (TB)","Automotive, AEC-Q100","Active","Linear, Rotary Position","Hall Effect","-","-","Analog Voltage, PWM","-","External Magnet, Not Included","-","-","-","4V ~ 16V","Through Hole","PC Pin","-40°C ~ 175°C (TJ)","3-SIP Module","PG-SSO-3-52"
https://www.infineon.com/dgdl/Infineon-TLE4959C-FX-DS-v01_00-EN.pdf?fileId=5546d462636cc8fb01644595e0ce38a4,//media.digikey.com/Renders/Infineon%20Renders/448;-P%5EPG-SSO-3-52;-;-3.jpg,TLE4959CFXHAMA1CT-ND,TLE4959CFXHAMA1,Infineon Technologies,SENSOR ROTARY PC PIN,1698,0,"6.60000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Linear, Rotary Position","Hall Effect","-","-","Analog Voltage, PWM","-","External Magnet, Not Included","-","-","-","4V ~ 16V","Through Hole","PC Pin","-40°C ~ 175°C (TJ)","3-SIP Module","PG-SSO-3-52"
https://www.infineon.com/dgdl/Infineon-TLE4959C-DS-v01_00-EN.pdf?fileId=5546d462636cc8fb01644595e99938a7,//media.digikey.com/Renders/Infineon%20Renders/448;-P%5EPG-SSO-3-52;-;-3.jpg,TLE4959CHAMA1TB-ND,TLE4959CHAMA1,Infineon Technologies,SENSOR ROTARY PC PIN,1500,0,"2.56027","0","1500","Tape & Box (TB)","Automotive, AEC-Q100","Active","Linear, Rotary Position","Hall Effect","-","-","Analog Voltage, PWM","-","External Magnet, Not Included","-","-","-","4V ~ 16V","Through Hole","PC Pin","-40°C ~ 175°C (TJ)","3-SIP Module","PG-SSO-3-52"
https://www.infineon.com/dgdl/Infineon-TLE4959C-DS-v01_00-EN.pdf?fileId=5546d462636cc8fb01644595e99938a7,//media.digikey.com/Renders/Infineon%20Renders/448;-P%5EPG-SSO-3-52;-;-3.jpg,TLE4959CHAMA1CT-ND,TLE4959CHAMA1,Infineon Technologies,SENSOR ROTARY PC PIN,1690,0,"6.60000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Linear, Rotary Position","Hall Effect","-","-","Analog Voltage, PWM","-","External Magnet, Not Included","-","-","-","4V ~ 16V","Through Hole","PC Pin","-40°C ~ 175°C (TJ)","3-SIP Module","PG-SSO-3-52"
https://www.monolithicpower.com/pub/media/document/datasheet_MA700_rev1.3.pdf,//media.digikey.com/Photos/Monolithic%20Power%20Systems%20Inc/MA700GQ-P.jpg,1589-1515-2-ND,MA700GQ-Z,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,5000,0,"2.65000","0","5000","Tape & Reel (TR)","-","Not For New Designs","Angle","Hall Effect","-","-","SPI","-","External Magnet, Not Included","-","-","-","3V ~ 3.6V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.monolithicpower.com/pub/media/document/datasheet_MA700_rev1.3.pdf,//media.digikey.com/Photos/Monolithic%20Power%20Systems%20Inc/MA700GQ-P.jpg,1589-1515-1-ND,MA700GQ-Z,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,9736,0,"4.43000","0","1","Cut Tape (CT)","-","Not For New Designs","Angle","Hall Effect","-","-","SPI","-","External Magnet, Not Included","-","-","-","3V ~ 3.6V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.monolithicpower.com/pub/media/document/datasheet_MA700_rev1.3.pdf,//media.digikey.com/Photos/Monolithic%20Power%20Systems%20Inc/MA700GQ-P.jpg,1589-1515-6-ND,MA700GQ-Z,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,9736,0,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","Angle","Hall Effect","-","-","SPI","-","External Magnet, Not Included","-","-","-","3V ~ 3.6V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90378-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90378GDC-ABJ-300-RETR-ND,MLX90378GDC-ABJ-300-RE,Melexis Technologies NV,TRIAXIS POSITION PROCESSOR WITH,3000,0,"3.23008","0","3000","Tape & Reel (TR)","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM, SENT","Programmable","External Magnet, Not Included","±2.5°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 160°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90378-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90378GDC-ABJ-300-RECT-ND,MLX90378GDC-ABJ-300-RE,Melexis Technologies NV,TRIAXIS POSITION PROCESSOR WITH,3000,0,"7.84000","0","1","Cut Tape (CT)","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM, SENT","Programmable","External Magnet, Not Included","±2.5°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 160°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90378-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90378GDC-ABJ-300-REDKR-ND,MLX90378GDC-ABJ-300-RE,Melexis Technologies NV,TRIAXIS POSITION PROCESSOR WITH,3000,0,"Digi-Reel","0","1","Digi-Reel®","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM, SENT","Programmable","External Magnet, Not Included","±2.5°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 160°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7FKMXP_Series_AMR_Position_Sensor%7FA%7Fpdf%7FEnglish%7FENG_DS_KMXP_Series_AMR_Position_Sensor_A.pdf%7FCAT-MRS0006,-,223-1905-2-ND,G-MRCO-050,TE Connectivity Measurement Specialties,KMXP2000 MLS 2MM PITCH DFN,1000,0,"3.55250","0","1000","Tape & Reel (TR)","KMXP","Active","Linear Position","Magnetoresistive","-","0 ~ 1.80mm (0 ~ 0.07"")","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","2 kOhms","-","10V","Surface Mount","SMD (SMT) Tab","-40°C ~ 150°C","12-WQFN Exposed Pad","12-TDLMP (6x2)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7FKMXP_Series_AMR_Position_Sensor%7FA%7Fpdf%7FEnglish%7FENG_DS_KMXP_Series_AMR_Position_Sensor_A.pdf%7FCAT-MRS0006,-,223-1905-1-ND,G-MRCO-050,TE Connectivity Measurement Specialties,KMXP2000 MLS 2MM PITCH DFN,1000,0,"7.68000","0","1","Cut Tape (CT)","KMXP","Active","Linear Position","Magnetoresistive","-","0 ~ 1.80mm (0 ~ 0.07"")","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","2 kOhms","-","10V","Surface Mount","SMD (SMT) Tab","-40°C ~ 150°C","12-WQFN Exposed Pad","12-TDLMP (6x2)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7FKMXP_Series_AMR_Position_Sensor%7FA%7Fpdf%7FEnglish%7FENG_DS_KMXP_Series_AMR_Position_Sensor_A.pdf%7FCAT-MRS0006,-,223-1905-6-ND,G-MRCO-050,TE Connectivity Measurement Specialties,KMXP2000 MLS 2MM PITCH DFN,1000,0,"Digi-Reel","0","1","Digi-Reel®","KMXP","Active","Linear Position","Magnetoresistive","-","0 ~ 1.80mm (0 ~ 0.07"")","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","2 kOhms","-","10V","Surface Mount","SMD (SMT) Tab","-40°C ~ 150°C","12-WQFN Exposed Pad","12-TDLMP (6x2)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7FKMXP_Series_AMR_Position_Sensor%7FA%7Fpdf%7FEnglish%7FENG_DS_KMXP_Series_AMR_Position_Sensor_A.pdf%7FCAT-MRS0006,-,223-1906-2-ND,G-MRCO-052,TE Connectivity Measurement Specialties,KMXP5000 MLS 5MM PITCH DFN,1000,0,"3.55250","0","1000","Tape & Reel (TR)","KMXP","Active","Linear Position","Magnetoresistive","-","0 ~ 4.00mm (0 ~ 0.16"")","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","2 kOhms","-","10V","Surface Mount","SMD (SMT) Tab","-40°C ~ 150°C","12-WQFN Exposed Pad","12-TDLMP (6x2)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7FKMXP_Series_AMR_Position_Sensor%7FA%7Fpdf%7FEnglish%7FENG_DS_KMXP_Series_AMR_Position_Sensor_A.pdf%7FCAT-MRS0006,-,223-1906-1-ND,G-MRCO-052,TE Connectivity Measurement Specialties,KMXP5000 MLS 5MM PITCH DFN,1000,0,"7.68000","0","1","Cut Tape (CT)","KMXP","Active","Linear Position","Magnetoresistive","-","0 ~ 4.00mm (0 ~ 0.16"")","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","2 kOhms","-","10V","Surface Mount","SMD (SMT) Tab","-40°C ~ 150°C","12-WQFN Exposed Pad","12-TDLMP (6x2)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7FKMXP_Series_AMR_Position_Sensor%7FA%7Fpdf%7FEnglish%7FENG_DS_KMXP_Series_AMR_Position_Sensor_A.pdf%7FCAT-MRS0006,-,223-1906-6-ND,G-MRCO-052,TE Connectivity Measurement Specialties,KMXP5000 MLS 5MM PITCH DFN,1000,0,"Digi-Reel","0","1","Digi-Reel®","KMXP","Active","Linear Position","Magnetoresistive","-","0 ~ 4.00mm (0 ~ 0.16"")","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","2 kOhms","-","10V","Surface Mount","SMD (SMT) Tab","-40°C ~ 150°C","12-WQFN Exposed Pad","12-TDLMP (6x2)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90365-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90365LDC-ABE-000-TU-ND,MLX90365LDC-ABE-000-TU,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,1040,0,"5.22000","0","1","Tube","Automotive, AEC-Q100, Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog, PWM","-","External Magnet, Not Included","±2.5°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90380-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90380LGO-BAB-103-SP-ND,MLX90380LGO-BAB-103-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,110,0,"6.43000","0","1","Bulk","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","-","-","External Magnet, Not Included","-","-","-","3.135V ~ 3.6V","Surface Mount","Gull Wing","-40°C ~ 150°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90378-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90378GGO-ABJ-300-RETR-ND,MLX90378GGO-ABJ-300-RE,Melexis Technologies NV,TRIAXIS POSITION PROCESSOR WITH,4500,0,"7.21937","0","4500","Tape & Reel (TR)","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM, SENT","Programmable","External Magnet, Not Included","±2.5°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 160°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90378-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90378GGO-ABJ-300-RECT-ND,MLX90378GGO-ABJ-300-RE,Melexis Technologies NV,TRIAXIS POSITION PROCESSOR WITH,4500,0,"13.30000","0","1","Cut Tape (CT)","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM, SENT","Programmable","External Magnet, Not Included","±2.5°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 160°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90378-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90378GGO-ABJ-300-REDKR-ND,MLX90378GGO-ABJ-300-RE,Melexis Technologies NV,TRIAXIS POSITION PROCESSOR WITH,4500,0,"Digi-Reel","0","1","Digi-Reel®","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM, SENT","Programmable","External Magnet, Not Included","±2.5°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 160°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90371-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90371GDC-BCC-100-SP-ND,MLX90371GDC-BCC-100-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,144,0,"7.53000","0","1","Tube","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage, PWM","Programmable","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 160°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90372-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90372GDC-ACE-300-SP-ND,MLX90372GDC-ACE-300-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,137,0,"7.67000","0","1","Tube","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM, SENT","Programmable","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 160°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90372-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90372GDC-ACE-100-SP-ND,MLX90372GDC-ACE-100-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,115,0,"7.84000","0","1","Tube","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM, SENT","Programmable","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 160°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90371-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;-4DMP;-VS;-4.jpg,MLX90371GVS-BCC-300-SP-ND,MLX90371GVS-BCC-300-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG PC PIN,153,0,"7.90000","0","1","Tube","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage, PWM","Programmable","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Through Hole","PC Pin","-40°C ~ 160°C","4-SIP Module","4-DMP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90371-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;-4DMP;-VS;-4.jpg,MLX90371GVS-BCC-100-SP-ND,MLX90371GVS-BCC-100-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG PC PIN,146,0,"8.04000","0","1","Tube","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage, PWM","Programmable","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Through Hole","PC Pin","-40°C ~ 160°C","4-SIP Module","4-DMP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90372-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;-4DMP;-VS;-4.jpg,MLX90372GVS-ACE-100-SP-ND,MLX90372GVS-ACE-100-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG PC PIN,157,0,"8.34000","0","1","Tube","Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","PWM, SENT","Programmable","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Through Hole","PC Pin","-40°C ~ 160°C","4-SIP Module","4-DMP"
