Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Output Type","Output Configuration","Current","Minimum Liquid Specific Gravity","Switch Actuation Level","Mounting Type","Material - Housing & Prism","Operating Temperature","Voltage Rating"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LL-01_Series_Power_Loop&DocType=DS&DocLang=English,-,223-1886-ND,LL01-5AA04,TE Connectivity Measurement Specialties,LL01 1/4""NPT 4'CBL 80C PL,20,0,"225.28000","0","1","Ultrasonic Sentio™, LL-01","Active","Liquid","Relay","SPST-NC/NO","-","-","0.25"" (6.35mm)","Male 1/4"" (6.35mm) NPT","316 Stainless Steel","-29°C ~ 80°C","5 V ~ 30 V"
https://www.gavazzionline.com/pdf/VPC110q.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_VNYI3.jpg,1864-2214-ND,VNYI3,Carlo Gavazzi Inc.,LVL SEN COND 3 PROBE NYLON,2,0,"259.60000","0","1","VNY","Active","Liquid","Relay","-","-","-","-","Threaded","Nylon","0°C ~ 90°C","-"
https://www.gavazzionline.com/pdf/VTI4q.pdf,-,1864-2230-ND,VT2,Carlo Gavazzi Inc.,LVL SEN COND 2 PROBE PTFE,2,0,"314.16000","0","1","VT","Active","Liquid","Relay","-","-","-","-","Threaded","Thermoplastic Polyester Teflon","0°C ~ 145°C","-"
https://www.gavazzionline.com/pdf/VPC110q.pdf,-,1864-2225-ND,VPP205,Carlo Gavazzi Inc.,LVL SEN COND 2 PROBE 0.5IN PP,2,0,"322.96000","0","1","VPC","Active","Liquid","Relay","-","-","-","-","Threaded","Polypropylene (PP)","0°C ~ 100°C","-"
https://www.gavazzionline.com/pdf/VR3Aq.pdf,-,1864-2228-ND,VR3A,Carlo Gavazzi Inc.,LVL SEN CAP PTFE 1.5 IN THD,2,0,"486.48000","0","1","VR","Active","Liquid, Powder","-","-","-","-","-","Threaded","Thermoplastic Polyester","-25°C ~ 70°C","20 V ~ 30 V"
https://www.gavazzionline.com/pdf/VPB1MNA.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/VPA2MNA.jpg,1864-2219-ND,VPA2MNA,Carlo Gavazzi Inc.,LVL SEN OPTICAL GLASS NPN CBL,2,0,"517.58000","0","1","VP","Active","Liquid","Switch","NPN","-","-","0.098"" (2.5mm), 0.197"" (5mm)","Threaded","Stainless Steel","-20°C ~ 80°C","10 V ~ 40 V"
https://www.gavazzionline.com/pdf/VPB1MNA.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/VPA2MPA.jpg,1864-2220-ND,VPA2MPA,Carlo Gavazzi Inc.,LVL SEN OPTICAL GLASS PNP CBL,2,0,"517.58000","0","1","VP","Active","Liquid","Switch","PNP","-","-","0.098"" (2.5mm), 0.197"" (5mm)","Threaded","Stainless Steel","-20°C ~ 80°C","10 V ~ 40 V"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-ls03-series-liquid-level-sensor/,//media.digikey.com/Photos/Standex-Meder%20Electronics/LS03%5EGZ-1A66-PA-500W.jpg,374-1298-ND,LS03/GZ-1A66-PA-500W,Standex-Meder Electronics,FLOAT SWITCH,32,0,"23.28000","0","1","LS03","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","-","-","Male 1/2"" (12.7mm) NPT","Polyamide (PA)","-20°C ~ 90°C","200V"
https://img1.wsimg.com/blobby/go/6e1bce17-f4fa-40c3-9d89-9bb7445697bb/downloads/Standard%20eTape%20Data%20Sheet.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3827.jpg,1528-2620-ND,3827,Adafruit Industries LLC,5 ETAPE LIQUID LEVEL SENSOR + EX,14,0,"39.95000","0","1","eTape™","Active","Liquid","Resistive","-","-","-","1.000"" (25.4mm)","Adhesive","Polyethylene Terephthalate (PET)","-9°C ~ 65°C","10V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Basic.jpg,1921-1012-ND,LLC500D3,SST Sensing Ltd.,LIQUID LEVEL SENSOR,70,0,"42.33000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Basic.jpg,1921-1013-ND,LLC500D3L,SST Sensing Ltd.,LIQUID LEVEL SENSOR,65,0,"42.33000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,//media.digikey.com/Photos/SST-Sensing/LLC200D3SH.JPG,1921-1008-ND,LLC200D3SH,SST Sensing Ltd.,LIQUID LEVEL SENSOR,97,0,"44.70000","0","1","Optomax","Active","Liquid","Digital","-","2.5mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Digital.jpg,1921-1009-ND,LLC200D3LSH,SST Sensing Ltd.,LIQUID LEVEL SENSOR,48,0,"44.70000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,-,1921-1021-ND,LLC700D3LSH,SST Sensing Ltd.,LIQUID LEVEL SENSOR,20,0,"44.70000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,-,1921-1017-ND,LLC600D3LSH,SST Sensing Ltd.,LIQUID LEVEL SENSOR,19,0,"44.70000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,//media.digikey.com/Photos/SST-Sensing/LLC700D3SH.jpg,1921-1020-ND,LLC700D3SH,SST Sensing Ltd.,LIQUID LEVEL SENSOR,18,0,"44.70000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,-,1921-1016-ND,LLC600D3SH,SST Sensing Ltd.,LIQUID LEVEL SENSOR,9,0,"44.70000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-25°C ~ 80°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Basic.jpg,1921-1015-ND,LLC510D3L,SST Sensing Ltd.,LIQUID LEVEL SENSOR,45,0,"46.00000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Basic.jpg,1921-1014-ND,LLC510D3,SST Sensing Ltd.,LIQUID LEVEL SENSOR,24,0,"46.00000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","4.5 V ~ 15.4 V"
http://www.sstsensing.com/wp-content/uploads/2017/07/LLX2-OPTOMAX-DIGITAL-M12-MOUNTING.pdf,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Digital.jpg,1921-1011-ND,LLC210D3LSH,SST Sensing Ltd.,LIQUID LEVEL SENSOR,50,0,"48.60000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,//media.digikey.com/Photos/SST-Sensing/LLC710D3LSH.jpg,1921-1023-ND,LLC710D3LSH,SST Sensing Ltd.,LIQUID LEVEL SENSOR,20,0,"48.60000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,//media.digikey.com/Photos/SST-Sensing/LLC610D3SH.jpg,1921-1018-ND,LLC610D3SH,SST Sensing Ltd.,LIQUID LEVEL SENSOR,19,0,"48.60000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,-,1921-1019-ND,LLC610D3LSH,SST Sensing Ltd.,LIQUID LEVEL SENSOR,19,0,"48.60000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","4.5 V ~ 15.4 V"
https://www.sstsensing.com/wp-content/uploads/2017/07/DS0032rev15_LLDigital-1.pdf,//media.digikey.com/Photos/SST-Sensing/LLC710D3SH.jpg,1921-1022-ND,LLC710D3SH,SST Sensing Ltd.,LIQUID LEVEL SENSOR,17,0,"48.60000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","2.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","4.5 V ~ 15.4 V"
https://radiobridge.com/documents/Wireless%20Water%20Sensor%20User%20Guide.pdf,-,2027-1005-ND,RBS101-WAT-RCZ2,Radio Bridge Inc.,SIGFOX WATER SENSOR,100,0,"80.85000","0","1","-","Active","Liquid","-","-","-","-","-","-","-","-30°C ~ 70°C","-"
http://www.sstsensing.com/wp-content/uploads/2015/10/DS0034rev13_LLIndustrial.pdf,-,1921-1026-ND,LLC610D324-005,SST Sensing Ltd.,LIQUID LEVEL SENSOR,18,0,"93.18000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","7.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","8 V ~ 30 V"
http://www.sstsensing.com/wp-content/uploads/2015/10/DS0034rev13_LLIndustrial.pdf,-,1921-1027-ND,LLC610D3L24-005,SST Sensing Ltd.,LIQUID LEVEL SENSOR,16,0,"93.18000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","7.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","8 V ~ 30 V"
http://www.sstsensing.com/wp-content/uploads/2016/04/LLX7-OPTOMAX-INDUSTRIAL-0.25-NPT-MOUNTING.pdf,//media.digikey.com/Photos/SST-Sensing/LLC710D324-005.jpg,1921-1028-ND,LLC710D324-005,SST Sensing Ltd.,LIQUID LEVEL SENSOR,16,0,"93.18000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","7.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","8 V ~ 30 V"
http://www.sstsensing.com/wp-content/uploads/2015/10/DS0034rev13_LLIndustrial.pdf,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Industrial.jpg,1921-1024-ND,LLC210D324-005,SST Sensing Ltd.,LIQUID LEVEL SENSOR,15,0,"93.18000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","7.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","8 V ~ 30 V"
http://www.sstsensing.com/wp-content/uploads/2016/04/LLX7-OPTOMAX-INDUSTRIAL-0.25-NPT-MOUNTING.pdf,//media.digikey.com/Photos/SST-Sensing/LLC710D324-005.jpg,1921-1029-ND,LLC710D3L24-005,SST Sensing Ltd.,LIQUID LEVEL SENSOR,13,0,"93.18000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","7.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","8 V ~ 30 V"
http://www.sstsensing.com/wp-content/uploads/2015/10/DS0034rev13_LLIndustrial.pdf,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Industrial.jpg,1921-1025-ND,LLC210D3L24-005,SST Sensing Ltd.,LIQUID LEVEL SENSOR,7,0,"93.18000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","7.5mA","-","-","Threaded","Polysulfone (PES)","-40°C ~ 125°C","8 V ~ 30 V"
https://www.cynergy3.com/sites/default/files/product-data-sheets/SSH66TE%202011.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_SSH66TE34NPS.jpg,725-1144-ND,SSH66TE34NPS,Cynergy 3,SHORT FLOAT HORIZ SS .1A EXT MNT,3,0,"170.11000","0","1","SSH66TE","Active","Liquid","Switch (Single Float)","SPST-NC/NO","100mA","0.75","-","Male 3/4"" (19.05mm) NPT","304 Stainless Steel, 316 Stainless Steel","135°C","24VDC, 24VAC"
http://www.sstsensing.com/wp-content/uploads/2017/07/DS0130rev4_LLGlass.pdf,//media.digikey.com/Photos/SST-Sensing/LLG710D324-005.jpg,1921-1032-ND,LLG710D324-005,SST Sensing Ltd.,LIQUID LEVEL SENSOR,10,0,"187.30000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","7.5mA","-","-","Threaded","Stainless Steel","-40°C ~ 125°C","8 V ~ 30 V"
http://www.sstsensing.com/wp-content/uploads/2017/07/DS0130rev4_LLGlass.pdf,//media.digikey.com/Photos/SST-Sensing/LLG710D324-005.jpg,1921-1031-ND,LLG610D324-005,SST Sensing Ltd.,LIQUID LEVEL SENSOR,9,0,"187.30000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","7.5mA","-","-","Threaded","Stainless Steel","-40°C ~ 125°C","8 V ~ 30 V"
http://www.sstsensing.com/wp-content/uploads/2017/07/DS0130rev4_LLGlass.pdf,//media.digikey.com/Photos/SST-Sensing/MFG_Optomax-Industrial-Glass.jpg,1921-1030-ND,LLG210D324-005,SST Sensing Ltd.,LIQUID LEVEL SENSOR,8,0,"187.30000","0","1","Optomax","Active","Liquid","Digital","Push-Pull","7.5mA","-","-","Threaded","Stainless Steel","-40°C ~ 125°C","8 V ~ 30 V"
https://www.cynergy3.com/sites/default/files/SSF67%202014.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_SSF67%20Series.jpg,725-1135-ND,SSF67A25B100,Cynergy 3,SWITCH 2 LEVEL SS NO/NC .6A,3,0,"209.15000","0","1","SSF67","Active","Liquid","Switch (2) (Single Float)","SPST-NO, SPST-NC","600mA","0.8","0.984"", 3.937"" (25mm, 100mm)","Panel Mount, M16x2 Thread","316 Stainless Steel","135°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/SSF67PM12%202013.pdf,//media.digikey.com/Photos/Cynergy%203/SSF67B50B150PM12.jpg,725-1328-ND,SSF67B50B150PM12,Cynergy 3,DL LVL FLOATSW 177MM TOTAL L,2,0,"214.83000","0","1","SSF67PM12","Active","Liquid","Switch (2) (Dual Float)","SPST-NC, SPST-NC","600mA","0.8","1.969"", 5.906"" (50mm, 150mm)","Panel Mount, M16x2 Thread","316 Stainless Steel","135°C","120VDC, 250VAC"
https://www.cynergy3.com/sites/default/files/SSF67PM12%202013.pdf,//media.digikey.com/Photos/Cynergy%203/SSF67A50A200PM12.jpg,725-1325-ND,SSF67A50A200PM12,Cynergy 3,DL LVL FLOATSW 227MM TOTAL L,2,0,"215.22000","0","1","SSF67PM12","Active","Liquid","Switch (2) (Dual Float)","SPST-NO, SPST-NO","600mA","0.8","1.969"", 7.874"" (50mm, 200mm)","Panel Mount, M16x2 Thread","316 Stainless Steel","135°C","120VDC, 250VAC"
https://www.cynergy3.com/sites/default/files/SSF67V%202016.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_SSF67V%20Series.jpg,725-1140-ND,SSF67V70S1000,Cynergy 3,SENSOR LEVEL 70-1000MM 4-20MA,2,0,"1251.70000","0","1","SSF67V","Active","Liquid","Analog (Single Float)","4mA ~ 20mA","-","0.8","2.756"", 39.370"" (70mm, 1000mm)","Panel Mount, M16x2 Thread","316 Stainless Steel","135°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/SSF67V%202016.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_SSF67V%20Series.jpg,725-1141-ND,SSF67V70S1500,Cynergy 3,SENSOR LEVEL 70-1500MM 4-20MA,2,0,"1370.60000","0","1","SSF67V","Active","Liquid","Analog (Single Float)","4mA ~ 20mA","-","0.8","2.756"", 59.055"" (70mm, 1500mm)","Panel Mount, M16x2 Thread","316 Stainless Steel","135°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/SSF212%202013.pdf,//media.digikey.com/Photos/Cynergy%203/SSF212X100.jpg,725-1077-ND,SSF212X100,Cynergy 3,FLOATSWITCH HORZ 50VA NC/NO SS,0,0,"92.09000","0","1","SSF212","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","0.8","-","Male 1/2"" (12.7mm) NPT","304 Stainless Steel","120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/RSF83YP.jpg,725-1423-ND,RSF83YP,Cynergy 3,FLOATSWITCH HORZ .6A NYLON,5,0,"13.64000","0","1","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.787"" (20mm)","Male 1/2"" (12.7mm) NPT","Nylon","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF73YNP.JPG,725-1418-ND,RSF73YNP,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC NYLON,2,0,"15.86000","0","1","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/Photos/Cynergy%203/RSF44YFP.jpg,725-1415-ND,RSF44YFP,Cynergy 3,FLOATSWITCH HORZ .6A POLYPROP,13,0,"16.03000","0","1","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF74YNP.jpg,725-1419-ND,RSF74YNP,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC POLY,20,0,"16.80000","0","1","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1016-ND,RSF53Y100R1/8,Cynergy 3,FLOATSWITCH VERT .6A NO/NC NYL,1,0,"17.36000","0","1","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.8","0.886"" (22.5mm)","Male 1/8"" (3.18mm) NPT","Nylon","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1015-ND,RSF56Y100RC,Cynergy 3,FLOATSWITCH VERT .6A NO/NC PPS,3,0,"20.66000","0","1","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.807"" (20.5mm)","Panel Mount, M12x1.75 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF66P%202017.pdf,//media.digikey.com/Photos/Cynergy%203/RSF66A25B125P.JPG,725-1294-ND,RSF66A25B125P,Cynergy 3,DL PNT FLOATSWITCH 152MM TOTAL L,4,0,"43.58000","0","1","RSF66","Active","Liquid","Switch (2) (Single Float)","SPST-NC/NO","600mA","0.85","1.181"", 4.921"" (30mm, 125mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 85°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF66P%202017.pdf,//media.digikey.com/Photos/Cynergy%203/RSF66A25B175P.JPG,725-1296-ND,RSF66A25B175P,Cynergy 3,DL PNT FLOATSWITCH 202MM TOTAL L,3,0,"43.58000","0","1","RSF66","Active","Liquid","Switch (2) (Single Float)","SPST-NC/NO","600mA","0.85","1.181"", 6.890"" (30mm, 175mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 85°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF66%202017.pdf,//media.digikey.com/Photos/Cynergy%203/RSF66A25B125.jpg,725-1073-ND,RSF66A25B125,Cynergy 3,FLOATSWITCH VERT 25VA SGL 152MM,2,0,"44.81000","0","1","RSF66","Active","Liquid","Switch (2) (Single Float)","SPST-NC/NO","600mA","0.85","1.181"", 4.921"" (30mm, 125mm)","Panel Mount, M16x2 Thread","Polypropylene Sulphide (PPS)","-10°C ~ 85°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF66P%202017.pdf,//media.digikey.com/Photos/Cynergy%203/RSF66B50B100P.JPG,725-1300-ND,RSF66B50B100P,Cynergy 3,DL PNT FLOATSWITCH 127MM TOTAL L,1,0,"49.13000","0","1","RSF66","Active","Liquid","Switch (2) (Dual Float)","SPST-NC/NO, SPST-NC/NO","600mA","0.85","1.969"", 3.937"" (50mm, 100mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 85°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/SSF22%202015.pdf,//media.digikey.com/Photos/Cynergy%203/SSF22X100-18N.JPG,725-1309-ND,SSF22X100-18N,Cynergy 3,MIN FS SS 1/8NPT INT,4,0,"79.92000","0","1","SSF22","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","0.8","-","Male 1/8"" (3.18mm) NPT","316 Stainless Steel","120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/SSF217%202014_0.pdf,//media.digikey.com/Photos/Cynergy%203/SSF217XPM12.jpg,725-1308-ND,SSF217XPM12,Cynergy 3,COMPACT 1/2 BSP EXT MNT SS FS,1,0,"135.48000","0","1","SSF217","Active","Liquid","Switch (Single Float)","SPST-NC/NO","500mA","0.8","0.7"" (17mm)","Panel Mount, 1/2"" (12.7mm) BSPP Thread","304 Stainless Steel, 316 Stainless Steel","120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/MC%202016.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_MC05xH.jpg,725-1537-ND,MC05AH,Cynergy 3,FLOAT SENS LIQ SPST-NO .25A,1,0,"199.21000","0","1","MC","Active","Liquid","Switch (Single Float)","SPST-NO","250mA","-","-","Cable Mount","304 Stainless Steel","0°C ~ 80°C","60VDC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/RSF84YP.jpg,725-1424-ND,RSF84YP,Cynergy 3,FLOATSWITCH HORZ .6A POLYPROP,18,0,"14.51000","0","1","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.787"" (20mm)","Male 1/2"" (12.7mm) NPT","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/Photos/Cynergy%203/RSF43YFP.JPG,725-1414-ND,RSF43YFP,Cynergy 3,FLOATSWITCH HORZ .6A NYLON,4,0,"15.10000","0","1","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF150%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF158YFP.jpg,725-1413-ND,RSF158YFP,Cynergy 3,FLOATSWITCH VERT 25VA SPNO,9,0,"17.19000","0","1","RSF150","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","0.65","1.024"" (26mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF150%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF154YFP.jpg,725-1409-ND,RSF154YFP,Cynergy 3,FLOATSWITCH VERT 25VA SPNO,7,0,"17.19000","0","1","RSF150","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","0.65","1.024"" (26mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF150%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF156YFP.jpg,725-1411-ND,RSF156YFP,Cynergy 3,FLOATSWITCH VERT 25VA SPNO,4,0,"19.45000","0","1","RSF150","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","0.85","0.807"" (20.5mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 105°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF70%20Series.jpg,725-1007-ND,RSF76Y100RN,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC PPS,4,0,"20.48000","0","1","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF106Y100JN.jpg,725-1400-ND,RSF106Y100JN,Cynergy 3,FLOATSWITCH VERT 25VA PPS,5,0,"21.06000","0","1","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","-","-","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF106Y050TV.jpg,725-1399-ND,RSF106Y050TV,Cynergy 3,FLOATSWITCH VERT 25VA PPS,0,0,"23.17000","0","1","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","-","-","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
