Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Applications","Pressure Type","Operating Pressure","Output Type","Output","Accuracy","Voltage - Supply","Port Size","Port Style","Features","Termination Style","Maximum Pressure","Operating Temperature","Package / Case","Supplier Device Package"
https://product.tdk.com/info/en/documents/catalog_datasheet/capacitive-pressure/DS-000186-ICP-101xx-v1.1.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_ICP-10100.jpg,1428-1144-6-ND,ICP-10110,TDK InvenSense,"HIGH ACCURACY, LOW POWER, WATERP",12038,0,"Digi-Reel","0","1","-","Active","Board Mount","Differential","4.35PSI ~ 15.95PSI (30kPa ~ 110kPa)","I²C","-","-","1.8V","-","No Port","-","SMD (SMT) Tab","-","-40°C ~ 85°C","8-VFLGA","8-LGA (2x2.5)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MPL3115A2.pdf,//media.digikey.com/Photos/Freescale%20Photos/8-TLGA.jpg,MPL3115A2R1TR-ND,MPL3115A2R1,NXP USA Inc.,IC ALTIMETER I2C VERSION 8LGA,28000,0,"2.47501","0","1000","-","Active","Board Mount","Absolute","7.25PSI ~ 15.95PSI (50kPa ~ 110kPa)","I²C","24 b","±0.058PSI (±0.4kPa)","1.95V ~ 3.6V","-","No Port","Temperature Compensated","SMD (SMT) Tab","72.52PSI (500kPa)","-40°C ~ 85°C","8-TLGA","8-LGA"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MPL3115A2.pdf,//media.digikey.com/Photos/Freescale%20Photos/8-TLGA.jpg,MPL3115A2R1CT-ND,MPL3115A2R1,NXP USA Inc.,IC ALTIMETER I2C VERSION 8LGA,28337,0,"6.38000","0","1","-","Active","Board Mount","Absolute","7.25PSI ~ 15.95PSI (50kPa ~ 110kPa)","I²C","24 b","±0.058PSI (±0.4kPa)","1.95V ~ 3.6V","-","No Port","Temperature Compensated","SMD (SMT) Tab","72.52PSI (500kPa)","-40°C ~ 85°C","8-TLGA","8-LGA"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MPL3115A2.pdf,//media.digikey.com/Photos/Freescale%20Photos/8-TLGA.jpg,MPL3115A2R1DKR-ND,MPL3115A2R1,NXP USA Inc.,IC ALTIMETER I2C VERSION 8LGA,28337,0,"Digi-Reel","0","1","-","Active","Board Mount","Absolute","7.25PSI ~ 15.95PSI (50kPa ~ 110kPa)","I²C","24 b","±0.058PSI (±0.4kPa)","1.95V ~ 3.6V","-","No Port","Temperature Compensated","SMD (SMT) Tab","72.52PSI (500kPa)","-40°C ~ 85°C","8-TLGA","8-LGA"
https://www.infineon.com/dgdl/Infineon-KP236_N6165-DS-v01_00-en.pdf?fileId=db3a30432ad629a6012af68133600b1a,//media.digikey.com/Photos/Infineon%20Photos/MFG_PG-DSOF-8-16.jpg,KP236N6165XTMA1TR-ND,KP236N6165XTMA1,Infineon Technologies,IC ANLG BAROMETRIC SNSR DSOF8-16,1500,0,"2.83620","0","1500","Automotive, AEC-Q100","Active","Board Mount","Absolute","8.7PSI ~ 23.93PSI (60kPa ~ 165kPa)","Analog Voltage","0.1 V ~ 4.85 V","±0.29PSI (±2kPa)","4.5V ~ 5.5V","-","No Port","Amplified Output, Temperature Compensated","SMD (SMT) Tab","-","-40°C ~ 125°C","8-SMD Module","Module"
https://www.infineon.com/dgdl/Infineon-KP236_N6165-DS-v01_00-en.pdf?fileId=db3a30432ad629a6012af68133600b1a,//media.digikey.com/Photos/Infineon%20Photos/MFG_PG-DSOF-8-16.jpg,KP236N6165XTMA1CT-ND,KP236N6165XTMA1,Infineon Technologies,IC ANLG BAROMETRIC SNSR DSOF8-16,1672,0,"7.32000","0","1","Automotive, AEC-Q100","Active","Board Mount","Absolute","8.7PSI ~ 23.93PSI (60kPa ~ 165kPa)","Analog Voltage","0.1 V ~ 4.85 V","±0.29PSI (±2kPa)","4.5V ~ 5.5V","-","No Port","Amplified Output, Temperature Compensated","SMD (SMT) Tab","-","-40°C ~ 125°C","8-SMD Module","Module"
https://www.infineon.com/dgdl/Infineon-KP236_N6165-DS-v01_00-en.pdf?fileId=db3a30432ad629a6012af68133600b1a,//media.digikey.com/Photos/Infineon%20Photos/MFG_PG-DSOF-8-16.jpg,KP236N6165XTMA1DKR-ND,KP236N6165XTMA1,Infineon Technologies,IC ANLG BAROMETRIC SNSR DSOF8-16,1672,0,"Digi-Reel","0","1","Automotive, AEC-Q100","Active","Board Mount","Absolute","8.7PSI ~ 23.93PSI (60kPa ~ 165kPa)","Analog Voltage","0.1 V ~ 4.85 V","±0.29PSI (±2kPa)","4.5V ~ 5.5V","-","No Port","Amplified Output, Temperature Compensated","SMD (SMT) Tab","-","-40°C ~ 125°C","8-SMD Module","Module"
https://www.nxp.com/docs/en/data-sheet/MPL115A2.pdf,//media.digikey.com/Photos/Freescale%20Photos/8-TLGA.jpg,MPL115A2T1TR-ND,MPL115A2T1,NXP USA Inc.,IC BAROMETER I2C DGTL MINI 8-LGA,7000,0,"2.85578","0","1000","-","Not For New Designs","Board Mount","Absolute","7.25PSI ~ 16.68PSI (50kPa ~ 115kPa)","I²C","10 b","±0.145PSI (±1kPa)","2.375V ~ 5.5V","-","No Port","Shutdown Mode, Standby Mode","SMD (SMT) Tab","145.04PSI (1000kPa)","-40°C ~ 105°C","8-TLGA","8-LGA (5x3)"
https://www.nxp.com/docs/en/data-sheet/MPL115A2.pdf,//media.digikey.com/Photos/Freescale%20Photos/8-TLGA.jpg,MPL115A2T1CT-ND,MPL115A2T1,NXP USA Inc.,IC BAROMETER I2C DGTL MINI 8-LGA,8452,0,"7.37000","0","1","-","Not For New Designs","Board Mount","Absolute","7.25PSI ~ 16.68PSI (50kPa ~ 115kPa)","I²C","10 b","±0.145PSI (±1kPa)","2.375V ~ 5.5V","-","No Port","Shutdown Mode, Standby Mode","SMD (SMT) Tab","145.04PSI (1000kPa)","-40°C ~ 105°C","8-TLGA","8-LGA (5x3)"
https://www.nxp.com/docs/en/data-sheet/MPL115A2.pdf,//media.digikey.com/Photos/Freescale%20Photos/8-TLGA.jpg,MPL115A2T1DKR-ND,MPL115A2T1,NXP USA Inc.,IC BAROMETER I2C DGTL MINI 8-LGA,8452,0,"Digi-Reel","0","1","-","Not For New Designs","Board Mount","Absolute","7.25PSI ~ 16.68PSI (50kPa ~ 115kPa)","I²C","10 b","±0.145PSI (±1kPa)","2.375V ~ 5.5V","-","No Port","Shutdown Mode, Standby Mode","SMD (SMT) Tab","145.04PSI (1000kPa)","-40°C ~ 105°C","8-TLGA","8-LGA (5x3)"
https://amphenol-sensors.com/en/component/edocman/419-novasensor-npc-120-disposable-medical-pressure-sensors-datasheet/download?Itemid=8453,//media.digikey.com/Photos/Amphenol%20Photos/MFG_NPC100_VIEW-1.jpg,235-1444-2-ND,NPC-100T,Amphenol Advanced Sensors,SENSOR PRESSURE,1200,0,"4.41000","0","1200","NPC-100, NovaSensor","Active","Board Mount","Vented Gauge","-0.97PSI ~ 5.8PSI (-6.67kPa ~ 40kPa)","Wheatstone Bridge","-","±2%","1V ~ 10V","Male - 0.19"" (4.8mm) Tube","Barbless","Temperature Compensated","SMD (SMT) Tab","125PSI (861.84kPa)","15°C ~ 40°C","Module","-"
https://amphenol-sensors.com/en/component/edocman/419-novasensor-npc-120-disposable-medical-pressure-sensors-datasheet/download?Itemid=8453,//media.digikey.com/Photos/Amphenol%20Photos/MFG_NPC100_VIEW-1.jpg,235-1444-1-ND,NPC-100T,Amphenol Advanced Sensors,SENSOR PRESSURE,2382,0,"9.88000","0","1","NPC-100, NovaSensor","Active","Board Mount","Vented Gauge","-0.97PSI ~ 5.8PSI (-6.67kPa ~ 40kPa)","Wheatstone Bridge","-","±2%","1V ~ 10V","Male - 0.19"" (4.8mm) Tube","Barbless","Temperature Compensated","SMD (SMT) Tab","125PSI (861.84kPa)","15°C ~ 40°C","Module","-"
https://amphenol-sensors.com/en/component/edocman/419-novasensor-npc-120-disposable-medical-pressure-sensors-datasheet/download?Itemid=8453,//media.digikey.com/Photos/Amphenol%20Photos/MFG_NPC100_VIEW-1.jpg,235-1444-6-ND,NPC-100T,Amphenol Advanced Sensors,SENSOR PRESSURE,2382,0,"Digi-Reel","0","1","NPC-100, NovaSensor","Active","Board Mount","Vented Gauge","-0.97PSI ~ 5.8PSI (-6.67kPa ~ 40kPa)","Wheatstone Bridge","-","±2%","1V ~ 10V","Male - 0.19"" (4.8mm) Tube","Barbless","Temperature Compensated","SMD (SMT) Tab","125PSI (861.84kPa)","15°C ~ 40°C","Module","-"
https://amphenol-sensors.com/en/component/edocman/419-novasensor-npc-120-disposable-medical-pressure-sensors-datasheet/download?Itemid=8453,//media.digikey.com/Photos/Amphenol%20Photos/MFG_NPC100_VIEW-1.jpg,235-1445-2-ND,NPC-120T,Amphenol Advanced Sensors,SENSOR PRESSURE,9600,0,"4.50800","0","1200","NPC-120, NovaSensor","Active","Board Mount","Vented Gauge","-0.97PSI ~ 5.8PSI (-6.67kPa ~ 40kPa)","Wheatstone Bridge","-","±2%","1V ~ 10V","Male - 0.12"" (3mm) Tube","Barbless","Temperature Compensated","SMD (SMT) Tab","125PSI (861.84kPa)","15°C ~ 40°C","Module","-"
https://amphenol-sensors.com/en/component/edocman/419-novasensor-npc-120-disposable-medical-pressure-sensors-datasheet/download?Itemid=8453,//media.digikey.com/Photos/Amphenol%20Photos/MFG_NPC100_VIEW-1.jpg,235-1445-1-ND,NPC-120T,Amphenol Advanced Sensors,SENSOR PRESSURE,10165,0,"10.09000","0","1","NPC-120, NovaSensor","Active","Board Mount","Vented Gauge","-0.97PSI ~ 5.8PSI (-6.67kPa ~ 40kPa)","Wheatstone Bridge","-","±2%","1V ~ 10V","Male - 0.12"" (3mm) Tube","Barbless","Temperature Compensated","SMD (SMT) Tab","125PSI (861.84kPa)","15°C ~ 40°C","Module","-"
https://amphenol-sensors.com/en/component/edocman/419-novasensor-npc-120-disposable-medical-pressure-sensors-datasheet/download?Itemid=8453,//media.digikey.com/Photos/Amphenol%20Photos/MFG_NPC100_VIEW-1.jpg,235-1445-6-ND,NPC-120T,Amphenol Advanced Sensors,SENSOR PRESSURE,10165,0,"Digi-Reel","0","1","NPC-120, NovaSensor","Active","Board Mount","Vented Gauge","-0.97PSI ~ 5.8PSI (-6.67kPa ~ 40kPa)","Wheatstone Bridge","-","±2%","1V ~ 10V","Male - 0.12"" (3mm) Tube","Barbless","Temperature Compensated","SMD (SMT) Tab","125PSI (861.84kPa)","15°C ~ 40°C","Module","-"
https://sensing.honeywell.com/honeywell-sensing-micropressure-board-mount-pressure-mpr-series-datasheet-32332628-d-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_MPR-Series.jpg,480-7099-2-ND,MPRLS0015PA0000SA,Honeywell Sensing and Productivity Solutions,"MICRO PRESSURE, AMPLIFIED, COMPE",700,0,"4.87500","0","700","MPR","Active","Board Mount","Absolute","15PSI (103.42kPa)","SPI","24 b","±0.25%","3V ~ 3.6V","Male - 0.10"" (2.5mm) Tube, Dual","Threaded","Amplified Output, Temperature Compensated","SMD (SMT) Tab","60PSI (413.69kPa)","-40°C ~ 85°C","10-SMD Module","-"
https://sensing.honeywell.com/honeywell-sensing-micropressure-board-mount-pressure-mpr-series-datasheet-32332628-d-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_MPR-Series.jpg,480-7099-1-ND,MPRLS0015PA0000SA,Honeywell Sensing and Productivity Solutions,"MICRO PRESSURE, AMPLIFIED, COMPE",1237,0,"10.19000","0","1","MPR","Active","Board Mount","Absolute","15PSI (103.42kPa)","SPI","24 b","±0.25%","3V ~ 3.6V","-","Threaded","Amplified Output, Temperature Compensated","SMD (SMT) Tab","60PSI (413.69kPa)","-40°C ~ 85°C","10-SMD Module","-"
https://sensing.honeywell.com/honeywell-sensing-micropressure-board-mount-pressure-mpr-series-datasheet-32332628-d-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_MPR-Series.jpg,480-7099-6-ND,MPRLS0015PA0000SA,Honeywell Sensing and Productivity Solutions,"MICRO PRESSURE, AMPLIFIED, COMPE",1237,0,"Digi-Reel","0","1","MPR","Active","Board Mount","Absolute","15PSI (103.42kPa)","SPI","24 b","±0.25%","3V ~ 3.6V","-","Threaded","Amplified Output, Temperature Compensated","SMD (SMT) Tab","60PSI (413.69kPa)","-40°C ~ 85°C","10-SMD Module","-"
https://sensing.honeywell.com/honeywell-sensing-micropressure-board-mount-pressure-mpr-series-datasheet-32332628-d-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_MPR-Series.jpg,480-7100-2-ND,MPRLS0001PG0000SA,Honeywell Sensing and Productivity Solutions,"MICRO PRESSURE, AMPLIFIED, COMPE",700,0,"4.87500","0","700","MPR","Active","Board Mount","Gauge","1PSI (6.89kPa)","SPI","24 b","±0.25%","3V ~ 3.6V","Male - 0.10"" (2.5mm) Tube, Dual","Threaded","Amplified Output, Temperature Compensated","SMD (SMT) Tab","5PSI (34.47kPa)","-40°C ~ 85°C","10-SMD Module","-"
https://sensing.honeywell.com/honeywell-sensing-micropressure-board-mount-pressure-mpr-series-datasheet-32332628-d-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_MPR-Series.jpg,480-7100-1-ND,MPRLS0001PG0000SA,Honeywell Sensing and Productivity Solutions,"MICRO PRESSURE, AMPLIFIED, COMPE",1191,0,"10.19000","0","1","MPR","Active","Board Mount","Gauge","1PSI (6.89kPa)","SPI","24 b","±0.25%","3V ~ 3.6V","-","Threaded","Amplified Output, Temperature Compensated","SMD (SMT) Tab","5PSI (34.47kPa)","-40°C ~ 85°C","10-SMD Module","-"
https://sensing.honeywell.com/honeywell-sensing-micropressure-board-mount-pressure-mpr-series-datasheet-32332628-d-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_MPR-Series.jpg,480-7100-6-ND,MPRLS0001PG0000SA,Honeywell Sensing and Productivity Solutions,"MICRO PRESSURE, AMPLIFIED, COMPE",1191,0,"Digi-Reel","0","1","MPR","Active","Board Mount","Gauge","1PSI (6.89kPa)","SPI","24 b","±0.25%","3V ~ 3.6V","-","Threaded","Amplified Output, Temperature Compensated","SMD (SMT) Tab","5PSI (34.47kPa)","-40°C ~ 85°C","10-SMD Module","-"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MPL3115A2.pdf,//media.digikey.com/Photos/Freescale%20Photos/8-TLGA.jpg,MPL3115A2-ND,MPL3115A2,NXP USA Inc.,IC ALTIMETER I2C VERSION 8LGA,14098,0,"5.80000","0","1","-","Active","Board Mount","Absolute","7.25PSI ~ 15.95PSI (50kPa ~ 110kPa)","I²C","24 b","±0.058PSI (±0.4kPa)","1.95V ~ 3.6V","-","No Port","Temperature Compensated","SMD (SMT) Tab","72.52PSI (500kPa)","-40°C ~ 85°C","8-TLGA","8-LGA (3x5)"
https://www.nxp.com/docs/en/data-sheet/MPX2010.pdf,//media.digikey.com/photos/Freescale%20Photos/375-Ported%20MPAK.jpg,MPXM2010GST1TR-ND,MPXM2010GST1,NXP USA Inc.,SENS PRESSURE 1.45 PSI MAX 5MPAK,4000,0,"6.05848","0","400","MPX2010","Active","Board Mount","Vented Gauge","1.45PSI (10kPa)","Wheatstone Bridge","0 mV ~ 25 mV (10V)","±1%","10V ~ 16V","Male - 0.12"" (2.97mm) Tube","Barbless","Temperature Compensated","Gull Wing","10.88PSI (75kPa)","-40°C ~ 125°C","5-SMD Module","5-MPAK"
https://www.nxp.com/docs/en/data-sheet/MPX2010.pdf,//media.digikey.com/photos/Freescale%20Photos/375-Ported%20MPAK.jpg,MPXM2010GST1CT-ND,MPXM2010GST1,NXP USA Inc.,SENS PRESSURE 1.45 PSI MAX 5MPAK,4321,0,"12.25000","0","1","MPX2010","Active","Board Mount","Vented Gauge","1.45PSI (10kPa)","Wheatstone Bridge","0 mV ~ 25 mV (10V)","±1%","10V ~ 16V","Male - 0.12"" (2.97mm) Tube","Barbless","Temperature Compensated","Gull Wing","10.88PSI (75kPa)","-40°C ~ 125°C","5-SMD Module","5-MPAK"
https://www.nxp.com/docs/en/data-sheet/MPX2010.pdf,//media.digikey.com/photos/Freescale%20Photos/375-Ported%20MPAK.jpg,MPXM2010GST1DKR-ND,MPXM2010GST1,NXP USA Inc.,SENS PRESSURE 1.45 PSI MAX 5MPAK,4321,0,"Digi-Reel","0","1","MPX2010","Active","Board Mount","Vented Gauge","1.45PSI (10kPa)","Wheatstone Bridge","0 mV ~ 25 mV (10V)","±1%","10V ~ 16V","Male - 0.12"" (2.97mm) Tube","Barbless","Temperature Compensated","Gull Wing","10.88PSI (75kPa)","-40°C ~ 125°C","5-SMD Module","5-MPAK"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-2smpp-02.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_2SMPP-02.jpg,Z3059-ND,2SMPP-02,Omron Electronics Inc-EMC Div,SENSOR PRESSURE 0-5PSI 2-37KPI,2948,0,"6.13000","0","1","2SMPP","Active","Board Mount","Vented Gauge","5.37PSI (37kPa)","Analog Voltage","0 mV ~ 31 mV","±0.8%","-","Male - 0.1"" (2.59mm) Tube","Barbless","-","Gull Wing","7.69PSI (53kPa)","0°C ~ 50°C","6-SMD Module","-"
https://www.nxp.com/docs/en/data-sheet/MPL115A2.pdf,//media.digikey.com/Photos/Freescale%20Photos/8-TLGA.jpg,MPL115A2-ND,MPL115A2,NXP USA Inc.,IC BAROMETER I2C DGTL MINI 8LGA,1282,0,"6.70000","0","1","-","Not For New Designs","Board Mount","Absolute","7.25PSI ~ 16.68PSI (50kPa ~ 115kPa)","I²C","10 b","±0.145PSI (±1kPa)","2.375V ~ 5.5V","-","No Port","Shutdown Mode, Standby Mode","SMD (SMT) Tab","145.04PSI (1000kPa)","-40°C ~ 105°C","8-TLGA","8-LGA (5x3)"
http://cache.freescale.com/files/sensors/doc/data_sheet/MP3V5010.pdf,//media.digikey.com/Photos/Freescale%20Photos/MPXV2202DP.JPG,MP3V5010DP-ND,MP3V5010DP,NXP USA Inc.,IC PRESSURE SENSOR 8-SOP,1670,0,"7.33000","0","1","MP3V5010","Active","Board Mount","Differential","1.45PSI (10kPa)","Analog Voltage","0.1 V ~ 3.1 V","±5%","2.7V ~ 3.3V","Male - 0.13"" (3.3mm) Tube, Dual","Barbed","Temperature Compensated","Gull Wing","10.88PSI (75kPa)","-40°C ~ 125°C","8-BSOP (0.475"", 12.06mm Width) Dual Ports, Same Side","8-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-2smpp-03.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/2SMPP03.jpg,Z3639-ND,2SMPP03,Omron Electronics Inc-EMC Div,SENSOR PRESSURE -50-50 KPA PCB,8735,11648,"7.66000","0","1","2SMPP","Active","Board Mount","Compound","±7.25PSI (±50kPa)","Analog Voltage","-43 mV ~ 42 mV","±0.5%","-","Male - 0.1"" (2.59mm) Tube","Barbless","-","Gull Wing","-11.6PSI ~ 17.4PSI (-80kPa ~ 120kPa)","-10°C ~ 100°C","6-SMD Module","-"
https://www.nxp.com/docs/en/data-sheet/MPXHZ6250A.pdf,//media.digikey.com/photos/Freescale%20Photos/MPXH6101AC6U.JPG,MPXHZ6250AC6T1TR-ND,MPXHZ6250AC6T1,NXP USA Inc.,SENSOR PRESSURE ABS AXIAL 8-SSOP,1500,0,"7.74167","0","300","MPXHZ6250A","Active","Board Mount","Absolute","2.9PSI ~ 36.26PSI (20kPa ~ 250kPa)","Analog Voltage","0.3 V ~ 4.9 V","±1.5%","4.75V ~ 5.25V","Male - 0.13"" (3.3mm) Tube","Barbless","Temperature Compensated","Gull Wing","145.04PSI (1000kPa)","-40°C ~ 125°C","8-SOIC (0.335"", 8.50mm Width), Top Port","8-SSOP"
https://www.nxp.com/docs/en/data-sheet/MPXHZ6250A.pdf,//media.digikey.com/photos/Freescale%20Photos/MPXH6101AC6U.JPG,MPXHZ6250AC6T1CT-ND,MPXHZ6250AC6T1,NXP USA Inc.,SENSOR PRESSURE ABS AXIAL 8-SSOP,1735,0,"13.91000","0","1","MPXHZ6250A","Active","Board Mount","Absolute","2.9PSI ~ 36.26PSI (20kPa ~ 250kPa)","Analog Voltage","0.3 V ~ 4.9 V","±1.5%","4.75V ~ 5.25V","Male - 0.13"" (3.3mm) Tube","Barbless","Temperature Compensated","Gull Wing","145.04PSI (1000kPa)","-40°C ~ 125°C","8-SOIC (0.335"", 8.50mm Width), Top Port","8-SSOP"
https://www.nxp.com/docs/en/data-sheet/MPXHZ6250A.pdf,//media.digikey.com/photos/Freescale%20Photos/MPXH6101AC6U.JPG,MPXHZ6250AC6T1DKR-ND,MPXHZ6250AC6T1,NXP USA Inc.,SENSOR PRESSURE ABS AXIAL 8-SSOP,1735,0,"Digi-Reel","0","1","MPXHZ6250A","Active","Board Mount","Absolute","2.9PSI ~ 36.26PSI (20kPa ~ 250kPa)","Analog Voltage","0.3 V ~ 4.9 V","±1.5%","4.75V ~ 5.25V","Male - 0.13"" (3.3mm) Tube","Barbless","Temperature Compensated","Gull Wing","145.04PSI (1000kPa)","-40°C ~ 125°C","8-SOIC (0.335"", 8.50mm Width), Top Port","8-SSOP"
https://www.nxp.com/docs/en/data-sheet/MP3H6115A.pdf,//media.digikey.com/photos/Freescale%20Photos/MPXH6101AC6U.JPG,568-13483-2-ND,MP3H6115AC6T1,NXP USA Inc.,SENSOR PRESS 16.7PSI MAX 8-SSOP,900,0,"8.96880","0","300","-","Active","Board Mount","Absolute","2.18PSI ~ 16.68PSI (15kPa ~ 115kPa)","Analog Voltage","0.12 V ~ 2.8 V","±1.5%","2.7V ~ 3.3V","Male - 0.13"" (3.3mm) Tube","Barbless","Temperature Compensated","Gull Wing","58.02PSI (400kPa)","-40°C ~ 125°C","8-SOIC (0.335"", 8.50mm Width), Top Port","8-SSOP"
https://www.nxp.com/docs/en/data-sheet/MP3H6115A.pdf,//media.digikey.com/photos/Freescale%20Photos/MPXH6101AC6U.JPG,568-13483-1-ND,MP3H6115AC6T1,NXP USA Inc.,SENSOR PRESS 16.7PSI MAX 8-SSOP,960,0,"16.11000","0","1","*","Active","Board Mount","-","-","-","-","-","-","-","-","-","-","-","-","8-SOIC (0.335"", 8.50mm Width), Top Port","8-SSOP"
https://www.nxp.com/docs/en/data-sheet/MP3H6115A.pdf,//media.digikey.com/photos/Freescale%20Photos/MPXH6101AC6U.JPG,568-13483-6-ND,MP3H6115AC6T1,NXP USA Inc.,SENSOR PRESS 16.7PSI MAX 8-SSOP,960,0,"Digi-Reel","0","1","*","Active","Board Mount","-","-","-","-","-","-","-","-","-","-","-","-","8-SOIC (0.335"", 8.50mm Width), Top Port","8-SSOP"
https://www.nxp.com/docs/en/data-sheet/MPXV5050VC6T1.pdf,//media.digikey.com/Photos/Freescale%20Photos/MPXV5010GC6T1.JPG,MPXV5050VC6T1TR-ND,MPXV5050VC6T1,NXP USA Inc.,SENSOR DIFF PRESS -7.25-0PSI MAX,800,0,"10.11310","0","100","MPXV5050V","Active","Board Mount","Vacuum","-7.25PSI (-50kPa)","Analog Voltage","0.1 V ~ 4.6 V","±2.5%","4.75V ~ 5.25V","Male - 0.13"" (3.17mm) Tube","Barbless","Temperature Compensated","Gull Wing","-29.01PSI (-200kPa)","-40°C ~ 125°C","8-SMD, Gull Wing, Top Port","-"
https://www.nxp.com/docs/en/data-sheet/MPXV5050VC6T1.pdf,//media.digikey.com/Photos/Freescale%20Photos/MPXV5010GC6T1.JPG,MPXV5050VC6T1CT-ND,MPXV5050VC6T1,NXP USA Inc.,SENSOR DIFF PRESS -7.25-0PSI MAX,836,0,"17.58000","0","1","MPXV5050V","Active","Board Mount","Vacuum","-7.25PSI (-50kPa)","Analog Voltage","0.1 V ~ 4.6 V","±2.5%","4.75V ~ 5.25V","Male - 0.13"" (3.17mm) Tube","Barbless","Temperature Compensated","Gull Wing","-29.01PSI (-200kPa)","-40°C ~ 125°C","8-SMD, Gull Wing, Top Port","-"
https://www.nxp.com/docs/en/data-sheet/MPXV5050VC6T1.pdf,//media.digikey.com/Photos/Freescale%20Photos/MPXV5010GC6T1.JPG,MPXV5050VC6T1DKR-ND,MPXV5050VC6T1,NXP USA Inc.,SENSOR DIFF PRESS -7.25-0PSI MAX,836,0,"Digi-Reel","0","1","MPXV5050V","Active","Board Mount","Vacuum","-7.25PSI (-50kPa)","Analog Voltage","0.1 V ~ 4.6 V","±2.5%","4.75V ~ 5.25V","Male - 0.13"" (3.17mm) Tube","Barbless","Temperature Compensated","Gull Wing","-29.01PSI (-200kPa)","-40°C ~ 125°C","8-SMD, Gull Wing, Top Port","-"
https://www.nxp.com/docs/en/data-sheet/MPX2053.pdf,//media.digikey.com/photos/Freescale%20Photos/MPXM2051GS.JPG,MPXM2053GS-ND,MPXM2053GS,NXP USA Inc.,SENS PRESSURE 7.25 PSI MAX MPAK,12259,0,"10.22000","0","1","MPXM2053","Active","Board Mount","Vented Gauge","7.25PSI (50kPa)","Wheatstone Bridge","0 mV ~ 40 mV (10V)","-0.6% ~ 0.4%","10V ~ 16V","Male - 0.12"" (2.97mm) Tube","Barbless","Temperature Compensated","Gull Wing","29.01PSI (200kPa)","-40°C ~ 125°C","5-SMD Module","5-MPAK"
https://sensing.honeywell.com/honeywell-sensing-basic-board-mount-pressure-sensors-tbp-datasheet-50092900-b-en3.pdf,//media.digikey.com/Photos/Honeywell%20Photos/TBPLLNxxxxPGUCV.JPG,480-5851-ND,TBPLLNN015PGUCV,Honeywell Sensing and Productivity Solutions,SENSOR PRESSURE GAUGE,935,0,"10.58000","0","1","TBP","Active","Board Mount","Vented Gauge","15PSI (103.42kPa)","Wheatstone Bridge","0 mV ~ 27.5 mV (5V)","±0.15%","1.5V ~ 12V","Male - 0.13"" (3.18mm) Tube","Barbless","Temperature Compensated","SMD (SMT) Tab","60PSI (413.69kPa)","-40°C ~ 125°C","6-SMD, No Lead, Top Port","6-SMT"
https://www.nxp.com/docs/en/data-sheet/MPXV7002.pdf,//media.digikey.com/Photos/Freescale%20Photos/MPXV2202DP.JPG,MPXV7002DPT1TR-ND,MPXV7002DPT1,NXP USA Inc.,PRESSURE SENSOR DUAL PORT 8SOP,3400,0,"10.69240","0","100","MPXV7002","Active","Board Mount","Differential","±0.29PSI (±2kPa)","Analog Voltage","0.5 V ~ 4.5 V","±5%","4.75V ~ 5.25V","Male - 0.13"" (3.3mm) Tube, Dual","Barbed","Temperature Compensated","Gull Wing","±10.88PSI (±75kPa)","10°C ~ 60°C","8-BSOP (0.475"", 12.06mm Width) Dual Ports, Same Side","8-SOP"
