Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Encoder Type","Output Type","Pulses per Revolution","Voltage - Supply","Actuator Type","Detent","Built in Switch","Mounting Type","Orientation","Termination Style","Rotational Life (Cycles Min)"
https://www.bourns.com/docs/Product-Datasheets/EMS22Q.pdf,//media.digikey.com/Photos/Bourns%20Photos/EMS22Q51-D28-LT4.jpg,EMS22Q51-D28-LT4-ND,EMS22Q51-D28-LT4,Bourns Inc.,ROTARY ENCODER MAGNETIC 256PPR,374,0,"42.85000","0","1","-","Active","Magnetic","Quadrature (Incremental)","256","5V","1/8"" Dia Round End","No","-","Panel Mount","Vertical","PC Pin","50M"
https://www.bourns.com/docs/Product-Datasheets/EMS22A.pdf,//media.digikey.com/Photos/Bourns%20Photos/EMS22A30-C28-MS6.jpg,EMS22A30-C28-MS6-ND,EMS22A30-C28-MS6,Bourns Inc.,ROTARY ENCODER MAGNETIC 1024PPR,136,0,"43.15000","0","1","-","Active","Magnetic","Binary (Absolute)","1024","3.3VDC","1/4"" Dia Flatted End","No","-","Panel Mount","Vertical","PC Pin","100M"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HRPG_Series.pdf,//media.digikey.com/photos/Avago%20Tech%20Photos/HRPG-AD32%2316C.JPG,516-2113-ND,HRPG-AD32#16C,Broadcom Limited,ROTARY ENCODER OPTICAL 32PPR,283,0,"46.36000","0","1","HRPG","Active","Optical","Quadrature (Incremental)","32","5V","1/4"" Dia Flatted End","Yes","No","Panel Mount","Vertical","Cable with Connector","1M"
https://docs.broadcom.com/docs/AV02-1132EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDS-9140%23H00.jpg,516-3032-ND,HEDS-9140#H00,Broadcom Limited,ROTARY ENCODER OPTICAL 400PPR,389,0,"47.75000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","400","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
http://www.grayhill.com/assets/1/7/Opt_Encoder_62S.pdf,//media.digikey.com/photos/Grayhill%20Photos/62S22-M5-P.JPG,GH7404-ND,62S22-M5-P,Grayhill Inc.,ROTARY ENCODER OPTICAL 16PPR,160,5,"49.14000","0","1","62S","Active","Optical","Quadrature (Incremental)","16","5V","1/4"" Dia Flatted End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","1M"
http://www.grayhill.com/assets/1/7/Opt_Encoder_62S.pdf,//media.digikey.com/photos/Grayhill%20Photos/62S22-M5-060C.JPG,GH7406-ND,62S22-M5-060C,Grayhill Inc.,ROTARY ENCODER OPT 16PPR 6"" CBL,103,0,"50.22000","0","1","62S","Active","Optical","Quadrature (Incremental)","16","5V","1/4"" Dia Flatted End","Yes","Yes","Panel Mount","Vertical","Cable with Connector","1M"
https://docs.broadcom.com/docs/AV02-1046EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDS-5540%23A11.JPG,516-2402-ND,HEDS-5540#A11,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,119,0,"65.73000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","500","5V","4mm Open Center","No","No","Chassis Mount, Motors","Vertical","Terminal Pins","-"
http://sensing.honeywell.com/index.php?ci_id=50134,//media.digikey.com/photos/Honeywell%20Photos/600EN-128-C24.jpg,601VCS-ND,600128C24,Honeywell Sensing and Productivity Solutions,ROTARY ENCODER OPTICAL 128PPR,113,0,"67.24000","0","1","600","Not For New Designs","Optical","Quadrature (Incremental)","128","5V","1/4"" Dia Round End","No","No","Panel, PCB Through Hole","Vertical","PC Pin","10M"
"//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HEDL-5zzz,%209zzz%20Series.pdf",//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDL-5540%23A02.JPG,516-3018-ND,HEDL-5540#A02,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,115,0,"72.11000","0","1","HEDL","Active","Optical","Quadrature with Index (Incremental)","500","5V","3mm Open Center","No","No","Chassis Mount, Motors","Vertical","Cable with Connector","-"
https://www.nidec-copal-electronics.com/e/catalog/rotary-encoder/re30e.pdf,//media.digikey.com/Photos/Copal%20Photos/RE30E-400-213-1.jpg,563-2063-ND,RE30E-1000-213-1,Nidec Copal Electronics,ROTARY ENCODER OPTICAL 1000PPR,43,0,"85.80000","0","1","RE30E","Active","Optical","Quadrature with Index (Incremental)","1000","5V ~ 12V","Shaft","No","No","Chassis Mount","User Selectable","Wire Leads","-"
http://www.beisensors.com/pdfs/h20-optical-incremental_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/H20-37-SS-500-ABC-28V%5EV-SM14-S.JPG,1724-1097-ND,H20-37-SS-500-ABC-28V/V-SM14-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 500PPR,33,0,"475.02000","0","1","H20","Active","Optical","Quadrature (Incremental)","500","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","1.5B"
http://www.beisensors.com/pdfs/h25-optical-incremental_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/MFG_XH25-Series.jpg,1724-1005-ND,H25D-SS-1024-ABC-28V/V-SM18-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,42,0,"787.25000","0","1","H25","Active","Optical","Quadrature (Incremental)","1024","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","200M"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Encoders/Datasheets/EN12.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/EN12-VS11AF18.JPG,987-1198-ND,EN12-VS11AF18,TT Electronics/BI,ROTARY ENCODER MECHANICAL 12PPR,1359,0,"1.10000","0","1","EN12","Active","Mechanical","Quadrature (Incremental)","12","-","6mm Dia Flatted End","Yes","Yes","PCB, Through Hole","Right Angle","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC11R.pdf,//media.digikey.com/photos/Bourns%20Photos/PEC11R-4220F-S00xx.jpg,PEC11R-4020F-N0024-ND,PEC11R-4020F-N0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,1368,0,"1.68000","0","1","PEC11R","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End","No","No","Panel, PCB Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC11R.pdf,//media.digikey.com/photos/Bourns%20Photos/PEC11R-4220F-S00xx.jpg,PEC11R-4125F-N0018-ND,PEC11R-4125F-N0018,Bourns Inc.,ROTARY ENCODER MECHANICAL 18PPR,1085,0,"1.68000","0","1","PEC11R","Active","Mechanical","Quadrature (Incremental)","18","-","6mm Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PES12.pdf,//media.digikey.com/Photos/Bourns%20Photos/PES12%20SERIES.JPG,PES12-40S-N0024-ND,PES12-40S-N0024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,4321,0,"1.80000","0","1","PES12","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Slotted End","No","No","Panel, PCB Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC11L.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC11-SERIES.jpg,PEC11L-4125K-N0020-ND,PEC11L-4125K-N0020,Bourns Inc.,ROTARY ENCODER MECHANICAL 20PPR,1907,0,"1.97000","0","1","PEC11","Active","Mechanical","Quadrature (Incremental)","20","-","6mm Dia Knurled End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","100K"
https://www.bourns.com/docs/Product-Datasheets/PEC11L.pdf,-,PEC11L-4020F-N0020-ND,PEC11L-4020F-N0020,Bourns Inc.,ROTARY ENCODER MECHANICAL 20PPR,3263,0,"2.24000","0","1","PEC11","Active","Mechanical","Quadrature (Incremental)","20","-","6mm Dia Flatted End","No","No","Panel, PCB Through Hole","Vertical","PC Pin","100K"
https://www.cui.com/product/resource/digikeypdf/acz16.pdf,//media.digikey.com/photos/CUI%20Photos/ACZ16NBR1E-15FA1-24C.JPG,102-1777-ND,ACZ16NBR1E-15FA1-24C,CUI Inc.,ROTARY ENCODER INCREMENT 24PPR,1890,0,"2.28000","0","1","ACZ16","Active","Incremental","Quadrature (Incremental)","24","5V","6mm Dia Flatted End","Yes","No","Panel, PCB Through Hole","Right Angle","PC Pin","100K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C25.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVQ-V6B00909B.jpg,P15484-ND,EVQ-V6B00909B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 9PPR,1694,0,"2.69000","0","1","-","Active","Mechanical","Quadrature (Incremental)","9","-","20mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEC11S.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC11S-929K-S0015.JPG,PEC11S-9213K-S0015-ND,PEC11S-9213K-S0015,Bourns Inc.,ROTARY ENCODER MECHANICAL 15PPR,3290,0,"3.04000","0","1","PEC11S","Active","Mechanical","Quadrature (Incremental)","15","-","6mm Dia Knurled End","Yes","Yes","Surface Mount","Vertical","SMD (SMT) Tab","15K"
https://www.bourns.com/docs/Product-Datasheets/PEC09.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC09%20Flatted.jpg,PEC09-2220F-S0012-ND,PEC09-2220F-S0012,Bourns Inc.,ROTARY ENCODER MECHANICAL 12PPR,881,0,"3.36000","0","1","PEC09","Active","Mechanical","Quadrature (Incremental)","12","-","6mm Dia Flatted End","Yes","Yes","Panel, PCB Through Hole","Right Angle","PC Pin","30K"
https://www.cui.com/product/resource/digikeypdf/acz11.pdf,//media.digikey.com/photos/CUI%20Photos/ACZ11BR1E-20FD1-12C.JPG,102-1760-ND,ACZ11BR1E-20FD1-12C,CUI Inc.,ROTARY ENCODER INCREMENT 12PPR,1580,0,"3.48000","0","1","ACZ11","Active","Incremental","Quadrature (Incremental)","12","5V","6mm Dia Flatted End","Yes","Yes","Panel, PCB Through Hole","Vertical","PC Pin","30K"
https://www.cui.com/product/resource/digikeypdf/acz11.pdf,//media.digikey.com/photos/CUI%20Photos/ACZ11BR1E-20FA1-20C.JPG,102-1752-ND,ACZ11BR1E-20FA1-20C,CUI Inc.,ROTARY ENCODER INCREMENT 20PPR,344,0,"3.48000","0","1","ACZ11","Active","Incremental","Quadrature (Incremental)","20","5V","6mm Dia Flatted End","Yes","Yes","Panel, PCB Through Hole","Right Angle","PC Pin","30K"
https://www.cui.com/product/resource/digikeypdf/acz11.pdf,//media.digikey.com/photos/CUI%20Photos/ACZ11BR4E-20KQD1-20C.JPG,102-1766-ND,ACZ11BR4E-20KQD1-20C,CUI Inc.,ROTARY ENCODER INCREMENT 20PPR,317,0,"3.48000","0","1","ACZ11","Active","Incremental","Quadrature (Incremental)","20","5V","6mm Dia Knurled End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/PEL12D.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEL12D-2225S-S1024.jpg,PEL12D-2225S-S1024-ND,PEL12D-2225S-S1024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,836,0,"3.89000","0","1","PEL12D","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Knurled End, Illuminated","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/3315.pdf,//media.digikey.com/photos/Bourns%20Photos/3315C-001-006.JPG,3315C-001-006L-ND,3315C-001-006L,Bourns Inc.,ROTARY ENCODER MECHANICAL 6PPR,1973,0,"3.92000","0","1","3315","Active","Mechanical","Quadrature (Incremental)","6","-","1/8"" Dia Slotted End","No","No","Panel, PCB Through Hole","Right Angle","PC Pin","100K"
https://www.bourns.com/docs/Product-Datasheets/3315.pdf,//media.digikey.com/Photos/Bourns%20Photos/3315Y-001-006L.jpg,3315Y-001-006L-ND,3315Y-001-006L,Bourns Inc.,ROTARY ENCODER MECHANICAL 6PPR,362,0,"3.92000","0","1","3315","Active","Mechanical","Quadrature (Incremental)","6","-","1/8"" Dia Slotted End","No","No","Panel, PCB Through Hole","Vertical","PC Pin","100K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATT0000/ATT0000C5.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVE-YxCAJ0xxx.JPG,P17061-ND,EVE-YBCAJ008B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 8PPR,499,0,"3.95000","0","1","-","Active","Mechanical","Quadrature (Incremental)","8","-","8mm Dia Knurled End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATT0000/ATT0000C5.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVE-YxCAJ0xxx.JPG,P17062-ND,EVE-YBCAJ016B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 16PPR,499,0,"3.95000","0","1","-","Active","Mechanical","Quadrature (Incremental)","16","-","8mm Dia Knurled End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATT0000/ATT0000C5.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVE-YxCAJ0xxx.JPG,P17059-ND,EVE-YPCAJ008B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 8PPR,854,0,"4.03000","0","1","-","Active","Mechanical","Quadrature (Incremental)","8","-","8mm Dia Knurled End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C13.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVE-UPCAH516B.JPG,P17056-ND,EVE-UPCAH516B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 16PPR,442,0,"4.03000","0","1","-","Active","Mechanical","Quadrature (Incremental)","16","5V","8mm Dia Flatted End","Yes","Yes","Surface Mount","Vertical","Solder Tab","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C13.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVE-UPCAH508B.JPG,P17055-ND,EVE-UPCAH508B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 8PPR,177,0,"4.03000","0","1","-","Active","Mechanical","Quadrature (Incremental)","8","5V","8mm Dia Flatted End","Yes","Yes","Surface Mount","Vertical","Solder Tab","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C13.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVE-UBCAH516B.JPG,P17058-ND,EVE-UBCAH516B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 16PPR,158,0,"4.03000","0","1","-","Active","Mechanical","Quadrature (Incremental)","16","5V","8mm Dia Flatted End","Yes","Yes","Surface Mount","Vertical","Solder Tab","30K"
https://www.bourns.com/docs/Product-Datasheets/PEL12D.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEL12D-4225S-S1024.JPG,PEL12D-4225S-S1024-ND,PEL12D-4225S-S1024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,250,0,"4.29000","0","1","PEL12D","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Knurled End, Illuminated","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://www.ctscorp.com/wp-content/uploads/290.pdf,"//media.digikey.com/photos/CTS%20Photos/290UAB0R201B1,%20290UAB0R201B2.jpg",CT3006-ND,290VAB0R201B1,CTS Electrocomponents,ROTARY ENCODER MECHANICAL 20PPR,469,0,"4.36000","0","1","290","Active","Mechanical","Quadrature (Incremental)","20","-","6mm Dia Round End","No","Yes","PCB, Through Hole","Vertical","PC Pin","50K"
https://www.bourns.com/docs/Product-Datasheets/3315.pdf,//media.digikey.com/Photos/Bourns%20Photos/3315C-111-016L.jpg,3315C-102-016L-ND,3315C-102-016L,Bourns Inc.,ROTARY ENCODER MECHANICAL 16PPR,124,0,"4.38000","0","1","3315","Active","Mechanical","Quadrature (Incremental)","16","-","1/8"" Dia Flatted End","No","No","Panel, PCB Through Hole","Right Angle","PC Pin","25K"
https://www.bourns.com/docs/Product-Datasheets/ECW1J.pdf,//media.digikey.com/Photos/Bourns%20Photos/ECW0J-R19-BE0024L.jpg,ECW0J-R19-BE0024L-ND,ECW0J-R19-BE0024L,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,216,0,"4.50000","0","1","ECW","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Slotted End","No","No","Panel, PCB Through Hole","Vertical","PC Pin","200K"
https://www.cui.com/product/resource/digikeypdf/acz09.pdf,//media.digikey.com/Photos/CUI%20Photos/ACZ09BR1E-20FA1-30C15P.jpg,102-2229-ND,ACZ09BR1E-20FA1-30C15P,CUI Inc.,ROTARY ENCODER INCREMENT 15PPR,103,0,"4.52000","0","1","ACZ09","Active","Incremental","Quadrature (Incremental)","15","5V","6mm Dia Flatted End","Yes","Yes","Panel, PCB Through Hole","Right Angle","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/ECW1J.pdf,//media.digikey.com/photos/Bourns%20Photos/ECW1D-B24-BC0024.jpg,ECW1D-B24-BC0024L-ND,ECW1D-B24-BC0024L,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,375,0,"5.02000","0","1","ECW","Active","Mechanical","Quadrature (Incremental)","24","-","1/4"" Dia Slotted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","200K"
https://www.bourns.com/docs/Product-Datasheets/ECW1J.pdf,//media.digikey.com/Photos/Bourns%20Photos/ECW1J-C24-BC0024L.JPG,ECW1J-C24-BC0024L-ND,ECW1J-C24-BC0024L,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,338,0,"5.02000","0","1","ECW","Active","Mechanical","Quadrature (Incremental)","24","-","1/4"" Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","200K"
https://www.bourns.com/docs/Product-Datasheets/ECW1J.pdf,//media.digikey.com/Photos/Bourns%20Photos/ECW1J-R19-AC0024L.jpg,ECW1J-R19-AC0024L-ND,ECW1J-R19-AC0024L,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,321,0,"5.02000","0","1","ECW","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Slotted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","200K"
https://www.bourns.com/docs/Product-Datasheets/ECW1J.pdf,//media.digikey.com/Photos/Bourns%20Photos/ECW0J-B24-BD0009L.JPG,ECW0J-B24-BD0009L-ND,ECW0J-B24-BD0009L,Bourns Inc.,ROTARY ENCODER MECHANICAL 9PPR,277,0,"5.02000","0","1","ECW","Active","Mechanical","Quadrature (Incremental)","9","-","1/4"" Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","200K"
https://www.bourns.com/docs/Product-Datasheets/ECW1J.pdf,//media.digikey.com/Photos/Bourns%20Photos/ECW1D-C28-BC0024L.JPG,ECW1D-C28-BC0024L-ND,ECW1D-C28-BC0024L,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,269,0,"5.02000","0","1","ECW","Active","Mechanical","Quadrature (Incremental)","24","-","1/4"" Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","200K"
https://www.bourns.com/docs/Product-Datasheets/ECW1J.pdf,//media.digikey.com/Photos/Bourns%20Photos/ECW1J-R24(no%20hardware).jpg,ECW1J-R24-BC0024L-ND,ECW1J-R24-BC0024L,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,160,0,"5.02000","0","1","ECW","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Slotted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","200K"
https://www.bourns.com/docs/Product-Datasheets/ECW1J.pdf,//media.digikey.com/Photos/Bourns%20Photos/ECW1J-R19-CC0024L.jpg,ECW1J-R19-CC0024L-ND,ECW1J-R19-CC0024L,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,130,0,"5.02000","0","1","ECW","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Slotted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","200K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATT0000/ATT0000C11.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EVE-PDBRG508B,%20EVE-QDBRG516B.jpg",P12420-ND,EVE-PDBRG508B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 8PPR,9156,0,"5.70000","0","1","EVEP","Active","Mechanical","Quadrature (Incremental)","8","-","12mm Dia Round End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","1M"
https://www.bourns.com/docs/Product-Datasheets/PEL12T.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEL12T-4226F-S1024.jpg,PEL12T-4226F-S1024-ND,PEL12T-4226F-S1024,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,750,0,"6.18000","0","1","PEL12T","Active","Mechanical","Quadrature (Incremental)","24","-","6mm Dia Flatted End, Illuminated","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATT0000/ATT0000C11.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EVE-PDBRL408B,%20EVE-QDBRL416B.jpg",P12423-ND,EVE-QDBRL416B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 16PPR,183,0,"6.96000","0","1","EVEQ","Active","Mechanical","Quadrature (Incremental)","16","-","12mm Dia Round End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATT0000/ATT0000C11.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EVE-PDBRG508B,%20EVE-QDBRG516B.jpg",P12422-ND,EVE-QDBRG516B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 16PPR,155,0,"6.96000","0","1","EVEQ","Active","Mechanical","Quadrature (Incremental)","16","-","12mm Dia Round End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://www.bourns.com/docs/Product-Datasheets/ES.pdf,//media.digikey.com/Photos/Bourns%20Photos/ESD0D-S00-GC0006L.JPG,ESD0D-S00-GC0006L-ND,ESD0D-S00-GC0006L,Bourns Inc.,ROTARY ENCODER MECHANICAL 6PPR,125,0,"7.70000","0","1","ES","Active","Mechanical","Quadrature (Incremental)","6","-","-","Yes","No","PCB, Surface Mount","Vertical","PC Pin","200K"
https://www.bourns.com/docs/Product-Datasheets/EPS.pdf,//media.digikey.com/Photos/Bourns%20Photos/EPS1D-F19-AE0036L.JPG,EPS1D-F19-BD0024L-ND,EPS1D-F19-BD0024L,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,136,0,"9.04000","0","1","EPS","Active","Mechanical","Quadrature (Incremental)","24","-","4.8mm Dia Flatted End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","200K"
https://www.bourns.com/docs/Product-Datasheets/EPS.pdf,//media.digikey.com/Photos/Bourns%20Photos/EPS1D-F19-A.jpg,EPS1D-F19-AD0024L-ND,EPS1D-F19-AD0024L,Bourns Inc.,ROTARY ENCODER MECHANICAL 24PPR,107,0,"9.04000","0","1","EPS","Active","Mechanical","Quadrature (Incremental)","24","-","4.8mm Dia Flatted End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","200K"
https://docs.broadcom.com/docs/AV02-0511EN,-,516-3519-ND,HEDS-9700#D50,Broadcom Limited,ROTARY ENCODER OPTICAL 192PPR,425,0,"15.84000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","192","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1057EN,//media.digikey.com/Photos/Broadcom/HEDS-9731_Series.jpg,516-3650-ND,HEDS-9730#A50,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,410,0,"15.84000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","500","2.8V ~ 5.2V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-0511EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDS-9700%23H50.jpg,516-3034-ND,HEDS-9700#H50,Broadcom Limited,ROTARY ENCODER OPTICAL 400PPR,273,0,"15.84000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","400","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1057EN,//media.digikey.com/Photos/Broadcom/HEDS-9731_Series.jpg,516-3522-ND,HEDS-9731#B50,Broadcom Limited,ROTARY ENCODER OPTICAL 1000PPR,166,0,"15.84000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","1000","2.8V ~ 5.2V","Codewheel Not Included","No","No","Chassis Mount","Right Angle","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-0511EN,//media.digikey.com/Photos/Broadcom/HEDS-9731_Series.jpg,516-3520-ND,HEDS-9700#E50,Broadcom Limited,ROTARY ENCODER OPTICAL 200PPR,132,0,"15.84000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","200","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
