Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Pixel Size","Active Pixel Array","Frames per Second","Voltage - Supply","Package / Case","Supplier Device Package","Operating Temperature"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1FN2000A-LTI-ND,NOIP1FN2000A-LTI,ON Semiconductor,IC IMAGE SENSOR CMOS 128LBGA,0,0,"250.74000","0","42","-","PYTHON","Active","CMOS with Processor","4.5µm x 4.5µm","1920H x 1200V","230","1.8V ~ 3.3V","-","-","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1SE2000A-LTI-ND,NOIP1SE2000A-LTI,ON Semiconductor,IC IMAGE SENSOR CMOS 128LBGA,0,0,"250.74000","0","42","-","PYTHON","Active","CMOS with Processor","4.5µm x 4.5µm","1920H x 1200V","230","1.8V ~ 3.3V","-","-","-40°C ~ 85°C (TJ)"
https://www.intel.com/content/dam/support/us/en/documents/emerging-technologies/intel-realsense-technology/Intel-RealSense-D400-Series-Datasheet.pdf,//media.digikey.com/photos/Intel%20Photos/82635D435IDK5P.jpg,544-3605-ND,82635D435IDK5P,Intel,REALSENSE DEPTH CAMERA D435I,0,0,"270.40000","0","1","-","D400","Active","Thermal","-","1280H x 720V","30","4.75V ~ 5.25V","Module","Module","0°C ~ 50°C (TC)"
http://www.onsemi.com/pub/Collateral/KAI-0340-D.PDF,-,KAI-0340-AAA-CF-AA-DUAL-ND,KAI-0340-AAA-CF-AA-DUAL,ON Semiconductor,IMAGE SENSOR CCD VGA DUAL 22CDIP,0,45,"272.00000","0","1","Bulk","-","Active","CCD","7.4µm x 7.4µm","640H x 480V","210","14.75V ~ 15.25V","22-CDIP Module","22-CDIP","-50°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/NanEye_AN000493_1-01.pdf,-,NE2D_RGB_V120F2.8_SG-ND,NE2D_RGB_V120F2.8_SG,ams,IMAGE SENSOR 250HX250V NO CABLE,0,0,"276.00000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
https://ams.com/documents/20143/36005/CMV2000_DS000434_1-00.pdf,-,CMV2000-3E12M1LP-ND,CMV2000-3E12M1LP,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"285.40883","0","60","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V, 3.3V","-","95-LGA","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV2000_DS000434_1-00.pdf,-,CMV2000-3E5M1CA-ND,CMV2000-3E5M1CA,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"285.40883","0","60","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V, 3.3V","-","92-LCC","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV2000_DS000434_1-00.pdf,-,CMV2000-3E5M1LP-ND,CMV2000-3E5M1LP,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"285.40883","0","60","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V, 3.3V","-","95-LGA","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV2000_DS000434_1-00.pdf,-,CMV2000-3E5M1PP-ND,CMV2000-3E5M1PP,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"285.40883","0","60","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V, 3.3V","-","95-MicroPGA","-30°C ~ 70°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/CMV2000_CMOSIS_10-17-12.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_CMV2000.JPG,CMV2000-2E12M1PP-ND,CMV2000-2E12M1PP,ams,IMAGE SENSORS & COLOR SENSORS,0,0,"285.40883","0","60","-","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V, 3.3V","-","-","-30°C ~ 70°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/CMV2000_CMOSIS_10-17-12.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_CMV2000.JPG,CMV2000-2E5M1PP-ND,CMV2000-2E5M1PP,ams,IMAGE SENSORS & COLOR SENSORS,0,0,"285.40883","0","60","-","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V, 3.3V","-","-","-30°C ~ 70°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/CMV2000_DS_v2.13_6-18-15.pdf,-,CMV2000-2E5M1LP-ND,CMV2000-2E5M1LP,ams,CMV2000-2E5M1LP QA,0,0,"285.40883","0","60","-","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V ~ 3.3V","95-CBLGA","95-LGA (18.65x13.5)","-30°C ~ 70°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/Naneye_Module_ProdSheet_4-28-17.pdf,-,NE2D_B&W_V90F4.0_SGA-ND,NE2D_B&W_V90F4.0_SGA,ams,IMAGE SENSOR 250HX250V NO CABLE,0,0,"289.81000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0231AT&pdf=Y,-,AR0231AT7E00XUEAH3-GEVB-ND,AR0231AT7E00XUEAH3-GEVB,ON Semiconductor,2MP 1/3 CIS 0 DEG CRA IBG,0,0,"300.00000","0","1","-","-","Active","CMOS","3µm x 3µm","1928H x 1208V","40","-","-","-","-"
https://ams.com/documents/20143/36005/CMV2000_DS000434_1-00.pdf,-,CMV2000-3E5C1CA-ND,CMV2000-3E5C1CA,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"308.55000","0","60","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V, 3.3V","-","92-LCC","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV2000_DS000434_1-00.pdf,-,CMV2000-3E5M1PA-ND,CMV2000-3E5M1PA,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"308.55000","0","60","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V, 3.3V","-","-","-30°C ~ 70°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/CMV2000_CMOSIS_10-17-12.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_CMV2000.JPG,CMV2000-2E5C1PP-ND,CMV2000-2E5C1PP,ams,IMAGE SENSORS & COLOR SENSORS,0,0,"308.55000","0","60","-","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V, 3.3V","-","-","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV2000_DS000434_1-00.pdf,-,CMV2000-3E12M1CA-ND,CMV2000-3E12M1CA,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"323.97750","0","60","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V, 3.3V","-","92-LCC","-30°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-01050-D.PDF,-,KAI-01050-ABA-FD-BA-ND,KAI-01050-ABA-FD-BA,ON Semiconductor,IMAGE SENSOR CCD 1MP 64CLCC,0,96,"360.00000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","1024H x 1024V","120","14.5V ~ 15.5V","64-BCQFN","64-CLCC (18.29x18.29)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-01050-D.PDF,-,KAI-01050-ABA-JD-BA-ND,KAI-01050-ABA-JD-BA,ON Semiconductor,IMAGE SENSOR CCD 1MP 67CPGA,0,9,"360.00000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","1024H x 1024V","120","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1SN5000A-QTI-ND,NOIP1SN5000A-QTI,ON Semiconductor,IC IMAGE SENSOR 5MP LVDS 84LCC,0,252,"367.35929","0","42","-","PYTHON","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1SN5000A-LTI-ND,NOIP1SN5000A-LTI,ON Semiconductor,IC IMAGE SENSOR CMOS 128LBGA,0,42,"367.35929","0","42","-","PYTHON","Active","CMOS with Processor","4.8µm x 4.8µm","2592H x 2048V","100","1.7V ~ 1.9V, 3.2V ~ 3.4V","128-BLGA","128-LBGA (19x19)","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/KAF-0402-D.PDF,-,KAF-0402-AAA-CP-B2-ND,KAF-0402-AAA-CP-B2,ON Semiconductor,IMAGE SENSOR CCD WVGA 24CDIP,0,0,"377.00000","0","1","Bulk","-","Last Time Buy","CCD","9µm x 9µm","768H x 512V","-","14.5V ~ 15.5V","24-CDIP Module","24-CDIP","-"
http://www.onsemi.com/pub/Collateral/KAF-0402-D.PDF,-,KAF-0402-ABA-CD-B2-ND,KAF-0402-ABA-CD-B2,ON Semiconductor,IMAGE SENSOR CCD WVGA 24CDIP,0,0,"377.00000","0","1","Bulk","-","Active","CCD","9µm x 9µm","768H x 512V","-","14.5V ~ 15.5V","24-CDIP Module","24-CDIP","-"
http://www.onsemi.com/pub/Collateral/KAF-0402-D.PDF,-,KAF-0402-AAA-CB-B1-ND,KAF-0402-AAA-CB-B1,ON Semiconductor,IMAGE SENSOR CCD WVGA 24CDIP,0,0,"406.00000","0","1","Bulk","-","Last Time Buy","CCD","9µm x 9µm","768H x 512V","-","14.5V ~ 15.5V","24-CDIP Module","24-CDIP","-"
http://www.onsemi.com/pub/Collateral/KAF-0402-D.PDF,-,KAF-0402-AAA-CP-B1-ND,KAF-0402-AAA-CP-B1,ON Semiconductor,IMAGE SENSOR CCD WVGA 24CDIP,0,0,"406.00000","0","1","Bulk","-","Last Time Buy","CCD","9µm x 9µm","768H x 512V","-","14.5V ~ 15.5V","24-CDIP Module","24-CDIP","-"
http://www.onsemi.com/pub/Collateral/KAF-0402-D.PDF,-,KAF-0402-ABA-CD-B1-ND,KAF-0402-ABA-CD-B1,ON Semiconductor,IMAGE SENSOR CCD WVGA 24CDIP,0,313,"406.00000","0","1","Bulk","-","Active","CCD","9µm x 9µm","768H x 512V","-","14.5V ~ 15.5V","24-CDIP Module","24-CDIP","-"
http://www.onsemi.com/pub/Collateral/KAF-0402-D.PDF,-,KAF-0402-ABA-CP-B1-ND,KAF-0402-ABA-CP-B1,ON Semiconductor,IMAGE SENSOR CCD WVGA 24CDIP,0,40,"406.00000","0","1","Bulk","-","Active","CCD","9µm x 9µm","768H x 512V","-","14.5V ~ 15.5V","24-CDIP Module","24-CDIP","-"
https://cdn.sparkfun.com/assets/4/d/3/d/9/B70220093_eAP87606A_Datesheet_Rev1.0_20170428.pdf,-,SEN-14725-ND,SEN-14725,SparkFun Electronics,EYS3D STEREO CAMERA - EAP87606A,0,0,"437.50000","0","1","-","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","5V","Module","-","0°C ~ 50°C"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,4LS_2K5_B&W_LGAFTSE-ND,4LS_2K5_B&W_LGA FT SE,ams,LINE SCAN SENSOR 4LS_2K5_B&W_LGA,0,0,"445.15000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1FN5000A-QDI-ND,NOIP1FN5000A-QDI,ON Semiconductor,IC IMAGE SENSOR 5MP 84LCC,0,294,"447.67810","0","42","Tray","PYTHON","Active","CMOS with Processor","4.8µm x 4.8µm","2592H x 2048V","100","1.8V ~ 3.3V","84-LCC","84-LCC (19x19)","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1FN5000A-QTI-ND,NOIP1FN5000A-QTI,ON Semiconductor,IC IMAGE SENSOR 5.3MP 84LCC,0,84,"448.87500","0","42","-","PYTHON","Active","CMOS with Processor","4.8µm x 4.8µm","2592H x 2048V","100","1.8 ~ 3.3V","-","-","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1SE5000A-QTI-ND,NOIP1SE5000A-QTI,ON Semiconductor,IC IMAGE SENSOR 5MP LVDS 84LCC,0,42,"448.87500","0","42","-","PYTHON","Active","CMOS with Processor","4.8µm x 4.8µm","2592H x 2048V","100","1.8V ~ 3.3V","-","-","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1FN5000A-LTI-ND,NOIP1FN5000A-LTI,ON Semiconductor,IC IMAGE SENSOR CMOS 128LBGA,0,0,"448.87500","0","42","-","PYTHON","Active","CMOS with Processor","4.8µm x 4.8µm","2592H x 2048V","100","1.8V ~ 3.3V","-","-","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIP1SN5000A-D.PDF,-,NOIP1SE5000A-LTI-ND,NOIP1SE5000A-LTI,ON Semiconductor,IC IMAGE SENSOR CMOS 128LBGA,0,84,"448.87500","0","42","-","PYTHON","Active","CMOS with Processor","4.8µm x 4.8µm","2592H x 2048V","100","1.8V ~ 3.3V","-","-","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/KAI-02050-D.PDF,-,KAI-02050-ABA-FD-BA-ND,KAI-02050-ABA-FD-BA,ON Semiconductor,IMAGE SENSOR CCD 1.9MP 64CLCC,0,0,"471.25000","0","1","Bulk","-","Last Time Buy","CCD","5.5µm x 5.5µm","1600H x 1200V","68","14.5V ~ 15.5V","64-BCQFN","64-CLCC (18.29x18.29)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-02050-D.PDF,-,KAI-02050-ABA-JD-BA-ND,KAI-02050-ABA-JD-BA,ON Semiconductor,IMAGE SENSOR CCD 1.9MP 67CPGA,0,136,"471.25000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","1600H x 1200V","68","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-02050-D.PDF,-,KAI-02050-FBA-FD-BA-ND,KAI-02050-FBA-FD-BA,ON Semiconductor,IMAGE SENSOR CCD 1.9MP 64CLCC,0,0,"471.25000","0","1","Bulk","-","Last Time Buy","CCD","5.5µm x 5.5µm","1600H x 1200V","68","14.5V ~ 15.5V","64-BCQFN","64-CLCC (18.29x18.29)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF,-,KAI-02150-QBA-FD-BA-ND,KAI-02150-QBA-FD-BA,ON Semiconductor,IMAGE SENSOR CCD 2.1MP 64CLCC,0,0,"471.25000","0","1","Bulk","-","Last Time Buy","CCD","5.5µm x 5.5µm","1200H x 1080V","64","14.5V ~ 15.5V","64-BCQFN","64-CLCC (18.29x18.29)","-50°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,NE2D_B&W_V120F2.8_2M-ND,NE2D_B&W_V120F2.8_2M,ams,IMAGE SENSOR 250HX250V 3UMX3UM,0,0,"472.74000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
https://ams.com/documents/20143/36005/NanEye_AN000493_1-01.pdf,-,NE2D_B&W_V90F2.7_2M-ND,NE2D_B&W_V90F2.7_2M,ams,IMAGE SENSOR 250HX250V 2M CABLE,0,0,"472.74000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,NE2D_B&W_FOV90_F4.0-ND,NE2D_B&W_FOV90_F4.0,ams,IMAGE SENSOR 250HX250V 3UMX3UM,0,0,"472.74000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
https://ams.com/documents/20143/36005/NanEye_AN000493_1-01.pdf,-,NE2D_RGB_V120F2.8_2M-ND,NE2D_RGB_V120F2.8_2M,ams,IMAGE SENSOR 250HX250V 3UMX3UM,0,0,"472.74000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/Naneye_Module_ProdSheet_4-28-17.pdf,-,NE2D_RGB_V160F2.4_2M-ND,NE2D_RGB_V160F2.4_2M,ams,IMAGE SENSOR 250HX250V 3UMX3UM,0,0,"472.74000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/Naneye_Module_ProdSheet_4-28-17.pdf,-,NE2D_RGB_FOV90_F2.7_-ND,NE2D_RGB_FOV90_F2.7_,ams,IMAGE SENSOR 250HX250V 3UMX3UM,0,0,"472.74000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/Naneye_Module_ProdSheet_4-28-17.pdf,-,NE2D_RGB_V90F4.0_2M-ND,NE2D_RGB_V90F4.0_2M,ams,IMAGE SENSOR 250HX250V 2M CABLE,0,0,"472.74000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/Naneye_Module_ProdSheet_4-28-17.pdf,-,NE2D_RGB_V90F6.0_2M-ND,NE2D_RGB_V90F6.0_2M,ams,IMAGE SENSOR 250HX250V 2M CABLE,0,0,"472.74000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/Naneye_Module_ProdSheet_4-28-17.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_NE2D.jpg,NE2D_B&W_V90F6.0_3M-ND,NE2D_B&W_V90F6.0_3M,ams,IMAGE SENSOR 250HX250V 3M CABLE,0,0,"472.74000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
-,-,NE2D_B&W_FOV160_F2.4-ND,NE2D_B&W_FOV160_F2.4,ams,NE2D_B&W_FOV160_F2.4_2M FT SE,0,0,"472.74000","0","1","-","-","Active","-","-","-","-","-","Module","-","-"
https://ams.com/documents/20143/36005/Dragster_DS000443_2-00.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_DR4K7_INVAR_B&W_V4.jpg,DR4K7_INVAR_B&W_V4-ND,DR4K7_INVAR_B&W_V4,ams,DR4K7_INVAR_B&W_V4 FT SE,0,0,"487.20000","0","1","-","*","Active","-","-","-","-","-","Module","-","-"
http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF,-,KAI-02150-ABA-JD-BA-ND,KAI-02150-ABA-JD-BA,ON Semiconductor,IMAGE SENSOR CCD 2.1MP 67CPGA,0,119,"506.05000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","1200H x 1080V","64","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF,-,KAI-02150-ABA-JP-BA-ND,KAI-02150-ABA-JP-BA,ON Semiconductor,IMAGE SENSOR CCD 2.1MP 67CPGA,0,24,"506.05000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","1200H x 1080V","64","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF,-,KAI-02150-FBA-JD-BA-ND,KAI-02150-FBA-JD-BA,ON Semiconductor,IMAGE SENSOR CCD 2.1MP 67CPGA,0,44,"506.05000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","1200H x 1080V","64","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KLI-2113-D.PDF,-,KLI-2113-RAA-ED-AA-ND,KLI-2113-RAA-ED-AA,ON Semiconductor,IC CCD IMAGE SENSOR LIN 28CDIP,0,0,"507.50000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
https://ams.com/documents/20143/36005/Dragster_DS000443_2-00.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_DR4K3.5_INVAR_B&W_V5.jpg,DR4K3.5_INVAR_B&W_V5-ND,DR4K3.5_INVAR_B&W_V5,ams,DR4K3.5_INVAR_B&W_V5 FT SE,0,0,"507.50000","0","1","-","*","Active","-","-","-","-","-","Module","-","-"
https://ams.com/documents/20143/36005/CMV4000_DS000436_1-00.pdf,-,CMV4000-3E5M1PA-ND,CMV4000-3E5M1PA,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"536.45620","0","50","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","-","-30°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAF-8300-D.PDF,-,KAF-8300-AXC-CB-AA-ND,KAF-8300-AXC-CB-AA,ON Semiconductor,IMAGE SENSOR CCD 8.3MP 32CDIP,0,30,"536.50000","0","1","Bulk","-","Active","CCD","5.4µm x 5.4µm","3326H x 2504V","-","14.5V ~ 15.5V","32-CDIP Module","32-CDIP","-10°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAF-8300-D.PDF,-,KAF-8300-AXC-CP-AA-ND,KAF-8300-AXC-CP-AA,ON Semiconductor,IMAGE SENSOR CCD 8.3MP 32CDIP,0,13,"536.50000","0","1","Bulk","-","Active","CCD","5.4µm x 5.4µm","3326H x 2504V","-","14.5V ~ 15.5V","32-CDIP Module","32-CDIP","-10°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF,-,KAI-04050-FBA-JB-B2-ND,KAI-04050-FBA-JB-B2,ON Semiconductor,IMAGE SENSOR CCD 4.1MP 67CPGA,0,26,"551.00000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","2336H x 1752V","32","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV4000_DS000436_1-00.pdf,-,CMV4000-3E12M1LP-ND,CMV4000-3E12M1LP,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"559.59750","0","40","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","95-LGA","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV4000_DS000436_1-00.pdf,-,CMV4000-3E5C1LP-ND,CMV4000-3E5C1LP,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"559.59750","0","40","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","95-LGA","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV4000_DS000436_1-00.pdf,-,CMV4000-3E5C1PP-ND,CMV4000-3E5C1PP,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"559.59750","0","40","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","95-MicroPGA","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV4000_DS000436_1-00.pdf,-,CMV4000-3E5M1LP-ND,CMV4000-3E5M1LP,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"559.59750","0","40","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","95-LGA","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV4000_DS000436_1-00.pdf,-,CMV4000-3E5M1PN-ND,CMV4000-3E5M1PN,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"559.59750","0","40","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","95-MicroPGA","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV4000_DS000436_1-00.pdf,-,CMV4000-3E5M1PP-ND,CMV4000-3E5M1PP,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"559.59750","0","40","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","95-MicroPGA","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV4000_DS000436_1-00.pdf,-,CMV4000-3E5C1CA-ND,CMV4000-3E5C1CA,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"559.59750","0","40","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","-","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV4000_DS000436_1-00.pdf,-,CMV4000-3E5M1CA-ND,CMV4000-3E5M1CA,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"559.59750","0","40","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","-","-30°C ~ 70°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/CMV4000_DS_v2.5_11-24-10.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_CMV4000.JPG,CMV4000-2E12M1PP-ND,CMV4000-2E12M1PP,ams,IMAGE SENSORS & COLOR SENSORS,0,0,"559.59750","0","40","-","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","-","-30°C ~ 70°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/CMV4000_6-21-10.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_CMV4000.JPG,CMV4000-2E5C1PP-ND,CMV4000-2E5C1PP,ams,IMAGE SENSORS & COLOR SENSORS,0,0,"559.59750","0","40","-","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","-","-30°C ~ 70°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/CMV4000_6-21-10.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_CMV4000.JPG,CMV4000-2E5M1PP-ND,CMV4000-2E5M1PP,ams,IMAGE SENSORS & COLOR SENSORS,0,0,"559.59750","0","40","-","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","-","-30°C ~ 70°C (TA)"
