Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Color","CCT (K)","Wavelength","Configuration","Flux @ Current/Temperature - Test","Current - Test","Temperature - Test","Voltage - Forward (Vf) (Typ)","Lumens/Watt @ Current - Test","Current - Max","CRI (Color Rendering Index)","Viewing Angle","Features","Size / Dimension","Height","Light Emitting Surface (LES)","Lens Type"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Optoelectronics/Datasheets/OVQ.pdf,//media.digikey.com/photos/TT%20Electronics-Optek%20Photos/LED%20LT%20Strip.jpg,365-1501-2-ND,OVQ12S30B7,TT Electronics/Optek Technology,LED LT STRIP FLEX 12V BLUE,4780,0,"10.87000","0","10","Tape & Reel (TR)","-","Active","LED Engine","Blue","-","470nm","Linear Light Strip, Flexible","-","133mA","-","-","-","133mA","-","120°","-","500.00mm L x 8.00mm W","2.29mm","-","Flat"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Optoelectronics/Datasheets/OVQ.pdf,//media.digikey.com/photos/TT%20Electronics-Optek%20Photos/LED%20LT%20Strip.jpg,365-1501-1-ND,OVQ12S30B7,TT Electronics/Optek Technology,LED LT STRIP FLEX 12V BLUE,4785,0,"10.87000","0","1","Cut Tape (CT)","-","Active","LED Engine","Blue","-","470nm","Linear Light Strip, Flexible","-","133mA","-","-","-","133mA","-","120°","-","500.00mm L x 8.00mm W","2.29mm","-","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS92%20Vero%2018%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-18-Array.JPG,976-1413-ND,BXRC-30G4000-C-73,Bridgelux,LED COB VERO 18 3000K ROUND,379,0,"11.96000","0","1","Tray","Gen 7 Vero® 18 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","4699lm (Typ)","1.17A","85°C","34.1V","118 lm/W","2.34A","90","-","With Connector","36.20mm Dia","1.90mm","18.40mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS92%20Vero%2018%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-18-Array.JPG,976-1430-ND,BXRC-40E4000-C-73,Bridgelux,LED COB VERO 18 4000K ROUND,319,0,"11.96000","0","1","Tray","Gen 7 Vero® 18 Array","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Round","5887lm (Typ)","1.17A","85°C","34.1V","148 lm/W","2.34A","80","-","With Connector","36.20mm Dia","1.90mm","18.40mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS92%20Vero%2018%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-18-Array.JPG,976-1403-ND,BXRC-30E4000-C-73,Bridgelux,LED COB VERO 18 3000K ROUND,200,0,"11.96000","0","1","Tray","Gen 7 Vero® 18 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","5713lm (Typ)","1.17A","85°C","34.1V","143 lm/W","2.34A","80","-","With Connector","36.20mm Dia","1.90mm","18.40mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS92%20Vero%2018%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-18-Array.JPG,976-1440-ND,BXRC-40G4000-C-73,Bridgelux,LED COB VERO 18 4000K ROUND,105,0,"11.96000","0","1","Tray","Gen 7 Vero® 18 Array","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Round","5038lm (Typ)","1.17A","85°C","34.1V","126 lm/W","2.34A","90","-","With Connector","36.20mm Dia","1.90mm","18.40mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS103%20V22%20Gen%207%20Array%20Datasheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-V22-Array.JPG,976-1472-ND,BXRE-50C6501-B-74,Bridgelux,LED COB V22 5000K SQUARE,208,0,"12.32000","0","1","Tube","Gen 7 V22 Array","Active","Chip On Board (COB)","White, Cool","5000K 4-Step MacAdam Ellipse","-","Square","9694lm (Typ)","1.17A","85°C","50.7V","163 lm/W","2.34A","70","120°","-","28.00mm L x 28.00mm W","1.70mm","22.60mm Dia","Flat"
http://opulent-na.com/wp-content/uploads/StarBoard-Modules_DataSheet.pdf,//media.digikey.com/Photos/Opulent%20North%20America/MFG_XPLAWT.jpg,1672-1042-ND,XPLAWT-H0-0000-000BV20E1-SB01,Opulent Americas,LED XLAMP XPL 6500K STARBOARD,277,0,"12.38000","0","1","Tray","XLamp® XP-L","Active","LED Module","White, Cool","6500K","-","Starboard","410lm (400lm ~ 420lm)","1.05A","85°C","2.95V","132 lm/W","3A","70","115°","-","19.89mm Dia","-","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,-,1510-2285-ND,SI-B8V101560US,"Samsung Semiconductor, Inc.",LED MODULE LT-Q562A 3000K STRIP,190,0,"12.50000","0","1","-","LT-Q562A","Active","LED Engine","White, Warm","3000K","-","Linear Light Strip","1840lm (Typ)","450mA","40°C","21.9V","187 lm/W","-","80","-","-","560.00mm L x 18.00mm W","5.80mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,-,1510-2288-ND,SI-B8R101560US,"Samsung Semiconductor, Inc.",LED MODULE LT-Q562A 5000K STRIP,552,0,"13.10000","0","1","-","LT-Q562A","Active","LED Engine","White, Cool","5000K","-","Linear Light Strip","2000lm (Typ)","450mA","40°C","21.9V","203 lm/W","-","80","-","-","560.00mm L x 18.00mm W","5.80mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,-,1510-2286-ND,SI-B8U101560US,"Samsung Semiconductor, Inc.",LED MODULE LT-Q562A 3500K STRIP,507,0,"13.10000","0","1","-","LT-Q562A","Active","LED Engine","White, Warm","3500K","-","Linear Light Strip","1950lm (Typ)","450mA","40°C","21.9V","198 lm/W","-","80","-","-","560.00mm L x 18.00mm W","5.80mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,-,1510-2287-ND,SI-B8T101560US,"Samsung Semiconductor, Inc.",LED MODULE LT-Q562A 4000K STRIP,477,0,"13.10000","0","1","-","LT-Q562A","Active","LED Engine","White, Neutral","4000K","-","Linear Light Strip","2000lm (Typ)","450mA","40°C","21.9V","203 lm/W","-","80","-","-","560.00mm L x 18.00mm W","5.80mm","-","Flat"
https://www.lumileds.com/uploads/487/DS142-pdf,//media.digikey.com/Photos/Philips%20Lumileds%20Photos/L235-xx80AHLCBAAC0.JPG,1416-1339-ND,L235-3080AHLCBAAC0,Lumileds,LED LUXEON MATRIX 3000K,449,0,"13.10000","0","1","Strip","LUXEON XF-3535L","Active","LED Module","White, Warm","3000K","-","Linear Light Strip, Flexible","1512lm (Typ)","600mA","25°C","18V","140 lm/W","1.2A","80","-","-","300.00mm L x 10.00mm W","1.23mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,//media.digikey.com/Photos/Samsung%20Photos/SI-B8R11156HUS.JPG,1510-1581-ND,SI-B8U11156HUS,"Samsung Semiconductor, Inc.",LED MOD LTH562D WARM WHT STRIP,377,0,"13.21000","0","1","Bulk","LT-H562D","Active","LED Module","White, Warm","3500K","-","Linear Light Strip","1965lm (Typ)","480mA","50°C","22.5V","182 lm/W","-","80","-","With Connector","560.00mm L x 18.00mm W","5.80mm","-","Flat"
http://ce.citizen.co.jp/lighting_led/dl_data/spec/en/CL-L104-C6/2013/CL-L104-MC6N1-F5_P2377_0313_R1(0613)_E.pdf,//media.digikey.com/photos/Citizen/CL-L104-MC6N1-F5.jpg,1642-1221-ND,CL-L104-MC6N1-F5,Citizen,COB LED 5000K 80CRI 650LM,330,0,"13.28000","0","1","Tray","CL-L104","Active","Chip On Board (COB)","White, Cool","5000K 3-Step MacAdam Ellipse","-","Rectangle","650lm (Typ)","700mA","25°C","9.2V","101 lm/W","1.44A","85 (Typ)","-","-","50.00mm L x 7.00mm W","1.35mm","-","Flat"
http://ce.citizen.co.jp/lighting_led/dl_data/spec/en/CL-L104-C6/2013/CL-L104-C6N-F_P2387_0313_R1(0613)_E.pdf,//media.digikey.com/photos/Citizen/CL-L104-MC6N1-F5.jpg,1642-1216-ND,CL-L104-C6N-F,Citizen,COB LED 5000K 65CRI 760LM,128,0,"13.28000","0","1","Tray","-","Active","Chip On Board (COB)","White, Cool","5000K","-","Rectangle","760lm (Typ)","700mA","25°C","9.2V","118 lm/W","1.44A","65 (Typ)","-","-","50.00mm L x 7.00mm W","1.35mm","-","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS34%20Bridgelux%20Vero%20Decor%20Data%20Sheet%20Rev%20C.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_18_Series.jpg,976-1331-ND,BXRC-17E4000-F-24,Bridgelux,LED ARRAY 4000LM WARM WHITE COB,138,0,"14.00000","0","1","Tray","Décor Food Meat & Deli Vero 18","Active","Chip On Board (COB)","White, Warm","1750K","-","Round","1892lm (Typ)","1.05A","85°C","28.8V","63 lm/W","2.1A","80","120°","With Connector","36.20mm Dia","1.90mm","18.40mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS34%20Bridgelux%20Vero%20Decor%20Data%20Sheet%20Rev%20C.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_18_Series.jpg,976-1262-ND,BXRC-30H4000-F-23,Bridgelux,LED ARRAY 4000LM WARM WHITE COB,126,0,"14.00000","0","1","Tray","Décor Series™ Ultra Vero® 18","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","2288lm (Typ)","1.05A","85°C","28.8V","76 lm/W","3A","97 (Typ)","120°","With Connector","36.20mm Dia","1.90mm","18.40mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS34%20Bridgelux%20Vero%20Decor%20Data%20Sheet%20Rev%20C.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_18_Series.jpg,976-1332-ND,BXRC-25E4000-F-24,Bridgelux,LED ARRAY 4000LM WARM WHITE COB,109,0,"14.00000","0","1","Tray","Décor Food Bread & Bakery Vero 18","Active","Chip On Board (COB)","White, Warm","2500K","-","Round","2904lm (Typ)","1.05A","85°C","28.8V","96 lm/W","2.1A","80","120°","With Connector","36.20mm Dia","1.90mm","18.40mm Dia","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,//media.digikey.com/Photos/Samsung%20Photos/SI-B8R11156HUS.JPG,1510-1582-ND,SI-B8T11156HUS,"Samsung Semiconductor, Inc.",LED MOD LTH562D NEUT WHT STRIP,546,0,"14.03000","0","1","Bulk","LT-H562D","Active","LED Module","White, Neutral","4000K","-","Linear Light Strip","2020lm (Typ)","480mA","50°C","22.5V","187 lm/W","-","80","-","With Connector","560.00mm L x 18.00mm W","5.80mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,//media.digikey.com/Photos/Samsung%20Photos/SI-B8U172560WW.JPG,1510-1336-ND,SI-B8T172560WW,"Samsung Semiconductor, Inc.",LED MOD LTM562CG2 NEU WHT STRIP,950,0,"14.11000","0","1","Tray","LT-M562C_G2","Active","LED Module","White, Neutral","4000K 4-Step MacAdam Ellipse","-","Linear Light Strip","2655lm (Typ)","700mA","50°C","24V","158 lm/W","1.08A","80","115°","With Connector","560.00mm L x 18.00mm W","4.40mm","-","Flat"
http://opulent-na.com/wp-content/uploads/StarBoard-Modules_DataSheet.pdf,//media.digikey.com/Photos/Opulent%20North%20America/MFG_XHP35A.jpg,1672-1036-ND,XHP35A-00-0000-0D0BE450E-SB01,Opulent Americas,LED XLAMP XHP35 5000K STARBOARD,123,0,"14.25000","0","1","Tray","Xlamp® XHP35","Active","LED Module","White, Cool","5000K 5-Step MacAdam Ellipse","-","Starboard","658lm (635lm ~ 680lm)","350mA","85°C","11.3V","166 lm/W","1.05A","70","125°","-","19.89mm Dia","-","-","Domed"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS103%20V22%20Gen%207%20Array%20Datasheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_GEN-7-V22.jpg,976-1471-ND,BXRE-50C6501-C-74,Bridgelux,LED ARRAY 4000LM COOL WHITE COB,398,0,"14.64000","0","1","Tube","Gen 7 V22 Array","Active","Chip On Board (COB)","White, Cool","5000K 4-Step MacAdam Ellipse","-","Square","11216lm (Typ)","1.44A","85°C","50.7V","154 lm/W","2.88A","70","120°","-","28.00mm L x 28.00mm W","1.70mm","22.60mm Dia","Flat"
https://cdn.samsung.com/led/file/resource/2017/11/Data_Sheet_F_Series_G3_Rev.1.0.pdf,//media.digikey.com/Photos/Samsung%20Photos/SI-B8T261560WW.JPG,1510-2219-ND,SI-B8T261560WW,"Samsung Semiconductor, Inc.",LED MOD FSERIES GEN3 4000K STRIP,579,0,"15.19000","0","1","Bulk","F-Series Gen3","Active","LED Module","White, Neutral","4000K","-","Linear Light Strip","4500lm (Typ)","1.12A","65°C","23V","175 lm/W","-","80","-","With Connector","560.00mm L x 18.00mm W","5.20mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2017/11/Data_Sheet_F_Series_G3_Rev.1.0.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_F-SERIES.jpg,1510-2220-ND,SI-B8R261560WW,"Samsung Semiconductor, Inc.",LED MOD FSERIES GEN3 5000K STRIP,207,0,"15.19000","0","1","Bulk","F-Series Gen3","Active","LED Module","White, Cool","5000K","-","Linear Light Strip","4650lm (Typ)","1.12A","65°C","23V","181 lm/W","-","80","-","With Connector","560.00mm L x 18.00mm W","5.20mm","-","Flat"
http://opulent-na.com/wp-content/uploads/StarBoard-Modules_DataSheet.pdf,//media.digikey.com/Photos/Opulent%20North%20America/MFG_XHP50.jpg,1672-1076-ND,XHP50B-00-0000-0D0BJ40CB-SB01,Opulent Americas,LED COB XHP50.2 6500K STARBOARD,136,0,"16.54000","0","1","Tray","XHP50.2","Active","LED Module","White, Cool","6500K","-","Starboard","1120lm (Typ)","700mA","85°C","11.2V","143 lm/W","1.5A","70","-","-","19.89mm Dia","-","-","Domed"
https://www.jkllamps.com/pdfs/ZRS-8480_MULTI.pdf,//media.digikey.com/Photos/JKL/ZRS-8480-CW.jpg,289-1204-ND,ZRS-8480-CW,JKL Components Corp.,LED COOL WHITE LIGHT BAR STRIP,231,0,"16.69000","0","1","Tube","-","Active","LED Engine","White, Cool","-","-","Linear Light Strip","90lm (Typ)","200mA","25°C","12V","38 lm/W","200mA","-","120°","With Connector","480.00mm L x 8.00mm W","3.60mm","-","Flat"
https://www.lumileds.com/uploads/487/DS142-pdf,//media.digikey.com/Photos/Philips%20Lumileds%20Photos/L235-xx80AHLGBBAC0.JPG,1416-1341-ND,L235-3080AHLGBAAC0,Lumileds,LED LUXEON MATRIX 3000K,691,0,"16.75000","0","1","Strip","LUXEON XF-3535L","Active","LED Module","White, Warm","3000K","-","Linear Light Strip, Flexible","1512lm (Typ)","600mA","25°C","18V","140 lm/W","1.2A","80","-","-","600.00mm L x 10.00mm W","1.23mm","-","Flat"
http://www.ledengin.com/files/products/LZ4/LZ4-00R208.pdf,//media.digikey.com/Photos/LEDEngin/LZ4-xxxxxx-0000.JPG,1537-1042-ND,LZ4-40R208-0000,LED Engin Inc.,LED EMITTER RED 660NM STAR MCPCB,365,0,"16.95000","0","1","Tray","LZ4","Active","LED Module","Red","-","660nm","Starboard","2.5W (2W ~ 3W)","700mA","25°C","10.5V","-","1A","-","95°","-","19.90mm Dia","5.40mm","5.60mm Dia","Domed"
https://www.lumileds.com/uploads/487/DS142-pdf,//media.digikey.com/Photos/Philips%20Lumileds%20Photos/L235-xx80AHLCBAAC0.JPG,1416-1351-ND,L235-4080AHLCBAAC0,Lumileds,LED LUXEON MATRIX 4000K,723,0,"17.20000","0","1","Strip","LUXEON XF-3535L","Active","LED Module","White, Neutral","4000K","-","Linear Light Strip, Flexible","1584lm (Typ)","600mA","25°C","18V","147 lm/W","1.2A","80","-","-","300.00mm L x 10.00mm W","1.23mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2017/11/Data_Sheet_M-series_4ft_Rev.0.3.pdf,//media.digikey.com/Photos/Samsung%20Photos/M-Series-4ft_C.jpg,1510-1424-ND,SI-B8R341B20WW,"Samsung Semiconductor, Inc.",LED MOD MSERIES 4FTC 5000K STRIP,4875,0,"18.14000","0","1","Bulk","M Series 4ft_C","Active","LED Module","White, Cool","5000K","-","Linear Light Strip","5310lm (Typ)","1.4A","50°C","24V","158 lm/W","2.16A","80","115°","With Connector","1120.00mm L x 18.00mm W","5.20mm","-","Flat"
http://www.ledengin.com/files/products/LZ4/LZ4-00G108.pdf,//media.digikey.com/Photos/LEDEngin/LZ4-40R708-0000.jpg,1537-1039-ND,LZ4-40G108-0000,LED Engin Inc.,LED EMITTER GRN 600LM MCPCB,112,0,"18.18000","0","1","Tray","LZ4","Active","LED Module","Green","-","525nm","Starboard","657lm (445lm ~ 868lm)","700mA","25°C","14.4V","65 lm/W","1A","-","100°","-","19.90mm Dia","5.40mm","5.60mm","Domed"
https://www.cree.com/led-components/media/documents/ds-CXB3070.pdf,//media.digikey.com/Photos/Cree%20Photos/CXB3070.jpg,CXB3070-0000-000N0HAB30G-ND,CXB3070-0000-000N0HAB30G,Cree Inc.,LED ARR 23MM 3000K 80CRI 8500LM,326,0,"18.38000","0","1","Tray","Xlamp® CXB3070","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Square","8750lm (8500lm ~ 9000lm)","1.9A","85°C","36V","128 lm/W","2.8A","80","115°","-","27.35mm L x 27.35mm W","1.70mm","23.00mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CXM-22_GEN3_Datasheet.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_CXM-22.jpg,1214-1502-ND,CXM-22-35-90-54-AC30-F4-3,Luminus Devices Inc.,LED COB 3500K SQUARE,1064,0,"19.12000","0","1","Tray","CXM-22 Gen3","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Square","7105lm (Typ)","1.1A","85°C","51V","127 lm/W","2.4A","90","120°","-","28.00mm L x 28.00mm W","1.37mm","22.00mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CXM-22_GEN3_Datasheet.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_CXM-22.jpg,1214-1501-ND,CXM-22-35-80-54-AC30-F4-3,Luminus Devices Inc.,LED COB 3500K SQUARE,458,0,"19.12000","0","1","Tray","CXM-22 Gen3","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Square","8530lm (Typ)","1.1A","85°C","51V","152 lm/W","2.4A","80","120°","-","28.00mm L x 28.00mm W","1.37mm","22.00mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CXM-22_GEN4_Datasheet.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_CXM-22-30-80-54-AC40-F5-3.jpg,1214-1622-ND,CXM-22-35-80-54-AC40-F5-3,Luminus Devices Inc.,LED COB CXM22,244,0,"19.49000","0","1","Tray","CXM-22 Gen4","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Square","8995lm (Typ)","1.05A","85°C","50V","171 lm/W","3.5A","80","120°","-","28.00mm L x 28.00mm W","1.37mm","22.00mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CXM-22_GEN4_Datasheet.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_CXM-22-30-80-54-AC40-F5-3.jpg,1214-1623-ND,CXM-22-40-80-54-AC40-F5-3,Luminus Devices Inc.,LED COB CXM22,200,0,"19.49000","0","1","Tray","CXM-22 Gen4","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Square","9155lm (Typ)","1.05A","85°C","50V","174 lm/W","3.5A","80","120°","-","28.00mm L x 28.00mm W","1.37mm","22.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS123%20Vero%20SE%2029%20Array%20Data%20Sheet%2020180403%20Rev%20H.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero-SE-29_Array-Series.jpg,976-1579-ND,BXRC-35E10K0-B-73-SE,Bridgelux,LED COB VERO SE 3500K ROUND,227,0,"19.52000","0","1","Tray","Vero® SE 29 Array","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Round","13421lm (Typ)","1.8A","85°C","50.7V","147 lm/W","3.6A","80","120°","-","49.20mm Diameter","3.60mm","29.20mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS123%20Vero%20SE%2029%20Array%20Data%20Sheet%2020180403%20Rev%20H.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero-SE-29_Array-Series.jpg,976-1591-ND,BXRC-30G10K0-D-73-SE,Bridgelux,LED COB VERO SE 3000K ROUND,200,0,"19.52000","0","1","Tray","Vero® SE 29 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","9113lm (Typ)","2.1A","85°C","36.6V","119 lm/W","4.2A","90","120°","-","49.20mm Diameter","3.60mm","29.20mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS123%20Vero%20SE%2029%20Array%20Data%20Sheet%2020180403%20Rev%20H.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero-SE-29_Array-Series.jpg,976-1593-ND,BXRC-35G10K0-D-73-SE,Bridgelux,LED COB VERO SE 3500K ROUND,127,0,"19.52000","0","1","Tray","Vero® SE 29 Array","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Round","9442lm (Typ)","2.1A","85°C","36.6V","123 lm/W","4.2A","90","120°","-","49.20mm Diameter","3.60mm","29.20mm Dia","Flat"
http://www.ledengin.com/files/products/LZ4/LZ4-00CW08.pdf,//media.digikey.com/Photos/LEDEngin/LZ4-xxxxxx-0000.JPG,1537-1194-ND,LZ4-40CW08-0065,LED Engin Inc.,LED EMITTER WHT 800LM STAR MCPCB,293,0,"20.25000","0","1","Tray","LZ4","Active","LED Module","White, Cool","6500K","-","Starboard","890lm (695lm ~ 1085lm)","700mA","25°C","12.6V","101 lm/W","1A","75 (Typ)","90°","-","19.90mm Dia","5.40mm","5.60mm Dia","Domed"
http://www.bridgelux.com/sites/default/files/resource_media/DS124%20Bridgelux%20Decor%20Series%20on%20Vero%20SE%20Series%20Data%20Sheet%20Rev%20A%20%2020161026.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero-SE-29_Array-Series.jpg,976-1646-ND,BXRC-17E10K0-D-74-SE,Bridgelux,VERO SE 29D WARM WHITE LED ARRAY,397,0,"20.50000","0","1","Tray","Vero® SE 29 Array","Active","Chip On Board (COB)","White, Warm","1750K 4-Step MacAdam Ellipse","-","Round","6091lm (Typ)","2.1A","85°C","36.3V","79 lm/W","4.2A","80","120°","-","49.20mm Diameter","3.60mm","29.20mm Dia","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,-,1510-2289-ND,SI-B8V201B20US,"Samsung Semiconductor, Inc.",LED MODULE LT-QB22A 3000K STRIP,386,0,"21.78000","0","1","-","LT-QB22A","Active","LED Engine","White, Warm","3000K","-","Linear Light Strip","3680lm (Typ)","450mA","40°C","43.8V","187 lm/W","-","80","-","-","1120.00mm L x 18.00mm W","5.20mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,-,1510-2291-ND,SI-B8T201B20US,"Samsung Semiconductor, Inc.",LED MODULE LT-QB22A 4000K STRIP,192,0,"21.78000","0","1","-","LT-QB22A","Active","LED Engine","White, Neutral","4000K","-","Linear Light Strip","4000lm (Typ)","450mA","40°C","43.8V","203 lm/W","-","80","-","-","1120.00mm L x 18.00mm W","5.20mm","-","Flat"
http://www.ledengin.com/files/products/LZ4/LZ4-04MDPB.pdf,//media.digikey.com/Photos/LEDEngin/MFG_LZ4-V4MDPB-0000.jpg,1537-1161-ND,LZ4-V4MDPB-0000,LED Engin Inc.,LED MOD LUXIGEN RGBW STARBOARD,681,0,"21.98000","0","1","Tray","LuxiGen™","Active","LED Module","Red, Green, Blue, White - Cool (RGBW)","6335K","624nm Red, 525nm Green, 454nm Blue","Starboard","115lm Red, 220lm Green, 1250mW Blue, 293lm White","1A Red, 1A Green, 1A Blue, 1A White","25°C","2.4V Red, 3.5V Green, 3V Blue, 3V White","48 lm/W Red, 63 lm/W Green, 98 lm/W White","2.5A Red, 3A Green, 3A Blue, 3A White","75 (Typ)","110°","-","19.90mm Dia","2.66mm","7.00mm L x 7.00mm W","Flat"
https://www.cree.com/led-components/media/documents/ds-CXB3070.pdf,//media.digikey.com/Photos/Cree%20Photos/CXB3070.jpg,CXB3070-0000-000N0UZ230G-ND,CXB3070-0000-000N0UZ230G,Cree Inc.,LED COB CXB3070 3000K WHT SMD,114,0,"22.06000","0","1","Tray","Xlamp® CXB3070","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Square","7668lm (7390lm ~ 7945lm)","1.9A","85°C","36V","112 lm/W","2.8A","90","115°","-","27.35mm L x 27.35mm W","1.70mm","23.00mm Dia","Flat"
