Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Output Type","Direction","Frequency Range","Sensitivity","S/N Ratio","Impedance","Voltage - Rated","Voltage Range","Current - Supply","Port Location","Ratings","Termination","Size / Dimension","Height (Max)","Shape"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPW0690LM4H-1_DS.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPW2690LM4H-1.JPG,423-1423-6-ND,SPW0690LM4H-1,Knowles,CAMERON MIC MULTIMODE DIGITAL,7313,0,"Digi-Reel","0","1","Digi-Reel®","SiSonic™ SPW","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","20Hz ~ 10kHz","-41dB ±1dB @ 94dB SPL","66.5dB","-","-","1.65V ~ 3.6V","2mA","Bottom","-","Solder Pads","0.122"" L x 0.098"" W (3.10mm x 2.50mm)","0.037"" (0.95mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH0644HM4H-1.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPH0644HM4H-1.JPG,423-1426-2-ND,SPH0644HM4H-1,Knowles,HAROLD MIC LOW PROF DGTL TOP PT,5900,0,"0.78601","0","5900","Tape & Reel (TR)","SiSonic™ SPH","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","50Hz ~ 10kHz","-36dB ±1dB @ 94dB SPL","58dB","-","-","1.6V ~ 3.6V","1.025mA","Top","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.037"" (0.95mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH0644HM4H-1.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPH0644HM4H-1.JPG,423-1426-1-ND,SPH0644HM4H-1,Knowles,HAROLD MIC LOW PROF DGTL TOP PT,8341,0,"1.55000","0","1","Cut Tape (CT)","SiSonic™ SPH","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","50Hz ~ 10kHz","-36dB ±1dB @ 94dB SPL","58dB","-","-","1.6V ~ 3.6V","1.025mA","Top","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.037"" (0.95mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH0644HM4H-1.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPH0644HM4H-1.JPG,423-1426-6-ND,SPH0644HM4H-1,Knowles,HAROLD MIC LOW PROF DGTL TOP PT,8341,0,"Digi-Reel","0","1","Digi-Reel®","SiSonic™ SPH","Active","MEMS (Silicon)","Digital, PDM","Omnidirectional","50Hz ~ 10kHz","-36dB ±1dB @ 94dB SPL","58dB","-","-","1.6V ~ 3.6V","1.025mA","Top","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.037"" (0.95mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/cma-6542tf-k.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMA-6542TF-K.jpg,102-1719-ND,CMA-6542TF-K,CUI Inc.,MIC COND ANALOG OMNI -42DB,8277,0,"0.79000","0","1","Bulk","-","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-42dB ±2dB @ 94dB SPL","58dB","1.5 kOhms","-","1.5V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.264"" (6.70mm)","Circular"
https://www.invensense.com/wp-content/uploads/2016/02/ICS-40619-Datasheet.pdf,//media.digikey.com/Photos/InvenSense/MFG_ICS-40619.jpg,1428-1063-2-ND,ICS-40619,TDK InvenSense,MIC MEMS MULTI-MODE OMNI -38DB,10000,0,"0.84500","0","10000","Tape & Reel (TR)","-","Active","MEMS (Silicon)","Analog","Omnidirectional","50Hz ~ 20kHz","-38db ±1dB","67dB","-","-","1.52V ~ 3.63V","190µA","Top","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2016/02/ICS-40619-Datasheet.pdf,//media.digikey.com/Photos/InvenSense/MFG_ICS-40619.jpg,1428-1063-1-ND,ICS-40619,TDK InvenSense,MIC MEMS MULTI-MODE OMNI -38DB,18687,0,"3.11000","0","1","Cut Tape (CT)","-","Active","MEMS (Silicon)","Analog","Omnidirectional","50Hz ~ 20kHz","-38db ±1dB","67dB","-","-","1.52V ~ 3.63V","190µA","Top","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
https://www.invensense.com/wp-content/uploads/2016/02/ICS-40619-Datasheet.pdf,//media.digikey.com/Photos/InvenSense/MFG_ICS-40619.jpg,1428-1063-6-ND,ICS-40619,TDK InvenSense,MIC MEMS MULTI-MODE OMNI -38DB,18687,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","MEMS (Silicon)","Analog","Omnidirectional","50Hz ~ 20kHz","-38db ±1dB","67dB","-","-","1.52V ~ 3.63V","190µA","Top","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/cmc-5044tf-a.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMC-5044TF-A.jpg,102-1723-ND,CMC-5044TF-A,CUI Inc.,MIC COND ANALOG OMNI -44DB,4086,0,"0.86000","0","1","Bulk","-","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-44dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.205"" (5.20mm)","Circular"
//media.digikey.com/pdf/Data%20Sheets/Vesper%20Tech/VM1010_DS.pdf,//media.digikey.com/Photos/Vesper/MFG_VM1010.jpg,2022-1001-2-ND,VM1010,Vesper Technologies Inc.,PIEZOELETRIC MEMS MIC SINGLE-END,15000,0,"1.10500","0","5000","Tape & Reel (TR)","Vesper","Active","Piezo MEMS","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±3dB @ 94dB SPL","60dB","-","1.8V","-","5µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.051"" (1.30mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Vesper%20Tech/VM1010_DS.pdf,//media.digikey.com/Photos/Vesper/MFG_VM1010.jpg,2022-1001-1-ND,VM1010,Vesper Technologies Inc.,PIEZOELETRIC MEMS MIC SINGLE-END,24484,0,"2.15000","0","1","Cut Tape (CT)","*","Active","Piezo MEMS","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±3dB @ 94dB SPL","60dB","-","1.8V","-","5µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.051"" (1.30mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Vesper%20Tech/VM1010_DS.pdf,//media.digikey.com/Photos/Vesper/MFG_VM1010.jpg,2022-1001-6-ND,VM1010,Vesper Technologies Inc.,PIEZOELETRIC MEMS MIC SINGLE-END,24484,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","Piezo MEMS","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±3dB @ 94dB SPL","60dB","-","1.8V","-","5µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.051"" (1.30mm)","Rectangular"
http://www.puiaudio.com/pdf/ANM-5254L-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/TNM-3054L-R.jpg,668-1215-ND,ANM-5254L-R,"PUI Audio, Inc.",MIC COND ANALOG NOISE CAN -54DB,9533,0,"1.14000","0","1","Bulk","ANM","Active","Electret Condenser","Analog","Noise Cancelling","50Hz ~ 16kHz","-54dB ±4dB","60dB","680 Ohms","1.5V","1.5V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.213"" (5.40mm)","Circular"
http://www.puiaudio.com/pdf/AOM-6545P-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AOM-6545P-R.JPG,668-1198-ND,AOM-6545P-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -45DB,5230,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-45dB ±2dB","60dB","1 kOhms","4.5V","4.5V ~ 10V","500µA","Top","-","PC Pins","0.370"" Dia (9.40mm)","0.264"" (6.70mm)","Circular"
http://www.puiaudio.com/pdf/AOM-4546P-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AOM-4546P-R.jpg,668-1224-ND,AOM-4546P-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -46DB,3451,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 15kHz","-46dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","PC Pins","0.382"" Dia (9.70mm)","0.185"" (4.70mm)","Circular"
http://www.puiaudio.com/pdf/AOM-6738L-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AOM-67xxL-R.JPG,668-1295-ND,AOM-6738L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -38DB,2607,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","50Hz ~ 16kHz","-38dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.272"" (6.90mm)","Circular"
http://www.puiaudio.com/pdf/AOM-6738P-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AOM-6738P-R.JPG,668-1296-ND,AOM-6738P-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -38DB,2145,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-38dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","PC Pins","0.382"" Dia (9.70mm)","0.272"" (6.90mm)","Circular"
http://www.puiaudio.com/pdf/AOM-6742P-2-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AOM-6742P-2-R.jpg,668-1196-ND,AOM-6742P-2-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,1874,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-42dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","PC Pins","0.382"" Dia (9.70mm)","0.272"" (6.90mm)","Circular"
http://www.puiaudio.com/pdf/AOM-6742L-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AOM-6742L-R.jpg,668-1195-ND,AOM-6742L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,1767,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-42dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.272"" (6.90mm)","Circular"
http://www.invensense.com/wp-content/uploads/2017/07/DS-000126-ICS-40212-v1.1.pdf,-,1428-1140-2-ND,ICS-40212,TDK InvenSense,MIC MEMS ANALOG OMNIDIREC -38DB,10000,0,"1.17000","0","10000","Tape & Reel (TR)","ICS-40212","Active","MEMS (Silicon)","Analog","Omnidirectional","35Hz ~ 20kHz","-38dB ±1dB @ 94dB SPL","66dB","-","-","1.52V ~ 3.63V","190µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.98mm)","Rectangular"
http://www.invensense.com/wp-content/uploads/2017/07/DS-000126-ICS-40212-v1.1.pdf,-,1428-1140-1-ND,ICS-40212,TDK InvenSense,ANALOG MICROPHONE WITH LOW POWER,18565,0,"2.28000","0","1","Cut Tape (CT)","*","Active","MEMS (Silicon)","Analog","Omnidirectional","-","-38dB ±1dB @ 94dB SPL","66dB","-","-","-","-","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.98mm)","Rectangular"
http://www.invensense.com/wp-content/uploads/2017/07/DS-000126-ICS-40212-v1.1.pdf,-,1428-1140-6-ND,ICS-40212,TDK InvenSense,ANALOG MICROPHONE WITH LOW POWER,18565,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","MEMS (Silicon)","Analog","Omnidirectional","-","-38dB ±1dB @ 94dB SPL","66dB","-","-","-","-","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.98mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/cmc-6022-37t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6022-37T.jpg,102-4095-ND,CMC-6022-37T,CUI Inc.,MIC COND ANALOG OMNI -37DB 6MM,1537,0,"1.28000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 20kHz","-37dB ±3dB @ 94dB SPL","65dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-2742pbj-a.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMC-2742PBJ-A.jpg,102-1726-ND,CMC-2742PBJ-A,CUI Inc.,MIC COND ANALOG OMNI -42DB,1435,0,"1.55000","0","1","Bulk","-","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-42dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","-","2V ~ 10V","400µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
https://www.soberton.com/wp-content/uploads/2019/02/EM6027LW-42C-14-Feb-2019.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_EM6027LW-42C.jpg,433-1154-ND,EM6027LW-42C,Soberton Inc.,MIC CONDO ANALOG OMNI,1475,0,"1.56000","0","1","Bulk","EM","Active","Electret Condenser","Analog","Omnidirectional","50Hz ~ 10kHz","-42dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","IP67 - Dust Tight, Waterproof","Wire Leads","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
http://www.puiaudio.com/pdf/AUM-5047L-3-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AUM-5047L-3-R.jpg,668-1393-ND,AUM-5047L-3-R,"PUI Audio, Inc.",MICROPHONE -47 DB 1.5 VDC 680 OH,2227,0,"1.64000","0","1","Bulk","AUM","Active","Electret Condenser","Analog","Unidirectional","50Hz ~ 16kHz","-47dB ±4dB","55dB","680 Ohms","1.5V","1.5V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.205"" (5.20mm)","Circular"
http://www.puiaudio.com/pdf/POM-3542P-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-3542P-R.jpg,668-1170-ND,POM-3542P-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,1990,0,"1.85000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-42dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.146"" (3.70mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmr-2747pb-a.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMR-2747PB-A.jpg,102-1731-ND,CMR-2747PB-A,CUI Inc.,MIC COND ANALOG NOISE CAN -47DB,1598,0,"1.99000","0","1","Bulk","-","Active","Electret Condenser","Analog","Noise Cancelling","100Hz ~ 20kHz","-47dB ±3dB @ 94dB SPL","56dB","2.2 kOhms","-","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6027-24t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6027-24T.jpg,102-4097-ND,CMC-6027-24T,CUI Inc.,MIC COND ANALOG OMNI -24DB 6MM,1605,0,"2.02000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-24dB ±3dB @ 94dB SPL","70dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
http://www.puiaudio.com/pdf/POM-2738P-C33-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-ORANGE%20SERIES.jpg,668-1157-ND,POM-2738P-C33-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -38DB,2038,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","50Hz ~ 16kHz","-38dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
http://www.puiaudio.com/pdf/POM-2244L-C33-R.pdf,//media.digikey.com/Photos/PUI%20Audio/POM-2244L-C33-R.JPG,668-1308-ND,POM-2244L-C33-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -44DB,1740,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 10kHz","-44dB ±2dB","60dB","2.2 kOhms","2V","2V ~ 10V","200µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
http://www.puiaudio.com/pdf/POM-2242P-C33-R.pdf,"//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-2246P-2-R,POM-2246P-C33-R,POM-2242P-C33-R.jpg",668-1149-ND,POM-2242P-C33-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,1374,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","50Hz ~ 16kHz","-42dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
http://www.puiaudio.com/pdf/POM-2246P-C33-R.pdf,//media.digikey.com/Photos/PUI%20Audio/POM-224xP-C33.jpg,668-1153-ND,POM-2246P-C33-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -46DB,1269,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","50Hz ~ 16kHz","-46dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
//media.digikey.com/pdf/Data%20Sheets/Projects%20Unlimited%20PDFs/PUM-5250L-C3310-R.pdf,-,668-1679-ND,PUM-5250L-C3310-R,"PUI Audio, Inc.",ELECTRET CONDENSER MICROPHONE 6M,3597,0,"2.07000","0","1","-","PUM","Active","Electret Condenser","Analog","Unidirectional","-","-50dB ±4dB","55dB","-","2V","-","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.205"" (5.20mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmr-5054tb-a.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMR-5054TB-A.jpg,102-1730-ND,CMR-5054TB-A,CUI Inc.,MIC COND ANALOG NOISE CAN -54DB,2889,0,"2.07000","0","1","Bulk","-","Active","Electret Condenser","Analog","Noise Cancelling","100Hz ~ 10kHz","-54dB ±3dB @ 94dB SPL","56dB","2.2 kOhms","-","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.205"" (5.20mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-4015-40p.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-4015-40P.jpg,102-4088-ND,CMC-4015-40P,CUI Inc.,MIC COND ANALOG OMNI -40DB 8MM,2186,0,"2.07000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-40dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.157"" Dia (4.00mm)","0.067"" (1.70mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-4015-25t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-4015-25T.jpg,102-4087-ND,CMC-4015-25T,CUI Inc.,MIC COND ANALOG OMNI -25DB 6MM,8760,0,"2.09000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-25dB ±3dB @ 94dB SPL","62dB","2.2 kOhms","3V","3V ~ 10V","500µA","Top","-","Solder Pads","0.157"" Dia (4.00mm)","0.067"" (1.70mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmp-5247tf-k.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMP-5247TF-K.jpg,102-1729-ND,CMP-5247TF-K,CUI Inc.,MIC COND ANALOG NOISE CAN -47DB,6568,0,"2.17000","0","1","Bulk","-","Active","Electret Condenser","Analog","Noise Cancelling","100Hz ~ 20kHz","-47dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","-","1.5V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.213"" (5.40mm)","Circular"
http://www.puiaudio.com/pdf/AOW-4544P-C3310-B-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AOW-4544P-C3310-B-R.JPG,668-1297-ND,AOW-4544P-C3310-B-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -44DB,1291,0,"2.28000","0","1","Bulk","AOW","Active","Electret Condenser","Analog","Omnidirectional","-","-44dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","IP57 - Dust Protected, Waterproof","PC Pins","0.382"" Dia (9.70mm)","0.185"" (4.70mm)","Circular"
http://www.puiaudio.com/pdf/POM-2738L-LW100-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_POM-2738L-LW100-R.jpg,668-1495-ND,POM-2738L-LW100-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -38DB,5367,0,"2.33000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","15Hz ~ 16kHz","-38dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Wire Leads","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6027-42l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6027-42L100.jpg,102-4102-ND,CMC-6027-42L100,CUI Inc.,MIC COND ANALOG OMNI -42DB 6MM,1413,0,"2.35000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-42dB ±3dB @ 94dB SPL","57dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","IP57 - Dust Protected, Waterproof","Wire Leads","0.236"" Dia (6.00mm)","0.161"" (4.10mm)","Circular"
http://www.puiaudio.com/pdf/TOM-1545L-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/TOM-1545L-R.jpg,668-1183-ND,TOM-1545L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -45DB,810,0,"2.44000","0","1","Bulk","TOM","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 20kHz","-45dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.157"" Dia (4.00mm)","0.067"" (1.70mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6015-47p.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6015-47P.jpg,102-4538-ND,CMC-6015-47P,CUI Inc.,MIC COND ANALOG UNI -47DB 6MM,716,0,"2.44000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Unidirectional","100Hz ~ 20kHz","-47dB ±3dB @ 94dB SPL","56dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-4015-130t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-4015-130T.jpg,102-4476-ND,CMC-4015-130T,CUI Inc.,MIC COND ANLG OMNI -42DB 4MM D,584,0,"2.44000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-42dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","IP67 - Dust Tight, Waterproof","Solder Pads","0.157"" Dia (4.00mm)","0.059"" (1.50mm)","Circular"
http://www.puiaudio.com/pdf/POM-3535L-3-LW100-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_POM-3535L-3-LW100-R.jpg,668-1496-ND,POM-3535L-3-LW100-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -35DB,544,0,"2.47000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","50Hz ~ 16kHz","-35dB ±4dB","68dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Wire Leads","0.236"" Dia (6.00mm)","0.157"" (4.00mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6035-130t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6035-130T.jpg,102-4475-ND,CMC-6035-130T,CUI Inc.,MIC COND ANLG OMNI -42DB 6MM D,1125,0,"2.55000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-42dB ±3dB @ 94dB SPL","70dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","IP67 - Dust Tight, Waterproof","Solder Pads","0.236"" Dia (6.00mm)","0.138"" (3.50mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-4012-40p.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-4012-40P.jpg,102-4638-ND,CMC-4012-40P,CUI Inc.,MIC COND ANALOG OMNI -40DB 4MM,842,0,"2.75000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-40dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.157"" Dia (4.00mm)","0.053"" (1.35mm)","Circular"
http://www.puiaudio.com/pdf/ROM-2235L-HD-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_ROM-2235L-HD-R.jpg,668-1599-ND,ROM-2235L-HD-R,"PUI Audio, Inc.",MIC COND ANLG OMNI -35DB 5.8MM D,662,0,"2.85000","0","1","Bulk","ROM","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 20kHz","-35dB ±3dB","68dB","-","3V","-","500µA","Top","-","Solder Pads","0.228"" Dia (5.80mm)","0.094"" (2.40mm)","Circular"
