Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Capacitance Range","Mounting Type","Voltage - Rated","Tolerance","Applications","Features","Quantity","Packages Included"
http://www.cde.com/resources/catalogs/TDC.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/TDC151A-F.JPG,338-3601-ND,TDC151A-F,Cornell Dubilier Electronics (CDE),CAP KIT TANTALUM 1UF-22UF 70PCS,0,0,"Obsolete","0","1","Plastic Cabinet","TDC","Obsolete","Tantalum","1µF ~ 22µF","Through Hole","20 ~ 50 V","±10%","General Purpose","-","70 Pieces (14 Values - 5 Each)","Radial"
https://www.johansondielectrics.com/downloads/JDI-Tanceram.pdf,//media.digikey.com/photos/Johanson%20Dielect%20Photos/S-TAN-X5R.JPG,709-1221-ND,S-TAN-X5R,Johanson Dielectrics Inc.,CAP KIT CERAMIC 1UF-100UF 590PCS,0,0,"Discontinued at Digi-Key","0","3","Plastic Box with Bin Guide","TANCERAM®","Discontinued at Digi-Key","Ceramic","1µF ~ 100µF","Surface Mount, MLCC","6.3 ~ 25 V","±10%, ±20%","SMPS Filtering","-","590 Pieces (Assorted Per Value)","0402 ~ 1210 (1005 ~ 3225 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/Q4700509.jpg,SP4-KIT-ND,Q4700509,Panasonic Electronic Components,CAP KIT ALUM POLY 39-470UF 135PC,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","SP-Cap CD, CX, SL, SX","Obsolete","Aluminum (Polymer)","39µF ~ 470µF","Surface Mount","2 ~ 10 V","±20%","General Purpose","-","135 Pieces (9 Values - 15 Each)","2917 (7343 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Vitramon/VJ_Non-Magnetic_Series_Rev_May_2018.pdf,//media.digikey.com/photos/Vishay%20BC%20Photos/0402%20BC%20Comp%20MLCC%20Caps.jpg,720-1223-ND,VJ0402NMAG1NKIT,Vishay Vitramon,CAP KIT CERAMIC 1PF-12PF 350PCS,0,0,"Obsolete","0","1000","Bulk","VJ","Obsolete","Ceramic","1pF ~ 12pF","Surface Mount, MLCC","50V","±0.25pF, ±5%","General Purpose","Non-Magnetic","350 Pieces (14 Values - 25 Each)","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Vitramon/VJ_Non-Magnetic_Series_Rev_May_2018.pdf,//media.digikey.com/photos/Vishay%20BC%20Photos/0402%20BC%20Comp%20MLCC%20Caps.jpg,720-1224-ND,VJ0402NMAG2NKIT,Vishay Vitramon,CAP KIT CERAMIC 15PF-330PF 425PC,0,0,"Obsolete","0","1","Bulk","VJ","Obsolete","Ceramic","15pF ~ 330pF","Surface Mount, MLCC","50V","±5%, ±10%","General Purpose","Non-Magnetic","425 Pieces (17 Values - 25 Each)","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Vitramon/VJ_Non-Magnetic_Series_Rev_May_2018.pdf,//media.digikey.com/photos/Vishay%20BC%20Photos/0402%20BC%20Comp%20MLCC%20Caps.jpg,720-1225-ND,VJ0402NMAG3NKIT,Vishay Vitramon,CAP KIT CER 390PF-10000PF 450PCS,0,0,"Obsolete","0","1","Bulk","VJ","Obsolete","Ceramic","390pF ~ 10000pF","Surface Mount, MLCC","50V","±10%","General Purpose","Non-Magnetic","450 Pieces (18 Values - 25 Each)","0402 (1005 Metric)"
https://www.johansondielectrics.com/downloads/jdi-x2y.pdf,//media.digikey.com/Photos/Johanson%20Dielect%20Photos/S-X14-PBP.jpg,709-1344-ND,S-X14-PBP,Johanson Dielectrics Inc.,CAP KIT CERAMIC 1000PF-1UF 600PC,0,0,"Active","0","0","Plastic Box with Bin Guide","X2Y®","Active","Ceramic","1000pF ~ 1µF","Surface Mount, MLCC","10 ~ 100 V","±20%","Bypass, Decoupling","Low ESL (X2Y)","600 Pieces (12 Values - 50 Each)","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/C_Series_GeneralAppl_B11.pdf,//media.digikey.com/Photos/TDK%20Photos/HI-CV~CAP~1001.jpg,445-5404-ND,HI-CV CAP 1001,TDK Corporation,CAP KIT CERAMIC 10UF-100UF 90PCS,0,0,"Obsolete","0","5","Notebook","C","Obsolete","Ceramic","10µF ~ 100µF","Surface Mount, MLCC","6.3 ~ 50 V","±10%, ±20%","General Purpose","-","90 Pieces (18 Values - 5 Each)","0603 ~ 2220 (1608 ~ 5750 Metric)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/C_Series_GeneralAppl_B11.pdf,//media.digikey.com/Photos/TDK%20Photos/HI-CV~CAP~1001.jpg,445-5405-ND,HI-CV CAP 1002,TDK Corporation,CAP KIT CERAMIC 1UF-10UF 90PCS,0,0,"Obsolete","0","5","Notebook","C","Obsolete","Ceramic","1µF ~ 10µF","Surface Mount, MLCC","6.3 ~ 50 V","±10%, ±20%","General Purpose","-","90 Pieces (18 Values - 5 Each)","0402 ~ 1210 (1005 ~ 3225 Metric)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/C_Series_GeneralAppl_B11.pdf,//media.digikey.com/Photos/TDK%20Photos/HI-CV~CAP~1001.jpg,445-5406-ND,HI-CV CAP 1003,TDK Corporation,CAP KIT CERAMIC 1UF-100UF 100PCS,0,0,"Obsolete","0","5","Notebook","C","Obsolete","Ceramic","1µF ~ 100µF","Surface Mount, MLCC","6.3V, 16V","±10%, ±20%","General Purpose","-","100 Pieces (20 Values - 5 Each)","0402 ~ 2220 (1005 ~ 5750 Metric)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/C_Series_MidVoltage_B11.pdf,//media.digikey.com/Photos/TDK%20Photos/HI-CV~CAP~1001.jpg,445-5407-ND,HI-CV CAP 1004,TDK Corporation,CAP KIT CERAMIC 1UF-47UF 160PCS,0,0,"Obsolete","0","5","Notebook","C","Obsolete","Ceramic","1µF ~ 47µF","Surface Mount, MLCC","16 ~ 50 V","±10%, ±20%","General Purpose","-","160 Pieces (16 Values - 10 Each)","0603 ~ 2220 (1608 ~ 5750 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/HI-CV~CAP~1001.jpg,SAMPLEKIT1005-ND,SAMPLE KIT 1005,TDK Corporation,CAP KIT CER 1000PF-22UF 260PCS,0,0,"Obsolete","0","5","Notebook","CGA","Obsolete","Ceramic","1000pF ~ 22µF","Surface Mount, MLCC","6.3 ~ 50 V","±5%, ±10%, ±20%","Automotive","High Temperature","260 Pieces (26 Values - 10 Each)","0402 ~ 1210 (1005 ~ 3225 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/HI-CV~CAP~1001.jpg,SAMPLEKIT1006-ND,SAMPLE KIT 1006,TDK Corporation,CAP KIT CERAMIC 100PF-1UF 360PCS,0,0,"Obsolete","0","5","Notebook","CGA","Obsolete","Ceramic","100pF ~ 1µF","Surface Mount, MLCC","100 ~ 630 V","±5%, ±10%","Automotive","High Temperature","360 Pieces (36 Values - 10 Each)","0402 ~ 1210 (1005 ~ 3225 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/HI-CV~CAP~1001.jpg,SAMPLEKIT1007-ND,SAMPLE KIT 1007,TDK Corporation,CAP KIT CERAMIC 0.2PF-10PF 390PC,0,0,"Obsolete","0","5","Notebook","C","Obsolete","Ceramic","0.2pF ~ 10pF","Surface Mount, MLCC","25V","±0.05pF, ±0.1pF, ±0.2pF","RF, Microwave, High Frequency","High Q, Low Loss","390 Pieces (39 Values - 10 Each)","0201 (0603 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/HI-CV~CAP~1001.jpg,SAMPLEKIT1008-ND,SAMPLE KIT 1008,TDK Corporation,CAP KIT CER 1000PF-10UF 430PCS,0,0,"Obsolete","0","5","Notebook","C","Obsolete","Ceramic","1000pF ~ 10µF","Surface Mount, MLCC","100 ~ 630 V","±5%, ±10%, ±20%","General Purpose","-","430 Pieces (43 Values - 10 Each)","0402 ~ 2220 (1005 ~ 5750 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/HI-CV~CAP~1001.jpg,SAMPLEKIT1009-ND,SAMPLE KIT 1009,TDK Corporation,CAP KIT CERAMIC 0.2PF-10PF 400PC,0,0,"Obsolete","0","5","Notebook","C","Obsolete","Ceramic","0.2pF ~ 10pF","Surface Mount, MLCC","25V","±0.05pF, ±0.1pF, ±0.2pF","General Purpose","-","400 Pieces (40 Values - 10 Each)","0201 (0603 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf,//media.digikey.com/Photos/TDK%20Photos/HI-CV~CAP~1001.jpg,SAMPLEKIT1010-ND,SAMPLE KIT 1010,TDK Corporation,CAP KIT CER 0.01UF-10UF 180PCS,0,0,"Obsolete","0","5","Notebook","C","Obsolete","Ceramic","0.01µF ~ 10µF","Surface Mount, MLCC","25 ~ 630 V","±20%","Boardflex Sensitive","Soft Termination","180 Pieces (18 Values - 10 Each)","0805 ~ 2220 (2012 ~ 5750 Metric)"
-,-,SP5-KIT-ND,SP5-KIT,Panasonic Electronic Components,CAP KIT ALUM POLY 39-560UF 210PC,0,0,"Obsolete","0","1","Bulk","SP-Cap CD, CX, GX, LX , SX","Obsolete","Aluminum (Polymer)","39µF ~ 560µF","Surface Mount","2 ~ 10 V","±20%","General Purpose","-","210 Pieces (14 Values - 15 Each)","2917 (7343 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/CGJ%20X7R%20E1%20KIT.JPG,445-8924-KIT-ND,CGJ X7R E1 KIT,TDK Corporation,CAP KIT CER 1000PF-10UF 230PCS,0,0,"Active","0","1","Plastic Box with Bin Guide","CGJ","Active","Ceramic","1000pF ~ 10µF","Surface Mount, MLCC","10 ~ 50 V","±10%","High Reliability","-","230 Pieces (23 Values - 10 Each)","0402, 0603, 0805, 1206 (1005, 1608, 2012, 3216 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf,//media.digikey.com/Photos/TDK%20Photos/CGA%20X8R%20E3%20KIT.JPG,445-8926-KIT-ND,CGA X8R E3 KIT,TDK Corporation,CAP KIT CER 220PF-2.2UF 250PCS,0,0,"Active","0","1","Plastic Box with Bin Guide","CGA","Active","Ceramic","220pF ~ 2.2µF","Surface Mount, MLCC","25 ~ 100 V","±10%","Automotive","High Temperature","250 Pieces (25 Values - 10 Each)","0402 ~ 1210 (1005 ~ 3225 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/CGJ%20C0G%20E1%20KIT.JPG,445-8927-KIT-ND,CGJ C0G E1 KIT,TDK Corporation,CAP KIT CER 150PF-0.1UF 190PCS,0,0,"Active","0","1","Plastic Box with Bin Guide","CGJ","Active","Ceramic","150pF ~ 0.1µF","Surface Mount, MLCC","50V","±5%, ±10%","High Reliability","-","190 Pieces (19 Values - 10 Each)","0402, 0603, 0805, 1206 (1005, 1608, 2012, 3216 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/C-HC01-E3-KIT.JPG,445-9003-KIT-ND,C-HC01-E3-KIT,TDK Corporation,CAP KIT CER 0.1UF-100UF 190PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","C","Obsolete","Ceramic","0.1uF ~ 100uF","Surface Mount, MLCC","6.3 ~ 50 V","±10%, ±20%","General Purpose","-","190 Pieces (19 Values - 10 Each)","0402, 0603, 0805, 1206 (1005, 1608, 2012, 3216 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/C-LC01-E3-KIT.jpg,445-9004-KIT-ND,C-LC01-E3-KIT,TDK Corporation,CAP KIT CER 0.22UF-100UF 160PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","C","Obsolete","Ceramic","0.22µF ~ 100µF","Surface Mount, MLCC","6.3 ~ 50 V","±10%, ±20%","General Purpose","-","160 Pieces (16 Values - 10 Each)","1206, 1210, 1812, 2220 (3216, 3225, 4532, 5750 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/CGA-AC01-E6-KIT.JPG,445-9005-KIT-ND,CGA-AC01-E6-KIT,TDK Corporation,CAP KIT CER 1000PF-22UF 260PCS,0,0,"Active","0","1","Plastic Box with Bin Guide","CGA","Active","Ceramic","1000pF ~ 22µF","Surface Mount, MLCC","6.3 ~ 50 V","±5%, ±10%, ±20%","Automotive","High Temperature","260 Pieces (26 Values - 10 Each)","0402 ~ 1210 (1005 ~ 3225 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/CGA-MH01-E3-KIT.JPG,445-9006-KIT-ND,CGA-MH01-E3-KIT,TDK Corporation,CAP KIT CERAMIC 0.1UF-15UF 230PC,0,0,"Active","0","1","Plastic Box with Bin Guide","CGA","Active","Ceramic","0.1µF ~ 15µF","Surface Mount, MLCC","100 ~ 630 V","±10%, ±20%","Automotive","-","230 Pieces (23 Values - 10 Each)","0603 ~ 2220 (1608 ~ 5750 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/CGA-ML01-E3-KIT.JPG,445-9007-KIT-ND,CGA-ML01-E3-KIT,TDK Corporation,CAP KIT CER 100PF-0.1UF 300PCS,0,0,"Active","0","1","Plastic Box with Bin Guide","CGA","Active","Ceramic","100pF ~ 0.1µF","Surface Mount, MLCC","100 ~ 630 V","±5%, ±10%","Automotive","-","300 Pieces (30 Values - 10 Each)","0402 ~ 1812 (1005 ~ 4532 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/C-HQ01-E24-KIT.JPG,445-9008-KIT-ND,C-HQ01-E24-KIT,TDK Corporation,CAP KIT CERAMIC 0.2PF-10PF 300PC,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","C","Obsolete","Ceramic","0.2pF ~ 10pF","Surface Mount, MLCC","25V","±0.05pF, ±0.1pF, ±0.2pF","RF, Microwave, High Frequency","High Q, Low Loss","300 Pieces (30 Values - 10 Each)","0201 (0603 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/C-MVGC01-E3-KIT.JPG,445-9010-KIT-ND,C-MVGC01-E3-KIT,TDK Corporation,CAP KIT CER 100PF-0.1UF 290PCS,0,0,"Active","0","1","Plastic Box with Bin Guide","C","Active","Ceramic","100pF ~ 0.1µF","Surface Mount, MLCC","100 ~ 630 V","±5%, ±10%","General Purpose","-","290 Pieces (29 Values - 10 Each)","0402 ~ 1812 (1005 ~ 4532 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/C-RF01-E24-KIT.JPG,445-9011-KIT-ND,C-RF01-E24-KIT,TDK Corporation,CAP KIT CERAMIC 0.2PF-10PF 280PC,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","C","Obsolete","Ceramic","0.2pF ~ 10pF","Surface Mount, MLCC","25V","±0.05pF, ±0.1pF, ±0.2pF","General Purpose","-","280 Pieces (28 Values - 10 Each)","0201 (0603 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/CER%20ENG%20KIT_Rev_2007.pdf,//media.digikey.com/Photos/Kemet%20Photos/CER-ENG-KIT.jpg,399-9539-ND,CER ENG KIT 03,KEMET,CAP KIT CERAMIC 1.5PF-1UF 2000PC,0,0,"Obsolete","0","1","Bulk","C","Obsolete","Ceramic","1.5pF ~ 1µF","Surface Mount, MLCC","10 ~ 50 V","±0.25pF, ±0.5pF, ±5%, ±10%","General Purpose","-","2000 Pieces (20 Values - 100 Each)","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/CER%20ENG%20KIT_Rev_2007.pdf,//media.digikey.com/Photos/Kemet%20Photos/CER-ENG-KIT.jpg,399-9540-ND,CER ENG KIT 04,KEMET,CAP KIT CERAMIC 10PF-10UF 2000PC,0,0,"Obsolete","0","1","Bulk","C","Obsolete","Ceramic","10pF ~ 10µF","Surface Mount, MLCC","6.3 ~ 200 V","±0.25pF, ±0.5pF, ±5%, ±10%","General Purpose","-","2000 Pieces (20 Values - 100 Each)","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/CER%20ENG%20KIT_Rev_2007.pdf,//media.digikey.com/Photos/Kemet%20Photos/CER-ENG-KIT.jpg,399-9541-ND,CER ENG KIT 05,KEMET,CAP KIT CERAMIC 10PF-10UF 2000PC,0,0,"Obsolete","0","1","Bulk","C","Obsolete","Ceramic","10pF ~ 10µF","Surface Mount, MLCC","16 ~ 200 V","±0.25pF, ±0.5pF, ±5%, ±10%","General Purpose","-","2000 Pieces (20 Values - 100 Each)","1206 (3216 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/CER%20ENG%20KIT_Rev_2007.pdf,//media.digikey.com/Photos/Kemet%20Photos/CER-ENG-KIT.jpg,399-9542-ND,CER ENG KIT 06,KEMET,CAP KIT CERAMIC 1PF-0.1UF 2000PC,0,0,"Obsolete","0","1","Bulk","C","Obsolete","Ceramic","1pF ~ 0.1µF","Surface Mount, MLCC","10V, 50V","±0.25pF, ±0.5pF, ±5%, ±10%","General Purpose","-","2000 Pieces (20 Values - 100 Each)","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/CER_ERF_KIT_01.pdf,//media.digikey.com/Photos/Kemet%20Photos/CER%20ERF%20KIT%2001.JPG,399-9543-ND,CER ERF KIT 01,KEMET,CAP KIT CER 0.1PF-47PF 14200PCS,0,0,"Obsolete","0","5","Binder","CBR","Obsolete","Ceramic","0.1pF ~ 47pF","Surface Mount, MLCC","10 ~ 250 V","±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","14200 Pieces (142 Values - 100 Each)","0201, 0402, 0603, 0805 (0603, 1005, 1608, 2012 Metric)"
-,//media.digikey.com/Photos/Kemet%20Photos/TAN-ENG-KIT.jpg,399-9544-ND,TAN ENG KIT 05,KEMET,CAP KIT TANT 1UF-470UF 340PCS,0,0,"Obsolete","0","1","Bulk","T491","Obsolete","Tantalum","1µF ~ 470µF","Surface Mount","6.3 ~ 35 V","±10%, ±20%","General Purpose","-","340 Pieces (17 Values - 20 Each)","1206, 1411, 2413, 2917 (3216, 3528, 6032, 7343 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/TAN_ENG_KIT_04_09-13_Rev_Apr2010.pdf,//media.digikey.com/Photos/Kemet%20Photos/TAN-ENG-KIT.jpg,399-9545-ND,TAN ENG KIT 10,KEMET,CAP KIT TANT 1UF-470UF 200PCS,0,0,"Obsolete","0","5","Bulk","T491","Obsolete","Tantalum","1µF ~ 470µF","Surface Mount","6.3 ~ 50 V","±20%","General Purpose","-","200 Pieces (20 Values - 10 Each)","1206, 1411, 2413, 2917 (3216, 3528, 6032, 7343 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/TAN_ENG_KIT_04_09-13_Rev_Apr2010.pdf,//media.digikey.com/Photos/Kemet%20Photos/TAN%20ENG%20KIT%2011.JPG,399-9546-ND,TAN ENG KIT 11,KEMET,CAP KIT TANT POLY 1-220UF 180PCS,0,0,"Obsolete","0","5","Binder","T491, T494, T520, T528","Obsolete","Tantalum (Polymer)","1µF ~ 220µF","Surface Mount","4 ~ 20 V","±20%","General Purpose","-","180 Pieces (18 Values - 10 Each)","0805 ~ 2917 (2012 ~ 7343 Metric)"
-,//media.digikey.com/Photos/Kemet%20Photos/CER-ENG-KIT.jpg,399-9547-ND,CER ENG KIT 10,KEMET,CAP KIT CERAMIC 200PCS,0,0,"Obsolete","0","5","Bulk","-","Obsolete","Ceramic","-","Surface Mount, MLCC","-","-","-","-","200 Pieces (10 Values - 20 Each)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/Multilayer%20Ceramic%20Chip%20Cap(up%20to%2050V).pdf,//media.digikey.com/Photos/TDK%20Photos/C10-RF1-E24-KIT.jpg,445-9013-KIT-ND,C10-RF1-E24-KIT,TDK Corporation,CAP KIT CER 0.5PF-100PF 250PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","C","Obsolete","Ceramic","0.5pF ~ 100pF","Surface Mount, MLCC","50V","±0.25pF, ±5%","General Purpose","-","250 Pieces (25 Values - 10 Each)","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,//media.digikey.com/Photos/TDK%20Photos/C16-AC01-E3-KIT.jpg,445-9014-KIT-ND,C16-AC01-E3-KIT,TDK Corporation,CAP KIT CERAMIC 100PF-22UF 170PC,0,0,"Active","0","1","Plastic Box with Bin Guide","C","Active","Ceramic","100pF ~ 22µF","Surface Mount, MLCC","10 ~ 50 V","±5%, ±10%, ±20%","General Purpose","-","170 Pieces (17 Values - 10 Each)","0603 (1608 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,//media.digikey.com/Photos/TDK%20Photos/C20-AC01-E3-KIT.JPG,445-9015-KIT-ND,C20-AC01-E3-KIT,TDK Corporation,CAP KIT CER 1000PF-47UF 150PCS,0,0,"Active","0","1","Plastic Box with Bin Guide","C","Active","Ceramic","1000pF ~ 47µF","Surface Mount, MLCC","10 ~ 100 V","±5%, ±10%, ±20%","General Purpose","-","150 Pieces (15 Values - 10 Each)","0805 (2012 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_serial_en.pdf,//media.digikey.com/Photos/TDK%20Photos/CEU-AC01-E6-KIT.jpg,445-9016-KIT-ND,CEU-AC01-E6-KIT,TDK Corporation,CAP KIT CER 1000PF-0.1UF 180PCS,0,0,"Active","0","1","Plastic Box with Bin Guide","CEU","Active","Ceramic","1000pF ~ 0.1µF","Surface Mount, MLCC","50V, 100V","±10%","Automotive, Boardflex Sensitive","Soft Termination","180 Pieces (18 Values - 10 Each)","0603, 0805 (1608, 2012 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_highreliability_midvoltage_en.pdf,//media.digikey.com/Photos/TDK%20Photos/CGJ-MV01-E3-KIT.jpg,445-9017-KIT-ND,CGJ-MV01-E3-KIT,TDK Corporation,CAP KIT CER 100PF-4.7UF 280PCS,0,0,"Active","0","1","Plastic Box with Bin Guide","CGJ","Active","Ceramic","100pF ~ 4.7µF","Surface Mount, MLCC","100 ~ 500 V","±5%, ±10%","High Reliability","-","280 Pieces (28 Values - 10 Each)","0603, 0805, 1206, 1210 (1608, 2012, 3216, 3225 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_highvoltage_en.pdf,//media.digikey.com/Photos/TDK%20Photos/C-HVAC01-E3-KIT.JPG,445-9018-KIT-ND,C-HVAC01-E3-KIT,TDK Corporation,CAP KIT CER 10PF-0.047UF 110PCS,0,0,"Active","0","1","Plastic Box with Bin Guide","C","Active","Ceramic","10pF ~ 0.047µF","Surface Mount, MLCC","1000 ~ 3000 V (3kV)","±1pF, ±10%","General Purpose","High Voltage","110 Pieces (22 Values - 5 Each)","1206 ~ 2220 (3216 ~ 5750 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,//media.digikey.com/Photos/TDK%20Photos/C10-AC01-E3-KIT.JPG,445-9021-KIT-ND,C10-AC01-E3-KIT,TDK Corporation,CAP KIT CERAMIC 100PF-10UF 160PC,0,0,"Active","0","1","Plastic Box with Bin Guide","C","Active","Ceramic","100pF ~ 10µF","Surface Mount, MLCC","6.3 ~ 50 V","±5%, ±10%, ±20%","General Purpose","-","160 Pieces (16 Values - 10 Each)","0402 (1005 Metric)"
-,//media.digikey.com/Photos/TDK%20Photos/C06-RF2-E24-KIT.jpg,445-14983-KIT-ND,C06-RF2-E24-KIT,TDK Corporation,CAP KIT CER 0.5PF-100PF 290PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","C","Obsolete","Ceramic","0.5pF ~ 100pF","Surface Mount, MLCC","25V","±0.25pF, ±0.5pF, ±5%","General Purpose","-","290 Pieces (29 Values - 10 Each)","0201 (0603 Metric)"
-,//media.digikey.com/Photos/Yageo%20Photos/CC040200000000000.JPG,CC040200000000000-ND,CC040200000000000,Yageo,CAP KIT CER 0.47PF-0.1UF 3800PCS,0,0,"Obsolete","0","1","Binder","CC","Obsolete","Ceramic","0.47pF ~ 0.1µF","Surface Mount, MLCC","16 ~ 50 V","±0.25pF, ±0.5pF, ±5%, ±10%, ±20%","General Purpose","-","3800 Pieces (38 Values - 100 Each)","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/CC0603_Sample_Kit.pdf,//media.digikey.com/Photos/Yageo%20Photos/CCxxxx00000000000%20Series.jpg,CC060300000000000-ND,CC060300000000000,Yageo,CAP KIT CER 0.47PF-0.1UF 3750PCS,0,0,"Obsolete","0","1","Binder","CC","Obsolete","Ceramic","0.47pF ~ 0.1µF","Surface Mount, MLCC","16 ~ 50 V","±0.25pF, ±0.5pF, ±5%, ±10%, -20%, +80%","General Purpose","-","3750 Pieces (75 Values - 50 Each)","0603 (1608 Metric)"
-,//media.digikey.com/Photos/Yageo%20Photos/CCxxxx00000000000%20Series.jpg,CC888800000000000-ND,CC888800000000000,Yageo,CAP KIT CERAMIC 1UF-22UF 2450PCS,0,0,"Obsolete","0","1","Binder","CC","Obsolete","Ceramic","1µF ~ 22µF","Surface Mount, MLCC","6.3 ~ 50 V","±10%, ±20%, -20%, +80%","General Purpose","-","2450 Pieces (49 Values - 50 Each)","0402, 0603, 0805, 1206 (1005, 1608, 2012, 3216 Metric)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/Multilayer%20Ceramic%20Chip%20Cap(up%20to%2050V).pdf,//media.digikey.com/Photos/TDK%20Photos/C06-AC01-E3-KIT.JPG,445-15171-KIT-ND,C06-AC01-E3-KIT,TDK Corporation,CAP KIT CERAMIC 100PF-1UF 220PCS,0,0,"Obsolete","0","1","Plastic Box with Bin Guide","C","Obsolete","Ceramic","100pF ~ 1µF","Surface Mount, MLCC","6.3 ~ 25 V","±10%, ±20%","General Purpose","-","220 Pieces (22 Values - 10 Each)","0201 (0603 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,//media.digikey.com/Photos/TDK%20Photos/C-WPRX01-E6-KIT.jpg,445-15172-KIT-ND,C-WPRX01-E6-KIT,TDK Corporation,CAP KIT CER 1000PF-0.22UF 270PCS,0,0,"Active","0","1","Plastic Box with Bin Guide","C","Active","Ceramic","1000pF ~ 0.22µF","Surface Mount, MLCC","50V","±5%","General Purpose","-","270 Pieces (27 Values - 10 Each)","0603 ~ 1812 (1608 ~ 4532 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/KA-Series_Type-A_Rev_Mar_2015.pdf,//media.digikey.com/photos/Panasonic%20Photos/P835-KIT-ND.jpg,P835B-KIT-ND,P835B-KIT,Panasonic Electronic Components,CAP KIT ALUM 1UF-330UF 160PCS,0,0,"Obsolete","0","1","Notebook","KA","Obsolete","Aluminum","1µF ~ 330µF","Through Hole","6.3 ~ 50 V","±20%","General Purpose","-","160 Pieces (16 Values - 10 Each)","Radial"
-,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/SKSEK151.JPG,338-4171-ND,SKSEK151,Cornell Dubilier Electronics (CDE),CAP KIT ALUM 10UF-47UF,0,0,"Obsolete","0","1","Plastic Cabinet","SEK","Obsolete","Aluminum","10µF ~ 47µF","Through Hole","16 ~ 400 V","±20%","General Purpose","-","-","Radial"
-,-,TC151A-ND,TC151A,Cornell Dubilier Electronics (CDE),CAP KIT ALUMINUM,0,0,"Obsolete","0","1","Bulk","TC","Obsolete","Aluminum","-","Through Hole","-","-","General Purpose","-","-","Axial"
