Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Outputs","Voltage - Input","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Applications","Voltage - Isolation","Efficiency","Operating Temperature","Features","Mounting Type","Size / Dimension"
https://www.xppower.com/Portals/0/pdfs/SF_DNR120-480.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DNR120.jpg,1470-1089-ND,DNR120AS24-I,XP Power,AC/DC CONVERTER 24V 120W,197,0,"75.00000","0","1","DNR (120W)","Active","Enclosed","1","90 ~ 132 VAC, 180 ~ 264 VAC","24V","-","-","-","5A","120W","Hazardous Locations, Industrial, ITE (Commercial)","3kV","86%","-35°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","DIN Rail","4.57"" L x 2.50"" W x 4.92"" H (116.0mm x 63.5mm x 125.0mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-142.JPG,179-2321-ND,HC12-3.4-AG,Bel Power Solutions,AC/DC CONVERTER 12V 41W,403,0,"76.84000","0","1","Linear C","Active","Linear","1","100, 120, 220, 230, 240 VAC","12V","-","-","-","3.4A","41W","ITE (Commercial)","3kV","55%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","5.62"" L x 4.87"" W x 2.95"" H (142.8mm x 123.7mm x 74.9mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-142.JPG,179-2323-ND,HC24-2.4-AG,Bel Power Solutions,AC/DC CONVERTER 24V 58W,204,0,"76.84000","0","1","Linear C","Active","Linear","1","100, 120, 220, 230, 240 VAC","24V","-","-","-","2.4A","58W","ITE (Commercial)","3kV","60%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","5.62"" L x 4.87"" W x 2.95"" H (142.8mm x 123.7mm x 74.9mm)"
https://www.xppower.com/Portals/0/pdfs/SF_GCS.pdf,//media.digikey.com/Photos/XP%20Power/MFG_GCS150.jpg,1470-1324-ND,GCS150PS12,XP Power,AC/DC CONVERTER 12V 110W,117,0,"77.25000","0","1","GCS (150W)","Active","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","9.2A","110W (150W Forced Air)","ITE (Commercial), Medical","4kV","93%","-40°C ~ 70°C (With Derating)","Adjustable Output, Standby Output, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.42"" H (127.0mm x 76.2mm x 36.3mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpp.pdf,//media.digikey.com/Photos/TDK%20Photos/DPP100-24.jpg,285-1212-ND,DPP100-24,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 100W,78,0,"77.77000","0","1","DPP (15-100W)","Active","Enclosed","1","85 ~ 132 VAC, 176 ~ 264 VAC","24V","-","-","-","4.2A","100W","ITE (Commercial)","3kV","87%","-10°C ~ 71°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing","DIN Rail","3.81"" L x 2.86"" W x 2.95"" H (96.8mm x 72.6mm x 74.9mm)"
https://www.slpower.com/data/collateral/Linears_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/INTERNATIONAL-LINEAR124%20SERIES.jpg,271-2249-ND,HB12-1.7-A+G,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC CONVERTER 12V 20W,136,0,"78.17000","0","1","Linear B","Active","Linear","1","100 ~ 240 VAC","12V","-","-","-","1.7A","20W","ITE (Commercial)","-","55%","0°C ~ 70°C (With Derating)","Adjustable Output, Remote Sense, Universal Input","Chassis Mount","4.88"" L x 4.00"" W x 1.63"" H (124.0mm x 101.6mm x 41.4mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECP150.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECP150.jpg,1470-1248-ND,ECP150PS12,XP Power,AC/DC CONVERTER 12V 100W,759,0,"78.75000","0","1","ECP (150W)","Active","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","8.33A","100W (150W Forced Air)","ITE (Commercial), Medical","4kV","91%","-20°C ~ 70°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.26"" H (101.6mm x 50.8mm x 32.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECP150.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECP150.jpg,1470-1249-ND,ECP150PS15,XP Power,AC/DC CONVERTER 15V 100W,373,0,"78.75000","0","1","ECP (150W)","Active","Open Frame","1","85 ~ 264 VAC","15V","-","-","-","6.67A","100W (150W Forced Air)","ITE (Commercial), Medical","4kV","91%","-20°C ~ 70°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.26"" H (101.6mm x 50.8mm x 32.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECP150.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECP150.jpg,1470-1250-ND,ECP150PS24,XP Power,AC/DC CONVERTER 24V 100W,175,0,"78.75000","0","1","ECP (150W)","Active","Open Frame","1","85 ~ 264 VAC","24V","-","-","-","4.17A","100W (150W Forced Air)","ITE (Commercial), Medical","4kV","91%","-20°C ~ 70°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.26"" H (101.6mm x 50.8mm x 32.0mm)"
http://deltapsu.com/products/download/Datasheet/MDS-200APB12-AA,-,1145-1247-ND,MDS-200APB12 AA,Delta Electronics,AC/DC CONVERTER 12V 130W,212,0,"79.20000","0","1","MDS-200 (200W)","Active","Open Frame","1","90 ~ 264 VAC","12V","-","-","-","10.83A","130W (200W Forced Air)","ITE (Commercial), Medical","4kV","93%","-10°C ~ 70°C (With Derating)","PFC, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.40"" H (101.6mm x 50.8mm x 35.6mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpp120-240.pdf,//media.digikey.com/Photos/TDK%20Photos/DPP120121.jpg,285-2032-ND,DPP120121,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 120W,495,0,"80.80000","0","1","DPP (120W)","Active","Enclosed","1","85 ~ 132 VAC, 176 ~ 264 VAC","12V","-","-","-","10A","120W","ITE (Commercial)","3kV","84%","-40°C ~ 71°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing","DIN Rail","4.59"" L x 2.50"" W x 4.92"" H (116.6mm x 63.5mm x 125.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpp120-240.pdf,//media.digikey.com/Photos/TDK%20Photos/DPP120241.jpg,285-2033-ND,DPP120241,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 120W,45,0,"80.80000","0","1","DPP (120W)","Active","Enclosed","1","85 ~ 132 VAC, 176 ~ 264 VAC","24V","-","-","-","5A","120W","ITE (Commercial)","3kV","86%","-40°C ~ 71°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing","DIN Rail","4.59"" L x 2.50"" W x 4.92"" H (116.6mm x 63.5mm x 125.0mm)"
http://www.deltapsu.com/products/download/Datasheet/PMF-24V320WCGB,//media.digikey.com/Photos/Delta%20Photos/PMF-24V320WCGB.jpg,1145-1126-ND,PMF-24V320WCGB,Delta Electronics,AC/DC CONVERTER 24V 320W,291,0,"81.80000","0","1","PMF (320W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","13.3A","320W","ITE (Commercial)","3kV","87%","-10°C ~ 70°C (With Derating)","Adjustable Output, PFC, Universal Input","Chassis Mount","8.46"" L x 4.53"" W x 1.97"" H (215.0mm x 115.0mm x 50.0mm)"
https://www.slpower.com/data/collateral/MINT1110_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_MINT1110A.jpg,271-2635-ND,MINT1110A1508K01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC CONVERTER 15V 110W,1656,0,"82.35000","0","1","MINT1110A (110W)","Not For New Designs","Open Frame","1","90 ~ 264 VAC","15V","-","-","-","6.5A","110W","Medical","4kV","87%","0°C ~ 70°C (With Derating)","Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.27"" H (127.0mm x 76.2mm x 32.3mm)"
https://www.slpower.com/data/collateral/MINT1110_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_MINT1110A.jpg,271-2637-ND,MINT1110A2408K01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC CONVERTER 24V 110W,207,0,"82.35000","0","1","MINT1110A (110W)","Not For New Designs","Open Frame","1","90 ~ 264 VAC","24V","-","-","-","4.6A","110W","Medical","4kV","87%","0°C ~ 70°C (With Derating)","Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.27"" H (127.0mm x 76.2mm x 32.3mm)"
https://www.slpower.com/data/collateral/MINT1110_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_MINT1110A.jpg,271-2636-ND,MINT1110A1808K01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC CONVERTER 18V 110W,200,0,"82.35000","0","1","MINT1110A (110W)","Not For New Designs","Open Frame","1","90 ~ 264 VAC","18V","-","-","-","5.8A","110W","Medical","4kV","87%","0°C ~ 70°C (With Derating)","Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.27"" H (127.0mm x 76.2mm x 32.3mm)"
https://www.slpower.com/data/collateral/MINT1110_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_MINT1110A.jpg,271-2634-ND,MINT1110A1208K01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC CONVERTER 12V 110W,119,0,"82.35000","0","1","MINT1110A (110W)","Not For New Designs","Open Frame","1","90 ~ 264 VAC","12V","-","-","-","7.5A","110W","Medical","4kV","87%","0°C ~ 70°C (With Derating)","Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.27"" H (127.0mm x 76.2mm x 32.3mm)"
http://www.deltapsu.com/products/download/Datasheet/DRP024V060W3BA,//media.digikey.com/photos/Delta%20Photos/DRP024VxxxW3BN.JPG,1145-1086-ND,DRP024V060W3BN,Delta Electronics,AC/DC CONVERTER 24V 60W,194,0,"83.07000","0","1","CliQ II (60W)","Active","Enclosed, Conformal Coated","1","320 ~ 600 VAC (3PH)","24V","-","-","-","2.5A","60W","ITE (Commercial)","4kV","86%","-25°C ~ 80°C (With Derating)","Adjustable Output, DC Input Capable, IP20, Load Sharing, PFC, Universal Input","DIN Rail","4.62"" L x 1.97"" W x 4.76"" H (117.3mm x 50.0mm x 121.0mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-142.JPG,179-2318-ND,HBB15-1.5-AG,Bel Power Solutions,AC/DC CONVERTER +/-12V 41W,120,0,"83.11000","0","1","Linear BB","Active","Linear","2","100, 120, 220, 230, 240 VAC","12V","-12V","-","-","1.5A, 1.5A","41W","ITE (Commercial)","3kV","55%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","7.00"" L x 4.87"" W x 2.95"" H (177.8mm x 123.7mm x 74.9mm)"
https://www.cui.com/product/resource/digikeypdf/vms-100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VMS-100-12.jpg,102-2509-ND,VMS-100-24,CUI Inc.,AC/DC CONVERTER 24V 100W,484,0,"84.00000","0","1","VMS-100 (100W)","Active","Open Frame","1","90 ~ 264 VAC","24V","-","-","-","4.2A","100W","Medical","5.656kV","91%","-25°C ~ 70°C (With Derating)","Adjustable Output, PFC, Remote Sense, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.05"" H (127.0mm x 76.2mm x 26.7mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-165.JPG,179-2350-ND,HTAA-16W-AG,Bel Power Solutions,AC/DC CONVERTER 5V +/-12V 20W,622,0,"84.68000","0","1","Linear AA","Active","Linear","3","100, 120, 220, 230, 240 VAC","5V","12V","-12V","-","2A, 400mA, 400mA","20W","ITE (Commercial)","3kV","45%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","6.50"" L x 4.00"" W x 2.10"" H (165.1mm x 101.6mm x 53.3mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-142.JPG,179-2325-ND,HC5-6/OVP-AG,Bel Power Solutions,AC/DC CONVERTER 5V 30W,226,0,"84.68000","0","1","Linear C","Active","Linear","1","100, 120, 220, 230, 240 VAC","5V","-","-","-","6A","30W","ITE (Commercial)","3kV","45%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","5.62"" L x 4.87"" W x 2.95"" H (142.8mm x 123.7mm x 74.9mm)"
https://www.us.tdk-lambda.com/ftp/Specs/hws-a.pdf,//media.digikey.com/Photos/TDK%20Photos/HWS50A-xx%5EA.jpg,285-2258-ND,HWS50A-15/A,TDK-Lambda Americas Inc.,AC/DC CONVERTER 15V 50W,42,0,"85.00000","0","1","HWS-A (50W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","15V","-","-","-","4.3A","50W","Industrial, ITE (Commercial)","3kV","81%","-10°C ~ 70°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","4.72"" L x 1.04"" W x 3.23"" H (119.9mm x 26.4mm x 82.0mm)"
http://www.pulspower.com/fileadmin/Dateien/pdf/ml30e241.pdf,"//media.digikey.com/Photos/PULS,%20LP/MFG_ML30.241.jpg",1736-1059-ND,ML30.241,"PULS, LP",DIN RAIL PWR SUPPLY 30W 24V 1.3A,120,0,"85.50000","0","1","MiniLine-2 (30W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","1.3A","30W","ITE (Commercial)","500V","89.4%","0°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing, Universal Input","DIN Rail","3.58"" L x 1.77"" W x 2.95"" H (91.0mm x 45.0mm x 75.0mm)"
http://www.deltapsu.com/products/download/Datasheet/DRP024V120W1BA,//media.digikey.com/photos/Delta%20Photos/DRP0xxV120W1BN.JPG,1145-1083-ND,DRP024V120W1BN,Delta Electronics,AC/DC CONVERTER 24V 120W,143,0,"85.96000","0","1","CliQ II (120W)","Active","Enclosed, Conformal Coated","1","85 ~ 264 VAC","24V","-","-","-","5A","120W","ITE (Commercial)","4kV","90%","-20°C ~ 85°C (With Derating)","Adjustable Output, DC Input Capable, IP20, Load Sharing, PFC, Universal Input","DIN Rail","4.87"" L x 1.97"" W x 4.76"" H (123.7mm x 50.0mm x 121.0mm)"
https://www.artesyn.com/power/assets/lpt100-m_ds_05-04-2014_e2ffa03c50.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/LPT101-M.jpg,454-1460-ND,LPT103-M,Artesyn Embedded Technologies,AC/DC CONVERTER 5V +/-15V 80W,187,0,"86.01000","0","1","LPT100-M (130W)","Active","Open Frame","3","90 ~ 264 VAC","5V","15V","-15V","-","18A, 7.2A, 1.5A","80W (130W Forced Air)","ITE (Commercial), Medical","-","82%","0°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, PFC, Remote Sense, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.28"" H (102.0mm x 51.0mm x 32.6mm)"
https://www.artesyn.com/power/assets/lpt100-m_ds_05-04-2014_e2ffa03c50.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/LPT101-M.jpg,454-1480-ND,LPT104-M,Artesyn Embedded Technologies,AC/DC CONVERTER 5V 24V 12V 80W,182,0,"86.01000","0","1","LPT100-M (130W)","Active","Open Frame","3","90 ~ 264 VAC","5V","24V","12V","-","18A, 3A, 2.3A","80W (130W Forced Air)","ITE (Commercial), Medical","-","82%","0°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, PFC, Remote Sense, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.28"" H (102.0mm x 51.0mm x 32.6mm)"
http://www.deltapsu.com/products/download/Datasheet/DRL-24V240W1AS,//media.digikey.com/photos/Delta%20Photos/DRL-24V240W1AA.JPG,1145-1212-ND,DRL-24V240W1AA,Delta Electronics,AC/DC CONVERTER 24V 240W,244,0,"87.01000","0","1","LYTE (240W)","Active","Enclosed, Conformal Coated","1","85 ~ 264 VAC","24V","-","-","-","10A","240W","ITE (Commercial)","3kV","90%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, IP20, Load Sharing, PFC, Universal Input","DIN Rail","4.63"" L x 2.36"" W x 4.87"" H (117.6mm x 60.0mm x 123.6mm)"
https://industrial.omron.us/en/media/S8VK-G_Data_Sheet_en_201510_T37I-E-02_tcm849-94942.pdf,//media.digikey.com/Photos/Omron%20Auto/S8VK-G06024.jpg,Z3749-ND,S8VK-G06024,Omron Automation and Safety,AC/DC CONVERTER 24V 60W,412,609,"87.10000","0","1","S8VK-G (60W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","2.5A","60W","ITE (Commercial)","3kV","88%","-40°C ~ 75°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing, Universal Input","DIN Rail","4.33"" L x 1.26"" W x 3.54"" H (110.0mm x 32.0mm x 90.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE60.pdf,//media.digikey.com/Photos/XP%20Power/ECE60US12-S.jpg,1470-2600-ND,ECE60US12-S,XP Power,AC/DC CONVERTER 12V 60W,350,0,"87.55000","0","1","ECE60 (60W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","5A","60W","ITE (Commercial)","3kV","87%","-40°C ~ 70°C (With Derating)","DC Input Capable, Universal Input","Chassis Mount","4.09"" L x 1.57"" W x 1.12"" H (104.0mm x 40.0mm x 28.5mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE60.pdf,//media.digikey.com/Photos/XP%20Power/ECE60US24-S.jpg,1470-2602-ND,ECE60US24-S,XP Power,AC/DC CONVERTER 24V 60W,158,0,"87.55000","0","1","ECE60 (60W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","2.5A","60W","ITE (Commercial)","3kV","89%","-40°C ~ 70°C (With Derating)","DC Input Capable, Universal Input","Chassis Mount","4.09"" L x 1.57"" W x 1.12"" H (104.0mm x 40.0mm x 28.5mm)"
https://www.tracopower.com/products/tpp65.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TPP-40-115.jpg,1951-1084-ND,TPP 65-221,Traco Power,AC/DC CONVERTER 12V 5V 105W,72,0,"89.08000","0","1","TPP 65 (65W)","Active","Enclosed","2","85 ~ 264 VAC, 120 ~ 370 VDC","12V","5V","-","-","5.42A, 8A","105W","Medical","4kV","90%","-40°C ~ 85°C (With Derating)","Universal Input","Chassis Mount","4.03"" L x 2.38"" W x 1.36"" H (102.4mm x 60.5mm x 34.5mm)"
https://www.artesyn.com/power/assets/cps250-m-ds_1497375888.pdf,//media.digikey.com/Photos/Artesyn%20Embedded%20Technologies/MFG_CPS250-M-Series.jpg,454-1751-ND,CPS255-M,Artesyn Embedded Technologies,24V OUTPUT 250W 2,44,0,"89.71000","0","1","CPS250-M (250W)","Active","Open Frame","1","90 ~ 264 VAC","24V","-","-","-","6.5A","155W (250W Forced Air)","ITE (Commercial), Medical","4kV","93%","-40°C ~ 70°C (With Derating)","Adjustable Output, PFC, Standby Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.29"" H (101.6mm x 50.8mm x 32.8mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Bel%20Photos/HBB24-1.2-AG.JPG,179-2319-ND,HBB24-1.2-AG,Bel Power Solutions,AC/DC CONVERTER +/-24V 58W,77,0,"90.95000","0","1","Linear BB","Active","Linear","2","100, 120, 220, 230, 240 VAC","24V","-24V","-","-","1.2A, 1.2A","58W","ITE (Commercial)","3kV","60%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","7.00"" L x 4.87"" W x 2.95"" H (177.8mm x 123.7mm x 74.9mm)"
https://www.recom-power.com/pdf/Medline-AC-DC/RACM65-S.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RACM65_ENCLOSED-FRAME.jpg,945-2589-ND,RACM65-12S,Recom Power,CONV AC/DC 65W 85-264VIN 12VOUT,249,6,"91.18000","0","1","MEDLINE RACM65 (65W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","5.42A","65W","Medical","4kV","92.5%","-40°C ~ 85°C (With Derating)","Adjustable Output, DC Input Capable, Universal Input","Chassis Mount","3.60"" L x 2.38"" W x 1.31"" H (91.4mm x 60.5mm x 33.3mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECP130.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECP130PSxx.jpg,1470-3012-ND,ECP130PS24,XP Power,AC/DC CONVERTER 24V 100W/130W,115,0,"91.35000","0","1","ECP130 (130W)","Active","Open Frame","1","85 ~ 264 VAC","24V","-","-","-","4.16A","100W (130W Forced Air)","ITE (Commercial), Medical","4kV","93%","-20°C ~ 70°C (With Derating)","PFC, Standby Output, Universal Input","Chassis Mount","3.00"" L x 2.00"" W x 1.10"" H (76.2mm x 50.8mm x 28.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECP130.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECP130PSxx.jpg,1470-3009-ND,ECP130PS12,XP Power,AC/DC CONVERTER 12V 100W/130W,40,0,"91.35000","0","1","ECP130 (130W)","Active","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","8.33A","100W (130W Forced Air)","ITE (Commercial), Medical","4kV","93%","-20°C ~ 70°C (With Derating)","PFC, Standby Output, Universal Input","Chassis Mount","3.00"" L x 2.00"" W x 1.10"" H (76.2mm x 50.8mm x 28.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_GCS.pdf,//media.digikey.com/Photos/XP%20Power/MFG_GCS180.jpg,1470-1329-ND,GCS180PS12,XP Power,AC/DC CONVERTER 12V 150W,860,0,"91.67000","0","1","GCS (180W)","Active","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","12.5A","150W (180W Forced Air)","ITE (Commercial), Medical","4kV","93%","-40°C ~ 70°C (With Derating)","Adjustable Output, Standby Output, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.42"" H (127.0mm x 76.2mm x 36.3mm)"
https://www.xppower.com/Portals/0/pdfs/SF_GCS.pdf,//media.digikey.com/Photos/XP%20Power/MFG_GCS180.jpg,1470-1332-ND,GCS180PS28,XP Power,AC/DC CONVERTER 28V 150W,120,0,"91.67000","0","1","GCS (180W)","Active","Open Frame","1","85 ~ 264 VAC","28V","-","-","-","5.4A","150W (180W Forced Air)","ITE (Commercial), Medical","4kV","93%","-40°C ~ 70°C (With Derating)","Adjustable Output, Standby Output, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.42"" H (127.0mm x 76.2mm x 36.3mm)"
https://www.xppower.com/Portals/0/pdfs/SF_GCS.pdf,//media.digikey.com/Photos/XP%20Power/MFG_GCS180.jpg,1470-1330-ND,GCS180PS15,XP Power,AC/DC CONVERTER 15V 150W,58,0,"91.67000","0","1","GCS (180W)","Active","Open Frame","1","85 ~ 264 VAC","15V","-","-","-","10A","150W (180W Forced Air)","ITE (Commercial), Medical","4kV","93%","-40°C ~ 70°C (With Derating)","Adjustable Output, Standby Output, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.42"" H (127.0mm x 76.2mm x 36.3mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-abc200-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/ABC200-101%20SERIES.JPG,179-2431-ND,ABC200-1024G,Bel Power Solutions,AC/DC CONVERTER 24V 200W,164,0,"92.06000","0","1","ABC200 (200W)","Active","Open Frame","1","90 ~ 264 VAC","24V","-","-","-","8.5A","200W","ITE (Commercial)","4.2kV","91%","-10°C ~ 70°C (With Derating)","PFC, Remote Sense, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 1.44"" H (101.6mm x 50.8mm x 36.6mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/HN5-9%5EOVP-AG.jpg,179-2347-ND,HN24-3.6-AG,Bel Power Solutions,AC/DC CONVERTER 24V 86W,261,0,"92.52000","0","1","Linear N","Active","Linear","1","100, 120, 220, 230, 240 VAC","24V","-","-","-","3.6A","86W","ITE (Commercial)","3kV","60%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","7.00"" L x 4.87"" W x 3.28"" H (177.8mm x 123.7mm x 83.3mm)"
http://www.deltapsu.com/products/download/Datasheet/DRP024V120W3BA,//media.digikey.com/photos/Delta%20Photos/DRP024VxxxW3BN.JPG,1145-1087-ND,DRP024V120W3BN,Delta Electronics,AC/DC CONVERTER 24V 120W,150,0,"92.56000","0","1","CliQ II (120W)","Active","Enclosed, Conformal Coated","1","320 ~ 600 VAC (3PH)","24V","-","-","-","5A","120W","ITE (Commercial)","4kV","88%","-25°C ~ 85°C (With Derating)","Adjustable Output, DC Input Capable, IP20, Load Sharing, PFC, Universal Input","DIN Rail","4.62"" L x 1.97"" W x 4.76"" H (117.3mm x 50.0mm x 121.0mm)"
https://www.cui.com/product/resource/digikeypdf/vms-160.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VMS-160%20SERIES.jpg,102-1693-ND,VMS-160-24,CUI Inc.,AC/DC CONVERTER 24V 100W,688,0,"92.93000","0","1","VMS-160 (160W)","Active","Open Frame","1","85 ~ 264 VAC, 125 ~ 373 VDC","24V","-","-","-","6.66A","100W (160W Forced Air)","Medical","5.656kV","90%","-25°C ~ 70°C (With Derating)","Adjustable Output, PFC, Standby Output, Universal Input","Chassis Mount","4.00"" L x 2.00"" W x 0.85"" H (101.6mm x 50.8mm x 21.6mm)"
