Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Topology","Number of Outputs","Voltage - Input (Min)","Voltage - Input (Max)","Voltage - Output","Current - Output (Max)","Power (Watts)","Voltage - Isolation","Dimming","Features","Ratings","Operating Temperature","Efficiency","Termination Style","Size / Dimension"
https://www.recom-power.com/pdf/Lightline/RACV04.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RACV04.jpg,945-2946-ND,RACV04-24,Recom Power,LED DRIVER CV AC/DC 24V 170MA,125,30,"7.27000","0","1","LIGHTLINE RACV04 (4W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","24V","170mA","4W","3.75kV","-","OTP, OVP, SCP","IP65","-20°C ~ 50°C","75%","Wire Leads","1.50"" L x 1.06"" W x 0.83"" H (38.0mm x 27.0mm x 21.0mm)"
https://www.meanwell.com/Upload/PDF/APV-12/APV-12-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APV-12-xx.jpg,1866-1140-ND,APV-12-24,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 24V 500MA,2094,0,"7.98000","0","1","APV-12 (12W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","24V","500mA","12W","3.75kV","-","OCP, OVP, SCP","IP42","-30°C ~ 70°C","84%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://www.meanwell.com/Upload/PDF/APV-12/APV-12-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APV-12-xx.jpg,1866-1138-ND,APV-12-12,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 12V 1A,695,0,"7.98000","0","1","APV-12 (12W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","12V","1A","12W","3.75kV","-","OCP, OVP, SCP","IP42","-30°C ~ 70°C","82%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://www.meanwell.com/Upload/PDF/APC-12/APC-12-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APC-12-xxx.jpg,1866-1114-ND,APC-12-350,MEAN WELL USA Inc.,LED DRIVER CC AC/DC 9-36V 350MA,329,0,"7.98000","0","1","APC-12 (12W)","Active","Constant Current","AC DC Converter","1","90VAC","264VAC","9 ~ 36V","350mA","13W","3.75kV","-","OVP, SCP","IP42","-30°C ~ 70°C","82%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://www.meanwell.com/Upload/PDF/LDD-H/LDD-H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDDx00HW.jpg,1866-3112-ND,LDD-500HW,MEAN WELL USA Inc.,LED DRIVER CC BUCK 2-52V 500MA,532,0,"8.17000","0","1","LDD-H","Active","Constant Current","Buck","1","9VDC","56VDC","2 ~ 52V","500mA","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 85°C","97%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.meanwell.com/Upload/PDF/APC-16/APC-16-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APC-16-xxx.jpg,1866-1118-ND,APC-16-350,MEAN WELL USA Inc.,LED DRVR CC AC/DC 12-48V 350MA,464,0,"8.17000","0","1","APC-16 (16W)","Active","Constant Current","AC DC Converter","1","90VAC","264VAC","12 ~ 48V","350mA","17W","3.75kV","-","OVP, SCP","IP42","-30°C ~ 70°C","84%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://www.meanwell.com/Upload/PDF/LDD-L/LDD-L-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDD-1x00LW.jpg,1866-3094-ND,LDD-1000LW,MEAN WELL USA Inc.,LED DRIVER CC BUCK 2-30V 1A,291,0,"8.17000","0","1","LDD-L","Active","Constant Current","Buck","1","6VDC","36VDC","2 ~ 30V","1A","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 85°C","95%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.meanwell.com/Upload/PDF/LDD-H/LDD-H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDDx00HW.jpg,1866-3092-ND,LDD-1000HW,MEAN WELL USA Inc.,LED DRIVER CC BUCK 2-52V 1A,288,0,"8.17000","0","1","LDD-H","Active","Constant Current","Buck","1","9VDC","56VDC","2 ~ 52V","1A","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 85°C","97%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.meanwell.com/Upload/PDF/APV-16/APV-16-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APV-16-xx.jpg,1866-1146-ND,APV-16-12,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 12V 1.25A,235,0,"8.17000","0","1","APV-16 (16W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","12V","1.25A","15W","3.75kV","-","OCP, OVP, SCP","IP42","-30°C ~ 70°C","80%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://www.meanwell.com/Upload/PDF/LDD-H/LDD-H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDDx00HW.jpg,1866-3120-ND,LDD-700HW,MEAN WELL USA Inc.,LED DRIVER CC BUCK 2-52V 700MA,170,0,"8.17000","0","1","LDD-H","Active","Constant Current","Buck","1","9VDC","56VDC","2 ~ 52V","700mA","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 85°C","97%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.meanwell.com/Upload/PDF/LDD-L/LDD-L-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDD-1x00LW.jpg,1866-3102-ND,LDD-1500LW,MEAN WELL USA Inc.,LED DRIVER CC BUCK 2-30V 1.5A,137,0,"8.17000","0","1","LDD-L","Active","Constant Current","Buck","1","6VDC","36VDC","2 ~ 30V","1.5A","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 85°C","95%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.recom-power.com/pdf/Lightline/RACD03.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/RACD03-500.jpg,945-1665-ND,RACD03-500,Recom Power,LED DRVR CC/CV AC/DC 2.5-11V,1596,1000,"10.20000","0","1","LIGHTLINE RACD03 (3W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","264VAC","2.5 ~ 11V","500mA","3W","3kV","-","OCP, OTP, OVP, SCP","IP66","-20°C ~ 50°C","55%","Wire Leads","2.05"" L x 1.17"" W x 0.91"" H (52.1mm x 29.6mm x 23.1mm)"
https://www.meanwell.com/Upload/PDF/LDB-L/LDB-L-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDB-350LW.jpg,1866-3086-ND,LDB-350LW,MEAN WELL USA Inc.,LED DRVR CC BCK-BST 2-40V 350MA,374,0,"10.45000","0","1","LDB-L","Active","Constant Current","Buck-Boost","1","9VDC","36VDC","2 ~ 40V","350mA","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 71°C","90%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.meanwell.com/Upload/PDF/LDB-L/LDB-L-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDB-x00W.jpg,1866-3084-ND,LDB-300LW,MEAN WELL USA Inc.,LED DRVR CC BCK-BST 2-40V 300MA,214,0,"10.45000","0","1","LDB-L","Active","Constant Current","Buck-Boost","1","9VDC","36VDC","2 ~ 40V","300mA","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 71°C","90%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.meanwell.com/Upload/PDF/LDD-H/LDD-H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDD-1500HW.jpg,1866-3100-ND,LDD-1500HW,MEAN WELL USA Inc.,LED DRIVER CC BUCK 2-46V 1.5A,339,0,"10.83000","0","1","LDD-H","Active","Constant Current","Buck","1","9VDC","52VDC","2 ~ 46V","1.5A","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 85°C","97%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.meanwell.com/Upload/PDF/LPV-20/LPV-20-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPV-20.jpg,1866-3295-ND,LPV-20-12,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 12V 1.67A,455,0,"12.16000","0","1","LPV-20 (20W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","12V","1.67A","20W","3kV","-","OCP, OVP, SCP","IP67","-30°C ~ 70°C","81%","Wire Leads","4.65"" L x 1.38"" W x 1.02"" H (118.0mm x 35.0mm x 26.0mm)"
https://www.meanwell.com/Upload/PDF/LPV-20/LPV-20-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPV-20.jpg,1866-3297-ND,LPV-20-24,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 24V 840MA,374,0,"12.16000","0","1","LPV-20 (20W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","24V","840mA","20W","3kV","-","OCP, OVP, SCP","IP67","-30°C ~ 70°C","83%","Wire Leads","4.65"" L x 1.38"" W x 1.02"" H (118.0mm x 35.0mm x 26.0mm)"
https://www.recom-power.com/pdf/Lightline/RACD07.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/RACD07.jpg,945-2175-ND,RACD07-250,Recom Power,LED DRIVER CC AC/DC 14-28V 250MA,575,350,"12.24000","0","1","LIGHTLINE RACD07 (7W)","Active","Constant Current","AC DC Converter","1","90VAC","295VAC","14 ~ 28V","250mA","7W","3.75kV","-","OCP, OVP, SCP","IP67","-20°C ~ 40°C","75%","Wire Leads","1.93"" L x 1.61"" W x 0.94"" H (49.0mm x 41.0mm x 24.0mm)"
https://www.recom-power.com/pdf/Lightline/RACD07.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/RACD07-700.jpg,945-2113-ND,RACD07-700,Recom Power,LED DRIVER CC AC/DC 3-10.5V,411,25,"12.24000","0","1","LIGHTLINE RACD07 (7W)","Active","Constant Current","AC DC Converter","1","90VAC","295VAC","3 ~ 10.5V","700mA","7W","3.75kV","-","OCP, OVP, SCP","IP67","-20°C ~ 40°C","70%","Wire Leads","1.93"" L x 1.61"" W x 0.94"" H (49.0mm x 41.0mm x 24.0mm)"
https://www.recom-power.com/pdf/Lightline/RACD07.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/RACD07-500.jpg,945-2114-ND,RACD07-500,Recom Power,LED DRIVER CC AC/DC 5-14.5V,346,0,"12.24000","0","1","LIGHTLINE RACD07 (7W)","Active","Constant Current","AC DC Converter","1","90VAC","295VAC","5 ~ 14.5V","500mA","7W","3.75kV","-","OCP, OVP, SCP","IP67","-20°C ~ 40°C","70%","Wire Leads","1.93"" L x 1.61"" W x 0.94"" H (49.0mm x 41.0mm x 24.0mm)"
https://www.meanwell.com/Upload/PDF/APC-25/APC-25-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APC-25-xxx.jpg,1866-1124-ND,APC-25-500,MEAN WELL USA Inc.,LED DRVR CC AC/DC 15-50V 500MA,234,0,"12.92000","0","1","APC-25 (25W)","Active","Constant Current","AC DC Converter","1","90VAC","264VAC","15 ~ 50V","500mA","25W","3kV","-","OVP, SCP","IP42","-30°C ~ 70°C","83%","Wire Leads","3.31"" L x 2.24"" W x 1.16"" H (84.0mm x 57.0mm x 29.5mm)"
https://www.meanwell.com/Upload/PDF/APV-25/APV-25-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APV-25-xx.jpg,1866-1154-ND,APV-25-12,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 12V 2.1A,125,0,"12.92000","0","1","APV-25 (25W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","12V","2.1A","25W","3kV","-","OCP, OVP, SCP","IP42","-30°C ~ 70°C","82%","Wire Leads","3.31"" L x 2.24"" W x 1.16"" H (84.0mm x 57.0mm x 29.5mm)"
https://www.erp-power.com/wp-content/uploads/2017/05/EBR-Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/EBR-Series.jpg,1800-1041-ND,EBR010U-0200-42,"ERP Power, LLC",LED DRIVER CC AC/DC 30-42V 200MA,274,0,"13.65000","0","1","EBR (10W)","Active","Constant Current","AC DC Converter","1","90VAC","132VAC","30 ~ 42V","200mA","11W","-","ELV, Triac","OCP, OTP, SCP","IP20","-30°C ~ 90°C","87%","Wire Leads","2.28"" Dia x 1.25"" H (57.9mm x 31.8mm)"
https://www.erp-power.com/wp-content/uploads/2017/05/EBR-Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/EBR-Series.jpg,1800-1048-ND,EBR015U-0350-32,"ERP Power, LLC",LED DRIVER CC AC/DC 21-32V 350MA,111,0,"14.15000","0","1","EBR (15W)","Active","Constant Current","AC DC Converter","1","90VAC","132VAC","21 ~ 32V","350mA","11W","-","ELV, Triac","OCP, OTP, SCP","IP20","-30°C ~ 90°C","87%","Wire Leads","2.28"" Dia x 1.25"" H (57.9mm x 31.8mm)"
https://www.meanwell.com/Upload/PDF/APV-35/APV-35-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APV-35-xx.jpg,1866-1159-ND,APV-35-12,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 12V 3A,708,0,"14.34000","0","1","APV-35 (35W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","12V","3A","36W","3kV","-","OCP, OVP, SCP","IP42","-30°C ~ 70°C","83%","Wire Leads","3.31"" L x 2.24"" W x 1.16"" H (84.0mm x 57.0mm x 29.5mm)"
https://www.meanwell.com/Upload/PDF/APC-35/APC-35-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APC-35-xxx.jpg,1866-1126-ND,APC-35-1050,MEAN WELL USA Inc.,LED DRVR CC AC/DC 11-33V 1.05A,260,0,"14.34000","0","1","APC-35 (35W)","Active","Constant Current","AC DC Converter","1","90VAC","264VAC","11 ~ 33V","1.05A","35W","3kV","-","OVP, SCP","IP42","-30°C ~ 70°C","84%","Wire Leads","3.31"" L x 2.24"" W x 1.16"" H (84.0mm x 57.0mm x 29.5mm)"
https://www.erp-power.com/wp-content/uploads/2017/05/EBR-Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/EBR020U-0500-37.JPG,1800-1051-ND,EBR020U-0500-37,"ERP Power, LLC",LED DRIVER CC AC/DC 25-37V 500MA,1363,0,"14.64000","0","1","EBR (21W)","Active","Constant Current","AC DC Converter","1","90VAC","132VAC","25 ~ 37V","500mA","16W","-","ELV, Triac","OCP, OTP, SCP","IP20","-30°C ~ 90°C","87%","Wire Leads","2.28"" Dia x 1.25"" H (57.9mm x 31.8mm)"
https://www.erp-power.com/wp-content/uploads/2017/05/EBR-Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/EBR-Series.jpg,1800-1035-ND,EBR020E-0500-42-CE,"ERP Power, LLC",LED DRIVER CC AC/DC 30-42V 500MA,328,0,"14.64000","0","1","EBR (21W)","Active","Constant Current","AC DC Converter","1","220VAC","240VAC","30 ~ 42V","500mA","16W","-","ELV, Triac","OCP, OTP, SCP","IP20","-30°C ~ 90°C","87%","Wire Leads","2.28"" Dia x 1.25"" H (57.9mm x 31.8mm)"
https://www.erp-power.com/wp-content/uploads/2017/05/EBR-Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/EBR-Series.jpg,1800-1053-ND,EBR020U-0500-32,"ERP Power, LLC",LED DRIVER CC AC/DC 21-32V 500MA,230,0,"14.64000","0","1","EBR (21W)","Active","Constant Current","AC DC Converter","1","90VAC","132VAC","21 ~ 32V","500mA","19W","-","ELV, Triac","OCP, OTP, SCP","IP20","-30°C ~ 90°C","87%","Wire Leads","2.28"" Dia x 1.25"" H (57.9mm x 31.8mm)"
http://www.luxdrive.com/content/3021-BuckPuck.pdf,//media.digikey.com/Photos/LEDdynamics/3023-D-E-350.jpg,788-1103-ND,3023-D-E-700,LEDdynamics Inc.,LED DRIVER CC BUCK 32V 700MA,377,0,"14.99000","0","1","BuckPuck™ 3021/3023","Active","Constant Current","Buck","1","7V","32V","32V (Max)","700mA","22W","-","Analog","SCP","-","-40°C ~ 80°C","95%","Wire Leads","0.83"" L x 0.83"" W x 0.43"" H (21.0mm x 21.0mm x 11.0mm)"
https://www.meanwell.com/Upload/PDF/LPV-35/LPV-35-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPV-35.jpg,1866-3301-ND,LPV-35-24,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 24V 1.5A,522,0,"15.93000","0","1","LPV-35 (35W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","24V","1.5A","36W","3kV","-","OCP, OVP, SCP","IP67","-30°C ~ 65°C","85%","Wire Leads","5.83"" L x 1.57"" W x 1.18"" H (148.0mm x 40.0mm x 30.0mm)"
https://www.meanwell.com/Upload/PDF/LPC-35/LPC-35-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPC-35.jpg,1866-3152-ND,LPC-35-700,MEAN WELL USA Inc.,LED DRIVER CC AC/DC 9-48V 700MA,182,0,"15.93000","0","1","LPC-35 (35W)","Active","Constant Current","AC DC Converter","1","90VAC","264VAC","9 ~ 48V","700mA","34W","3kV","-","OVP","IP67","-30°C ~ 70°C","85%","Wire Leads","5.83"" L x 1.57"" W x 1.18"" H (148.0mm x 40.0mm x 30.0mm)"
https://www.recom-power.com/pdf/Lightline/RCD-24.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/RCD-48.JPG,945-1616-ND,RCD-24-0.50/W,Recom Power,LED DRIVER CC BUCK 2-35V 500MA,104,115,"16.12000","0","1","LIGHTLINE RCD-24","Active","Constant Current","Buck","1","4.5V","36V","2 ~ 35V","500mA","18W","-","-","SCP","IP67","-40°C ~ 80°C","96%","Wire Leads","0.87"" L x 0.49"" W x 0.33"" H (22.1mm x 12.6mm x 8.5mm)"
http://catalog.triadmagnetics.com/Asset/TLM4036DC-1000.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/TLM40.jpg,237-1321-ND,TLM4036DC-1000,Triad Magnetics,LED DRIVER CC BUCK 2-38V 1A,223,380,"16.89000","0","1","TLM40","Active","Constant Current","Buck","1","10V","40V","2 ~ 38V","1A","26W","-","-","SCP","IP66, NEMA 4","-40°C ~ 60°C","90%","Wire Leads","1.26"" L x 1.22"" W x 0.59"" H (32.0mm x 31.0mm x 15.0mm)"
https://www.meanwell.com/Upload/PDF/LPV-60/LPV-60-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPV-60.jpg,1866-3309-ND,LPV-60-5,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 5V 8A,362,0,"17.68000","0","1","LPV-60 (60W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","5V","8A","40W","3kV","-","OCP, OVP, SCP","IP67","-30°C ~ 70°C","76%","Wire Leads","6.40"" L x 1.67"" W x 1.26"" H (162.5mm x 42.5mm x 32.0mm)"
https://www.meanwell.com/Upload/PDF/LPC-60/LPC-60-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPC-60.jpg,1866-3155-ND,LPC-60-1750,MEAN WELL USA Inc.,LED DRIVER CC AC/DC 9-34V 1.75A,314,0,"17.68000","0","1","LPC-60 (60W)","Active","Constant Current","AC DC Converter","1","90VAC","264VAC","9 ~ 34V","1.75A","60W","3kV","-","OVP","IP67","-30°C ~ 70°C","87%","Wire Leads","6.40"" L x 1.67"" W x 1.26"" H (162.5mm x 42.5mm x 32.0mm)"
https://www.meanwell.com/Upload/PDF/LPC-60/LPC-60-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPC-60.jpg,1866-3154-ND,LPC-60-1400,MEAN WELL USA Inc.,LED DRIVER CC AC/DC 9-42V 1.4A,272,0,"17.68000","0","1","LPC-60 (60W)","Active","Constant Current","AC DC Converter","1","90VAC","264VAC","9 ~ 42V","1.4A","59W","3kV","-","OVP","IP67","-30°C ~ 70°C","85%","Wire Leads","6.40"" L x 1.67"" W x 1.26"" H (162.5mm x 42.5mm x 32.0mm)"
https://www.meanwell.com/Upload/PDF/LPV-60/LPV-60-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPV-60.jpg,1866-3308-ND,LPV-60-48,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 48V 1.25A,227,0,"17.68000","0","1","LPV-60 (60W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","48V","1.25A","60W","3kV","-","OCP, OVP, SCP","IP67","-30°C ~ 70°C","86%","Wire Leads","6.40"" L x 1.67"" W x 1.26"" H (162.5mm x 42.5mm x 32.0mm)"
https://www.meanwell.com/Upload/PDF/LPC-60/LPC-60-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPC-60.jpg,1866-3153-ND,LPC-60-1050,MEAN WELL USA Inc.,LED DRIVER CC AC/DC 9-48V 1.05A,149,0,"17.68000","0","1","LPC-60 (60W)","Active","Constant Current","AC DC Converter","1","90VAC","264VAC","9 ~ 48V","1.05A","50W","3kV","-","OVP","IP67","-30°C ~ 70°C","87%","Wire Leads","6.40"" L x 1.67"" W x 1.26"" H (162.5mm x 42.5mm x 32.0mm)"
https://hubbellcdn.com/specsheet/LED-20W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_LED20W.jpg,1121-1407-ND,LED20W-36-C0550-D,Thomas Research Products,LED DRIVER CC AC/DC 18-36V 550MA,184,0,"21.50000","0","1","LED-20W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","18 ~ 36V","550mA","20W","-","Analog","OCP, OVP, SCP","IP66, NEMA 4","-","82%","Wire Leads","3.74"" L x 1.61"" W x 0.98"" H (95.0mm x 41.0mm x 25.0mm)"
https://hubbellcdn.com/specsheet/LED-25W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/BLED20W-036-C0550.JPG,1121-1473-ND,LED25W-40-C0500,Thomas Research Products,LED DRIVER CC AC/DC 13-40V 500MA,274,0,"21.59000","0","1","LED-25W","Active","Constant Current","AC DC Converter","1","100VAC","277VAC","13 ~ 40V","500mA","25W","-","-","OCP, OVP, SCP","IP66, NEMA 4","-","84%","Wire Leads","3.15"" L x 3.07"" W x 0.99"" H (80.0mm x 78.0mm x 25.2mm)"
https://hubbellcdn.com/specsheet/LED-25W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED25W-14-C1750-D.JPG,1121-1596-ND,LED25W-28-C0350-D,Thomas Research Products,LED DRIVER CC AC/DC 10-28V 350MA,115,0,"22.12000","0","1","LED-25W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","10 ~ 28V","350mA","25W","-","Analog","OCP, OVP, SCP","IP66","-","83%","Wire Leads","3.15"" L x 3.07"" W x 0.99"" H (80.0mm x 78.0mm x 25.2mm)"
https://www.meanwell.com/Upload/PDF/LPF-16/LPF-16-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPF-16.jpg,1866-3159-ND,LPF-16-24,MEAN WELL USA Inc.,LED DVR CCCV ACDC 13.2-24V 670MA,206,0,"22.36000","0","1","LPF-16 (16W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","13.2 ~ 24V","670mA","16W","3.75kV","-","OCP, OTP, OVP, SCP","IP30","-35°C ~ 70°C","86%","Wire Leads","5.83"" L x 1.57"" W x 1.26"" H (148.0mm x 40.0mm x 32.0mm)"
https://www.recom-power.com/pdf/Lightline/RCD-24.pdf,-,945-1135-ND,RCD-24-1.20/W/X3,Recom Power,LED DRIVER CC BUCK 3-31V 1.2A,887,15,"22.40000","0","1","LIGHTLINE RCD-24","Active","Constant Current","Buck","1","6V","36V","3 ~ 31V","1.2A","37W","-","Analog, PWM","Remote On/Off, SCP","IP67","-40°C ~ 65°C","96%","Wire Leads","0.87"" L x 0.49"" W x 0.33"" H (22.1mm x 12.6mm x 8.5mm)"
https://hubbellcdn.com/specsheet/LED-12W-D.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED-12W%20SERIES.JPG,1121-1467-ND,LED12W-48-C0250-D,Thomas Research Products,LED DRIVER CC AC/DC 24-48V 250MA,130,0,"22.63000","0","1","LED-12W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","24 ~ 48V","250mA","12W","-","Analog","OCP, OVP, SCP","IP66","-","80%","Wire Leads","-"
https://www.meanwell.com/Upload/PDF/LPF-25/LPF-25-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPF-25.jpg,1866-3174-ND,LPF-25-12,MEAN WELL USA Inc.,LED DVR CC/CV AC/DC 6.6-12V 2.1A,324,0,"24.82000","0","1","LPF-25 (25W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","6.6 ~ 12V","2.1A","25W","3.75kV","-","OCP, OTP, OVP, SCP","IP67","-35°C ~ 70°C","84%","Wire Leads","5.83"" L x 1.57"" W x 1.26"" H (148.0mm x 40.0mm x 32.0mm)"
https://www.erp-power.com/wp-content/series-assets/datasheets/constant-current/ess-esst/ess-esst-series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/ESS-Series.jpg,1800-1055-ND,ESS010E-0250-42,"ERP Power, LLC",LED DRIVER CC AC/DC 28-42V 250MA,349,0,"25.18000","0","1","ESS (10W)","Active","Constant Current","AC DC Converter","1","220VAC","240VAC","28 ~ 42V","250mA","11W","-","Analog, ELV","OCP, OTP, SCP","IP64","-","87%","Wire Leads","3.30"" L x 1.57"" W x 0.99"" H (83.8mm x 39.9mm x 25.1mm)"
https://hubbellcdn.com/specsheet/LED-20W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED20W-18-C1100-D.JPG,1121-1468-ND,LED20W-18-C1100-D,Thomas Research Products,LED DRIVER CC AC/DC 6-18V 1.1A,341,0,"25.48000","0","1","LED-20W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","6 ~ 18V","1.1A","20W","-","Analog","OCP, OVP, SCP","IP66, NEMA 4","-","80%","Wire Leads","3.74"" L x 1.61"" W x 0.98"" H (95.0mm x 41.0mm x 25.0mm)"
