Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Voltage - Input (Min)","Voltage - Input (Max)","Number of Outputs","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Voltage - Isolation","Applications","Efficiency","Operating Temperature","Mounting Type","Size / Dimension"
https://www.cui.com/product/resource/digikeypdf/pyb20-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB20-T.jpg,102-3239-ND,PYB20-Q48-S5-T,CUI Inc.,DC/DC CONVERTER 5V 20W,166,0,"52.80000","0","1","Tray","PYB20-T (20W)","Active","Enclosed","18V","75V","1","5V","-","-","-","4A","20W","-","-","90%","-40°C ~ 85°C","Chassis Mount","2.99"" L x 1.24"" W x 0.84"" H (76.0mm x 31.5mm x 21.2mm)"
https://www.cui.com/product/resource/digikeypdf/pyb20-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB20-T.jpg,102-3240-ND,PYB20-Q48-S12-T,CUI Inc.,DC/DC CONVERTER 12V 20W,123,0,"52.80000","0","1","Tray","PYB20-T (20W)","Active","Enclosed","18V","75V","1","12V","-","-","-","1.667A","20W","-","-","89%","-40°C ~ 85°C","Chassis Mount","2.99"" L x 1.24"" W x 0.84"" H (76.0mm x 31.5mm x 21.2mm)"
https://www.meanwell.com/Upload/PDF/DDR-120/DDR-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-120x.jpg,1866-5034-ND,DDR-120C-48,MEAN WELL USA Inc.,DC/DC CONVERTER 48V 120W,221,0,"68.25000","0","1","-","DDR-120 (120W)","Active","Enclosed","33.6V","67.2V","1","48V","-","-","-","2.5A","120W","4kV","Industrial, ITE (Commercial), Railway","92%","-40°C ~ 70°C (With Derating)","DIN Rail","4.02"" L x 1.26"" W x 4.93"" H (102.0mm x 32.0mm x 125.2mm)"
https://www.meanwell.com/Upload/PDF/DDR-120/DDR-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-120x.jpg,1866-5033-ND,DDR-120C-24,MEAN WELL USA Inc.,DC/DC CONVERTER 24V 120W,138,0,"68.25000","0","1","-","DDR-120 (120W)","Active","Enclosed","33.6V","67.2V","1","24V","-","-","-","5A","120W","4kV","Industrial, ITE (Commercial), Railway","91%","-40°C ~ 70°C (With Derating)","DIN Rail","4.02"" L x 1.26"" W x 4.93"" H (102.0mm x 32.0mm x 125.2mm)"
https://www.meanwell.com/Upload/PDF/DDR-120/DDR-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-120x.jpg,1866-5028-ND,DDR-120A-48,MEAN WELL USA Inc.,DC/DC CONVERTER 48V 101W,128,0,"68.25000","0","1","-","DDR-120 (120W)","Active","Enclosed","9V","18V","1","48V","-","-","-","2.1A","101W","4kV","Industrial, ITE (Commercial), Railway","88.5%","-40°C ~ 70°C (With Derating)","DIN Rail","4.02"" L x 1.26"" W x 4.93"" H (102.0mm x 32.0mm x 125.2mm)"
https://www.meanwell.com/Upload/PDF/DDR-120/DDR-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-120x.jpg,1866-5029-ND,DDR-120B-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 120W,112,0,"68.25000","0","1","-","DDR-120 (120W)","Active","Enclosed","16.8V","33.6V","1","12V","-","-","-","10A","120W","4kV","Industrial, ITE (Commercial), Railway","89%","-40°C ~ 70°C (With Derating)","DIN Rail","4.02"" L x 1.26"" W x 4.93"" H (102.0mm x 32.0mm x 125.2mm)"
https://www.meanwell.com/Upload/PDF/DDR-120/DDR-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-120x.jpg,1866-5030-ND,DDR-120B-24,MEAN WELL USA Inc.,DC/DC CONVERTER 24V 120W,112,0,"68.25000","0","1","-","DDR-120 (120W)","Active","Enclosed","16.8V","33.6V","1","24V","-","-","-","5A","120W","4kV","Industrial, ITE (Commercial), Railway","89.5%","-40°C ~ 70°C (With Derating)","DIN Rail","4.02"" L x 1.26"" W x 4.93"" H (102.0mm x 32.0mm x 125.2mm)"
https://www.meanwell.com/Upload/PDF/SD-200/SD-200-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-200.jpg,1866-4418-ND,SD-200C-24,MEAN WELL USA Inc.,DC/DC CONVERTER 24V 202W,122,0,"83.06000","0","1","-","SD-200 (200W)","Active","Enclosed","36V","96V","1","24V","-","-","-","8.4A","202W","1500V","ITE (Commercial)","86%","-20°C ~ 60°C (With Derating)","Chassis Mount","8.46"" L x 4.53"" W x 1.97"" H (215.0mm x 115.0mm x 50.0mm)"
https://www.meanwell.com/Upload/PDF/RSD-150/RSD-150-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_RSD-150.jpg,1866-4173-ND,RSD-150B-5,MEAN WELL USA Inc.,DC/DC CONVERTER 5V 150W,87,0,"88.57000","0","1","-","RSD-150 (150W)","Active","Enclosed","16.8V","31.2V","1","5V","-","-","-","30A","150W","4000V","ITE (Commercial), Railway","89%","-40°C ~ 70°C (With Derating)","Chassis Mount","7.44"" L x 3.03"" W x 1.42"" H (189.0mm x 77.0mm x 36.0mm)"
https://www.meanwell.com/Upload/PDF/DDR-240/DDR-240-SPEC.pdf,-,1866-5558-ND,DDR-240B-24,MEAN WELL USA Inc.,240W DIN RAIL DC/DC CONVERTER O/,96,0,"93.60000","0","1","-","DDR-240 (240W)","Active","Enclosed","16.8V","33.6V","1","24V","-","-","-","10A","240W","4kV","ITE (Commercial), Railway","90%","-40°C ~ 70°C (With Derating)","DIN Rail","4.47"" L x 1.57"" W x 4.93"" H (113.5mm x 40.0mm x 125.2mm)"
https://www.meanwell.com/Upload/PDF/DDR-240/DDR-240-SPEC.pdf,-,1866-5559-ND,DDR-240B-48,MEAN WELL USA Inc.,240W DIN RAIL DC/DC CONVERTER O/,27,0,"93.60000","0","1","-","DDR-240 (240W)","Active","Enclosed","16.8V","33.6V","1","48V","-","-","-","5A","240W","4kV","ITE (Commercial), Railway","90%","-40°C ~ 70°C (With Derating)","DIN Rail","4.47"" L x 1.57"" W x 4.93"" H (113.5mm x 40.0mm x 125.2mm)"
https://www.meanwell.com/Upload/PDF/SD-350/SD-350-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-350.jpg,1866-4430-ND,SD-350C-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 330W,115,0,"100.26000","0","1","-","SD-350 (350W)","Active","Enclosed","36V","72V","1","12V","-","-","-","27.5A","330W","1500V","ITE (Commercial)","81%","-20°C ~ 60°C (With Derating)","Chassis Mount","8.46"" L x 4.53"" W x 1.97"" H (215.0mm x 115.0mm x 50.0mm)"
https://www.meanwell.com/Upload/PDF/SD-350/SD-350-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-350.jpg,1866-1069-ND,SD-350B-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 330W,32,0,"100.26000","0","1","-","SD-350 (350W)","Active","Enclosed","19V","36V","1","12V","-","-","-","27.5A","330W","1500V","ITE (Commercial)","80%","-20°C ~ 60°C (With Derating)","Chassis Mount","8.46"" L x 4.53"" W x 1.97"" H (215.0mm x 115.0mm x 50.0mm)"
https://www.meanwell.com/Upload/PDF/RSD-200/RSD-200-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_RSD-200.jpg,1866-4185-ND,RSD-200C-48,MEAN WELL USA Inc.,DC/DC CONVERTER 48V 202W,81,0,"103.34000","0","1","-","RSD-200 (200W)","Active","Enclosed","33.6V","62.4V","1","48V","-","-","-","4.2A","202W","4000V","ITE (Commercial), Railway","91%","-40°C ~ 70°C (With Derating)","Chassis Mount","7.52"" L x 3.39"" W x 1.57"" H (191.0mm x 86.0mm x 40.0mm)"
https://www.meanwell.com/Upload/PDF/RSD-300/RSD-300-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_RSD-300.jpg,1866-4189-ND,RSD-300B-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 270W,47,0,"124.43000","0","1","-","RSD-300 (300W)","Active","Enclosed","16.8V","31.2V","1","12V","-","-","-","22.5A","270W","4000V","ITE (Commercial), Railway","89.5%","-40°C ~ 70°C (With Derating)","Chassis Mount","8.50"" L x 3.80"" W x 1.57"" H (216.0mm x 96.5mm x 40.0mm)"
https://www.meanwell.com/Upload/PDF/SD-500/SD-500-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-500.jpg,1866-4440-ND,SD-500L-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 480W,83,0,"149.73000","0","1","-","SD-500 (500W)","Active","Enclosed","19V","72V","1","12V","-","-","-","40A","480W","2000V","ITE (Commercial)","86%","-20°C ~ 60°C (With Derating)","Chassis Mount","8.46"" L x 4.53"" W x 1.97"" H (215.0mm x 115.0mm x 50.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w.pdf,//media.digikey.com/photos/CUI%20Photos/VHK100W-Q48-S48.JPG,102-1818-ND,VHK100W-Q48-S48,CUI Inc.,DC/DC CONVERTER 48V 100W,52,0,"168.58000","0","1","Bulk","VHK100W (100W)","Active","Enclosed","18V","75V","1","48V","-","-","-","2.08A","100W","-","-","85%","-40°C ~ 85°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2059-ND,DPX6048S15,TDK-Lambda Americas Inc.,DC/DC CONVERTER 15V 60W,67,0,"183.82000","0","1","Bulk","DPX (60W)","Active","Enclosed","36V","75V","1","15V","-","-","-","4A","60W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w-din.pdf,//media.digikey.com/photos/CUI%20Photos/VHK100W-DIN%20SERIES.jpg,102-3306-ND,VHK100W-Q24-S24-DIN,CUI Inc.,DC/DC CONVERTER 24V 100W,42,0,"216.95000","0","1","Bulk","VHK100W-DIN (100W)","Active","Enclosed","9V","36V","1","24V","-","-","-","4.17A","100W","-","-","85%","-40°C ~ 85°C","DIN Rail","4.23"" L x 4.01"" W x 2.07"" H (107.4mm x 101.9mm x 52.6mm)"
https://www.cui.com/product/resource/digikeypdf/vfk400w.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VFK400W-Q48-S12.jpg,102-2208-ND,VFK400W-Q48-S12,CUI Inc.,DC/DC CONVERTER 12V 400W,47,0,"427.83000","0","1","Bulk","VFK400W (400W)","Active","Enclosed","20V","75V","1","12V","-","-","-","33.6A","400W","-","-","87%","-40°C ~ 100°C","Chassis Mount","7.84"" L x 4.99"" W x 1.54"" H (199.0mm x 126.8mm x 39.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk50w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK50W%20SERIES.JPG,102-1826-ND,VHK50W-Q48-S5,CUI Inc.,DC/DC CONVERTER 5V 50W,31,0,"121.23000","0","1","Bulk","VHK50W (50W)","Active","Enclosed","18V","75V","1","5V","-","-","-","10A","50W","-","-","80%","-40°C ~ 85°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk50w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK50W%20SERIES.JPG,102-1830-ND,VHK50W-Q48-S48,CUI Inc.,DC/DC CONVERTER 48V 50W,27,0,"121.23000","0","1","Bulk","VHK50W (50W)","Active","Enclosed","18V","75V","1","48V","-","-","-","1.04A","50W","-","-","83%","-40°C ~ 85°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk75w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK75W%20SERIES.JPG,102-2267-ND,VHK75W-Q24-S15,CUI Inc.,DC/DC CONVERTER 15V 75W,42,0,"139.32000","0","1","Bulk","VHK75W (75W)","Active","Enclosed","9V","36V","1","15V","-","-","-","5A","75W","-","-","82.5%","-40°C ~ 85°C","Chassis Mount","4.25"" L x 4.00"" W x 1.50"" H (108.0mm x 101.6mm x 38.1mm)"
https://www.cui.com/product/resource/digikeypdf/vhk75w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK75W%20SERIES.JPG,102-2265-ND,VHK75W-Q24-S5,CUI Inc.,DC/DC CONVERTER 5V 75W,26,0,"139.32000","0","1","Bulk","VHK75W (75W)","Active","Enclosed","9V","36V","1","5V","-","-","-","15A","75W","-","-","80%","-40°C ~ 85°C","Chassis Mount","4.25"" L x 4.00"" W x 1.50"" H (108.0mm x 101.6mm x 38.1mm)"
https://www.cui.com/product/resource/digikeypdf/vhk150w.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK150W%20SERIES.JPG,102-2274-ND,VHK150W-Q24-S15,CUI Inc.,DC/DC CONVERTER 15V 150W,72,0,"202.86000","0","1","Bulk","VHK150W (150W)","Active","Enclosed","9V","36V","1","15V","-","-","-","10A","150W","-","-","86%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.00"" W x 1.50"" H (107.5mm x 102.0mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk150w.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VHK%28DK%29.jpg,102-2531-ND,VHK150W-Q48-S48,CUI Inc.,DC/DC CONVERTER 48V 150W,60,0,"202.86000","0","1","Bulk","VHK150W (150W)","Active","Enclosed","18V","75V","1","48V","-","-","-","3.12A","150W","-","-","87%","-40°C ~ 100°C","Chassis Mount","4.23"" L x 4.00"" W x 1.50"" H (107.5mm x 102.0mm x 38.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w-din.pdf,//media.digikey.com/photos/CUI%20Photos/VHK100W-DIN%20SERIES.jpg,102-3305-ND,VHK100W-Q48-S12-DIN,CUI Inc.,DC/DC CONVERTER 12V 100W,32,0,"216.95000","0","1","Bulk","VHK100W-DIN (100W)","Active","Enclosed","18V","75V","1","12V","-","-","-","8.3A","100W","-","-","85.5%","-40°C ~ 85°C","DIN Rail","4.23"" L x 4.01"" W x 2.07"" H (107.4mm x 101.9mm x 52.6mm)"
https://www.cui.com/product/resource/digikeypdf/pqde6w-din.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PQDE6W-DIN-Series.jpg,102-4577-ND,PQDE6W-Q24-D5-DIN,CUI Inc.,DC/DC CONVERTER +/-5V 6W,126,0,"22.33000","0","1","-","PQDE6W-DIN (6W)","Active","Enclosed","10V","36V","2","5V","-5V","-","-","600mA, 600mA","6W","1.5kV","ITE (Commercial)","83%","-40°C ~ 85°C (With Derating)","DIN Rail","2.99"" L x 1.24"" W x 0.87"" H (76.0mm x 31.5mm x 22.2mm)"
https://www.cui.com/product/resource/digikeypdf/pdqe10-din.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PDQE10-Q24-D5-DIN.jpg,102-4836-ND,PDQE10-Q24-S24-DIN,CUI Inc.,"DC-DC ISOLATED, 10 W, 4 1 VDC IN",128,0,"27.50000","0","1","-","PDQE10 (10W)","Active","Enclosed","9V","36V","1","24V","-","-","-","416mA","10W","1.5kV","ITE (Commercial)","88%","-40°C ~ 85°C (With Derating)","DIN Rail","2.99"" L x 1.24"" W x 0.87"" H (76.0mm x 31.5mm x 22.2mm)"
http://www.deltaww.com/filecenter/products/download/01/0102/datasheet/DS_PM24_DR24_60W.pdf,-,1145-1284-ND,PM24S12005PAFA,Delta Electronics,"9-36VIN, 12V, 5A, 60W, PANEL MOU",30,0,"85.24000","0","1","-","PM24S (60W)","Active","Enclosed","9V","36V","1","12V","-","-","-","5A","60W","1.5kV","ITE (Commercial), Railway","92.3%","-40°C ~ 85°C (With Derating)","Chassis Mount","3.94"" L x 2.20"" W x 0.75"" H (100.0mm x 56.0mm x 19.0mm)"
http://www.deltaww.com/filecenter/products/download/01/0102/datasheet/DS_PM24_DR24_60W.pdf,-,1145-1285-ND,DR24S12005PAFA,Delta Electronics,"9-36VIN, 12V, 5A, 60W, DIN RAIL",28,0,"89.02000","0","1","-","DR24S (60W)","Active","Enclosed","9V","36V","1","12V","-","-","-","5A","60W","1.5kV","ITE (Commercial), Railway","92.3%","-40°C ~ 85°C (With Derating)","DIN Rail","4.67"" L x 2.64"" W x 0.93"" H (118.6mm x 67.1mm x 23.6mm)"
https://www.tracopower.com/products/tmdc60.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TMDC-60-24.jpg,1951-3146-ND,TMDC 60-4812,Traco Power,DC/DC CONVERTER 12V 60W,90,0,"89.50000","0","1","-","TMDC 60 (60W)","Active","Enclosed","18V","75V","1","12V","-","-","-","5A","60W","2.5kV","ITE (Commercial)","92%","-40°C ~ 85°C (With Derating)","Chassis Mount","4.41"" L x 2.67"" W x 1.50"" H (112.0mm x 67.8mm x 38.1mm)"
https://www.tracopower.com/products/tmdc60.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TMDC-60-24.jpg,1951-1281-ND,TMDC 60-4818,Traco Power,DC/DC CONVERTER 48V 60W,44,0,"89.50000","0","1","-","TMDC 60 (60W)","Active","Enclosed","18V","75V","1","48V","-","-","-","1.25A","60W","2.5kV","ITE (Commercial)","91%","-40°C ~ 85°C (With Derating)","Chassis Mount","4.41"" L x 2.67"" W x 1.50"" H (112.0mm x 67.8mm x 38.1mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_STMG.pdf,//media.digikey.com/Photos/Cosel/STMGFS154812.jpg,1776-2687-ND,STMGFW304815,"Cosel USA, Inc.",DC/DC CONVERTER +/-15V 30W,95,0,"91.13000","0","1","-","STMGFW (30W)","Active","Open Frame","18V","76V","2","15V","-15V","-","-","1A, 1A","30W","1.5kV","ITE (Commercial)","87%","-20°C ~ 70°C (With Derating)","Chassis Mount","4.61"" L x 2.05"" W x 1.06"" H (117.1mm x 52.1mm x 26.9mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_B40SR12424.pdf,//media.digikey.com/Photos/Delta%20Photos/IP67%20DC%5EDC.jpg,941-1800-ND,B40SR12424AC,Delta Electronics,DC/DC CONVERTER 12.4V 298W,60,0,"142.54000","0","1","-","B40SR (200W)","Active","Enclosed","18V","60V","1","12.4V","-","-","-","24A","298W","2.25kV","ITE (Commercial)","88.8%","-40°C ~ 75°C","Chassis Mount","7.48"" L x 2.99"" W x 1.73"" H (190.0mm x 75.9mm x 43.9mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_B70SR12424.pdf,//media.digikey.com/photos/Delta%20Photos/B40SR12424CC.jpg,941-1805-ND,B70SR12424CC,Delta Electronics,DC/DC CONVERTER 12.4V 298W,59,0,"147.26000","0","1","-","B70SR (300W)","Active","Enclosed","36V","106V","1","12.4V","-","-","-","24A","298W","2.25kV","ITE (Commercial)","90%","-40°C ~ 75°C","Chassis Mount","7.48"" L x 2.99"" W x 1.73"" H (190.0mm x 75.9mm x 43.9mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_B70SR12424.pdf,//media.digikey.com/Photos/Delta%20Photos/IP67%20DC%5EDC.jpg,941-1804-ND,B70SR12424AC,Delta Electronics,DC/DC CONVERTER 12.4V 298W,53,0,"147.26000","0","1","-","B70SR (300W)","Active","Enclosed","36V","106V","1","12.4V","-","-","-","24A","298W","2.25kV","ITE (Commercial)","90%","-40°C ~ 75°C","Chassis Mount","7.48"" L x 2.99"" W x 1.73"" H (190.0mm x 75.9mm x 43.9mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_B62SR12424.pdf,//media.digikey.com/photos/Delta%20Photos/B40SR12424CC.jpg,941-1815-ND,B62SR12424CC,Delta Electronics,DC/DC CONVERTER 12.4V 298W,58,0,"150.41000","0","1","-","B62SR (240W)","Active","Enclosed","18V","106V","1","12.4V","-","-","-","24A","298W","2.25kV","ITE (Commercial)","89%","-40°C ~ 75°C","Chassis Mount","7.48"" L x 2.99"" W x 1.73"" H (190.0mm x 75.9mm x 43.9mm)"
https://www.cui.com/product/resource/digikeypdf/vhk50w-din.pdf,//media.digikey.com/photos/CUI%20Photos/VHK50W-Q24-S12-DIN.JPG,102-5013-ND,VHK50W-Q48-S5-DIN,CUI Inc.,DC/DC CONVERTER 5V 50W,146,0,"164.25000","0","1","Bulk","VHK50W-DIN (50W)","Active","Enclosed","18V","75V","1","5V","-","-","-","10A","50W","-","-","80%","-40°C ~ 85°C","DIN Rail","4.23"" L x 4.01"" W x 2.07"" H (107.4mm x 101.9mm x 52.6mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_B70SR24125.pdf,//media.digikey.com/Photos/Delta%20Photos/IP67%20DC%5EDC.jpg,941-1808-ND,B70SR24125AC,Delta Electronics,DC/DC CONVERTER 24V 300W,56,0,"166.63000","0","1","-","B70SR (300W)","Active","Enclosed","36V","106V","1","24V","-","-","-","12.5A","300W","2.25kV","ITE (Commercial)","92.5%","-40°C ~ 75°C","Chassis Mount","7.48"" L x 2.99"" W x 1.73"" H (190.0mm x 75.9mm x 43.9mm)"
https://assets.tracopower.com/20190517102027/TEQ40WIR/documents/teq40wir-datasheet.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TEQ-40WIR.jpg,1951-1136-ND,TEQ 40-2415WIR,Traco Power,DC/DC CONVERTER 24V 40W,54,0,"197.60000","0","1","-","TEQ 40WIR (40W)","Active","Enclosed","9.5V","36V","1","24V","-","-","-","1.67A","40W","1.6kV","ITE (Commercial), Railway","90%","-40°C ~ 92°C (With Derating)","Chassis Mount","4.06"" L x 2.25"" W x 1.03"" H (103.1mm x 57.2mm x 26.2mm)"
https://gate-driver.power.com/sites/default/files/product_document/data_sheet/ISO5125I.pdf,//media.digikey.com/photos/Power%20Integrations%20Photos/ISO5125I-45.JPG,1810-1055-ND,ISO5125I-45,Power Integrations,DC/DC CONVERTER 5W,40,0,"223.03000","0","1","-","ISO5125I (5W)","Active","Open Frame","14.5V","15.5V","1","-","-","-","-","200mA","5W","7.4kV","ITE (Commercial)","-","-40°C ~ 85°C","Chassis Mount","4.72"" L x 1.85"" W x 1.75"" H (120.0mm x 47.0mm x 44.5mm)"
https://gate-driver.power.com/sites/default/files/product_document/data_sheet/ISO5125I.pdf,//media.digikey.com/photos/Power%20Integrations%20Photos/ISO5125I-45.JPG,1810-1053-ND,ISO5125I-100,Power Integrations,DC/DC CONVERTER 5W,29,0,"252.69000","0","1","-","ISO5125I (5W)","Active","Open Frame","14.5V","15.5V","1","-","-","-","-","200mA","5W","15.2kV","ITE (Commercial)","-","-40°C ~ 85°C","Chassis Mount","4.72"" L x 1.85"" W x 1.75"" H (120.0mm x 47.0mm x 44.5mm)"
https://www.meanwell.com/Upload/PDF/SD-15/SD-15-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-15.jpg,1866-1058-ND,SD-15B-24,MEAN WELL USA Inc.,DC/DC CONVERTER 24V 15W,192,0,"14.79000","0","1","-","SD-15 (15W)","Active","Enclosed","18V","36V","1","24V","-","-","-","625mA","15W","1500V","ITE (Commercial)","77%","-10°C ~ 60°C (With Derating)","Chassis Mount","3.07"" L x 2.01"" W x 1.10"" H (78.0mm x 51.0mm x 28.0mm)"
https://www.meanwell.com/Upload/PDF/SD-15/SD-15-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-15.jpg,1866-1059-ND,SD-15C-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 15W,156,0,"14.79000","0","1","-","SD-15 (15W)","Active","Enclosed","36V","72V","1","12V","-","-","-","1.25A","15W","1500V","ITE (Commercial)","79%","-10°C ~ 60°C (With Derating)","Chassis Mount","3.07"" L x 2.01"" W x 1.10"" H (78.0mm x 51.0mm x 28.0mm)"
https://www.meanwell.com/Upload/PDF/SD-15/SD-15-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-15.jpg,1866-1060-ND,SD-15C-24,MEAN WELL USA Inc.,DC/DC CONVERTER 24V 15W,154,0,"14.79000","0","1","-","SD-15 (15W)","Active","Enclosed","36V","72V","1","24V","-","-","-","625mA","15W","1500V","ITE (Commercial)","78%","-10°C ~ 60°C (With Derating)","Chassis Mount","3.07"" L x 2.01"" W x 1.10"" H (78.0mm x 51.0mm x 28.0mm)"
https://www.meanwell.com/Upload/PDF/PSD-45/PSD-45-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PSD-45.jpg,1866-5426-ND,PSD-45C-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 45W,142,0,"18.58000","0","1","-","PSD-45 (45W)","Active","Open Frame","36V","72V","1","12V","-","-","-","3.75A","45W","1500V","ITE (Commercial)","83%","-10°C ~ 60°C (With Derating)","Chassis Mount","5.00"" L x 2.99"" W x 1.18"" H (127.0mm x 76.0mm x 30.0mm)"
https://www.meanwell.com/Upload/PDF/DDR-15/DDR-15-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-15.jpg,1866-5045-ND,DDR-15G-15,MEAN WELL USA Inc.,DC/DC CONVERTER 15V 15W,161,0,"22.23000","0","1","-","DDR-15 (15W)","Active","Enclosed","9V","36V","1","15V","-","-","-","1A","15W","4kV","ITE (Commercial)","85%","-40°C ~ 85°C (With Derating)","DIN Rail","2.15"" L x 0.69"" W x 3.54"" H (54.5mm x 17.5mm x 90.0mm)"
https://www.meanwell.com/Upload/PDF/DDR-15/DDR-15-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-15.jpg,1866-5051-ND,DDR-15L-24,MEAN WELL USA Inc.,DC/DC CONVERTER 24V 15W,10,0,"22.23000","0","1","-","DDR-15 (15W)","Active","Enclosed","18V","75V","1","24V","-","-","-","630mA","15W","4kV","ITE (Commercial)","87%","-40°C ~ 85°C (With Derating)","DIN Rail","2.15"" L x 0.69"" W x 3.54"" H (54.5mm x 17.5mm x 90.0mm)"
https://www.meanwell.com/Upload/PDF/SD-25/SD-25-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-25.jpg,1866-1065-ND,SD-25B-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 25W,119,0,"25.11000","0","1","-","SD-25 (25W)","Active","Enclosed","19V","36V","1","12V","-","-","-","2.1A","25W","1500V","ITE (Commercial)","75%","-10°C ~ 60°C (With Derating)","Chassis Mount","3.90"" L x 3.82"" W x 1.42"" H (99.0mm x 97.0mm x 36.0mm)"
https://www.meanwell.com/Upload/PDF/SD-25/SD-25-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-25.jpg,1866-4424-ND,SD-25A-5,MEAN WELL USA Inc.,DC/DC CONVERTER 5V 25W,106,0,"25.11000","0","1","-","SD-25 (25W)","Active","Enclosed","9.2V","18V","1","5V","-","-","-","5A","25W","1500V","ITE (Commercial)","71%","-10°C ~ 60°C (With Derating)","Chassis Mount","3.90"" L x 3.82"" W x 1.42"" H (99.0mm x 97.0mm x 36.0mm)"
