Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Rechargeability","Battery Cell Size","Number of Cells","Voltage - Rated","Capacity","Structure","Termination Style","Size / Dimension"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE266.pdf,//media.digikey.com/photos/Panasonic%20Photos/F051.jpg,P688-F051-ND,BK-200AAB9BF5,Panasonic - BSG,BATTERY PACK NIMH 6V AA,0,0,"25.86000","0","1","BK","Active","Nickel Metal Hydride","Yes","AA","5","6V","2Ah","Side to Side, 1 Row x 5 Cells","Solder Tab","2.85"" L x 0.57"" W x 1.99"" H (72.5mm x 14.5mm x 50.5mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/L024.jpg,P213-L024-ND,HHR70AAAB8L2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"26.49000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","700mAh","Front to Back, 4 Rows x 2 Cells","Solder Tab","1.65"" L x 0.41"" W x 3.50"" H (42.0mm x 10.5mm x 89.0mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/F024.jpg,P213-F024-ND,HHR70AAAB8F2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"26.50000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","700mAh","Side to Side, 4 Rows x 2 Cells","Solder Tab","1.65"" L x 0.83"" W x 1.75"" H (42.0mm x 21.0mm x 44.5mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P213-L042-ND,HHR70AAAB8L4X2,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"26.58000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","700mAh","Front to Back, 2 Rows x 4 Cells","Solder Tab","0.83"" L x 0.41"" W x 7.01"" H (21.0mm x 10.5mm x 178.0mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/F081.jpg,P213-F081-ND,HHR70AAAB8F8,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"26.59000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","700mAh","Side to Side, 1 Row x 8 Cells","Solder Tab","3.31"" L x 0.41"" W x 1.75"" H (84.0mm x 10.5mm x 44.5mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-F041-ND,NH15BP-8F4,Energizer Battery Company,BATTERY PACK NIMH 4.8V AA,0,0,"26.88000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","4","4.8V","2.3Ah","Side to Side, 1 Row x 4 Cells","Solder Tab","2.28"" L x 0.57"" W x 1.99"" H (57.9mm x 14.5mm x 50.5mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-L022-ND,NH15BP-8L2X2,Energizer Battery Company,BATTERY PACK NIMH 4.8V AA,0,0,"26.88000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","4","4.8V","2.3Ah","Front to Back, 2 Rows x 2 Cells","Solder Tab","1.14"" L x 0.57"" W x 3.98"" H (29.0mm x 14.5mm x 101.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr60aaah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F024.jpg,P634-F024-ND,HHR-60AAAHF2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"27.12000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","500mAh","Side to Side, 4 Rows x 2 Cells","Solder Tab","1.65"" L x 0.83"" W x 1.75"" H (42.0mm x 21.0mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr60aaah.pdf,//media.digikey.com/photos/Panasonic%20Photos/L024.jpg,P634-L024-ND,HHR-60AAAHL2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"27.12000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","500mAh","Front to Back, 4 Rows x 2 Cells","Solder Tab","1.65"" L x 0.41"" W x 3.50"" H (42.0mm x 10.5mm x 89.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr60aaah.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P634-L042-ND,HHR-60AAAHL4X2,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"27.21000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","500mAh","Front to Back, 2 Rows x 4 Cells","Solder Tab","0.83"" L x 0.41"" W x 7.01"" H (21.0mm x 10.5mm x 178.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr60aaah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F081.jpg,P634-F081-ND,HHR-60AAAHF8,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"27.22000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","500mAh","Side to Side, 1 Row x 8 Cells","Solder Tab","3.31"" L x 0.41"" W x 1.75"" H (84.0mm x 10.5mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210aa-b.pdf,//media.digikey.com/photos/Panasonic%20Photos/F023.jpg,P220-F023-ND,HHR-210AAC4BF2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V AA,0,0,"27.41000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","6","7.2V","2Ah","Side to Side, 3 Rows x 2 Cells","Solder Tab","1.71"" L x 1.14"" W x 1.99"" H (43.5mm x 29.0mm x 50.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210aa-b.pdf,//media.digikey.com/photos/Panasonic%20Photos/L023.jpg,P220-L023-ND,HHR-210AAC4BL2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V AA,0,0,"27.41000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","6","7.2V","2Ah","Front to Back, 3 Rows x 2 Cells","Solder Tab","1.71"" L x 0.57"" W x 3.98"" H (43.5mm x 14.5mm x 101.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210aa-b.pdf,//media.digikey.com/photos/Panasonic%20Photos/F061.jpg,P220-F061-ND,HHR-210AAC4BF6,Panasonic - BSG,BATTERY PACK NIMH 7.2V AA,0,0,"27.48000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","6","7.2V","2Ah","Side to Side, 1 Row x 6 Cells","Solder Tab","3.43"" L x 0.57"" W x 1.99"" H (87.0mm x 14.5mm x 50.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210aa-b.pdf,//media.digikey.com/photos/Panasonic%20Photos/L032.jpg,P220-L032-ND,HHR-210AAC4BL3X2,Panasonic - BSG,BATTERY PACK NIMH 7.2V AA,0,0,"27.48000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","6","7.2V","2Ah","Front to Back, 2 Rows x 3 Cells","Solder Tab","1.14"" L x 0.57"" W x 5.96"" H (29.0mm x 14.5mm x 151.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F051.jpg,P017-F051-ND,HHR-210AB18F5,Panasonic - BSG,BATTERY PACK NIMH 6V A,0,0,"27.56000","0","1","HHR","Active","Nickel Metal Hydride","Yes","A","5","6V","2.1Ah","Side to Side, 1 Row x 5 Cells","Solder Tab","3.35"" L x 0.67"" W x 1.97"" H (85.0mm x 17.0mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr75aaab.pdf,//media.digikey.com/photos/Panasonic%20Photos/L024.jpg,P008-L024-ND,HHR-75AAA/BL2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"27.94000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","700mAh","Front to Back, 4 Rows x 2 Cells","Solder Tab","1.65"" L x 0.41"" W x 3.50"" H (42.0mm x 10.5mm x 89.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr75aaab.pdf,//media.digikey.com/photos/Panasonic%20Photos/F024.jpg,P008-F024-ND,HHR-75AAA/BF2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"27.95000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","700mAh","Side to Side, 4 Rows x 2 Cells","Solder Tab","1.65"" L x 0.83"" W x 1.75"" H (42.0mm x 21.0mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F022.jpg,P018-F022-ND,HHR-380AB27F2X2,Panasonic - BSG,BATTERY PACK NIMH 4.8V L-A,12,0,"28.00000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","4","4.8V","3.7Ah","Side to Side, 2 Rows x 2 Cells","Solder Tab","1.34"" L x 1.34"" W x 2.64"" H (34.0mm x 34.0mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr150aa.pdf,//media.digikey.com/photos/Panasonic%20Photos/F071.jpg,P015-F071-ND,HHR-150AAB01F7,Panasonic - BSG,BATTERY PACK NIMH 8.4V AA,0,0,"28.02000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","7","8.4V","1.5Ah","Side to Side, 1 Row x 7 Cells","Solder Tab","4.00"" L x 0.57"" W x 1.99"" H (101.5mm x 14.5mm x 50.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F041.jpg,P018-F041-ND,HHR-380AB27F4,Panasonic - BSG,BATTERY PACK NIMH 4.8V L-A,0,0,"28.02000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","4","4.8V","3.7Ah","Side to Side, 1 Row x 4 Cells","Solder Tab","2.68"" L x 0.67"" W x 2.64"" H (68.0mm x 17.0mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L022.jpg,P018-L022-ND,HHR-380AB27L2X2,Panasonic - BSG,BATTERY PACK NIMH 4.8V L-A,0,0,"28.04000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","4","4.8V","3.7Ah","Front to Back, 2 Rows x 2 Cells","Solder Tab","1.34"" L x 0.67"" W x 5.28"" H (34.0mm x 17.0mm x 134.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr75aaab.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P008-L042-ND,HHR-75AAA/BL4X2,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"28.04000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","700mAh","Front to Back, 2 Rows x 4 Cells","Solder Tab","0.83"" L x 0.41"" W x 7.01"" H (21.0mm x 10.5mm x 178.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr75aaab.pdf,//media.digikey.com/photos/Panasonic%20Photos/F081.jpg,P008-F081-ND,HHR-75AAA/BF8,Panasonic - BSG,BATTERY PACK NIMH 9.6V AAA,0,0,"28.05000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","700mAh","Side to Side, 1 Row x 8 Cells","Solder Tab","3.31"" L x 0.41"" W x 1.75"" H (84.0mm x 10.5mm x 44.5mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-F041-ND,NH12BP-4F4,Energizer Battery Company,BATTERY PACK NIMH 4.8V AAA,0,0,"28.36000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","4","4.8V","850mAh","Side to Side, 1 Row x 4 Cells","Solder Tab","1.65"" L x 0.41"" W x 1.75"" H (42.0mm x 10.5mm x 44.5mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-L022-ND,NH12BP-4L2X2,Energizer Battery Company,BATTERY PACK NIMH 4.8V AAA,0,0,"28.36000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","4","4.8V","850mAh","Side to Side, 2 Rows x 2 Cells","Solder Tab","0.83"" L x 0.83"" W x 1.75"" H (21.0mm x 21.0mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/F031.jpg,P021-F031-ND,HHR-30SCPY20F3,Panasonic - BSG,BATTERY PACK NIMH 3.6V SC,0,0,"28.73000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","3","3.6V","3Ah","Side to Side, 1 Row x 3 Cells","Solder Tab","2.72"" L x 0.91"" W x 1.69"" H (69.0mm x 23.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr200a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F051.jpg,P010-F051-ND,HHR-200AB20F5,Panasonic - BSG,BATTERY PACK NIMH 6V 4/5 A,0,0,"28.73000","0","1","HHR","Active","Nickel Metal Hydride","Yes","4/5A","5","6V","2Ah","Side to Side, 1 Row x 5 Cells","Solder Tab","3.35"" L x 0.67"" W x 1.69"" H (85.0mm x 17.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F031.jpg,P214-F031-ND,HHR-450AB21F3,Panasonic - BSG,BATTERY PACK NIMH 3.6V L-FAT A,0,0,"29.33000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","3","3.6V","4.2Ah","Side to Side, 1 Row x 3 Cells","Solder Tab","2.15"" L x 0.72"" W x 2.64"" H (54.6mm x 18.2mm x 67.0mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P213-F091-ND,HHR70AAAB8F9,Panasonic - BSG,BATTERY PACK NIMH 10.8V AAA,0,0,"29.65000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","9","10.8V","700mAh","Side to Side, 1 Row x 9 Cells","Solder Tab","3.72"" L x 0.41"" W x 1.75"" H (94.5mm x 10.5mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr60aaah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P634-F091-ND,HHR-60AAAHF9,Panasonic - BSG,BATTERY PACK NIMH 10.8V AAA,0,0,"30.58000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","9","10.8V","500mAh","Side to Side, 1 Row x 9 Cells","Solder Tab","3.72"" L x 0.41"" W x 1.75"" H (94.5mm x 10.5mm x 44.5mm)"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE266.pdf,//media.digikey.com/photos/Panasonic%20Photos/L023.jpg,P688-L023-ND,BK-200AAB9BL2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V AA,0,0,"30.66000","0","1","BK","Active","Nickel Metal Hydride","Yes","AA","6","7.2V","2Ah","Front to Back, 3 Rows x 2 Cells","Solder Tab","1.71"" L x 0.57"" W x 3.98"" H (43.5mm x 14.5mm x 101.0mm)"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE266.pdf,//media.digikey.com/photos/Panasonic%20Photos/F023.jpg,P688-F023-ND,BK-200AAB9BF2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V AA,0,0,"30.67000","0","1","BK","Active","Nickel Metal Hydride","Yes","AA","6","7.2V","2Ah","Side to Side, 3 Rows x 2 Cells","Solder Tab","1.71"" L x 1.14"" W x 1.99"" H (43.5mm x 29.0mm x 50.5mm)"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE266.pdf,//media.digikey.com/photos/Panasonic%20Photos/L032.jpg,P688-L032-ND,BK-200AAB9BL3X2,Panasonic - BSG,BATTERY PACK NIMH 7.2V AA,0,0,"30.72000","0","1","BK","Active","Nickel Metal Hydride","Yes","AA","6","7.2V","2Ah","Front to Back, 2 Rows x 3 Cells","Solder Tab","1.14"" L x 0.57"" W x 5.96"" H (29.0mm x 14.5mm x 151.5mm)"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE266.pdf,//media.digikey.com/photos/Panasonic%20Photos/F061.jpg,P688-F061-ND,BK-200AAB9BF6,Panasonic - BSG,BATTERY PACK NIMH 7.2V AA,0,0,"30.73000","0","1","BK","Active","Nickel Metal Hydride","Yes","AA","6","7.2V","2Ah","Side to Side, 1 Row x 6 Cells","Solder Tab","3.43"" L x 0.57"" W x 1.99"" H (87.0mm x 14.5mm x 50.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F031.jpg,P638-F031-ND,HHR-250SCHF3,Panasonic - BSG,BATTERY PACK NIMH 3.6V SC,0,0,"31.29000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","3","3.6V","2.5Ah","Side to Side, 1 Row x 3 Cells","Solder Tab","2.72"" L x 0.91"" W x 1.69"" H (69.0mm x 23.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr75aaab.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P008-F091-ND,HHR-75AAA/BF9,Panasonic - BSG,BATTERY PACK NIMH 10.8V AAA,0,0,"31.51000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","9","10.8V","700mAh","Side to Side, 1 Row x 9 Cells","Solder Tab","3.72"" L x 0.41"" W x 1.75"" H (94.5mm x 10.5mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr150aa.pdf,//media.digikey.com/photos/Panasonic%20Photos/L024.jpg,P015-L024-ND,HHR-150AAB01L2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V AA,0,0,"31.88000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","8","9.6V","1.5Ah","Front to Back, 4 Rows x 2 Cells","Solder Tab","2.28"" L x 0.57"" W x 3.98"" H (58.0mm x 14.5mm x 101.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr150aa.pdf,//media.digikey.com/photos/Panasonic%20Photos/F024.jpg,P015-F024-ND,HHR-150AAB01F2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V AA,0,0,"31.89000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","8","9.6V","1.5Ah","Side to Side, 4 Rows x 2 Cells","Solder Tab","2.28"" L x 1.14"" W x 1.99"" H (58.0mm x 29.0mm x 50.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr150aa.pdf,//media.digikey.com/photos/Panasonic%20Photos/F081.jpg,P015-F081-ND,HHR-150AAB01F8,Panasonic - BSG,BATTERY PACK NIMH 9.6V AA,0,0,"31.98000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","8","9.6V","1.5Ah","Side to Side, 1 Row x 8 Cells","Solder Tab","4.57"" L x 0.57"" W x 1.99"" H (116.0mm x 14.5mm x 50.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr150aa.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P015-L042-ND,HHR-150AAB01L4X2,Panasonic - BSG,BATTERY PACK NIMH 9.6V AA,0,0,"31.98000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","8","9.6V","1.5Ah","Front to Back, 2 Rows x 4 Cells","Solder Tab","1.14"" L x 0.57"" W x 7.95"" H (29.0mm x 14.5mm x 202.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210aa-b.pdf,//media.digikey.com/photos/Panasonic%20Photos/F071.jpg,P220-F071-ND,HHR-210AAC4BF7,Panasonic - BSG,BATTERY PACK NIMH 8.4V AA,0,0,"32.01000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AA","7","8.4V","2Ah","Side to Side, 1 Row x 7 Cells","Solder Tab","4.00"" L x 0.57"" W x 1.99"" H (101.5mm x 14.5mm x 50.5mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F021.jpg,N701-F021-ND,NH50BP-2F2,Energizer Battery Company,BATTERY PACK NIMH 2.4V D,0,0,"32.61000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","2","2.4V","2.5Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","2.69"" L x 1.35"" W x 2.42"" H (68.4mm x 34.2mm x 61.5mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F021.jpg,N702-F021-ND,NH35BP-2F2,Energizer Battery Company,BATTERY PACK NIMH 2.4V C,0,0,"32.63000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","2","2.4V","2.5Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","2.06"" L x 1.03"" W x 1.97"" H (52.3mm x 26.2mm x 50.0mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/L052.jpg,P213-L052-ND,HHR70AAAB8L5X2,Panasonic - BSG,BATTERY PACK NIMH 12V AAA,0,0,"32.64000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","10","12V","700mAh","Front to Back, 2 Rows x 5 Cells","Solder Tab","0.83"" L x 0.41"" W x 8.76"" H (21.0mm x 10.5mm x 222.5mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/F101.jpg,P213-F101-ND,HHR70AAAB8F10,Panasonic - BSG,BATTERY PACK NIMH 12V AAA,1,0,"32.65000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","10","12V","700mAh","Side to Side, 1 Row x 10 Cells","Solder Tab","4.13"" L x 0.41"" W x 1.75"" H (105.0mm x 10.5mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F031.jpg,P639-F031-ND,HHR-300CHF3,Panasonic - BSG,BATTERY PACK NIMH 3.6V C,0,0,"32.67000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","3","3.6V","3.1Ah","Side to Side, 1 Row x 3 Cells","Solder Tab","3.05"" L x 1.02"" W x 1.97"" H (77.4mm x 25.8mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F023.jpg,P017-F023-ND,HHR-210AB18F2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V A,0,0,"32.72000","0","1","HHR","Active","Nickel Metal Hydride","Yes","A","6","7.2V","2.1Ah","Side to Side, 3 Rows x 2 Cells","Solder Tab","2.01"" L x 1.34"" W x 1.97"" H (51.0mm x 34.0mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L023.jpg,P017-L023-ND,HHR-210AB18L2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V A,0,0,"32.72000","0","1","HHR","Active","Nickel Metal Hydride","Yes","A","6","7.2V","2.1Ah","Front to Back, 3 Rows x 2 Cells","Solder Tab","2.01"" L x 0.67"" W x 3.94"" H (51.0mm x 17.0mm x 100.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F061.jpg,P017-F061-ND,HHR-210AB18F6,Panasonic - BSG,BATTERY PACK NIMH 7.2V A,0,0,"32.76000","0","1","HHR","Active","Nickel Metal Hydride","Yes","A","6","7.2V","2.1Ah","Side to Side, 1 Row x 6 Cells","Solder Tab","4.02"" L x 0.67"" W x 1.97"" H (102.0mm x 17.0mm x 50.0mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/L025.jpg,P213-L025-ND,HHR70AAAB8L2X5,Panasonic - BSG,BATTERY PACK NIMH 12V AAA,0,0,"32.78000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","10","12V","700mAh","Front to Back, 5 Rows x 2 Cells","Solder Tab","2.07"" L x 0.41"" W x 3.50"" H (52.5mm x 10.5mm x 89.0mm)"
http://eu.industrial.panasonic.com/sites/default/pidseu/files/downloads/files/id_ni-mh_1104_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/F025.jpg,P213-F025-ND,HHR70AAAB8F2X5,Panasonic - BSG,BATTERY PACK NIMH 12V AAA,0,0,"32.79000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","10","12V","700mAh","Side to Side, 5 Rows x 2 Cells","Solder Tab","2.07"" L x 0.83"" W x 1.75"" H (52.5mm x 21.0mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L032.jpg,P017-L032-ND,HHR-210AB18L3X2,Panasonic - BSG,BATTERY PACK NIMH 7.2V A,0,0,"32.80000","0","1","HHR","Active","Nickel Metal Hydride","Yes","A","6","7.2V","2.1Ah","Front to Back, 2 Rows x 3 Cells","Solder Tab","1.34"" L x 0.67"" W x 5.91"" H (34.0mm x 17.0mm x 150.0mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-F051-ND,NH15BP-8F5,Energizer Battery Company,BATTERY PACK NIMH 6V AA,0,0,"33.02000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","5","6V","2.3Ah","Side to Side, 1 Row x 5 Cells","Solder Tab","2.85"" L x 0.57"" W x 1.99"" H (72.5mm x 14.5mm x 50.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr60aaah.pdf,//media.digikey.com/Photos/Panasonic%20Photos/HHR-60AAAHF2X5.jpg,P634-F025-ND,HHR-60AAAHF2X5,Panasonic - BSG,BATTERY PACK NIMH 12V AAA,0,0,"33.56000","0","1","HHR","Active","Nickel Metal Hydride","Yes","AAA","10","12V","500mAh","Side to Side, 5 Rows x 2 Cells","Solder Tab","2.07"" L x 0.83"" W x 1.75"" H (52.5mm x 21.0mm x 44.5mm)"
