Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Voltage - Primary","Voltage - Secondary (Full Load)","Current - Output (Max)","Primary Winding(s)","Secondary Winding(s)","Center Tap","Power - Max","Mounting Type","Termination Style","Size / Dimension","Height - Seated (Max)","Voltage - Isolation","Weight"
https://belfuse.com/resources/ST.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/DST-5-36.jpg,595-1226-ND,DST-5-36,Signal Transformer,XFRMR LAMINATED 12VA THRU HOLE,116,0,"11.57000","0","1","DST","Active","Laminated Core","115V, 230V","Parallel 18V, Series 36V","Parallel 700mA, Series 350mA","Dual","Dual","No","12VA","Through Hole","PC Pin","47.80mm L x 39.60mm W","36.90mm","2500Vrms","0.7 lb (317.51g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-24-100.JPG,595-1327-ND,LP-24-100,Signal Transformer,XFRMR SEMI-TORO 2VA THRU HOLE,117,0,"11.59000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 200mA, Series 100mA","Dual","Dual","No","2VA","Through Hole","PC Pin","47.50mm L x 39.60mm W","16.50mm","1500Vrms","0.313 lb (141.97g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-34-170.JPG,595-1338-ND,LP-34-170,Signal Transformer,XFRMR SEMI-TORO 6VA THRU HOLE,213,0,"11.86000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 17V, Series 34V","Parallel 340mA, Series 170mA","Dual","Dual","No","6VA","Through Hole","PC Pin","47.50mm L x 39.60mm W","21.60mm","1500Vrms","0.438 lb (198.67g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-16-350.JPG,595-1319-ND,LP-16-350,Signal Transformer,XFRMR SEMI-TORO 6VA THRU HOLE,212,0,"11.99000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 8V, Series 16V","Parallel 700mA, Series 350mA","Dual","Dual","No","6VA","Through Hole","PC Pin","47.50mm L x 39.60mm W","21.60mm","1500Vrms","0.438 lb (198.67g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-20-%20SERIES.jpg,595-1021-ND,14A-20-24,Signal Transformer,XFRMR LAMINATED 20VA THRU HOLE,396,0,"12.81000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 1.66A, Series 830mA","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.30mm","4000Vrms","0.9 lb (408.23g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FS-5XX.pdf,//media.digikey.com/Photos/Tamura%20Photos/3FS-5.jpg,MT2224-ND,3FS-528,Tamura,XFRMR LAMINATED 12VA THRU HOLE,8245,0,"13.05000","0","1","3FS-5xx","Active","Laminated Core","115V","Parallel 14V, Series 28V","Parallel 840mA, Series 420mA","Single","Dual","No","12VA","Through Hole","PC Pin","48.50mm L x 41.52mm W","38.00mm","2500Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FS-5XX.pdf,//media.digikey.com/Photos/Tamura%20Photos/3FS-5.jpg,MT2216-ND,3FS-520,Tamura,XFRMR LAMINATED 12VA THRU HOLE,1000,0,"13.05000","0","1","3FS-5xx","Active","Laminated Core","115V","Parallel 10V, Series 20V","Parallel 1.2A, Series 600mA","Single","Dual","No","12VA","Through Hole","PC Pin","48.50mm L x 41.52mm W","38.00mm","2500Vrms","-"
https://www.hammfg.com/electronics/transformers/power/186-187.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_186B10.jpg,HM2129-ND,186B24,Hammond Manufacturing,XFRMR LAMINATED 6VA CHAS MOUNT,179,320,"13.09000","0","1","186","Active","Laminated Core","115V, 230V","24V","250mA","Dual","Single","Yes","6VA","Chassis Mount","Solder, Quick Connect","60.20mm L x 41.28mm W","34.80mm","2000Vrms","0.45 lb (204.12g)"
http://catalog.triadmagnetics.com/Asset/F-45X.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F-45X.jpg,237-1999-ND,F-45X,Triad Magnetics,POWER XFMR CHASSIS MOUNT W/LEADS,238,240,"13.18000","0","1","Single Secondary","Active","Laminated Core","115V","24V","1A","Single","Single","Yes","24VA","Chassis Mount","Wire Leads","84.12mm L x 50.80mm W","49.20mm","1500Vrms","1.3 lbs (589.7g)"
https://belfuse.com/resources/ST.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/ST-6-12.JPG,595-1168-ND,ST-6-16,Signal Transformer,XFRMR LAMINATED 20VA THRU HOLE,136,0,"13.32000","0","1","ST","Active","Laminated Core","115V","Parallel 8V, Series 16V","Parallel 2.5A, Series 1.25A","Single","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","36.90mm","2500Vrms","0.8 lb (362.87g)"
http://catalog.triadmagnetics.com/Asset/FS24-800-C2.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSyy-yyyy-C2-B.JPG,237-1523-ND,FS24-800-C2,Triad Magnetics,XFRMR LAMINATED 20VA THRU HOLE,286,1152,"13.80000","0","1","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 1.6A, Series 800mA","Dual","Dual","No","20VA","Through Hole","PC Pin","57.15mm L x 47.63mm W","36.50mm","4200Vrms","0.8 lb (362.87g)"
http://catalog.triadmagnetics.com/Asset/FS12-1600-C2.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSyy-yyyy-C2-B.JPG,237-1476-ND,FS12-1600-C2,Triad Magnetics,XFRMR LAMINATED 20VA THRU HOLE,156,816,"13.80000","0","1","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 3.2A, Series 1.6A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.15mm L x 47.63mm W","36.50mm","4200Vrms","0.8 lb (362.87g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-20-%20SERIES.jpg,595-1015-ND,14A-20-20,Signal Transformer,XFRMR LAMINATED 20VA THRU HOLE,249,0,"13.87000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 2A, Series 1A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.30mm","4000Vrms","0.9 lb (408.23g)"
http://catalog.triadmagnetics.com/Asset/VPS20-1250.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2025VA,%2043VA%20TO61-1617.jpg",237-1264-ND,VPS20-1250,Triad Magnetics,XFRMR LAMINATED 25VA CHAS MOUNT,292,568,"13.93000","0","1","Chassis Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 2.5A, Series 1.25A","Dual","Dual","No","25VA","Chassis Mount","Solder, Quick Connect","50.80mm L x 49.28mm W","58.67mm","4000Vrms","1.3 lbs (589.7g)"
http://catalog.triadmagnetics.com/Asset/VPS230-110.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2025VA,%2043VA%20TO61-1617.jpg",237-1269-ND,VPS230-110,Triad Magnetics,XFRMR LAMINATED 25VA CHAS MOUNT,166,538,"13.93000","0","1","Chassis Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 115V, Series 230V","Parallel 220mA, Series 110mA","Dual","Dual","No","25VA","Chassis Mount","Solder, Quick Connect","50.80mm L x 49.28mm W","58.67mm","4000Vrms","1.3 lbs (589.7g)"
http://catalog.triadmagnetics.com/Asset/FP16-750.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2012.0VA%20TO61-1618.jpg,237-1002-ND,FP16-750,Triad Magnetics,XFRMR LAMINATED 12VA THRU HOLE,121,420,"14.38000","0","1","FP","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 1.5A, Series 750mA","Dual","Dual","No","12VA","Through Hole","PC Pin","63.50mm L x 50.80mm W","26.97mm","2000Vrms","0.688 lb (312.07g)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2223-ND,L01-6300,"Amgis, LLC",XFRMR TOROIDAL 1.6VA THRU HOLE,421,0,"15.08000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 7V, Series 14V","Parallel 228mA, Series 114mA","Dual","Dual","No","1.6VA","Through Hole","PC Pin","39.60mm L x 39.60mm W","18.50mm","4000Vrms","0.177 lb (80.29g)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=4000-01E07K999&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/4-1611453-7.jpg,PB1649-ND,4000-01E07K999,TE Connectivity Potter & Brumfield Relays,XFRMR LAMINATED 40VA CHAS MOUNT,2404,0,"15.10000","0","1","4000, Products Unlimited","Active","Laminated Core","120V","24V","-","Single","Single","No","40VA","Chassis Mount","Wire Leads","90.47mm L x 55.37mm W","55.58mm","-","1.6 lbs (725.7g)"
https://belfuse.com/resources/A41.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/XFORMER%20MTG%20STYLE%20C%20TO63-1812.jpg,595-1288-ND,A41-25-24,Signal Transformer,XFRMR LAMINATED 25VA CHAS MOUNT,114,0,"15.75000","0","1","All-4-One™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 2A, Series 1A","Dual","Dual","No","25VA","Chassis Mount","Solder, Quick Connect","71.40mm L x 54.40mm W","58.70mm","4000Vrms","1.3 lbs (589.7g)"
http://catalog.triadmagnetics.com/Asset/TCT40-01E07K.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_TCT40-K.jpg,237-1240-ND,TCT40-01E07K,Triad Magnetics,XFRMR LAMINATED 40VA CHAS MOUNT,547,0,"15.78000","0","1","Class 2, TCT","Active","Laminated Core","120V","24V","1.67A","Single","Single","No","40VA","Chassis Mount","Wire Leads","92.46mm L x 56.67mm W","57.40mm","1500Vrms","1.5 lbs (680.4g)"
http://catalog.triadmagnetics.com/Asset/TCT40-05E07K.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_TCT40-K.jpg,237-1244-ND,TCT40-05E07K,Triad Magnetics,XFRMR LAMINATED 40VA CHAS MOUNT,212,0,"15.78000","0","1","Class 2, TCT","Active","Laminated Core","120V, 208V, 240V","24V","1.67A","Single, Multiple Taps","Single","No","40VA","Chassis Mount","Wire Leads","92.46mm L x 56.67mm W","57.40mm","1500Vrms","1.5 lbs (680.4g)"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg,595-1091-ND,DP-241-6-24,Signal Transformer,XFRMR LAMINATED 30VA CHAS MOUNT,129,0,"15.78000","0","1","Two-4-One™","Active","Laminated Core","115V, 230V","24V","1.25A","Dual","Single","Yes","30VA","Chassis Mount","Solder, Quick Connect","82.60mm L x 44.30mm W","49.80mm","2500Vrms","1.1 lbs (499g)"
https://belfuse.com/resources/14A-Triple.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-20-%20SERIES.jpg,595-1703-ND,14A-20-512,Signal Transformer,XFRMR LAMINATED 20VA THRU HOLE,311,0,"15.83000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","5V, ±12V","750mA, 200mA","Dual","Dual","Yes","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.30mm","4000Vrms","0.9 lb (408.23g)"
https://belfuse.com/resources/14A-Triple.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-20-%20SERIES.jpg,595-1704-ND,14A-20-515,Signal Transformer,XFRMR LAMINATED 20VA THRU HOLE,174,0,"15.83000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","5V, ±15V","750mA, 175mA","Dual","Dual","Yes","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.30mm","4000Vrms","0.9 lb (408.23g)"
http://catalog.triadmagnetics.com/Asset/TCT40-01E07AB.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_TCT40-AB.jpg,237-1239-ND,TCT40-01E07AB,Triad Magnetics,XFRMR LAMINATED 40VA CHAS MOUNT,266,0,"15.84000","0","1","Class 2, TCT","Active","Laminated Core","120V","24V","1.67A","Single","Single","No","40VA","Chassis Mount","Solder, Quick Connect","92.46mm L x 56.67mm W","57.40mm","1500Vrms","1.5 lbs (680.4g)"
http://catalog.triadmagnetics.com/Asset/VPL24-1100.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPL24-1100.jpg,237-1648-ND,VPL24-1100,Triad Magnetics,XFRMR PWR 24V 1.04A CHASSIS,198,0,"16.44000","0","1","Chassis Mount: World Series™","Active","Laminated Core","115V, 230V","24V","1.04A","Dual","Dual","No","25.0VA","Chassis Mount","Wire Leads","53.98mm L x 82.55mm W","49.22 mm","3500Vrms","1.3 lbs (589.7g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-30-%20SERIES.jpg,595-1016-ND,14A-30-20,Signal Transformer,XFRMR LAMINATED 30VA THRU HOLE,246,0,"16.68000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 3A, Series 1.5A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.50mm W","39.70mm","4000Vrms","1.2 lbs (544.3g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-40-600.jpg,595-1340-ND,LP-34-700,Signal Transformer,XFRMR SEMI-TORO 24VA THRU HOLE,208,0,"16.98000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 17V, Series 34V","Parallel 1.4A, Series 700mA","Dual","Dual","No","24VA","Through Hole","PC Pin","72.90mm L x 57.20mm W","31.80mm","1500Vrms","0.938 lb (425.47g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,"//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-10-4800,%20LP-34-1400.jpg",595-1331-ND,LP-24-2000,Signal Transformer,XFRMR SEMI-TORO 48VA THRU HOLE,270,0,"17.18000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 4A, Series 2A","Dual","Dual","No","48VA","Through Hole","PC Pin","79.20mm L x 63.50mm W","34.90mm","1500Vrms","1.4 lbs (635g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-40-600.jpg,595-1335-ND,LP-30-800,Signal Transformer,XFRMR SEMI-TORO 24VA THRU HOLE,183,0,"17.41000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 1.6A, Series 800mA","Dual","Dual","No","24VA","Through Hole","PC Pin","72.90mm L x 57.20mm W","31.80mm","1500Vrms","0.938 lb (425.47g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,"//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-10-4800,%20LP-34-1400.jpg",595-1341-ND,LP-34-1400,Signal Transformer,XFRMR SEMI-TORO 48VA THRU HOLE,266,0,"17.44000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 17V, Series 34V","Parallel 2.8A, Series 1.4A","Dual","Dual","No","48VA","Through Hole","PC Pin","79.20mm L x 63.50mm W","34.90mm","1500Vrms","1.4 lbs (635g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL20-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL20-xx-130B.jpg,MT3116-ND,PL20-16-130B,Tamura,XFRMR LAMINATED 20VA THRU HOLE,269,0,"17.81000","0","1","PL20-xx-130B","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 2.5A, Series 1.25A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.28mm","3500Vrms","-"
http://catalog.triadmagnetics.com/Asset/VPT230-110.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT230-110.jpg,237-1324-ND,VPT230-110,Triad Magnetics,XFRMR TOROIDAL 25VA CHAS MOUNT,220,0,"17.93000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 115V, Series 230V","Parallel 220mA, Series 110mA","Dual","Dual","No","25VA","Chassis Mount","Wire Leads","71.00mm Dia x 32.00mm W","-","4000Vrms","0.882 lb (400.07g)"
http://catalog.triadmagnetics.com/Asset/VPT24-1040.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT24-1040.jpg,237-1325-ND,VPT24-1040,Triad Magnetics,XFRMR TOROIDAL 25VA CHAS MOUNT,131,80,"17.93000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 2.08A, Series 1.04A","Dual","Dual","No","25VA","Chassis Mount","Wire Leads","71.00mm Dia x 32.00mm W","-","4000Vrms","0.882 lb (400.07g)"
http://catalog.triadmagnetics.com/Asset/VPT48-520.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT48-520.jpg,237-1328-ND,VPT48-520,Triad Magnetics,XFRMR TOROIDAL 25VA CHAS MOUNT,129,0,"17.93000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 24V, Series 48V","Parallel 1.04A, Series 520mA","Dual","Dual","No","25VA","Chassis Mount","Wire Leads","71.00mm Dia x 32.00mm W","-","4000Vrms","0.882 lb (400.07g)"
http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/7000xK.jpg,1295-1033-ND,70000K,Talema Group LLC,XFRMR TOROIDAL 1.6VA THRU HOLE,785,0,"18.06000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 7V, Series 14V","Parallel 228mA, Series 114mA","Dual","Dual","No","1.6VA","Through Hole","PC Pin","39.60mm L x 39.60mm W","18.50mm","4000Vrms","0.157 lb (71.21g)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=4000-04C02K999&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/4000-04C02K999.jpg,PB2218-ND,4000-04C02K999,TE Connectivity Potter & Brumfield Relays,XFRMR LAMINATED 20VA CHAS MOUNT,145,0,"18.29000","0","1","4000, Products Unlimited","Active","Laminated Core","480V","24V","-","Single","Single","No","20VA","Chassis Mount","Wire Leads","82.55mm L x 44.07mm W","47.75mm","-","0.89 lb (403.7g)"
//media.digikey.com/pdf/Data%20Sheets/Talema/70000K-72400K.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/7000xK.jpg,1295-1037-ND,70002K,Talema Group LLC,XFRMR TOROIDAL 1.6VA THRU HOLE,176,0,"18.32000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 134mA, Series 67mA","Dual","Dual","No","1.6VA","Through Hole","PC Pin","39.60mm L x 39.60mm W","18.50mm","4000Vrms","0.157 lb (71.21g)"
http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/7001xK.jpg,1295-1032-ND,70011K,Talema Group LLC,XFRMR TOROIDAL 3.2VA THRU HOLE,483,0,"18.61000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 9V, Series 18V","Parallel 356mA, Series 178mA","Dual","Dual","No","3.2VA","Through Hole","PC Pin","44.70mm L x 44.70mm W","19.50mm","4000Vrms","0.197 lb (89.36g)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2241-ND,L01-6333,"Amgis, LLC",XFRMR TOROIDAL 7VA THRU HOLE,189,24,"18.69000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 466mA, Series 233mA","Dual","Dual","No","7VA","Through Hole","PC Pin","49.70mm L x 49.70mm W","23.10mm","4000Vrms","0.384 lb (174.18g)"
http://catalog.triadmagnetics.com/Asset/VPS24-1800.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2025VA,%2043VA%20TO61-1617.jpg",237-1275-ND,VPS24-1800,Triad Magnetics,XFRMR LAMINATED 43VA CHAS MOUNT,132,0,"18.92000","0","1","Chassis Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 3.6A, Series 1.8A","Dual","Dual","No","43VA","Chassis Mount","Solder, Quick Connect","58.67mm L x 50.80mm W","68.33mm","4000Vrms","1.6 lbs (725.7g)"
https://www.hammfg.com/electronics/transformers/power/166.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/166%20Series.jpg,HM533-ND,166L16,Hammond Manufacturing,XFRMR LAMINATED 35.2VA CHAS MNT,109,152,"19.13000","0","1","166","Active","Laminated Core","115V","16V","2.2A","Single","Single","Yes","35.2VA","Chassis Mount","Wire Leads","82.55mm L x 50.80mm W","50.80mm","2000Vrms","1.4 lbs (635g)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2253-ND,L01-6353,"Amgis, LLC",XFRMR TOROIDAL 15VA THRU HOLE,353,0,"19.45000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 1A, Series 500mA","Dual","Dual","No","15VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","26.30mm","4000Vrms","0.671 lb (304.36g)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2252-ND,L01-6352,"Amgis, LLC",XFRMR TOROIDAL 15VA THRU HOLE,147,12,"19.45000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 1.25A, Series 625mA","Dual","Dual","No","15VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","26.30mm","4000Vrms","0.671 lb (304.36g)"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg,595-1087-ND,DP-241-7-20,Signal Transformer,XFRMR LAMINATED 56VA CHAS MOUNT,620,0,"19.79000","0","1","Two-4-One™","Active","Laminated Core","115V, 230V","20V","2.8A","Dual","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect","93.70mm L x 49.20mm W","57.80mm","2500Vrms","1.7 lbs (771.1g)"
https://www.hammfg.com/electronics/transformers/power/162-164.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_162D10.jpg,HM1557-ND,162J120,Hammond Manufacturing,XFRMR LAMINATED 36VA THRU HOLE,159,136,"20.18000","0","1","162","Active","Laminated Core","115V, 230V","Parallel 60V, Series 120V","Parallel 600mA, Series 300mA","Dual","Dual","No","36VA","Through Hole","PC Pin","66.68mm L x 55.55mm W","39.70mm","2500Vrms","1.1 lbs (499g)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=4000-05E07K999&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/4-1611453-7.jpg,PB2219-ND,4000-05E07K999,TE Connectivity Potter & Brumfield Relays,XFRMR LAMINATED 40VA CHAS MOUNT,147,0,"20.24000","0","1","4000, Products Unlimited","Active","Laminated Core","120V, 208V, 240V","24V","-","Single","Single","No","40VA","Chassis Mount","Wire Leads","90.47mm L x 55.37mm W","55.58mm","-","1.6 lbs (725.7g)"
http://catalog.triadmagnetics.com/Asset/VPP20-2800.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2056.0VA%20TO61-1617.jpg,237-1091-ND,VPP20-2800,Triad Magnetics,XFRMR LAMINATED 56VA THRU HOLE,292,872,"20.26000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 5.6A, Series 2.8A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.02mm","4000Vrms","1.7 lbs (771.1g)"
