Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Core Processor","Speed","Number of Cores","Power (Watts)","Cooling Type","Size / Dimension","Form Factor","Expansion Site/Bus","RAM Capacity/Installed","Storage Interface","Video Outputs","Ethernet","USB","RS-232 (422, 485)","Digital I/O Lines","Analog Input:Output","Watchdog Timer","Operating Temperature"
https://www.versalogic.com/Products/PDF/DS-Zebra%20EPC-2701.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPC-2701-ExK-0xx.jpg,1241-1431-ND,VL-EPC-2701-EAK-005,VersaLogic Corporation,ZEBRA SINGLE-CORE I.MX6 SOLO CPU,21,0,"196.00000","0","1","Zebra","Active","ARM® Cortex®-A9, i.MX6Solo","800MHz","1","2.20W","Heat Sink","3.7"" x 3.7"" (95mm x 95mm)","COM Express Compact","mikroBUS™","4GB/512MB","eMMC, MicroSD","HDMI","10/100/1000 Mbps (1)","USB 2.0 (2)","1","8","0:0","Yes","-40°C ~ 85°C"
https://www.digi.com/pdf/ds_connectcore6sbc.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_CC-SB-WMX-L76C.jpg,602-1909-ND,CC-SB-WMX-L76C-1,Digi International,"CONNECTCORE 6 SBC, I.MX6DUALLITE",10,0,"298.67000","0","1","ConnectCore® 6","Discontinued at Digi-Key","ARM® Cortex®-A9, i.MX6DualLite","800MHz","2","-","-","2.83"" x 3.94"" (72mm x 100mm)","Pico-ITX","Wi-Fi/Bluetooth, XBee RF, Cellular","512MB/0MB","eMMC/SD","HDMI, LCD","GbE","USB 2.0 (3)","1","12","-","-","-40°C ~ 85°C"
https://advdownload.blob.core.windows.net/productfile/PIS/UNO-2271G/Product%20-%20Datasheet/UNO-2271G_DS(04.15.19)20190416104131.pdf,-,UNO-2271G-E21AE-ND,UNO-2271G-E21AE,Advantech Corp,EDGEGATEWAY E3815 4G DDR3L 32G E,4,0,"312.02000","0","1","-","Active","Atom E3825","1.33GHz","2","12W","Heat Sink","3.9"" x 2.8"" x 1.2"" (100mm x 70mm x 30mm)","Pocket Size","mPCIe","4GB/4GB","eMMC, mSATA","HDMI","10/100/1000 Mbps","USB 3.0 (1)","2","-","-","Yes","0°C ~ 50°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/DS-060_Series.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_DS-063GB-S8A1E.jpg,DS-063GB-S8A1E-ND,DS-063GB-S8A1E,Advantech Corp,SIGNAGE ATOM D2550 1.066GHZ,20,0,"380.38000","0","1","-","Active","Atom D2550","1.066GHz","2","-","Heat Sink","7.09"" x 7.48"" (180mm x 190mm)","-","Mini-PCIe","4GB/0GB","SATA HDD, mSATA","HDMI, VGA","GbE","USB 2.0 (4)","1","-","-","Yes","0°C ~ 50°C"
http://downloadt.advantech.com/ProductFile/PIS/SRP-FPV240-AE/Product%20-%20Datasheet/SRP-FPV240-AE20180910103111.pdf,-,SRP-FPV240-AE-ND,SRP-FPV240-AE,Advantech Corp,ACP READY THINCLIENT HDMI+DP,5,0,"570.70000","0","1","-","Active","AMDR G-Series T40E","1.0GHz","2","14W","-","7.472"" x 4.193"" (189.80mm x 106.50mm)","-","-","512MB/2GB","-","DP, HDMI","10/100/1000 Mbps, RJ45","USB 2.0 (4)","2","-","-","No","-10°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/UNO-1372G-J/Product%20-%20Datasheet/UNO-1372G-J_DS(03.30.18)20181105155327.pdf,-,UNO-1372G-J021AE-ND,UNO-1372G-J021AE,Advantech Corp,DINRAIL PC J1900 4G DDR3L TPM2.0,2,0,"908.02000","0","1","-","Active","Celeron J1900","2GHz","1","19W","Heat Sink","2.6"" x 4.1"" x 5.9"" (65mm x 105mm x 150mm)","Small Size","mPCIe","4GB/4GB","mSATA, SATA HDD","DP, HDMI","10/100/1000 Mbps","USB 2.0 (3), USB 3.0 (1)","4","4","-","Yes","-20°C ~ 60°C"
https://versalogic.com/Products/PDF/DS-EPMe-30-Bengal.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPME-30EBPA.JPG,1241-1386-ND,VL-EPME-30EBPA,VersaLogic Corporation,BENGAL 2-CORE CPU 1.46GHZ ET,4,0,"1160.01000","0","1","Bengal","Active","Atom E3826","1.46GHz","2","7.0W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","8GB/0GB","mSATA, SATA","VGA, Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (5), USB 3.0 (1)","2","18","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Ocelot.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Ocelot.jpg,1241-1026-ND,VL-EPMS-21H,VersaLogic Corporation,SBC ATOM Z530PT 1.33 GHZ MAX 2GB,19,0,"1291.00000","0","1","Ocelot","Obsolete","Atom Z520PT","1.33GHz","1","6.5W","Heat Sink","3.6"" x 3.8"" (90mm x 96mm)","PC/104","SUMIT, PC/104","2GB/0GB","ATA100, IDE DOM","LVDS","GbE","USB 2.0 (2)","4","0","0:0","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Iguana.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Iguana.jpg,1241-1015-ND,VL-EPIC-25SB,VersaLogic Corporation,SBC ATOM D525 1.8 GHZ MAX 4GB,8,0,"1305.01000","0","1","Iguana","Obsolete","Atom D525","1.8GHz","2","11.7W","Heat Sink","4.5"" x 6.5"" (115mm x 165mm)","EPIC","PC/104-Plus","4GB/0GB","SATA2 (2), mSATA, eUSB, CompactFlash","VGA, LVDS","GbE (2)","USB 2.0 (6)","4","16","8:4","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Falcon.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-2610-EDPx.jpg,1241-1178-ND,VL-EPU-2610-EDPN,VersaLogic Corporation,"SWAP SYSTEM 1.6 GHZ, 2GB",25,0,"1390.00000","0","1","Falcon","Obsolete","Atom E680T","1.6GHz","1","10.6W","Heat plate","2.17"" x 3.31"" (55mm x 84mm)","EPU","-","2GB/2GB","SATA2, mSATA, MicroSD (2)","LVDS","GbE","USB 2.0 (4)","4","4","0:0","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Falcon.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-2610-EDPx.jpg,1241-1105-ND,VL-EPU-2610-EDPL,VersaLogic Corporation,SBC ATOM E680T 1.6 GHZ 2 GB,25,0,"1405.00000","0","1","Falcon","Obsolete","Atom E680T","1.6GHz","1","10.6W","Heat plate","2.17"" x 3.31"" (55mm x 84mm)","EPU","-","2GB/2GB","SATA2, mSATA, MicroSD (2)","LVDS","GbE","USB 2.0 (4)","4","4","0:0","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1396-ND,VL-EPM-43SAP-04,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, 4GB",3,0,"2028.01000","0","1","Liger","Active","Intel Core i3-7100U","2.4GHz","2","12.0W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","4GB/4GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1393-ND,VL-EPM-43EAP-04,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, ET,",3,0,"2140.01000","0","1","Liger","Active","Intel Core i3-7100U","2.4GHz","2","12.0W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","4GB/4GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1397-ND,VL-EPM-43SBP-04,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, 4GB",3,0,"2427.01000","0","1","Liger","Active","Intel Core i5-7300U","3.5GHz","2","12.5W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","4GB/4GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1394-ND,VL-EPM-43EBP-04,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, ET,",2,0,"2542.01000","0","1","Liger","Active","Intel Core i5-7300U","3.5GHz","2","12.5W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","4GB/4GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1398-ND,VL-EPM-43SCP-08,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, 8GB",3,0,"2937.01000","0","1","Liger","Active","Intel Core i7-7600U","3.9GHz","2","13.3W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","8GB/8GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Leopard.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Leopard.jpg,1241-1023-ND,VL-EPM-35E,VersaLogic Corporation,SBC CORE II DUO 1.2 GHZ MAX 4GB,21,0,"2940.01000","0","1","Leopard","Obsolete","Core 2 Duo SP9300","1.2GHz","2","15.5W","Fan","4.21"" x 3.78"" (107mm x 96mm)","PC/104","PC/104-Plus","4GB/0GB","SATA2 (2), eUSB, MiniBlade","VGA, LVDS","GbE (2)","USB 2.0 (6)","4","0","0:0","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1395-ND,VL-EPM-43ECP-08,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, ET,",3,0,"3072.02000","0","1","Liger","Active","Intel Core i7-7600U","3.9GHz","2","13.3W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","8GB/8GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Copperhead.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EBXE-41EJP.JPG,1241-1119-ND,VL-EBXE-41EJP,VersaLogic Corporation,SBC COPPERHEAD 4 CORE I7 2.3GHZ,3,0,"3320.02000","0","1","Copperhead","Last Time Buy","Intel Core i7","2.3GHz","4","37.2W","Heat plate","5.75"" x 8"" (146mm x 203mm)","EBX","PCIe/104","16GB/0GB","SATA3 (2), SATA6 (2), mSATA, eUSB","VGA, LVDS","10/100/1000 Mbps (2)","USB 2.0 (10), USB 3.0 (2)","4","32","16:8","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Leopard.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPM-35ER.jpg,1241-1194-ND,VL-EPM-35ER,VersaLogic Corporation,LEOPARD PC/104+ DUAL CORE,10,0,"3625.00000","0","1","Leopard","Obsolete","Core 2 Duo SP9300","1.2GHz","2","15.5W","Fan","4.21"" x 3.78"" (107mm x 96mm)","PC/104","PC/104-Plus","4GB/0GB","SATA2 (2), eUSB, MiniBlade","VGA, LVDS","GbE (2)","USB 2.0 (6)","4","0","0:0","Yes","-40°C ~ 85°C"
https://www.seco.com/misk/UDOO_X86_datasheet.pdf,//media.digikey.com/Photos/UDOO/MFG_SB02-3740-0000-C0_A.jpg,1485-1016-ND,SB02-3740-0000-C0,UDOO,SBC - UDOO X86 ADVANCED PLUS W/,7,0,"188.75000","0","1","Advanced Plus","Obsolete","Celeron N3160","2.24GHz","4","-","-","4.72"" x 3.35"" (120mm x 85mm)","-","-","4GB/4GB","eMMC, MicroSD, SATA 3, SSD","HDMI, MiniDP","GbE","USB 3.0 (3)","-","20","-","-","-"
https://www.seco.com/misk/UDOO_X86_datasheet.pdf,//media.digikey.com/Photos/UDOO/MFG_SB02-4940-0000-C0_A.jpg,1485-1017-ND,SB02-4940-0000-C0,UDOO,SBC - UDOO X86 ULTRA W/ INTEL N3,7,0,"311.25000","0","1","Ultra","Obsolete","Pentium N3710","2.56GHz","4","-","-","4.72"" x 3.35"" (120mm x 85mm)","-","-","8GB/8GB","eMMC, MicroSD, SATA 3, SSD","HDMI, MiniDP","GbE","USB 3.0 (3)","-","20","-","-","-"
https://www.digi.com/pdf/ds_bl4s100.pdf,//media.digikey.com/photos/Rabbit%20Semi%20Photos/20-101-1256.JPG,316-1169-ND,20-101-1256,Digi International,COMPUTER SINGLE-BOARD BL4S110,0,0,"139.00000","0","1","SBC BL4S100","Active","Rabbit 4000","40MHz","1","2W","-","3.75"" x 5.75"" (96mm x 146mm)","-","-","1MB/1MB","-","-","10 Mbps (1)","-","3","20","8:0","Yes","-40°C ~ 85°C"
https://www.digi.com/pdf/ds_bl2100.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_20-101-0461.jpg,602-1647-ND,20-101-0461,Digi International,COMPUTER SGL-BOARD FULL BL2100,0,0,"366.00000","0","1","Smartcat","Active","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10 Mbps (1)","-","4","40","11:4","Yes","-40°C ~ 70°C"
https://versalogic.com/Products/PDF/DS-EPMe-30-Bengal.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPME-30.jpg,1241-1247-ND,VL-EPME-30EBP,VersaLogic Corporation,BENGAL BOARD DUAL CORE 1.46GHZ,1,0,"983.00000","0","1","Bengal","Active","Atom E3826","1.46GHz","2","7.0W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","8GB/0GB","mSATA, SATA","VGA, Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (5), USB 3.0 (1)","2","18","-","Yes","-40°C ~ 85°C"
https://versalogic.com/Products/PDF/DS-EPU-Condor.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-4460-ECP-16.JPG,1241-1407-ND,VL-EPU-4460-ECP-16,VersaLogic Corporation,HIGH PERFORMANCE INTEL CORE,1,0,"2473.01000","0","1","Condor","Active","Intel Core i7","2.6GHz","2","23.8W","Heat plate","3.74"" x 3.74"" (95mm x 95mm)","-","-","16GB/16GB","SATA, Mini PCIe/mSATA","LVDS, Mini Display Port","10/100/1000 Mbps (2)","USB 2.0 (4), USB 3.0 (2)","2","8","-","Yes","-40°C ~ 85°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6DUWT1D01GE008G00CH-ND,SRMX6DUWT1D01GE008G00CH,SolidRun LTD,SBC GATE CARRIER WIFI/BT DUAL,0,0,"174.00000","0","1","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Dual","1.2GHz","2","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/1GB","uSD","HDMI, MIPI","10/100/1000 Mbps (1)","USB 2.0 (4)","-","36","-","-","-"
https://www.versalogic.com/Products/PDF/DS-EPU-3311.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-3311-EDP.jpg,1241-1345-ND,VL-EPU-3311-EAP,VersaLogic Corporation,SBC ATOM BAY TRAIL SNGL 1.46GZ,1,0,"937.00000","0","1","Osprey","Active","Atom E3815","1.46GHz","1","5.9W","Heat plate","2.17"" x 3.74"" (55mm x 95mm)","-","-","2GB/2GB","SATA, eMMC, MicroSD, Mini PCIe","LVDS","GbE","USB 2.0 (4), USB 3.0 (1)","2","8","0:0","Yes","-40°C ~ 85°C"
http://ftp1.digi.com/support/documentation/0190094_o.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-0457.JPG,602-1646-ND,20-101-0457,Digi International,COMPUTER SINGLE-BOARD BL2030,0,0,"172.00000","0","1","Wildcat","Active","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:0","Yes","-40°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/SOM-6868/Product%20-%20Datasheet/SOM-6868_DS(05.08.18)20180508110402.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/SOM-6868xC-SxA1E.jpg,SOM-6868AC-S0A1E-ND,SOM-6868AC-S0A1E,Advantech Corp,INTEL ATOM X5-E8000,1,0,"264.67000","0","1","-","Active","Atom X5-E8000","2.0GHz","4","5W","-","3.74"" x 3.74"" (95mm x 95mm)","COM Express 2.1","Audio, LPC, PCIe","8GB/0GB","SATA3","DDI, LCD, Multi-Display","10/100/1000 Mbps","USB 2.0 (8), USB 3.0 (4)","2","8","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/AIMB-274/Product%20-%20Datasheet/AIMB-274_DS(06.16.16)20160616160654.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_AIMB-274L-00A1E.jpg,AIMB-274L-00A1E-ND,AIMB-274L-00A1E,Advantech Corp,MOTHERBOARD I CORE Q87 MINI-ITX,1,0,"291.27000","0","1","-","Active","Intel Core i7/i5/i3/Celeron/Pentium","2.3GHz ~ 3.5GHz","2/4","-","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","Mini-ITX (without Processor)","Mini-PCIe, PCIe","16GB/0GB","SATA 3.0 (4)","CRT, DP, HDMI, LVDS","10/100/1000 Mbps","USB 2.0 (6), USB 3.0 (4)","2","8","-","Yes","0°C ~ 60°C"
https://www.digi.com/pdf/ds_bl2100.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-0463.JPG,602-1648-ND,20-101-0463,Digi International,COMPUTER SINGLE-BOARD BL2120,0,0,"323.00000","0","1","Smartcat","Active","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","40","11:4","Yes","-40°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/ARK-1123L/Product%20-%20Datasheet/ARK-1123L_DS(01.17.17)20170118085636.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/ARK-1123L-S3A1E.jpg,ARK-1123L-S3A1E-ND,ARK-1123L-S3A1E,Advantech Corp,FANLESS PC ATOM E3825 1.33GHZ,0,0,"465.50000","0","1","-","Active","Atom E3825","1.33GHz","2","-","Heat Sink","5.27"" x 3.71"" (133.8mm x 94.2mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","VGA","10/100/1000 Mbps","USB 2.0 (1), USB 3.0 (1)","2","8","-","Yes","-30°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/ARK-6322/Product%20-%20Datasheet/ARK-6322_DS(07.14.17)20170714100520.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-6322-Q0A1E.jpg,ARK-6322-Q0A1E-ND,ARK-6322-Q0A1E,Advantech Corp,FANLESS PC CELERON J1900 2GHZ,1,0,"502.74000","0","1","-","Active","Celeron J1900","2.0GHz","4","15.7W","Heat Sink","9.3"" x 7.87"" (236.2mm x 200mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","DP, VGA","10/100/1000 Mbps","USB 2.0 (7), USB 3.0 (1)","6","8","-","Yes","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/ARK-1123H/Product%20-%20Datasheet/ARK-1123H_DS(08.11.17)20170817142948.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-1123H-U0A1E.jpg,ARK-1123H-U0A1E-ND,ARK-1123H-U0A1E,Advantech Corp,FANLESS PC CELERON J1900 2.0GHZ,1,0,"555.94000","0","1","-","Active","Celeron J1900","2.0GHz","4","-","Heat Sink","5.27"" x 3.71"" (133.8mm x 94.2mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","HDMI","10/100/1000 Mbps","USB 2.0 (2), USB 3.0 (1)","1","-","-","Yes","-20°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/ARK-1550/Product%20-%20Datasheet/ARK-1550_DS(04.17.18)20180418085230.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-1550-S6A1E.jpg,ARK-1550-S6A1E-ND,ARK-1550-S6A1E,Advantech Corp,FANLESS PC CELERON 2980U 1.6GHZ,0,0,"750.12000","0","1","-","Active","Celeron 2980U","1.6GHz","2","-","Heat Sink","8.69"" x 5.18"" (223mm x 133mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","HDMI, LVDS, VGA","10/100/1000 Mbps","USB 2.0 (2), USB 3.0 (2)","3","8","-","Yes","-20°C ~ 55°C"
http://advdownload.advantech.com/productfile/PIS/ARK-1550/Product%20-%20Datasheet/ARK-1550_DS(04.17.18)20180418085230.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-1550-S9A1E.jpg,ARK-1550-S9A1E-ND,ARK-1550-S9A1E,Advantech Corp,FANLESS PC INTEL I5 4300 1.9GHZ,1,0,"1303.40000","0","1","-","Active","Intel Core i5-4300U","1.9GHz","2","-","Heat Sink","8.69"" x 5.18"" (223mm x 133mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","HDMI, LVDS, VGA","10/100/1000 Mbps","USB 2.0 (2), USB 3.0 (2)","3","8","-","Yes","-20°C ~ 55°C"
http://advdownload.advantech.com/productfile/PIS/ARK-2150L/Product%20-%20Datasheet/ARK-2150L_DS(04.20.16)20160422104551.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-2150L-S7A1E.jpg,ARK-2150L-S7A1E-ND,ARK-2150L-S7A1E,Advantech Corp,FANLESS PC I7 3517UE 1.7GHZ,0,0,"1562.75000","0","1","-","Active","Intel Core i7-3517UE","1.7GHz","2","9.6W","Heat Sink","10.41"" x 5.24"" (264.5mm x 133mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","HDMI, VGA","10/100/1000 Mbps","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-20°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/SOM-6868/Product%20-%20Datasheet/SOM-6868_DS(05.08.18)20180508110402.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/SOM-6868xC-SxA1E.jpg,SOM-6868PC-S6A1E-ND,SOM-6868PC-S6A1E,Advantech Corp,INTEL PENTIUM N3710,1,0,"304.57000","0","1","-","Active","Pentium N3710","2.56GHz","4","6W","-","3.74"" x 3.74"" (95mm x 95mm)","COM Express 2.1","Audio, LPC, PCIe","8GB/0GB","SATA3","DDI, LCD, Multi-Display","10/100/1000 Mbps","USB 2.0 (8), USB 3.0 (4)","2","8","-","Yes","0°C ~ 60°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=ibx:carrierboard:docs:sr-ibx-solidpc-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_SOLIDPC-Q4.jpg,SRI3710S00D04GE008Q00CH-ND,SRI3710S00D04GE008Q00CH,SolidRun LTD,"SOLIDPC Q4 IB3710 8GB RAM, 8GB E",0,0,"319.00000","0","1","SolidPC Q4","Active","Pentium N3710","-","4","-","-","-","-","-","8GB/0GB","eMMC, M.2, uSD","HDMI","RJ45 (2)","USB 3.0 (3)","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/Connectcore6-plus-SBC_8-16-18.pdf,-,602-2284-ND,CC-SB-WMX-KK8D,Digi International,CONNECTCORE 6 PLUS SBC,0,0,"469.00000","0","1","ConnectCore® 6","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","2.83"" x 3.94"" (72mm x 100mm)","Pico-ITX","CAN, I²C, SPI, Wi-Fi/Bluetooth, XBee RF, Cellular","2GB/-","eMMC/SD/SATA","HDMI, LCD, LVDS, MIPI-DSI","GbE","USB 2.0 (4)","1","12","-","-","-40°C ~ 85°C"
-,-,PICOIMX6G205R128N128-ND,PICOIMX6G205R128N128,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"36.25000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R256N256-ND,PICOIMX6G205R256N256,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"41.25000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R128Q064-ND,PICOIMX6G205R128Q064,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"43.75000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R512N512-ND,PICOIMX6G205R512N512,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"47.50000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R128N128TE-ND,PICOIMX6G205R128N128TE,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"48.75000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6ulemmc.pdf,-,PICOIMX6G205R256E04-ND,PICOIMX6G205R256E04,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"50.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R256Q128-ND,PICOIMX6G205R256Q128,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"50.00000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R256N256TE-ND,PICOIMX6G205R256N256TE,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"53.75000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
