Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","For Use With/Related Products","Contents"
-,-,PRG832801-8B-ND,PRG832801-8B,Infineon Technologies,M2 GANG PROGRAMMER 4X40+4X56,0,0,"840.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG810301-8A-ND,PRG810301-8A,Infineon Technologies,GANG PROGRAMMER CHL8102/3/4,0,0,"840.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG810301-8C-ND,PRG810301-8C,Infineon Technologies,GANG PROGRAMMER CHL810X,0,0,"840.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG832801-8A-ND,PRG832801-8A,Infineon Technologies,GANG PROGRAMMER,0,0,"840.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG833801-8A-ND,PRG833801-8A,Infineon Technologies,GANG PROGRAMMER,0,0,"840.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG833801-8B-ND,PRG833801-8B,Infineon Technologies,GANG PROGRAMMER,0,0,"840.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG833801-8C-ND,PRG833801-8C,Infineon Technologies,GANG PROGRAMMER,0,0,"840.00000","0","1","-","Active","Programmer","-","Board(s)"
http://www.zilog.com/docs/ir/devtools/ps0026.pdf,-,Z86L9800ZEM-ND,Z86L9800ZEM,Zilog,Z86L98 ICEBOX,0,0,"842.40000","0","1","ICEBOX™","Active","Emulator (In-Circuit/In-System)","Z86x IR Microcontroller Families","Board(s), Cable(s)"
https://s3.amazonaws.com/site_support/uploads/document_upload/GS1011GS1500_SSProgrammer_PB_080614.pdf,-,900-0005-ND,900-0005,GainSpan Corporation,PROGRAMMER FOR GS1011ME,0,0,"864.00000","0","1","-","Active","Programmer","GS1011MEx","Board(s)"
https://s3.amazonaws.com/site_support/uploads/document_upload/GS1011GS1500_SSProgrammer_PB_080614.pdf,-,900-0006-ND,900-0006,GainSpan Corporation,PROGRAMMER FOR GS1500M,0,0,"864.00000","0","1","-","Active","Programmer","GS1500M","Board(s)"
-,-,PRG832801-12-ND,PRG832801-12,Infineon Technologies,GANG PROGRAMMER FOR CHL8112A/B,0,0,"900.00000","0","1","-","Active","Programmer","-","Board(s)"
-,-,PRG833801-12-ND,PRG833801-12,Infineon Technologies,GANG PROGRAMMER,0,0,"900.00000","0","1","-","Active","Programmer","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Signum/ADM51_brochure.pdf,//media.digikey.com/Photos/Signum%20Systems/MFG_ADM51-300dpi.jpg,ADM51-ND,ADM51,IAR Systems Software Inc.,DEBUGGER IN CIRC FLASH PROG,0,0,"932.81000","0","1","ADM-51","Active","Debugger (In-Circuit/In-System)","71M6513(H) and 73S1215F","Board(s)"
http://www.xeltek.com/software/spIS01/IS01_Manual.pdf,//media.digikey.com/photos/Xeltek/SPIS01.jpg,415-1053-ND,SUPERPRO IS01,Xeltek,SUPERPRO IS01 PROGRAMMER,1,0,"957.87000","0","1","SuperPro™","Active","Programmer (In-Circuit/In-System)","EEPROM, EPROM, FLASH, MCU, PLD","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST7-DVP3_Br.pdf,-,497-4874-ND,ST7MDT20-DVP3,STMicroelectronics,KIT EMULATOR FOR ST72321/324/521,0,0,"960.00000","0","1","ST7-DVP3","Active","Programmer","ST72321, ST72324, ST72521","Board(s)"
-,-,Y-JLINK-PRO-ND,Y-JLINK-PRO,Renesas Electronics America,SEGGER J-LINK PRO 8.12.00,0,0,"1017.96000","0","1","-","Active","Emulator","Renesas","Board(s)"
http://www.ti.com/lit/pdf/spru589,//media.digikey.com/Photos/Texas%20Instr%20Photos/TMDSEMU560V2STM-U.jpg,296-35892-ND,TMDSEMU560V2STM-U,Texas Instruments,EMULATOR TRACE SYSTEM USB,0,0,"1033.21000","0","1","Blackhawk XDS560","Active","Emulator","Texas Instruments","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/e1/83/fb/28/98/f2/44/f9/CD00116029.pdf/files/CD00116029.pdf/jcr:content/translations/en.CD00116029.pdf,//media.digikey.com/Photos/STMicro%20Photos/STX-PRO%5ERAIS.jpg,497-13335-ND,STX-PRO/RAIS,STMicroelectronics,KIT PROFESSIONAL STR7/STR9,1,0,"1111.99000","0","1","Raisonance","Obsolete","Debugger, Programmer (In-Circuit/In-System)","STM32, STR9, STR7 MCUs","Board(s)"
-,//media.digikey.com/Photos/Signum%20Systems/MFG_JTAGjet-CortexM3-300dpi.jpg,JTAGJET-CORTEXM3-ND,JTAGJET-CORTEXM3,IAR Systems Software Inc.,JTAG EMULATOR FOR CORTEX-M3,0,0,"1171.88000","0","1","JTAGjet™","Active","Emulator (In-Circuit/In-System)","Cortex®-M3, R4 and A8","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST7MDT10-DVP3_Br.pdf,-,ST7MDT10-DVP3-ND,ST7MDT10-DVP3,STMicroelectronics,EMULATOR REAL TIME ST7,0,0,"1228.80000","0","1","-","Active","Emulator","ST7 Flash MCUs","Board(s)"
-,-,JTAGJET-470-ND,JTAGJET-470,IAR Systems Software Inc.,JTAG EMULATOR FOR TMS470 ARM7,0,0,"1406.25000","0","1","JTAGjet™","Active","Emulator (In-Circuit/In-System)","TMS470","Board(s)"
http://www.zilog.com/docs/tv/devtools/z9025900zem.pdf,-,Z9025900ZEM-ND,Z9025900ZEM,Zilog,Z90259 EMULATOR FOR Z902XX DTC,0,0,"1591.20000","0","1","ICEBOX™","Active","Emulator (In-Circuit/In-System)","Z90251, Z90255, Z90261, Z90265","Board(s), Cable(s)"
http://www.cypress.com/file/43591/download,//media.digikey.com/photos/Cypress%20Semi%20Photos/CY3675-CLKMAKER1.JPG,428-2976-ND,CY3675-CLKMAKER1,Cypress Semiconductor Corp,KIT FLEXO PROGRAM CLOCK USB,0,0,"1593.60000","0","1","-","Active","Programmer","Clocks","Board(s), Cable(s), Power Supply"
//media.digikey.com/pdf/Data%20Sheets/XELTEK%20PDFs/SuperPro_6100_611S_610P_UM.pdf,//media.digikey.com/Photos/Xeltek/MFG_SUPERPRO6100.jpg,415-1057-ND,SUPERPRO 6100,Xeltek,SUPERPRO PROGRAMMER HIGH SPEED,0,0,"1626.91000","0","1","SuperPro™","Active","Programmer (Universal Out-of-Circuit)","EEPROM, EPROM, FLASH, MCU, PLD","Board(s)"
-,-,S5U1C63000H6600-ND,S5U1C63000H6600,Epson Electronics America Inc-Semiconductor Div,EVAL BOARD FOR S1C63,0,0,"1680.00000","0","1","S1C63","Active","Emulator (In-Circuit/In-System)","S1C63","Board(s)"
-,-,JTAGJET-XSCALE-ND,JTAGJET-XSCALE,IAR Systems Software Inc.,JTAG EMULATOR PXA25X/270&IXP4XX,0,0,"1781.25000","0","1","JTAGjet™","Active","Emulator (In-Circuit/In-System)","XScale Devices","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Signum/ADM51_brochure.pdf,-,ADM51-TRACE-CE-ND,ADM51-TRACE-CE,IAR Systems Software Inc.,DEBUGGER IN-CIRCUIT TRACE BUFFER,0,0,"1875.00000","0","1","ADM-51","Active","Debugger (In-Circuit/In-System)","71M6513(H) and 73S1215F","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/c3/e8/53/f8/dc/ff/4d/eb/CD00167497.pdf/files/CD00167497.pdf/jcr:content/translations/en.CD00167497.pdf,//media.digikey.com/Photos/STMicro%20Photos/STICE-SYS001.jpg,497-10029-ND,STICE-SYS001,STMicroelectronics,EMULATOR FOR STM8,0,0,"1908.00000","0","1","STM8","Active","Debugger, Emulator, Programmer (In-Circuit/In-System)","STM8","Board(s)"
https://www.renesas.com/en-us/doc/products/tool/doc/004/R20UT0870EJ1001_e10a.pdf,//media.digikey.com/photos/Renesas%20Tech%20Photos/HS0005KCU02H.JPG,HS0005KCU02H-ND,HS0005KCU02H,Renesas Electronics America,ON CHIP DEBUG EMULATOR W/TRACE,0,0,"1944.00000","0","1","-","Active","Debugger (In-Circuit/In-System)","SH","Board(s)"
-,-,JTAGJET-ARM11-ND,JTAGJET-ARM11,IAR Systems Software Inc.,JTAG EMULATOR FOR ARM7/9/11,0,0,"1968.75000","0","1","JTAGjet™","Active","Emulator (In-Circuit/In-System)","ARM7®, ARM9®, ARM11®","Board(s)"
http://www.zilog.com/docs/Z8encoreMC/pb0166.pdf,//media.digikey.com/Photos/Zilog%20Photos/Z8FMC161000ZEM.jpg,269-3830-ND,Z8FMC161000ZEM,Zilog,EMULATOR ICE FOR Z8FMC16100,0,0,"1996.80000","0","1","Z8 Encore! MC™","Active","Emulator (In-Circuit/In-System)","Z8FMC16100","Board(s), Cable(s)"
-,//media.digikey.com/Photos/Signum%20Systems/MFG_JTAGjet-DaVinci-300dpi.jpg,JTAGJET-DAVINCI-ND,JTAGJET-DAVINCI,IAR Systems Software Inc.,JTAG EMULATOR DAVINCI W/DEBUGGER,0,0,"2343.75000","0","1","JTAGjet™","Active","Emulator (In-Circuit/In-System)","DaVinci Devices","Board(s)"
http://www.xeltek.com/software/sp7500/SP7500_Manual.pdf,//media.digikey.com/Photos/Xeltek/MFG_SUPERPRO-7500.jpg,SUPERPRO7500-ND,SUPERPRO 7500,Xeltek,PROGRAMMER EMMC NAND FLASH,0,0,"2442.91000","0","1","SuperPro™","Active","Programmer (Universal Out-of-Circuit)","EEPROM, EPROM, FLASH, MCU, PLD","Board(s), Cable(s), Power Supply"
http://www.zilog.com/docs/z8encore/ps0199.pdf,-,269-3392-ND,Z8F6421AN00ZEM,Zilog,KIT ICE Z8 ENCORE 64K 44LQFP,0,0,"2990.21000","0","1","Z8 Encore!®","Active","Emulator (In-Circuit/In-System)","Z8 Encore! 44-LQFP","Board(s), Cable(s)"
http://www.zilog.com/docs/z8encore/ps0199.pdf,//media.digikey.com/Photos/Zilog%20Photos/Z8F6422AR00ZEM.jpg,269-3395-ND,Z8F6422AR00ZEM,Zilog,KIT ICE Z8 ENCORE 64K 64LQFP,0,0,"2990.21000","0","1","Z8 Encore!®","Active","Emulator (In-Circuit/In-System)","Z8 Encore! 64-LQFP","Board(s), Cable(s)"
http://www.zilog.com/docs/z8encore/ps0199.pdf,//media.digikey.com/photos/Zilog%20Photos/Z8F6422VS00ZEM.JPG,269-3396-ND,Z8F6422VS00ZEM,Zilog,KIT ICE Z8 ENCORE 64K 68PLCC,0,0,"2990.21000","0","1","Z8 Encore!®","Active","Emulator (In-Circuit/In-System)","Z8 Encore! 68-PLCC","Board(s), Cable(s)"
http://www.zilog.com/docs/z8encore/ps0199.pdf,//media.digikey.com/photos/Zilog%20Photos/Z8F6423FT00ZEM.JPG,269-3397-ND,Z8F6423FT00ZEM,Zilog,KIT ICE Z8 ENCORE 64K 80QFP,0,0,"2990.21000","0","1","Z8 Encore!®","Active","Emulator (In-Circuit/In-System)","Z8 Encore! 80-QFP","Board(s), Cable(s)"
-,-,JTAGJET-TRACE-CM-4-ND,JTAGJET-TRACE-CM-4,IAR Systems Software Inc.,JTAG EMULATOR CORTEX-M3 4M MEM,0,0,"3000.00000","0","1","JTAGjet™","Active","Emulator (In-Circuit/In-System)","Cortex®-M3 Devices","Board(s)"
-,-,JTAGJET-TRACE-256K-ND,JTAGJET-TRACE-256K,IAR Systems Software Inc.,JTAG EMULATOR ARM7/9/CORTEX-M3,0,0,"3281.25000","0","1","JTAGjet™","Active","Emulator (In-Circuit/In-System)","ARM7®, ARM9®, Cortex®","Board(s)"
-,//media.digikey.com/Photos/Analog%20Devices%20Photos/ADZS-BLKFN-BUNDLE-ND.jpg,ADZS-BLKFN-BUNDLE-ND,ADZS-BLKFN-BUNDLE,Analog Devices Inc.,BUNDLE EMULATOR/VDSP++,1,0,"3456.88000","0","1","Blackfin®","Obsolete","Emulator","Blackfin®","Board(s)"
https://www.melexis.com/-/media/files/documents/datasheets/ptc04-datasheet-melexis.pdf,-,PTC-04-19-1-ND,PTC-04-19-1,Melexis Technologies NV,PTC PROGRAMMER 1PC IN 19"" RACK,0,0,"3493.20000","0","1","-","Active","Programmer","PTC Devices","Board(s)"
-,-,JTAGJET-TRACE-1M-ND,JTAGJET-TRACE-1M,IAR Systems Software Inc.,JTAG EMULATOR W/1M TRACE BUFFER,0,0,"3562.50000","0","1","JTAGjet™","Active","Emulator (In-Circuit/In-System)","ARM7®, ARM9®, Cortex®","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST7-EMU3_Br.pdf,-,497-4879-ND,ST7MDT20J-EMU3,STMicroelectronics,KIT EMULATOR FOR ST72321/24/44,0,0,"3648.00000","0","1","ST7-EMU3","Active","Programmer","ST72321, ST72324, ST72344","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST7-EMU3_Br.pdf,-,497-4872-ND,ST7MDT10-EMU3,STMicroelectronics,EMULATOR 3RD GENERATION FOR ST7,0,0,"3648.00000","0","1","ST7-EMU3","Active","Programmer","ST7 MCUs","Board(s)"
-,-,JTAGJET-TRACE-2M-ND,JTAGJET-TRACE-2M,IAR Systems Software Inc.,JTAG EMULATOR W/2M TRACE BUFFER,0,0,"3750.00000","0","1","JTAGjet™","Active","Emulator (In-Circuit/In-System)","ARM7®, ARM9®, Cortex®","Board(s)"
-,-,SILICON-SCULPTOR4-ND,SILICON-SCULPTOR 4,Microsemi Corporation,HW/SW/OTHER,0,0,"4080.00000","0","1","-","Active","Programmer (In-Circuit/In-System)","Microsemi FPGAs","Board(s)"
-,-,JTAGJET-TRACE-4M-ND,JTAGJET-TRACE-4M,IAR Systems Software Inc.,JTAG EMULATOR W/4M TRACE BUFFER,0,0,"4218.75000","0","1","JTAGjet™","Active","Emulator (In-Circuit/In-System)","ARM7®, ARM9®, Cortex®","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST7-EMU3_Br.pdf,-,497-4880-ND,ST7MDT20M-EMU3,STMicroelectronics,KIT EMULATOR FOR ST72321/72521,0,0,"4320.00000","0","1","ST7-EMU3","Active","Programmer","ST72321, ST72521","Board(s)"
-,-,GS2011M-PGM8-ND,GS2011M-PGM8,GainSpan Corporation,PRGRAMR GS2011MXX GANG 49PINS,0,0,"4320.00000","0","1","-","Active","Programmer","GS2011Mxx","Board(s)"
-,-,GS2011MS-PGM8-ND,GS2011MS-PGM8,GainSpan Corporation,PRGRAMR GS2011MXXS GANG 37PINS,0,0,"4320.00000","0","1","-","Active","Programmer","GS2011MxxS","Board(s)"
-,-,GS2100M-PGM8-ND,GS2100M-PGM8,GainSpan Corporation,PRGRAMR GS2100MXX GANG 40PINS,0,0,"4320.00000","0","1","-","Active","Programmer","GS2100Mxx","Board(s)"
https://www.melexis.com/-/media/files/documents/datasheets/ptc04-datasheet-melexis.pdf,-,PTC-04-19-2-ND,PTC-04-19-2,Melexis Technologies NV,PTC PROGRAMMER 2PC IN 19"" RACK,0,0,"4984.80000","0","1","-","Active","Programmer","PTC Devices","Board(s)"
http://www.xeltek.com/software/sp6104gp/SuperPro_6104_Manual.pdf,//media.digikey.com/photos/Xeltek/MFG_SUPERPRO-6104GP.jpg,SUPERPRO6104GP-ND,SUPERPRO 6104GP,Xeltek,PROGRAMMER UNIV INTELLIGENT 4SKT,0,0,"5094.93000","0","1","SuperPro™","Active","Programmer (Universal Out-of-Circuit, Gang)","EEPROM, EPROM, FLASH, MCU, PLD","Board(s), Cable(s), Power Supply"
-,-,ISPNANO-S3-GANG8-RACK-ND,ISPNANO-S3-GANG8-RACK,Equinox Technologies,ISPNANO-GANG SERIES 3 ISP SYSTEM,0,0,"6294.98000","0","1","-","Active","Programmer (In-Circuit/In-System)","-","Board(s)"
https://www.melexis.com/-/media/files/documents/datasheets/ptc04-datasheet-melexis.pdf,-,PTC-04-19-3-ND,PTC-04-19-3,Melexis Technologies NV,PTC PROGRAMMER 3PC IN 19"" RACK,0,0,"6874.80000","0","1","-","Active","Programmer","PTC Devices","Board(s)"
https://www.melexis.com/-/media/files/documents/datasheets/ptc04-datasheet-melexis.pdf,-,PTC-04-19-4-ND,PTC-04-19-4,Melexis Technologies NV,PTC PROGRAMMER 4PC IN 19"" RACK,0,0,"8353.20000","0","1","-","Active","Programmer","PTC Devices","Board(s)"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114990173.jpg,114990173-ND,114990173,"Seeed Technology Co., Ltd",ST-LINK V2 FOR STM8 STM32,0,0,"9.69000","0","4","-","Active","Debugger, Programmer (In-Circuit/In-System)","STM8, STM32","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114990118_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114990118.jpg,1597-1613-ND,114990118,"Seeed Technology Co., Ltd",CRAZYFLIE 2.0 DEBUG ADAPTER KIT,0,0,"30.60000","0","1","-","Active","Debugger (In-Circuit/In-System)","Crazyflie 2.0","Board(s), Cable(s)"
http://statics3.seeedstudio.com/assets/file/bazaar/product/103990203_Particle_Programmer_Shield_datasheet.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_103990203.jpg,103990203-ND,103990203,"Seeed Technology Co., Ltd",PARTICLE PROGRAMMER SHIELD,0,0,"33.15000","0","1","-","Active","Programmer","Photon","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2724_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2724.jpg,2724-ND,2724,Adafruit Industries LLC,PROGRAMMER SHIELD FOR PHOTON,0,0,"37.50000","0","1","-","Active","Programmer","Photon","Board(s)"
https://download.mikroe.com/documents/programmers-debuggers/mikroprog/ft90x/mikroprog-ft90x-manual-v101.pdf,//media.digikey.com/Photos/MikroElektronika/MIKROE-1382.JPG,1471-1378-ND,MIKROE-1748,MikroElektronika,MIKROPROG FOR FT90X PROG/DEBUG,0,0,"70.38000","0","1","mikroProg™","Active","Debugger, Programmer (In-Circuit/In-System)","FT90x","Board(s), Cable(s)"
https://download.mikroe.com/documents/programmers-debuggers/mikroprog/psoc-5lp/mikroprog-psoc-manual-v100.pdf,//media.digikey.com/Photos/MikroElektronika/MIKROE-1449.jpg,1471-1476-ND,MIKROE-1449,MikroElektronika,MIKROPROG FOR PSOC 5LP,0,0,"70.38000","0","1","mikroProg™","Active","Debugger, Programmer (In-Circuit/In-System)","PSOC® 5LP","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3839_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3839.jpg,1528-2613-ND,3839,Adafruit Industries LLC,BLACK MAGIC PROBE WITH JTAG CABL,0,0,"74.94000","0","1","-","Active","Debugger (In-Circuit/In-System)","MCU","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Spectrum%20Digital/702305_Web.pdf,-,702305-ND,702305,Spectrum Digital Inc,EMULATOR JTAG XDS100V3 USB,0,0,"156.38000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s)"
-,-,KITPSCDEBUGEVM-ND,KITPSCDEBUGEVM,NXP USA Inc.,TRACER DEBUG MODULE FOR MC33816,0,0,"211.44000","0","1","-","Active","Debugger","MC33816, PT2000","Board(s)"
//media.digikey.com/PDF/Data%20Sheets/Macraigor%20PDFs/usbWiggler_Interface_Brief.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2W-AMCC.jpg,U2W-AMCC-ND,U2W-AMCC,Macraigor Systems LLC,USB2WIGGLER FOR AMCC USB2,1,0,"250.00000","0","1","usb2Wiggler™","Active","Debugger, Programmer (In-Circuit/In-System)","PPC405, PPC440","Board(s)"
//media.digikey.com/PDF/Data%20Sheets/Macraigor%20PDFs/usbWiggler_Interface_Brief.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2W-ARM-20.jpg,U2W-ARM-20-ND,U2W-ARM-20,Macraigor Systems LLC,USB2WIGGLER ARM BASED USB2,1,0,"250.00000","0","1","usb2Wiggler™","Active","Debugger, Programmer (In-Circuit/In-System)","ARM®","Board(s)"
http://www.fujitsu.com/downloads/MICRO/fme/dataconverters/064_fl_dk_1v0.pdf,//media.digikey.com/Photos/Fujitsu%20Semiconductor/DKUSB-1.jpg,865-1124-ND,DKUSB-1,"Fujitsu Electronics America, Inc.",KIT DEV FOR MB86065,0,0,"300.00000","0","2","-","Active","Programmer (In-Circuit/In-System)","MB86065","Board(s), Cable(s)"
http://www.rpmsys.com/mpq-avr.pdf,//media.digikey.com/photos/RPM%20Photos/MPQ-PSOC.jpg,770-1004-ND,MPQ-AVR(SPI),RPM Systems Corp,ISP 4PORT FOR ATMEL AVR MCU SPI,0,0,"457.50000","0","5","MPQ","Active","Programmer","AVR®","Board(s)"
http://www.rpmsys.com/mpq-avr.pdf,//media.digikey.com/photos/RPM%20Photos/MPQ-PSOC.jpg,770-1005-ND,MPQ-AVR(JTAG),RPM Systems Corp,ISP 4PORT FOR ATMEL AVR MCU JTAG,0,0,"457.50000","0","5","MPQ","Active","Programmer","AVR®","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Spectrum%20Digital/702330_Web.pdf,-,702330-ND,702330,Spectrum Digital Inc,EMULATOR JTAG XDS220 USB/ETH,0,0,"516.38000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s)"
http://www.rpmsys.com/mpq-z8.pdf,//media.digikey.com/photos/RPM%20Photos/MPQ-PSOC.jpg,770-1002-ND,MPQ-Z8,RPM Systems Corp,ISP 4PORT ZILOG Z8 ENCORE! MCU,0,0,"519.00000","0","5","MPQ","Active","Programmer","ZiLOG Z8 ENCORE! MCU","Board(s)"
http://www.rpmsys.com/mpq-c2.pdf,//media.digikey.com/photos/RPM%20Photos/MPQ-PSOC.jpg,770-1006-ND,MPQ-C2,RPM Systems Corp,ISP 4PORT FOR SILABS C8051F MCU,0,0,"519.00000","0","5","MPQ","Active","Programmer","8051","Board(s)"
http://www.rpmsys.com/mpq-avr32.pdf,//media.digikey.com/photos/RPM%20Photos/MPQ-AVR32.JPG,770-1008-ND,MPQ-AVR32,RPM Systems Corp,ISP 4PORT ATMEL AVR32 MCU SPI,0,0,"519.00000","0","5","MPQ","Active","Programmer","AVR®","Board(s), Cable(s), Power Supply"
http://www.rpmsys.com/mpq-arm.pdf,//media.digikey.com/photos/RPM%20Photos/MPQ-PSOC.jpg,770-1009-ND,MPQ-ARM,RPM Systems Corp,ISP 4PORT FOR ARM CORTEX MCU,0,0,"519.00000","0","1","MPQ","Active","Programmer","ARM®","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Spectrum%20Digital/701252_Web.pdf,-,701252-ND,701252,Spectrum Digital Inc,EMULATOR POD VAR XDS510/SPI510,0,0,"655.31000","0","1","-","Active","Emulator","DSP, MCU","Board(s)"
http://www.segger.com/cms/admin/uploads/productDocs/UM05009_Flasher5_PRO.pdf,//media.digikey.com/Photos/Segger%20Microcontroller%20Systems/5.05.10-FLASHER-5-PRO.jpg,899-1018-ND,5.05.10 FLASHER 5 PRO,Segger Microcontroller Systems,TOOL PROGRAMMING RENESAS MCU,0,0,"688.50000","0","1","-","Active","Programmer (In-Circuit/In-System)","Renesas","Board(s), Cable(s)"
https://www.nxp.com/docs/en/reference-manual/FSICEBASEUM_Rev_1.1.pdf,-,FSICEBASE-ND,FSICEBASE,NXP USA Inc.,BASE STATION FSICE FOR MCU MOD,0,0,"738.54000","0","1","FSICE","Active","Emulator","HC08","Board(s), Cable(s), Power Supply"
http://www.macraigor.com/downloads/usb2Demon.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2D-COP.jpg,U2D-COP-ND,U2D-COP,Macraigor Systems LLC,USB2DEMON BDM/JTAG COP,1,0,"750.00000","0","1","usb2Demon™","Active","Debugger, Programmer (In-Circuit/In-System)","Freescale 603e, 82xx and 85xx CPU Families","Board(s)"
http://www.macraigor.com/downloads/usb2Demon.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2D-AMCC.jpg,U2D-AMCC-ND,U2D-AMCC,Macraigor Systems LLC,USB2DEMON BDM/JTAG AMCC,1,0,"750.00000","0","1","usb2Demon™","Active","Debugger, Programmer (In-Circuit/In-System)","PPC405, PPC440","Board(s)"
http://www.macraigor.com/downloads/usb2Demon.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2D-ARM-20.jpg,U2D-ARM-20-ND,U2D-ARM-20,Macraigor Systems LLC,USB2DEMON BDM/JTAG ARM,1,0,"750.00000","0","1","usb2Demon™","Active","Debugger, Programmer (In-Circuit/In-System)","ARM®","Board(s)"
-,-,"OM6715,599-ND","OM6715,599",NXP USA Inc.,DEBUGGER FOR OM6714,0,0,"787.50000","0","1","-","Active","Debugger","-","Board(s)"
http://www.macraigor.com/downloads/usb2Demon.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2D-ATOM-60.jpg,U2D-ATOM-60-ND,U2D-ATOM-60,Macraigor Systems LLC,USB2DEMON BDM/JTAG ATOM,1,0,"799.00000","0","1","usb2Demon™","Active","Debugger, Programmer (In-Circuit/In-System)","Atom Boards","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Spectrum%20Digital/701922_Web.pdf,-,701922-ND,701922,Spectrum Digital Inc,EMULATOR JTAG C2000 SERIES,0,0,"815.63000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s)"
http://cache.freescale.com/files/microcontrollers/doc/user_guide/TRACELINKUM.pdf,-,TRACELINK-ND,TRACELINK,NXP USA Inc.,DEBUG & TRACE MCU 32BIT,0,0,"1061.44000","0","1","-","Active","Debugger","Coldfire®, Kinetis®","Board(s)"
-,-,702598-ND,702598,Spectrum Digital Inc,XDS560V2 STM TRAVELER,0,0,"1189.69000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Spectrum%20Digital/701041_Web.pdf,-,701041-ND,701041,Spectrum Digital Inc,EMULATOR POD XDS510 C30/C31/C32,0,0,"1283.44000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s), Power Supply"
//media.digikey.com/pdf/Data%20Sheets/Spectrum%20Digital/702592_Web.pdf,-,702592-ND,702592,Spectrum Digital Inc,EMULATOR JTAG STM W/ADAPTER,0,0,"1470.94000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s), Power Supply"
//media.digikey.com/pdf/Data%20Sheets/Spectrum%20Digital/701920_Web.pdf,-,701920-ND,701920,Spectrum Digital Inc,EMULATOR JTAG XDS510 USB,0,0,"1528.94000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Spectrum%20Digital/701925_Web.pdf,-,701925-ND,701925,Spectrum Digital Inc,EMULATOR JTAG XDS510USB PLUS,0,0,"1762.69000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Spectrum%20Digital/701515_Web.pdf,-,701515-ND,701515,Spectrum Digital Inc,EMULATOR JTAG SPI515 LV DSP,0,0,"1874.06000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s), Power Supply"
//media.digikey.com/pdf/Data%20Sheets/Spectrum%20Digital/701333_Web.pdf,-,701333-ND,701333,Spectrum Digital Inc,EMULATOR JTAG PLUS V3.3 C2000,0,0,"1885.94000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s), Power Supply"
