Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Function","Embedded","Utilized IC / Part","Primary Attributes","Supplied Contents"
https://www.newscaletech.com/wp-content/uploads/M3-LS-datasheet.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/DK-M3-LS-1.8-6.jpg,DK-M3-LS-1.8-6-ND,DK-M3-LS-1.8-6,ams,EVAL KIT M3-LS,10,0,"2010.00000","0","1","-","Active","Power Management","Motor Controller/Driver","-","M3-LS","USB Powered or External Supply","Board(s), Cable(s)"
http://www.grayhill.com/assets/1/7/3D70-datasheet.pdf,//media.digikey.com/Photos/Grayhill%20Photos/MFG_3D70.jpg,GH7782-ND,3D70DEV-100,Grayhill Inc.,"DEVELOPMENT KIT, CONTAINS 3D70VT",8,0,"2014.04000","0","1","-","Active","Display","LCD Touch Screen","-","3D70","7"" 800x480 WVGA","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/BOB-10680_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/BOB-10680.JPG,1568-1287-ND,BOB-10680,SparkFun Electronics,SPARKFUN SHIFT REGISTER BREAKOUT,49,0,"3.50000","0","1","-","Active","Logic","*","-","74HC595","Shift Register","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/ROB-14451_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/ROB-14451.jpg,1568-1756-ND,ROB-14451,SparkFun Electronics,TB6612FNG MOTOR DRIVER BOARD,94,0,"4.95000","0","1","-","Active","Power Management","Motor Controller/Driver","-","TB6612FNG","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/ROB-14450_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/ROB-14450.jpg,1568-1755-ND,ROB-14450,SparkFun Electronics,TB6612FNG MOTOR DRIVER BOARD,80,0,"5.45000","0","1","-","Active","Power Management","Motor Controller/Driver","-","TB6612FNG","-","Board(s)"
http://www.nuvoton.com/resource-files/EN_ISD-COBI16B20_UserManual.pdf,//media.digikey.com/photos/Nuvoton%20Technology/I16-COB20.JPG,I16-COB20-ND,I16-COB20,Nuvoton Technology Corporation of America,BOARD DEMO FOR ISD1620,67,0,"6.78000","0","1","ChipCorder®","Active","Audio","Voice Record/Playback","No","ISD1620B","ASIC, 13.3 ~ 40 Sec., 4 ~ 12kHz, Class D Amp","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/PCA9306_HookupGuide.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_BOB-11955.jpg,1568-1006-ND,BOB-11955,SparkFun Electronics,PCA9306 LOGIC LEVEL TRANSLATOR,91,0,"6.95000","0","1","-","Active","Interface","Logic-Level Translator","-","PCA9306","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/ROB-14538_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_ROB-14538.jpg,1568-1862-ND,ROB-14538,SparkFun Electronics,HAPTIC MOTOR DRIVER - DRV2605L,98,0,"7.95000","0","1","-","Active","Power Management","Motor Controller/Driver, Haptic/Vibration","-","DRV2605L","-","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/64/0a/8b/fb/e5/29/46/34/DM00436631/files/DM00436631.pdf/jcr:content/translations/en.DM00436631.pdf,//media.digikey.com/Photos/STMicro%20Photos/EVALSP820-XS.jpg,497-17781-ND,EVALSP820-XS,STMicroelectronics,COMPACT EVALUATION BOARD FOR STS,98,0,"9.18000","0","1","-","Active","Power Management","Motor Controller/Driver","-","STSPIN820","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Microchip%20PDFs/ATCRYPTOAUTH-XPRO-B_Web.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/ATCRYPTOAUTH-XPRO-B.JPG,ATCRYPTOAUTH-XPRO-B-ND,ATCRYPTOAUTH-XPRO-B,Microchip Technology,CRYPTOAUTHENTICATION XPLAIND PRO,64,0,"10.00000","0","1","CryptoAuthentication™","Active","Interface","Anti Tamper and Security","-","ATAES132A, ATECC508A, ATECC608A, ATSHA204A","-","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT201_220_230XB.pdf,//media.digikey.com/Photos/FTDI%20%28Future%20Tech%20Devices%29/UMFT201XB-WE.jpg,768-1294-ND,UMFT201XB-WE,"FTDI, Future Technology Devices International Ltd",USB TO I2C DEVELOPMENT BREAKOUT,74,0,"10.41000","0","1","USBmadeEZ-FIFO, FT-X, X-Chip","Active","Interface","USB 2.0 to I²C Bridge (Slave)","Yes, ASIC","FT201X","Flying Leads","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT201_220_230XB.pdf,//media.digikey.com/Photos/FTDI%20%28Future%20Tech%20Devices%29/UMFT230XB-NC.JPG,768-1297-ND,UMFT230XB-NC,"FTDI, Future Technology Devices International Ltd",USB TO BASIC UART DEVELOPMENT BR,60,0,"10.41000","0","1","USBmadeEZ-UART, FT-X, X-Chip","Active","Interface","USB 2.0 to UART","Yes, ASIC","FT230X","PCB Pads","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT201_220_230XB.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_UMFT230XB-01.jpg,768-1117-ND,UMFT230XB-01,"FTDI, Future Technology Devices International Ltd",BOARD BREAKOUT USB UART FT230X,59,0,"10.41000","0","1","USBmadeEZ-UART, FT-X, X-Chip","Active","Interface","USB 2.0 to UART","Yes, ASIC","FT230X","Female Connector","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT201_220_230XB.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_UMFT201XB-01.jpg,768-1119-ND,UMFT201XB-01,"FTDI, Future Technology Devices International Ltd",BOARD BREAKOUT USB I2C FT201X,53,0,"10.41000","0","1","USBmadeEZ-FIFO, FT-X, X-Chip","Active","Interface","USB 2.0 to I²C Bridge (Slave)","Yes, ASIC","FT201X","Female Connector","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT201_220_230XB.pdf,//media.digikey.com/Photos/FTDI%20%28Future%20Tech%20Devices%29/UMFT230XB-WE.jpg,768-1298-ND,UMFT230XB-WE,"FTDI, Future Technology Devices International Ltd",USB TO BASIC UART DEVELOPMENT BR,42,0,"10.41000","0","1","USBmadeEZ-UART, FT-X, X-Chip","Active","Interface","USB 2.0 to UART","Yes, ASIC","FT230X","Flying Leads","Board(s)"
https://github.com/sparkfun/Lipo_Fuel_Gauge/tree/V_1.1,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/TOL-10617.JPG,1568-1273-ND,TOL-10617,SparkFun Electronics,SPARKFUN LIPO FUEL GAUGE,74,0,"10.95000","0","1","-","Active","Power Management","Fuel Gauge","No","MAX17043","-","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT234XD.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_UMFT234XD-01.jpg,768-1177-ND,UMFT234XD-01,"FTDI, Future Technology Devices International Ltd",BOARD BREAKOUT USB FT234XD,89,0,"11.31000","0","1","USBmadeEZ-UART","Active","Interface","USB 2.0 to UART","-","FT234XD","Full Speed (12Mbps), UART Signals via 8-Pin Female Connector","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT234XD.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_UMFT234XD-NC.jpg,768-1176-ND,UMFT234XD-NC,"FTDI, Future Technology Devices International Ltd",BRD BRKOUT USB FT234XD NO CONCTR,76,0,"11.31000","0","1","USBmadeEZ-UART","Active","Interface","USB 2.0 to UART","Yes, ASIC","FT234XD","Full Speed (12Mbps), UART Signals via 8 Pads on the PCB","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/SEN-14262.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-14262.JPG,1568-1721-ND,SEN-14262,SparkFun Electronics,SPARKFUN SOUND DETECTOR (WITH HE,43,0,"11.95000","0","1","-","Active","Audio","Electret Microphone","-","LMV324","-","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT260EV1A.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_UMFT260EV1A.JPG,768-1280-ND,UMFT260EV1A,"FTDI, Future Technology Devices International Ltd",FT260 DEVELOPMENT MODULE,67,0,"12.64000","0","1","-","Active","Interface","USB 2.0 to I²C/UART Bridge","-","FT260","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/BOB-12052_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/BOB-12052.JPG,1568-1267-ND,BOB-12052,SparkFun Electronics,SPARKFUN COULOMB COUNTER BREAKOU,44,0,"13.95000","0","1","-","Active","Power Management","Battery Gauge","No","LTC4150","-","Board(s)"
https://www.trinamic.com/fileadmin/assets/Products/ICs_Documents/TMC5160-stepStick_datasheet_Rev1.0.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/MFG_TMC5160-SILENTSTEPSTICK.jpg,1460-1385-ND,TMC5160 SILENTSTEPSTICK,Trinamic Motion Control GmbH,TMC5160 STEPPER DRIVER BOARD,37,0,"13.97000","0","1","-","Active","Power Management","Motor Controller/Driver, Stepper","-","TMC5160","Motors (Stepper)","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/DEV-14006_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_DEV-14006.jpg,1568-1853-ND,DEV-14006,SparkFun Electronics,LITTLE SOUNDIE AUDIO PLAYER,79,0,"14.95000","0","1","-","Active","Audio","Audio Processing","-","VS1000D","OGG, WAV File Playback","Board(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en558293,//media.digikey.com/Photos/Microchip%20Tech%20Photos/ADM00393.JPG,ADM00393-ND,ADM00393,Microchip Technology,DEV TOOL MCP2200 BREAKOUT MODULE,33,0,"14.99000","0","1","-","Active","Interface","USB 2.0 to UART","-","MCP2200","-","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/PRT-14411_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-14411.jpg,1568-1723-ND,PRT-14411,SparkFun Electronics,SPARKFUN LIPO CHARGER/BOOSTER -,74,0,"15.95000","0","1","-","Active","Power Management","*","-","MCP73831","-","Board(s)"
https://github.com/sparkfun/SparkFun_MAX31855K_Thermocouple_Breakout_Arduino_Library,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/SEN-13266.JPG,1568-1292-ND,SEN-13266,SparkFun Electronics,SPARKFUN THERMOCOUPLE BREAKOUT -,31,0,"15.95000","0","1","-","Active","Power Management","Thermal Management","-","MAX31855K","K Type Thermocouple Required","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/BOB-12708_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/BOB-12708.JPG,1568-1124-ND,BOB-12708,SparkFun Electronics,MODULE REAL TIME CLOCK,32,0,"15.95000","0","1","-","Active","Timing","Real Time Clock (RTC)","No","DS1307","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/LiPo_USB_Charger_HookupGuide.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/PRT-12711.JPG,1568-1299-ND,PRT-12711,SparkFun Electronics,SPARKFUN USB LIPOLY CHARGER - SI,11,0,"15.95000","0","1","-","Active","Power Management","Battery Charger","-","MCP73831","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/PRT-14765_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-14765.jpg,1568-1918-ND,PRT-14765,SparkFun Electronics,LOGIC LEVEL CONVERTER - SINGLE S,31,0,"16.25000","0","1","-","Active","Interface","Logic-Level Translator","-","TXB0104","-","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UM232H-B.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_UM232H-B-WE.jpg,768-1161-ND,UM232H-B-WE,"FTDI, Future Technology Devices International Ltd",BRD BRKOUT USB HS FT232H WIREEND,94,0,"17.40000","0","1","-","Active","Interface","USB 2.0 to Parallel and Serial","No","FT232H","High Speed (480Mbps) Transceiver","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/DRI0002_Web.pdf,//media.digikey.com/Photos/DFRobot/DRI0002.JPG,1738-1051-ND,DRI0002,DFRobot,2A DUAL MOTOR CONTROLLER,13,0,"17.56000","0","1","-","Active","Power Management","Motor Controller/Driver","No","L298","2-Channel (Dual)","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT200XD.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_UMFT200XD-01.jpg,768-1114-ND,UMFT200XD-01,"FTDI, Future Technology Devices International Ltd",BOARD BREAKOUT USB I2C FT200X,30,0,"17.92000","0","1","USBmadeEZ-FIFO, FT-X, X-Chip","Active","Interface","USB 2.0 to I²C Bridge","Yes, ASIC","FT200X","Female Connector","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT200XD.pdf,//media.digikey.com/Photos/FTDI%20%28Future%20Tech%20Devices%29/UMFT200XD-WE.jpg,768-1292-ND,UMFT200XD-WE,"FTDI, Future Technology Devices International Ltd",USB TO I2C DEVELOPMENT BREAKOUT,26,0,"17.92000","0","1","USBmadeEZ-FIFO, FT-X, X-Chip","Active","Interface","USB 2.0 to I²C Bridge","Yes, ASIC","FT200X","Flying Leads","Board(s)"
https://github.com/sparkfun/Servo_Trigger/tree/HW_10_FW_10,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_WIG-13118.jpg,1568-1363-ND,WIG-13118,SparkFun Electronics,SPARKFUN SERVO TRIGGER,25,0,"17.95000","0","1","-","Active","Power Management","Motor Controller/Driver","Yes, MCU, 8-Bit","ATtiny84","Servo Controller","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT201XA.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_UMFT201XA-01.jpg,768-1250-ND,UMFT201XA-02,"FTDI, Future Technology Devices International Ltd",MOD USB I2C DEV FT201X,29,0,"18.83000","0","1","USBmadeEZ-FIFO, FT-X, X-Chip","Active","Interface","USB 2.0 to I²C Bridge (Slave)","Yes, ASIC","FT201X","USB Full Speed, Mini-B Socket, 0.3"" Wide 16-Pin DIP Socket","Board(s)"
https://github.com/sparkfun/AD8232_Heart_Rate_Monitor,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-12650.jpg,1568-1802-ND,SEN-12650,SparkFun Electronics,SPARKFUN SINGLE LEAD HEART RATE,68,0,"19.95000","0","1","-","Active","Interface","Analog Front End (AFE) for ECG, EKG","No","AD8232","Heart Rate Monitor Front End","Board(s)"
https://github.com/sparkfun/Battery_Babysitter,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-13777.jpg,1568-1404-ND,PRT-13777,SparkFun Electronics,BATTERY BABYSITTER LIPO BATTERY,68,0,"19.95000","0","1","-","Active","Power Management","Battery Charger","No","BQ24075, BQ27441-G1A","USB Powered","Board(s)"
https://www.trinamic.com/fileadmin/assets/Products/ICs_Documents/TMC2160-BOB_datasheet_Rev1.00.pdf,//media.digikey.com/Photos/Maxim%20Photos/TMC2160-BOB.JPG,1460-1337-ND,TMC2160-BOB,Trinamic Motion Control GmbH,BREAKOUTBOARD FOR TMC2160,52,0,"19.95000","0","1","-","Active","Power Management","Motor Controller/Driver, Stepper","-","TMC2160","-","Board(s)"
https://www.trinamic.com/fileadmin/assets/Products/Eval_Documents/TMC5041-BOB_datasheet_Rev1.0.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/MFG_TMC5041-BOB.JPG,1460-1246-ND,TMC5041-BOB,Trinamic Motion Control GmbH,BREAKOUTBOARD WITH TMC5041,25,0,"19.95000","0","1","-","Active","Power Management","Motor Controller/Driver, Stepper","-","TMC5041","Motors (Stepper)","Board(s)"
https://www.trinamic.com/fileadmin/assets/Products/Eval_Documents/TMC5072-BOB_datasheet_Rev1.0.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/MFG_TMC5072-BOB.JPG,1460-1247-ND,TMC5072-BOB,Trinamic Motion Control GmbH,BREAKOUTBOARD WITH TMC5072,14,0,"19.95000","0","1","-","Active","Power Management","Motor Controller/Driver, Stepper","-","TMC5072","Motors (Stepper)","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/829993STICK.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_829993STICK.jpg,732-11368-ND,829993STICK,Wurth Electronics Inc.,USB 3.0 EMC STICK WITH INTEGRATE,65,0,"19.99000","0","1","-","Active","Circuit Protection","Electrostatic Discharge (ESD)","-","82401646","-","Board(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en544023,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MCP73213EV-2SOVP.jpg,MCP73213EV-2SOVP-ND,MCP73213EV-2SOVP,Microchip Technology,BOARD EVAL BATT CHARGER MCP73213,16,0,"19.99000","0","1","-","Active","Power Management","Battery Charger","No","MCP73213","Li-Ion / Li-Pol (2 Cells)","Board(s)"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8945-CryptoAuth-USB-Dongle-Demo-Eval-Kits-Hardware-UserGuide.pdf,//media.digikey.com/Photos/Atmel%20Photos/MFG_AT88CK590.jpg,AT88CK590-ND,AT88CK590,Microchip Technology,KIT EVAL CRYPTO AUTHENTIC ECC508,33,0,"20.00000","0","1","CryptoAuthentication™","Active","Interface","Anti Tamper and Security","Yes, MCU, 8-Bit","ATAES132A, ATECC508A, ATSHA204A","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/TEL0070_Web.pdf,//media.digikey.com/Photos/DFRobot/TEL0070.JPG,1738-1062-ND,TEL0070,DFRobot,USB/RS232/RS485/TTL CONVERT BRD,19,0,"20.09000","0","1","-","Active","Interface","USB 2.0 to UART (RS232/RS422/RS485) Bridge","-","CH340G","-","Board(s)"
http://www.ti.com/lit/pdf/snou144,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LDC2114EVM.jpg,296-45308-ND,LDC2114EVM,Texas Instruments,EVAL BOARD FOR LDC2114,52,206,"20.77000","0","1","-","Active","Interface","Inductance-to-Digital Converter","-","LDC2114","4-Channel (Quad)","Board(s), Cable(s)"
http://www.ti.com/lit/pdf/slvu683,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS3700EVM-114.jpg,296-39570-ND,TPS3700EVM-114,Texas Instruments,EVAL MODULE FOR TPS3700-114,27,4,"20.77000","0","1","-","Active","Linear","Comparator, Dual","No","TPS3700","-","Board(s)"
http://www.ti.com/lit/pdf/slvub53,-,296-48025-ND,LSF-EVM,Texas Instruments,LSF-EVM,15,97,"20.77000","0","1","-","Active","Interface","Logic-Level Translator","-","LSF0101, LSF0102, LSF0108, LSF0204","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/BOB-10160_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_BOB-10160.jpg,1568-1101-ND,BOB-10160,SparkFun Electronics,DEADON RTC BREAKOUT,59,0,"20.95000","0","1","-","Active","Timing","Real Time Clock (RTC)","-","DS3234","-","Board(s)"
https://datasheets.maximintegrated.com/en/ds/DS3231MPMB1.pdf,//media.digikey.com/Photos/Maxim%20Photos/DS3231MPMB1%23.JPG,DS3231MPMB1#-ND,DS3231MPMB1#,Maxim Integrated,BOARD EVAL RTC DS3231M,54,132,"21.23000","0","1","-","Active","Timing","Real Time Clock (RTC)","-","DS3231M","-","Board(s)"
https://datasheets.maximintegrated.com/en/ds/MAX31855PMB1.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX31855PMB1%23.JPG,MAX31855PMB1#-ND,MAX31855PMB1#,Maxim Integrated,MODULE PERIPHERAL FOR MAX31855,23,112,"21.23000","0","1","-","Active","Power Management","Thermal Management","No","MAX31855","K Type Thermocouple Required","Board(s)"
https://datasheets.maximintegrated.com/en/ds/MAX14840PMB1.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX14840PMB1%23.JPG,MAX14840PMB1#-ND,MAX14840PMB1#,Maxim Integrated,MODULE PERIPHERAL FOR MAX14840,19,36,"21.23000","0","1","-","Active","Interface","Transceiver, RS-485","-","MAX14840E","-","Board(s)"
https://www.trinamic.com/fileadmin/assets/Products/Eval_Documents/TMC4361A-BOB_datasheet_Rev1.0.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/MFG_TMC4361A-BOB.jpg,1460-1256-ND,TMC4361A-BOB,Trinamic Motion Control GmbH,BREAKOUTBOARD WITH TMC4361A,22,0,"21.40000","0","1","-","Active","Power Management","Motor Controller/Driver, Stepper","-","TMC4361A","-","Board(s)"
https://www.trinamic.com/fileadmin/assets/Products/Eval_Documents/TMC429-BOB_datasheet_Rev1.0.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/MFG_TMC429-BOB.jpg,1460-1255-ND,TMC429-BOB,Trinamic Motion Control GmbH,BREAKOUTBOARD WITH TMC429,17,0,"21.40000","0","1","-","Active","Power Management","Motor Controller/Driver, Stepper","-","TMC429","-","Board(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en547967,//media.digikey.com/photos/Microchip%20Tech%20Photos/MCP2200EV-VCP.jpg,MCP2200EV-VCP-ND,MCP2200EV-VCP,Microchip Technology,MOD EVAL USB/RS232 MCP2200,75,0,"23.99000","0","1","-","Active","Interface","USB 2.0 to UART (RS232) Bridge","No","MCP2200","Full Speed (12Mbps)","Board(s), Cable(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT240XA.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_UMFT240XA-01.jpg,768-1116-ND,UMFT240XA-01,"FTDI, Future Technology Devices International Ltd",MOD USB PARALLEL FIFO DEV FT240X,10,0,"24.84000","0","1","USBmadeEZ-FIFO, FT-X, X-Chip","Active","Interface","USB 2.0 to Parallel FIFO Bridge","Yes, ASIC","FT240X","USB Full Speed, Mini-B Socket, 0.3"" Wide 24-Pin DIP Socket","Board(s)"
https://learn.adafruit.com/downloads/pdf/adafruit-tfp401-hdmi-slash-dvi-decoder-to-40-pin-ttl-display.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2218.jpg,1528-1368-ND,2218,Adafruit Industries LLC,TFP401 HDMI/DVI DECODE 40PIN TTL,17,0,"24.95000","0","1","-","Active","Video","Video Decoder","-","TFP401","-","Board(s)"
https://www.trinamic.com/fileadmin/assets/Products/ICs_Documents/TMC262_Datasheet.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/MFG_TMC262-BOB40.JPG,1460-1243-ND,TMC262-BOB40,Trinamic Motion Control GmbH,BREAKOUTBOARD WITH TMC262,49,0,"25.00000","0","1","-","Active","Power Management","Motor Controller/Driver, Stepper","-","TMC262","Motors (Stepper)","Board(s)"
https://datasheets.maximintegrated.com/en/ds/MAX11300PMB1.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX11300PMB1%23.JPG,MAX11300PMB1#-ND,MAX11300PMB1#,Maxim Integrated,EVAL MODULE FOR MAX11300,35,194,"25.00000","0","1","PIXI™","Active","Data Acquisition","ADC, DAC","-","MAX11300","Pmod™-Compatible","Board(s)"
http://www.linear.com/docs/43639,//media.digikey.com/Photos/Linear%20Tech%20Photos/MFG_DC1562B-C.jpg,DC1562B-C-ND,DC1562B-C,Linear Technology/Analog Devices,BOARD EVAL LTC6992-1,16,60,"25.00000","0","1","TimerBlox®","Active","Timing","Clock Oscillation","No","LTC6992-1","10KHz PWM, 0 - 100% Duty Cycle","Board(s)"
http://ww1.microchip.com/downloads/en/DeviceDoc/51657a.pdf,//media.digikey.com/photos/Microchip%20Tech%20Photos/PKSERIAL-I2C1.JPG,PKSERIAL-I2C1-ND,PKSERIAL-I2C1,Microchip Technology,BOARD DEMO PICKIT SERIAL I2C,15,0,"25.00000","0","1","-","Active","Interface","I²C Devices","No","24LC02B, MCP9800, MCP3221, TC1321, MCP23008","I²C ADC, DAC, Temp Sensor, EEPROM, I/O Expander","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/a5/86/06/1c/fa/b2/43/db/CD00255075.pdf/files/CD00255075.pdf/_jcr_content/translations/en.CD00255075.pdf,//media.digikey.com/Photos/STMicro%20Photos/EVAL6470H-DISC.JPG,497-14331-ND,EVAL6470H-DISC,STMicroelectronics,BOARD EVAL DSPIN DISCOVERY L6470,13,0,"25.00000","0","1","dSPIN™","Active","Power Management","Motor Controller/Driver, Stepper","Yes, MCU, 32-Bit","L6470","-","Board(s)"
https://www.silabs.com/documents/public/quick-start-guides/QSG123-CP2102N-EK-QuickStartGuide.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_CP2102N-EK.jpg,336-3695-ND,CP2102N-EK,Silicon Labs,CP2102N USB TO UART EVALUATION K,13,0,"25.00000","0","1","-","Active","Interface","USB 2.0 to UART (RS232) Bridge","-","CP2102N","-","Board(s)"
http://www.linear.com/docs/43639,//media.digikey.com/Photos/Linear%20Tech%20Photos/MFG_DC1562B-L.jpg,DC1562B-L-ND,DC1562B-L,Linear Technology/Analog Devices,EVAL BAORD LTC6994-2,10,49,"25.00000","0","1","TimerBlox®","Active","Timing","Delay Line","No","LTC6994-2","100ms Falling-Edge and Rising-Edge Delay","Board(s)"
http://www.linear.com/docs/29726,//media.digikey.com/Photos/Linear%20Tech%20Photos/MFG_DC1562B-G.jpg,DC1562B-G-ND,DC1562B-G,Linear Technology/Analog Devices,EVAL BOARD LTC6993-1,9,73,"25.00000","0","1","TimerBlox®","Active","Timing","Monostable Multivibrator","No","LTC6993-1","Rising-Edge Trigger, Non-Retriggerable","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_V2DIP2-32.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/V2DIP2-32.jpg,768-1055-ND,V2DIP2-32,"FTDI, Future Technology Devices International Ltd",MOD VINCULUM-II DEV 2 PORT 32DIP,29,0,"25.01000","0","1","Vinculum-II","Active","Interface","USB 2.0 Host/Controller","Yes, ASIC","VNC2-32Q","Dual A-Type Connector, UART / Parallel FIFO / SPI Interfaces","Board(s)"
