Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Current - Leakage","Dissipation Factor","Mounting Type","Package / Case","Manufacturer Size Code","Height - Seated (Max)","Features","Operating Temperature","Supplier Device Package","Size / Dimension"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3246-1-ND,NOSC686M006R0200,AVX Corporation,CAP NIOB OXID 68UF 20% 6.3V 2312,39,0,"1.75000","0","1","Cut Tape (CT)","OxiCap® NOS","Active","68µF","±20%","6.3V","200 mOhms","8.2µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","Low ESR","-55°C ~ 125°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3246-6-ND,NOSC686M006R0200,AVX Corporation,CAP NIOB OXID 68UF 20% 6.3V 2312,39,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOS","Active","68µF","±20%","6.3V","200 mOhms","8.2µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","Low ESR","-55°C ~ 125°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/photos/AVX%20Photos/MH%20Series_7361-38%20(EIA).JPG,478-3253-2-ND,NOSV477M006R0075,AVX Corporation,CAP NIOB OXI 470UF 20% 6.3V 2924,0,0,"3.12420","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","470µF","±20%","6.3V","75 mOhms","56.4µA","12%","Surface Mount","2924 (7361 Metric)","V","0.148"" (3.75mm)","Low ESR","-55°C ~ 125°C","2924 (7361 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/photos/AVX%20Photos/MH%20Series_7361-38%20(EIA).JPG,478-3253-1-ND,NOSV477M006R0075,AVX Corporation,CAP NIOB OXI 470UF 20% 6.3V 2924,18,0,"5.99000","0","1","Cut Tape (CT)","OxiCap® NOS","Active","470µF","±20%","6.3V","75 mOhms","56.4µA","12%","Surface Mount","2924 (7361 Metric)","V","0.148"" (3.75mm)","Low ESR","-55°C ~ 125°C","2924 (7361 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/photos/AVX%20Photos/MH%20Series_7361-38%20(EIA).JPG,478-3253-6-ND,NOSV477M006R0075,AVX Corporation,CAP NIOB OXI 470UF 20% 6.3V 2924,18,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOS","Active","470µF","±20%","6.3V","75 mOhms","56.4µA","12%","Surface Mount","2924 (7361 Metric)","V","0.148"" (3.75mm)","Low ESR","-55°C ~ 125°C","2924 (7361 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",NOJA685M006RWJ-ND,NOJA685M006RWJ,AVX Corporation,CAP NIOB OXI 6.8UF 20% 6.3V 1206,0,0,"0.12800","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","6.8µF","±20%","6.3V","2.6 Ohms","1.1µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/Photos/AVX%20Photos/NOJS106M004RWJ.JPG,478-5846-2-ND,NOJS685M006RWJ,AVX Corporation,CAP NIOB OXI 6.8UF 20% 6.3V 1206,0,0,"0.12855","0","5000","Tape & Reel (TR)","OxiCap® NOJ","Active","6.8µF","±20%","6.3V","2.7 Ohms","1µA","8%","Surface Mount","1206 (3216 Metric)","S","0.047"" (1.20mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/Photos/AVX%20Photos/NOJS106M004RWJ.JPG,478-5846-1-ND,NOJS685M006RWJ,AVX Corporation,CAP NIOB OXI 6.8UF 20% 6.3V 1206,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","OxiCap® NOJ","Discontinued at Digi-Key","6.8µF","±20%","6.3V","2.7 Ohms","1µA","8%","Surface Mount","1206 (3216 Metric)","S","0.047"" (1.20mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/Photos/AVX%20Photos/NOJS106M004RWJ.JPG,478-5846-6-ND,NOJS685M006RWJ,AVX Corporation,CAP NIOB OXI 6.8UF 20% 6.3V 1206,0,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Discontinued at Digi-Key","6.8µF","±20%","6.3V","2.7 Ohms","1µA","8%","Surface Mount","1206 (3216 Metric)","S","0.047"" (1.20mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-7516-2-ND,NOJA336M004SWJ,AVX Corporation,CAP NIOB OXIDE 33UF 20% 4V 1206,0,0,"0.13090","0","8000","Tape & Reel (TR)","OxiCap® NOJ","Active","33µF","±20%","4V","1.7 Ohms","2.6µA","10%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-5850-2-ND,NOJA156M004SWJ,AVX Corporation,CAP NIOB OXIDE 15UF 20% 4V 1206,0,0,"0.13580","0","8000","Tape & Reel (TR)","OxiCap® NOJ","Active","15µF","±20%","4V","2 Ohms","1.2µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-5850-1-ND,NOJA156M004SWJ,AVX Corporation,CAP NIOB OXIDE 15UF 20% 4V 1206,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","OxiCap® NOJ","Discontinued at Digi-Key","15µF","±20%","4V","2 Ohms","1.2µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-5850-6-ND,NOJA156M004SWJ,AVX Corporation,CAP NIOB OXIDE 15UF 20% 4V 1206,0,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Discontinued at Digi-Key","15µF","±20%","4V","2 Ohms","1.2µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",NOJA685M010RWJ-ND,NOJA685M010RWJ,AVX Corporation,CAP NIOB OXID 6.8UF 20% 10V 1206,0,0,"0.14400","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","6.8µF","±20%","10V","2.6 Ohms","1.4µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3199-2-ND,NOJA336M002RWJ,AVX Corporation,CAP NIOB OXID 33UF 20% 2.5V 1206,0,0,"0.14752","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","33µF","±20%","2.5V","1.7 Ohms","1.7µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",NOJA336M004RWJ-ND,NOJA336M004RWJ,AVX Corporation,CAP NIOB OXIDE 33UF 20% 4V 1206,0,0,"0.14960","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","33µF","±20%","4V","1.7 Ohms","2.6µA","10%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",NOJA156M004RWJ-ND,NOJA156M004RWJ,AVX Corporation,CAP NIOB OXIDE 15UF 20% 4V 1206,0,0,"0.15520","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","15µF","±20%","4V","2 Ohms","1.2µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",NOJA226M002RWJ-ND,NOJA226M002RWJ,AVX Corporation,CAP NIOB OXID 22UF 20% 2.5V 1206,0,0,"0.15520","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","22µF","±20%","2.5V","1.9 Ohms","1.1µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",NOJA476M002RWJ-ND,NOJA476M002RWJ,AVX Corporation,CAP NIOB OXID 47UF 20% 2.5V 1206,0,0,"0.15520","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","47µF","±20%","2.5V","1.6 Ohms","2.4µA","8%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3206-2-ND,NOJB226M004RWJ,AVX Corporation,CAP NIOB OXIDE 22UF 20% 4V 1210,0,0,"0.15968","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","22µF","±20%","4V","1.9 Ohms","1.8µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3205-2-ND,NOJA226M004RWJ,AVX Corporation,CAP NIOB OXIDE 22UF 20% 4V 1206,0,0,"0.16576","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","22µF","±20%","4V","1.9 Ohms","1.8µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3231-2-ND,NOSA156M004R1500,AVX Corporation,CAP NIOB OXIDE 15UF 20% 4V 1206,0,0,"0.16688","0","2000","Tape & Reel (TR)","OxiCap® NOS","Active","15µF","±20%","4V","1.5 Ohms","1.2µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","Low ESR","-55°C ~ 125°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",NOJB686M006RWJ-ND,NOJB686M006RWJ,AVX Corporation,CAP NIOB OXID 68UF 20% 6.3V 1210,0,0,"0.16800","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","68µF","±20%","6.3V","1.5 Ohms","8.2µA","20%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3220-2-ND,NOJB156M010RWJ,AVX Corporation,CAP NIOB OXIDE 15UF 20% 10V 1210,0,0,"0.17328","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","15µF","±20%","10V","2 Ohms","3µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3220-1-ND,NOJB156M010RWJ,AVX Corporation,CAP NIOB OXIDE 15UF 20% 10V 1210,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","OxiCap® NOJ","Discontinued at Digi-Key","15µF","±20%","10V","2 Ohms","3µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3220-6-ND,NOJB156M010RWJ,AVX Corporation,CAP NIOB OXIDE 15UF 20% 10V 1210,0,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Discontinued at Digi-Key","15µF","±20%","10V","2 Ohms","3µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1822-2-ND,NOJB156M006RWJ,AVX Corporation,CAP NIOB OXID 15UF 20% 6.3V 1210,0,0,"0.17600","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","15µF","±20%","6.3V","2 Ohms","1.8µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-9702-2-ND,NOSA106M008R2200V,AVX Corporation,CAP NIOB OXID 10UF 20% 8V 1206,0,0,"0.17632","0","2000","Tape & Reel (TR)","OxiCap® NOS","Active","10µF","±20%","8V","2.2 Ohms","1.6µA","10%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","Low ESR","-55°C ~ 125°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-9702-1-ND,NOSA106M008R2200V,AVX Corporation,CAP NIOB OXID 10UF 20% 8V 1206,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","OxiCap® NOS","Discontinued at Digi-Key","10µF","±20%","8V","2.2 Ohms","1.6µA","10%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","Low ESR","-55°C ~ 125°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-9702-6-ND,NOSA106M008R2200V,AVX Corporation,CAP NIOB OXID 10UF 20% 8V 1206,0,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOS","Discontinued at Digi-Key","10µF","±20%","8V","2.2 Ohms","1.6µA","10%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","Low ESR","-55°C ~ 125°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",NOJB476M001RWJ-ND,NOJB476M001RWJ,AVX Corporation,CAP NIOB OXID 47UF 20% 1.8V 1210,0,0,"0.18400","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","47µF","±20%","1.8V","1.6 Ohms","1.7µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3232-2-ND,NOSB226M004R0600,AVX Corporation,CAP NIOB OXIDE 22UF 20% 4V 1210,0,0,"0.18432","0","2000","Tape & Reel (TR)","OxiCap® NOS","Active","22µF","±20%","4V","600 mOhms","1.8µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","Low ESR","-55°C ~ 125°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-5529-2-ND,NOJA476M004RWJ,AVX Corporation,CAP NIOB OXIDE 47UF 20% 4V 1206,0,0,"0.19200","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","47µF","±20%","4V","2.2 Ohms","3.8µA","18%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",NOJA476M001RWJ-ND,NOJA476M001RWJ,AVX Corporation,CAP NIOB OXID 47UF 20% 1.8V 1206,0,0,"0.19200","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","47µF","±20%","1.8V","1.6 Ohms","1.7µA","8%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",NOSA106M006R0800-ND,NOSA106M006R0800,AVX Corporation,CAP NIOB OXID 10UF 20% 6.3V 1206,0,0,"0.19456","0","2000","Tape & Reel (TR)","OxiCap® NOS","Active","10µF","±20%","6.3V","800 mOhms","1.2µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","Low ESR","-55°C ~ 125°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",NOJA156M010RWJ-ND,NOJA156M010RWJ,AVX Corporation,CAP NIOB OXIDE 15UF 20% 10V 1206,0,0,"0.19500","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","15µF","±20%","10V","2 Ohms","3µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",NOJB476M002RWJ-ND,NOJB476M002RWJ,AVX Corporation,CAP NIOB OXID 47UF 20% 2.5V 1210,0,0,"0.20000","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","47µF","±20%","2.5V","1.6 Ohms","2.4µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",NOJB686M001RWJ-ND,NOJB686M001RWJ,AVX Corporation,CAP NIOB OXID 68UF 20% 1.8V 1210,0,0,"0.20000","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","68µF","±20%","1.8V","1.5 Ohms","2.5µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",NOJB686M002RWJ-ND,NOJB686M002RWJ,AVX Corporation,CAP NIOB OXID 68UF 20% 2.5V 1210,0,0,"0.20000","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","68µF","±20%","2.5V","1.5 Ohms","3.4µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",NOJB226M010RWB-ND,NOJB226M010RWB,AVX Corporation,CAP NIOB OXIDE 22UF 20% 10V 1210,0,0,"0.20250","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","22µF","±20%","10V","700 mOhms","4.4µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3207-2-ND,NOJB476M004RWJ,AVX Corporation,CAP NIOB OXIDE 47UF 20% 4V 1210,0,0,"0.20670","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","47µF","±20%","4V","1.6 Ohms","3.8µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",NOJB336M006RWB-ND,NOJB336M006RWB,AVX Corporation,CAP NIOB OXID 33UF 20% 6.3V 1210,0,0,"0.21090","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","33µF","±20%","6.3V","700 mOhms","4µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",NOJB336M004RWJ-ND,NOJB336M004RWJ,AVX Corporation,CAP NIOB OXIDE 33UF 20% 4V 1210,0,0,"0.21450","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","33µF","±20%","4V","1.7 Ohms","2.6µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",NOJB336M002RWJ-ND,NOJB336M002RWJ,AVX Corporation,CAP NIOB OXID 33UF 20% 2.5V 1210,0,0,"0.21750","0","2000","Tape & Reel (TR)","OxiCap® NOJ","Active","33µF","±20%","2.5V","1.7 Ohms","1.7µA","6%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-9703-2-ND,NOSB106M008R1000V,AVX Corporation,CAP NIOB OXID 10UF 20% 8V 1210,0,0,"0.22215","0","2000","Tape & Reel (TR)","OxiCap® NOS","Active","10µF","±20%","8V","1 Ohms","1.6µA","10%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","Low ESR","-55°C ~ 125°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-9703-1-ND,NOSB106M008R1000V,AVX Corporation,CAP NIOB OXID 10UF 20% 8V 1210,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","OxiCap® NOS","Discontinued at Digi-Key","10µF","±20%","8V","1 Ohms","1.6µA","10%","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","Low ESR","-55°C ~ 125°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
