Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Operating Temperature","Polarization","Ratings","Applications","Ripple Current @ Low Frequency","Ripple Current @ High Frequency","Impedance","Lead Spacing","Size / Dimension","Height - Seated (Max)","Surface Mount Land Size","Mounting Type","Package / Case"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%206.3,7.7.jpg",493-2203-1-ND,UWT1V101MCL1GS,Nichicon,CAP ALUM 100UF 20% 35V SMD,126085,0,"0.41000","0","1","Cut Tape (CT)","UWT","Active","100µF","±20%","35V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","84mA @ 120Hz","126mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.303"" (7.70mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%206.3,7.7.jpg",493-2203-6-ND,UWT1V101MCL1GS,Nichicon,CAP ALUM 100UF 20% 35V SMD,126085,0,"Digi-Reel","0","1","Digi-Reel®","UWT","Active","100µF","±20%","35V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","84mA @ 120Hz","126mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.303"" (7.70mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1172.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%205.5H,6.3D.jpg",PCE4004TR-ND,EEE-FC1E220P,Panasonic Electronic Components,CAP ALUM 22UF 20% 25V SMD,66000,0,"0.11058","0","1000","Tape & Reel (TR)","FC","Active","22µF","±20%","25V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","105mA @ 120Hz","140mA @ 100kHz","1 Ohms","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1172.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%205.5H,6.3D.jpg",PCE4004CT-ND,EEE-FC1E220P,Panasonic Electronic Components,CAP ALUM 22UF 20% 25V SMD,68079,0,"0.48000","0","1","Cut Tape (CT)","FC","Active","22µF","±20%","25V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","105mA @ 120Hz","140mA @ 100kHz","1 Ohms","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1172.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%205.5H,6.3D.jpg",PCE4004DKR-ND,EEE-FC1E220P,Panasonic Electronic Components,CAP ALUM 22UF 20% 25V SMD,68079,0,"Digi-Reel","0","1","Digi-Reel®","FC","Active","22µF","±20%","25V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","105mA @ 120Hz","140mA @ 100kHz","1 Ohms","-","0.248"" Dia (6.30mm)","0.213"" (5.40mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1181.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3783TR-ND,EEE-FK1C101P,Panasonic Electronic Components,CAP ALUM 100UF 20% 16V SMD,251000,0,"0.11134","0","1000","Tape & Reel (TR)","FK","Active","100µF","±20%","16V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1181.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3783CT-ND,EEE-FK1C101P,Panasonic Electronic Components,CAP ALUM 100UF 20% 16V SMD,251878,0,"0.51000","0","1","Cut Tape (CT)","FK","Active","100µF","±20%","16V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1181.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3783DKR-ND,EEE-FK1C101P,Panasonic Electronic Components,CAP ALUM 100UF 20% 16V SMD,251878,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","100µF","±20%","16V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1H220P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3811TR-ND,EEE-FK1H220P,Panasonic Electronic Components,CAP ALUM 22UF 20% 50V SMD,185000,0,"0.11134","0","1000","Tape & Reel (TR)","FK","Active","22µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","123.8mA @ 120Hz","165mA @ 100kHz","880 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1H220P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3811CT-ND,EEE-FK1H220P,Panasonic Electronic Components,CAP ALUM 22UF 20% 50V SMD,185002,0,"0.51000","0","1","Cut Tape (CT)","FK","Active","22µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","123.8mA @ 120Hz","165mA @ 100kHz","880 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1H220P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3811DKR-ND,EEE-FK1H220P,Panasonic Electronic Components,CAP ALUM 22UF 20% 50V SMD,185002,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","22µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","123.8mA @ 120Hz","165mA @ 100kHz","880 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1V470P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3842TR-ND,EEE-FK1V470P,Panasonic Electronic Components,CAP ALUM 47UF 20% 35V SMD,180000,0,"0.11134","0","1000","Tape & Reel (TR)","FK","Active","47µF","±20%","35V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1V470P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3842CT-ND,EEE-FK1V470P,Panasonic Electronic Components,CAP ALUM 47UF 20% 35V SMD,180864,0,"0.51000","0","1","Cut Tape (CT)","FK","Active","47µF","±20%","35V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1V470P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3842DKR-ND,EEE-FK1V470P,Panasonic Electronic Components,CAP ALUM 47UF 20% 35V SMD,180864,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","47µF","±20%","35V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1E470P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3804TR-ND,EEE-FK1E470P,Panasonic Electronic Components,CAP ALUM 47UF 20% 25V SMD,137000,0,"0.11134","0","1000","Tape & Reel (TR)","FK","Active","47µF","±20%","25V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1E470P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3804CT-ND,EEE-FK1E470P,Panasonic Electronic Components,CAP ALUM 47UF 20% 25V SMD,137919,0,"0.49000","0","1","Cut Tape (CT)","FK","Active","47µF","±20%","25V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1E470P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3804DKR-ND,EEE-FK1E470P,Panasonic Electronic Components,CAP ALUM 47UF 20% 25V SMD,137919,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","47µF","±20%","25V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1H100P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3807TR-ND,EEE-FK1H100P,Panasonic Electronic Components,CAP ALUM 10UF 20% 50V SMD,132000,0,"0.11134","0","1000","Tape & Reel (TR)","FK","Active","10µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","123.8mA @ 120Hz","165mA @ 100kHz","880 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1H100P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3807CT-ND,EEE-FK1H100P,Panasonic Electronic Components,CAP ALUM 10UF 20% 50V SMD,132296,0,"0.51000","0","1","Cut Tape (CT)","FK","Active","10µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","123.8mA @ 120Hz","165mA @ 100kHz","880 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1H100P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3807DKR-ND,EEE-FK1H100P,Panasonic Electronic Components,CAP ALUM 10UF 20% 50V SMD,132296,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","10µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","123.8mA @ 120Hz","165mA @ 100kHz","880 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+4+ABA0120+EEEFK1E680P+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3806TR-ND,EEE-FK1E680P,Panasonic Electronic Components,CAP ALUM 68UF 20% 25V SMD,73000,0,"0.11134","0","1000","Tape & Reel (TR)","FK","Active","68µF","±20%","25V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+4+ABA0120+EEEFK1E680P+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3806CT-ND,EEE-FK1E680P,Panasonic Electronic Components,CAP ALUM 68UF 20% 25V SMD,73915,0,"0.51000","0","1","Cut Tape (CT)","FK","Active","68µF","±20%","25V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+4+ABA0120+EEEFK1E680P+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3806DKR-ND,EEE-FK1E680P,Panasonic Electronic Components,CAP ALUM 68UF 20% 25V SMD,73915,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","68µF","±20%","25V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+4+ABA0120+EEEFK1A151P+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3773TR-ND,EEE-FK1A151P,Panasonic Electronic Components,CAP ALUM 150UF 20% 10V SMD,42000,0,"0.11134","0","1000","Tape & Reel (TR)","FK","Active","150µF","±20%","10V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+4+ABA0120+EEEFK1A151P+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3773CT-ND,EEE-FK1A151P,Panasonic Electronic Components,CAP ALUM 150UF 20% 10V SMD,42683,0,"0.51000","0","1","Cut Tape (CT)","FK","Active","150µF","±20%","10V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+4+ABA0120+EEEFK1A151P+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3773DKR-ND,EEE-FK1A151P,Panasonic Electronic Components,CAP ALUM 150UF 20% 10V SMD,42683,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","150µF","±20%","10V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","180mA @ 120Hz","240mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1J4R7R+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,5.0D.jpg",PCE3824TR-ND,EEE-FK1J4R7R,Panasonic Electronic Components,CAP ALUM 4.7UF 20% 63V SMD,98000,0,"0.11248","0","1000","Tape & Reel (TR)","FK","Active","4.7µF","±20%","63V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","37.5mA @ 120Hz","50mA @ 100kHz","3 Ohms","-","0.197"" Dia (5.00mm)","0.240"" (6.10mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1J4R7R+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,5.0D.jpg",PCE3824CT-ND,EEE-FK1J4R7R,Panasonic Electronic Components,CAP ALUM 4.7UF 20% 63V SMD,98272,0,"0.49000","0","1","Cut Tape (CT)","FK","Active","4.7µF","±20%","63V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","37.5mA @ 120Hz","50mA @ 100kHz","3 Ohms","-","0.197"" Dia (5.00mm)","0.240"" (6.10mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1J4R7R+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,5.0D.jpg",PCE3824DKR-ND,EEE-FK1J4R7R,Panasonic Electronic Components,CAP ALUM 4.7UF 20% 63V SMD,98272,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","4.7µF","±20%","63V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","37.5mA @ 120Hz","50mA @ 100kHz","3 Ohms","-","0.197"" Dia (5.00mm)","0.240"" (6.10mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0109+EEEHC1C470P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/HC%20SERIES%206.1H,6.3D.jpg",PCE3749TR-ND,EEE-HC1C470P,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,83000,0,"0.11324","0","1000","Tape & Reel (TR)","HC","Active","47µF","±20%","16V","-","3000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","70mA @ 120Hz","119mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.228"" (5.80mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0109+EEEHC1C470P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/HC%20SERIES%206.1H,6.3D.jpg",PCE3749CT-ND,EEE-HC1C470P,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,83573,0,"0.49000","0","1","Cut Tape (CT)","HC","Active","47µF","±20%","16V","-","3000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","70mA @ 120Hz","119mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.228"" (5.80mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0109+EEEHC1C470P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/HC%20SERIES%206.1H,6.3D.jpg",PCE3749DKR-ND,EEE-HC1C470P,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,83573,0,"Digi-Reel","0","1","Digi-Reel®","HC","Active","47µF","±20%","16V","-","3000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","70mA @ 120Hz","119mA @ 10kHz","-","-","0.248"" Dia (6.30mm)","0.228"" (5.80mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_tzv.pdf,//media.digikey.com/Photos/Rubycon/35TZV47M6.3X6.1.jpg,1189-1625-2-ND,35TZV47M6.3X6.1,Rubycon,CAP ALUM 47UF 20% 35V SMD,24000,0,"0.11324","0","1000","Tape & Reel (TR)","TZV","Active","47µF","±20%","35V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","80mA @ 120Hz","250mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_tzv.pdf,//media.digikey.com/Photos/Rubycon/35TZV47M6.3X6.1.jpg,1189-1625-1-ND,35TZV47M6.3X6.1,Rubycon,CAP ALUM 47UF 20% 35V SMD,25800,0,"0.52000","0","1","Cut Tape (CT)","TZV","Active","47µF","±20%","35V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","80mA @ 120Hz","250mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_tzv.pdf,//media.digikey.com/Photos/Rubycon/35TZV47M6.3X6.1.jpg,1189-1625-6-ND,35TZV47M6.3X6.1,Rubycon,CAP ALUM 47UF 20% 35V SMD,25800,0,"Digi-Reel","0","1","Digi-Reel®","TZV","Active","47µF","±20%","35V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","80mA @ 120Hz","250mA @ 100kHz","360 mOhms","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1240.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEE-FTH100UAR.JPG,P15090TR-ND,EEE-FT1C470AR,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,52000,0,"0.11358","0","2000","Tape & Reel (TR)","FT","Active","47µF","±20%","16V","850mOhm @ 100kHz","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","104mA @ 120Hz","160mA @ 100kHz","-","-","0.157"" Dia (4.00mm)","0.240"" (6.10mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1240.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEE-FTH100UAR.JPG,P15090CT-ND,EEE-FT1C470AR,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,54485,0,"0.42000","0","1","Cut Tape (CT)","FT","Active","47µF","±20%","16V","850mOhm @ 100kHz","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","104mA @ 120Hz","160mA @ 100kHz","-","-","0.157"" Dia (4.00mm)","0.240"" (6.10mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1240.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEE-FTH100UAR.JPG,P15090DKR-ND,EEE-FT1C470AR,Panasonic Electronic Components,CAP ALUM 47UF 20% 16V SMD,54485,0,"Digi-Reel","0","1","Digi-Reel®","FT","Active","47µF","±20%","16V","850mOhm @ 100kHz","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","104mA @ 120Hz","160mA @ 100kHz","-","-","0.157"" Dia (4.00mm)","0.240"" (6.10mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1240.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEE-FTH100UAR.JPG,PCE5020TR-ND,EEE-FTH100UAR,Panasonic Electronic Components,CAP ALUM 10UF 20% 50V SMD,16000,0,"0.11358","0","2000","Tape & Reel (TR)","FT","Active","10µF","±20%","50V","2.3Ohm @ 100kHz","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","55.25mA @ 120Hz","85mA @ 100kHz","-","-","0.157"" Dia (4.00mm)","0.240"" (6.10mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
