Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shape","Usage","Material","Color","Features","Length","Width","Height","Diameter - Outside","Diameter - Inside"
-,-,7717-133DAP-ND,7717-133DAP,"Aavid, Thermal Division of Boyd Corporation",MOUNT PAD,0,0,"0.13260","0","12000","-","Active","Mount","-","-","Dialyl Phthalate (DAP)","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Nuventix%20PDFs/7717.pdf,-,7717-161N-ND,7717-161N,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO5 0.075"",0,0,"0.13650","0","18000","-","Active","Mount","Circular","TO-5","Nylon","-","-","-","-","0.075"" (1.90mm)","0.340"" (8.64mm)","-"
-,-,7717-6N-ND,7717-6N,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR GEN PURP 0.075"",0,0,"0.13910","0","12000","-","Active","Mount","Circular","General Purpose - Axial, Radial","Nylon","-","-","-","-","0.075"" (1.90mm)","0.375"" (9.53mm) 3/8""","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-060-ND,102-060,Bivar Inc.,MOUNT CIRCULAR TO18 0.060"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.060"" (1.52mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,//media.digikey.com/Photos/Bivar%20Inc%20Photos/MFG_102-070.jpg,102-070-ND,102-070,Bivar Inc.,MOUNT CIRCULAR TO18 0.070"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.070"" (1.78mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-080-ND,102-080,Bivar Inc.,MOUNT CIRCULAR TO18 0.080"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.080"" (2.03mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-090-ND,102-090,Bivar Inc.,MOUNT CIRCULAR TO18 0.090"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.090"" (2.29mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-110-ND,102-110,Bivar Inc.,MOUNT CIRCULAR TO18 0.110"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.110"" (2.79mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-120-ND,102-120,Bivar Inc.,MOUNT CIRCULAR TO18 0.120"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.120"" (3.05mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-130-ND,102-130,Bivar Inc.,MOUNT CIRCULAR TO18 0.130"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.130"" (3.30mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-140-ND,102-140,Bivar Inc.,MOUNT CIRCULAR TO18 0.140"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.140"" (3.56mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-160-ND,102-160,Bivar Inc.,MOUNT CIRCULAR TO18 0.160"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.160"" (4.06mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-170-ND,102-170,Bivar Inc.,MOUNT CIRCULAR TO18 0.170"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.170"" (4.32mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-030-ND,126-030,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.030"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.030"" (0.76mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-040-ND,126-040,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.040"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.040"" (1.02mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-050-ND,126-050,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.050"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-060-ND,126-060,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.060"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-070-ND,126-070,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.070"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.070"" (1.78mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-080-ND,126-080,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.080"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.080"" (2.03mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-090-ND,126-090,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.090"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.090"" (2.29mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-100-ND,126-100,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.100"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-170-ND,126-170,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.170"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.170"" (4.32mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-180-ND,126-180,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.180"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.180"" (4.57mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-190-ND,126-190,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.190"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.190"" (4.83mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-200-ND,126-200,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.200"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.200"" (5.08mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-210-ND,126-210,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.210"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.210"" (5.33mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-220-ND,126-220,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.220"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.220"" (5.59mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-230-ND,126-230,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.230"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.230"" (5.84mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-240-ND,126-240,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.240"",0,0,"0.13920","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.240"" (6.10mm)","-","-"
-,-,7717-4NG-ND,7717-4NG,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO5 0.075"",0,0,"0.14040","0","14000","-","Active","Mount","Circular","TO-5","Nylon","-","-","-","-","0.075"" (1.90mm)","0.375"" (9.53mm) 3/8""","-"
-,-,7717-139N-ND,7717-139N,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO18 0.125"",0,0,"0.14950","0","18000","-","Active","Mount","Circular","TO-18","Nylon","-","-","-","-","0.125"" (3.18mm) 1/8""","0.305"" (7.75mm)","-"
http://www.essentracomponents.com.sg/images-line/pdfs/IR.pdf,-,IR-200-01-ND,IR-200-01,Essentra Components,INSUL RING NYL .200"" .080""REF,0,0,"0.15106","0","5000","IR","Active","Wire Insulator Ring","Circular","-","Nylon","Natural","-","-","-","0.320"" (8.13mm)","1.970"" (50.04mm)","0.200"" (5.08mm)"
http://www.essentracomponents.com.sg/images-line/pdfs/IEC-TO3.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_IEC-TO3-3-18.jpg,IEC-TO3-3-18-ND,IEC-TO3-3-18,Essentra Components,INSULATOR RECTANGULAR TO3 0.094"",0,0,"0.15300","0","1000","-","Active","Insulator","Rectangular","TO-3","Nylon, Glass Filled","Black","-","1.562"" (39.67mm) 1 9/16""","0.547"" (13.89mm) 35/64""","0.094"" (2.39mm) 3/32""","-","-"
-,-,7717-79DAP-ND,7717-79DAP,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO5 0.038"",0,0,"0.15470","0","16000","-","Active","Mount","Circular","TO-5","Dialyl Phthalate (DAP)","-","-","-","-","0.038"" (0.97mm)","0.355"" (9.02mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Nuventix%20PDFs/7717.pdf,-,7717-131DAP-ND,7717-131DAP,"Aavid, Thermal Division of Boyd Corporation",MOUNT CIRCULAR TO5 0.038"",0,0,"0.15470","0","16000","-","Active","Mount","Circular","TO-5","Dialyl Phthalate (DAP)","-","-","-","-","0.038"" (0.97mm)","0.350"" (8.89mm)","-"
http://www.essentracomponents.com.sg/images-line/pdfs/2242XX.pdf,-,224228-ND,224228,Essentra Components,INSUL SLEEVE BLUE 20-.058/.091,0,0,"0.15750","0","1000","2242xx","Active","Contact Insulator for Pin Plug","Tubular","-","PVC","Blue, Transparent","-","0.510"" (12.95mm)","-","-","0.190"" (4.83mm), 0.200"" (5.08mm)","0.110"" (2.79mm), 0.180"" (4.57mm)"
-,-,56-02-93-ND,56-02-93,"Aavid, Thermal Division of Boyd Corporation",INSULATOR CIRCULAR GEN PURP,0,0,"0.15990","0","11000","-","Active","Insulator","Circular","General Purpose - Axial, Radial","Mica","-","-","-","-","-","-","-"
-,-,56-02-10-ND,56-02-10,"Aavid, Thermal Division of Boyd Corporation",INSULATOR CIRC GEN PURP 0.002"",0,0,"0.16510","0","15000","-","Active","Insulator","Circular","General Purpose - Axial, Radial","Mica","-","-","-","-","0.002"" (0.05mm)","0.563"" (14.30mm) 9/16""","0.203"" (5.16mm) 13/64"""
http://www.keyelco.com/product-pdf.cfm?p=2425,//media.digikey.com/Photos/Keystone%20Elect%20Photos/4683.jpg,36-4683-ND,4683,Keystone Electronics,INSULATOR CIRCULAR GEN PURP,0,5200,"0.17340","0","100","-","Active","Insulator","Circular","General Purpose","Mica","-","-","-","-","-","0.875"" (22.23mm) 7/8""","0.328"" (8.33mm)"
https://www.bivar.com/Files/Datasheets/ECI-X.pdf,-,ECI-1-ND,ECI-1,Bivar Inc.,INSULATOR CIRC ELECT CAP 0.005"",0,0,"0.17340","0","100","ECI","Active","Insulator","Circular","Capacitors, Electrolytic","Polyester","Clear","-","-","-","0.005"" (0.13mm)","0.709"" (18.00mm)","-"
https://www.bivar.com/Files/Datasheets/ECI-X.pdf,//media.digikey.com/Photos/Bivar%20Inc%20Photos/ECI-2.JPG,492-1830-ND,ECI-2,Bivar Inc.,INSULATOR CIRC ELECT CAP 0.005"",0,0,"0.17340","0","100","ECI","Active","Insulator","Circular","Capacitors, Electrolytic","Polyester","Clear","-","-","-","0.005"" (0.13mm)","0.831"" (21.10mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-150-ND,102-150,Bivar Inc.,MOUNT CIRCULAR TO18 0.150"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.150"" (3.81mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-180-ND,102-180,Bivar Inc.,MOUNT CIRCULAR TO18 0.180"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.180"" (4.57mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/102-XXX.pdf,-,102-190-ND,102-190,Bivar Inc.,MOUNT CIRCULAR TO18 0.190"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.190"" (4.83mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-110-ND,126-110,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.110"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.110"" (2.79mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-120-ND,126-120,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.120"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.120"" (3.05mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-130-ND,126-130,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.130"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.130"" (3.30mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-140-ND,126-140,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.140"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.140"" (3.56mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,//media.digikey.com/Photos/Bivar%20Inc%20Photos/126-150.jpg,126-150-ND,126-150,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.150"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.150"" (3.81mm)","-","-"
https://www.bivar.com/Files/Datasheets/126-XXX.pdf,-,126-160-ND,126-160,Bivar Inc.,MOUNT SQUARE TO5/TO18 0.160"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Square","TO-5, TO-18","Nylon","White","-","0.240"" (6.10mm)","0.240"" (6.10mm)","0.160"" (4.06mm)","-","-"
https://www.bivar.com/Files/Datasheets/209-125.pdf,-,209-125-ND,209-125,Bivar Inc.,MOUNT CIRCULAR TO18 0.125"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","White","-","-","-","0.125"" (3.18mm) 1/8""","0.298"" (7.57mm)","-"
https://www.bivar.com/Files/Datasheets/211-040.pdf,-,211-040-ND,211-040,Bivar Inc.,MOUNT CIRCULAR TO18 0.040"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","Natural","-","-","-","0.040"" (1.02mm)","0.225"" (5.72mm)","-"
https://www.bivar.com/Files/Datasheets/215-130.pdf,-,215-130-ND,215-130,Bivar Inc.,MOUNT CIRCULAR TO18 0.130"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-18","Nylon","Natural","-","-","-","0.130"" (3.30mm)","0.245"" (6.22mm)","-"
https://www.bivar.com/Files/Datasheets/300-XXX-XXX%20(CM).pdf,-,302-200-030-ND,302-200-030,Bivar Inc.,MOUNT RECT CAPACITORS 0.030"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Rectangular","Capacitors","Nylon","Natural","-","0.290"" (7.37mm)","0.090"" (2.30mm)","0.030"" (0.76mm)","-","-"
https://www.bivar.com/Files/Datasheets/3XX(36-38)-XXX%20(CM).pdf,-,360-200-ND,360-200,Bivar Inc.,MOUNT RECT CAPACITORS 0.200"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Rectangular","Capacitors","Nylon","White","-","0.297"" (7.54mm)","0.085"" (2.16mm)","0.200"" (5.08mm)","-","-"
https://www.bivar.com/Files/Datasheets/3XX(36-38)-XXX%20(CM).pdf,-,361-200-ND,361-200,Bivar Inc.,MOUNT RECT CAPACITORS 0.200"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Rectangular","Capacitors","Nylon","White","-","0.297"" (7.54mm)","0.085"" (2.16mm)","0.200"" (5.08mm)","-","-"
https://www.bivar.com/Files/Datasheets/3XX(36-38)-XXX%20(CM).pdf,-,362-200-ND,362-200,Bivar Inc.,MOUNT RECT CAPACITORS 0.200"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Rectangular","Capacitors","Nylon","White","-","0.297"" (7.54mm)","0.085"" (2.16mm)","0.200"" (5.08mm)","-","-"
https://www.bivar.com/Files/Datasheets/388-XXX%20(CM).pdf,-,388-025-ND,388-025,Bivar Inc.,MOUNT RECT CAPACITORS 0.025"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Rectangular","Capacitors","Nylon","Black","-","0.270"" (6.86mm)","0.100"" (2.54mm)","0.025"" (0.64mm)","-","-"
https://www.bivar.com/Files/Datasheets/388-XXX%20(CM).pdf,-,388-050-ND,388-050,Bivar Inc.,MOUNT RECT CAPACITORS 0.050"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Rectangular","Capacitors","Nylon","Black","-","0.270"" (6.86mm)","0.100"" (2.54mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/412-020.pdf,-,412-020-ND,412-020,Bivar Inc.,MOUNT CIRCULAR GEN PURP 0.020"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","General Purpose - Axial, Radial","Polyester","-","-","-","-","0.020"" (0.51mm)","0.100"" (2.54mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/413-030.pdf,-,413-030-ND,413-030,Bivar Inc.,MOUNT CIRCULAR GEN PURP 0.030"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","General Purpose - Axial, Radial","Nylon","White","-","-","-","0.030"" (0.76mm)","0.100"" (2.54mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/419-040.pdf,-,419-040-ND,419-040,Bivar Inc.,MOUNT CIRCULAR GEN PURP 0.040"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","General Purpose - Axial, Radial","Nylon","White","-","-","-","0.040"" (1.02mm)","0.100"" (2.54mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/506-038.pdf,-,506-038-ND,506-038,Bivar Inc.,MOUNT CIRCULAR TO5 0.038"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","Natural","-","-","-","0.038"" (0.97mm)","0.345"" (8.76mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-060-ND,514-060,Bivar Inc.,MOUNT CIRCULAR TO5 0.060"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.060"" (1.52mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-080-ND,514-080,Bivar Inc.,MOUNT CIRCULAR TO5 0.080"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.080"" (2.03mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-090-ND,514-090,Bivar Inc.,MOUNT CIRCULAR TO5 0.090"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.090"" (2.29mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-110-ND,514-110,Bivar Inc.,MOUNT CIRCULAR TO5 0.110"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.110"" (2.79mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-120-ND,514-120,Bivar Inc.,MOUNT CIRCULAR TO5 0.120"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.120"" (3.05mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-130-ND,514-130,Bivar Inc.,MOUNT CIRCULAR TO5 0.130"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.130"" (3.30mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-140-ND,514-140,Bivar Inc.,MOUNT CIRCULAR TO5 0.140"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.140"" (3.56mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-150-ND,514-150,Bivar Inc.,MOUNT CIRCULAR TO5 0.150"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.150"" (3.81mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-160-ND,514-160,Bivar Inc.,MOUNT CIRCULAR TO5 0.160"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.160"" (4.06mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-170-ND,514-170,Bivar Inc.,MOUNT CIRCULAR TO5 0.170"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.170"" (4.32mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-180-ND,514-180,Bivar Inc.,MOUNT CIRCULAR TO5 0.180"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.180"" (4.57mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-190-ND,514-190,Bivar Inc.,MOUNT CIRCULAR TO5 0.190"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.190"" (4.83mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-200-ND,514-200,Bivar Inc.,MOUNT CIRCULAR TO5 0.200"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.200"" (5.08mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-210-ND,514-210,Bivar Inc.,MOUNT CIRCULAR TO5 0.210"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.210"" (5.33mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-220-ND,514-220,Bivar Inc.,MOUNT CIRCULAR TO5 0.220"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.220"" (5.59mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-230-ND,514-230,Bivar Inc.,MOUNT CIRCULAR TO5 0.230"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.230"" (5.84mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/514-XXX.pdf,-,514-240-ND,514-240,Bivar Inc.,MOUNT CIRCULAR TO5 0.240"",0,0,"0.18010","0","500","PERM-O-PADS®","Active","Mount","Circular","TO-5","Nylon","White","-","-","-","0.240"" (6.10mm)","0.365"" (9.27mm)","-"
https://www.bivar.com/Files/Datasheets/300-XXX-XXX%20(CM).pdf,-,300-100-075-ND,300-100-075,Bivar Inc.,MOUNT RECT CAPACITORS 0.075"",0,0,"0.18270","0","500","PERM-O-PADS®","Active","Mount","Rectangular","Capacitors","Nylon","Natural","-","0.180"" (4.57mm)","0.090"" (2.30mm)","0.075"" (1.90mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Bivar%20Inc%20PDFs/Capacitor_Mounts.pdf,-,312-250-ND,312-250,Bivar Inc.,MOUNT RECT CAPACITORS 0.140"",0,0,"0.18270","0","500","PERM-O-PADS®","Active","Mount","Rectangular","Capacitors","Nylon","Natural","-","0.350"" (8.89mm)","0.100"" (2.54mm)","0.140"" (3.56mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Bivar%20Inc%20PDFs/Capacitor_Mounts.pdf,-,313-300-ND,313-300,Bivar Inc.,MOUNT RECT CAPACITORS 0.140"",0,0,"0.18270","0","500","PERM-O-PADS®","Active","Mount","Rectangular","Capacitors","Nylon","Natural","-","0.400"" (10.16mm)","0.100"" (2.54mm)","0.140"" (3.56mm)","-","-"
