Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Screw Head Type","Drive Type","Features","Thread Size","Head Diameter","Head Height","Length - Below Head","Length - Overall","Material","Plating"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M030050D016.JPG,RPC7024-ND,50M030050D020,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",24505,0,"0.15000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M3x0.5","0.217"" (5.50mm)","0.079"" (2.00mm)","0.787"" (20.00mm)","0.866"" (22.00mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/091032050TEG.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/090632050TEG.JPG,RPC7392-ND,091032050TEG,Essentra Components,"KNURLED SLOTTED THUMB SCREW, NAT",15000,0,"0.15000","0","1","MicroPlastics","Active","-","Knob","Slotted","-","#10-32","0.395"" (10.03mm)","0.305"" (7.75mm)","0.500"" (12.70mm) 1/2""","0.805"" (20.45mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M030050D016.JPG,RPC7026-ND,50M030050D012,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",14745,0,"0.15000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M3x0.5","0.217"" (5.50mm)","0.079"" (2.00mm)","0.472"" (12.00mm)","0.551"" (14.00mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M030050D016.JPG,RPC7025-ND,50M030050D016,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",12657,0,"0.15000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M3x0.5","0.217"" (5.50mm)","0.079"" (2.00mm)","0.630"" (16.00mm)","0.709"" (18.00mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M030050P025.JPG,RPC7003-ND,50M030050P025,Essentra Components,"PAN PHILLIPS SCREW, NATURAL, NYL",9141,0,"0.15000","0","1","MicroPlastics, M","Active","Machine Screw","Pan Head","Phillips","-","M3x0.5","0.213"" (5.40mm)","0.091"" (2.30mm)","0.984"" (25.00mm)","1.075"" (27.30mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/011032X050.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010440X050.jpg,RPC7310-ND,011032X050,Essentra Components,"HEX SLOTTED HEAD BOLT, NATURAL,",6000,0,"0.15000","0","1","MicroPlastics","Active","-","Hex Head","Slotted","-","#10-32","-","0.120"" (3.05mm)","0.500"" (12.70mm) 1/2""","0.620"" (15.75mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/090832050TEG.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/090632050TEG.JPG,RPC7390-ND,090832050TEG,Essentra Components,"KNURLED SLOTTED THUMB SCREW, NAT",4904,0,"0.15000","0","1","MicroPlastics","Active","-","Knob","Slotted","-","#8-32","0.381"" (9.68mm)","0.280"" (7.11mm)","0.500"" (12.70mm) 1/2""","0.780"" (19.81mm)","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_Cheese-Head-Screw.jpg,RPC7028-ND,50M035060D010,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",4775,0,"0.15000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M3.5x0.6","0.236"" (6.00mm)","0.094"" (2.40mm)","0.394"" (10.00mm)","0.488"" (12.40mm)","Nylon","-"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_QB-S6-500-C.jpg,298-15740-ND,QB-S6-500-C,Panduit Corp,QUICK-BUILD SCREWS; #6 SIZE; 1/2,1770,0,"0.15000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/VGS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20308.jpg,RPC5338-ND,VGS-4,Essentra Components,SHLDR SCREW RND HEAD PHIL M3X0.5,21000,0,"0.15263","0","1000","-","Active","Shoulder Screw","Round Head","Phillips","-","M3x0.5","0.218"" (5.54mm)","0.095"" (2.41mm)","0.405"" (10.29mm)","0.500"" (12.70mm) 1/2""","Steel","Zinc"
http://www.essentracomponents.com.sg/images-line/pdfs/VGS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20308.jpg,RPC5336-ND,VGS-1,Essentra Components,SHLDR SCREW RND HEAD PHIL #6-32,8000,0,"0.15263","0","1000","-","Active","Shoulder Screw","Round Head","Phillips","-","#6-32","0.218"" (5.54mm)","0.095"" (2.41mm)","0.405"" (10.29mm)","0.500"" (12.70mm) 1/2""","Steel","Zinc"
http://www.essentracomponents.com.sg/images-line/pdfs/VGS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20308.jpg,RPC5340-ND,VGS-6,Essentra Components,SHLDR SCREW RND HEAD PHIL M3X0.5,5000,0,"0.15263","0","1000","-","Active","Shoulder Screw","Round Head","Phillips","-","M3x0.5","0.218"" (5.54mm)","0.095"" (2.41mm)","0.395"" (10.03mm)","0.490"" (12.45mm)","Steel","Zinc"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M040070D016.JPG,RPC7022-ND,50M040070D010,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",24985,0,"0.16000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M4x0.7","0.276"" (7.00mm)","0.102"" (2.60mm)","0.394"" (10.00mm)","0.496"" (12.60mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M040070D016.JPG,RPC7021-ND,50M040070D012,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",20000,0,"0.16000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M4x0.7","0.276"" (7.00mm)","0.102"" (2.60mm)","0.472"" (12.00mm)","0.575"" (14.60mm)","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/50M080125P016.JPG,RPC7000-ND,50M040070P016,Essentra Components,"PAN PHILLIPS SCREW, NATURAL, NYL",19640,0,"0.16000","0","1","MicroPlastics, M","Active","Machine Screw","Pan Head","Phillips","-","M4x0.7","0.315"" (8.00mm)","0.114"" (2.90mm)","0.630"" (16.00mm)","0.744"" (18.90mm)","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/50M060100P025.JPG,RPC6999-ND,50M040070P025,Essentra Components,"PAN PHILLIPS SCREW, NATURAL, NYL",19551,0,"0.16000","0","1","MicroPlastics, M","Active","Machine Screw","Pan Head","Phillips","-","M4x0.7","0.315"" (8.00mm)","0.114"" (2.90mm)","0.984"" (25.00mm)","1.098"" (27.90mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M030050P010.JPG,RPC7001-ND,50M040070P010,Essentra Components,"PAN PHILLIPS SCREW, NATURAL, NYL",19543,0,"0.16000","0","1","MicroPlastics, M","Active","Machine Screw","Pan Head","Phillips","-","M4x0.7","0.315"" (8.00mm)","0.114"" (2.90mm)","0.394"" (10.00mm)","0.508"" (12.90mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M040070D016.JPG,RPC7016-ND,50M040070D008,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",15000,0,"0.16000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M4x0.7","0.276"" (7.00mm)","0.102"" (2.60mm)","0.315"" (8.00mm)","0.417"" (10.60mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M040070D016.JPG,RPC7020-ND,50M040070D016,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",15000,0,"0.16000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M4x0.7","0.276"" (7.00mm)","0.102"" (2.60mm)","0.630"" (16.00mm)","0.732"" (18.60mm)","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/50M040070P006.jpg,RPC6998-ND,50M040070P006,Essentra Components,"PAN PHILLIPS SCREW, NATURAL, NYL",14243,0,"0.16000","0","1","MicroPlastics, M","Active","Machine Screw","Pan Head","Phillips","-","M4x0.7","0.315"" (8.00mm)","0.114"" (2.90mm)","0.236"" (6.00mm)","0.350"" (8.90mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M040070D016.JPG,RPC7017-ND,50M040070D006,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",7999,0,"0.16000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M4x0.7","0.276"" (7.00mm)","0.102"" (2.60mm)","0.236"" (6.00mm)","0.339"" (8.60mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/010832X200.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010440X050.jpg,RPC7297-ND,010832X200,Essentra Components,"HEX SLOTTED HEAD BOLT, NATURAL,",6000,0,"0.16000","0","1","MicroPlastics","Active","-","Hex Head","Slotted","-","#8-32","-","0.110"" (2.79mm)","2.000"" (50.80mm) 2""","2.110"" (53.59mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/011032X100.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010440X050.jpg,RPC7311-ND,011032X100,Essentra Components,"HEX SLOTTED HEAD BOLT, NATURAL,",6000,0,"0.16000","0","1","MicroPlastics","Active","-","Hex Head","Slotted","-","#10-32","-","0.120"" (3.05mm)","1.000"" (25.40mm) 1""","1.120"" (28.45mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/091032100TEG.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/090632050TEG.JPG,RPC7393-ND,091032100TEG,Essentra Components,"KNURLED SLOTTED THUMB SCREW, NAT",5000,0,"0.16000","0","1","MicroPlastics","Active","-","Knob","Slotted","-","#10-32","0.395"" (10.03mm)","0.305"" (7.75mm)","1.000"" (25.40mm) 1""","1.305"" (33.15mm)","Nylon","-"
-,-,298-20335-ND,QB-S8-500-C,Panduit Corp,QUICK-BUILD SCREWS; #8 SIZE; 1/2,2000,0,"0.16000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M040070D016.JPG,RPC7019-ND,50M040070D020,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",24615,0,"0.17000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M4x0.7","0.276"" (7.00mm)","0.102"" (2.60mm)","0.787"" (20.00mm)","0.890"" (22.60mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M030050D016.JPG,RPC7015-ND,50M050080D010,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",19910,0,"0.17000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M5x0.8","0.335"" (8.50mm)","0.130"" (3.30mm)","0.394"" (10.00mm)","0.524"" (13.30mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M030050D016.JPG,RPC7014-ND,50M050080D016,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",18970,0,"0.17000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M5x0.8","0.335"" (8.50mm)","0.130"" (3.30mm)","0.630"" (16.00mm)","0.760"" (19.30mm)","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_Socket-Head.jpg,RPC7460-ND,3425200075,Essentra Components,"SOCKET HEAD BOLT, NATURAL, NYLON",9900,0,"0.17000","0","1","MicroPlastics","Active","-","Cheese Head","Hex","-","1/4""-20","-","-","0.750"" (19.05mm) 3/4""","-","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_Socket-Head.jpg,RPC7462-ND,3425200100,Essentra Components,"SOCKET HEAD BOLT, NATURAL, NYLON",9900,0,"0.17000","0","1","MicroPlastics","Active","-","Cheese Head","Hex","-","1/4""-20","-","-","1.000"" (25.40mm) 1""","-","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/091032200TEG.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/090632050TEG.JPG,RPC7394-ND,091032200TEG,Essentra Components,"KNURLED SLOTTED THUMB SCREW, NAT",4800,0,"0.17000","0","1","MicroPlastics","Active","-","Knob","Slotted","-","#10-32","0.395"" (10.03mm)","0.305"" (7.75mm)","2.000"" (50.80mm) 2""","2.305"" (58.55mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M040070D016.JPG,RPC7018-ND,50M040070D030,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",4685,0,"0.17000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M4x0.7","0.276"" (7.00mm)","0.102"" (2.60mm)","1.181"" (30.00mm)","1.283"" (32.60mm)","Nylon","-"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/PTCSF-440-0075-PH.jpg,H844-ND,PTCSF 440 0075 PH,B&F Fastener Supply,MACHINE SCREW PHILLIPS 4-40,2200,0,"0.17990","0","100","-","Active","Machine Screw","Pan Head","Phillips","Self Tapping","#4-40","-","-","0.750"" (19.05mm) 3/4""","-","Steel","Zinc"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M030050D016.JPG,RPC7013-ND,50M050080D025,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",24835,0,"0.18000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M5x0.8","0.335"" (8.50mm)","0.130"" (3.30mm)","0.984"" (25.00mm)","1.114"" (28.30mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/092520050TEG.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/090632050TEG.JPG,RPC7395-ND,092520050TEG,Essentra Components,"KNURLED SLOTTED THUMB SCREW, NAT",15000,0,"0.18000","0","1","MicroPlastics","Active","-","Knob","Slotted","-","1/4""-20","0.480"" (12.19mm)","0.305"" (7.75mm)","0.500"" (12.70mm) 1/2""","0.805"" (20.45mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/092520100TEG.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/090632050TEG.JPG,RPC7396-ND,092520100TEG,Essentra Components,"KNURLED SLOTTED THUMB SCREW, NAT",15000,0,"0.18000","0","1","MicroPlastics","Active","-","Knob","Slotted","-","1/4""-20","0.480"" (12.19mm)","0.305"" (7.75mm)","1.000"" (25.40mm) 1""","1.305"" (33.15mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/011032X200.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010440X050.jpg,RPC7312-ND,011032X200,Essentra Components,"HEX SLOTTED HEAD BOLT, NATURAL,",6000,0,"0.18000","0","1","MicroPlastics","Active","-","Hex Head","Slotted","-","#10-32","-","0.120"" (3.05mm)","2.000"" (50.80mm) 2""","2.120"" (53.85mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/012520X050.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/010440X050.jpg,RPC7332-ND,012520X050,Essentra Components,"HEX SLOTTED HEAD BOLT, NATURAL,",5000,0,"0.18000","0","1","MicroPlastics","Active","-","Hex Head","Slotted","-","1/4""-20","-","0.190"" (4.83mm)","0.500"" (12.70mm) 1/2""","0.690"" (17.53mm)","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/VGS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20308.jpg,RPC5337-ND,VGS-2,Essentra Components,SHLDR SCREW RND HEAD PHIL #6-32,4000,0,"0.19803","0","1000","-","Active","Shoulder Screw","Round Head","Phillips","-","#6-32","0.320"" (8.13mm)","0.095"" (2.41mm)","0.490"" (12.45mm)","0.585"" (14.86mm)","Steel","Zinc"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M060100D012.JPG,RPC7012-ND,50M060100D012,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",14665,0,"0.20000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M6x1","0.394"" (10.00mm)","0.154"" (3.90mm)","0.472"" (12.00mm)","0.626"" (15.90mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M030050P010.JPG,RPC6997-ND,50M060100P010,Essentra Components,"PAN PHILLIPS SCREW, NATURAL, NYL",9998,0,"0.20000","0","1","MicroPlastics, M","Active","Machine Screw","Pan Head","Phillips","-","M6x1","0.453"" (11.50mm)","0.177"" (4.50mm)","0.394"" (10.00mm)","0.571"" (14.50mm)","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/50M060100P025.JPG,RPC6996-ND,50M060100P025,Essentra Components,"PAN PHILLIPS SCREW, NATURAL, NYL",7962,0,"0.21000","0","1","MicroPlastics, M","Active","Machine Screw","Pan Head","Phillips","-","M6x1","0.453"" (11.50mm)","0.177"" (4.50mm)","0.984"" (25.00mm)","1.161"" (29.50mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M060100D012.JPG,RPC7011-ND,50M060100D016,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",7890,0,"0.21000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M6x1","0.394"" (10.00mm)","0.154"" (3.90mm)","0.630"" (16.00mm)","0.783"" (19.90mm)","Nylon","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/50M060100D012.JPG,RPC7010-ND,50M060100D030,Essentra Components,"CHEESE HEAD SLOTTED SCREW, NATUR",7865,0,"0.22000","0","1","MicroPlastics, M","Active","Bolt","Cheese Head","Slotted","-","M6x1","0.394"" (10.00mm)","0.154"" (3.90mm)","1.181"" (30.00mm)","1.335"" (33.90mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/092520200TEG.PDF,//media.digikey.com/Photos/Essentra%20Components%20Photos/090632050TEG.JPG,RPC7397-ND,092520200TEG,Essentra Components,"KNURLED SLOTTED THUMB SCREW, NAT",4965,0,"0.22000","0","1","MicroPlastics","Active","-","Knob","Slotted","-","1/4""-20","0.480"" (12.19mm)","0.326"" (8.28mm)","2.000"" (50.80mm) 2""","2.305"" (58.55mm)","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SHSM6L10A.jpg,RPC6207-ND,SHSM6L10A,Essentra Components,NYLON M6 X 1.00 SOCKET HEAD CAP,2795,0,"0.23000","0","1","SHSM","Active","Bolt","Hex Head","Hex Socket","-","M6x1","-","0.236"" (6.00mm)","0.394"" (10.00mm)","0.472"" (12.00mm)","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SHSM6L10A.jpg,RPC6208-ND,SHSM6L16A,Essentra Components,NYLON M6 X 1.00 SOCKET HEAD CAP,2664,0,"0.25000","0","1","*","Active","Bolt","Hex Head","Hex Socket","-","M6x1","-","0.236"" (6.00mm)","0.630"" (16.00mm)","-","Nylon","-"
https://katalog.we-online.com/em/datasheet/97791003111.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/97791003111.JPG,732-13706-ND,97791003111,Wurth Electronics Inc.,PAN HEAD SCREW_M3 X 10MM CROSS S,1968,0,"0.26000","0","1","WA-SCRW","Active","Machine Screw","Pan Head","Phillips","-","M3","0.217"" (5.50mm)","-","0.394"" (10.00mm)","-","Nylon","-"
https://katalog.we-online.com/em/datasheet/97790803111.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/97790803111.JPG,732-13705-ND,97790803111,Wurth Electronics Inc.,PAN HEAD SCREW_M3 X 8MM CROSS SL,1820,0,"0.26000","0","1","WA-SCRW","Active","Machine Screw","Pan Head","Phillips","-","M3","0.217"" (5.50mm)","-","0.315"" (8.00mm)","-","Nylon","-"
https://katalog.we-online.com/em/datasheet/97790403111.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/97790403111.jpg,732-13702-ND,97790403111,Wurth Electronics Inc.,PAN HEAD SCREW_M3 X 4MM CROSS SL,1625,0,"0.26000","0","1","WA-SCRW","Active","Machine Screw","Pan Head","Phillips","-","M3","0.217"" (5.50mm)","-","0.157"" (4.00mm)","0.240"" (6.10mm)","Nylon","-"
https://katalog.we-online.com/em/datasheet/97790503111.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/97790503111.jpg,732-13703-ND,97790503111,Wurth Electronics Inc.,PAN HEAD SCREW_M3 X 5MM CROSS SL,1414,0,"0.26000","0","1","WA-SCRW","Active","Machine Screw","Pan Head","Phillips","-","M3","0.217"" (5.50mm)","-","0.197"" (5.00mm)","-","Nylon","-"
http://multimedia.3m.com/mws/media/1252522O/e-a-r-sb-41xx-shoulder-bolt-print.pdf,"//media.digikey.com/photos/Aearo-Technologies,-LLC/SB-4107.JPG",EAR1347-ND,SB-4107,"3M - Aearo Technologies, LLC",MACHINED PHILLIPS M3.5X0.5,12542,0,"0.29000","0","1","-","Active","Shoulder Screw","-","Phillips","-","M3x0.5","0.350"" (8.89mm)","0.100"" (2.54mm)","0.399"" (10.14mm)","0.499"" (12.67mm)","Steel","Zinc"
http://www.panduit.com/heiler/PartDrawings/C-RKS1224-C--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_S1224-C.jpg,298-13074-ND,S1224-C,Panduit Corp,MACH SCRW PAN COMBO #12-24,4999,0,"0.29000","0","1","-","Active","Machine Screw","Pan Head","Combination","Pilot Point","#12-24","0.425"" (10.80mm)","0.157"" (4.00mm)","0.500"" (12.70mm) 1/2""","0.657"" (16.70mm)","Steel","Zinc"
https://katalog.we-online.com/em/datasheet/97790403211.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/97790403211.jpg,732-13707-ND,97790403211,Wurth Electronics Inc.,PAN HEAD SCREW_M3 X 4MM CROSS SL,2000,0,"0.29000","0","1","WA-SCRW","Active","Machine Screw","Pan Head","Phillips","-","M3","0.217"" (5.50mm)","-","0.157"" (4.00mm)","0.240"" (6.10mm)","Nylon","-"
https://katalog.we-online.com/em/datasheet/97790503211.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/97790503211.JPG,732-13708-ND,97790503211,Wurth Electronics Inc.,PAN HEAD SCREW_M3 X 5MM CROSS SL,2000,0,"0.29000","0","1","WA-SCRW","Active","Machine Screw","Pan Head","Phillips","-","M3","0.217"" (5.50mm)","-","0.197"" (5.00mm)","-","Nylon","-"
https://katalog.we-online.com/em/datasheet/97791003211.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/97791003211.JPG,732-13711-ND,97791003211,Wurth Electronics Inc.,PAN HEAD SCREW_M3 X 10MM CROSS S,1990,0,"0.29000","0","1","WA-SCRW","Active","Machine Screw","Pan Head","Phillips","-","M3","0.217"" (5.50mm)","-","0.394"" (10.00mm)","-","Nylon","-"
https://katalog.we-online.com/em/datasheet/97790803211.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/97790803211.JPG,732-13710-ND,97790803211,Wurth Electronics Inc.,PAN HEAD SCREW_M3 X 8MM CROSS SL,1940,0,"0.29000","0","1","WA-SCRW","Active","Machine Screw","Pan Head","Phillips","-","M3","0.217"" (5.50mm)","-","0.315"" (8.00mm)","-","Nylon","-"
https://katalog.we-online.com/em/datasheet/97790603211.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/97790603211.JPG,732-13709-ND,97790603211,Wurth Electronics Inc.,PAN HEAD SCREW_M3 X 6MM CROSS SL,1850,0,"0.29000","0","1","WA-SCRW","Active","Machine Screw","Pan Head","Phillips","-","M3","0.217"" (5.50mm)","-","0.236"" (6.00mm)","0.319"" (8.10mm)","Nylon","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SHSM6L10A.jpg,RPC6210-ND,SHSM8L10A,Essentra Components,NYLON M8 X 1.25 SOCKET HEAD CAP,2602,0,"0.32000","0","1","SHSM","Active","Bolt","Hex Head","Hex Socket","-","M8x1.25","0.512"" (13.00mm)","0.315"" (8.00mm)","0.394"" (10.00mm)","1.299"" (33.00mm)","Nylon","-"
http://www.switchcraft.com/Drawings/Jack_Mounting_Hardware.pdf,-,SC2848-ND,P1070,Switchcraft Inc.,MACHINE SCREW 2-64,1294,0,"0.35000","0","1","-","Active","Machine Screw","-","-","-","#2-64","-","-","-","-","Copper Alloy","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SHSM6L10A.jpg,RPC6211-ND,SHSM8L16A,Essentra Components,NYLON M8 X 1.25 SOCKET HEAD CAP,3000,0,"0.36000","0","1","*","Active","Bolt","Hex Head","Hex Socket","-","M8x1.25","0.512"" (13.00mm)","0.315"" (8.00mm)","0.630"" (16.00mm)","-","Nylon","-"
