Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shape","Length","Width","Diameter","Mounting Type","Features","Material","Color"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,4-6-6-SJ3540-ND,4-6-6-SJ3540,3M (TC),RCLSBLE FSTNR 4""X6"" RCTNGL 6PK,0,0,"65.47000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","4.000"" (101.60mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,4-6-6-SJ3541-ND,4-6-6-SJ3541,3M (TC),RCLSBLE FSTNR 4""X6"" RCTNGL 6PK,0,0,"65.47000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","4.000"" (101.60mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,4-6-6-SJ3542-ND,4-6-6-SJ3542,3M (TC),RCLSBLE FSTNR 4""X6"" RCTNGL 6PK,0,0,"65.47000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","4.000"" (101.60mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3540CIRCLE-3""-10-ND,SJ3540 CIRCLE-3""-10,3M (TC),RCLSBLE FSTNR 3""X3"" CIRCLE 10PK,0,0,"65.98000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Circular","-","-","3.000"" (76.20mm)","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3541CIRCLE-3""-10-ND,SJ3541 CIRCLE-3""-10,3M (TC),RCLSBLE FSTNR 3""X3"" CIRCLE 10PK,0,0,"65.98000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Circular","-","-","3.000"" (76.20mm)","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3542CIRCLE-3""-10-ND,SJ3542 CIRCLE-3""-10,3M (TC),RCLSBLE FSTNR 3""X3"" CIRCLE 10PK,0,0,"65.98000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Circular","-","-","3.000"" (76.20mm)","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-5-10-SJ3550-ND,2-5-10-SJ3550,3M (TC),RCLSBLE FSTNR 2""X5"" RCTNGL 10PK,0,0,"66.50000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3531BK5/8""X50YD-ND,SJ3531 BK 5/8""X50YD,3M,FASTENER LOOP,0,0,"66.55500","0","4","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3531WHT5/8""X50YD-ND,SJ3531 WHT 5/8""X50YD,3M,FASTENER LOOP,0,0,"66.55500","0","4","-","Active","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,-,1-3-100-SJ4575-ND,1-3-100-SJ4575,3M (TC),3M SJ4575 RECLOSABLE FASTENER -,0,0,"67.17000","0","1","Dual Lock™  SJ4575","Active","Interlocking Stems","Rectangular","3.000"" (76.20mm)","1.000"" (25.40mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,5-5-6-SJ3540-ND,5-5-6-SJ3540,3M (TC),RCLSBLE FSTNR 5""X5"" SQR 6PK,0,0,"67.81000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Square","5.000"" (127.00mm)","5.000"" (127.00mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,5-5-6-SJ3541-ND,5-5-6-SJ3541,3M (TC),RCLSBLE FSTNR 5""X5"" SQR 6PK,0,0,"67.81000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Square","5.000"" (127.00mm)","5.000"" (127.00mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,5-5-6-SJ3542-ND,5-5-6-SJ3542,3M (TC),RCLSBLE FSTNR 5""X5"" SQR 6PK,0,0,"67.81000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Square","5.000"" (127.00mm)","5.000"" (127.00mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3418FRLGTGRY1""X50YD-ND,SJ3418FR LGT GRY 1""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"67.93333","0","48","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","1.000"" (25.40mm)","-","Sew On","Flame Resistant","Nylon","Gray"
-,-,SJ3418FRNVYBLU1""X50YD-ND,SJ3418FR NVY BLU 1""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"67.93333","0","48","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","1.000"" (25.40mm)","-","Sew On","Flame Resistant","Nylon","Blue"
-,-,SJ3418FRRYLBLU1""X50YD-ND,SJ3418FR RYL BLU 1""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"67.93333","0","48","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","1.000"" (25.40mm)","-","Sew On","Flame Resistant","Nylon","Blue"
-,-,SJ3418FRSLTGRY1""X50YD-ND,SJ3418FR SLT GRY 1""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"67.93333","0","48","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","1.000"" (25.40mm)","-","Sew On","Flame Resistant","Nylon","Gray"
-,-,SJ3418FRYLW1""X50YD-ND,SJ3418FR YLW 1""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"67.93333","0","48","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","1.000"" (25.40mm)","-","Sew On","Flame Resistant","Nylon","Yellow"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3550%20(BLACK)%201^2^.JPG,SJ355012-10-ND,SJ-3550 (BLACK) 1/2"",3M,DUAL LOCK PRESS 1/2""X10YD BLK250,0,0,"67.98000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","-","30.00' (9.14m)","0.500"" (12.70mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-5-10-SJ3551-ND,2-5-10-SJ3551,3M (TC),RCLSBLE FSTNR 2""X5"" RCTNGL 10PK,0,0,"68.07000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,3-3-10-SJ3560-ND,3-3-10-SJ3560,3M (TC),RCLSBLE FSTNR 3""X3"" SQR 10PK,0,0,"68.27000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Square","3.000"" (76.20mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-5-10-SJ3552-ND,2-5-10-SJ3552,3M (TC),RCLSBLE FSTNR 2""X5"" RCTNGL 10PK,0,0,"69.34000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,3-5-10-SJ3540-ND,3-5-10-SJ3540,3M (TC),RCLSBLE FSTNR 3""X5"" RCTNGL 10PK,0,0,"69.43000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","3.000"" (76.20mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,3-5-10-SJ3541-ND,3-5-10-SJ3541,3M (TC),RCLSBLE FSTNR 3""X5"" RCTNGL 10PK,0,0,"69.43000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","3.000"" (76.20mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,3-5-10-SJ3542-ND,3-5-10-SJ3542,3M (TC),RCLSBLE FSTNR 3""X5"" RCTNGL 10PK,0,0,"69.43000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","3.000"" (76.20mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3551%201^2^.JPG,SJ355112-10-ND,SJ-3551 1/2"",3M,DUAL LOCK PRESS 1/2""X10YD BLK400,0,0,"69.68000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","-","30.00' (9.14m)","0.500"" (12.70mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3552%201^2^.JPG,SJ355212-10-ND,SJ-3552 1/2"",3M,DUAL LOCK PRESS 1/2""X10YD BLK170,0,0,"69.68000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","-","30.00' (9.14m)","0.500"" (12.70mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
-,-,3M157183-10-ND,SJ3540,3M,BLACK DUAL LOCK 1""X10' BLK 150,0,0,"69.94000","0","1","Dual Lock™  SJ3540","Active","-","-","-","-","-","-","-","-","-"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-2-25-SJ3550-ND,2-2-25-SJ3550,3M (TC),RCLSBLE FSTNR 2""X2"" SQR 25PK,0,0,"70.09000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Square","2.000"" (50.80mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3530WHT5/8""X50YD-ND,SJ3530 WHT 5/8""X50YD,3M,FASTENER HOOK,0,0,"71.27250","0","4","-","Active","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/678023O/hook-and-loop-reclosable-fasteners-sjp7401-7402-sja7501-7502.pdf,//media.digikey.com/Photos/3M%20Photos/SJA7501-2-50-WHITE.JPG,3M10470-ND,SJA7501-2-50-WHITE,3M,LOOP WHITE 2"" X 50YD X 0.12"",1,0,"71.38000","0","1","SJA7501","Obsolete","Hook and Loop - Loop Only","-","150.00' (45.72m)","2.000"" (50.80mm)","-","Adhesive","-","Polyamide (PA), Nylon","White"
-,-,SJ3530BGE3/4""X50YD-ND,SJ3530 BGE 3/4""X50YD,3M,FASTENER HOOK,0,0,"71.55063","0","16","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3531BGE3/4""X50YD-ND,SJ3531 BGE 3/4""X50YD,3M,FASTENER LOOP,0,0,"71.59125","0","16","-","Active","-","-","-","-","-","-","-","-","-"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-2-25-SJ3551-ND,2-2-25-SJ3551,3M (TC),RCLSBLE FSTNR 2""X2"" SQR 25PK,0,0,"71.72000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Square","2.000"" (50.80mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-2-25-SJ3552-ND,2-2-25-SJ3552,3M (TC),RCLSBLE FSTNR 2""X2"" SQR 25PK,0,0,"73.07000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Square","2.000"" (50.80mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,4-4-10-SJ3540-ND,4-4-10-SJ3540,3M (TC),RCLSBLE FSTNR 4""X4"" SQR 10PK,0,0,"73.34000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Square","4.000"" (101.60mm)","4.000"" (101.60mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,4-4-10-SJ3541-ND,4-4-10-SJ3541,3M (TC),RCLSBLE FSTNR 4""X4"" SQR 10PK,0,0,"73.34000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Square","4.000"" (101.60mm)","4.000"" (101.60mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,4-4-10-SJ3542-ND,4-4-10-SJ3542,3M (TC),RCLSBLE FSTNR 4""X4"" SQR 10PK,0,0,"73.34000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Square","4.000"" (101.60mm)","4.000"" (101.60mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3540%20(BLACK)%201^.JPG,SJ354010-10-ND,SJ-3540 (BLACK) 1"",3M,DUAL LOCK PRESS 1""X10YD BLK 250,0,0,"74.94000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3541%20(BLACK)1^.JPG,SJ354110-10-ND,SJ-3541 (BLACK) 1"",3M,DUAL LOCK PRESS 1""X10YD BLK 400,0,0,"74.94000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3542%20(BLACK)%201^.JPG,SJ354210-10-ND,SJ-3542 (BLACK) 1"",3M,DUAL LOCK PRESS 1""X10YD BLK 170,0,0,"74.94000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,4-5-6-SJ3550-ND,4-5-6-SJ3550,3M (TC),RCLSBLE FSTNR 4""X5"" RCTNGL 6PK,0,0,"75.51000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_SJ340x.jpg,SJ3401-ND,SJ3401,3M,BLACK LOOP,0,0,"75.59000","0","8","Scotchmate™","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","1.000"" (25.40mm)","-","Sew On","-","Polyamide (PA), Nylon","Black"
-,//media.digikey.com/Photos/3M%20Photos/MFG_SJ340x.jpg,SJ3402-1.5X50YD-ND,SJ3402-1.5""X50YD,3M,BLK 330 HOOK 1 1/2 X 50 YD BULK,0,0,"75.59000","0","8","Scotchmate™","Active","Hook and Loop - Hook Only","-","150.00' (45.72m)","1.500"" (38.10mm)","-","Sew On","-","Polyamide (PA), Nylon","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,2-5-10-SJ3560-ND,2-5-10-SJ3560,3M (TC),RCLSBLE FSTNR 2""X5"" RCTNGL 10PK,0,0,"75.72000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
-,-,SJ3530WHT3/4""X50YD-ND,SJ3530 WHT 3/4""X50YD,3M,FASTENER HOOK,0,0,"76.02250","0","4","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3531WHT3/4""X50YD-ND,SJ3531 WHT 3/4""X50YD,3M,FASTENER LOOP,0,0,"76.06500","0","4","-","Active","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3540CIRCLE-1""-50-ND,SJ3540 CIRCLE-1""-50,3M (TC),RCLSBLE FSTNR 1""X1"" CIRCLE 50PK,0,0,"76.14000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Circular","-","-","1.000"" (25.40mm)","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3541CIRCLE-1""-50-ND,SJ3541 CIRCLE-1""-50,3M (TC),RCLSBLE FSTNR 1""X1"" CIRCLE 50PK,0,0,"76.14000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Circular","-","-","1.000"" (25.40mm)","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3542CIRCLE-1""-50-ND,SJ3542 CIRCLE-1""-50,3M (TC),RCLSBLE FSTNR 1""X1"" CIRCLE 50PK,0,0,"76.14000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Circular","-","-","1.000"" (25.40mm)","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,4-5-6-SJ3551-ND,4-5-6-SJ3551,3M (TC),RCLSBLE FSTNR 4""X5"" RCTNGL 6PK,0,0,"77.30000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-4-10-SJ3550-ND,3-4-10-SJ3550,3M (TC),RCLSBLE FSTNR 3""X4"" RCTNGL 10PK,0,0,"77.33000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,1-2-50-SJ3551-ND,1-2-50-SJ3551,3M (TC),RCLSBLE FSTNR 1""X2"" RCTNGL 50PK,0,0,"77.83000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Rectangular","2.000"" (50.80mm)","1.000"" (25.40mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3560(CLEAR)%201^2^.JPG,SJ356012-10-ND,SJ-3560 (CLEAR) 1/2"",3M,DUAL LOCK 1/2""X10YD CLR250,0,0,"78.08000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","-","30.00' (9.14m)","0.500"" (12.70mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-6-10-SJ3550-ND,2-6-10-SJ3550,3M (TC),RCLSBLE FSTNR 2""X6"" RCTNGL 10PK,0,0,"78.42000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,4-5-6-SJ3552-ND,4-5-6-SJ3552,3M (TC),RCLSBLE FSTNR 4""X5"" RCTNGL 6PK,0,0,"78.74000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-4-10-SJ3551-ND,3-4-10-SJ3551,3M (TC),RCLSBLE FSTNR 3""X4"" RCTNGL 10PK,0,0,"79.15000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,1-3-50-SJ3541-ND,1-3-50-SJ3541,3M (TC),RCLSBLE FSTNR 1""X3"" RCTNGL 50PK,0,0,"79.42000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","3.000"" (76.20mm)","1.000"" (25.40mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,1-3-50-SJ3542-ND,1-3-50-SJ3542,3M (TC),RCLSBLE FSTNR 1""X3"" RCTNGL 50PK,0,0,"79.42000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","3.000"" (76.20mm)","1.000"" (25.40mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,2-2-25-SJ3560-ND,2-2-25-SJ3560,3M (TC),RCLSBLE FSTNR 2""X2"" SQR 25PK,0,0,"79.83000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Square","2.000"" (50.80mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,5-6-6-SJ3540-ND,5-6-6-SJ3540,3M (TC),RCLSBLE FSTNR 5""X6"" RCTNGL 6PK,0,0,"79.97000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","5.000"" (127.00mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,5-6-6-SJ3541-ND,5-6-6-SJ3541,3M (TC),RCLSBLE FSTNR 5""X6"" RCTNGL 6PK,0,0,"79.97000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","5.000"" (127.00mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,5-6-6-SJ3542-ND,5-6-6-SJ3542,3M (TC),RCLSBLE FSTNR 5""X6"" RCTNGL 6PK,0,0,"79.97000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","5.000"" (127.00mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-6-10-SJ3551-ND,2-6-10-SJ3551,3M (TC),RCLSBLE FSTNR 2""X6"" RCTNGL 10PK,0,0,"80.27000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,1-2-100-SJ3540-ND,1-2-100-SJ3540,3M (TC),3M SJ3540 RECLOSABLE FASTENER -,0,0,"80.61000","0","1","Dual Lock™","Active","Interlocking Stems","Rectangular","2.000"" (50.80mm)","1.000"" (25.40mm)","-","Adhesive, Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-4-10-SJ3552-ND,3-4-10-SJ3552,3M (TC),RCLSBLE FSTNR 3""X4"" RCTNGL 10PK,0,0,"80.63000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,2-6-10-SJ3552-ND,2-6-10-SJ3552,3M (TC),RCLSBLE FSTNR 2""X6"" RCTNGL 10PK,0,0,"81.79000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,3-6-10-SJ3540-ND,3-6-10-SJ3540,3M (TC),RCLSBLE FSTNR 3""X6"" RCTNGL 10PK,0,0,"81.89000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","3.000"" (76.20mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
