Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Style","Number of Units","Dimensions - Panel","Dimensions - Overall","Door","Features","Mounting Rails","Ventilation","Material","Color"
https://www.hammfg.com/dci/products/accessories/ras.pdf,-,RCBS1900717LG1-ND,RCBS1900717LG1,Hammond Manufacturing,RACK STEEL 17.5X21X9 GRY,0,3,"162.40000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","4U","17.500"" L x 17.810"" W x 7.030"" H (444.50mm x 452.37mm x 178.56mm)","17.500"" L x 21.000"" W x 9.000"" H (444.50mm x 533.40mm x 228.60mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
https://www.hammfg.com/dci/products/accessories/ras.pdf,-,RCBS1900524LG1-ND,RCBS1900524LG1,Hammond Manufacturing,RACK STEEL 24.5X21X7.25 GRY,0,1,"166.60000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","3U","24.500"" L x 17.810"" W x 5.280"" H (622.30mm x 452.37mm x 134.11mm)","24.500"" L x 21.000"" W x 7.250"" H (622.30mm x 533.40mm x 184.15mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
http://www.budind.com/pdf/hb9920.pdf,-,VC-9920-ND,VC-9920,Bud Industries,CABINT VISNCB    14.49X23.62X17.,0,0,"181.70000","0","1","VisionCab","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","6U","11.220"" L x 17.720"" W x 10.500"" H (284.99mm x 450.09mm x 266.70mm)","17.720"" L x 23.620"" W x 14.490"" H (450.09mm x 599.95mm x 368.05mm)","Glass","Fan Top, Removable Sides","Two Pair","Non-Vented","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/DNRR42LDW.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRR42LDW.jpg,HM683-ND,DNRR42LDW,Hammond Manufacturing,RACK STEEL 19.8X20X44.6 BLK,0,25,"182.00000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","24U","3.000"" L x 17.780"" W x 42.120"" H (76.20mm x 451.61mm x 1069.85mm)","19.780"" L x 20.000"" W x 44.600"" H (502.41mm x 508.00mm x 1132.84mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/DNRR1963LDK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRR1942DCK.jpg,DNRR1963LDK-ND,DNRR1963LDK,Hammond Manufacturing,RACK STEEL 19.8X20X66.1 BLK,0,22,"184.10000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","36U","3.000"" L x 17.820"" W x 63.120"" H (76.20mm x 452.63mm x 1603.25mm)","19.810"" L x 20.000"" W x 66.120"" H (503.17mm x 508.00mm x 1679.45mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
http://www.budind.com/pdf/hb2184.pdf,-,377-1298-ND,SF-2184,Bud Industries,RACK SWING FRAME 24""X21.25"" BLK,0,2,"193.80000","0","1","-","Active","Swing Frame","Open Rack, Single Frame","12U","18.000"" L x 17.812"" W x 21.062"" H (457.20mm x 452.42mm x 534.97mm)","18.000"" L x 21.250"" W x 24.281"" H (457.20mm x 539.75mm x 616.74mm)","Doorless","-","One Pair","-","Metal, Steel","Black"
https://www.hammfg.com/dci/products/accessories/ras.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/RCBS1900817BK1.jpg,HM633-ND,RCBS1900817BK1,Hammond Manufacturing,RACK STEEL 17.5X21X10.75 BLK,0,7,"193.90000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","5U","17.500"" L x 17.810"" W x 8.780"" H (444.50mm x 452.37mm x 223.01mm)","17.500"" L x 21.000"" W x 10.750"" H (444.50mm x 533.40mm x 273.05mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
https://www.hammfg.com/dci/products/accessories/ras.pdf,-,RCBS1900817LG1-ND,RCBS1900817LG1,Hammond Manufacturing,RACK STEEL 17.5X21X10.75 GRY,0,5,"193.90000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","5U","17.500"" L x 17.810"" W x 8.780"" H (444.50mm x 452.37mm x 223.01mm)","17.500"" L x 21.000"" W x 10.750"" H (444.50mm x 533.40mm x 273.05mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
https://www.hammfg.com/dci/products/accessories/ras.pdf,-,RCBS1900724LG1-ND,RCBS1900724LG1,Hammond Manufacturing,RACK STEEL 24.5X21X9 GRY,0,8,"195.30000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","4U","24.500"" L x 17.810"" W x 7.030"" H (622.30mm x 452.37mm x 178.56mm)","24.500"" L x 21.000"" W x 9.000"" H (622.30mm x 533.40mm x 228.60mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
http://www.hammondmfg.com/pdf/DNRR1970LDK.pdf,-,DNRR1970LDK-ND,DNRR1970LDK,Hammond Manufacturing,RACK STEEL 19.8X20X73.1 BLK,0,11,"196.00000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","40U","3.000"" L x 17.820"" W x 70.120"" H (76.20mm x 452.63mm x 1781.05mm)","19.810"" L x 20.000"" W x 73.120"" H (503.17mm x 508.00mm x 2009.65mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/srwo12us.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRWO12US.jpg,SRWO12US-ND,SRWO12US,Tripp Lite,12UWALL MNT RACK ENC 31X20X20,0,0,"199.03000","0","1","SmartRack™","Active","Open Rack","Open Rack, Single Frame","12U","18.000"" L x 21.000"" H (457.20mm x 533.40mm)","20.350"" L x 19.760"" W x 30.450"" H (516.89mm x 501.90mm x 773.43mm)","Steel","Wall Mount","One Pair","-","Metal, Steel","Black"
http://www.budind.com/pdf/hb1263.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_rack-rr-series.jpg,377-1274-ND,RR-1263-BT,Bud Industries,RACK OPEN RELAY 31.5"" X 19"" BLK,0,27,"200.10000","0","1","RR","Active","Open Rack","Open Rack, Single Frame","18U","3.000"" L x 17.938"" W x 31.500"" H (76.20mm x 455.63mm x 800.10mm)","22.000"" L x 19.969"" W x 35.625"" H (558.80mm x 507.21mm x 904.88mm)","Doorless","Mounting Brackets","One Pair","Non-Vented","Metal, Steel","Black"
http://www.budind.com/pdf/hb1263.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_rack-rr-series.jpg,377-1408-ND,RR-1263-MG,Bud Industries,RACK OPEN RELAY 31.5"" X 19"" GRY,0,22,"200.10000","0","1","RR","Active","Open Rack","Open Rack, Single Frame","18U","3.000"" L x 17.938"" W x 31.500"" H (76.20mm x 455.63mm x 800.10mm)","22.000"" L x 19.969"" W x 35.625"" H (558.80mm x 507.21mm x 904.88mm)","Doorless","Mounting Brackets","One Pair","Non-Vented","Metal, Steel","Gray"
http://www.budind.com/pdf/hb1272.pdf,"//media.digikey.com/photos/BUD%20Industries%20Photos/mfgARR-1272,ARR-1276,ARR-1294,ARR-1296.jpg",377-1197-ND,ARR-1272-NF,Bud Industries,RACK ALUMINUM RELAY 77"" X 19"",0,776,"200.45000","0","1","ARR","Active","Open Rack","Open Rack, Single Frame","44U","3.000"" L x 17.752"" W x 77.000"" H (76.20mm x 450.90mm x 1955.80mm)","15.000"" L x 20.250"" W x 84.000"" H (381.00mm x 514.35mm x 2133.60mm)","Doorless","Mounting Brackets","-","Non-Vented","Metal, Aluminum","Natural"
https://www.hammfg.com/electrical/products/commercial/cmc.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CMC202010.jpg,CMC302010-ND,CMC302010,Hammond Manufacturing,RACK STEEL 10X20X30 GRY,0,8,"203.41000","0","1","CMC","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","-","-","10.000"" L x 20.000"" W x 30.000"" H (254.00mm x 508.00mm x 762.00mm)","Steel","Single Door","-","Non-Vented","Metal, Steel","Gray"
https://www.hammfg.com/dci/products/accessories/ras.pdf,-,RCBS1901413LG1-ND,RCBS1901413LG1,Hammond Manufacturing,RACK STEEL 13X21X16 GRY,0,5,"203.70000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","8U","13.000"" L x 17.810"" W x 14.030"" H (330.20mm x 452.37mm x 356.36mm)","13.000"" L x 21.000"" W x 16.000"" H (330.20mm x 533.40mm x 406.40mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
https://www.hammfg.com/dci/products/accessories/ras.pdf,-,RCBS1901017LG1-ND,RCBS1901017LG1,Hammond Manufacturing,RACK STEEL 17.5X21X12.5 GRY,0,7,"205.10000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","6U","17.500"" L x 17.810"" W x 10.530"" H (444.50mm x 452.37mm x 267.46mm)","17.500"" L x 21.000"" W x 12.500"" H (444.50mm x 533.40mm x 317.50mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
http://www.hammondmfg.com/pdf/DNRR1977LDK.pdf,-,DNRR1977LDK-ND,DNRR1977LDK,Hammond Manufacturing,RACK STEEL 19.8X20X80.1 BLK,0,1,"205.80000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","44U","3.000"" L x 17.820"" W x 77.120"" H (76.20mm x 452.63mm x 1958.85mm)","19.810"" L x 20.000"" W x 80.120"" H (503.17mm x 508.00mm x 2035.05mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/sr2post25.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SR2POST25.jpg,SR2POST25-ND,SR2POST25,Tripp Lite,25U 2-POST OPEN FRAME RACK,1,0,"206.98000","0","1","SmartRack™","Active","Open Rack","Open Rack, Single Frame","25U","4.724"" L x 17.795"" W x 44.508"" H (120.00mm x 452.00mm x 1130.50mm)","13.543"" L x 20.276"" W x 49.016"" H (344.00mm x 515.00mm x 1245.00mm)","Doorless","Cable Entry Systems","One Pair","-","Metal, Aluminum","Black"
http://www.hammondmfg.com/pdf/DNRR63LDW.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRR42LDW.jpg,HM684-ND,DNRR63LDW,Hammond Manufacturing,RACK STEEL 19.8X20X65.6 BLK,0,6,"207.20000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","36U","3.000"" L x 17.780"" W x 63.120"" H (76.20mm x 451.61mm x 1603.25mm)","19.780"" L x 20.000"" W x 65.600"" H (502.41mm x 508.00mm x 1666.24mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/sr2post.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SR2POST.jpg,SR2POST-ND,SR2POST,Tripp Lite,45U 2-POST OPEN FRAME RACK,0,0,"207.79000","0","1","SmartRack™","Active","Open Rack","Open Rack, Single Frame","45U","4.724"" L x 17.795"" W x 79.508"" H (120.00mm x 452.00mm x 2019.50mm)","13.543"" L x 20.276"" W x 84.016"" H (344.00mm x 515.00mm x 2134.00mm)","Doorless","Cable Entry Systems","One Pair","-","Metal, Aluminum","Black"
http://www.budind.com/pdf/hb9920.pdf,-,VC-9930B-ND,VC-9930-B,Bud Industries,VISIONCAB B 14.49X23.62X23.62"",0,0,"211.10000","0","1","VisionCab","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","6U","17.170"" L x 17.720"" W x 10.500"" H (436.12mm x 450.09mm x 266.70mm)","23.620"" L x 23.620"" W x 14.490"" H (599.95mm x 599.95mm x 368.05mm)","Glass","Fan Top, Removable Sides","Two Pair","Non-Vented","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/DNRR1984LDK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DC2R44.jpg,DNRR1984LDK-ND,DNRR1984LDK,Hammond Manufacturing,RACK STEEL 19.8X20X87.1 BLK,0,6,"212.80000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","48U","3.000"" L x 17.820"" W x 84.120"" H (76.20mm x 452.63mm x 2136.65mm)","19.810"" L x 20.000"" W x 87.120"" H (503.17mm x 508.00mm x 2212.85mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
http://www.budind.com/pdf/hb1263.pdf,-,377-1279-ND,RR-1363-BT,Bud Industries,RACK OPEN RELAY 36.75"" X 19"" BLK,0,32,"212.95000","0","1","RR","Active","Open Rack","Open Rack, Single Frame","21U","3.000"" L x 17.938"" W x 36.750"" H (76.20mm x 455.63mm x 933.45mm)","22.000"" L x 19.969"" W x 40.875"" H (558.80mm x 507.21mm x 1038.23mm)","Doorless","Mounting Brackets","One Pair","Non-Vented","Metal, Steel","Black"
http://www.budind.com/pdf/hb1263.pdf,-,377-1280-ND,RR-1363-MG,Bud Industries,RACK OPEN RELAY 36.75"" X 19"" GRY,0,0,"212.95000","0","1","RR","Active","Open Rack","Open Rack, Single Frame","21U","3.000"" L x 17.938"" W x 36.750"" H (76.20mm x 455.63mm x 933.45mm)","22.000"" L x 19.969"" W x 40.875"" H (558.80mm x 507.21mm x 1038.23mm)","Doorless","Mounting Brackets","One Pair","Non-Vented","Metal, Steel","Gray"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/854-44297.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_T7RRB.jpg,T7RRB-ND,T7RRB,HellermannTyton,84"" FREESTANDING RELAY RACK,0,0,"216.93000","0","1","-","Active","Open Rack","Open Rack, Single Frame","45U","3.000"" L x 19.000"" W x 78.750"" H (76.20mm x 482.60mm x 2000.25mm)","15.000"" L x 20.190"" W x 84.000"" H (381.00mm x 512.83mm x 2133.60mm)","Doorless","-","One Pair","-","Metal, Aluminum","Black"
http://www.budind.com/pdf/hb9920.pdf,-,VC-9921-ND,VC-9921,Bud Industries,CABINT VISNCB 19.72X23.62X17.72"",0,10,"217.25000","0","1","VisionCab","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","9U","11.220"" L x 17.720"" W x 15.750"" H (284.99mm x 450.09mm x 400.05mm)","17.720"" L x 23.620"" W x 19.720"" H (450.09mm x 599.95mm x 500.89mm)","Glass","Fan Top, Removable Sides","Two Pair","Non-Vented","Metal, Steel","Black"
http://www.budind.com/pdf/hb9902.pdf,-,EC-9902-BT-ND,EC-9902-BT,Bud Industries,CABINET 7"" PS 9.06X 21.06X 15.5"",0,24,"218.55000","0","1","Econocab","Active","Cabinet Rack","Enclosed, Bottom, Sides, Top","4U","14.500"" L x 17.812"" W x 7.062"" H (368.30mm x 452.42mm x 179.37mm)","15.500"" L x 21.060"" W x 9.060"" H (393.70mm x 534.92mm x 230.12mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
http://www.budind.com/pdf/hb9902.pdf,-,EC-9902-S-ND,EC-9902-S,Bud Industries,CABINET 7"" PS 9.06X 21.06X 15.5"",0,1,"218.55000","0","1","Econocab","Active","Cabinet Rack","Enclosed, Bottom, Sides, Top","4U","14.500"" L x 17.812"" W x 7.062"" H (368.30mm x 452.42mm x 179.37mm)","15.500"" L x 21.060"" W x 9.060"" H (393.70mm x 534.92mm x 230.12mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Sand"
https://www.hammfg.com/dci/products/accessories/ras.pdf,-,RCBS1900824BK1-ND,RCBS1900824BK1,Hammond Manufacturing,RACK STEEL 24.5X21X10.8 BLK,0,18,"219.80000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","5U","24.500"" L x 17.810"" W x 8.780"" H (622.30mm x 452.37mm x 223.01mm)","24.500"" L x 21.000"" W x 10.750"" H (622.30mm x 533.40mm x 273.05mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
https://www.hammfg.com/dci/products/accessories/ras.pdf,-,RCBS1900824LG1-ND,RCBS1900824LG1,Hammond Manufacturing,RACK STEEL 24.5X21X10.8 GRY,0,5,"219.80000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","5U","24.500"" L x 17.810"" W x 8.780"" H (622.30mm x 452.37mm x 223.01mm)","24.500"" L x 21.000"" W x 10.750"" H (622.30mm x 533.40mm x 273.05mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
https://assets.tripplite.com/product-pdfs/en/srw6uwg.pdf,-,SRW6UWG-ND,SRW6UWG,Tripp Lite,6UWALL MNT RACK ENC 15X24X18,0,0,"219.85000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","6U","16.500"" W (419.10mm)","23.500"" L x 17.500"" W x 14.500"" H (596.90mm x 444.50mm x 368.30mm)","Steel","Locking, Wall Mountable, Window","Two Pair","Bottom, Sides, Top","Metal, Steel","White"
https://assets.tripplite.com/product-pdfs/en/srw6ug.pdf,-,SRW6UG-ND,SRW6UG,Tripp Lite,6UWALL MNT RACK ENC 15X24X18,0,0,"219.85000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","6U","16.500"" W (419.10mm)","25.800"" L x 19.900"" W x 17.300"" H (655.32mm x 505.46mm x 439.42mm)","Steel","Locking, Wall Mountable, Window","Two Pair","Bottom, Sides, Top","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/DNRR70LDW.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRR42LDW.jpg,HM685-ND,DNRR70LDW,Hammond Manufacturing,RACK STEEL 19.8X20X72.6 BLK,0,11,"222.60000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","40U","3.000"" L x 17.780"" W x 70.120"" H (76.20mm x 451.61mm x 1781.05mm)","19.780"" L x 20.000"" W x 72.600"" H (502.41mm x 508.00mm x 1844.04mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
http://www.budind.com/pdf/hb9902.pdf,-,EC-9903-BT-ND,EC-9903-BT,Bud Industries,CAB 8.75"" PS 10.81X21.06 X 15.5"",0,0,"222.60000","0","1","Econocab","Active","Cabinet Rack","Enclosed, Bottom, Sides, Top","5U","14.500"" L x 17.812"" W x 8.812"" H (368.30mm x 452.42mm x 223.82mm)","15.500"" L x 21.060"" W x 10.810"" H (393.70mm x 534.92mm x 284.57mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
http://www.budind.com/pdf/hb9902.pdf,-,EC-9903-S-ND,EC-9903-S,Bud Industries,CAB 8.75"" PS 10.81X21.06 X 15.5"",0,0,"222.60000","0","1","Econocab","Active","Cabinet Rack","Enclosed, Bottom, Sides, Top","5U","14.500"" L x 17.812"" W x 8.812"" H (368.30mm x 452.42mm x 223.82mm)","15.500"" L x 21.060"" W x 10.810"" H (393.70mm x 534.92mm x 284.57mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Sand"
http://www.budind.com/pdf/hb2184.pdf,-,377-1299-ND,SF-2194,Bud Industries,RACK SWING FRAME 38""X21.25"" BLK,0,31,"222.90000","0","1","-","Active","Swing Frame","Open Rack, Single Frame","20U","18.000"" L x 17.812"" W x 38.281"" H (457.20mm x 452.42mm x 972.34mm)","18.000"" L x 21.250"" W x 38.281"" H (457.20mm x 539.75mm x 972.34mm)","Doorless","-","One Pair","-","Metal, Steel","Black"
https://www.hammfg.com/dci/products/accessories/ras.pdf,-,RCBS1901217LG1-ND,RCBS1901217LG1,Hammond Manufacturing,RACK STEEL 17.5X21X14.25 GRY,0,5,"224.70000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","7U","17.500"" L x 17.810"" W x 12.280"" H (444.50mm x 452.37mm x 311.91mm)","17.500"" L x 21.000"" W x 14.250"" H (444.50mm x 533.40mm x 361.95mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
http://www.hammondmfg.com/pdf/DNRR77LDW.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRR42LDW.jpg,HM686-ND,DNRR77LDW,Hammond Manufacturing,RACK STEEL 19.8X20X79.6 BLK,0,18,"226.10000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","44U","3.000"" L x 17.780"" W x 77.120"" H (76.20mm x 451.61mm x 1958.85mm)","19.780"" L x 20.000"" W x 79.600"" H (502.41mm x 508.00mm x 2021.84mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/DNRR70HDW.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRR42LDW.jpg,HM690-ND,DNRR70HDW,Hammond Manufacturing,RACK STEEL 15X20.6X76.1 BLK,0,34,"226.10000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","40U","3.000"" L x 17.750"" W x 70.120"" H (76.20mm x 450.85mm x 1781.05mm)","15.000"" L x 20.560"" W x 76.120"" H (381.00mm x 522.22mm x 1933.45mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/DNRR70HDKB.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRR42LDW.jpg,DNRR70HDKB-ND,DNRR70HDKB,Hammond Manufacturing,RACK STEEL 15X20.6X76.1 BLK,0,18,"226.10000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","40U","3.000"" L x 17.750"" W x 70.130"" H (76.20mm x 450.85mm x 1781.30mm)","15.000"" L x 20.560"" W x 76.130"" H (381.00mm x 522.22mm x 1933.70mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
https://www.belden.com/hubfs/resources/technical/technical-data/english/XWR-3619-18.pdf,-,XWR-3619-18-ND,XWR-3619-18,Belden Inc.,36""WALL MNT SWING RACK 18""DEEP,0,0,"226.75000","0","1","XWR","Active","Swing Frame","Open Rack, Single Frame","19U","-","18.000"" L x 19.750"" W x 36.000"" H (457.20mm x 501.65mm x 914.40mm)","Doorless","-","One Pair","-","Metal, Steel","Black"
http://www.budind.com/pdf/hb9902.pdf,-,EC-9904-BT-ND,EC-9904-BT,Bud Industries,CAB 10.5"" PS 12.56X21.06 X 15.5"",0,1,"228.30000","0","1","Econocab","Active","Cabinet Rack","Enclosed, Bottom, Sides, Top","6U","14.500"" L x 17.812"" W x 10.562"" H (368.30mm x 452.42mm x 268.27mm)","15.500"" L x 21.060"" W x 12.560"" H (393.70mm x 534.92mm x 319.02mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Black"
http://www.budind.com/pdf/hb9902.pdf,-,EC-9904-S-ND,EC-9904-S,Bud Industries,CAB 10.5"" PS 12.56X21.06 X 15.5"",0,1,"228.30000","0","1","Econocab","Active","Cabinet Rack","Enclosed, Bottom, Sides, Top","6U","14.500"" L x 17.812"" W x 10.562"" H (368.30mm x 452.42mm x 268.27mm)","15.500"" L x 21.060"" W x 12.560"" H (393.70mm x 534.92mm x 319.02mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Sand"
https://www.hammfg.com/dci/products/accessories/ras.pdf,-,RCBS1901417LG1-ND,RCBS1901417LG1,Hammond Manufacturing,RACK STEEL 17.5X21X16 GRY,0,6,"229.60000","0","1","RCBS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","8U","17.500"" L x 17.810"" W x 14.030"" H (444.50mm x 452.37mm x 356.36mm)","17.500"" L x 21.000"" W x 16.000"" H (444.50mm x 533.40mm x 406.40mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
http://www.budind.com/pdf/hb1276nf.pdf,"//media.digikey.com/photos/BUD%20Industries%20Photos/mfgARR-1272,ARR-1276,ARR-1294,ARR-1296.jpg",ARR-1276-BT-ND,ARR-1276-BT,Bud Industries,RACK ALUMINUM RELAY 42"" X 19"",0,1,"230.00000","0","1","ARR","Active","Open Rack","Open Rack, Single Frame","24U","3.000"" L x 17.752"" W x 42.000"" H (76.20mm x 450.90mm x 1066.80mm)","15.000"" L x 20.250"" W x 49.938"" H (381.00mm x 514.35mm x 1268.43mm)","Doorless","Mounting Brackets","-","Non-Vented","Metal, Aluminum","Black"
http://www.hammondmfg.com/pdf/DNRR77HDKB.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRR63HDKB.jpg,DNRR77HDKB-ND,DNRR77HDKB,Hammond Manufacturing,RACK STEEL 15X20.6X83.1 BLK,0,29,"230.30000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","44U","3.000"" L x 17.750"" W x 77.130"" H (76.20mm x 450.85mm x 1959.10mm)","15.000"" L x 20.560"" W x 83.130"" H (381.00mm x 522.22mm x 2111.50mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
https://www.hammfg.com/electrical/products/commercial/cmc.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CMC202010.jpg,CMC202010-ND,CMC202010,Hammond Manufacturing,RACK STEEL 10X20X20 GRY,0,15,"232.19000","0","1","CMC","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","-","-","10.000"" L x 20.000"" W x 20.000"" H (254.00mm x 508.00mm x 508.00mm)","Steel","Single Door","-","Non-Vented","Metal, Steel","Gray"
https://www.hammfg.com/electrical/products/commercial/cmc.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CMC202010.jpg,CMC271310-ND,CMC271310,Hammond Manufacturing,RACK STEEL 10X13X27 GRY,0,2,"233.59000","0","1","CMC","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","-","-","10.000"" L x 13.000"" W x 27.000"" H (254.00mm x 330.20mm x 685.80mm)","Steel","Single Door","-","Non-Vented","Metal, Steel","Gray"
