Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Features","For Use With/Related Products"
-,-,3738B-TAN-22LB-ND,3738B-TAN-22LB,3M,"HOT MELT ADHESIVE 3738 B TAN, 22",0,0,"15.00818","0","22","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/SUGRU-003_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_SUGRU-003.JPG,1778-1184-ND,SUGRU-003,Pimoroni Ltd,MAKE EVERYTHING MAGNETIC-SUGRU,0,0,"15.28222","0","9","-","Active","Silicone","Hand Formable, Black","-"
-,-,RT38GRN10ML-ND,RT38 GRN 10ML,3M,SCOTCH-WELD HIGH STRENGTH RETAIN,0,0,"15.33600","0","10","-","Active","-","-","-"
https://multimedia.3m.com/mws/media/451985O/3m-scotch-weld-threadlocker-anaerobic-adhesives.pdf,-,TL71-10ML-ND,TL71-10ML,3M,THREADLOCKER 10 ML BTL,0,0,"15.54000","0","10","Scotch-Weld™ TL71","Active","-","-","-"
-,-,PS77YLW50ML-ND,PS77 YLW 50ML,3M,SCOTCH-WELD GENERAL PURPOSE PIPE,0,0,"15.80400","0","10","-","Active","-","-","-"
-,-,DP812NS-ND,DP812NS,3M,SCOTCH-WELD ACRYLIC ADHESIVE DP8,0,0,"16.11597","0","144","-","Active","-","-","-"
https://multimedia.3m.com/mws/media/201686O/3m-fire-barrier-sealant-fd-150-product-data-sheet.pdf?fn=FD150%20Plus%20PDS%2011_4_2013.pdf,-,FD150+RED(20OZ)-ND,FD150+RED(20OZ),3M,"FIRE BARRIER SEALANT FD 150+, RE",0,0,"17.08000","0","12","FD 150+","Active","Sealant","Flame Retardant, Red","Fire Barriers"
-,-,DP812-ND,DP812,3M,SCOTCH-WELD ACRYLIC ADHESIVE DP8,0,0,"17.37583","0","12","-","Active","-","-","-"
-,-,DP80747ML-ND,DP807 47ML,3M,SCOTCH-WELD ACRYLIC ADHESIVE DP8,0,0,"18.18000","0","12","-","Active","-","-","-"
http://multimedia.3m.com/mws/media/1245165O/3m-hot-melt-adhesive-3792lm-3776lm-3738-3792-technical-data.pdf,-,3750AE-1/2-10-CLEAR-1LBPK-ND,3750AE-1/2-10-CLEAR-1LB PK,3M (TC),3M 3750 SCOTCH-WELD HOT MELT 1LB,0,0,"18.30500","0","4","-","Active","Hot Melt","High Strength","Multi-Purpose"
http://multimedia.3m.com/mws/media/1245165O/3m-hot-melt-adhesive-3792lm-3776lm-3738-3792-technical-data.pdf,-,3750AE-1/2-10-TAN-1LBPK-ND,3750AE-1/2-10-TAN-1LB PK,3M (TC),3M 3750 SCOTCH-WELD HOT MELT 1LB,0,0,"18.30500","0","4","-","Active","Hot Melt","Heat Resistant","Multi-Purpose"
-,-,PS67WHT1.69OZ-ND,PS67 WHT 1.69OZ,3M,SCOTCH-WELD STAINLESS STEEL HIGH,0,0,"18.36000","0","10","-","Active","-","-","-"
http://vendor.parker.com/852568C80043FA7A/468ea5de5ac341d385257d39005641c7/A522789F2FB03134852569580073DDAA/$FILE/tb10pdf.pdf,-,50-10-0584-0029-ND,50-10-0584-0029,Parker Chomerics,1G AG EPOXY CHO-PAK,0,0,"18.37000","0","1","CHO-BOND® 584-29","Active","Epoxy, 2 Part","Conductive, Silver","Sealing Electronic Components"
http://multimedia.3m.com/mws/media/886363O/3m-scotch-weld-low-odor-acrylic-adh-dp8805ns-dp8810ns-tds.pdf,//media.digikey.com/Photos/3M%20Photos/DP8805NS-45mL_P.jpg,DP8805NS-GREEN-45ML-ND,DP8805NS-GREEN-45ML,3M,LOW ODOR ACRYLIC ADH GREEN 45ML,0,0,"18.49167","0","12","*","Active","-","-","-"
-,-,DP8810NSGRY45ML-ND,DP8810NS GRY 45ML,3M,SCOTCH-WELD LOW ODOR ACRYLIC ADH,0,0,"18.49167","0","12","-","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPX_App_Nozzle_Br.pdf,-,DP601-GRAY-ND,DP601-GRAY,3M,URETHANE ADH GRAY 48.5ML,0,0,"18.57250","0","12","Scotch-Weld™ DP601","Active","Urethane","Gray, 48.5mL, Self Leveling","Multi-Purpose"
http://multimedia.3m.com/mws/media/328280O/3mtm-scotch-weldtm-structural-adhesives-sel-gd.pdf,-,PS65-ND,PS65,3M,GENERAL PURPOSE PIPE SLNT 50 ML,0,0,"19.32000","0","10","Scotch-Weld™ PS65","Active","-","-","-"
https://3m.citrination.com/pif/000175,-,DP604NS-BLACK-ND,DP604NS-BLACK,3M,URETHANE ADH BLACK 48.5ML,0,0,"19.70500","0","12","Scotch-Weld™ DP640NS","Active","Urethane","Black, 48.5mL","Masonry, Metal, Wood"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPX_App_Nozzle_Br.pdf,-,3MDP600SELF-LEVELING-GRAY-ND,DP600 SELF-LEVELING-GRAY,3M,ADHESIVE GRAY,0,0,"19.70500","0","12","Scotch-Weld™ DP600","Active","Urethane","Gray, 48.5mL, Self Leveling","Masonry"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPX_App_Nozzle_Br.pdf,-,DP600NSNON-SAG-GRAY-ND,DP600NS NON-SAG-GRAY,3M,CONCRETE REPLAIR GRAY 48.5ML,0,0,"19.70500","0","12","Scotch-Weld™ DP600NS","Active","Urethane","Gray, 48.5mL","Masonry"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPX_App_Nozzle_Br.pdf,-,DP601NS-GRAY-ND,DP601NS-GRAY,3M,URETHANE ADH GRAY 48.5ML,0,0,"19.70500","0","12","Scotch-Weld™ DP601NS","Active","Urethane","Gray, 48.5mL","Multi-Purpose"
http://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf,-,3794-LTTAN-CHUB-ND,3794-LTTAN-CHUB,3M,HOT MELT PRESSURE SENSITIVE ADHE,0,0,"20.80515","0","33","Scotch-Weld™","Active","Hot Melt","Clear","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPX_App_Nozzle_Br.pdf,-,DP5001-BLACK-ND,DP5001-BLACK,3M,URTHN SLNT DP-5001 BLK 48.5ML,0,0,"20.82750","0","12","Scotch-Weld™ DP5001","Active","Polyurethane","Black, 48.5mL","Multi-Purpose"
-,-,DP82547ML-ND,DP825 47ML,3M,SCOTCH-WELD ACRYLIC ADHESIVE DP8,0,0,"20.87333","0","12","-","Active","-","-","-"
-,-,EZ2500155GALPAIL-ND,EZ250015 5GAL PAIL,3M,SCOTCH-WELD PUR EASY ADHESIVE EZ,0,0,"22.38833","0","36","-","Active","-","-","-"
-,-,EZ2500305GALPAIL-ND,EZ250030 5GAL PAIL,3M,SCOTCH-WELD PUR EASY ADHESIVE EZ,0,0,"22.38833","0","36","-","Active","-","-","-"
-,-,EZ2500605GALPAIL-ND,EZ250060 5GAL PAIL,3M,SCOTCH-WELD PUR EASY ADHESIVE EZ,0,0,"22.38833","0","36","-","Active","-","-","-"
-,-,EZ2501505GALPAIL-ND,EZ250150 5 GAL PAIL,3M,SCOTCH-WELD PUR EASY ADHESIVE EZ,0,0,"22.38833","0","36","-","Active","-","-","-"
http://vendor.parker.com/852568C80043FA7A/468ea5de5ac341d385257d39005641c7/DFA0247AC855919E85257CAF006348E4/$FILE/CHO-BOND%201085%20and%201086%20Primers.pdf,-,50-10-1086-0000-ND,50-10-1086-0000,Parker Chomerics,10G PRIMER,0,0,"22.40000","0","1","CHO-BOND® 1086","Active","Silicone Primer","-","Multi-Purpose"
-,//media.digikey.com/Photos/3M%20Photos/MFG_PC%20Card%20Assembly.jpg,583-3/4""X60YD-ND,583-3/4""X60YD,3M,THERMAL BONDING FILM 3/4"" X60 YD,0,0,"22.45250","0","48","583","Active","Bonding Film","Heat or Solvent Activated","Multi-Purpose"
-,-,TE030OFF-WHT55GAL-ND,TE030 OFF-WHT 55GAL,3M,SCOTCH-WELD PUR ADHESIVE TE030 W,0,0,"22.49100","0","400","-","Active","-","-","-"
https://multimedia.3m.com/mws/mediawebserver?mwsId=SSSSSuUn_zu8l00x4x_xN82U5v70k17zHvu9lxtD7SSSSSS--,-,TS230OFF-WHT55GAL-ND,TS230 OFF-WHT 55GAL,3M,SCOTCH-WELD PUR EASY ADHESIVE TS,0,0,"22.49100","0","400","-","Active","-","-","-"
-,-,358873M-ND,35887,3M,OUR 3M EZ SAND FLEXIBLE PART,0,0,"22.59333","0","6","-","Active","Epoxy, 2 Part","Gray, 50mL","Paint Spray Guns"
http://multimedia.3m.com/mws/media/1245165O/3m-hot-melt-adhesive-3792lm-3776lm-3738-3792-technical-data.pdf,-,3750LM-AE-1/2-12-ND,3750LM-AE-1/2-12,3M (TC),3M 3750 SCOTCH-WELD HOT MELT 1LB,0,0,"22.74000","0","3","-","Active","Hot Melt","Heat Resistant","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/5221_Web.pdf,-,52213M-ND,5221,3M,3M ALL PURPOSE FAST CURE FIL,0,0,"23.07167","0","6","-","Active","-","Fast Cure","Multi-Purpose"
-,-,TS115HGS/UV5GAL-ND,TS115HGS/UV 5GAL,3M,SCOTCH-WELD POLYURETHANE REACTIV,0,0,"23.68800","0","360","-","Active","-","-","-"
https://multimedia.3m.com/mws/media/201686O/3m-fire-barrier-sealant-fd-150-product-data-sheet.pdf?fn=FD150%20Plus%20PDS%2011_4_2013.pdf,-,150+BLUE28FL.OZ-ND,150+ BLUE 28 FL. OZ,3M,"FIRE BARRIER SEALANT FD 150+, BL",0,0,"23.86000","0","6","FD 150+","Active","Sealant","Blue, Flame Retardant","Fire Barriers"
http://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf,-,6111HT-TAN-.75X.75-CHIPS-ND,6111HT-TAN-.75X.75-CHIPS,3M,SPRAYABLE HOT MELT ADHESIVE 6111,0,0,"25.22818","0","22","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Multi-Purpose"
http://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf,-,6111HT-BLUE-.75X.75-CHIPS-ND,6111HT-BLUE-.75X.75-CHIPS,3M,SPRAYABLE HOT MELT ADHESIVE 6111,0,0,"25.22818","0","22","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Multi-Purpose"
-,-,HP4250ML-ND,HP42 50 ML,3M,SCOTCH-WELD LOW VISCOSITY AIR/HY,0,0,"25.67300","0","10","-","Active","-","-","-"
http://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf,-,6111B-TAN-.75X.75-22LB-ND,6111B-TAN-.75X.75-22LB,3M,SPRAYABLE HOT MELT ADHESIVE 6111,0,0,"25.71818","0","22","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Multi-Purpose"
http://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf,-,6116B-OFFWHITE-1""X1/2""-ND,6116B-OFFWHITE-1""X1/2"",3M,SPRAYABLE HOT MELT ADHESIVE 6116,0,0,"25.71818","0","22","Scotch-Weld™","Active","Hot Melt","-","Multi-Purpose"
http://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf,-,3776LMPG-TAN-1X3-22LB-ND,3776LMPG-TAN-1X3-22LB,3M,HOT MELT ADHESIVE 3776 LM PG TAN,0,0,"25.75273","0","22","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Multi-Purpose"
https://multimedia.3m.com/mws/media/201686O/3m-fire-barrier-sealant-fd-150-product-data-sheet.pdf?fn=FD150%20Plus%20PDS%2011_4_2013.pdf,-,FD150+RED(28OZ)-ND,FD150+RED(28OZ),3M,"FIRE BARRIER SEALANT FD 150+, RE",0,0,"26.24000","0","6","FD 150+","Active","Sealant","Flame Retardant, Red","Fire Barriers"
http://www.masterappliance.com/content/sites/default/files/simple_products/downloads/Master-Appliance-Model-GG-200-Hot-Melt-Glue-Gun-Instruction-Manual.pdf,//media.digikey.com/Photos/Master%20Appliance%20Photos/MFG_GG-200.jpg,GG-200-ND,GG-200,Master Appliance Co,PORTAPRO COMPACT BUTANE-POWERED,0,0,"26.30800","0","10","*","Active","-","-","-"
http://multimedia.3m.com/mws/media/66332O/3m-scotch-weld-epoxy-adhesive-dp-460eg.pdf,//media.digikey.com/Photos/3M%20Photos/DP460EG-37ML.jpg,3M162772-ND,DP460EG 50ML,3M,ADHESIVE EPOXY ADH 50ML DP-460,0,0,"27.43583","0","12","Scotch-Weld™ DP460EG","Active","Epoxy, 2 Part","High Reliability","Sealing Electronic Components"
https://multimedia.3m.com/mws/media/201507O/3mtm-fire-barrier-water-tight-sealants-1000-ns-and-1003-sl.pdf,-,1000NS-ND,1000NS,3M,FIRE BARRIER WATER TIGHT SEALANT,0,0,"27.55000","0","12","1000NS","Active","Silicone","Flame Retardant","Fire Barriers"
https://multimedia.3m.com/mws/media/201507O/3mtm-fire-barrier-water-tight-sealants-1000-ns-and-1003-sl.pdf,-,1003SL-ND,1003SL,3M,FIRE BARRIER WATER TIGHT SEALANT,0,0,"27.55000","0","12","1003SL","Active","Silicone","Flame Retardant","Fire Barriers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT-1006&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/890015-000.JPG,A104826-ND,890015-000,"TE Connectivity Aerospace, Defense and Marine",S1006-KIT-1,0,0,"28.38393","0","56","S1006","Active","Epoxy, 2 Part","High Durability","-"
http://multimedia.3m.com/mws/media/66787O/3m-scotch-weld-epoxy-adhesive-dp110-translucent-and-gray.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_DP-110-TRANSLUSCENT.jpg,3M156011-ND,DP-110-TRANSLUSCENT,3M,TRANSLUCENT EPOXY ADH 1.7 FL OZ,1,0,"28.60000","0","1","Scotch-Weld™ DP110","Discontinued at Digi-Key","Epoxy, 2 Part","-","Multi-Purpose"
-,-,TE015OFF-WHT5GAL-ND,TE015 OFF-WHT 5GAL,3M,SCOTCH-WELD PUR EASY ADHESIVE TE,0,0,"28.76389","0","36","-","Active","-","-","-"
-,-,TE030OFF-WHT5GAL-ND,TE030 OFF-WHT 5GAL,3M,SCOTCH-WELD PUR EASY ADHESIVE TE,0,0,"28.76389","0","36","-","Active","-","-","-"
-,-,TE031OFF-WHT5GAL-ND,TE031 OFF-WHT 5GAL,3M,SCOTCH-WELD PUR ADHESIVE TE031 W,0,0,"28.76389","0","36","-","Active","-","-","-"
-,-,TE100OFF-WHT5GAL-ND,TE100 OFF-WHT 5GAL,3M,SCOTCH-WELD PUR EASY ADHESIVE TE,0,0,"28.76389","0","36","-","Active","-","-","-"
-,-,TS115HGSOFF-WHT5GAL-ND,TS115HGS OFF-WHT 5GAL,3M,SCOTCH-WELD PUR EASY ADHESIVE TS,0,0,"28.76389","0","36","-","Active","-","-","-"
https://multimedia.3m.com/mws/mediawebserver?mwsId=SSSSSuUn_zu8l00x4x_xN82U5v70k17zHvu9lxtD7SSSSSS--,-,TS230OFF-WHT5GAL-ND,TS230 OFF-WHT 5GAL,3M,SCOTCH-WELD PUR EASY ADHESIVE TS,0,0,"28.76389","0","36","-","Active","-","-","-"
https://multimedia.3m.com/mws/media/107050O/3mtm-jet-melttm-polyolefin-bonding-adhesive-3731.pdf,-,3731-OFFWHITE-CHIPS-22LB-ND,3731-OFFWHITE-CHIPS-22LB,3M,HOT MELT ADHESIVE 3731 B OFF-WHI,0,0,"29.06545","0","22","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Multi-Purpose"
