Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Tape Type","Adhesive","Backing, Carrier","Thickness","Thickness - Adhesive","Thickness - Backing, Carrier","Width","Length","Color","Usage","Temperature Range"
https://multimedia.3m.com/mws/media/92310O/electroplating-anodizing-tape-484-484l.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-484.jpg,3M10073-ND,1/2-5-484,3M (TC),TAPE ELECTROPLATING 1/2""X 5YD,27,0,"8.19000","0","1","Roll","484","Active","Electroplating","Rubber","Vinyl","0.0072"" (7.2 mils, 0.183mm)","0.0015"" (1.5 mils, 0.038mm)","0.0057"" (5.7 mils, 0.145mm)","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Tan","Masking, Protection, Sealing","170°F (77°C)"
http://multimedia.3m.com/mws/media/66465O/3mtm-double-coated-polyethylene-foam.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_4496B-5YD.jpg,3M9967-ND,1/2-5-4496B,3M (TC),TAPE DBL COATED BLACK 1/2""X 5YDS,34,0,"8.23000","0","1","Roll","4496B","Active","Double Coated, Double Sided","Acrylic, 430","Polyethylene Foam","0.0630"" (63.0 mils, 1.600mm) 1/16""","-","-","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Black","Holding, Joining, Mounting","-"
http://multimedia.3m.com/mws/media/66976O/scotch-atg-tapes-924-926-928-969-976-970xl.PDF,//media.digikey.com/Photos/3M%20Photos/969-1%5E4'X18YD.JPG,3M15438-ND,969-1/4""X18YD,3M,TAPE ADHSV TRNSFR CLR 1/4""X 18YD,37,0,"8.62000","0","1","Roll","969","Active","Adhesive Transfer","Acrylic, 300","Densified Kraft","0.0050"" (5.0 mils, 0.127mm)","-","-","0.25"" (6.35mm) 1/4""","54' (16.5m) 18 yds","Clear","Adhesion, General Purpose, Splicing","180°F (82°C)"
http://multimedia.3m.com/mws/media/21393O/3mtm-ultra-clean-laminating-adhesives-501fl-and-502fl.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-502FL.jpg,3M10873-ND,1/2-5-502FL,3M (TC),TAPE LAMINATING CLEAR 1/2""X 5YDS,44,0,"8.63000","0","1","Roll","502FL","Active","Laminating","Acrylic","Polyethylene-Terephthalate (PET)","0.0040"" (4.0 mils, 0.102mm)","0.0020"" (2.0 mils, 0.051mm)","0.0020"" (2.0 mils, 0.051mm)","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Clear","Bonding","-"
https://tapecasecom.blob.core.windows.net/product/download/70070909687.pdf,//media.digikey.com/photos/3M%20Photos/1%5E2-10-8901.JPG,3M11889-ND,1/2-10-8901,3M (TC),TAPE SPLICING BLUE 1/2""X 10YDS,56,0,"8.97000","0","1","Roll","8901","Active","Splicing","Silicone Thermosetting","Polyester","0.0026"" (2.6 mils, 0.066mm)","0.0017"" (1.7 mils, 0.043mm)","0.0009"" (0.9 mils, 0.023mm)","0.50"" (12.70mm) 1/2""","30' (9.1m) 10 yds","Blue","High Temperature Adhesion","-65 ~ 400°F (-54 ~ 204°C)"
http://multimedia.3m.com/mws/media/326683O/vhbtm-adhesive-transfer-tapes-f9460pc-f9469pc-f9473pc.pdf,//media.digikey.com/Photos/3M%20Photos/3%5E4-5-F9460PC.JPG,3M10373-ND,3/4-5-F9460PC,3M (TC),TAPE ADHSV TRNSFR CLR 3/4""X 5YDS,56,0,"9.11000","0","1","Roll","VHB™ F9460PC","Active","Adhesive Transfer","Acrylic, 100MP","Polycoated Kraft Liner","0.0060"" (6.0 mils, 0.152mm)","0.0020"" (2.0 mils, 0.051mm)","0.0040"" (4.0 mils, 0.102mm)","0.75"" (19.05mm) 3/4""","15' (4.6m) 5 yds","Clear","Attachment, High Temperature Applications","300°F (149°C)"
http://multimedia.3m.com/mws/media/114846O/polyester-film-tape-850.pdf,//media.digikey.com/Photos/3M%20Photos/3%5E4-5-850S.jpg,3M10219-ND,3/4-5-850S,3M (TC),TAPE MASKING SILVER 3/4""X 5YDS,56,0,"9.66000","0","1","Roll","850","Active","Masking","Acrylic","Polyester Film","0.0019"" (1.9 mils, 0.048mm)","0.0010"" (1.0 mils, 0.025mm)","0.0009"" (0.9 mils, 0.023mm)","0.75"" (19.05mm) 3/4""","15' (4.6m) 5 yds","Silver","Packaging, Sealing, Shipping, Splicing","-60°F ~ 300°F (-50°C ~ 150°C)"
http://multimedia.3m.com/mws/media/66465O/3mtm-double-coated-polyethylene-foam.pdf,//media.digikey.com/Photos/3M%20Photos/12X12-6-4496W.JPG,3M9977-ND,12X12-6-4496W,3M (TC),TAPE DBL COATED WHITE 12""X 12"",32,0,"10.27000","0","1","Bulk","4496W","Active","Double Coated, Double Sided","Acrylic, 430","Polyethylene Foam","0.0630"" (63.0 mils, 1.600mm) 1/16""","-","-","12.00"" (304.80mm)","12.00"" (304.80mm)","White","Holding, Joining, Mounting","-"
http://multimedia.3m.com/mws/media/66465O/3mtm-double-coated-polyethylene-foam.pdf,//media.digikey.com/Photos/3M%20Photos/12X12-6-4496B.jpg,3M9965-ND,12X12-6-4496B,3M (TC),TAPE DBL COATED BLACK 12""X 12"",27,0,"10.27000","0","1","Bulk","4496B","Active","Double Coated, Double Sided","Acrylic, 430","Polyethylene Foam","0.0630"" (63.0 mils, 1.600mm) 1/16""","-","-","12.00"" (304.80mm)","12.00"" (304.80mm)","Black","Holding, Joining, Mounting","-"
http://multimedia.3m.com/mws/media/326683O/vhbtm-adhesive-transfer-tapes-f9460pc-f9469pc-f9473pc.pdf,//media.digikey.com/Photos/3M%20Photos/5-F9460PC-2S.jpg,3M11171-ND,5-F9460PC-2S,3M (TC),TAPE ADHSV TRNSFR CLR 2""X 2"" 5PK,30,0,"11.09000","0","1","Bulk","VHB™ F9460PC","Active","Adhesive Transfer","Acrylic, 100MP","Polycoated Kraft Liner","0.0060"" (6.0 mils, 0.152mm)","0.0020"" (2.0 mils, 0.051mm)","0.0040"" (4.0 mils, 0.102mm)","2.00"" (50.80mm)","2.00"" (50.80mm)","Clear","Attachment, High Temperature Applications","300°F (149°C)"
http://multimedia.3m.com/mws/media/392819O/double-coated-tapes-9086-9087-9088-9088fl.pdf,//media.digikey.com/Photos/3M%20Photos/5-9088-2-5PK.JPG,3M11475-ND,5-9088-1.5,3M (TC),TAPE DBL COAT CLR 1 1/2"" DIA 5PK,28,0,"11.35000","0","1","Bulk","9088","Active","Double Coated, Double Sided","Acrylic, 375","Carrier - Polyester, Liner - Paper","0.0080"" (8.0 mils, 0.203mm)","0.0050"" (5.0 mils, 0.127mm)","0.0030"" (3.0 mils, 0.076mm)","1.50"" (38.10mm) 1 1/2"" dia","-","Clear","Splicing","200°F (93°C)"
http://multimedia.3m.com/mws/media/37464O/scotch-professional-grade-vinyl-electrical-tape-super-88.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_88-SUPER.jpg,3M156009-ND,88-SUPER-3/4X36YD,3M,TAPE ELECTRICAL BLK 3/4""X 36YDS,27,0,"15.06000","0","1","Roll","Scotch® Super 88","Active","Electrical","Pressure Sensitive Adhesive (PSA)","PVC (Poly Vinyl Chloride)","0.0085"" (8.5 mils, 0.216mm)","-","-","0.75"" (19.05mm) 3/4""","108' (32.9m) 36 yds","Black","General Purpose","176°F (80°C)"
http://tapecasecom.blob.core.windows.net/product/download/3m%20838-eee292bf-eb2a-48bf-bf77-483fb4c5f3e9.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-838.jpg,3M10387-ND,1/2-5-838,3M (TC),TAPE PROTECTIVE WHITE 1/2""X 5YDS,37,0,"15.44000","0","1","Roll","838","Active","Protective","Acrylic","Tedlar® PVF","0.0034"" (3.4 mils, 0.086mm)","0.0013"" (1.3 mils, 0.033mm)","0.0021"" (2.1 mils, 0.053mm)","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","White","Holding, Moisture Protection, Sealing","-100 ~ 225°F (-73 ~ 107°C)"
http://multimedia.3m.com/mws/media/115887O/3mtm-aluminum-foil-tape-425-and-427.pdf,//media.digikey.com/Photos/3M%20Photos/1-5-427.jpg,3M9782-ND,1-5-427,3M (TC),TAPE ALUM FOIL SILVER 1""X 5YDS,52,0,"15.99000","0","1","Roll","427","Active","Aluminum Foil","Acrylic","Aluminum, Dead Soft","0.0046"" (4.6 mils, 0.117mm)","0.0018"" (1.8 mils, 0.046mm)","0.0028"" (2.8 mils, 0.071mm)","1.00"" (25.40mm)","15' (4.6m) 5 yds","Silver","Heat Dissipation, Reflection","-65°F ~ 300°F (-54°C ~ 149°C)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/438_Series.pdf,//media.digikey.com/Photos/3M%20Photos/1-5-438.JPG,3M10184-ND,1-5-438,3M (TC),TAPE ALUM FOIL SILVER 1""X 5YDS,88,0,"17.56000","0","1","Roll","438","Active","Aluminum Foil","Acrylic","Aluminum","0.0072"" (7.2 mils, 0.183mm)","0.0022"" (2.2 mils, 0.056mm)","0.0050"" (5.0 mils, 0.127mm)","1.00"" (25.40mm)","15' (4.6m) 5 yds","Silver","Thermally Conductive","-65°F ~ 300°F (-54°C ~ 149°C)"
http://multimedia.3m.com/mws/media/104792O/scotch-super-33-vinyl-electrical-tape-pdf-27-3kb.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_33+SUPER.jpg,3M156093-ND,33+SUPER-1X36YD,3M,TAPE ELECTRICAL BLACK 1""X 36YDS,34,0,"18.75000","0","1","Roll","Scotch® Super 33+","Active","Electrical","Rubber","PVC (Poly Vinyl Chloride)","0.0070"" (7.0 mils, 0.178mm)","-","-","1.00"" (25.40mm)","108' (32.9m) 36 yds","Black","Electrically Insulating","176°F (80°C)"
http://multimedia.3m.com/mws/media/1267924O/adhesive-transfer-tapes-with-adhesive-300.pdf,//media.digikey.com/Photos/3M%20Photos/2-5-950.jpg,3M9741-ND,2-5-950,3M (TC),TAPE ADHSV TRNSFR CLEAR 2""X 5YDS,26,0,"19.78000","0","1","Roll","950","Active","Adhesive Transfer","Acrylic, 300","Liner","0.0050"" (5.0 mils, 0.127mm)","0.0050"" (5.0 mils, 0.127mm)","-","2.00"" (50.80mm)","15' (4.6m) 5 yds","Clear","Adhesion, General Purpose, Splicing","180°F (82°C)"
http://multimedia.3m.com/mws/media/136012O/3mtm-low-static-polyimide-film-tape-5419.pdf,//media.digikey.com/Photos/3M%20Photos/12X12-6-5419.JPG,3M10205-ND,12X12-6-5419,3M (TC),TAPE FILM GOLD 12""X 12"",74,0,"20.06000","0","1","Bulk","5419","Active","Film","Silicone","Polyimide","0.0027"" (2.7 mils, 0.069mm)","0.0017"" (1.7 mils, 0.043mm)","0.0010"" (1.0 mils, 0.025mm)","12.00"" (304.80mm)","12.00"" (304.80mm)","Gold","Masking, High Temperature, Wave Soldering","-100°F ~ 500°F (-73°C ~ 260°C)"
http://multimedia.3m.com/mws/media/136011O/3mtm-polyimide-film-tape-5413-tds.pdf,//media.digikey.com/Photos/3M%20Photos/12X12-6-5413.JPG,3M10233-ND,12X12-6-5413,3M (TC),TAPE FILM AMBER 12""X 12"",20,0,"20.77000","0","1","Bulk","5413","Active","Film","Silicone Thermosetting","Polyimide","0.0027"" (2.7 mils, 0.069mm)","0.0017"" (1.7 mils, 0.043mm)","0.0010"" (1.0 mils, 0.025mm)","12.00"" (304.80mm)","12.00"" (304.80mm)","Amber","Masking, High Temperature","-100 ~ 500°F (-73 ~ 260°C)"
http://multimedia.3m.com/mws/media/41151O/ordering-info-for-scotch-linerless-electrical-rubber-tape-2242.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_2242-1-1%5E2X15FT.jpg,3M156240-ND,2242-1-1/2X15FT,3M,TAPE ELECTRICAL BLK 1 1/2""X 5YDS,26,0,"21.48000","0","1","-","Scotch® 2242","Active","Electrical","Rubber, Self Fusing","Rubber","0.0300"" (30.0 mils, 0.762mm)","-","-","1.50"" (38.10mm) 1 1/2""","15' (4.6m) 5 yds","Black","Electrically Insulating","194°F (90°C) Max"
http://multimedia.3m.com/mws/media/566854O/3mtm-polyester-tape-8992-flyer.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-72-8992.jpg,3M156067-ND,1/2-72-8992,3M (TC),TAPE INSULATING GRN 1/2""X 72YDS,90,0,"21.74000","0","1","Roll","8992","Active","Insulating, High Temperature","Silicone Thermosetting","Polyester Film","0.0033"" (3.3 mils, 0.084mm)","0.0013"" (1.3 mils, 0.033mm)","0.0020"" (2.0 mils, 0.051mm)","0.50"" (12.70mm) 1/2""","216' (66.0m) 72 yds","Green","General Purpose","400°F (204°C)"
http://multimedia.3m.com/mws/media/566854O/3mtm-polyester-tape-8992-flyer.pdf,//media.digikey.com/Photos/3M%20Photos/2-18-8992.JPG,3M10820-ND,2-18-8992,3M (TC),TAPE INSULATING GREEN 2""X 18YDS,15,0,"21.74000","0","1","Roll","8992","Active","Insulating, High Temperature","Silicone Thermosetting","Polyester Film","0.0033"" (3.3 mils, 0.084mm)","0.0013"" (1.3 mils, 0.033mm)","0.0020"" (2.0 mils, 0.051mm)","2.00"" (50.80mm)","54' (16.5m) 18 yds","Green","General Purpose","400°F (204°C)"
http://multimedia.3m.com/mws/media/589506O/double-coated-tape-with-adhesive-360-9628-9629pc-9629b-9629fl.pdf,//media.digikey.com/Photos/3M%20Photos/9629FL-1%5E2-60.JPG,3M10594-ND,9629FL-1/2-60,3M,TAPE DBL COATED CLR 1/2""X 20YDS,60,0,"22.18000","0","1","Roll","9629FL","Active","Double Coated, Double Sided","Quick-Stick","Polyethylene-Terephthalate (PET)","0.0040"" (4.0 mils, 0.102mm)","0.0018"" (1.8 mils, 0.046mm)","0.0018"" (1.8 mils, 0.046mm)","0.50"" (12.70mm) 1/2""","60' (18.3m) 20 yds","Clear","General Purpose","70°F ~ 100°F (21°C ~ 38°C)"
http://multimedia.3m.com/mws/media/66465O/3mtm-double-coated-polyethylene-foam.pdf,//media.digikey.com/Photos/3M%20Photos/2-5-4466W.jpg,3M9962-ND,2-5-4466W,3M (TC),TAPE DBL COATED WHITE 2""X 5YDS,14,0,"22.76000","0","1","Roll","4466W","Active","Double Coated, Double Sided","Rubber","Polyethylene Foam","0.0630"" (63.0 mils, 1.600mm) 1/16""","-","-","2.00"" (50.80mm)","15' (4.6m) 5 yds","White","Holding, Joining, Mounting","-"
http://multimedia.3m.com/mws/media/66465O/3mtm-double-coated-polyethylene-foam.pdf,//media.digikey.com/Photos/3M%20Photos/2-5-4466B.jpg,3M9974-ND,2-5-4466B,3M (TC),TAPE DBL COATED BLACK 2""X 5YDS,12,0,"22.76000","0","1","Roll","4466B","Active","Double Coated, Double Sided","Rubber","Polyethylene Foam","0.0630"" (63.0 mils, 1.600mm) 1/16""","-","-","2.00"" (50.80mm)","15' (4.6m) 5 yds","Black","Holding, Joining, Mounting","-"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-X1-4952-100.jpg,3M156161-ND,1/2-X1-4952-100,3M (TC),TAPE DBL COAT WHT 1/2""X 1"" 100PK,43,0,"22.78000","0","1","-","VHB™ 4952","Active","Double Coated, Double Sided","Acrylic, 300LSE","Paper","0.0450"" (45.0 mils, 1.143mm)","0.0420"" (42.0 mils, 1.067mm)","0.0030"" (3.0 mils, 0.076mm)","0.50"" (12.70mm) 1/2""","1.00"" (25.40mm)","White","General Purpose","160°F (71°C)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/40xx%20Series%20Datasheet.pdf,//media.digikey.com/Photos/3M%20Photos/3%5E4-5-4016W.jpg,3M10000-ND,3/4-5-4016W,3M (TC),TAPE DBL COATED NAT 3/4""X 5YDS,7,0,"22.96000","0","1","Roll","4016","Active","Double Coated, Double Sided","Acrylic, 100","Polyurethane Foam","0.0630"" (63.0 mils, 1.600mm) 1/16""","-","-","0.75"" (19.05mm) 3/4""","15' (4.6m) 5 yds","Natural","Holding, Joining, Mounting","70°F ~ 100°F (21°C ~ 38°C)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=605980&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/605980-2.jpg,A105090-ND,605980-2,TE Connectivity Raychem Cable Protection,TAPE ELECTRICAL BLACK 1""X 10YDS,22,0,"23.22000","0","1","Roll","-","Active","Electrical","Rubber, Self Fusing","-","0.0200"" (20.0 mils, 0.508mm)","-","-","1.00"" (25.40mm)","30' (9.1m) 10 yds","Black","Insulating","-40 ~ 212°F (-40 ~ 100°C)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/850.pdf,//media.digikey.com/Photos/3M%20Photos/2-5-850B.JPG,3M10707-ND,2-5-850B,3M (TC),TAPE MASKING BLACK 2""X 5YDS,14,0,"23.58000","0","1","Roll","850","Active","Masking","Acrylic","Polyester Film","0.0019"" (1.9 mils, 0.048mm)","0.0010"" (1.0 mils, 0.025mm)","0.0009"" (0.9 mils, 0.023mm)","2.00"" (50.80mm)","15' (4.6m) 5 yds","Black","Packaging, Sealing, Shipping, Splicing","-60°F ~ 300°F (-50°C ~ 150°C)"
http://multimedia.3m.com/mws/media/326683O/vhbtm-adhesive-transfer-tapes-f9460pc-f9469pc-f9473pc.pdf,//media.digikey.com/Photos/3M%20Photos/1-5-F9473PC.jpg,3M10375-ND,1-5-F9473PC,3M (TC),TAPE ADHSV TRNSFR CLEAR 1""X 5YDS,7,0,"23.64000","0","1","Roll","VHB™ F9473PC","Active","Adhesive Transfer","Acrylic, 100MP","Polycoated Kraft Liner","0.0140"" (14.0 mils, 0.356mm)","0.0100"" (10.0 mils, 0.254mm)","0.0040"" (4.0 mils, 0.102mm)","1.00"" (25.40mm)","15' (4.6m) 5 yds","Clear","Attachment, High Temperature Applications","-"
http://multimedia.3m.com/mws/media/120500O/3mtm-ptfe-skived-film-tapes-5480-and-5481.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-5480.jpg,3M10282-ND,1/2-5-5480,3M (TC),TAPE MASKING GRAY 1/2""X 5YDS,11,0,"24.22000","0","1","Roll","5480","Active","Masking","Silicone Thermosetting","PTFE (Polytetrafluoroethylene)","0.0037"" (3.7 mils, 0.094mm)","0.0017"" (1.7 mils, 0.043mm)","0.0020"" (2.0 mils, 0.051mm)","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Gray","High Temperature Sealant","-65 ~ 400°F (-54 ~ 204°C)"
http://multimedia.3m.com/mws/media/120496O/3mtm-general-purpose-ptfe-5180-and-5181.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-5181.jpg,3M10113-ND,1/2-5-5181,3M (TC),TAPE FILM GRAY 1/2""X 5YDS,7,0,"24.22000","0","1","Roll","5181","Active","Film","Silicone Thermosetting","PTFE (Polytetrafluoroethylene)","0.0065"" (6.5 mils, 0.165mm)","0.0015"" (1.5 mils, 0.038mm)","0.0050"" (5.0 mils, 0.127mm)","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Gray","General Purpose","-65 ~ 400°F (-54 ~ 204°C)"
http://multimedia.3m.com/mws/media/771682O/3mtm-double-coated-tape-9490le.pdf,//media.digikey.com/Photos/3M%20Photos/3-5-9490LE.jpg,3M9754-ND,3-5-9490LE,3M (TC),TAPE DBL COATED CLEAR 3""X 5YDS,7,0,"24.46000","0","1","Roll","9490LE","Active","Double Coated, Double Sided","Acrylic, 300LSE; Acrylic, 300MP","Carrier - Polyester, Liner - Polycoated Kraft","0.0067"" (6.7 mils, 0.170mm)","0.0062"" (6.2 mils, 0.157mm)","0.0005"" (0.5 mils, 0.013mm)","3.00"" (76.20mm)","15' (4.6m) 5 yds","Clear","Holding, Joining, Mounting","200°F (93°C)"
http://multimedia.3m.com/mws/media/21393O/3mtm-ultra-clean-laminating-adhesives-501fl-and-502fl.pdf,//media.digikey.com/Photos/3M%20Photos/2-5-502FL.jpg,3M10870-ND,2-5-502FL,3M (TC),TAPE LAMINATING CLEAR 2""X 5YDS,10,0,"24.54000","0","1","Roll","502FL","Active","Laminating","Acrylic","Polyethylene-Terephthalate (PET)","0.0040"" (4.0 mils, 0.102mm)","0.0020"" (2.0 mils, 0.051mm)","0.0020"" (2.0 mils, 0.051mm)","2.00"" (50.80mm)","15' (4.6m) 5 yds","Clear","Bonding","-"
https://tapecasecom.blob.core.windows.net/product/download/70070909687.pdf,//media.digikey.com/Photos/3M%20Photos/1.5-10-8902.JPG,3M11887-ND,1.5-10-8902,3M (TC),TAPE SPLICING BLUE 1 1/2""X 10YDS,9,0,"24.58000","0","1","Roll","8902","Active","Splicing","Silicone Thermosetting","Polyester","0.0034"" (3.4 mils, 0.086mm)","0.0014"" (1.4 mils, 0.036mm)","0.0020"" (2.0 mils, 0.051mm)","1.50"" (38.10mm) 1 1/2""","30' (9.1m) 10 yds","Blue","High Temperature Sealant","-65 ~ 400°F (-54 ~ 204°C)"
http://multimedia.3m.com/mws/media/115887O/3mtm-aluminum-foil-tape-425-and-427.pdf,//media.digikey.com/Photos/3M%20Photos/2-5-427.jpg,3M9784-ND,2-5-427,3M (TC),TAPE ALUM FOIL SILVER 2""X 5YDS,10,0,"24.66000","0","1","Roll","427","Active","Aluminum Foil","Acrylic","Aluminum, Dead Soft","0.0046"" (4.6 mils, 0.117mm)","0.0018"" (1.8 mils, 0.046mm)","0.0028"" (2.8 mils, 0.071mm)","2.00"" (50.80mm)","15' (4.6m) 5 yds","Silver","Heat Dissipation, Reflection","-65°F ~ 300°F (-54°C ~ 149°C)"
http://multimedia.3m.com/mws/media/387510O/3mtm-low-static-polyimide-film-tape-7419.pdf,//media.digikey.com/Photos/3M%20Photos/12X12-6-7419.jpg,3M10245-ND,12X12-6-7419,3M (TC),TAPE FILM AMBER 12""X 12"",7,0,"24.73000","0","1","Bulk","7419","Active","Film","Acrylic","Polyimide","0.0018"" (1.8 mils, 0.046mm)","0.0008"" (0.8 mils, 0.021mm)","0.0010"" (1.0 mils, 0.025mm)","12.00"" (304.80mm)","12.00"" (304.80mm)","Amber","Masking, Protection, Sealing","-"
https://multimedia.3m.com/mws/media/96324O/3mtm-high-temp-aluminum-foil-tape-433-and-433l-linered.pdf,//media.digikey.com/Photos/3M%20Photos/1-5-433.jpg,3M10190-ND,1-5-433,3M (TC),TAPE ALUM FOIL SILVER 1""X 5YDS,50,0,"24.92000","0","1","Roll","433","Active","Aluminum Foil","Silicone Thermosetting","Aluminum","0.0036"" (3.6 mils, 0.091mm)","0.0016"" (1.6 mils, 0.041mm)","0.0020"" (2.0 mils, 0.051mm)","1.00"" (25.40mm)","15' (4.6m) 5 yds","Silver","Heat Dissipation, Reflection","-65°F ~ 600°F (-54°C ~ 316°C)"
https://tapecasecom.blob.core.windows.net/product/download/70070909687.pdf,//media.digikey.com/Photos/3M%20Photos/2-10-8901.JPG,3M11892-ND,2-10-8901,3M (TC),TAPE SPLICING BLUE 2""X 10YDS,15,0,"24.98000","0","1","Roll","8901","Active","Splicing","Silicone Thermosetting","Polyester","0.0026"" (2.6 mils, 0.066mm)","0.0017"" (1.7 mils, 0.043mm)","0.0009"" (0.9 mils, 0.023mm)","2.00"" (50.80mm)","30' (9.1m) 10 yds","Blue","High Temperature Adhesion","-65 ~ 400°F (-54 ~ 204°C)"
http://multimedia.3m.com/mws/media/115887O/3mtm-aluminum-foil-tape-425-and-427.pdf,//media.digikey.com/Photos/3M%20Photos/3-5-425.jpg,3M9779-ND,3-5-425,3M (TC),TAPE ALUM FOIL SILVER 3""X 5YDS,6,0,"25.07000","0","1","Roll","425","Active","Aluminum Foil","Acrylic","Aluminum, Dead Soft","0.0046"" (4.6 mils, 0.117mm)","0.0016"" (1.6 mils, 0.041mm)","0.0028"" (2.8 mils, 0.071mm)","3.00"" (76.20mm)","15' (4.6m) 5 yds","Silver","Heat Dissipation, Reflection","-65°F ~ 300°F (-54°C ~ 149°C)"
http://multimedia.3m.com/mws/media/771683O/3mtm-double-coated-tapes-9474le-9495le.pdf,//media.digikey.com/Photos/3M%20Photos/3-5-9495LE.jpg,3M9748-ND,3-5-9495LE,3M (TC),TAPE DBL COATED CLEAR 3""X 5YDS,6,0,"25.18000","0","1","Roll","9495LE","Active","Double Coated, Double Sided","Acrylic, 300LSE","Carrier - Polyester, Liner - Polycoated Kraft","0.0067"" (6.7 mils, 0.170mm)","0.0062"" (6.2 mils, 0.157mm)","0.0005"" (0.5 mils, 0.013mm)","3.00"" (76.20mm)","15' (4.6m) 5 yds","Clear","Holding, Joining, Mounting","70°F ~ 100°F (21°C ~ 38°C)"
http://multimedia.3m.com/mws/media/326683O/vhbtm-adhesive-transfer-tapes-f9460pc-f9469pc-f9473pc.pdf,//media.digikey.com/Photos/3M%20Photos/2-5-F9469PC.jpg,3M10383-ND,2-5-F9469PC,3M (TC),TAPE ADHSV TRNSFR CLEAR 2""X 5YDS,23,0,"25.38000","0","1","Roll","VHB™ F9469PC","Active","Adhesive Transfer","Acrylic, 100MP","Polycoated Kraft Liner","0.0090"" (9.0 mils, 0.229mm)","0.0050"" (5.0 mils, 0.127mm)","0.0040"" (4.0 mils, 0.102mm)","2.00"" (50.80mm)","15' (4.6m) 5 yds","Clear","Attachment, High Temperature Applications","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/40xx%20Series%20Datasheet.pdf,//media.digikey.com/Photos/3M%20Photos/1-5-4032W.jpg,3M9984-ND,1-5-4032W,3M (TC),TAPE DBL COATED NATURAL 1""X 5YDS,12,0,"25.84000","0","1","Roll","4032","Active","Double Coated, Double Sided","Acrylic, 100","Polyurethane Foam","0.0310"" (31.0 mils, 0.787mm) 1/32""","-","-","1.00"" (25.40mm)","15' (4.6m) 5 yds","Natural","Holding, Joining, Mounting","70°F ~ 100°F (21°C ~ 38°C)"
-,//media.digikey.com/Photos/3M%20Photos/2-5-5491.jpg,3M156000-ND,1.5-5-5906,3M (TC),TAPE DBL COATED BLK 1 1/2""X 5YDS,11,0,"25.88000","0","1","-","VHB™ 5906","Active","Double Coated, Double Sided","Acrylic","Acrylic Foam","0.0060"" (6.0 mils, 0.152mm)","-","-","1.50"" (38.10mm) 1 1/2""","15' (4.6m) 5 yds","Black","General Purpose","200°F (93°C)"
http://multimedia.3m.com/mws/media/66465O/3mtm-double-coated-polyethylene-foam.pdf,//media.digikey.com/Photos/3M%20Photos/2-5-4496B.jpg,3M9968-ND,2-5-4496B,3M (TC),TAPE DBL COATED BLACK 2""X 5YDS,14,0,"26.24000","0","1","Roll","4496B","Active","Double Coated, Double Sided","Acrylic, 430","Polyethylene Foam","0.0630"" (63.0 mils, 1.600mm) 1/16""","-","-","2.00"" (50.80mm)","15' (4.6m) 5 yds","Black","Holding, Joining, Mounting","-"
http://multimedia.3m.com/mws/media/111398O/3mtm-duct-tape-6969.pdf,//media.digikey.com/photos/3M%20Photos/3M69692B-ND.jpg,3M69692B-ND,6969 2"" BLACK,3M,TAPE DUCT BLACK 1.88""X 60YDS,23,0,"27.01000","0","1","Roll","6969","Active","Duct Cloth","Rubber","Polyethylene over Cloth","0.0107"" (10.7 mils, 0.272mm)","-","-","1.88"" (47.63mm) 1 7/8""","180' (55.0m) 60 yds","Black","General Purpose","200°F (93°C)"
