Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Applications","Mounting Type","Package / Case","Supplier Device Package"
https://datasheets.maximintegrated.com/en/ds/MAX4943-MAX4949.pdf,//media.digikey.com/Renders/Maxim%20Renders/8-UDFN%2021-0164.jpg,MAX4945LELA+TCT-ND,MAX4945LELA+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 8UDFN,5000,0,"6.38000","0","1","Cut Tape (CT)","-","Active","Overvoltage Protection Controller","Cell Phones, Digital Cameras, Media Players","Surface Mount","8-WFDFN","8-uDFN (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX4943-MAX4949.pdf,//media.digikey.com/Renders/Maxim%20Renders/8-UDFN%2021-0164.jpg,MAX4945LELA+TDKR-ND,MAX4945LELA+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 8UDFN,5000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Overvoltage Protection Controller","Cell Phones, Digital Cameras, Media Players","Surface Mount","8-WFDFN","8-uDFN (2x2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpc2607,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;%204211613;%20ZVB;%20176.jpg,296-37291-ND,DLPC2607ZVB,Texas Instruments,IC DIGITAL CONTROLLER 176NFBGA,2386,4160,"19.75000","0","1","Bulk","-","Active","Digital Controller","Image Processing and Control","Surface Mount","176-VFBGA","176-NFBGA (7x7)"
http://www.amulettechnologies.com/images/stories/Downloads/dataSheet.pdf,//media.digikey.com/photos/Amulet%20Tech%20Photos/681-80-PQFP.jpg,681-1013-ND,AGB64LV01-QC-E,Amulet Technologies LLC,IC MICROCONTROLLER 80PQFP,705,0,"48.10000","0","1","Tray","-","Active","Microcontroller","-","Surface Mount","80-BQFP","80-PQFP (14x20)"
https://datasheets.maximintegrated.com/en/ds/DS34T101-DS34T108.pdf,//media.digikey.com/Renders/Maxim%20Renders/484-BGA%20Exp%20Pad.jpg,DS34T101GN+-ND,DS34T101GN+,Maxim Integrated,IC TDM 484TEBGA,120,0,"54.55000","0","1","Tray","-","Not For New Designs","TDM (Time Division Multiplexing)","Data Transport","Surface Mount","484-BGA","484-TEBGA (23x23)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-500mbps-modules-series.pdf,"//media.digikey.com/Photos/Bel%20Photos/MFG_0804-5000A50,E50.jpg",507-2090-ND,0804-5000A50,Bel Fuse Inc.,IC POWERLINE MODULE 50SIP,87,0,"103.20000","0","1","Tray","-","Active","Powerline Module","Power Line Communications","Through Hole","50-SSIP Module","50-SIP Module"
https://www.idt.com/document/dst/cps-1848-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;-BR784;-BR;-784.jpg",800-3759-ND,80HCPS1848CHMGI,"IDT, Integrated Device Technology Inc",IC SER RAPIDIO SWITCH 784FCBGA,32,0,"459.59000","0","1","Tray","CPS-1848","Active","Serial RapidIO® Switch","Wireless Infrastructure","Surface Mount","784-BBGA, FCBGA","784-FCBGA (29x29)"
https://ac-dc.power.com/sites/default/files/product-docs/capzero-2_family_datasheet_0.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1685-ND,CAP200DG,Power Integrations,IC AUTOMATIC DISCHARGE 8SO,1997,0,"0.38000","0","1","Tube","CAPZero™","Active","Automatic Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en542280,//media.digikey.com/Renders/Microchip%20Tech%20Renders/14-SOIC.jpg,MCP2036-I/SL-ND,MCP2036-I/SL,Microchip Technology,IC SENSOR INTERFACE 14SOIC,1498,0,"0.49000","0","1","Tube","-","Active","Sensor Interface","Analog I/O","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590537,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,AT88SC0204CA-SH-TTR-ND,AT88SC0204CA-SH-T,Microchip Technology,IC EEPROM 2K I2C 4MHZ 8SOIC,4000,0,"0.50213","0","4000","Tape & Reel (TR)","CryptoMemory®","Active","Secure Memory","Embedded, Smart Card","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590537,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,AT88SC0204CA-SH-TCT-ND,AT88SC0204CA-SH-T,Microchip Technology,IC EEPROM 2K I2C 4MHZ 8SOIC,4000,0,"0.58000","0","1","Cut Tape (CT)","CryptoMemory®","Active","Secure Memory","Embedded, Smart Card","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590537,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,AT88SC0204CA-SH-TDKR-ND,AT88SC0204CA-SH-T,Microchip Technology,IC EEPROM 2K I2C 4MHZ 8SOIC,4000,0,"Digi-Reel","0","1","Digi-Reel®","CryptoMemory®","Active","Secure Memory","Embedded, Smart Card","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en542280,//media.digikey.com/Renders/Microchip%20Tech%20Renders/C04-142%2016-QFN.jpg,MCP2036T-I/MGTR-ND,MCP2036T-I/MG,Microchip Technology,IC SENSOR INTERFACE 16QFN,3300,0,"0.53560","0","3300","Tape & Reel (TR)","-","Active","Sensor Interface","Analog I/O","Surface Mount","16-VFQFN Exposed Pad","16-QFN-EP (3x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en542280,//media.digikey.com/Renders/Microchip%20Tech%20Renders/C04-142%2016-QFN.jpg,MCP2036T-I/MGCT-ND,MCP2036T-I/MG,Microchip Technology,IC SENSOR INTERFACE 16QFN,3300,0,"0.65000","0","1","Cut Tape (CT)","-","Active","Sensor Interface","Analog I/O","Surface Mount","16-VFQFN Exposed Pad","16-QFN-EP (3x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en542280,//media.digikey.com/Renders/Microchip%20Tech%20Renders/C04-142%2016-QFN.jpg,MCP2036T-I/MGDKR-ND,MCP2036T-I/MG,Microchip Technology,IC SENSOR INTERFACE 16QFN,3300,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Sensor Interface","Analog I/O","Surface Mount","16-VFQFN Exposed Pad","16-QFN-EP (3x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590685,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATECC108A-SSHDA-TTR-ND,ATECC108A-SSHDA-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,4000,0,"0.61800","0","4000","Tape & Reel (TR)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590685,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATECC108A-SSHDA-TCT-ND,ATECC108A-SSHDA-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,4374,0,"0.75000","0","1","Cut Tape (CT)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590685,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATECC108A-SSHDA-TDKR-ND,ATECC108A-SSHDA-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,4374,0,"Digi-Reel","0","1","Digi-Reel®","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590539,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,AT88SC0808CA-SH-ND,AT88SC0808CA-SH,Microchip Technology,IC EEPROM 8K I2C 4MHZ 8SOIC,1384,0,"0.62000","0","1","Tube","CryptoMemory®","Active","Secure Memory","Embedded, Smart Card","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en603815,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATECC508A-SSHCZ-TTR-ND,ATECC508A-SSHCZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,4000,0,"0.65663","0","4000","Tape & Reel (TR)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en603815,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATECC508A-SSHCZ-TCT-ND,ATECC508A-SSHCZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,4000,0,"0.75000","0","1","Cut Tape (CT)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en603815,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATECC508A-SSHCZ-TDKR-ND,ATECC508A-SSHCZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,4000,0,"Digi-Reel","0","1","Digi-Reel®","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589316,-,AT88SC0104C-MJTGTR-ND,AT88SC0104C-MJTG,Microchip Technology,IC EEPROM 1K I2C 5MHZ M2 J,10618,0,"0.75963","0","10618","Tape & Reel (TR)","CryptoMemory®","Active","Secure Memory","Embedded, Smart Card","Surface Mount","M2 J, Smart Card Module (TWI)","M2 - J Module (TWI)"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1682-2-ND,CAP014DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,2500,0,"0.87870","0","2500","Tape & Reel (TR)","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1682-1-ND,CAP014DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,3200,0,"2.00000","0","1","Cut Tape (CT)","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1682-6-ND,CAP014DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,3200,0,"Digi-Reel","0","1","Digi-Reel®","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011297,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS201/SN-ND,HCS201/SN,Microchip Technology,IC CODE HOPPING ENCODER 8SOIC,1798,0,"0.96000","0","1","Tube","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.onsemi.com/pub/Collateral/NCV7450-D.PDF,-,NCV7450DB0R2GOSTR-ND,NCV7450DB0R2G,ON Semiconductor,CAN 250MA LDO HS DRV,4000,0,"0.98294","0","4000","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Buffer, Transceiver","-","Surface Mount","16-TSSOP (0.173"", 4.40mm Width) Exposed Pad","16-TSSOP-EP"
https://www.onsemi.com/pub/Collateral/NCV7450-D.PDF,-,NCV7450DB0R2GOSCT-ND,NCV7450DB0R2G,ON Semiconductor,CAN 250MA LDO HS DRV,4000,0,"2.21000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Buffer, Transceiver","-","Surface Mount","16-TSSOP (0.173"", 4.40mm Width) Exposed Pad","16-TSSOP-EP"
https://www.onsemi.com/pub/Collateral/NCV7450-D.PDF,-,NCV7450DB0R2GOSDKR-ND,NCV7450DB0R2G,ON Semiconductor,CAN 250MA LDO HS DRV,4000,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Buffer, Transceiver","-","Surface Mount","16-TSSOP (0.173"", 4.40mm Width) Exposed Pad","16-TSSOP-EP"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011305,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS200T/SNTR-ND,HCS200T/SN,Microchip Technology,IC CODE HOPPING ENCODER 8SOIC,3300,0,"0.98880","0","3300","Tape & Reel (TR)","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011305,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS200T/SNCT-ND,HCS200T/SN,Microchip Technology,IC CODE HOPP ENCODER 7FUNC 8SOIC,3300,0,"1.06000","0","1","Cut Tape (CT)","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011305,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS200T/SNDKR-ND,HCS200T/SN,Microchip Technology,IC CODE HOPP ENCODER 7FUNC 8SOIC,3300,0,"Digi-Reel","0","1","Digi-Reel®","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011305,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS200T-I/SNTR-ND,HCS200T-I/SN,Microchip Technology,IC CODE HOPPING ENCODER 8SOIC,3300,0,"1.07120","0","3300","Tape & Reel (TR)","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011305,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS200T-I/SNCT-ND,HCS200T-I/SN,Microchip Technology,IC CODE HOPPING ENCODER 8SOIC,3300,0,"1.16000","0","1","Cut Tape (CT)","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011305,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS200T-I/SNDKR-ND,HCS200T-I/SN,Microchip Technology,IC CODE HOPPING ENCODER 8SOIC,3300,0,"Digi-Reel","0","1","Digi-Reel®","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011293,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS301T-I/SNTR-ND,HCS301T-I/SN,Microchip Technology,IC CODE HOPPING ENCODER 8SOIC,3300,0,"1.19480","0","3300","Tape & Reel (TR)","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011293,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS301T-I/SNCT-ND,HCS301T-I/SN,Microchip Technology,IC CODE HOPPING ENCODER 8SOIC,6590,0,"1.29000","0","1","Cut Tape (CT)","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011293,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS301T-I/SNDKR-ND,HCS301T-I/SN,Microchip Technology,IC CODE HOPPING ENCODER 8SOIC,6590,0,"Digi-Reel","0","1","Digi-Reel®","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1681-2-ND,CAP007DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,7500,0,"1.27260","0","2500","Tape & Reel (TR)","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1681-1-ND,CAP007DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,7500,0,"2.90000","0","1","Cut Tape (CT)","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1681-6-ND,CAP007DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,7500,0,"Digi-Reel","0","1","Digi-Reel®","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.infineon.com/dgdl/Infineon-TLE9461ES%20V33-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519d67b88371f,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE9461ESV33XUMA1TR-ND,TLE9461ESV33XUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,3000,0,"1.36860","0","3000","Tape & Reel (TR)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9461ES%20V33-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519d67b88371f,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE9461ESV33XUMA1CT-ND,TLE9461ESV33XUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,3000,0,"3.08000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9461ES%20V33-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519d67b88371f,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE9461ESV33XUMA1DKR-ND,TLE9461ESV33XUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,3000,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1683-2-ND,CAP017DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,2500,0,"1.38370","0","2500","Tape & Reel (TR)","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1683-1-ND,CAP017DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,2500,0,"2.85000","0","1","Cut Tape (CT)","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1683-6-ND,CAP017DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,2500,0,"Digi-Reel","0","1","Digi-Reel®","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.infineon.com/dgdl/Infineon-TLE9471ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519e9605475c1,//media.digikey.com/Photos/Infineon%20Photos/MFG_TLE9471ESXUMA1.jpg,TLE9471ESXUMA1TR-ND,TLE9471ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,3000,0,"1.68980","0","3000","Tape & Reel (TR)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9471ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519e9605475c1,//media.digikey.com/Photos/Infineon%20Photos/MFG_TLE9471ESXUMA1.jpg,TLE9471ESXUMA1CT-ND,TLE9471ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,3000,0,"3.46000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9471ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519e9605475c1,//media.digikey.com/Photos/Infineon%20Photos/MFG_TLE9471ESXUMA1.jpg,TLE9471ESXUMA1DKR-ND,TLE9471ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,3000,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9471-3ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519df96f8755b,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE94713ESXUMA1TR-ND,TLE94713ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,3000,0,"1.85864","0","3000","Tape & Reel (TR)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9471-3ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519df96f8755b,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE94713ESXUMA1CT-ND,TLE94713ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,3000,0,"3.80000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9471-3ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519df96f8755b,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE94713ESXUMA1DKR-ND,TLE94713ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,3000,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9471-3ES%20V33-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519e9578075be,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE94713ESV33XUMA1TR-ND,TLE94713ESV33XUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,3000,0,"1.85864","0","3000","Tape & Reel (TR)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
