Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Outline L x W x H","Qmax @ Th","Delta Tmax @ Th","Current - Max","Voltage - Max","Resistance","Operating Temperature","Features"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-PolarTEC-Series-PT4-12-F2-4040-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/7050045-503.jpg,926-1161-ND,430023-507,"Laird Thermal Systems, Inc.","PELTIER MOD PT4,12,F2,4040,TA,W6",57,0,"29.30000","0","1","PolarTEC™","Active","43.90mm x 39.90mm x 4.14mm","33.0W @ 25°C","67°C @ 25°C","3.9A","14.5V","3.49 Ohms","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1023T.pdf,-,1681-1129-ND,NL1023T-03AC,"Marlow Industries, Inc.",TEM 13.16X13.16X2.16MM,70,0,"29.81000","0","1","NL1023T","Active","13.16mm x 13.16mm x 2.16mm","9.2W @ 27°C","64°C @ 27°C","1.8A","8.0V","3.86 Ohms","85°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp85h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP85H.jpg,102-4052-ND,CP854345H,CUI Inc.,"PELTIER, 40 X 40 X 3.45 MM, 8.5",75,0,"30.47000","0","1","CP85H","Active","40.00mm x 40.00mm x 3.45mm","77.1W @ 27°C","70°C @ 27°C","8.5A","15.7V","1.5 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP14-35-045-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430294-502.jpg,926-1034-ND,56860-501,"Laird Thermal Systems, Inc.","PELTIER MOD CP14,35,045,L1,W4.5",22,0,"30.62000","0","1","CP","Active","29.72mm x 14.86mm x 3.33mm","20.4W @ 25°C","68°C @ 25°C","8.7A","4.0V","430 mOhms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-Annular-Series-SH10-23-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430511-504.JPG,926-1221-ND,430511-504,"Laird Thermal Systems, Inc.","PELTIER SH10,23,06,L1,W4.5",12,0,"30.98000","0","1","SH","Active","15.00mm x 15.00mm x 3.58mm","4.7W @ 25°C","67°C @ 25°C","3.1A","2.6V","790 mOhms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-ThermaTEC-Series-HT3-12-F2-3030-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/ThermaTEC3.2-SERIES.jpg,926-1166-ND,430139-513,"Laird Thermal Systems, Inc.","PELTIER MOD HT3,12,F2,3030,TA,W6",25,0,"31.24000","0","1","ThermaTEC™","Active","34.00mm x 30.00mm x 3.20mm","24.7W @ 25°C","63°C @ 25°C","2.9A","14.5V","4.65 Ohms","175°C","Lead Wires, Non-Sealed"
https://www.cui.com/product/resource/digikeypdf/cp105h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP105H-Series.jpg,102-4697-ND,CP105433H,CUI Inc.,"PELTIER, 40 X 40 X 3.3 MM, 10.5",59,0,"31.26000","0","1","CP105H","Active","40.00mm x 40.00mm x 3.30mm","93.0W @ 27°C","68°C @ 27°C","10.5A","15.4V","1.15 Ohms","100°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/TG12-2.5.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_TG12-2.5-01LS.jpg,1681-1069-ND,TG12-2.5-01LS,"Marlow Industries, Inc.",TEM GENERATOR 30X30X3.94MM,31,0,"31.43000","0","1","TG12-2.5","Active","34.01mm x 30.00mm x 3.94mm","0.4W @ 50°C","-","0.5A","1.9V","8.75 Ohms","200°C","Lead Wires, Lapped, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-OT08-18-F0-0505-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430002-501.JPG,926-1193-ND,430002-501,"Laird Thermal Systems, Inc.","PELTIER OT08,18,F0,0505,11,W2.25",97,0,"32.21000","0","1","OptoTEC™","Active","6.50mm x 4.90mm x 2.44mm","1.0W @ 25°C","67°C @ 25°C","0.8A","2.1V","2.35 Ohms","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1015T.pdf,//media.digikey.com/photos/Marlow-Industries/NL1015T-01AC.JPG,1681-1027-ND,NL1015T-01AC,"Marlow Industries, Inc.",TEM 8.79X10.97X2.39MM,85,0,"33.76000","0","1","-","Active","10.97mm x 8.79mm x 2.46mm","2.6W @ 27°C","61°C @ 27°C","1.0A","4.6V","4.07 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP085-127-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_71212-502.jpg,926-1018-ND,71212-502,"Laird Thermal Systems, Inc.","PELTIER CP085,127,06,L1,W4.5",84,0,"35.82000","0","1","CP","Active","29.72mm x 29.72mm x 3.58mm","20.0W @ 25°C","68°C @ 25°C","2.3A","14.5V","5.76 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-Annular-Series-SH08-28-05-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG-430058-508.jpg,926-1219-ND,430058-508,"Laird Thermal Systems, Inc.","PELTIER SH08,28,05,L1,W4.5",39,0,"36.96000","0","1","SH","Active","14.73mm x 10.31mm x 3.15mm","5.0W @ 25°C","67°C @ 25°C","2.6A","3.2V","1.12 Ohms","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/XLT2419.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_XLT2419-08AC.jpg,1681-1080-ND,XLT2419-08AC,"Marlow Industries, Inc.",TEM THERMOCYCLER 30X29.59X2.34MM,100,0,"38.51000","0","1","-","Active","34.01mm x 30.00mm x 2.34mm","72.0W @ 27°C","56.5°C @ 27°C","13.9A","8.0V","470 mOhms","125°C","-"
https://www.cui.com/product/resource/digikeypdf/cp125.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP125.jpg,102-4039-ND,CP12437,CUI Inc.,"PELTIER, 40 X 40 X 3.8 MM, 12 A,",75,0,"40.79000","0","1","CP125","Active","40.00mm x 40.00mm x 3.81mm","110.0W @ 27°C","68°C @ 27°C","12.0A","15.4V","950 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp85.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP85.jpg,102-4041-ND,CP85435,CUI Inc.,PELTIER MOD 40X3.5MM 8.5A INPUT,65,0,"40.79000","0","1","CP85","Active","40.00mm x 40.00mm x 3.50mm","118.0W @ 27°C","68°C @ 27°C","8.5A","24.1V","2.28 Ohms","80°C","Lead Wires"
http://assets.lairdtech.com/home/brandworld/files/THR-DS-ZT6%2C7%2CF1%2C3030%200909.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/7950001-601.jpg,926-1188-ND,7950001-601,"Laird Thermal Systems, Inc.","PELTIER MOD ZT6,7,F1,3030,TA,W8",62,0,"41.33000","0","1","ZT","Active","30.00mm x 30.00mm x 3.91mm","31.0W @ 25°C","74°C @ 25°C","6.0A","8.6V","1.23 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-UltraTEC-Series-UT11-12-F2-3030-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430759-509.jpg,926-1175-ND,430759-509,"Laird Thermal Systems, Inc.","PELTIER UT11,12,F2,3030,TA,W6",29,0,"42.54000","0","1","UltraTEC™","Active","34.00mm x 30.00mm x 2.41mm","95.4W @ 25°C","67°C @ 25°C","11.1A","14.5V","1.20 Ohms","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC6-2.5.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_RC6-2.5-01LS.jpg,1681-1063-ND,RC6-2.5-01LS,"Marlow Industries, Inc.",TEM 23.5X23.5X3.94MM,38,0,"42.60000","0","1","RC6-2.5","Active","27.90mm x 23.50mm x 3.94mm","13.0W @ 27°C","65°C @ 27°C","2.5A","8.2V","2.80 Ohms","85°C","Lead Wires, Lapped, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-ZT-Series-ZT4-7-F1-2020-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/7940001-601.jpg,926-1185-ND,7940001-601,"Laird Thermal Systems, Inc.","PELTIER MOD ZT4,7,F1,2020,TA,W8",51,0,"43.67000","0","1","ZT","Active","20.00mm x 20.00mm x 3.61mm","18.2W @ 25°C","74°C @ 25°C","3.9A","8.8V","1.92 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP10-254-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_71012-506.jpg,926-1022-ND,71012-506,"Laird Thermal Systems, Inc.","PELTIER MOD CP10,254,06,L1,W4.5",43,0,"43.76000","0","1","CP","Active","29.72mm x 59.44mm x 3.58mm","52.9W @ 25°C","67°C @ 25°C","3.0A","29.0V","8.69 Ohms","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/XLT2416.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_XLT2416-04AC.jpg,1681-1078-ND,XLT2416-04AC,"Marlow Industries, Inc.",TEM THERMOCYCLER 25.4X25.4X3.8MM,40,0,"44.00000","0","1","-","Active","28.70mm x 25.40mm x 3.81mm","33.9W @ 27°C","56°C @ 27°C","14.7A","3.6V","200 mOhms","130°C","Lead Wires, Lapped, Sealed"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET20,31,F1A,0909,11-W2.25.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/430549-501.JPG,926-1211-ND,430549-501,"Laird Thermal Systems, Inc.","PELTIR ET20,31,F1A,0909,11,W2.25",19,0,"44.02000","0","1","OptoTEC™","Active","8.79mm x 8.79mm x 2.18mm","4.2W @ 25°C","67°C @ 25°C","2.0A","3.5V","1.62 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-OT08-66-F0-1009-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430009-501.JPG,926-1196-ND,430009-501,"Laird Thermal Systems, Inc.","PELTIER OT08,66,F0,1009,11,W2.25",93,0,"44.11000","0","1","OptoTEC™","Active","11.38mm x 8.94mm x 2.44mm","3.6W @ 25°C","67°C @ 25°C","0.8A","7.6V","8.61 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-OT20-31-F1-0808-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430010-501.JPG,926-1205-ND,430010-501,"Laird Thermal Systems, Inc.","PELTIER OT20,31,F1,0808,11,W2.25",37,0,"44.37000","0","1","OptoTEC™","Active","8.10mm x 8.10mm x 2.18mm","4.2W @ 25°C","67°C @ 25°C","2.0A","3.5V","1.62 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-ThermaTEC-Series-HT8-12-F2-4040-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/ThermaTEC43.90-SERIES.JPG,926-1172-ND,430160-502,"Laird Thermal Systems, Inc.","PELTIER MOD HT8,12,F2,4040,TA,W6",36,0,"44.98000","0","1","ThermaTEC™","Active","43.90mm x 39.90mm x 3.33mm","72.9W @ 25°C","63°C @ 25°C","8.5A","14.5V","1.58 Ohms","175°C","Lead Wires, Non-Sealed"
https://www.cui.com/product/resource/digikeypdf/cp08-m.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP08-M.jpg,102-4063-ND,CP081030-M,CUI Inc.,"PELTIER, 10 X 10 X 3 MM, 0.8 A,",38,0,"47.38000","0","1","CP08-M","Active","10.00mm x 10.00mm x 3.00mm","3.7W @ 27°C","68°C @ 27°C","0.8A","8.8V","9.85 Ohms","80°C","Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-HOT12-18-F2A-0606-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430037-501.jpg,926-1212-ND,430037-501,"Laird Thermal Systems, Inc.","PELTIER HOT12,18,F2A,0606,11",28,0,"47.66000","0","1","OptoTEC™","Active","7.20mm x 6.00mm x 2.69mm","1.5W @ 25°C","64°C @ 25°C","1.2A","2.1V","1.57 Ohms","175°C","Lead Wires, Non-Sealed"
https://www.cui.com/product/resource/digikeypdf/cp130.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP130.jpg,102-4416-ND,CP13535,CUI Inc.,"PELTIER, 50 X 50 X 3.5 MM, 13 A,",47,0,"50.95000","0","1","CP130","Active","50.00mm x 50.00mm x 3.50mm","200.0W @ 27°C","68°C @ 27°C","13.0A","24.1V","1.40 Ohms","80°C","Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-OT20-66-F0-1211-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430265-501.JPG,926-1207-ND,430265-501,"Laird Thermal Systems, Inc.","PELTIER OT20,66,F0,1211,11,W2.25",8,0,"53.89000","0","1","OptoTEC™","Active","14.22mm x 11.18mm x 2.18mm","9.0W @ 25°C","67°C @ 25°C","2.0A","7.5V","3.44 Ohms","80°C","Lead Wires, Non-Sealed"
https://www.cui.com/product/resource/digikeypdf/cp45h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP45H-Series.jpg,102-4689-ND,CP455535H,CUI Inc.,"PELTIER, 50 X 50 X 5.35 MM, 4.5",93,0,"55.60000","0","1","CP45H","Active","50.00mm x 50.00mm x 5.35mm","41.0W @ 27°C","70°C @ 27°C","4.5A","15.7V","2.50 Ohms","100°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1013T.pdf,//media.digikey.com/photos/Marlow-Industries/NL1013T-01AC.JPG,1681-1026-ND,NL1013T-01AC,"Marlow Industries, Inc.",TEM 1.16X13.16X2.41MM,98,0,"56.23000","0","1","NL1013T","Active","13.16mm x 13.16mm x 2.41mm","4.8W @ 27°C","61°C @ 27°C","1.0A","8.5V","7.42 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-HOT20-65-F2A-1312-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430040-501.JPG,926-1215-ND,430040-501,"Laird Thermal Systems, Inc.","HOT20,65,F2A,1312,11 W2.25",30,0,"58.39000","0","1","OptoTEC™","Active","13.20mm x 13.20mm x 2.18mm","8.9W @ 25°C","67°C @ 25°C","2.0A","7.4V","3.39 Ohms","80°C","Lead Wires, Non-Sealed"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET20,68,F1A,1313,11-W2.25.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/430548-502.JPG,926-1306-ND,430548-502,"Laird Thermal Systems, Inc.","PELTIR ET20,68,F1A,1313,11,W2.25",53,0,"59.17000","0","1","OptoTEC™","Active","13.20mm x 13.20mm x 2.18mm","9.3W @ 25°C","67°C @ 25°C","2.0A","7.8V","3.55 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP2-71-10-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_57040-500.jpg,926-1297-ND,57040-500,"Laird Thermal Systems, Inc.","PELTIER CP2,71,10,L1,W4.5",77,0,"60.28000","0","1","CP","Active","43.94mm x 43.94mm x 5.59mm","44.2W @ 25°C","67°C @ 25°C","9.0A","7.9V","810 mOhms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-UltraTEC-Series-UT6-24-F1-5555-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430883-301.jpg,926-1299-ND,430883-301,"Laird Thermal Systems, Inc.","PELTIER UT6,24,F1,5555,TA,W6",74,0,"61.56000","0","1","UltraTEC™","Active","55.00mm x 55.00mm x 3.91mm","113.0W @ 25°C","74°C @ 25°C","6.0A","29.8V","-","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/LCC12-8.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_LCC12-8-01LS.jpg,1681-1021-ND,LCC12-8-01LS,"Marlow Industries, Inc.",TEM THERMOCYCLER 40X40X3.94MM,41,0,"61.66000","0","1","LCC12-8","Active","40.01mm x 40.01mm x 3.94mm","71.0W @ 27°C","66°C @ 27°C","7.4A","14.7V","1.60 Ohms","85°C","Lead Wires, Lapped, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/LCC12-10.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_LCC12-10-01LS.jpg,1681-1019-ND,LCC12-10-01LS,"Marlow Industries, Inc.",TEM THERMOCYCLER 40X40X3.84MM,38,0,"62.88000","0","1","LCC12-10","Active","40.00mm x 40.00mm x 3.84mm","85.0W @ 27°C","62°C @ 27°C","8.9A","14.7V","1.32 Ohms","85°C","Lead Wires, Lapped, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP2-127-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_66100-501.jpg,926-1039-ND,66100-501,"Laird Thermal Systems, Inc.","PELTIER MOD CP2,127,06,L1,W4.5",71,0,"63.44000","0","1","CP","Active","62.00mm x 62.00mm x 4.57mm","122.3W @ 25°C","67°C @ 25°C","14.3A","14.5V","940 mOhms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP2-127-10-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_64979-501.jpg,926-1040-ND,64979-501,"Laird Thermal Systems, Inc.","PELTIER MOD CP2,127,10,L1,W4.5",61,0,"65.15000","0","1","CP","Active","62.00mm x 62.00mm x 5.59mm","79.8W @ 25°C","67°C @ 25°C","9.3A","14.5V","1.44 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP2-127-10-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_64975-502.jpg,926-1268-ND,64975-502,"Laird Thermal Systems, Inc.","PELTIER CP2,127,10,L,RT,W4.5",93,0,"67.63000","0","1","CP","Active","62.00mm x 62.00mm x 5.59mm","79.8W @ 25°C","67°C @ 25°C","9.3A","14.5V","1.44 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-UltraTEC-Series-UT8-200-F2-4040-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430854-500.jpg,926-1181-ND,430854-500,"Laird Thermal Systems, Inc.","PELTIER UT8,200,F2,4040,TA,W6",30,0,"76.69000","0","1","UltraTEC™","Active","40.00mm x 40.00mm x 3.81mm","127.5W @ 25°C","71°C @ 25°C","8.5A","24.9V","2.48 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-UltraTEC-Series-UT9-28-F2-4040-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430885-601.jpg,926-1301-ND,430885-601,"Laird Thermal Systems, Inc.","PELTIER UT9,28,F2,4040,TA,W6",43,0,"77.38000","0","1","UltraTEC™","Active","44.00mm x 40.00mm x 2.79mm","206.0W @ 25°C","68°C @ 25°C","9.2A","36.7V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-192-14-20-15-25-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_9350007-302.jpg,926-1357-ND,9350007-302,"Laird Thermal Systems, Inc.","MS2,192,14,20,15,25,11,RT,W8",17,0,"126.75000","0","1","Multistage","Active","40.00mm x 40.00mm x 8.10mm","27.0W @ 25°C","88°C @ 25°C","4.5A","16.1V","-","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/PL105-7.5-40.pdf,//media.digikey.com/photos/Marlow-Industries/PL105-7.5-40-01LS.JPG,1681-1052-ND,PL105-7.5-40-01LS,"Marlow Industries, Inc.",TEM 40X40X3.1MM,11,0,"150.22000","0","1","PL105-7.5","Active","40.00mm x 40.00mm x 3.10mm","105.0W @ 27°C","60°C @ 27°C","7.6A","21.2V","2.30 Ohms","85°C","Lead Wires, Lapped, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL4040.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_NL4040-04BC.jpg,1681-1046-ND,NL4040-04BC,"Marlow Industries, Inc.",MULTISTAGE TEM21.72X28.27X14.1MM,5,0,"438.93000","0","1","-","Active","28.27mm x 21.72mm x 14.10mm","2.7W @ 27°C","120°C @ 27°C","4.0A","6.8V","1.62 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/CM23-1.9.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_CM23-1.9-07AC.jpg,1681-1002-ND,CM23-1.9-07AC,"Marlow Industries, Inc.",TEM 8.18X6.02X1.65MM,59,0,"11.08000","0","1","CM23-1.9","Active","8.18mm x 6.02mm x 1.65mm","3.4W @ 27°C","71°C @ 27°C","1.9A","2.8V","1.23 Ohms","85°C","Exterior Metallization (Both Sides Pre-Tinned), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/CM23-1.9.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_CM23-1.9-08AC.jpg,1681-1003-ND,CM23-1.9-08AC,"Marlow Industries, Inc.",TEM 8.18X6.02X1.65MM,58,0,"14.10000","0","1","CM23-1.9","Active","8.18mm x 6.02mm x 1.65mm","3.4W @ 27°C","71°C @ 27°C","1.9A","2.8V","1.23 Ohms","85°C","Exterior Metallization (Both Sides Pre-Tinned), Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp20.pdf,//media.digikey.com/Photos/CUI%20Photos/CP20151.JPG,102-1663-ND,CP20151,CUI Inc.,PELTIER MOD 15 X 5.1MM 2.0A INP,97,0,"15.80000","0","1","CP20","Active","15.00mm x 15.00mm x 5.10mm","3.7W @ 27°C","66°C @ 27°C","2.0A","3.8V","1.60 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://www.cui.com/product/resource/digikeypdf/cp85.pdf,//media.digikey.com/Photos/CUI%20Photos/CP85238.JPG,102-1680-ND,CP85238,CUI Inc.,PELTIER MOD 20 X 3.8MM 8.5A INP,93,0,"16.87000","0","1","CP85","Active","20.00mm x 20.00mm x 3.80mm","18.0W @ 27°C","68°C @ 27°C","8.5A","3.8V","400 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/XLT3-4.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_XLT3-4-01LS.jpg,1681-1084-ND,XLT3-4-01LS,"Marlow Industries, Inc.",TEM THERMOCYCLER 16X16X3.33MM,83,0,"19.51000","0","1","-","Active","20.50mm x 16.00mm x 3.33mm","9.0W @ 27°C","65°C @ 27°C","3.7A","3.6V","800 mOhms","130°C","Lead Wires, Lapped, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC3-8.pdf,//media.digikey.com/photos/Marlow-Industries/RC3-8-01LS.jpg,1681-1062-ND,RC3-8-01LS,"Marlow Industries, Inc.",TEM 20.1X20.1X3.53MM,22,0,"20.05000","0","1","RC3-8","Active","24.40mm x 20.10mm x 3.53mm","17.0W @ 27°C","65°C @ 27°C","7.4A","3.6V","400 mOhms","85°C","Lead Wires, Lapped, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP10-63-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/43280-505.JPG,926-1026-ND,43280-503,"Laird Thermal Systems, Inc.","PELTIER MOD CP10,63,06,L1,W4.5",37,0,"22.38000","0","1","CP","Active","29.72mm x 15.00mm x 3.58mm","12.7W @ 25°C","67°C @ 25°C","3.0A","7.6V","2.16 Ohms","80°C","Lead Wires, Non-Sealed"
https://www.cui.com/product/resource/digikeypdf/cp60h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP60H.jpg,102-4050-ND,CP603395H,CUI Inc.,"PELTIER, 30 X 30 X 3.95 MM, 6 A,",37,0,"22.43000","0","1","CP60H","Active","30.00mm x 30.00mm x 3.95mm","31.1W @ 27°C","70°C @ 27°C","6.0A","8.8V","1.25 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP10-17-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/43240-501.JPG,926-1295-ND,43240-501,"Laird Thermal Systems, Inc.","PELTIER CP10,17,06,L,W4.5",21,0,"23.05000","0","1","CP","Active","11.99mm x 11.99mm x 3.58mm","3.5W @ 25°C","67°C @ 25°C","3.0A","1.9V","580 mOhms","80°C","Lead Wires, Non-Sealed"
https://www.cui.com/product/resource/digikeypdf/cp40.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP40.jpg,102-4035-ND,CP40347,CUI Inc.,"PELTIER, 30 X 30 X 4.7 MM, 4 A,",39,0,"24.07000","0","1","CP40","Active","30.00mm x 30.00mm x 4.70mm","19.6W @ 27°C","68°C @ 27°C","4.0A","8.6V","1.76 Ohms","80°C","Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP2-31-10-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_56995-501.jpg,926-1042-ND,56995-501,"Laird Thermal Systems, Inc.","PELTIER MODULE CP2,31,10,L1,W4.5",7,0,"25.49000","0","1","CP","Active","29.72mm x 29.72mm x 5.59mm","18.8W @ 25°C","67°C @ 25°C","9.0A","3.8V","350 mOhms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP10-71-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430436-504.jpg,926-1027-ND,430436-504,"Laird Thermal Systems, Inc.","PELTIER MODULE CP10,71,06,L,W4.5",82,0,"25.58000","0","1","CP","Active","22.60mm x 22.60mm x 3.58mm","14.4W @ 25°C","67°C @ 25°C","3.0A","8.6V","2.43 Ohms","80°C","Lead Wires, Non-Sealed"
