Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Current","DC Resistance (DCR) (Max)","Operating Temperature","Insertion Loss","Temperature Coefficient","Ratings","Mounting Type","Package / Case","Size / Dimension","Height (Max)","Thread Size"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21PC225B0J3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6982-2-ND,NFM21PC225B0J3D,Murata Electronics North America,CAP FEEDTHRU 2.2UF 20% 6.3V 0805,16000,0,"0.11254","0","4000","Tape & Reel (TR)","EMIFIL®, NFM21","Active","2.2µF","±20%","6.3V","4A","20mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21PC225B0J3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6982-1-ND,NFM21PC225B0J3D,Murata Electronics North America,CAP FEEDTHRU 2.2UF 20% 6.3V 0805,20237,0,"0.25000","0","1","Cut Tape (CT)","EMIFIL®, NFM21","Active","2.2µF","±20%","6.3V","4A","20mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM21PC225B0J3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21C%20Series%200805.jpg,490-6982-6-ND,NFM21PC225B0J3D,Murata Electronics North America,CAP FEEDTHRU 2.2UF 20% 6.3V 0805,20237,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM21","Active","2.2µF","±20%","6.3V","4A","20mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/emc_esr_yff-sc_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-16140-2-ND,YFF18SC1H223MT0H0N,TDK Corporation,CAP FEEDTHRU 0.022UF 50V 0603,112000,0,"0.11550","0","4000","Tape & Reel (TR)","YFF-SC","Active","0.022µF","±20%","50V","1A","50mOhm","-55°C ~ 125°C","30dB @ 10MHz ~ 3GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/emc_esr_yff-sc_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-16140-1-ND,YFF18SC1H223MT0H0N,TDK Corporation,CAP FEEDTHRU 0.022UF 50V 0603,113936,0,"0.51000","0","1","Cut Tape (CT)","YFF-SC","Active","0.022µF","±20%","50V","1A","50mOhm","-55°C ~ 125°C","30dB @ 10MHz ~ 3GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/emc_esr_yff-sc_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-16140-6-ND,YFF18SC1H223MT0H0N,TDK Corporation,CAP FEEDTHRU 0.022UF 50V 0603,113936,0,"Digi-Reel","0","1","Digi-Reel®","YFF-SC","Active","0.022µF","±20%","50V","1A","50mOhm","-55°C ~ 125°C","30dB @ 10MHz ~ 3GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_yff-p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-3029-2-ND,YFF18PH0J105MT000N,TDK Corporation,CAP FEEDTHRU 1UF 20% 6.3V 0603,24000,0,"0.11550","0","4000","Tape & Reel (TR)","YFF-P","Active","1µF","±20%","6.3V","4A","12mOhm","-55°C ~ 105°C","40dB @ 800kHz ~ 1GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_yff-p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-3029-1-ND,YFF18PH0J105MT000N,TDK Corporation,CAP FEEDTHRU 1UF 20% 6.3V 0603,31230,0,"0.51000","0","1","Cut Tape (CT)","YFF-P","Active","1µF","±20%","6.3V","4A","12mOhm","-55°C ~ 105°C","40dB @ 800kHz ~ 1GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_yff-p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-3029-6-ND,YFF18PH0J105MT000N,TDK Corporation,CAP FEEDTHRU 1UF 20% 6.3V 0603,31230,0,"Digi-Reel","0","1","Digi-Reel®","YFF-P","Active","1µF","±20%","6.3V","4A","12mOhm","-55°C ~ 105°C","40dB @ 800kHz ~ 1GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_yff-p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-16133-2-ND,YFF18PC1C104MT0H0N,TDK Corporation,CAP FEEDTHRU 0.1UF 20% 16V 0603,8000,0,"0.11550","0","4000","Tape & Reel (TR)","YFF-P","Active","0.1µF","±20%","16V","4A","30mOhm","-55°C ~ 125°C","40dB @ 7MHz ~ 1GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_yff-p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-16133-1-ND,YFF18PC1C104MT0H0N,TDK Corporation,CAP FEEDTHRU 0.1UF 20% 16V 0603,12565,0,"0.51000","0","1","Cut Tape (CT)","YFF-P","Active","0.1µF","±20%","16V","4A","30mOhm","-55°C ~ 125°C","40dB @ 7MHz ~ 1GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_yff-p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-16133-6-ND,YFF18PC1C104MT0H0N,TDK Corporation,CAP FEEDTHRU 0.1UF 20% 16V 0603,12565,0,"Digi-Reel","0","1","Digi-Reel®","YFF-P","Active","0.1µF","±20%","16V","4A","30mOhm","-55°C ~ 125°C","40dB @ 7MHz ~ 1GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_yff-p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-3028-2-ND,YFF18PW0J474MT0H0N,TDK Corporation,CAP FEEDTHRU 0.47UF 6.3V 0603,4000,0,"0.11550","0","4000","Tape & Reel (TR)","YFF-P","Active","0.47µF","±20%","6.3V","4A","30mOhm","-55°C ~ 125°C","40dB @ 2MHz ~ 2GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_yff-p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-3028-1-ND,YFF18PW0J474MT0H0N,TDK Corporation,CAP FEEDTHRU 0.47UF 6.3V 0603,6060,0,"0.51000","0","1","Cut Tape (CT)","YFF-P","Active","0.47µF","±20%","6.3V","4A","30mOhm","-55°C ~ 125°C","40dB @ 2MHz ~ 2GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_yff-p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-3028-6-ND,YFF18PW0J474MT0H0N,TDK Corporation,CAP FEEDTHRU 0.47UF 6.3V 0603,6060,0,"Digi-Reel","0","1","Digi-Reel®","YFF-P","Active","0.47µF","±20%","6.3V","4A","30mOhm","-55°C ~ 125°C","40dB @ 2MHz ~ 2GHz","-","-","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_automotive_general_yff-ac_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-175320-2-ND,YFF18AC1H103MT0Y0N,TDK Corporation,AUTOMOTIVE GRADE FEED THROUGH FI,4000,0,"0.11550","0","4000","Tape & Reel (TR)","YFF-AC","Active","10000pF","±20%","50V","1A","-","-55°C ~ 125°C","30dB @ 20MHz ~ 3GHz","-","AEC-Q200","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_automotive_general_yff-ac_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-175320-1-ND,YFF18AC1H103MT0Y0N,TDK Corporation,AUTOMOTIVE GRADE FEED THROUGH FI,7290,0,"0.51000","0","1","Cut Tape (CT)","YFF-AC","Active","10000pF","±20%","50V","1A","-","-55°C ~ 125°C","30dB @ 20MHz ~ 3GHz","-","AEC-Q200","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/3tf_automotive_general_yff-ac_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20CKD%20Series.jpg,445-175320-6-ND,YFF18AC1H103MT0Y0N,TDK Corporation,AUTOMOTIVE GRADE FEED THROUGH FI,7290,0,"Digi-Reel","0","1","Digi-Reel®","YFF-AC","Active","10000pF","±20%","50V","1A","-","-55°C ~ 125°C","30dB @ 20MHz ~ 3GHz","-","AEC-Q200","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18PC225B0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6971-2-ND,NFM18PC225B0J3D,Murata Electronics North America,CAP FEEDTHRU 2.2UF 20% 6.3V 0603,4000,0,"0.12087","0","4000","Tape & Reel (TR)","EMIFIL®, NFM18","Active","2.2µF","±20%","6.3V","2A","20mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18PC225B0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6971-1-ND,NFM18PC225B0J3D,Murata Electronics North America,CAP FEEDTHRU 2.2UF 20% 6.3V 0603,6606,0,"0.27000","0","1","Cut Tape (CT)","EMIFIL®, NFM18","Active","2.2µF","±20%","6.3V","2A","20mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18PC225B0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6971-6-ND,NFM18PC225B0J3D,Murata Electronics North America,CAP FEEDTHRU 2.2UF 20% 6.3V 0603,6606,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM18","Active","2.2µF","±20%","6.3V","2A","20mOhm","-40°C ~ 85°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Renders/AVX%20Renders/W2H-W3H%20Series%201206.jpg,478-5277-2-ND,W3F15C2238AT1A,AVX Corporation,CAP FEEDTHRU 0.022UF 50V 1206,42000,0,"0.12320","0","2000","Tape & Reel (TR)","W3F","Active","0.022µF","-20%, +50%","50V","300mA","600mOhm","-55°C ~ 125°C","-","X7R","AEC-Q200","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.050"" (1.27mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Photos/AVX%20Photos/W3F1-Series.jpg,478-5277-1-ND,W3F15C2238AT1A,AVX Corporation,CAP FEEDTHRU 0.022UF 50V 1206,43128,2000,"0.51000","0","1","Cut Tape (CT)","W3F","Active","0.022µF","-20%, +50%","50V","300mA","600mOhm","-55°C ~ 125°C","-","X7R","AEC-Q200","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.050"" (1.27mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Photos/AVX%20Photos/W3F1-Series.jpg,478-5277-6-ND,W3F15C2238AT1A,AVX Corporation,CAP FEEDTHRU 0.022UF 50V 1206,43128,2000,"Digi-Reel","0","1","Digi-Reel®","W3F","Active","0.022µF","-20%, +50%","50V","300mA","600mOhm","-55°C ~ 125°C","-","X7R","AEC-Q200","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.050"" (1.27mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Photos/AVX%20Photos/W3F1-Series.jpg,478-11172-2-ND,W3F11A2208AT1A,AVX Corporation,CAP FEEDTHRU 22PF 100V 1206,8000,0,"0.12971","0","2000","Tape & Reel (TR)","W3F","Active","22pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.050"" (1.27mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Photos/AVX%20Photos/W3F1-Series.jpg,478-11172-1-ND,W3F11A2208AT1A,AVX Corporation,CAP FEEDTHRU 22PF 100V 1206,9080,0,"0.54000","0","1","Cut Tape (CT)","W3F","Active","22pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.050"" (1.27mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Photos/AVX%20Photos/W3F1-Series.jpg,478-11172-6-ND,W3F11A2208AT1A,AVX Corporation,CAP FEEDTHRU 22PF 100V 1206,9080,0,"Digi-Reel","0","1","Digi-Reel®","W3F","Active","22pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.050"" (1.27mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18CC221R1C3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6964-2-ND,NFM18CC221R1C3D,Murata Electronics North America,CAP FEEDTHRU 220PF 20% 16V 0603,4000,0,"0.13073","0","4000","Tape & Reel (TR)","EMIFIL®, NFM18","Active","220pF","±20%","16V","500mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18CC221R1C3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6964-1-ND,NFM18CC221R1C3D,Murata Electronics North America,CAP FEEDTHRU 220PF 20% 16V 0603,5089,0,"0.30000","0","1","Cut Tape (CT)","EMIFIL®, NFM18","Active","220pF","±20%","16V","500mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18CC221R1C3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6964-6-ND,NFM18CC221R1C3D,Murata Electronics North America,CAP FEEDTHRU 220PF 20% 16V 0603,5089,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM18","Active","220pF","±20%","16V","500mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Photos/AVX%20Photos/W2F1-Series.jpg,478-11159-2-ND,W2F11A2208AT1F,AVX Corporation,CAP FEEDTHRU 22PF 100V 0805,10000,4000,"0.13371","0","1000","Tape & Reel (TR)","W2F","Active","22pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Photos/AVX%20Photos/W2F1-Series.jpg,478-11159-1-ND,W2F11A2208AT1F,AVX Corporation,CAP FEEDTHRU 22PF 100V 0805,10870,4000,"0.52000","0","1","Cut Tape (CT)","W2F","Active","22pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Photos/AVX%20Photos/W2F1-Series.jpg,478-11159-6-ND,W2F11A2208AT1F,AVX Corporation,CAP FEEDTHRU 22PF 100V 0805,10870,4000,"Digi-Reel","0","1","Digi-Reel®","W2F","Active","22pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Photos/AVX%20Photos/W2F1-Series.jpg,478-11160-2-ND,W2F11A4708AT1F,AVX Corporation,CAP FEEDTHRU 47PF 100V 0805,4000,0,"0.13371","0","1000","Tape & Reel (TR)","W2F","Active","47pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Photos/AVX%20Photos/W2F1-Series.jpg,478-11160-1-ND,W2F11A4708AT1F,AVX Corporation,CAP FEEDTHRU 47PF 100V 0805,4940,0,"0.52000","0","1","Cut Tape (CT)","W2F","Active","47pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Photos/AVX%20Photos/W2F1-Series.jpg,478-11160-6-ND,W2F11A4708AT1F,AVX Corporation,CAP FEEDTHRU 47PF 100V 0805,4940,0,"Digi-Reel","0","1","Digi-Reel®","W2F","Active","47pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Renders/AVX%20Renders/W2H-W3H%20Series%200805.jpg,478-5476-2-ND,W2H15C4738AT1A,AVX Corporation,CAP FEEDTHRU 0.047UF 50V 0805,8000,0,"0.13464","0","4000","Tape & Reel (TR)","W2H","Active","0.047µF","-20%, +50%","50V","2A","150mOhm","-55°C ~ 125°C","-","X7R","-","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Renders/AVX%20Renders/W2H-W3H%20Series%200805.jpg,478-5476-1-ND,W2H15C4738AT1A,AVX Corporation,CAP FEEDTHRU 0.047UF 50V 0805,8055,0,"0.60000","0","1","Cut Tape (CT)","W2H","Active","0.047µF","-20%, +50%","50V","2A","150mOhm","-55°C ~ 125°C","-","X7R","-","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Renders/AVX%20Renders/W2H-W3H%20Series%200805.jpg,478-5476-6-ND,W2H15C4738AT1A,AVX Corporation,CAP FEEDTHRU 0.047UF 50V 0805,11955,0,"Digi-Reel","0","1","Digi-Reel®","W2H","Active","0.047µF","-20%, +50%","50V","2A","150mOhm","-55°C ~ 125°C","-","X7R","-","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,"//media.digikey.com/Renders/AVX%20Renders/W2F,%20W3F%20Series%200805.jpg",478-2233-2-ND,W2F11A4718AT1F,AVX Corporation,CAP FEEDTHRU 470PF 100V 0805,10000,0,"0.13668","0","1000","Tape & Reel (TR)","W2F","Active","470pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,"//media.digikey.com/Renders/AVX%20Renders/W2F,%20W3F%20Series%200805.jpg",478-2233-1-ND,W2F11A4718AT1F,AVX Corporation,CAP FEEDTHRU 470PF 100V 0805,10457,0,"0.62000","0","1","Cut Tape (CT)","W2F","Active","470pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,"//media.digikey.com/Renders/AVX%20Renders/W2F,%20W3F%20Series%200805.jpg",478-2233-6-ND,W2F11A4718AT1F,AVX Corporation,CAP FEEDTHRU 470PF 100V 0805,10457,0,"Digi-Reel","0","1","Digi-Reel®","W2F","Active","470pF","-20%, +50%","100V","300mA","600mOhm","-55°C ~ 125°C","-","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Renders/AVX%20Renders/W2H-W3H%20Series%200805.jpg,478-5468-2-ND,W2H15C4738AT1F,AVX Corporation,CAP FEEDTHRU 0.047UF 50V 0805,12000,0,"0.15259","0","1000","Tape & Reel (TR)","W2H","Active","0.047µF","-20%, +50%","50V","2A","150mOhm","-55°C ~ 125°C","-","X7R","-","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Renders/AVX%20Renders/W2H-W3H%20Series%200805.jpg,478-5468-1-ND,W2H15C4738AT1F,AVX Corporation,CAP FEEDTHRU 0.047UF 50V 0805,13034,0,"0.60000","0","1","Cut Tape (CT)","W2H","Active","0.047µF","-20%, +50%","50V","2A","150mOhm","-55°C ~ 125°C","-","X7R","-","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Renders/AVX%20Renders/W2H-W3H%20Series%200805.jpg,478-5468-6-ND,W2H15C4738AT1F,AVX Corporation,CAP FEEDTHRU 0.047UF 50V 0805,13034,0,"Digi-Reel","0","1","Digi-Reel®","W2H","Active","0.047µF","-20%, +50%","50V","2A","150mOhm","-55°C ~ 125°C","-","X7R","-","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
http://datasheets.avx.com/AVX-Auto-W2FW3F.pdf,//media.digikey.com/Renders/AVX%20Renders/W2H-W3H%20Series%200805.jpg,478-5472-2-ND,W2H15C1028AT1F,AVX Corporation,CAP FEEDTHRU 1000PF 50V 0805,2000,0,"0.15259","0","1000","Tape & Reel (TR)","W2H","Active","1000pF","-20%, +50%","50V","1A","150mOhm","-55°C ~ 125°C","-","X7R","-","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.14mm)","-"
