Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency - Center","Bandwidth","Insertion Loss","Ratings","Applications","Mounting Type","Package / Case","Height (Max)","Size / Dimension"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6BG1G582R6TT &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5644-6-ND,F6BG1G582R6TT-J,Taiyo Yuden,FILTER SAW 1.582GHZ 5SMD,9696,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","1.582GHz","-","1.7dB","-","GPS","Surface Mount","5-SMD, No Lead","0.017"" (0.44mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5653-2-ND,F5QA751M0M2QM-J,Taiyo Yuden,FILTER SAW 751MHZ 5SMD,5000,0,"0.22890","0","5000","Tape & Reel (TR)","F5","Active","751MHz","10MHz","1.9dB","-","CDMA, WCDMA, LTE","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5653-1-ND,F5QA751M0M2QM-J,Taiyo Yuden,FILTER SAW 751MHZ 5SMD,9872,0,"0.55000","0","1","Cut Tape (CT)","F5","Active","751MHz","10MHz","1.9dB","-","CDMA, WCDMA, LTE","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5653-6-ND,F5QA751M0M2QM-J,Taiyo Yuden,FILTER SAW 751MHZ 5SMD,9872,0,"Digi-Reel","0","1","Digi-Reel®","F5","Active","751MHz","10MHz","1.9dB","-","CDMA, WCDMA, LTE","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3714.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3733-2-ND,B39311B3714U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 314.35MHZ 6SMD,9000,0,"0.73502","0","9000","Tape & Reel (TR)","-","Active","314.35MHz","-","1.9dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3714.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3733-1-ND,B39311B3714U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 314.35MHZ 6SMD,12158,0,"1.75000","0","1","Cut Tape (CT)","-","Active","314.35MHz","-","1.9dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QA1G950M2AA &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6079-2-ND,F6QA1G950M2AA-J,Taiyo Yuden,FILTER SAW 1.95GHZ 5SMD,5000,0,"0.15200","0","5000","Tape & Reel (TR)","F6","Active","1.95GHz","60MHz","1.8dB","-","Cellular, LTE, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QA1G950M2AA &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6079-1-ND,F6QA1G950M2AA-J,Taiyo Yuden,"SAW FILTER, W-CDMA / CDMA / LTE,",9417,0,"0.37000","0","1","Cut Tape (CT)","F6","Active","1.95GHz","60MHz","1.8dB","-","Cellular, LTE, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QA1G950M2AA &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6079-6-ND,F6QA1G950M2AA-J,Taiyo Yuden,"SAW FILTER, W-CDMA / CDMA / LTE,",9417,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","1.95GHz","60MHz","1.8dB","-","Cellular, LTE, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6198-2-ND,F6QA1G474H2JS-J,Taiyo Yuden,FILTER SAW 5SMD,5000,0,"0.22890","0","5000","Tape & Reel (TR)","F6","Active","-","-","1.8dB","-","General Purpose","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6198-1-ND,F6QA1G474H2JS-J,Taiyo Yuden,FILTER SAW 5SMD,5000,0,"0.55000","0","1","Cut Tape (CT)","F6","Active","-","-","1.8dB","-","General Purpose","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6198-6-ND,F6QA1G474H2JS-J,Taiyo Yuden,FILTER SAW 5SMD,5000,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","-","-","1.8dB","-","General Purpose","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6136-2-ND,FAR-F6KA-1G7475-D4CY-Z,Taiyo Yuden,FILTER SAW 1.748GHZ 5SMD,3000,0,"0.22950","0","3000","Tape & Reel (TR)","F6","Active","1.748GHz","75MHz","2.5dB","-","DCS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6136-1-ND,FAR-F6KA-1G7475-D4CY-Z,Taiyo Yuden,FILTER SAW 1.7475GHZ,4451,0,"0.52000","0","1","Cut Tape (CT)","F6","Active","1.748GHz","75MHz","2.5dB","-","DCS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6136-6-ND,FAR-F6KA-1G7475-D4CY-Z,Taiyo Yuden,FILTER SAW 1.7475GHZ,4451,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","1.748GHz","75MHz","2.5dB","-","DCS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,-,587-6240-2-ND,G6QN2G605M2RM-J,Taiyo Yuden,"SAW, RX DUAL TYPE, BAND39 / BAND",5000,0,"0.43143","0","5000","Tape & Reel (TR)","G6000","Active","-","-","2.2dB","-","-","Surface Mount","10-SMD, No Lead","0.020"" (0.50mm)","0.059"" L x 0.043"" W (1.50mm x 1.10mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,-,587-6240-1-ND,G6QN2G605M2RM-J,Taiyo Yuden,"SAW, RX DUAL TYPE, BAND39 / BAND",5000,0,"1.03000","0","1","Cut Tape (CT)","G6000","Active","-","-","2.2dB","-","-","Surface Mount","10-SMD, No Lead","0.020"" (0.50mm)","0.059"" L x 0.043"" W (1.50mm x 1.10mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,-,587-6240-6-ND,G6QN2G605M2RM-J,Taiyo Yuden,"SAW, RX DUAL TYPE, BAND39 / BAND",5000,0,"Digi-Reel","0","1","Digi-Reel®","G6000","Active","-","-","2.2dB","-","-","Surface Mount","10-SMD, No Lead","0.020"" (0.50mm)","0.059"" L x 0.043"" W (1.50mm x 1.10mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3519.pdf,-,B39162B3519U410TR-ND,B39162B3519U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.585GHZ 6SMD,9000,0,"0.83083","0","9000","Tape & Reel (TR)","-","Active","1.585GHz","-","1.9dB","AEC-Q200","General Purpose","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3519.pdf,-,B39162B3519U410CT-ND,B39162B3519U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.585GHZ 6SMD,9116,0,"1.98000","0","1","Cut Tape (CT)","-","Active","1.585GHz","-","1.9dB","AEC-Q200","General Purpose","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3519.pdf,-,B39162B3519U410DKR-ND,B39162B3519U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.585GHZ 6SMD,9116,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.585GHz","-","1.9dB","AEC-Q200","General Purpose","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6205-2-ND,G6KJ2G605D4AB-Z,Taiyo Yuden,FILTER SAW 10SMD,3000,0,"1.09125","0","3000","Tape & Reel (TR)","G5","Active","-","-","2.6dB","-","General Purpose","Surface Mount","10-SMD, No Lead","0.020"" (0.50mm)","0.071"" L x 0.055"" W (1.80mm x 1.40mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6205-1-ND,G6KJ2G605D4AB-Z,Taiyo Yuden,FILTER SAW 10SMD,3000,0,"2.48000","0","1","Cut Tape (CT)","G5","Active","-","-","2.6dB","-","General Purpose","Surface Mount","10-SMD, No Lead","0.020"" (0.50mm)","0.071"" L x 0.055"" W (1.80mm x 1.40mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-6205-6-ND,G6KJ2G605D4AB-Z,Taiyo Yuden,FILTER SAW 10SMD,3000,0,"Digi-Reel","0","1","Digi-Reel®","G5","Active","-","-","2.6dB","-","General Purpose","Surface Mount","10-SMD, No Lead","0.020"" (0.50mm)","0.071"" L x 0.055"" W (1.80mm x 1.40mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6HF2G441AF46 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5998-2-ND,F6HF2G441AF46-Z,Taiyo Yuden,FILTER SAW 5SMD,3000,0,"1.30425","0","3000","Tape & Reel (TR)","F6","Active","-","79MHz","1.6dB","-","WLAN","Surface Mount","5-SMD, No Lead","0.024"" (0.60mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6HF2G441AF46 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5998-1-ND,F6HF2G441AF46-Z,Taiyo Yuden,FILTER SAW 1.4X1.0X0.6,4995,0,"2.97000","0","1","Cut Tape (CT)","F6","Active","-","79MHz","1.6dB","-","WLAN","Surface Mount","5-SMD, No Lead","0.024"" (0.60mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6HF2G441AF46 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5998-6-ND,F6HF2G441AF46-Z,Taiyo Yuden,FILTER SAW 1.4X1.0X0.6,4995,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","-","79MHz","1.6dB","-","WLAN","Surface Mount","5-SMD, No Lead","0.024"" (0.60mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
https://en.rf360jv.com/inf/40/ds/is/B9628.pdf,-,B39232B9628P810TR-ND,B39232B9628P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.35GHZ 5SMD,10000,0,"1.66250","0","5000","Tape & Reel (TR)","B9628","Active","2.35GHz","100MHz","3.5dB","-","WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.055"" L x 0.043"" W (1.40mm x 1.09mm)"
https://en.rf360jv.com/inf/40/ds/is/B9628.pdf,-,B39232B9628P810CT-ND,B39232B9628P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.35GHZ 5SMD,13410,0,"4.13000","0","1","Cut Tape (CT)","B9628","Active","2.35GHz","100MHz","3.5dB","-","WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.055"" L x 0.043"" W (1.40mm x 1.09mm)"
https://en.rf360jv.com/inf/40/ds/is/B9628.pdf,-,B39232B9628P810DKR-ND,B39232B9628P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.35GHZ 5SMD,13410,0,"Digi-Reel","0","1","Digi-Reel®","B9628","Active","2.35GHz","100MHz","3.5dB","-","WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.055"" L x 0.043"" W (1.40mm x 1.09mm)"
https://en.rf360jv.com/inf/40/ds/is/B5107.pdf,-,B39711B5107U410TR-ND,B39711B5107U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),RF DIPLEXER 393.5/1848MHZ 6SMD,6000,0,"2.06150","0","3000","Tape & Reel (TR)","-","Active","-","-","-","-","-","Surface Mount","6-SMD, No Lead","-","-"
https://en.rf360jv.com/inf/40/ds/is/B5107.pdf,-,B39711B5107U410CT-ND,B39711B5107U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),RF DIPLEXER 393.5/1848MHZ 6SMD,7169,0,"4.94000","0","1","Cut Tape (CT)","-","Active","-","-","-","-","-","Surface Mount","6-SMD, No Lead","-","-"
https://en.rf360jv.com/inf/40/ds/is/B5107.pdf,-,B39711B5107U410DKR-ND,B39711B5107U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),RF DIPLEXER 393.5/1848MHZ 6SMD,7169,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","-","-","-","Surface Mount","6-SMD, No Lead","-","-"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F5QA881M5M2AU &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5651-2-ND,F5QA881M5M2AU-J,Taiyo Yuden,FILTER SAW 881.5MHZ 5SMD,0,0,"0.15200","0","5000","Tape & Reel (TR)","F5","Active","881.5MHz","25MHz","1.3dB","-","CDMA, WCDMA, LTE","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F5QA881M5M2AU &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5651-1-ND,F5QA881M5M2AU-J,Taiyo Yuden,FILTER SAW 881.5MHZ 5SMD,3835,0,"0.37000","0","1","Cut Tape (CT)","F5","Active","881.5MHz","25MHz","1.3dB","-","CDMA, WCDMA, LTE","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F5QA881M5M2AU &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5651-6-ND,F5QA881M5M2AU-J,Taiyo Yuden,FILTER SAW 881.5MHZ 5SMD,3835,0,"Digi-Reel","0","1","Digi-Reel®","F5","Active","881.5MHz","25MHz","1.3dB","-","CDMA, WCDMA, LTE","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5649-2-ND,F5QA737M5M2QN-J,Taiyo Yuden,FILTER SAW 737.5MHZ 5SMD,0,0,"0.15200","0","5000","Tape & Reel (TR)","F5","Active","737.5MHz","17MHz","1.6dB","-","CDMA, WCDMA, LTE","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5649-1-ND,F5QA737M5M2QN-J,Taiyo Yuden,FILTER SAW 737.5MHZ 5SMD,1576,0,"0.37000","0","1","Cut Tape (CT)","F5","Active","737.5MHz","17MHz","1.6dB","-","CDMA, WCDMA, LTE","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5649-6-ND,F5QA737M5M2QN-J,Taiyo Yuden,FILTER SAW 737.5MHZ 5SMD,1576,0,"Digi-Reel","0","1","Digi-Reel®","F5","Active","737.5MHz","17MHz","1.6dB","-","CDMA, WCDMA, LTE","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QG2G140P2KA &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3345-2-ND,F6QG2G140P2KA-J,Taiyo Yuden,FILTER SAW 2.14GHZ 5SMD,0,0,"0.21600","0","5000","Tape & Reel (TR)","F6","Active","2.14GHz","60MHz","1.7dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QG2G140P2KA &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3345-1-ND,F6QG2G140P2KA-J,Taiyo Yuden,FILTER SAW 2.14GHZ 5SMD,4988,0,"0.52000","0","1","Cut Tape (CT)","F6","Active","2.14GHz","60MHz","1.7dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QG2G140P2KA &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3345-6-ND,F6QG2G140P2KA-J,Taiyo Yuden,FILTER SAW 2.14GHZ 5SMD,4988,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","2.14GHz","60MHz","1.7dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2847-2-ND,FAR-F5KA-897M50-D4DC-Z,Taiyo Yuden,FILTER SAW 897.5MHZ 5SMD,0,0,"0.22950","0","3000","Tape & Reel (TR)","F5","Active","897.5MHz","35MHz","2.2dB","-","Cellular, GSM","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2847-1-ND,FAR-F5KA-897M50-D4DC-Z,Taiyo Yuden,FILTER SAW 897.5MHZ 5SMD,2562,0,"0.52000","0","1","Cut Tape (CT)","F5","Active","897.5MHz","35MHz","2.2dB","-","Cellular, GSM","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2847-6-ND,FAR-F5KA-897M50-D4DC-Z,Taiyo Yuden,FILTER SAW 897.5MHZ 5SMD,2562,0,"Digi-Reel","0","1","Digi-Reel®","F5","Active","897.5MHz","35MHz","2.2dB","-","Cellular, GSM","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3006-2-ND,F6KA2G535L4AM-Z,Taiyo Yuden,FILTER SAW 2.535GHZ 5SMD,0,0,"0.22950","0","3000","Tape & Reel (TR)","F6","Active","2.535GHz","70MHz","1.6dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3006-1-ND,F6KA2G535L4AM-Z,Taiyo Yuden,FILTER SAW 2.535GHZ 5SMD,2319,0,"0.52000","0","1","Cut Tape (CT)","F6","Active","2.535GHz","70MHz","1.6dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3006-6-ND,F6KA2G535L4AM-Z,Taiyo Yuden,FILTER SAW 2.535GHZ 5SMD,2319,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","2.535GHz","70MHz","1.6dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QB1G585P2BQ &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3344-2-ND,F6QB1G585P2BQ-J,Taiyo Yuden,FILTER SAW 1.585GHZ 5SMD,0,0,"0.21600","0","5000","Tape & Reel (TR)","F6","Active","1.585GHz","2MHz","1.2dB","-","GPS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QB1G585P2BQ &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3344-1-ND,F6QB1G585P2BQ-J,Taiyo Yuden,FILTER SAW 1.585GHZ 5SMD,1106,0,"0.52000","0","1","Cut Tape (CT)","F6","Active","1.585GHz","2MHz","1.2dB","-","GPS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6QB1G585P2BQ &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-3344-6-ND,F6QB1G585P2BQ-J,Taiyo Yuden,FILTER SAW 1.585GHZ 5SMD,1106,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","1.585GHz","2MHz","1.2dB","-","GPS","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2836-2-ND,FAR-F5KB-881M50-B4ED-Z,Taiyo Yuden,FILTER SAW 881.5MHZ 5SMD,0,0,"0.24000","0","3000","Tape & Reel (TR)","F5","Active","881.5MHz","25MHz","1.5dB","-","Cellular, CDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2836-1-ND,FAR-F5KB-881M50-B4ED-Z,Taiyo Yuden,FILTER SAW 881.5MHZ 5SMD,2985,0,"0.54000","0","1","Cut Tape (CT)","F5","Active","881.5MHz","25MHz","1.5dB","-","Cellular, CDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
