Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Function","Motor Type","Voltage - Rated","RPM","Torque - Rated (oz-in / mNm)","Power - Rated","Encoder Type","Size / Dimension","Diameter - Shaft","Length - Shaft and Bearing","Mounting Hole Spacing","Termination Style","Features","Gear Reduction Ratio","Torque - Max Momentary (oz-in / mNm)","Operating Temperature"
https://www.parallax.com/sites/default/files/downloads/900-00360-Feedback-360-HS-Servo-v1.2.pdf,//media.digikey.com/Photos/Parallax%20Photos/MFG_900-00360.jpg,900-00360-ND,900-00360,Parallax Inc.,FEEDBACK 360 HIGH SPEED SERVO,42,0,"27.99000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Continuous Rotation","6VDC","120 RPM","34.7 / 245","-","Incremental","Rectangular - 2.146"" x 0.787"" (54.50mm x 20.00mm)","-","-","-","Wire Leads with Connector","-","-","-","-15°C ~ 70°C"
https://github.com/Arduinolibrary/DFRobot_12V_DC_Motor_350RPM_with_Encoder/raw/master/Dimension.png,//media.digikey.com/Photos/DFRobot/MFG_FIT0493.jpg,1738-1269-ND,FIT0493,DFRobot,12V DC MOTOR 350RPM W/ENCODER (1,24,0,"29.87000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","350 RPM","-","-","Incremental","Round - 0.960"" Dia (24.40mm)","0.157"" (4.00mm)","0.472"" (12.00mm)","-","Connector","-","34","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0185_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0185.JPG,1738-1105-ND,FIT0185,DFRobot,12V DC MOTOR 83RPM W/ENCODER,21,0,"29.87000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","83 RPM","-","-","Incremental","Round - 1.457"" Dia (37.00mm)","0.236"" (6.00mm)","0.827"" (21.00mm)","0.610"" (15.50mm)","Wire Leads","-","131","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0186_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0186.jpg,1738-1106-ND,FIT0186,DFRobot,12V DC MOTOR 251RPM W/ENCODER,16,0,"29.87000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","251 RPM","-","-","Incremental","Round - 1.457"" Dia (37.00mm)","0.236"" (6.00mm)","0.827"" (21.00mm)","0.610"" (15.50mm)","Wire Leads","-","43.8","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0403_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0403.jpg,1738-1156-ND,FIT0403,DFRobot,12V DC MOTOR 122RPM W/ENCODER,6,0,"29.87000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","121 RPM","-","-","Incremental","Round - 1.457"" Dia (37.00mm)","0.236"" (6.00mm)","0.827"" (21.00mm)","1.220"" (31.00mm)","Wire Leads with Connector","-","90","-","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/mg16b.pdf,//media.digikey.com/Photos/Copal%20Photos/Series-MG16B.jpg,563-2081-ND,MG16B-030-AB-00,Nidec Copal Electronics,DC12V 380RPM METAL PLANETARY GEA,51,0,"37.03000","0","1","MG16B","Active","DC Motor","Gearmotor","-","12VDC","380 RPM","2.83 / 20","-","-","Round - 0.629"" Dia (16.00mm)","0.118"" (3.00mm)","0.394"" (10.00mm)","0.433"" (11.00mm)","Wire Leads","-","30","4.25 / 30","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/mg16b.pdf,//media.digikey.com/Photos/Copal%20Photos/Series-MG16B.jpg,563-2087-ND,MG16B-240-AB-00,Nidec Copal Electronics,DC12V 40RPM METAL PLANETARY GEAR,49,0,"37.03000","0","1","MG16B","Active","DC Motor","Gearmotor","-","12VDC","40 RPM","17 / 120","-","-","Round - 0.629"" Dia (16.00mm)","0.118"" (3.00mm)","0.394"" (10.00mm)","0.433"" (11.00mm)","Wire Leads","-","240","25.49 / 180","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/mg16b.pdf,//media.digikey.com/Photos/Copal%20Photos/Series-MG16B.jpg,563-2083-ND,MG16B-060-AB-00,Nidec Copal Electronics,DC12V 160RPM METAL PLANETARY GEA,41,0,"37.03000","0","1","MG16B","Active","DC Motor","Gearmotor","-","12VDC","160 RPM","5.66 / 40","-","-","Round - 0.629"" Dia (16.00mm)","0.118"" (3.00mm)","0.394"" (10.00mm)","0.433"" (11.00mm)","Wire Leads","-","60","8.5 / 60","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/mg16b.pdf,//media.digikey.com/Photos/Copal%20Photos/Series-MG16B.jpg,563-2080-ND,MG16B-030-AA-00,Nidec Copal Electronics,DC6V 380RPM METAL PLANETARY GEAR,39,0,"37.03000","0","1","MG16B","Active","DC Motor","Gearmotor","-","6VDC","380 RPM","2.83 / 20","-","-","Round - 0.629"" Dia (16.00mm)","0.118"" (3.00mm)","0.394"" (10.00mm)","0.433"" (11.00mm)","Wire Leads","-","30","4.25 / 30","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/mg16b.pdf,//media.digikey.com/Photos/Copal%20Photos/Series-MG16B.jpg,563-2089-ND,MG16B-300-AB-00,Nidec Copal Electronics,DC12V 34RPM METAL PLANETARY GEAR,36,0,"37.03000","0","1","MG16B","Active","DC Motor","Gearmotor","-","12VDC","34 RPM","22.7 / 160","-","-","Round - 0.629"" Dia (16.00mm)","0.118"" (3.00mm)","0.394"" (10.00mm)","0.433"" (11.00mm)","Wire Leads","-","300","33.99 / 240","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/mg16b.pdf,//media.digikey.com/Photos/Copal%20Photos/Series-MG16B.jpg,563-2085-ND,MG16B-120-AB-00,Nidec Copal Electronics,DC12V 100RPM METAL PLANETARY GEA,33,0,"37.03000","0","1","MG16B","Active","DC Motor","Gearmotor","-","12VDC","100 RPM","8.5 / 60","-","-","Round - 0.629"" Dia (16.00mm)","0.118"" (3.00mm)","0.394"" (10.00mm)","0.433"" (11.00mm)","Wire Leads","-","120","12.75 / 90","-"
http://www.portescap.com/sites/default/files/16n28_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/MFG_16N28.jpg,403-1066-ND,16N28-207E.201,Portescap,STANDARD MOTOR 10800 RPM 12VDC,64,0,"39.72000","0","1","16N28","Active","DC Motor","Standard","Brushed","12VDC","10800 RPM","0.35 / 2.4","1.7W","-","Round - 0.629"" Dia (16.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.394"" (10.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.portescap.com/sites/default/files/22v28_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/MFG_22V28.jpg,403-1086-ND,22V28-213E.201,Portescap,STANDARD MOTOR 10000 RPM 12VDC,69,0,"59.47000","0","1","22V28","Active","DC Motor","Standard","Brushed","12VDC","10000 RPM","1.2 / 8.48","4.2W","-","Round - 0.866"" Dia (22.00mm)","0.079"" (2.00mm)","0.402"" (10.20mm)","0.670"" (17.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.portescap.com/sites/default/files/16n78_athlonix_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/16N78-212P.1001.JPG,403-1041-ND,16N78-212P.1001,Portescap,STANDARD MOTOR 10000 RPM 6VDC,36,0,"64.85000","0","1","16N78 Athlonix","Active","DC Motor","Standard","Brushed","6VDC","10000 RPM","0.98 / 6.9","5.4W","-","Round - 0.629"" Dia (16.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.354"" (9.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.portescap.com/sites/default/files/22n78_athlonix_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/22N78-319P_1001.JPG,403-1043-ND,22N78-319P.1001,Portescap,STANDARD MOTOR 10000 RPM 6VDC,3,0,"81.34000","0","1","22N78 Athlonix","Active","DC Motor","Standard","Brushed","6VDC","10000 RPM","2.22 / 15.7","13W","-","Round - 0.866"" Dia (22.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.670"" (17.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://media.crouzet.com/datasheets/english/dc-motors-d-c-geared-motors-with-brushes-0-5-nm-ovoid-3-9-watts-3-9-w-Part%20number-82861006.pdf,//media.digikey.com/Photos/Crouzet%20Photos/MFG_82861xxx.jpg,966-1746-ND,82861006,Crouzet,GEARMOTOR 430 RPM 12VDC,77,0,"87.84000","0","1","82861","Active","DC Motor","Gearmotor","Brushed","12VDC","430 RPM","70.81 / 500","3.9W","-","Round - 1.268"" Dia (32.20mm)","0.157"" (4.00mm)","-","1.874"" (47.60mm)","Solder Tab","-","10","-","-"
http://media.crouzet.com/datasheets/english/dc-motors-d-c-geared-motors-with-brushes-0-5-nm-rpt5-3-9-watts-3-9-w-Part%20number-82862004.pdf,//media.digikey.com/Photos/Crouzet%20Photos/82862004.jpg,966-1756-ND,82862004,Crouzet,GEARMOTOR 440 RPM 24VDC,70,0,"99.52000","0","1","82862","Active","DC Motor","Gearmotor","Brushed","24VDC","440 RPM","70.81 / 500","3.9W","-","Round - 1.268"" Dia (32.20mm)","0.157"" (4.00mm)","0.492"" (12.50mm)","1.874"" (47.60mm)","Solder Tab","-","9.76","-","-"
http://media.crouzet.com/datasheets/english/dc-motors-dc-direct-drive-brushed-motors-42-mm-14-to-31-watts-31-w-Part%20number-82800502.pdf,//media.digikey.com/Photos/Crouzet%20Photos/82800502.jpg,966-1743-ND,82800502,Crouzet,STANDARD MOTOR 3070 RPM 24VDC,16,0,"100.87000","0","1","82800","Active","DC Motor","Standard","Brushed","24VDC","3070 RPM","9.91 / 70","31W","-","Round - 1.654"" Dia (42.00mm)","0.236"" (6.00mm)","1.008"" (25.60mm)","-","Solder Tab","-","-","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,1110-4035-ND,M9MZ90GK4YGA,Panasonic Industrial Automation Sales,MOTOR AC INDUCT 90MM 90W 220VAC,2,0,"117.10000","0","1","-","Active","AC Motor","Standard","-","220VAC","1675 RPM","72.22 / 510","90W","-","Square - 3.540"" x 3.540"" (90.00mm x 90.00mm)","-","0.079"" (2.00mm)","4.094"" (104.00mm)","Connector","-","-","-","-10°C ~ 40°C"
http://media.crouzet.com/datasheets/english/dc-motors-d-c-geared-motors-with-brushes-2-nm-double-ovoid-3-9-watts-3-9-w-Part%20number-82869013.pdf,//media.digikey.com/Photos/Crouzet%20Photos/82869014.JPG,966-1769-ND,82869013,Crouzet,GEARMOTOR 27 RPM 24VDC,79,0,"117.32000","0","1","82869","Active","DC Motor","Gearmotor","Brushed","24VDC","27 RPM","283.3 / 2000","3.9W","-","Round - 1.268"" Dia (32.20mm)","0.236"" (6.00mm)","0.717"" (18.20mm)","1.874"" (47.60mm)","Solder Tab","-","160","-","-"
https://www.trinamic.com/_scripts/download.php?file=_articles%2Fproducts%2Fmotors%2Fqmot-qbl5704%2F_datasheet%2FQBL5704_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/QBL5704-94-04-032.jpg,1460-1090-ND,QBL5704-94-04-032,Trinamic Motion Control GmbH,STANDARD MOTOR 4000 RPM 36VDC,23,0,"144.94000","0","1","QMot QBL5704","Active","DC Motor","Standard","Brushless (BLDC)","36VDC","4000 RPM","45.32 / 320","134W","-","Round - 2.244"" Dia (57.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.811"" (46.00mm)","Wire Leads","-","-","138.8 / 980","-20°C ~ 40°C"
https://www.trinamic.com/_scripts/download.php?file=_articles%2Fproducts%2Fmotors%2Fqmot-qbl4208%2F_datasheet%2FQBL4208_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/QBL4208-100-04-025.jpg,1460-1089-ND,QBL4208-100-04-025,Trinamic Motion Control GmbH,STANDARD MOTOR 4000 RPM 24VDC,16,0,"157.02000","0","1","QMot QBL4208","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","4000 RPM","35.4 / 250","104.7W","-","Square - 1.654"" x 1.654"" (42.00mm x 42.00mm)","0.197"" (5.00mm)","0.866"" (22.00mm)","1.417"" (36.00mm)","Wire Leads","-","-","106.2 / 750","-20°C ~ 40°C"
http://media.crouzet.com/datasheets/english/dc-motors-d-c-geared-motors-with-brushes-5-nm-rc5-33-watts-33-w-Part%20number-80835003.pdf,//media.digikey.com/Photos/Crouzet%20Photos/80835003.jpg,966-1727-ND,80835003,Crouzet,GEARMOTOR 47 RPM 24VDC,8,0,"289.46000","0","1","80835","Active","DC Motor","Gearmotor","Brushed","24VDC","47 RPM","708.1 / 5000","33W","-","Square - 2.559"" x 2.559"" (65.00mm x 65.00mm)","0.315"" (8.00mm)","0.894"" (22.70mm)","3.118"" (79.20mm)","Wire Leads","-","38.28","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD011G1S.jpg,1110-3686-ND,MSMD011G1S,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 100VAC,14,0,"481.65000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","45.32 / 320","100W","Incremental","Square - 5.118"" x 5.118"" (130.00mm x 130.00mm)","0.945"" (24.00mm)","2.559"" (65.00mm)","5.709"" (145.00mm)","Wire Leads","Key","-","134.5 / 950","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD042G1S.jpg,1110-3705-ND,MSMD041G1S,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 100VAC,5,0,"543.40000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","184.1 / 1300","400W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Wire Leads","Key","-","538.1 / 3800","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,-,1110-4022-ND,MHMD082G1U,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,2,0,"716.30000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","339.9 / 2400","750W","Incremental","Square - 3.150"" x 3.150"" (80.00mm x 80.00mm)","0.748"" (19.00mm)","1.378"" (35.00mm)","3.543"" (90.00mm)","Wire Leads","Key, Oil Seal","-","1005 / 7100","0°C ~ 40°C"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/316040005_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_316040005.jpg,1597-1246-ND,316040005,"Seeed Technology Co., Ltd",VIBRATION MOTOR 9000 RPM 1.3VDC,471,0,"1.22000","0","1","-","Active","DC Motor","Vibration, ERM","-","1.3VDC","9000 RPM","-","-","-","Round - 0.250"" Dia (6.35mm)","-","0.098"" (2.50mm)","-","PC Pin","-","-","-","-20°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/108990001_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/108990001.JPG,1597-1202-ND,108990001,"Seeed Technology Co., Ltd",STANDARD MOTOR 50000 RPM 3.7VDC,294,0,"1.99000","0","1","-","Active","DC Motor","Standard","-","3.7VDC","50000 RPM","-","-","-","Round - 0.276"" Dia (7.00mm)","0.031"" (0.80mm)","0.248"" (6.30mm)","-","Wire Leads","-","-","-","-"
http://statics3.seeedstudio.com/assets/file/bazaar/product/vibmot.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_108100006.jpg,1597-1200-ND,108100006,"Seeed Technology Co., Ltd",VIBRATION MOTOR 12000 RPM 3VDC,617,0,"2.55000","0","1","-","Active","DC Motor","Vibration, ERM","-","3VDC","12000 RPM","-","-","-","-","-","0.146"" (3.70mm)","-","Wire Leads","-","-","-","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3777_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/3777.JPG,1528-2589-ND,3777,Adafruit Industries LLC,DC GEARBOX MOTOR TT MOTOR,29,0,"2.95000","0","1","-","Active","DC Motor","Gearmotor","Brushed","3 ~ 6VDC","200 RPM","84.99 / 600","-","-","-","-","-","-","Cable with Connector","-","48","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3801_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/3801.jpg,1528-2607-ND,3801,Adafruit Industries LLC,TT MOTOR BI-METAL GEARBOX,29,0,"4.50000","0","1","*","Active","DC Motor","Gearmotor","-","3 ~ 6VDC","120 RPM","-","-","-","Rectangular - 2.756"" x 0.866"" (70.00mm x 22.00mm)","-","-","-","Solder Tab","-","90","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3802_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/3802.jpg,1528-2608-ND,3802,Adafruit Industries LLC,TT MOTOR ALL-METAL GEARBOX,38,0,"5.95000","0","1","-","Active","DC Motor","Gearmotor","-","3 ~ 6VDC","120 RPM","-","-","-","Rectangular - 2.756"" x 0.866"" (70.00mm x 22.00mm)","-","-","-","Solder Tab","-","90","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/SER0037_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_SER0037.jpg,1738-1247-ND,SER0037,DFRobot,2.5G 360 DEGREE MICRO SERVO (0.4,43,0,"8.14000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Continuous Rotation","5VDC","-","-","-","-","-","-","-","-","Wire Leads with Connector","-","-","-","-20°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1143_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1143.jpg,1528-1084-ND,1143,Adafruit Industries LLC,SERVOMOTOR 5VDC HIGH TORQUE,54,0,"9.95000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Positional Rotation","5VDC","-","30.5 / 215.4","-","-","Rectangular - 0.900"" x 0.480"" (22.80mm x 12.20mm)","-","-","-","Wire Leads with Connector","-","-","-","-"
https://cdn-learn.adafruit.com/downloads/pdf/analog-feedback-servos.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/1449.jpg,1528-1089-ND,1449,Adafruit Industries LLC,SERVOMOTOR MICRO ANALOG PLAST,31,0,"9.95000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","-","-","-","22.24 / 157","-","-","Rectangular - 0.450"" x 0.890"" (11.57mm x 29.45mm)","-","-","-","Wire Leads with Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/108990017_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/108990017_primary.jpg,1597-1210-ND,108990017,"Seeed Technology Co., Ltd",GEARMOTOR 107 RPM 12VDC,63,0,"10.15000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","107 RPM","11.67 / 82.38","-","-","Round - 1.457"" Dia (37.00mm)","0.236"" (6.00mm)","0.846"" (21.50mm)","-","Solder Tab","-","56","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0495-H_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0495-A.jpg,1738-1286-ND,FIT0495-H,DFRobot,METAL DC GEARED MOTOR - 6V 214RP,44,0,"10.20000","0","1","-","Active","DC Motor","Gearmotor","-","6VDC","214 RPM","-","-","-","Round - 0.984"" Dia (25.00mm)","0.157"" (4.00mm)","0.472"" (12.00mm)","0.670"" (17.00mm)","Solder Tab","-","34","-","-20°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/154_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/154.jpg,1528-1496-ND,154,Adafruit Industries LLC,SERVOMOTOR 5VDC CONTINUOUS ROTAT,86,0,"11.95000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Continuous Rotation","5VDC","-","44.52 / 314.4","-","-","-","-","-","-","Wire Leads with Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2307_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2307.jpg,1528-1111-ND,2307,Adafruit Industries LLC,SERVOMOTOR 6VDC HP/TORQUE METAL,82,0,"11.95000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Positional Rotation","6VDC","-","49 / 346","-","-","Rectangular - 1.417"" x 0.472"" (36.00mm x 12.00mm)","-","-","-","Wire Leads with Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0486_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0481.jpg,1738-1266-ND,FIT0486,DFRobot,MICRO METAL GEARED MOTOR W/ENCOD,45,0,"12.26000","0","1","-","Active","DC Motor","Gearmotor","-","6VDC","52 RPM","27.78 / 196.1","-","Incremental","Rectangular - 0.394"" x 0.472"" (10.00mm x 12.00mm)","0.118"" (3.00mm)","0.394"" (10.00mm)","0.472"" (12.00mm)","Connector","-","298","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0485_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0481.jpg,1738-1265-ND,FIT0485,DFRobot,MICRO METAL GEARED MOTOR W/ENCOD,39,0,"12.26000","0","1","-","Active","DC Motor","Gearmotor","-","6VDC","75 RPM","19.44 / 137.3","-","Incremental","Rectangular - 0.394"" x 0.472"" (10.00mm x 12.00mm)","0.118"" (3.00mm)","0.394"" (10.00mm)","0.472"" (12.00mm)","Connector","-","210","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1404_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/1404.jpg,1528-1087-ND,1404,Adafruit Industries LLC,SERVOMOTOR ANALOG FEEDBACK,70,0,"14.95000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","-","-","-","90.26 / 637.4","-","-","Rectangular - 1.557"" x 0.767"" (39.55mm x 19.50mm)","-","-","-","Wire Leads with Connector","-","-","-","-"
https://cdn-learn.adafruit.com/downloads/pdf/analog-feedback-servos.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/1450.jpg,1528-1090-ND,1450,Adafruit Industries LLC,SERVOMOTOR 6VDC ANALOG METAL,39,0,"14.95000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","Positional Rotation","6VDC","-","25 / 176.5","-","-","Rectangular - 0.450"" x 0.890"" (11.57mm x 29.45mm)","-","-","-","Wire Leads with Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0489-C_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0489-C.jpg,1738-1275-ND,FIT0489-C,DFRobot,TURBO METAL GEAR WORM MOTOR (12V,35,0,"19.47000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","160 RPM","7.64 / 53.94","1.1W","-","-","0.236"" (6.00mm)","0.728"" (18.50mm)","-","Solder Tab","-","37.3","-","-"
http://media.crouzet.com/datasheets/english/dc-motors-dc-direct-drive-brushed-motors-27-5-mm-3-2-watts-3-2-w-Part%20number-82720001.pdf,//media.digikey.com/photos/Crouzet%20Photos/82720002.JPG,966-1483-ND,82720001,Crouzet,STANDARD MOTOR 3500 RPM 12VDC,98,0,"25.41000","0","1","82720","Active","DC Motor","Standard","Brushed","12VDC","3500 RPM","0.99 / 7","3.2W","-","Round - 1.082"" Dia (27.50mm)","0.079"" (2.00mm)","0.591"" (15.00mm)","0.630"" (16.00mm)","Solder Tab","-","-","-","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/mg16b.pdf,//media.digikey.com/Photos/Copal%20Photos/Series-MG16B.jpg,563-2084-ND,MG16B-120-AA-00,Nidec Copal Electronics,DC6V 100RPM METAL PLANETARY GEAR,56,0,"37.03000","0","1","MG16B","Active","DC Motor","Gearmotor","-","6VDC","100 RPM","8.5 / 60","-","-","Round - 0.629"" Dia (16.00mm)","0.118"" (3.00mm)","0.394"" (10.00mm)","0.433"" (11.00mm)","Wire Leads","-","120","12.75 / 90","-"
http://media.crouzet.com/datasheets/english/dc-motors-dc-direct-drive-brushed-motors-36-mm-16-watts-16-w-Part%20number-82740002.pdf,//media.digikey.com/photos/Crouzet%20Photos/82720002.JPG,966-1482-ND,82740002,Crouzet,STANDARD MOTOR 3000 RPM 24VDC,29,0,"40.52000","0","1","82740","Active","DC Motor","Standard","Brushed","24VDC","3000 RPM","4.96 / 35","15.8W","-","Round - 1.409"" Dia (35.80mm)","0.079"" (2.00mm)","0.591"" (15.00mm)","0.984"" (25.00mm)","Solder Tab","Noise Filter","-","-","-"
-,//media.digikey.com/photos/Crouzet%20Photos/82344634.jpg,966-1767-ND,82344634,Crouzet,MOTOR 19422-1 115-50/60 9,9,0,"42.13000","0","1","82344","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.portescap.com/sites/default/files/22n28_specifications_0.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/MFG_22N28.jpg,403-1077-ND,22N28-210E.286,Portescap,STANDARD MOTOR 10000 RPM 12VDC,26,0,"43.94000","0","1","22N28","Active","DC Motor","Standard","Brushed","12VDC","10000 RPM","1.04 / 7.3","3.8W","-","Round - 0.866"" Dia (22.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.472"" (12.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.portescap.com/sites/default/files/08g61_specifications.pdf,-,403-1053-ND,08GS61-105C.1,Portescap,STANDARD MOTOR 11000 RPM 6VDC,95,0,"47.79000","0","1","08GS61","Active","DC Motor","Standard","Brushed","6VDC","11000 RPM","0.089 / 0.63","0.5W","-","Round - 0.315"" Dia (8.00mm)","0.059"" (1.50mm)","0.197"" (5.00mm)","-","Solder Tab","-","-","-","-30°C ~ 85°C"
