Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Technology","Type","Duty Cycle","Voltage - Rated","Stroke Length","Power (Watts)","DC Resistance (DCR)","Bushing Thread","Mounting Type","Termination Style","Size / Dimension","Diameter - Shaft","Shaft Detail"
https://api.kemet.com/component-edge/download/datasheet/AHB700C801ND0LF.pdf,-,399-20159-ND,AHB700C801ND0LF,KEMET,"AHB, METAL SEALD, 70UM, 800N, FE",0,0,"1183.84000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","70µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.087"" L (11.50mm x 78.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB700C801FD0LF.pdf,-,399-20160-ND,AHB700C801FD0LF,KEMET,"AHB, METAL SEALD, 70UM, 800N, FL",0,0,"1183.84000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","70µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.850"" L (11.50mm x 72.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB550C172WD1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20167-ND,AHB550C172WD1-A0LF,KEMET,"AHB, METAL SEALD, 52UM, 1700N, W",1,0,"1227.46000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","52µm","-","-","-","Chassis Mount","Wire Leads","0.516"" Dia x 1.748"" L (13.10mm x 44.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL680C801WD1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20184-ND,ASL680C801WD1-A0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",1,0,"1321.96000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","77µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.323"" L (11.50mm x 84.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB800C801WD1-A0LF.pdf,-,399-20161-ND,AHB800C801WD1-A0LF,KEMET,"AHB, METAL SEALD, 80UM, 800N, WI",1,0,"1363.50000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","80µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.535"" L (11.50mm x 64.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL680C801ND0LF.pdf,-,399-20185-ND,ASL680C801ND0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",0,0,"1427.88000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","77µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.874"" L (11.50mm x 98.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/ASL680C801FD0LF.pdf,-,399-20186-ND,ASL680C801FD0LF,KEMET,"ASL, METAL SEALD, HIGH TEMPERATU",0,0,"1427.88000","0","1","ASL","Active","Piezoelectric","-","-","150VDC","77µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.638"" L (11.50mm x 92.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB800C801ND0LF.pdf,-,399-20162-ND,AHB800C801ND0LF,KEMET,"AHB, METAL SEALD, 80UM, 800N, FE",0,0,"1469.42000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","80µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.087"" L (11.50mm x 78.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB800C801FD0LF.pdf,-,399-20163-ND,AHB800C801FD0LF,KEMET,"AHB, METAL SEALD, 80UM, 800N, FL",0,0,"1469.42000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","80µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.850"" L (11.50mm x 72.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB101C801WD1-A0LF.pdf,-,399-20164-ND,AHB101C801WD1-A0LF,KEMET,"AHB, METAL SEALD, 103UM, 800N, W",0,0,"1636.62000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","103µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.323"" L (11.50mm x 84.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB101C801ND0LF.pdf,-,399-20165-ND,AHB101C801ND0LF,KEMET,"AHB, METAL SEALD, 103UM, 800N, F",1,0,"1742.54000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","103µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.874"" L (11.50mm x 98.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB101C801FD0LF.pdf,-,399-20166-ND,AHB101C801FD0LF,KEMET,"AHB, METAL SEALD, 103UM, 800N, F",0,0,"1742.54000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","103µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.638"" L (11.50mm x 92.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB550C302WD1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20168-ND,AHB550C302WD1-A0LF,KEMET,"AHB, METAL SEALD, 52UM, 3000N, W",0,0,"1752.92000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","52µm","-","-","-","Chassis Mount","Wire Leads","0.787"" Dia x 1.748"" L (20.00mm x 44.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB700C302WD1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20169-ND,AHB700C302WD1-A0LF,KEMET,"AHB, METAL SEALD, 68UM, 3000N, W",0,0,"2103.92000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","68µm","-","-","-","Chassis Mount","Wire Leads","0.787"" Dia x 2.535"" L (20.00mm x 64.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB101C302WD1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20170-ND,AHB101C302WD1-A0LF,KEMET,"AHB, METAL SEALD, 95UM, 3000N, W",0,0,"2735.30000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","95µm","-","-","-","Chassis Mount","Wire Leads","0.787"" Dia x 3.323"" L (20.00mm x 84.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB101C362WD1-A0LF.pdf,//media.digikey.com/Photos/Kemet%20Photos/AHB101C362WD1-A0LF.jpg,399-20171-ND,AHB101C362WD1-A0LF,KEMET,"AHB, METAL SEALD, 95UM, 3600N, W",1,0,"3009.46000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","95µm","-","-","-","Chassis Mount","Wire Leads","0.787"" Dia x 3.323"" L (20.00mm x 84.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AHB151C362WD1-A0LF.pdf,//media.digikey.com/photos/Kemet%20Photos/MFG_Piezo-Actuator-Metal-Sealed.jpg,399-20172-ND,AHB151C362WD1-A0LF,KEMET,"AHB, METAL SEALD, 140UM, 3600N,",1,0,"4361.54000","0","1","AHB","Active","Piezoelectric","-","-","150VDC","140µm","-","-","-","Chassis Mount","Wire Leads","0.787"" Dia x 4.937"" L (20.00mm x 125.40mm)","-","-"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSTL-0418.pdf,//media.digikey.com/Photos/Delta%20Photos/DSTL-0418-12.jpg,1144-1297-ND,DSTL-0418-18,Delta Electronics,SOLENOID PULL CONTINUOUS 18V,0,0,"5.03750","0","300","DSTL","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","18VDC","0.125"" (3.18mm)","1.4W","233Ohm","-","Chassis Mount","Wire Leads with Connector","0.504"" Dia x 0.689"" L (12.80mm x 17.50mm)","0.156"" (3.97mm)","Round"
http://www.makeblock.com.ph/catalogue.pdf,-,81500-ND,81500,"Makeblock Co., LTD.",DC FRAME TYPE SOLENOID HCNE1-053,0,0,"7.99000","0","5","-","Active","Electromechanical","Open Frame (Pull)","-","12VDC","0.236"" (6.00mm)","-","6.6Ohm","-","Chassis Mount","Wire Leads","1.181"" L x 0.630"" W x 0.551"" H (30.00mm x 16.00mm x 14.00mm)","0.236"" (6.00mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0256_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0256.JPG,1738-1113-ND,FIT0256,DFRobot,SOLENOID PUSH 4V,6,0,"9.73000","0","1","NanoMuscle","Obsolete","Shape Memory Alloy (SMA)","Closed Frame (Pull)","-","4VDC","0.157"" (4.00mm)","-","8.5Ohm","-","Chassis Mount","Solder","1.969"" L x 0.394"" W x 0.315"" H (50.00mm x 10.00mm x 8.00mm)","-","Round"
//media.digikey.com/pdf/Data%20Sheets/Delta%20PDFs/DSOL-1333_Spec.pdf,//media.digikey.com/Photos/Delta%20Photos/DSOL-1333-36.JPG,1144-1305-ND,DSOL-1333-18A,Delta Electronics,SOLENOID PULL CONTINUOUS 18V,0,0,"11.67742","0","120","DSOL","Active","Electromechanical","Open Frame (Pull)","Continuous","18VAC","0.500"" (12.70mm)","10W","30Ohm","-","Chassis Mount","Quick Connect","1.250"" L x 1.280"" W x 1.380"" H (32.51mm x 31.75mm x 35.05mm)","0.500"" (12.70mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/Delta%20PDFs/DSOL-1333_Spec.pdf,//media.digikey.com/Photos/Delta%20Photos/DSOL-1333-36.JPG,1144-1308-ND,DSOL-1333-48A,Delta Electronics,SOLENOID PULL CONTINUOUS 48V,0,0,"11.67742","0","120","DSOL","Active","Electromechanical","Open Frame (Pull)","Continuous","48VAC","0.500"" (12.70mm)","10W","224Ohm","-","Chassis Mount","Quick Connect","1.250"" L x 1.280"" W x 1.380"" H (32.51mm x 31.75mm x 35.05mm)","0.500"" (12.70mm)","Clevis"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSTL-0829.pdf,//media.digikey.com/Photos/Delta%20Photos/DSTL-0829-xx.jpg,1144-1287-ND,DSTL-0829-18,Delta Electronics,SOLENOID PULL CONTINUOUS 18V,0,0,"21.54599","0","192","DSTL","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","18VDC","0.500"" (12.70mm)","72W","4.5Ohm","3/4-16 UNF-2A","Chassis Mount","Wire Leads with Connector","0.961"" Dia x 1.142"" L (24.40mm x 29.00mm)","0.307"" (7.80mm)","Clevis"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSTL-0840.pdf,//media.digikey.com/Photos/Delta%20Photos/DSTL-0840-24.jpg,1144-1290-ND,DSTL-0840-09,Delta Electronics,SOLENOID PULL CONTINUOUS 9.4V,0,0,"22.41051","0","256","DSTL","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","9.4VDC","0.500"" (12.70mm)","7W","12.5Ohm","9/16-18 UNF-2A","Chassis Mount","Wire Leads with Connector","0.772"" Dia x 1.575"" L (19.60mm x 40.00mm)","0.307"" (7.80mm)","Clevis"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSTL-0840.pdf,//media.digikey.com/Photos/Delta%20Photos/DSTL-0840-24.jpg,1144-1292-ND,DSTL-0840-18,Delta Electronics,SOLENOID PULL CONTINUOUS 18V,0,0,"22.41051","0","256","DSTL","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","18VDC","0.500"" (12.70mm)","7.2W","45Ohm","9/16-18 UNF-2A","Chassis Mount","Wire Leads with Connector","0.772"" Dia x 1.575"" L (19.60mm x 40.00mm)","0.307"" (7.80mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/ASB_Series.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_ASB_SERIES.jpg,ASB340C801FD0LF-ND,ASB340C801FD0LF,KEMET,SOLENOID PIEZO 34UM 150V,0,0,"1012.50000","0","5","ASB","Active","Piezoelectric","-","-","150VDC","34µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.063"" L (11.50mm x 52.40mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/ASB_Series.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_ASB_SERIES.jpg,ASB340C801ND0LF-ND,ASB340C801ND0LF,KEMET,SOLENOID PIEZO 34UM 150V,0,0,"1012.50000","0","5","ASB","Active","Piezoelectric","-","-","150VDC","34µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.300"" L (11.50mm x 58.40mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/ASB_Series.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_ASB_SERIES.jpg,ASB510C801FD0LF-ND,ASB510C801FD0LF,KEMET,SOLENOID PIEZO 51UM 150V,0,0,"1215.00000","0","5","ASB","Active","Piezoelectric","-","-","150VDC","51µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 2.850"" L (11.50mm x 72.40mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/ASB_Series.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_ASB_SERIES.jpg,ASB510C801ND0LF-ND,ASB510C801ND0LF,KEMET,SOLENOID PIEZO 51UM 150V,0,0,"1215.00000","0","5","ASB","Active","Piezoelectric","-","-","150VDC","51µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.170"" L (11.50mm x 78.40mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/ASB_Series.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_ASB_SERIES.jpg,ASB680C801FD0LF-ND,ASB680C801FD0LF,KEMET,SOLENOID PIEZO 68UM 150V,0,0,"1471.50000","0","5","ASB","Active","Piezoelectric","-","-","150VDC","68µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.638"" L (11.50mm x 92.40mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/ASB_Series.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_ASB_SERIES.jpg,ASB680C801ND0LF-ND,ASB680C801ND0LF,KEMET,SOLENOID PIEZO 68UM 150V,0,0,"1471.50000","0","5","ASB","Active","Piezoelectric","-","-","150VDC","68µm","-","-","-","Chassis Mount","Wire Leads","0.453"" Dia x 3.874"" L (11.50mm x 98.40mm)","-","-"
-,-,55-28012-00-ND,55-28012-00,Pontiac Coil Inc.,SOLENOID PLUNGER,0,0,"11.75000","0","1","-","Active","Electromechanical","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,L9904A-ND,L9904A,Pontiac Coil Inc.,SOLENOID WITH PLUNGER,0,0,"13.81051","0","350","-","Active","Electromechanical","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-22.pdf,//media.digikey.com/photos/Pontiac%20Coil%20Inc%20Photos/F0414A.JPG,527-1003-ND,F0414A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 24V,0,0,"15.98800","0","5","L-22","Active","Electromechanical","Open Frame (Pull)","Intermittent","24VDC","0.500"" (12.70mm)","8.5W","68Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.160"" L x 0.750"" W x 0.750"" H (29.46mm x 19.05mm x 19.05mm)","0.250"" (6.35mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-82.pdf,//media.digikey.com/photos/Pontiac%20Coil%20Inc%20Photos/F0443A.JPG,527-1014-ND,F0443A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 24V,0,0,"16.31520","0","50","L-82","Active","Electromechanical","Open Frame (Pull)","Continuous","24VDC","0.750"" (19.05mm)","7.5W","76.8Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","2.010"" L x 1.000"" W x 1.220"" H (51.05mm x 25.40mm x 30.99mm)","0.438"" (11.13mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-20.pdf,-,527-1007-ND,F0424A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 24V,0,0,"18.25560","0","50","L-20","Active","Electromechanical","Open Frame (Pull)","Intermittent","24VDC","0.500"" (12.70mm)","12.5W","46Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.160"" L x 0.810"" W x 0.940"" H (29.46mm x 20.57mm x 23.88mm)","0.312"" (7.93mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-11.pdf,-,527-1010-ND,F0433A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 24V,0,0,"18.76000","0","5","L-11","Active","Electromechanical","Open Frame (Pull)","Continuous","24VDC","0.750"" (19.05mm)","8W","72Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.870"" L x 0.940"" W x 1.190"" H (47.50mm x 20.57mm x 30.23mm)","0.312"" (7.93mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-11.pdf,-,527-1011-ND,F0434A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 24V,0,0,"18.76000","0","5","L-11","Active","Electromechanical","Open Frame (Pull)","Intermittent","24VDC","0.750"" (19.05mm)","19W","30.3Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.870"" L x 0.940"" W x 1.190"" H (47.50mm x 20.57mm x 30.23mm)","0.312"" (7.93mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-04.pdf,-,527-1017-ND,F0452A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 12V,0,0,"18.77040","0","50","L-04","Active","Electromechanical","Open Frame (Pull)","Intermittent","12VDC","1.000"" (25.40mm)","44W","3.3Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","2.020"" L x 1.440"" W x 1.630"" H (51.31mm x 36.58mm x 41.40mm)","0.500"" (12.70mm)","Clevis"
-,-,A0008A-ND,A0008A,Pontiac Coil Inc.,SOLENOID PUSH 12V,0,0,"21.29600","0","100","L-22","Active","Electromechanical","Open Frame (Push)","-","12VDC","-","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","-"
-,-,K1402B-ND,K1402B,Pontiac Coil Inc.,SOLENOID L90PL12D-C,0,0,"22.82720","0","125","-","Active","Electromechanical","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-04.pdf,-,527-1019-ND,F0454A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 24V,0,0,"23.46400","0","5","L-04","Active","Electromechanical","Open Frame (Pull)","Intermittent","24VDC","1.000"" (25.40mm)","44W","13Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","2.020"" L x 1.440"" W x 1.630"" H (51.31mm x 36.58mm x 41.40mm)","0.500"" (12.70mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/M-22.pdf,//media.digikey.com/photos/Pontiac%20Coil%20Inc%20Photos/G0403A.JPG,527-1041-ND,G0406A,Pontiac Coil Inc.,SOLENOID LATCH PULL PULSE 24V,0,0,"23.93600","0","50","M-22","Active","Electromechanical","Open Frame Latching (Pull)","Pulse","24VDC","0.250"" (6.35mm)","40W","14Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.200"" L x 0.750"" W x 0.750"" H (29.46mm x 19.05mm x 19.05mm)","0.250"" (6.35mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/Pontiac%20Coil%20Inc%20PDFs/Stroke%20Length%20vs%20Force%20Guide.pdf,-,L1003A-ND,L1003A,Pontiac Coil Inc.,SOLENOID L-10 12V 8.1-9.9 OHM,0,0,"24.81600","0","250","L-10","Active","Electromechanical","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,C0403A-ND,C0403A,Pontiac Coil Inc.,SOLENOID COLOR/SORT SOL3131,0,0,"26.39667","0","12","-","Active","Electromechanical","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/M-22.pdf,//media.digikey.com/photos/Pontiac%20Coil%20Inc%20Photos/G0405A.JPG,527-1040-ND,G0405A,Pontiac Coil Inc.,SOLENOID LATCH PULL INTER 24V,0,0,"28.16000","0","5","M-22","Active","Electromechanical","Open Frame Latching (Pull)","Intermittent","24VDC","0.250"" (6.35mm)","9W","64Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.200"" L x 0.750"" W x 0.750"" H (29.46mm x 19.05mm x 19.05mm)","0.250"" (6.35mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/Pontiac%20Coil%20Inc%20PDFs/G041xA_Dwg.PDF,-,527-1046-ND,G0415A,Pontiac Coil Inc.,SOLENOID LATCH PULL INTER 24V,0,0,"32.47000","0","1","M-82","Active","Electromechanical","Open Frame Latching (Pull)","Intermittent","24VDC","0.750"" (19.05mm)","20W","29Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm), 0.110"" (2.8mm)","2.010"" L x 1.000"" W x 1.220"" H (51.05mm x 25.40mm x 30.99mm)","0.438"" (11.13mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/Pontiac%20Coil%20Inc%20PDFs/G041xA_Dwg.PDF,-,527-1047-ND,G0416A,Pontiac Coil Inc.,SOLENOID LATCH PULL PULSE 24V,0,0,"32.47200","0","5","M-82","Active","Electromechanical","Open Frame Latching (Pull)","Pulse","24VDC","0.750"" (19.05mm)","70W","8.2Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm), 0.110"" (2.8mm)","2.010"" L x 1.000"" W x 1.220"" H (51.05mm x 25.40mm x 30.99mm)","0.438"" (11.13mm)","Clevis"
-,-,F9401A-ND,F9401A,Pontiac Coil Inc.,SOLENOID L-90 20.7 OHM,0,0,"40.65100","0","10","-","Active","Electromechanical","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,L-90PL220D-C-ND,L-90PL220D-C,Pontiac Coil Inc.,SOLENOID OPEN 1-1/4"" CONT 220V,0,0,"44.50600","0","50","-","Active","Electromechanical","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,D0001A-ND,D0001A,Pontiac Coil Inc.,"SOLENOID SORT SOL3051,SOL3091",0,0,"45.65875","0","32","-","Active","Electromechanical","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pontiac%20Coil%20Inc%20PDFs/K9302A.PDF,-,K9302A-ND,K9302A,Pontiac Coil Inc.,SOLENOID LATCH PULL 24V,0,0,"62.37000","0","20","M-82","Active","Electromechanical","Open Frame Latching (Pull)","-","24VDC","0.750"" (19.05mm)","-","28.8Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm), 0.110"" (2.8mm)","2.010"" L x 1.000"" W x 1.220"" H (51.05mm x 25.40mm x 30.99mm)","0.437"" (11.10mm)","Clevis"
-,-,I9906A-ND,I9906A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 24V,0,0,"65.45000","0","35","L-28","Active","Electromechanical","Open Frame (Pull)","Continuous","24VDC","0.750"" (19.05mm)","7.5W","76.8Ohm","-","-","-","-","-","-"
-,-,D0105B-ND,D0105B,Pontiac Coil Inc.,SOLENOID PULSE 24V L-15-2,0,0,"250.17300","0","50","-","Active","Electromechanical","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,AS41152-ND,AS41152,Panasonic Industrial Automation Sales,SOLENOID AS,0,0,"Obsolete","0","1","-","Obsolete","Electromechanical","-","-","-","-","-","-","-","-","-","-","-","-"
