Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Motor Type","Control / Drive Type","Number of Motors","Voltage - Load","Current - Output","Wattage - Load","Voltage - Supply","Interface","Mounting Type","Operating Temperature","Features","For Use With/Related Products"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/MADLT01SF.JPG,1110-4103-ND,MADLT01SF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 RS485 6A 100V W/,3,0,"740.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","100V","6A","50W","100VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/MADLT05SF.JPG,1110-4102-ND,MADLT05SF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 RS485 6A 200V W/,2,0,"740.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","200V","6A","100W","200VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-3314_3315_hardware_manual_V100.pdf,-,1460-1309-ND,TMCM-3314-CANOPEN,Trinamic Motion Control GmbH,STEPPER DRIVER 6.5A 18-53V,4,0,"742.40000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","3","18 ~ 53V","6.5A","-","24 ~ 48VDC","CAN, RS-485, USB","Chassis Mount","-30°C ~ 50°C","-","-"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-3314_3315_hardware_manual_V100.pdf,-,1460-1310-ND,TMCM-3314-TMCL,Trinamic Motion Control GmbH,STEPPER DRIVER 6.5A 18-53V,4,0,"742.40000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","3","18 ~ 53V","6.5A","-","24 ~ 48VDC","CAN, RS-485, USB","Chassis Mount","-30°C ~ 50°C","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,-,1110-4272-ND,MCDHT3120,Panasonic Industrial Automation Sales,SERVO DRIVER 30A 120V LOAD,3,0,"750.00000","0","1","MINAS A5","Active","Module","Servo","Servo AC","1","120V","30A","750W","100 ~ 120VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4230-ND,MADLT05BF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 ETHERCAT A FRAME,5,0,"760.00000","0","1","MINAS A6B","Active","Module","Servo","Servo AC","1","-","6A","100W","200 ~ 240VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","MINAS A4 Series"
-,-,1110-4229-ND,MADLT11BF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 ETHERCAT,4,0,"760.00000","0","1","MINAS A6B","Active","Module","Servo","Servo AC","1","100V","8A","100W","100 ~ 120VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","MINAS A4 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4238-ND,MADLT01BF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 ETHERCAT A FRAME,3,0,"760.00000","0","1","MINAS A6B","Active","Module","Servo","Servo AC","1","-","6A","50W","100 ~ 120VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","MINAS A4 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4231-ND,MBDLT21BF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 ETHERCAT B FRAME,4,0,"770.00000","0","1","MINAS A6B","Active","Module","Servo","Servo AC","1","200V","12A","200W","100 ~ 120VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4234-ND,MBDLT25BF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 ETHERCAT B FRAME,3,0,"770.00000","0","1","MINAS A6B","Active","Module","Servo","Servo AC","1","200V","12A","400W","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,-,1110-4195-ND,MADHT1507NA1,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 240V LOAD,2,0,"770.00000","0","1","MINAS A5N","Active","Module","Servo","Servo AC","1","240V","10A","200W","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4204-ND,MDDLN45SE,Panasonic Industrial Automation Sales,SERVO DRIVE A6N 200V 1KW 24A,2,0,"780.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","200V","24A","1000W","200VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,//media.digikey.com/Photos/Omron%20Auto/R7D-BP02HH.jpg,Z9938-ND,R7D-BP02HH,Omron Automation and Safety,SERVO DRIVER 1.6A 200V LOAD,2,10,"794.64000","0","1","Smartstep 2","Active","Module","Servo","Servo AC","1","200V","1.6A","200W","200VAC","Serial","Chassis Mount","0°C ~ 55°C","-","OMNUC G Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4118-ND,MCDLN31SG,Panasonic Industrial Automation Sales,SERVO DRIVE A6 RS485 22A 100V W/,11,0,"800.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","100V","22A","400W","100VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4117-ND,MCDLN35SG,Panasonic Industrial Automation Sales,SERVO DRIVE A6 RS485 22A 200V W/,10,0,"800.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","200V","22A","750W","200VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
http://www.ia.omron.com/data_pdf/cat/mx2-v1_i920-e1_14_7_csm1010813.pdf,//media.digikey.com/photos/Omron%20Auto/3G3MX2-A4022-V1.JPG,Z7884-ND,3G3MX2-A4022-V1,Omron Automation and Safety,VARI FREQ DRIVE 5.5A 480V LOAD,2,24,"813.26000","0","1","MX2","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","480V","5.5A","2.2kW","380 ~ 480VAC","-","Chassis Mount","-10°C ~ 50°C","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4205-ND,MDDLN55SE,Panasonic Industrial Automation Sales,SERVO DRIVE A6N 100V 1KW 40A,2,0,"820.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","200V","40A","1500W","200VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4119-ND,MDDLN45SG,Panasonic Industrial Automation Sales,SERVO DRIVE A6 RS485 24A 100V W/,11,0,"840.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","200V","24A","1000W","200VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4109-ND,MCDLT31SF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 RS485 22A 100V W/,9,0,"860.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","100V","22A","400W","100VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MCDLT35SF.JPG,1110-4108-ND,MCDLT35SF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 RS485 22A 200V W/,5,0,"860.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","200V","22A","750W","200VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
-,-,1110-4233-ND,MCDLT31BF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 ETHERCAT C FRAME,6,0,"870.00000","0","1","MINAS A6B","Active","Module","Servo","Servo AC","1","200V","22A","400W","100 ~ 120VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
-,-,1110-4235-ND,MCDLT35BF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 ETHERCAT B FRAME,3,0,"870.00000","0","1","MINAS A6B","Active","Module","Servo","Servo AC","1","200V","22A","750W","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4120-ND,MDDLN55SG,Panasonic Industrial Automation Sales,SERVO DRIVE A6 RS485 40A 200V W/,8,0,"880.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","200V","40A","1500W","200VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-3314_3315_hardware_manual_V100.pdf,-,1460-1311-ND,TMCM-3315,Trinamic Motion Control GmbH,STEPPER DRIVER 6.5A 18-53V,4,0,"881.30000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","3","18 ~ 53V","6.5A","-","24 ~ 48VDC","EtherCAT, USB","Chassis Mount","-30°C ~ 50°C","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4110-ND,MDDLT45SF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 RS485 24A 200V W/,14,0,"900.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","200V","24A","1000W","200VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4237-ND,MDDLT45BF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 ETHERCAT C FRAME,3,0,"900.00000","0","1","MINAS A6B","Active","Module","Servo","Servo AC","1","-","24A","1000W","200 ~ 240VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","MINAS A4 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4236-ND,MDDLT55BF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 ETHERCAT C FRAME,2,0,"900.00000","0","1","MINAS A6B","Active","Module","Servo","Servo AC","1","-","40A","1500W","200 ~ 240VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","MINAS A4 Series"
https://www.gavazzionline.com/pdf/MC_RSWT_EN.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_RSWT4037F0V110.jpg,1864-2822-ND,RSWT4037F0V110,Carlo Gavazzi Inc.,3PH SSR 220-400V 37A I/P+O/L,2,0,"908.08000","0","1","RSWT","Active","Module","AC Motor","Soft Start / Stop","1","220 ~ 400V","37A","-","24VAC","-","DIN Rail","-20°C ~ 60°C","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4111-ND,MDDLT55SF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 RS485 40A 200V W/,6,0,"940.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","200V","40A","1500W","200VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
http://www.ia.omron.com/data_pdf/cat/mx2-v1_i920-e1_14_7_csm1010813.pdf,//media.digikey.com/photos/Omron%20Auto/3G3MX2-A4040-V1.JPG,Z7885-ND,3G3MX2-A4040-V1,Omron Automation and Safety,VARI FREQ DRIVE 9.2A 480V LOAD,9,18,"963.48000","0","1","MX2","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","480V","9.2A","4kW","380 ~ 480VAC","-","Chassis Mount","-10°C ~ 50°C","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,-,1110-4273-ND,MCDHT3120NA1,Panasonic Industrial Automation Sales,SERVO DRIVER 30A 120V LOAD,4,0,"1000.00000","0","1","MINAS A5N","Active","Module","Servo","Servo AC","1","120V","30A","750W","100 ~ 120VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://www.gavazzionline.com/pdf/MC_RSWT_EN.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_RSWT4045F0V111.jpg,1864-2823-ND,RSWT4045F0V111,Carlo Gavazzi Inc.,3PH SSR 220-400V 45A I/P+O/L,2,0,"1160.53000","0","1","RSWT","Active","Module","AC Motor","Soft Start / Stop","1","220 ~ 400V","45A","-","24VAC","-","DIN Rail","-20°C ~ 60°C","-","-"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KT02H.JPG,Z10006-ND,R88D-KT02H,Omron Automation and Safety,SERVO DRIVER 1.6A 230V LOAD,2,4,"1195.04000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","230V","1.6A","200W","200 ~ 230VAC","Serial, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
https://www.gavazzionline.com/pdf/MC_RSWT_EN.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_RSWT4055F0V111.jpg,1864-2824-ND,RSWT4055F0V111,Carlo Gavazzi Inc.,3PH SSR 220-400V 55A I/P+O/L,2,0,"1522.13000","0","1","RSWT","Active","Module","AC Motor","Soft Start / Stop","1","220 ~ 400V","55A","-","24VAC","-","DIN Rail","-20°C ~ 60°C","-","-"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,-,Z12662-ND,R88D-KT08H,Omron Automation and Safety,SERVO DRIVER 4.1A 230V LOAD,2,10,"1540.00000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","230V","4.1A","750W","200 ~ 230VAC","Serial, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
https://www.gavazzionline.com/pdf/RSBT...EV(151109)eng.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_RSBT4855CVC.jpg,1864-2800-ND,RSBT4855CVC,Carlo Gavazzi Inc.,3PH COMP S/ST 220-480V 3P MODBUS,2,0,"1543.66000","0","1","RSB","Active","Module","AC Motor","Soft Start / Stop","1","220 ~ 480V","55A","-","110 ~ 400VAC, 24VAC/DC","RS-485","Chassis Mount, DIN Rail","-20°C ~ 60°C","-","-"
https://www.gavazzionline.com/pdf/MC_RSWT_EN.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_RSWT4070F0V111.jpg,1864-2825-ND,RSWT4070F0V111,Carlo Gavazzi Inc.,3PH SSR 220-400V 70A I/P+O/L,2,0,"1741.16000","0","1","RSWT","Active","Module","AC Motor","Soft Start / Stop","1","220 ~ 400V","70A","-","24VAC","-","DIN Rail","-20°C ~ 60°C","-","-"
https://www.gavazzionline.com/pdf/RSBT...EV(151109)eng.pdf,-,1864-2801-ND,RSBT4870CVC,Carlo Gavazzi Inc.,3PH COMP S/ST 220-480V 3P MODBUS,2,0,"2057.47000","0","1","RSB","Active","Module","AC Motor","Soft Start / Stop","1","220 ~ 480V","70A","-","110 ~ 400VAC, 24VAC/DC","RS-485","Chassis Mount, DIN Rail","-20°C ~ 60°C","-","-"
https://www.gavazzionline.com/pdf/MC_RSWT_EN.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_RSWT4090F0V111.jpg,1864-2826-ND,RSWT4090F0V111,Carlo Gavazzi Inc.,3PH SSR 220-400V 90A I/P+O/L,2,0,"2270.57000","0","1","RSWT","Active","Module","AC Motor","Soft Start / Stop","1","220 ~ 400V","90A","-","24VAC","-","DIN Rail","-20°C ~ 60°C","-","-"
https://reference.digilentinc.com/_media/dmc-60/dmc60_rm.pdf,"//media.digikey.com/photos/Digilent,%20Inc/410-334-1.JPG",1286-1169-ND,410-334-1,"Digilent, Inc.",DMC60: DIGITAL MOTOR CONTROLLER,8,0,"69.99000","0","1","DMC 60","Obsolete","Module","Brushed DC","Brushed","1","6 ~ 28V","60A","-","6 ~ 28VDC","-","Chassis Mount","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Inustrial/MINAS_A4_Series.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MCDDT3120003.jpg,1110-2982-ND,MCDDT3120003,Panasonic Industrial Automation Sales,SERVO DRIVER 30A 115V LOAD,3,0,"423.43000","0","1","MINAS A4","Obsolete","Module","Servo","Servo AC","1","115V","30A","750W","100 ~ 115VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","MINAS A4 Series"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Inustrial/MINAS_A4_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/MADDT1207.jpg,1110-2971-ND,MADDT1207,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 240V LOAD,20,0,"551.49000","0","1","MINAS A4","Obsolete","Module","Servo","Servo AC","1","240V","10A","200W","200 ~ 240VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","MINAS A4 Series"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-1141_hardware_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/TMCM-1141.jpg,1460-1014-ND,TMCM-1141,Trinamic Motion Control GmbH,STEPPER DRIVER 1.1A 1.7A 9-28V,0,0,"135.00000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","1","9 ~ 28V","1.1A, 1.7A","-","12 ~ 24VDC","RS-485, Step / Direction, USB","Chassis Mount","-30°C ~ 40°C","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/MBDLT25SF.JPG,1110-4106-ND,MBDLT25SF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 RS485 12A 200V W/,1,0,"750.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","200V","12A","400W","200VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-6214_Hw1.30_Rev1.10.pdf,-,1460-1389-ND,TMCM-6214-TMCL,Trinamic Motion Control GmbH,STEPPER DRIVER 2A 10-30V,0,0,"340.07000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","6","9 ~ 30V","2A","-","24VDC","CAN, RS-232, RS-485, USB","Chassis Mount","-30°C ~ 40°C","-","-"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_minas_liqi_en.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MBDJT2210.JPG,1110-3606-ND,MBDJT2210,Panasonic Industrial Automation Sales,SERVO DRIVER 15A 240V LOAD,0,0,"410.00000","0","1","MINAS LIQI","Active","Module","Servo","Servo AC","1","240V","15A","400W","220 ~ 240VAC","USB","Chassis Mount","0°C ~ 50°C","-","MINAS A5 Series"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2900567,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2900420.jpg,277-14785-ND,2900567,Phoenix Contact,MOTOR STARTER REV 2.4A 42-550V,1,37,"196.63000","0","1","ELR","Active","Module","AC Motor","Motor Starter, Reversible","3","42 ~ 550V","2.4A","4.1W","24VDC","-","DIN Rail","-25°C ~ 70°C","-","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/2900561.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2900561.JPG,277-9429-ND,2900561,Phoenix Contact,MOTOR START REV 9A 42-550V LOAD,0,0,"196.63000","0","1","ELR","Active","Module","AC Motor","Motor Starter, Reversible","3","42 ~ 550V","9A","7W","24VDC","-","DIN Rail","-25°C ~ 70°C","-","-"
https://www.trinamic.com/_scripts/download.php?file=_articles%2Fproducts%2Fmodules%2Ftmcm-1160%2F_documentation%2FTMCM-1160_CANopen_firmware_manual.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/TMCM-1160-CANOPEN.jpg,1460-1017-ND,TMCM-1160-CANOPEN,Trinamic Motion Control GmbH,STEPPER DRIVER 2.8A 9-51V LOAD,0,0,"208.20000","0","1","TMCM","Active","Board","Stepper","Stepper, Bipolar","1","9 ~ 51V","2.8A","-","12 ~ 48VDC","CAN, RS-485, Step / Direction, USB","Chassis Mount","0°C ~ 40°C","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/minas_e_ex_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MKDET1105P.jpg,1110-3680-ND,MKDET1105P,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 120V LOAD,1,0,"517.00000","0","1","MINAS E","Active","Module","Servo","Servo AC","1","120V","10A","50W","100 ~ 120VAC","RS-232C","Chassis Mount","0°C ~ 55°C","-","MINAS E Series"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/2900543.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2900543.jpg,277-5220-ND,2900543,Phoenix Contact,MOTOR STARTER REV 2.4A 42-550V,1,42,"178.61000","0","1","ELR","Active","Module","AC Motor","Motor Starter, Reversible","3","42 ~ 550V","2.4A","4.1W","24VDC","-","DIN Rail","-25°C ~ 70°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2297497.pdf,//media.digikey.com/photos/Phoenix%20Photos/2297497.JPG,277-9195-ND,2297497,Phoenix Contact,LOAD MONITOR 0.5A 500V LOAD,1,0,"365.44000","0","1","EMM","Active","Module","AC Motor","Load Monitor","4","500V","0.5A","-","24VDC","-","DIN Rail","-25°C ~ 70°C","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2964186,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2964173.jpg,277-14965-ND,2964186,Phoenix Contact,REVERSING RELAY 9A 110-550V LOAD,1,0,"842.44000","0","1","ELR","Active","Module","AC Motor","Reversing Relay","1","110 ~ 550V","9A","-","24VDC","-","DIN Rail","-20°C ~ 60°C","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-EL_C_EN_20180418_web.pdf,-,2039-VFD002EL23A-ND,VFD002EL23A,Delta Electronics/Industrial Automation,"VFD-EL, 1/4HP 230V, MICRO DRIVE",0,0,"160.02000","0","1","VFD-EL","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","1.6A","200W","230VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-EL Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-EL_C_EN_20180418_web.pdf,-,2039-VFD004EL23A-ND,VFD004EL23A,Delta Electronics/Industrial Automation,"VFD-EL, 1/2HP 230V, MICRO DRIVE",0,0,"162.54000","0","1","VFD-EL","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","2.5A","400W","230VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-EL Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-EL_C_EN_20180418_web.pdf,-,2039-VFD002EL21A-ND,VFD002EL21A,Delta Electronics/Industrial Automation,"VFD-EL, 1/4HP 230V, MICRO DRIVE",0,0,"165.69000","0","1","VFD-EL","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","1.6A","200W","230VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-EL Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-EL_C_EN_20180418_web.pdf,-,2039-VFD002EL11A-ND,VFD002EL11A,Delta Electronics/Industrial Automation,"VFD-EL, 1/4HP 115V, MICRO DRIVE",0,0,"171.99000","0","1","VFD-EL","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","1.6A","200W","115VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-EL Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-VFD004E23A-ND,VFD004E23A,Delta Electronics/Industrial Automation,"VFD-E, 1/2HP 230V, MICRO VECTOR",0,0,"173.88000","0","1","VFD-E","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","2.5A","400W","230VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-E Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-EL_C_EN_20180418_web.pdf,-,2039-VFD004EL21A-ND,VFD004EL21A,Delta Electronics/Industrial Automation,"VFD-EL, 1/2HP 230V, MICRO DRIVE",0,0,"173.88000","0","1","VFD-EL","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","2.5A","400W","230VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-EL Series"
