Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products","Usage","Specifications"
http://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Frequency%20Inverters/General%20Purpose/RX/KPP_RX/Low_CD_EU-03_RX_KPP_2012.pdf,-,3G3AX-CAJOP300-ND,3G3AX-CAJOP300,Omron Automation and Safety,3M CABLE FOR REMOTE KEYPAD,0,0,"17.67000","0","1","-","Active","Cable Assembly","-","Remote Operator","3 Meters"
http://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Frequency%20Inverters/General%20Purpose/RX/KPP_RX/Low_CD_EU-03_RX_KPP_2012.pdf,-,3G3AX-CAJOP300-EE-ND,3G3AX-CAJOP300-EE,Omron Automation and Safety,RX OPERATOR CABLE,0,0,"18.31000","0","1","-","Active","Cable Assembly","-","Remote Operator","3 Meters"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,M0PC3917-ND,M0PC3917,Panasonic Industrial Automation Sales,CAP MOTOR START FOR M41A3G21,0,0,"18.36000","0","5","-","Active","Capacitor Cap","Shin-G Series","Safety","-"
-,-,DV0P4272-ND,DV0P4272,Panasonic Industrial Automation Sales,A4 FRAME B MOUNTING BRACKET,0,0,"18.62000","0","1","-","Active","Mounting Bracket","MINAS A4 Series","-","Rack Mount"
-,-,81021001-ND,81021001,Crouzet,GEARBOX 810210 RATIO = 600 AXE=7,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021004-ND,81021004,Crouzet,GEARBOX 810210 RATIO = 10 AXE=79,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021005-ND,81021005,Crouzet,GEARBOX 810210 RATIO = 20 AXE=79,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021006-ND,81021006,Crouzet,GEARBOX 810210 RATIO = 30 AXE=79,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021007-ND,81021007,Crouzet,GEARBOX 810210 RATIO = 40 AXE=79,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021008-ND,81021008,Crouzet,GEARBOX 810210 RATIO = 60 AXE=79,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021009-ND,81021009,Crouzet,GEARBOX 810210 RATIO = 75,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021010-ND,81021010,Crouzet,GEARBOX 810210 RATIO = 100 AXE=7,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021011-ND,81021011,Crouzet,GEARBOX 810210 RATIO = 120 AVEC,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021012-ND,81021012,Crouzet,GEARBOX 810210 RATIO = 200 AXE=7,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021013-ND,81021013,Crouzet,GEARBOX 810210 RATIO = 300 AXE=7,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021014-ND,81021014,Crouzet,GEARBOX 810210 RATIO = 1200 AXE=,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021015-ND,81021015,Crouzet,GEARBOX 810210 RATIO = 1800 AXE=,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021016-ND,81021016,Crouzet,GEARBOX 810210 RATIO = 2400,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021017-ND,81021017,Crouzet,GEARBOX 810210 RATIO = 3000 AXE=,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021018-ND,81021018,Crouzet,GEARBOX 810210 RATIO = 6000,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021019-ND,81021019,Crouzet,GEARBOX 810210 RATIO = 9000,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021020-ND,81021020,Crouzet,GEARBOX 810210 RATIO = 12000 - A,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021021-ND,81021021,Crouzet,GEARBOX 810210 RATIO = 18000,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021022-ND,81021022,Crouzet,GEARBOX 810210 RATIO = 36000,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021023-ND,81021023,Crouzet,GEARBOX 810210 RATIO = 72000,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021024-ND,81021024,Crouzet,GEARBOX 810210 RATIO = 108000 AX,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021025-ND,81021025,Crouzet,GEARBOX 810210 RATIO = 144000 AX,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021026-ND,81021026,Crouzet,GEARBOX 810210 RATIO = 216000,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021027-ND,81021027,Crouzet,GEARBOX 810210 RATIO = 288000 AX,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021028-ND,81021028,Crouzet,GEARBOX 810210 RATIO = 432000,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021029-ND,81021029,Crouzet,GEARBOX 810210 RATIO = 864000,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021030-ND,81021030,Crouzet,GEARBOX 810210 RATIO = 3600,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021031-ND,81021031,Crouzet,GEARBOX 810210 RATIO = 7200,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021032-ND,81021032,Crouzet,GEARBOX 810210 RATIO = 150 AXE=7,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021033-ND,81021033,Crouzet,GEARBOX 810210 RATIO = 12 AXE=79,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021036-ND,81021036,Crouzet,GEARBOX 810210 RATIO = 576000 AX,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021041-ND,81021041,Crouzet,GEARBOX 810210 RATIO = 15 AXE=79,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021047-ND,81021047,Crouzet,GEARBOX 810210 RATIO = 180000 AX,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021068-ND,81021068,Crouzet,GEARBOX 810210 RATIO = 54000 AXE,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021070-ND,81021070,Crouzet,GEARBOX 810210 RATIO = 25 AXE=79,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021072-ND,81021072,Crouzet,GEARBOX 810210 RATIO = 75/4 AXE=,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021073-ND,81021073,Crouzet,GEARBOX 810210 RATIO = 62.5 AXE=,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021074-ND,81021074,Crouzet,GEARBOX 810210 RATIO = 375/4 AXE,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021075-ND,81021075,Crouzet,GEARBOX 810210 RATIO = 125,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021076-ND,81021076,Crouzet,GEARBOX 810210 RATIO = 250 AXE=7,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021077-ND,81021077,Crouzet,GEARBOX 810210 RATIO = 750,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021078-ND,81021078,Crouzet,GEARBOX 810210 RATIO = 1000 AXE=,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021083-ND,81021083,Crouzet,GEARBOX 810210 RATIO = 15000 AXE,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021084-ND,81021084,Crouzet,GEARBOX 810210 RATIO = 30000 AXE,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021095-ND,81021095,Crouzet,GEARBOX 810210 RATIO = 900 AXE=7,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021096-ND,81021096,Crouzet,GEARBOX 810210 RATIO = 1500 AXE=,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021097-ND,81021097,Crouzet,GEARBOX 810210 RATIO = 500 AXE=7,0,0,"18.73320","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021100-ND,81021100,Crouzet,GEARBOX 810210 RATIO = 12.5 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021101-ND,81021101,Crouzet,GEARBOX 810210 RATIO = 20 AVEC P,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021102-ND,81021102,Crouzet,GEARBOX 810210 RATIO = 25 AVEC P,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021103-ND,81021103,Crouzet,GEARBOX 810210 RATIO = 30 AVEC P,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021104-ND,81021104,Crouzet,GEARBOX 810210 RATIO = 40 AVEC P,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021105-ND,81021105,Crouzet,GEARBOX 810210 RATIO = 48 AVEC P,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021106-ND,81021106,Crouzet,GEARBOX 810210 RATIO = 50 AVEC P,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021107-ND,81021107,Crouzet,GEARBOX 810210 RATIO = 60 AVEC P,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021108-ND,81021108,Crouzet,GEARBOX 810210 RATIO = 62.5 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021109-ND,81021109,Crouzet,GEARBOX 810210 RATIO = 80 AVEC P,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021110-ND,81021110,Crouzet,GEARBOX 810210 RATIO = 100 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021111-ND,81021111,Crouzet,GEARBOX 810210 RATIO = 120 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021112-ND,81021112,Crouzet,GEARBOX 810210 RATIO = 150 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021113-ND,81021113,Crouzet,GEARBOX 810210 RATIO = 200 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021114-ND,81021114,Crouzet,GEARBOX 810210 RATIO = 250 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021115-ND,81021115,Crouzet,GEARBOX 810210 RATIO = 300 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021116-ND,81021116,Crouzet,GEARBOX 810210 RATIO = 360 PIGNO,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021117-ND,81021117,Crouzet,GEARBOX 810210 RATIO = 500 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021118-ND,81021118,Crouzet,GEARBOX 810210 RATIO = 600 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021119-ND,81021119,Crouzet,GEARBOX 810210 RATIO = 1200 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021120-ND,81021120,Crouzet,GEARBOX 810210 RATIO = 1800 AVEC,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021121-ND,81021121,Crouzet,GEARBOX 810210 RATIO = 12000 PIG,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021122-ND,81021122,Crouzet,GEARBOX 810210 RATIO = 375,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021125-ND,81021125,Crouzet,GEARBOX 810210 RATIO = 20,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021126-ND,81021126,Crouzet,GEARBOX 810210 RATIO = 60,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021127-ND,81021127,Crouzet,GEARBOX 810210 RATIO = 120,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021128-ND,81021128,Crouzet,GEARBOX 810210 RATIO = 600,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021129-ND,81021129,Crouzet,GEARBOX 810210 RATIO = 1200,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021130-ND,81021130,Crouzet,GEARBOX 810210 RATIO = 9000,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021131-ND,81021131,Crouzet,GEARBOX 810210 RATIO = 36000,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021132-ND,81021132,Crouzet,GEARBOX 810210 RATIO = 72000,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021133-ND,81021133,Crouzet,GEARBOX 810210 RATIO = 432000,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021134-ND,81021134,Crouzet,GEARBOX 810210 RATIO = 864000,0,0,"18.73320","0","25","810211","Active","Gearbox","-","Motor","-"
-,-,81021069-ND,81021069,Crouzet,GEARBOX 810210 RATIO = 25/2,0,0,"18.82640","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021071-ND,81021071,Crouzet,GEARBOX 810210 RATIO = 37.5 AXE=,0,0,"18.82640","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,DV0P0321-ND,DV0P0321,Panasonic Industrial Automation Sales,EXT CORD FOR SPEED CNTL,0,0,"19.38000","0","10","-","Active","Cable Assembly","Shin-G Series","Motor","1 Meter"
-,-,BR080W200-ND,BR080W200,Delta Electronics/Industrial Automation,RESISTOR 80W 200 OHM,0,0,"19.80000","0","1","-","Active","Braking Resistor","230V Series","-","200Ohm, 80W"
-,-,BR080W750-ND,BR080W750,Delta Electronics/Industrial Automation,RESISTOR 80W 750 OHM,0,0,"19.80000","0","1","-","Active","Braking Resistor","230V Series","-","750Ohm, 80W"
-,-,R7A-CNZ02R-ND,R7A-CNZ02R,Omron Automation and Safety,SMARTSTEP JR ENCODER CBL MTR,0,0,"19.97000","0","1","-","Active","Connector Kit","SMARTSTEP Junior Series","-","Encoder"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,-,DV0PM20027-ND,DV0PM20027,Panasonic Industrial Automation Sales,A5 A-FRAME MOUNTING BRACKET,0,0,"20.00000","0","1","-","Active","Mounting Bracket","MINAS A5 Series","-","Rack Mount"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,-,DV0PM20028-ND,DV0PM20028,Panasonic Industrial Automation Sales,A5 B-FRAME MOUNTING BRACKET,0,0,"20.00000","0","1","-","Active","Mounting Bracket","MINAS A5 Series","-","Rack Mount"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,-,DV0PM20029-ND,DV0PM20029,Panasonic Industrial Automation Sales,A5 C-FRAME MOUNTING BRACKET,0,0,"20.00000","0","1","-","Active","Mounting Bracket","MINAS A5 Series","-","Rack Mount"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,EG2010A-ND,EG2010A,Delta Electronics/Industrial Automation,SERIAL KEYPAD EXTENSION CABLE 2M,0,0,"20.47500","0","28","-","Active","Cable Assembly","VFD-A Series","-","2 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,ASDBCNDS0044-ND,ASDBCNDS0044,Delta Electronics/Industrial Automation,"ACCESSORY, B2 CN1 I/O SIGNAL CON",0,0,"20.79000","0","1","-","Active","Connector Kit","ASDA-B2 Series","Control","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,ASD-CAPW0100-ND,ASD-CAPW0100,Delta Electronics/Industrial Automation,"CONNECTOR, POWER, FOR B2 600W-2K",0,0,"20.79000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor","Power"
-,-,R7A-CNZ01P-ND,R7A-CNZ01P,Omron Automation and Safety,SMARTSTEP JR PWR CONNECTOR,0,0,"21.62000","0","1","-","Active","Connector Kit","SMARTSTEP Junior Series","Motor","-"
-,-,DV0PM20077-ND,DV0PM20077,Panasonic Industrial Automation Sales,CABLE PWR CONNECT 2M FOR A5 MINA,0,0,"21.80000","0","1","-","Active","Cable Assembly","MINAS A5 Series","Motor","-"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,-,R88A-CAGA003B-ND,R88A-CAGA003B,Omron Automation and Safety,CABLE SERVOMOTOR STANDARD 3M,0,0,"21.97000","0","1","-","Active","Cable Assembly","Accurax G5 Series","Motor with Brake","3 Meters"
http://www.omron.com.au/data_pdf/cat/r88m-g_r88d-gt_i814-e1_14_1_csm2686.pdf,-,R88A-CNG01R-ND,R88A-CNG01R,Omron Automation and Safety,CONNECTOR FOR ENCODER ABS MOTOR,0,0,"22.13000","0","1","-","Active","Connector Kit","SMARTSTEP2 Series","-","Encoder"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/2900747.pdf,-,2900747-ND,2900747,Phoenix Contact,LOOP BRIDGE,0,0,"22.26000","0","1","CONTACTRON","Active","Cable Assembly","CONTACTRON Series","Motor Starter","0.3 Meters"
-,-,81021091-ND,81021091,Crouzet,GEARBOX 810210 RATIO = 600 AXE=D,0,0,"22.48200","0","25","810210","Active","Gearbox","-","Motor","-"
-,-,81021092-ND,81021092,Crouzet,GEARBOX 810210 RATIO = 20 AXE=DE,0,0,"22.48200","0","25","810210","Active","Gearbox","-","Motor","-"
