Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Type","Isolated Power","Number of Channels","Inputs - Side 1/Side 2","Channel Type","Voltage - Isolation","Common Mode Transient Immunity (Min)","Data Rate","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Voltage - Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso1541,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-34872-1-ND,ISO1541DR,Texas Instruments,DGTL ISO 2.5KV 2CH I2C 8SOIC,42501,10001,"4.32000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","I²C","No","2","2/1","Bidirectional, Unidirectional","2500Vrms","25kV/µs","1Mbps","-","80ns, 21ns","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso1541,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-34872-6-ND,ISO1541DR,Texas Instruments,DGTL ISO 2.5KV 2CH I2C 8SOIC,42501,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","I²C","No","2","2/1","Bidirectional, Unidirectional","2500Vrms","25kV/µs","1Mbps","-","80ns, 21ns","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7342c,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-41087-2-ND,ISO7342CDWR,Texas Instruments,DGTL ISO 3KV 4CH GEN PURP 16SOIC,2000,0,"2.10672","0","2000","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","3000Vrms","25kV/µs","25Mbps","58ns, 58ns","4ns","2.1ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7342c,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-41087-1-ND,ISO7342CDWR,Texas Instruments,DGTL ISO 3KV 4CH GEN PURP 16SOIC,4606,0,"4.32000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","3000Vrms","25kV/µs","25Mbps","58ns, 58ns","4ns","2.1ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7342c,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-41087-6-ND,ISO7342CDWR,Texas Instruments,DGTL ISO 3KV 4CH GEN PURP 16SOIC,4606,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","3000Vrms","25kV/µs","25Mbps","58ns, 58ns","4ns","2.1ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7341c,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-47263-2-ND,ISO7341CDWR,Texas Instruments,DGTL ISO 3KV 4CH GEN PURP 16SOIC,2000,10000,"2.10672","0","2000","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","3000Vrms","25kV/µs","25Mbps","58ns, 58ns","4ns","2.1ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7341c,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-47263-1-ND,ISO7341CDWR,Texas Instruments,DGTL ISO 3KV 4CH GEN PURP 16SOIC,3448,10001,"4.32000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","3000Vrms","25kV/µs","25Mbps","58ns, 58ns","4ns","2.1ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7341c,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-47263-6-ND,ISO7341CDWR,Texas Instruments,DGTL ISO 3KV 4CH GEN PURP 16SOIC,3448,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","3000Vrms","25kV/µs","25Mbps","58ns, 58ns","4ns","2.1ns, 1.7ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2115-5-ND,SI8660BA-B-IS1,Silicon Labs,DGTL ISO 1KV 6CH GEN PURP 16SOIC,1832,0,"2.14000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","6","6/0","Unidirectional","1000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/16-QSOP.jpg,SI8645BA-B-IURTR-ND,SI8645BA-B-IUR,Silicon Labs,DGTL ISO 1KV 4CH GEN PURP 16QSOP,12500,0,"2.16959","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","1000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/16-QSOP.jpg,SI8645BA-B-IURCT-ND,SI8645BA-B-IUR,Silicon Labs,DGTL ISO 1KV 4CH GEN PURP 16QSOP,13192,0,"3.27000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","1000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/16-QSOP.jpg,SI8645BA-B-IURDKR-ND,SI8645BA-B-IUR,Silicon Labs,DGTL ISO 1KV 4CH GEN PURP 16QSOP,13192,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","1000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7440_7441_7442.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM7441ARQZ-RL7TR-ND,ADUM7441ARQZ-RL7,Analog Devices Inc.,DGTL ISO 1KV 4CH GEN PURP 16QSOP,40000,0,"2.19170","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","1000Vrms","15kV/µs","1Mbps","75ns, 75ns","25ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7440_7441_7442.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM7441ARQZ-RL7CT-ND,ADUM7441ARQZ-RL7,Analog Devices Inc.,DGTL ISO 1KV 4CH GEN PURP 16QSOP,41068,0,"4.27000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","1000Vrms","15kV/µs","1Mbps","75ns, 75ns","25ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7440_7441_7442.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM7441ARQZ-RL7DKR-ND,ADUM7441ARQZ-RL7,Analog Devices Inc.,DGTL ISO 1KV 4CH GEN PURP 16QSOP,41068,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","1000Vrms","15kV/µs","1Mbps","75ns, 75ns","25ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7440_7441_7442.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM7440ARQZ-RL7TR-ND,ADUM7440ARQZ-RL7,Analog Devices Inc.,DGTL ISO 1KV 4CH GEN PURP 16QSOP,4000,0,"2.19170","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","1000Vrms","15kV/µs","1Mbps","75ns, 75ns","25ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7440_7441_7442.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM7440ARQZ-RL7CT-ND,ADUM7440ARQZ-RL7,Analog Devices Inc.,DGTL ISO 1KV 4CH GEN PURP 16QSOP,4878,0,"4.27000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","1000Vrms","15kV/µs","1Mbps","75ns, 75ns","25ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7440_7441_7442.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM7440ARQZ-RL7DKR-ND,ADUM7440ARQZ-RL7,Analog Devices Inc.,DGTL ISO 1KV 4CH GEN PURP 16QSOP,4878,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","1000Vrms","15kV/µs","1Mbps","75ns, 75ns","25ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7140cc,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-40136-2-ND,ISO7140FCCDBQR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SSOP,5000,2500,"2.22376","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","2500Vrms","25kV/µs","50Mbps","35ns, 35ns","3ns","2ns, 2ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7140cc,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-40136-1-ND,ISO7140FCCDBQR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SSOP,6512,3320,"4.56000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","2500Vrms","25kV/µs","50Mbps","35ns, 35ns","3ns","2ns, 2ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7140cc,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-40136-6-ND,ISO7140FCCDBQR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SSOP,6512,3320,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","2500Vrms","25kV/µs","50Mbps","35ns, 35ns","3ns","2ns, 2ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7142cc,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-41086-2-ND,ISO7142CCDBQR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SSOP,5000,0,"2.22376","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","50Mbps","38ns, 38ns","3.5ns","2.5ns, 2.1ns","2.7V ~ 5.5V","-55°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7142cc,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-41086-1-ND,ISO7142CCDBQR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SSOP,8066,0,"4.56000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","50Mbps","38ns, 38ns","3.5ns","2.5ns, 2.1ns","2.7V ~ 5.5V","-55°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7142cc,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-41086-6-ND,ISO7142CCDBQR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SSOP,8066,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","50Mbps","38ns, 38ns","3.5ns","2.5ns, 2.1ns","2.7V ~ 5.5V","-55°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7141fcc,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-40138-2-ND,ISO7141FCCDBQR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SSOP,2500,0,"2.22376","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","50Mbps","35ns, 35ns","3ns","2ns, 2ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7141fcc,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-40138-1-ND,ISO7141FCCDBQR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SSOP,2537,0,"4.56000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","50Mbps","35ns, 35ns","3ns","2ns, 2ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7141fcc,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-40138-6-ND,ISO7141FCCDBQR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SSOP,2537,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","50Mbps","35ns, 35ns","3ns","2ns, 2ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3200_3201.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3201CRZ-RL7TR-ND,ADUM3201CRZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,5000,0,"2.23412","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","25Mbps","45ns, 45ns","3ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3200_3201.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3201CRZ-RL7CT-ND,ADUM3201CRZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,5410,0,"4.36000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","25Mbps","45ns, 45ns","3ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3200_3201.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3201CRZ-RL7DKR-ND,ADUM3201CRZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,5410,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","25Mbps","45ns, 45ns","3ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso1540,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-34871-2-ND,ISO1540DR,Texas Instruments,DGTL ISO 2.5KV 2CH I2C 8SOIC,17500,10000,"2.34080","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","I²C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","80ns, 21ns","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso1540,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-34871-1-ND,ISO1540DR,Texas Instruments,DGTL ISO 2.5KV 2CH I2C 8SOIC,21730,0,"4.80000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","I²C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","80ns, 21ns","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso1540,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-34871-6-ND,ISO1540DR,Texas Instruments,DGTL ISO 2.5KV 2CH I2C 8SOIC,21730,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","I²C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","80ns, 21ns","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1301ARWZ-RLTR-ND,ADUM1301ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,21000,1000,"2.34724","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1301ARWZ-RLCT-ND,ADUM1301ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,21235,1000,"4.58000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1301ARWZ-RLDKR-ND,ADUM1301ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,21235,1000,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1300ARWZ-RLTR-ND,ADUM1300ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,7000,0,"2.34724","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","3/0","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1300ARWZ-RLCT-ND,ADUM1300ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,7551,0,"4.58000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","3/0","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1300ARWZ-RLDKR-ND,ADUM1300ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,7551,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","3/0","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7240cf,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-38967-2-ND,ISO7242CDWR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SOIC,10000,10000,"2.42326","0","2000","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","25Mbps","42ns, 42ns","2.5ns","2ns, 2ns","3.15V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7240cf,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-38967-1-ND,ISO7242CDWR,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SOIC,12348,10001,"4.97000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","25Mbps","42ns, 42ns","2.5ns","2ns, 2ns","3.15V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
