Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Number of Channels","Voltage - Isolation","Common Mode Transient Immunity (Min)","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Current - Output High, Low","Current - Peak Output","Voltage - Forward (Vf) (Typ)","Current - DC Forward (If) (Max)","Voltage - Output Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Approvals"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CC-13-1;CC;13.jpg,ADUM7223ACCZ-RL7TR-ND,ADUM7223ACCZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRIVER 13LGA,1000,0,"2.54520","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","50kV/µs","68ns, 68ns","-","12ns, 12ns","-","4.5A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","13-VFLGA","13-LGA (5x5)","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CC-13-1;CC;13.jpg,ADUM7223ACCZ-RL7CT-ND,ADUM7223ACCZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRIVER 13LGA,1362,0,"4.96000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","50kV/µs","68ns, 68ns","-","12ns, 12ns","-","4.5A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","13-VFLGA","13-LGA (5x5)","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CC-13-1;CC;13.jpg,ADUM7223ACCZ-RL7DKR-ND,ADUM7223ACCZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRIVER 13LGA,1362,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","50kV/µs","68ns, 68ns","-","12ns, 12ns","-","4.5A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","13-VFLGA","13-LGA (5x5)","-"
https://docs.broadcom.com/docs/AV02-0162EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-2986-ND,HCPL-3140-300E,Broadcom Limited,OPTOISO 3.75KV GATE DRVR 8DIP GW,3279,0,"2.55000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","25kV/µs","700ns, 700ns","-","50ns, 50ns","400mA, 400mA","600mA","1.5V","25mA","10V ~ 30V","-40°C ~ 100°C","Surface Mount","8-SMD, Gull Wing","8-DIP Gull Wing","CSA, UR"
http://www.onsemi.com/pub/Collateral/FOD3182-D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/46-8-DIP-SMD.jpg,FOD3182S-ND,FOD3182S,ON Semiconductor,OPTOISO 5KV 1CH GATE DRIVER 8SMD,2964,0,"2.70000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","35kV/µs","210ns, 210ns","65ns","38ns, 24ns","2.5A, 2.5A","3A","1.43V","25mA","10V ~ 30V","-40°C ~ 100°C","Surface Mount","8-SMD, Gull Wing","8-SMD","UL"
http://www.onsemi.com/pub/Collateral/FOD3182-D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/261-8-DIP.jpg,FOD3182-ND,FOD3182,ON Semiconductor,OPTOISO 5KV 1CH GATE DRIVER 8DIP,1777,1000,"2.70000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","35kV/µs","210ns, 210ns","65ns","38ns, 24ns","2.5A, 2.5A","3A","1.43V","25mA","10V ~ 30V","-40°C ~ 100°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","UL"
https://www.infineon.com/dgdl/Infineon-1ED020I12_F2-DS-v02_00-en.pdf?fileId=db3a304330f68606013122ce5f3649cb,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-DSO-16-15;;16.jpg,1ED020I12F2XUMA1TR-ND,1ED020I12F2XUMA1,Infineon Technologies,IC IGBT DVR 1200V 2A DSO16,2000,0,"2.71524","0","1000","Tape & Reel (TR)","EiceDriver™","Active","Magnetic Coupling","1","4500Vrms","-","-","-","30ns, 50ns","2A, 2A","-","-","-","4.5V ~ 5.5V","-40°C ~ 150°C (TJ)","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","PG-DSO-16-15","-"
https://www.infineon.com/dgdl/Infineon-1ED020I12_F2-DS-v02_00-en.pdf?fileId=db3a304330f68606013122ce5f3649cb,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-DSO-16-15;;16.jpg,1ED020I12F2XUMA1CT-ND,1ED020I12F2XUMA1,Infineon Technologies,IC IGBT DVR 1200V 2A DSO16,2262,0,"5.29000","0","1","Cut Tape (CT)","EiceDriver™","Active","Magnetic Coupling","1","4500Vrms","-","-","-","30ns, 50ns","2A, 2A","-","-","-","4.5V ~ 5.5V","-40°C ~ 150°C (TJ)","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","PG-DSO-16-15","-"
https://www.infineon.com/dgdl/Infineon-1ED020I12_F2-DS-v02_00-en.pdf?fileId=db3a304330f68606013122ce5f3649cb,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-DSO-16-15;;16.jpg,1ED020I12F2XUMA1DKR-ND,1ED020I12F2XUMA1,Infineon Technologies,IC IGBT DVR 1200V 2A DSO16,2262,0,"Digi-Reel","0","1","Digi-Reel®","EiceDriver™","Active","Magnetic Coupling","1","4500Vrms","-","-","-","30ns, 50ns","2A, 2A","-","-","-","4.5V ~ 5.5V","-40°C ~ 150°C (TJ)","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","PG-DSO-16-15","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc5310,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-47435-ND,UCC5350MCD,Texas Instruments,"5A/5A, 3-KVRMS SINGLE-CHANNEL IS",976,9975,"2.80000","0","1","Tube","-","Active","Capacitive Coupling","1","3000Vrms","100kV/µs","65ns, 65ns","20ns","10ns, 10ns","5A, 5A","-","-","-","13.2V ~ 33V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc5350,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-47508-ND,UCC5350SBD,Texas Instruments,"5A/5A, 3-KVRMS SINGLE-CHANNEL IS",276,0,"2.80000","0","1","Tube","-","Active","Capacitive Coupling","1","3000Vrms","100kV/µs","100ns, 100ns","20ns","10ns, 10ns","8.5A, 10A","-","-","-","3V ~ 15V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","-"
https://docs.broadcom.com/docs/AV02-0164EN,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,516-1742-5-ND,HCPL-3150-000E,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DVR 8DIP,1940,0,"2.83000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","15kV/µs","500ns, 500ns","300ns","100ns, 100ns","500mA, 500mA","600mA","1.5V","25mA","15V ~ 30V","-40°C ~ 100°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","CSA, UR"
https://www.silabs.com/documents/public/data-sheets/si8239x-data-sheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-3383-5-ND,SI82394BD-IS,Silicon Labs,DGTL ISO 5KV 2CH GATE DVR 16SOIC,138,0,"2.95000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","5000Vrms","35kV/µs","40ns, 40ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","10V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,SI8233AD-D-IS-ND,SI8233AD-D-IS,Silicon Labs,DGTL ISO 5KV 2CH GATE DVR 16SOIC,308,0,"3.06000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","5000Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","6.5V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.onsemi.com/pub/Collateral/FOD3180-D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/261-8-DIP.jpg,FOD3180-ND,FOD3180,ON Semiconductor,OPTOISO 5KV 1CH GATE DRIVER 8DIP,1346,234000,"3.08000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","200ns, 200ns","65ns","75ns, 55ns","2A, 2A","2.5A","1.43V","25mA","10V ~ 20V","-40°C ~ 100°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","cUL, UL"
https://docs.broadcom.com/docs/AV02-0161EN,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,516-2197-5-ND,HCPL-3120-060E,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DVR 8DIP,1612,0,"3.25000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","25kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","1.5V","25mA","15V ~ 30V","-40°C ~ 100°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","CSA, IEC/EN/DIN, UR"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc5310,//media.digikey.com/Renders/Texas%20Instr%20Renders/8-SOIC.jpg,296-49503-ND,UCC5390ECDWV,Texas Instruments,10A/10A SINGLE-CHANNEL ISOLATED,1909,9984,"3.29000","0","1","-","-","Active","Capacitive Coupling","1","3000Vrms","100kV/µs","100ns, 100ns","20ns","10ns, 10ns","10A, 10A","-","-","-","13.2V ~ 33V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","CQC, CSA, UR, VDE"
https://docs.broadcom.com/docs/AV02-0161EN,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,516-1879-5-ND,HCPL-J312-000E,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DVR 8DIP,2213,0,"3.33000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","25kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","1.6V","25mA","15V ~ 30V","-40°C ~ 100°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-0161EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-2726-5-ND,HCPL-J312-300E,Broadcom Limited,OPTOISO 3.75KV GATE DRVR 8DIP GW,1734,0,"3.39000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","25kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","1.6V","25mA","15V ~ 30V","-40°C ~ 100°C","Surface Mount","8-SMD, Gull Wing","8-DIP Gull Wing","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-4079EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACPL-P480-000E.jpg,516-3166-5-ND,ACPL-P345-000E,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DRVR 6SO,2354,0,"3.48000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","50kV/µs","120ns, 120ns","50ns","8ns, 8ns","800mA, 800mA","1A","1.55V","25mA","10V ~ 20V","-40°C ~ 105°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-0165EN,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,516-1674-5-ND,HCPL-3180-000E,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DVR 8DIP,2205,0,"3.79000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","10kV/µs","200ns, 200ns","65ns","25ns, 25ns","2A, 2A","2.5A","1.5V","25mA","10V ~ 20V","-40°C ~ 100°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","CSA, UR"
https://docs.broadcom.com/docs/AV02-0161EN,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,516-1121-5-ND,HCPL-3120,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DVR 8DIP,2764,0,"3.86000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","25kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","1.5V","25mA","15V ~ 30V","-40°C ~ 100°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","CSA, UR"
https://docs.broadcom.com/docs/AV02-4078EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACPL-P480-000E.jpg,516-3167-5-ND,ACPL-P346-000E,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DRVR 6SO,1164,0,"4.18000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","50kV/µs","120ns, 120ns","50ns","8ns, 8ns","2A, 2A","2.5A","1.55V","25mA","10V ~ 20V","-40°C ~ 105°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-2928EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACPL-P480-000E.jpg,516-2630-5-ND,ACPL-P343-000E,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DRVR 6SO,1059,0,"4.18000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","35kV/µs","200ns, 200ns","70ns","43ns, 40ns","3A, 3A","4A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-4500EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-3261-5-ND,ACPL-K30T-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,475,0,"4.18000","0","1","Tube","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","-","2ms, 0.12ms","-","-","-","-","1.55V","30mA","-","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-0169EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HCPL-314J-000E.JPG,516-1477-5-ND,HCPL-314J-000E,Broadcom Limited,OPTOISO 5KV 2CH GATE DRIVER 16SO,1238,0,"4.39000","0","1","Tube","-","Active","Optical Coupling","2","5000Vrms","25kV/µs","700ns, 700ns","-","50ns, 50ns","500mA, -","600mA","1.5V","25mA","10V ~ 30V","-40°C ~ 100°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-4078EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACPL-P480-000E.jpg,516-3169-5-ND,ACPL-W346-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 6SO,4211,0,"4.53000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","50kV/µs","120ns, 120ns","50ns","8ns, 8ns","2A, 2A","2.5A","1.55V","25mA","10V ~ 20V","-40°C ~ 105°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-4747EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACPL-P480-000E.jpg,516-3271-ND,ACPL-W349-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 6SO,2464,0,"4.53000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","100kV/µs","110ns, 110ns","40ns","8ns, 8ns","2A, 2A","2.5A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SO","CSA, UR"
https://docs.broadcom.com/docs/AV02-2928EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACPL-P480-000E.jpg,516-2631-5-ND,ACPL-W343-060E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 6SO,1653,0,"4.60000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","35kV/µs","200ns, 200ns","70ns","43ns, 40ns","3A, 3A","4A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SO Stretched","CSA, IEC/EN/DIN, UR"
https://gate-driver.power.com/sites/default/files/product-docs/scale-idriver_family_datasheet.pdf,//media.digikey.com/Photos/Power%20Integrations%20Photos/MFG_eSOP-PKG.jpg,1810-1069-ND,SID1132K,Power Integrations,DGTL ISO 5KV GATE DRVR ESOP-R16B,2673,0,"4.66000","0","1","Tube","SCALE-iDriver™","Active","Magnetic Coupling","1","5000Vrms","-","340ns, 330ns","-","450ns, 450ns (Max)","1.2A, 1.3A","2.5A","-","-","22V ~ 28V","-40°C ~ 125°C","Surface Mount","16-PowerSOIC (0.350"", 8.89mm Width), 15 Leads","eSOP-R16B","-"
https://docs.broadcom.com/docs/AV02-4229EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-3655-ND,ACPL-K34T-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1768,0,"4.79000","0","1","Tube","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","110ns, 110ns","40ns","10ns, 10ns","2A, 2A","2.5A","1.5V","20mA","10V ~ 20V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, UR"
https://www.infineon.com/dgdl/Infineon-1EDI2010AS-DS-v02_00-EN.pdf?fileId=5546d4625d5945ed015d5af92cfc0451,//media.digikey.com/Renders/Infineon%20Renders/36-BSSOP.jpg,1EDI2010ASXUMA1TR-ND,1EDI2010ASXUMA1,Infineon Technologies,IC GATE DRIVER HVIC DSO36,1000,0,"5.35787","0","1000","Tape & Reel (TR)","Automotive, AEC-Q100, EiceDriver™","Not For New Designs","Magnetic Coupling","1","3750Vrms","-","-","-","120ns, 150ns","-","-","-","-","13V ~ 18V","-40°C ~ 150°C (TJ)","Surface Mount","36-BSSOP (0.295"", 7.50mm Width)","PG-DSO-36-63","-"
https://www.infineon.com/dgdl/Infineon-1EDI2010AS-DS-v02_00-EN.pdf?fileId=5546d4625d5945ed015d5af92cfc0451,//media.digikey.com/Renders/Infineon%20Renders/36-BSSOP.jpg,1EDI2010ASXUMA1CT-ND,1EDI2010ASXUMA1,Infineon Technologies,IC GATE DRIVER HVIC DSO36,1027,0,"9.73000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, EiceDriver™","Not For New Designs","Magnetic Coupling","1","3750Vrms","-","-","-","120ns, 150ns","-","-","-","-","13V ~ 18V","-40°C ~ 150°C (TJ)","Surface Mount","36-BSSOP (0.295"", 7.50mm Width)","PG-DSO-36-63","-"
https://www.infineon.com/dgdl/Infineon-1EDI2010AS-DS-v02_00-EN.pdf?fileId=5546d4625d5945ed015d5af92cfc0451,//media.digikey.com/Renders/Infineon%20Renders/36-BSSOP.jpg,1EDI2010ASXUMA1DKR-ND,1EDI2010ASXUMA1,Infineon Technologies,IC GATE DRIVER HVIC DSO36,1027,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, EiceDriver™","Not For New Designs","Magnetic Coupling","1","3750Vrms","-","-","-","120ns, 150ns","-","-","-","-","13V ~ 18V","-40°C ~ 150°C (TJ)","Surface Mount","36-BSSOP (0.295"", 7.50mm Width)","PG-DSO-36-63","-"
https://docs.broadcom.com/docs/AV02-1279EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-3444-ND,ACPL-312T-300E,Broadcom Limited,OPTOISO 3.75KV GATE DRVR 8DIP GW,2282,0,"5.36000","0","1","Tube","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","3750Vrms","25kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","1.5V","25mA","15V ~ 30V","-40°C ~ 125°C","Surface Mount","8-SMD, Gull Wing","8-DIP Gull Wing","CSA, IEC/EN/DIN, UR"
https://gate-driver.power.com/sites/default/files/product-docs/scale-idriver_family_datasheet.pdf,//media.digikey.com/Photos/Power%20Integrations%20Photos/MFG_eSOP-PKG.jpg,1810-1071-ND,SID1182K,Power Integrations,DGTL ISO 5KV GATE DRVR ESOP-R16B,485,0,"5.59000","0","1","Tube","SCALE-iDriver™","Active","Magnetic Coupling","1","5000Vrms","-","340ns, 330ns","-","90ns, 81ns","3.6A, 4A","8A","-","-","22V ~ 28V","-40°C ~ 125°C","Surface Mount","16-PowerSOIC (0.350"", 8.89mm Width), 15 Leads","eSOP-R16B","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso5451,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-42462-5-ND,ISO5451DW,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,2029,0,"5.60000","0","1","Tube","-","Active","Capacitive Coupling","1","5700Vrms","50kV/µs","110ns, 110ns","-","20ns, 20ns","1.5A, 3.4A","2.7A, 5.5A","-","-","15V ~ 30V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3223_4223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3223ARZ-ND,ADUM3223ARZ,Analog Devices Inc.,DGTL ISO 3KV 2CH GATE DVR 16SOIC,959,1728,"5.67000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","2","3000Vrms","50kV/µs","59ns, 59ns","-","12ns, 12ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4121_4121-1.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_ADuM4121.jpg,ADUM4121ARIZ-ND,ADUM4121ARIZ,Analog Devices Inc.,DGTL ISO 5KV 1CH GATE DRVR 8SOIC,193,20480,"5.94000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","1","5000Vrms","150kV/µs","42ns, 53ns","13ns","18ns, 18ns","-","2.3A","-","-","4.5V ~ 35V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC-IC","CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc21520,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-44611-5-ND,UCC21520DW,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,3809,10000,"6.03000","0","1","Tube","-","Active","Capacitive Coupling","2","5700Vrms","100V/ns","30ns, 30ns","5ns","6ns, 7ns","4A, 6A","-","-","-","6.5V ~ 25V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc21520,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-45023-5-ND,UCC21520ADW,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,1798,10000,"6.03000","0","1","Tube","-","Active","Capacitive Coupling","2","5700Vrms","100V/ns","30ns, 30ns","5ns","6ns, 7ns","4A, 6A","-","-","-","6.5V ~ 25V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc21521,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-45192-5-ND,UCC21521DW,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,1137,1440,"6.03000","0","1","Tube","-","Active","Capacitive Coupling","2","5700Vrms","100V/ns","30ns, 30ns","5ns","6ns, 7ns","4A, 6A","-","-","-","9.2V ~ 25V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso5452,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-49652-ND,ISO5452DW,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,1733,8280,"6.30000","0","1","Tube","-","Active","Capacitive Coupling","1","5700Vrms","50kV/µs","110ns, 110ns","-","18ns, 20ns","1.5A, 3.4A","2.7A, 5.5A","-","-","15V ~ 30V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4136.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4136BRWZ-ND,ADUM4136BRWZ,Analog Devices Inc.,DGTL ISO 5KV 1CH GATE DVR 16SOIC,164,1457,"6.53000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","1","5000Vrms","100kV/µs","68ns, 68ns","-","16ns, 16ns","-","4A","-","-","12V ~ 35V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CSA, UR, VDE"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/da/00/41/bb/73/4e/4c/14/DM00295193/files/DM00295193.pdf/jcr:content/translations/en.DM00295193.pdf,//media.digikey.com/Renders/STMicro%20Renders/SO-24.jpg,497-16903-ND,STGAP1AS,STMicroelectronics,DGTL ISO 2.5KV 1CH GATE DVR 24SO,2262,0,"6.56000","0","1","Tube","Automotive, AEC-Q100","Active","Magnetic Coupling","1","2500Vrms","-","130ns, 130ns","10ns","25ns, 25ns (Max)","2.5A, 2.5A","-","-","-","4.5V ~ 36V","-40°C ~ 125°C","Surface Mount","24-SOIC (0.295"", 7.50mm Width)","24-SO","-"
