Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Style","Technology","Frequency","Memory Type","Writable Memory","Standards","Operating Temperature","Size / Dimension"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/MN63Y3214N1~.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_MN63Y3214N1.jpg,P17703-ND,MN63Y3214N1,Panasonic Electronic Components,RFID TAG R/W 13.56MHZ ENCAP,1,0,"26.13000","0","1","-","Active","Encapsulated","Passive","13.56MHz","Read/Write","8kB (User)","ISO 14443","-20°C ~ 75°C","30.00mm x 40.00mm x 0.45mm"
https://download.mikroe.com/documents/accessories/rfid/125khz/rfid-card-125khz-em4100-datasheet.pdf,//media.digikey.com/photos/MikroElektronika/MIKROE-295.jpg,1471-1478-ND,MIKROE-295,MikroElektronika,RFID TAG 125KHZ CARD,3,0,"1.53000","0","1","-","Active","Card","Passive","125kHz","-","-","-","-","-"
-,//media.digikey.com/photos/MikroElektronika/MIKROE-779.JPG,1471-1504-ND,MIKROE-779,MikroElektronika,RFID TAG R/W 100-150KHZ CARD,12,0,"1.73000","0","1","-","Active","Card","Passive","100kHz ~ 150kHz","Read/Write","64kb (User)","-","-40°C ~ 85°C","-"
https://ams.com/documents/20143/36005/AS3956_DS000546_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_AS3956_ATWM%5EATWT.jpg,AS3956-ATWT-I3TR-ND,AS3956-ATWT-I3,ams,RFID TAG R/W 13.56MHZ INLAY,0,0,"0.58650","0","12000","-","Active","Inlay","Passive","13.56MHz","Read/Write","472b (User)","ISO 14443A","-40°C ~ 125°C","0.071"" L x 0.056"" W (1.80mm x 1.41mm)"
https://ams.com/documents/20143/36005/AS3956_DS000546_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_AS3956_ATWM%5EATWT.jpg,AS3956-ATWT-I3CT-ND,AS3956-ATWT-I3,ams,RFID TAG R/W 13.56MHZ INLAY,0,0,"1.69000","0","1","-","Active","Inlay","Passive","13.56MHz","Read/Write","472b (User)","ISO 14443A","-40°C ~ 125°C","0.071"" L x 0.056"" W (1.80mm x 1.41mm)"
https://ams.com/documents/20143/36005/AS3956_DS000546_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_AS3956_ATWM%5EATWT.jpg,AS3956-ATWT-I3DKR-ND,AS3956-ATWT-I3,ams,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","-","Active","Inlay","Passive","13.56MHz","Read/Write","472b (User)","ISO 14443A","-40°C ~ 125°C","0.071"" L x 0.056"" W (1.80mm x 1.41mm)"
https://ams.com/documents/20143/36005/AS3956_DS000546_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_AS3956-ATDM%5EATDT.jpg,AS3956-ATDT-I3TR-ND,AS3956-ATDT-I3,ams,RFID TAG R/W 13.56MHZ INLAY,0,0,"0.87100","0","6000","-","Active","Inlay","Passive","13.56MHz","Read/Write","472b (User)","ISO 14443A","-40°C ~ 125°C","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://ams.com/documents/20143/36005/AS3956_DS000546_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_AS3956-ATDM%5EATDT.jpg,AS3956-ATDT-I3CT-ND,AS3956-ATDT-I3,ams,RFID TAG R/W 13.56MHZ INLAY,0,0,"2.18000","0","1","-","Active","Inlay","Passive","13.56MHz","Read/Write","472b (User)","ISO 14443A","-40°C ~ 125°C","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://ams.com/documents/20143/36005/AS3956_DS000546_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_AS3956-ATDM%5EATDT.jpg,AS3956-ATDT-I3DKR-ND,AS3956-ATDT-I3,ams,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","-","Active","Inlay","Passive","13.56MHz","Read/Write","472b (User)","ISO 14443A","-40°C ~ 125°C","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://ams.com/documents/20143/36005/AS3956_DS000546_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_AS3956-ATDM%5EATDT.jpg,AS3956-ATDT-I4TR-ND,AS3956-ATDT-I4,ams,RFID TAG R/W 13.56MHZ INLAY,0,0,"0.87100","0","6000","-","Active","Inlay","Passive","13.56MHz","Read/Write","472b (User)","ISO 14443A","-40°C ~ 125°C","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://ams.com/documents/20143/36005/AS3956_DS000546_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_AS3956-ATDM%5EATDT.jpg,AS3956-ATDT-I4CT-ND,AS3956-ATDT-I4,ams,RFID TAG R/W 13.56MHZ INLAY,0,0,"2.18000","0","1","-","Active","Inlay","Passive","13.56MHz","Read/Write","472b (User)","ISO 14443A","-40°C ~ 125°C","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://ams.com/documents/20143/36005/AS3956_DS000546_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_AS3956-ATDM%5EATDT.jpg,AS3956-ATDT-I4DKR-ND,AS3956-ATDT-I4,ams,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","-","Active","Inlay","Passive","13.56MHz","Read/Write","472b (User)","ISO 14443A","-40°C ~ 125°C","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-227m5-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-227m5.jpg,1543-1024-ND,600366,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.09653","0","20000","Impinj® Monza® 5","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","95.03mm x 8.15mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-227m5-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-227m5.jpg,1543-1026-ND,600375,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.09653","0","20000","Impinj® Monza® 5","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","95.03mm x 8.15mm"
"//media.digikey.com/pdf/Data%20Sheets/Avery%20Dennison%20PDFs/600591,%20600592,%20600593.pdf",//media.digikey.com/Photos/Avery%20Dennison/MFG_60059x.JPG,600591-ND,600591,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.09653","0","20000","Impinj® Monza® R6","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","96b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","3.740"" L x 0.310"" W (95.00mm x 7.88mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-236u7-Datasheet-v3.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-236u7.jpg,1543-1044-ND,600522,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.09708","0","48000","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","70.00mm x 14.50mm"
-,//media.digikey.com/Photos/Avery%20Dennison/MFG_600477.jpg,600477-ND,600477,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.09736","0","40000","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (User)","ISO 18000-6, EPC","-","1.970"" L x 1.180"" W (50.00mm x 30.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-237r6-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_600598.JPG,600597-ND,600597,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.09736","0","40000","Impinj® Monza® R6","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","96b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","2.756"" L x 0.571"" W (70.00mm x 14.50mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-232iL-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-232iL.jpg,1543-1023-ND,600361,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.10087","0","40000","NXP UCODE G2iL","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","70.00mm x 14.50mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-235u7-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-235u7.jpg,1543-1033-ND,600411,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.10087","0","40000","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","70.50mm x 14.50mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD321r6-P-datasheet.pdf,-,RF600789-ND,RF600789,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.10565","0","40000","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC), 32b (User)","ISO 18000-6C, EPC","-40°C ~ 85°C","1.630"" L x 0.630"" W (41.40mm x 16.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-321r6-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_600xxx.JPG,600599-ND,600599,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.10677","0","40000","Impinj® Monza® R6","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","96b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","1.634"" L x 0.630"" W (41.50mm x 16.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-160u7-datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-160u7.jpg,1543-1046-ND,600481,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.10967","0","50000","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","60.00mm x 4.00mm"
//media.digikey.com/pdf/Data%20Sheets/Avery%20Dennison%20PDFs/AD-238u8~.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_600958.jpg,600958-ND,600958,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11012","0","40000","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","2.756"" L x 0.571"" W (70.00mm x 14.50mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-383u7-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-383u7.jpg,1543-1040-ND,600527,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11380","0","15000","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","50.00mm x 30.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-381m5-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-381m5.jpg,1543-1048-ND,600485,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11380","0","15000","Impinj® Monza® 5","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","50.00mm x 30.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-381m5-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-381m5.jpg,1543-1049-ND,600486,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11380","0","15000","Impinj® Monza® 5","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","50.00mm x 30.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-381m5-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_600395.jpg,600395-ND,600395,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11380","0","15000","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","144B (User)","ISO 18000-6, EPC","-40°C ~ 85°C","1.970"" L x 1.180"" W (50.00mm x 30.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-383u7-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_600459.JPG,1543-1061-ND,600459,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11380","0","15000","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","1.181"" Dia x 1.969"" H (30.00mm x 50.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-160u7-datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_600529.jpg,600529-ND,600529,Avery Dennison RFID,RFID TRANSPONDERS + TAGS,0,0,"0.11395","0","30000","*","Active","-","-","-","-","-","-","-","-"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-171m5-datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-171m5.jpg,1543-1028-ND,600385,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11641","0","15000","Impinj® Monza® 5","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","27.00mm x 14.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-806u7-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-806u7.jpg,1543-1039-ND,600542,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11641","0","20000","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","16.00mm x 16.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-383u7-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-383u7.jpg,1543-1041-ND,600561,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11641","0","10000","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","50.00mm x 30.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-172u7-datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-172u7.jpg,1543-1047-ND,600482,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11641","0","15000","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","24.00mm x 15.50mm"
-,-,600483-ND,600483,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11641","0","20000","NXP UCODE G2iM","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","256b (User)","ISO 18000-6, EPC","-40°C ~ 85°C","3.740"" L x 0.320"" W (95.00mm x 8.13mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-381m5-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_600487.jpg,600487-ND,600487,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.11641","0","10000","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","144B (User)","ISO 18000-6, EPC","-40°C ~ 85°C","1.970"" L x 1.180"" W (50.00mm x 30.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-236u7-Datasheet-v3.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-236u7.jpg,1543-1045-ND,600480,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.12006","0","10000","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","70.00mm x 14.50mm"
//media.digikey.com/pdf/Data%20Sheets/Avery%20Dennison%20PDFs/AD-384r6.pdf,-,600872-ND,600872,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.12180","0","15000","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","96b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","-"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-235u7-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-235u7.jpg,1543-1007-ND,600414,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.12302","0","10000","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","70.50mm x 14.50mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-232iL-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-232iL.jpg,1543-1022-ND,600358,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.12302","0","10000","NXP UCODE G2iL","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","70.00mm x 14.50mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-381m5-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-381m5.jpg,1543-1029-ND,600396,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.12443","0","7500","Impinj® Monza® 5","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","50.00mm x 30.00mm"
//media.digikey.com/pdf/Data%20Sheets/Avery%20Dennison%20PDFs/AD-301r6.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_600953.jpg,600953-ND,600953,Avery Dennison RFID,DRY INLAY,0,0,"0.12876","0","16000","*","Active","-","-","-","-","-","-","-","-"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-317iL-Direct-Attach-Data-Sheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-317iL.jpg,1543-1032-ND,600405,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.12946","0","12000","NXP UCODE G2iL","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","41.40mm x 16.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-370u7-Datasheet-v1.pdf,//media.digikey.com/photos/Avery%20Dennison/MFG_AD-370u7.jpg,1543-1035-ND,600425,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.12946","0","12500","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","19.00mm x 53.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-661r6-Datasheet-v1.pdf,//media.digikey.com/photos/Avery%20Dennison/MFG_AD-661r6.JPG,600545-ND,600545,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.12946","0","20000","Impinj® Monza® R6","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","96b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","90.00mm x 19.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-550m5-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-550m5.jpg,1543-1027-ND,600381,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.13085","0","10500","Impinj® Monza® 5","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","38.00mm x 76.00mm"
//media.digikey.com/pdf/Data%20Sheets/Avery%20Dennison%20PDFs/AD-301r6.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_600977.jpg,600977-ND,600977,Avery Dennison RFID,WET PS INLAY,0,0,"0.13572","0","16000","*","Active","-","-","-","-","-","-","-","-"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/RBIS-Web-RFID-Solutions-portfolio-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/100307.jpg,1543-1017-ND,100307,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.13607","0","13500","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","41.40mm x 16.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-171m5-datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_100263.jpg,100263-ND,100263,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.13607","0","13500","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","1.063"" L x 0.551"" W (27.00mm x 14.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-172u7-datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_100310.jpg,100310-ND,100310,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.13607","0","13500","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","0.870"" L x 0.490"" W (22.00mm x 12.50mm)"
"//media.digikey.com/pdf/Data%20Sheets/Avery%20Dennison%20PDFs/600575,%20600576%20Datasheet.pdf",//media.digikey.com/Photos/Avery%20Dennison/MFG_60057x.JPG,600575-ND,600575,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.13838","0","7500","Impinj® Monza® R6","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","96b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","1.969"" L x 1.969"" W (50.00mm x 50.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-380iL-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-380iL.jpg,1543-1021-ND,600349,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.14268","0","15000","NXP UCODE G2iL","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","50.00mm x 30.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-317iL-Direct-Attach-Data-Sheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-317iL.jpg,1543-1031-ND,600404,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.14268","0","12000","NXP UCODE G2iL","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","41.40mm x 16.00mm"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-380iM-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_6006xx.jpg,600612-ND,600612,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.14442","0","15000","NXP UCODE G2iM","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","512b (User)","ISO 18000-6, EPC","-40°C ~ 85°C","1.970"" L x 1.180"" W (50.00mm x 30.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-661r6-P-Datasheet-feb-16.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_60072x.JPG,600721-ND,600721,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.14442","0","20000","Impinj® Monza® R6","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","64kb (User)","ISO 18000-6, EPC","-40°C ~ 85°C","3.543"" L x 0.748"" W (90.00mm x 19.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-180u7-Datasheet-v1.pdf,//media.digikey.com/photos/Avery%20Dennison/MFG_AD-180u7.jpg,1543-1018-ND,100311,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.14545","0","6000","NXP UCODE 7","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","26.00mm Dia"
//media.digikey.com/pdf/Data%20Sheets/Avery%20Dennison%20PDFs/AD-663u7xm.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_600931.jpg,600931-ND,600931,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.14580","0","20000","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","2kb (User)","ISO 18000-6, EPC","-40°C ~ 85°C","3.543"" L x 0.748"" W (90.00mm x 19.00mm)"
http://rfid.averydennison.com/content/dam/averydennison/rfid/Global/Documents/datasheets/AD-380iL-Datasheet-v1.pdf,//media.digikey.com/Photos/Avery%20Dennison/MFG_AD-380iL.jpg,1543-1009-ND,600351,Avery Dennison RFID,RFID TAG R/W 860-960MHZ INLAY,0,0,"0.14912","0","10000","NXP UCODE G2iL","Not For New Designs","Inlay","Passive","860MHz ~ 960MHz","Read/Write","128b (EPC)","EPC, ISO 18000-6","-40°C ~ 85°C","50.00mm x 30.00mm"
