Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Convert From (Adapter End)","Convert To (Adapter End)","Features","Color"
-,//media.digikey.com/photos/Pomona%20Photos/6863.JPG,6863-ND,6863,Pomona Electronics,ADAPT FMALE XLR TO 1/4"" PLUG,0,0,"Obsolete","0","5","-","Obsolete","XLR, Female Sockets, 3 Positions","Phone Plug, Stereo, 6.35mm (0.250"", 1/4"")","-","-"
-,//media.digikey.com/photos/Pomona%20Photos/MFG_6864_01c.jpg,6864-ND,6864,Pomona Electronics,ADAPT MALE XLR TO 1/4"" PLUG,0,0,"Obsolete","0","5","-","Obsolete","XLR, Male Pins, 3 Positions","Phone Plug, Stereo, 6.35mm (0.250"", 1/4"")","-","-"
-,-,1285PO-ND,1285,Pomona Electronics,ADAPT PHONE PLG TO DBL BIND POST,0,0,"Obsolete","0","5","-","Obsolete","Phone Plug","Binding Post, Double","-","Black, Red"
-,-,CS1W-C1F31-ND,CS1W-C1F31,Omron Automation and Safety,USB TO PC SERIAL PORT ADAPTER,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/AB406.pdf,//media.digikey.com/photos/Assmann%20Photos/AB%20406.jpg,AE1391-ND,AB406-R,Assmann WSW Components,ADAPT DB9F TO PS/2F BEIGE,0,0,"Obsolete","0","10","-","Obsolete","D-Sub, 9 Pin Female","MiniDIN, Female Sockets, 6 Pos, PS/2","-","Beige"
-,//media.digikey.com/Photos/Pomona%20Photos/72910.JPG,501-1185-ND,72910,Pomona Electronics,ADAPT BNC PLUG TO BAN PLUG DBL,0,0,"Obsolete","0","5","-","Obsolete","BNC Male","Banana Plug, Double","-","-"
-,//media.digikey.com/Photos/Pomona%20Photos/72911.JPG,501-1186-ND,72911,Pomona Electronics,ADAPT BNC JACK TO BAN PLUG DBL,0,0,"Obsolete","0","5","-","Obsolete","BNC Female","Banana Plug, Double","-","-"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/74741-002x.pdf,-,WM1664-ND,74741-0021,Molex,ADAPT SFP PLUG TO RJ45 JACK,0,0,"Obsolete","0","1","-","Obsolete","SFP Plug","Modular, Female Jack, 8p8c (RJ45)","-","-"
//media.digikey.com/PDF/Data%20Sheets/Switchcraft%20PDFs/Q-G%20Connector-Adapters.pdf,//media.digikey.com/photos/Switchcraft%20Photos/Switchcraft%20-%20323.jpg,323-ND,323,Switchcraft Inc.,ADAPT MALE XLR TO RCA PLUG SILV,0,0,"Obsolete","0","100","Q-G®","Obsolete","XLR, Male Pins, 3 Positions","Phono (RCA) Plug","Insulated, Shielded","Silver"
//media.digikey.com/PDF/Data%20Sheets/Switchcraft%20PDFs/Q-G%20Connector-Adapters.pdf,//media.digikey.com/photos/Switchcraft%20Photos/Switchcraft%20-%20324.jpg,324-ND,324,Switchcraft Inc.,ADAPT MALE XLR TO RCA JACK,0,0,"Obsolete","0","100","Q-G®","Obsolete","XLR, Male Pins, 3 Positions","Phono (RCA) Jack","Insulated, Shielded","-"
http://www.switchcraft.com/Documents/EDG4.pdf#page=32,//media.digikey.com/photos/Switchcraft%20Photos/Switchcraft%20-%20321.jpg,321-ND,321,Switchcraft Inc.,ADAPT FMALE XLR TO RCA PLUG SILV,0,0,"Obsolete","0","100","Q-G®","Obsolete","XLR, Female Sockets, 3 Positions","Phono (RCA) Plug","Insulated, Locking Mechanism, Shielded","Silver"
http://www.switchcraft.com/Documents/EDG4.pdf#page=32,//media.digikey.com/photos/Switchcraft%20Photos/Switchcraft%20-%20322.jpg,322-ND,322,Switchcraft Inc.,ADAPT FMALE XLR TO RCA JACK,0,0,"Obsolete","0","100","Q-G®","Obsolete","XLR, Female Sockets, 3 Positions","Phono (RCA) Jack","Insulated, Locking Mechanism, Shielded","-"
//media.digikey.com/PDF/Data%20Sheets/Switchcraft%20PDFs/Q-G%20Connector-Adapters.pdf,//media.digikey.com/photos/Switchcraft%20Photos/Switchcraft%20-%20384A.jpg,384A-ND,384A,Switchcraft Inc.,ADAPT MALE XLR TO 1/4"" JACK,0,0,"Obsolete","0","100","Q-G®","Obsolete","XLR, Male Pins, 3 Positions","Phone Jack, Stereo, 6.35mm (0.250"", 1/4"")","Insulated, Shielded","-"
//media.digikey.com/PDF/Data%20Sheets/Switchcraft%20PDFs/Q-G%20Connector-Adapters.pdf,-,384APKG-ND,384APKG,Switchcraft Inc.,ADAPT MALE XLR TO 1/4"" JACK,0,0,"Obsolete","0","100","Q-G®","Obsolete","XLR, Male Pins, 3 Positions","Phone Jack, Stereo, 6.35mm (0.250"", 1/4"")","Insulated, Shielded","-"
http://www.switchcraft.com/Documents/EDG4.pdf#page=32,-,386APKG-ND,386APKG,Switchcraft Inc.,ADAPT 3POS SOCKET TO 1/4"" PLUG,0,0,"Obsolete","0","100","Q-G®","Obsolete","3 Pos Socket, Female Audio Connector","Phone Plug, Stereo, 6.35mm (0.250"", 1/4"")","Locking Mechanism","-"
//media.digikey.com/PDF/Data%20Sheets/Switchcraft%20PDFs/Q-G%20Connector-Adapters.pdf,//media.digikey.com/photos/Switchcraft%20Photos/Switchcraft%20-%20383A.jpg,383A-ND,383A,Switchcraft Inc.,ADAPT 3POS SOCKET TO 1/4"" JACK,0,0,"Obsolete","0","100","Q-G®","Obsolete","3 Pos Socket, Female Audio Connector","Phone Jack, Stereo, 6.35mm (0.250"", 1/4"")","Insulated, Locking Mechanism, Shielded","-"
https://www.molex.com/pdm_docs/sd/747410005_sd.pdf,//media.digikey.com/photos/Molex/74741-0005.JPG,WM1665-ND,74741-0005,Molex,ADAPT SFP PLUG TO RJ45 JACK BLK,0,0,"Obsolete","0","132","-","Obsolete","SFP Plug","Modular, Female Jack, 8p8c (RJ45)","-","Black"
https://assets.tripplite.com/product-pdfs/en/p110000.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P110-000.jpg,P110-000-ND,P110-000,Tripp Lite,ADAPT DB9M TO PS/2M,0,0,"Obsolete","0","1","-","Obsolete","D-Sub, 9 Pin Male","MiniDIN, Male Pins, 6 Pos, PS/2","-","-"
https://assets.tripplite.com/product-pdfs/en/p110000r.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P110-000-R.jpg,P110-000-R-ND,P110-000-R,Tripp Lite,ADAPT DB9M TO PS/2M WHITE,0,0,"Obsolete","0","1","-","Obsolete","D-Sub, 9 Pin Male","MiniDIN, Male Pins, 6 Pos, PS/2","-","White"
https://assets.tripplite.com/product-pdfs/en/p112000.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P112-000.jpg,P112-000-ND,P112-000,Tripp Lite,ADAPT DB9F TO PS/2F WHITE,0,0,"Obsolete","0","1","-","Obsolete","D-Sub, 9 Pin Female","MiniDIN, Female Sockets, 6 Pos, PS/2","-","White"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/1478036.pdf,-,1-1478036-0-ND,1-1478036-0,TE Connectivity AMP Connectors,ADAPT BNC PLUG TO RCA JACK,0,0,"Obsolete","0","3000","-","Obsolete","BNC Plug, Male Pin","Phono (RCA) Jack","-","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1657261.pdf,//media.digikey.com/photos/Phoenix%20Photos/1657261.JPG,277-2022-ND,1657261,Phoenix Contact,ADAPT CIRC RCPT TO RJ45 JACK BLK,0,0,"Obsolete","0","1","PLUSCON","Obsolete","Circular Receptacle, Female Sockets","Modular, Female Jack, 8p8c (RJ45)","Dust Tight, Waterproof","Black"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1657494.pdf,//media.digikey.com/photos/Phoenix%20Photos/1657494.JPG,277-2023-ND,1657494,Phoenix Contact,ADAPT CIRC RCPT TO RJ45 JACK BLK,0,0,"Obsolete","0","1","PLUSCON","Obsolete","Circular Receptacle, Female Sockets","Modular, Female Jack, 8p8c (RJ45)","Dust Tight, Waterproof","Black"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Connectors/BUS_Elx_DS_1384X.pdf,-,15104-081T1-ND,15104-081T1,Eaton - Electronics Division,ADAPT 1/16 PCB TO SCREW TERM BLK,0,0,"Obsolete","0","180","15104","Obsolete","1/16"" PCB","Screw Terminals","8 Position","Black"
//media.digikey.com/pdf/Data%20Sheets/Bomar%20PDFs/Between_Series_Adapters.pdf,//media.digikey.com/Photos/Bomar%20Inter%20Photos/R0842.jpg,991-1107-ND,R0842,Winchester Interconnect,ADAPT BNC PLUG TO RCA PLUG SILV,0,0,"Active","0","0","-","Active","BNC Male","Phono (RCA) Plug","-","Silver"
//media.digikey.com/pdf/Data%20Sheets/Bomar%20PDFs/Between_Series_Adapters.pdf,//media.digikey.com/Photos/Bomar%20Inter%20Photos/R0843.jpg,991-1108-ND,R0843,Winchester Interconnect,ADAPT BNC PLUG TO RCA JACK SILV,0,0,"Active","0","0","-","Active","BNC Male","Phono (RCA) Jack","-","Silver"
//media.digikey.com/pdf/Data%20Sheets/Bomar%20PDFs/Between_Series_Adapters.pdf,//media.digikey.com/Photos/Bomar%20Inter%20Photos/R0844.jpg,991-1109-ND,R0844,Winchester Interconnect,ADAPT BNC JACK TO RCA PLUG SILV,0,0,"Active","0","0","-","Active","BNC Female","Phono (RCA) Plug","-","Silver"
//media.digikey.com/pdf/Data%20Sheets/Bomar%20PDFs/Between_Series_Adapters.pdf,//media.digikey.com/Photos/Bomar%20Inter%20Photos/R0847.jpg,991-1110-ND,R0847,Winchester Interconnect,ADAPT F PLUG TO RCA PLUG SILVER,0,0,"Active","0","0","-","Active","F Plug, Male Pin","Phono (RCA) Plug","-","Silver"
//media.digikey.com/pdf/Data%20Sheets/Bomar%20PDFs/Between_Series_Adapters.pdf,//media.digikey.com/Photos/Bomar%20Inter%20Photos/R0851.jpg,991-1112-ND,R0851,Winchester Interconnect,ADAPT F PLUG TO RCA JACK SILVER,0,0,"Active","0","0","-","Active","F Plug, Male Pin","Phono (RCA) Jack","-","Silver"
//media.digikey.com/pdf/Data%20Sheets/Bomar%20PDFs/Between_Series_Adapters.pdf,//media.digikey.com/Photos/Bomar%20Inter%20Photos/R0822.jpg,991-1113-ND,R0822,Winchester Interconnect,ADAPT UHF JACK TO RCA PLUG SILV,0,0,"Active","0","0","-","Active","UHF Jack","Phono (RCA) Plug","-","Silver"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1405057.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1405057.jpg,277-8300-ND,1405057,Phoenix Contact,ADAPT CIRC 8POS TO RJ45 JACK BLK,0,0,"Obsolete","0","1","PLUSCON","Obsolete","Circular Connector, Female Sockets, 8 Pos","Modular, Female Jack, 8p8c (RJ45)","Dust Tight, Right Angle, Waterproof","Black"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1405060.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1405060.jpg,277-2762-ND,1405060,Phoenix Contact,ADAPT CIRC 8POS TO RJ45 JACK BLK,0,0,"Obsolete","0","1","PLUSCON","Obsolete","Circular Connector, Female Sockets, 8 Pos","Modular, Female Jack, 8p8c (RJ45)","Dust Tight, Waterproof","Black"
//media.digikey.com/pdf/Data%20Sheets/Bomar%20PDFs/Between_Series_Adapters.pdf,-,R0811-ND,R0811,Winchester Interconnect,ADAPT RCA PLUG TO SMA JACK SILV,0,0,"Active","0","0","-","Active","RCA Plug, Male Pin","SMA Jack, Female Socket","-","Silver"
http://www.harting-usa.com/fileadmin/harting/documents/lg/hartingusa/service/catalogdownload/m8m12/harting_m8_m12_circularconnectors_eng.pdf,//media.digikey.com/Photos/Harting/MFG_21033812400.jpg,1195-3243-ND,21033812400,HARTING,ADAPT CIRC 4POS TO RJ45 JACK BLK,0,0,"Obsolete","0","1","-","Obsolete","Circular Connector, Female Sockets, 4 Pos","Modular, Female Jack, 8p8c (RJ45)","-","Black"
http://www.harting-usa.com/fileadmin/harting/documents/lg/hartingusa/service/catalogdownload/m8m12/harting_m8_m12_circularconnectors_eng.pdf,//media.digikey.com/Photos/Harting/MFG_21033814400.jpg,1195-3246-ND,21033814400,HARTING,ADAPT CIRC 4POS TO RJ45 JACK BLK,0,0,"Obsolete","0","1","-","Obsolete","Circular Connector, Female Sockets, 4 Pos","Modular, Female Jack, 8p8c (RJ45)","Right Angle","Black"
https://b2b.harting.com/files/TB_21033816405_BL01_R411751.pdf,//media.digikey.com/Photos/Harting/MFG_21033816405.jpg,1195-3250-ND,21033816405,HARTING,ADAPT CIRC 4POS TO CIRC 4POS,0,0,"Obsolete","0","1","-","Obsolete","Circular Connector, Female Sockets, 4 Pos","Circular Connector, Female Sockets, 4 Pos","-","-"
https://www.molex.com/pdm_docs/sd/887418900_sd.pdf,-,0887418900-ND,0887418900,Molex,DVI-D(M) TO P&D-D(F) ADAPTER,0,0,"Obsolete","0","200","MicroCross 88741","Obsolete","-","-","-","-"
https://www.molex.com/pdm_docs/sd/887419200_sd.pdf,-,0887419200-ND,0887419200,Molex,ADAPT DVI-D F TO P&D-D PLG BLK/N,0,0,"Obsolete","0","200","MicroCross 88741","Obsolete","DVI-D, Dual Link, Receptacle","P&D-D, Plug","-","Black, Natural"
https://www.molex.com/pdm_docs/sd/853880100_sd.pdf,-,0853880100-ND,0853880100,Molex,SFP-COAX STM1E ADAPTER,0,0,"Obsolete","0","1","*","Obsolete","-","-","-","-"
https://www.lemo.com/catalog/ROW/UK_English/00and01Coaxial_en.pdf,-,APF.00.250.DTAB-ND,APF.00.250.DTAB,LEMO,ADAPT NIM-CAMAC CD/N 549 WHITE,0,0,"Active","0","0","-","Active","NIM-CAMAC CD/N 549","-","-","White"
-,-,RVB.C1.0ET.F-ND,RVB.C1.0ET.F,LEMO,PLUG ADPT LEMO TO SMA,0,0,"Active","0","0","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/21033711420_100216745DRW004C.pdf,//media.digikey.com/photos/Harting/21033711420.JPG,1195-3563-ND,21033711420,HARTING,ADAPT CIRC 4POS TO RJ45 JACK BLK,0,0,"Obsolete","0","5","-","Obsolete","Circular Connector, Male Pins, 4 Pos","Modular, Female Jack, 8p8c (RJ45)","-","Black"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA9719.pdf,-,PA9719-ND,PA9719,Greenlee Communications,ADAPTER CATVF TO RCA,0,0,"Discontinued at Digi-Key","0","1","*","Discontinued at Digi-Key","-","-","-","-"
-,-,A-DVI-1020-01-R-ND,A-DVI-1020-01-R,Assmann WSW Components,CONN DVI MALE DIP,0,0,"Obsolete","0","50","-","Obsolete","-","-","-","-"
-,-,A-DVI-1020-02-R-ND,A-DVI-1020-02-R,Assmann WSW Components,CONN DVI MALE DIP,0,0,"Obsolete","0","50","-","Obsolete","-","-","-","-"
-,-,0853880003-ND,0853880003,Molex,SFP COAX STM1E ADAPTER FOR NORTE,0,0,"Obsolete","0","16","*","Obsolete","-","-","-","-"
-,-,1195-3679-ND,09455411905,HARTING,ADAPT USB-A RCPT TO HEADER,0,0,"Obsolete","0","5","PushPull","Obsolete","USB - A, Receptacle","Rectangular Header","-","-"
-,//media.digikey.com/Photos/Jonard%20Tools/MFG_CP-4284.jpg,CP-4284-ND,CP-4284,Jonard Tools,COTTER PIN REMOVAL TOOL,0,0,"Obsolete","0","1","*","Obsolete","-","-","-","-"
http://www.caltestelectronics.com/documents/Cal_Test_Cat_No_23.pdf,//media.digikey.com/Photos/BK%20Precision%20Photos/CT3197.jpg,BKCT3197-ND,CT3197,Cal Test Electronics,IMPEDANCE CONVERTER KIT 2 PCS,0,0,"Obsolete","0","2","*","Obsolete","-","-","-","-"
-,-,200.0074-ND,200.0074,"Lantronix, Inc.",ADAPT DB25F TO RJ45 JACK,0,0,"Obsolete","0","1","-","Obsolete","D-Sub, 25 Pin Female","Modular, Female Jack, 8p8c (RJ45)","-","-"
-,-,09352410501-ND,09352410501,HARTING,HAN PUSHPULL SCRJ FIBER OPTIC M,0,0,"Active","0","0","*","Active","-","-","-","-"
