Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Connector Style","Connector Type","Number of Positions","Number of Rows","Shell Size, Connector Layout","Contact Type","Mounting Type","Flange Feature","Termination","Features","Shell Material, Finish","Contact Finish","Contact Finish Thickness","Ingress Protection","Material Flammability Rating","Current Rating (Amps)","Operating Temperature"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-25PBSP_SPEC.pdf?PARTNO=MDM-25PBSP,//media.digikey.com/Photos/ITT%20Cannon/096516-0128.jpg,1003-1289-ND,MDM-25PBSP,"ITT Cannon, LLC",CONN MICRO-D PLUG 25POS PNL MNT,73,0,"166.05000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Plug, Male Pins","25","2","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole","Mating Side, Female Screwlock (2-56)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=204522&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/204522-2.jpg,A132232-ND,204522-2,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB HD RCPT 104P PNL MNT,30,0,"169.18000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 90; HD-22","Active","D-Sub, High Density","Receptacle, Female Sockets","104","5","6","Signal","Panel Mount","Housing/Shell (Unthreaded)","Crimp","-","Steel, Cadmium Plated","Gold","-","-","-","7.5A","-55°C ~ 125°C"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/photos/ITT%20Cannon/MDM-15SCBR-F222.JPG,1003-2419-ND,MDM-15SCBR-F222,"ITT Cannon, LLC",CONN MICRO-D RCPT 15POS R/A SLDR,69,0,"170.99000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Receptacle, Female Sockets","15","3","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (Unthreaded)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 200°C"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/096517-0205.JPG,1003-1131-ND,MDM-25SCBR,"ITT Cannon, LLC",CONN MICRO-D RCPT 25POS R/A SLDR,36,0,"175.44000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Receptacle, Female Sockets","25","3","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (Unthreaded)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-25SCBRP_SPEC.pdf?PARTNO=MDM-25SCBRP,//media.digikey.com/Photos/ITT%20Cannon/096517-0215.JPG,1003-1292-ND,MDM-25SCBRP,"ITT Cannon, LLC",CONN MICRO-D RCPT 25POS R/A SLDR,338,0,"181.26000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Receptacle, Female Sockets","25","3","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (2-56)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-25SBSP_SPEC.pdf?PARTNO=MDM-25SBSP,//media.digikey.com/Photos/ITT%20Cannon/096517-0119.jpg,1003-1291-ND,MDM-25SBSP,"ITT Cannon, LLC",CONN MICRO-D RCPT 25POS PNL MNT,76,0,"181.26000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Receptacle, Female Sockets","25","2","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole","Mating Side, Female Screwlock (2-56)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/photos/ITT%20Cannon/MDM-51SSB.JPG,1003-1143-ND,MDM-51SSB,"ITT Cannon, LLC",CONN MICRO-D RCPT 51POS PNL MNT,33,0,"186.92000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Receptacle, Female Sockets","51","3","0.050 Pitch x 0.043 Row to Row","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-31PCBRP_SPEC.pdf?PARTNO=MDM-31PCBRP,//media.digikey.com/Photos/ITT%20Cannon/096518-0171.jpg,1003-1295-ND,MDM-31PCBRP,"ITT Cannon, LLC",CONN MICRO-D PLUG 31POS R/A SLDR,66,0,"192.54000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Plug, Male Pins","31","4","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (2-56)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-31SCBRP_SPEC.pdf?PARTNO=MDM-31SCBRP,//media.digikey.com/Photos/ITT%20Cannon/096519-0161.jpg,1003-1298-ND,MDM-31SCBRP,"ITT Cannon, LLC",CONN MICRO-D RCPT 31POS R/A SLDR,88,0,"208.41000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Receptacle, Female Sockets","31","4","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (2-56)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-37PCBRP_SPEC.pdf?PARTNO=MDM-37PCBRP,//media.digikey.com/Photos/ITT%20Cannon/096520-0250.JPG,1003-1300-ND,MDM-37PCBRP,"ITT Cannon, LLC",CONN MICRO-D PLUG 37POS R/A SLDR,62,0,"221.69000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Plug, Male Pins","37","4","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (2-56)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-37PBSP_SPEC.pdf?PARTNO=MDM-37PBSP,//media.digikey.com/Photos/ITT%20Cannon/096520-0163.JPG,1003-1299-ND,MDM-37PBSP,"ITT Cannon, LLC",CONN MICRO-D PLUG 37POS PNL MNT,62,0,"221.69000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Plug, Male Pins","37","2","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole","Mating Side, Female Screwlock (2-56)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-37SCBRP_SPEC.pdf?PARTNO=MDM-37SCBRP,//media.digikey.com/photos/ITT%20Cannon/096521-0239.JPG,1003-1302-ND,MDM-37SCBRP,"ITT Cannon, LLC",CONN MICRO-D RCPT 37POS R/A SLDR,34,0,"238.88000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Receptacle, Female Sockets","37","4","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (2-56)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/photos/ITT%20Cannon/MDM-31PCBR-F222.JPG,1003-2426-ND,MDM-31PCBR-F222,"ITT Cannon, LLC",CONN MICRO-D PLUG 31POS R/A SLDR,45,0,"271.10000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Plug, Male Pins","31","4","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (Unthreaded)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 200°C"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-51PBSP_SPEC.pdf?PARTNO=MDM-51PBSP,//media.digikey.com/Photos/ITT%20Cannon/096522-0154.JPG,1003-1303-ND,MDM-51PBSP,"ITT Cannon, LLC",CONN MICRO-D PLUG 51POS PNL MNT,76,0,"293.21000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Plug, Male Pins","51","3","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole","Mating Side, Female Screwlock (2-56)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-51PCBRP_SPEC.pdf?PARTNO=MDM-51PCBRP,//media.digikey.com/photos/ITT%20Cannon/096522-0341.JPG,1003-1304-ND,MDM-51PCBRP,"ITT Cannon, LLC",CONN MICRO-D PLUG 51POS R/A SLDR,69,0,"293.21000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Plug, Male Pins","51","5","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (2-56)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
https://www.svmicrowave.com/sites/default/files/documents/9311-60112.PDD.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_9311-60112.jpg,9311-60112-ND,9311-60112,Amphenol SV Microwave,MINI-D RF MALE PCB EDGE LAUNCH C,48,0,"308.15000","0","1","Bulk","-","Active","D-Sub","Receptacle, Female Sockets","8","1","-","Coax","Board Edge, Surface Mount, Right Angle","Housing/Shell (Unthreaded)","Solder","-","Steel","Gold","-","-","-","-","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/photos/ITT%20Cannon/MDM-37PCBR-F222.jpg,1003-2428-ND,MDM-37PCBR-F222,"ITT Cannon, LLC",CONN MICRO-D PLUG 37POS R/A SLDR,64,0,"313.41000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Plug, Male Pins","37","4","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (Unthreaded)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 200°C"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-51SCBRP_SPEC.pdf?PARTNO=MDM-51SCBRP,//media.digikey.com/Photos/ITT%20Cannon/096523-0338.JPG,1003-1306-ND,MDM-51SCBRP,"ITT Cannon, LLC",CONN MICRO-D RCPT 51POS R/A SLDR,56,0,"314.37000","0","1","Bulk","83513-Style Micro D Metal Shell (MDM)","Active","D-Type, Micro-D","Receptacle, Female Sockets","51","5","0.050 Pitch x 0.100 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (2-56)","Solder","Shielded","Aluminum, Yellow Chromate Plated Cadmium","Gold","-","-","-","3A","-55°C ~ 125°C"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4885_CO.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-DF-09-PP%5EZ.jpg,AE10928-ND,A-DF 09 PP/Z,Assmann WSW Components,CONN D-SUB RCPT 9POS VERT SOLDER,4986,0,"0.61000","0","1","Tray","-","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Through Hole","Housing/Shell (Unthreaded)","Solder","-","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","3A","-20°C ~ 105°C"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4885_CO.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-DS09PP-TL-B-R.JPG,AE10973-ND,A-DS 09 PP/Z,Assmann WSW Components,CONN D-SUB PLUG 9POS VERT SOLDER,3613,0,"0.64000","0","1","Tray","-","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Through Hole","Housing/Shell (Unthreaded)","Solder","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","3A","-20°C ~ 105°C"
https://www.amphenolcanada.com/ProductSearch/drawings/AC/G17SXX1XXX0EU.pdf,//media.digikey.com/photos/Amphenol%20Photos/G17S1510110EU.jpg,G17S1510110EU-ND,G17S1510110EU,Amphenol ICC (Commercial Products),CONN D-SUB PLUG 15P SLDR CUP,1697,0,"0.68000","0","1","Tray","G17S","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Tin Plated","-","Flash","-","UL94 V-0","5A","-"
https://www.amphenol-icc.com/media/wysiwyg/files/drawing/c-dsub-0064.pdf,//media.digikey.com/photos/FCI%20Photos/DA15P064TXLF.jpg,609-1512-ND,DA15P064TXLF,Amphenol ICC (FCI),CONN D-SUB PLUG 15P SLDR CUP,6576,0,"0.71000","0","1","Bulk","D","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 125°C"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4884_CO.pdf,//media.digikey.com/photos/Assmann%20Photos/A-DS15LL-TL-B-R.JPG,AE10978-ND,A-DS 15 LL/Z,Assmann WSW Components,CONN D-SUB PLUG 15P SLDR CUP,1127,0,"0.71000","0","1","Tray","-","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel","Gold","Flash","-","UL94 V-0","3A","-55°C ~ 105°C"
https://www.amphenol-icc.com/media/wysiwyg/files/drawing/c-dsub-0064.pdf,//media.digikey.com/photos/FCI%20Photos/DA15S064TLF.jpg,609-1513-ND,DA15S064TLF,Amphenol ICC (FCI),CONN D-SUB RCPT 15P SLDR CUP,4337,0,"0.72000","0","1","Bulk","D","Active","D-Sub","Receptacle, Female Sockets","15","2","2 (DA, A)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 125°C"
https://www.amphenol-icc.com/media/wysiwyg/files/drawing/c-dsub-0064.pdf,//media.digikey.com/Photos/Amphenol%20Photos/DE09P064HTXLF.jpg,609-5907-ND,DE09P064HTXLF,Amphenol ICC (FCI),CONN DSUB PLUG 9POS SLDR CUP,4327,0,"0.72000","0","1","Tray","D","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents, Shielded","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 125°C"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4896_CO.pdf,//media.digikey.com/photos/Assmann%20Photos/A-HDF15PP-TL-B-R.JPG,AE11026-ND,A-HDF 15 PP/Z,Assmann WSW Components,CONN D-SUB HD RCPT 15P VERT SLDR,1292,0,"0.74000","0","1","Tray","-","Active","D-Sub, High Density","Receptacle, Female Sockets","15","3","1 (DE, E) High Density","Signal","Through Hole","Housing/Shell (Unthreaded)","Solder","-","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","3A","-20°C ~ 85°C"
https://www.conec.com/catalog/en/download/download/drawing/?sku=301A10019X,//media.digikey.com/Photos/Conec%20Photos/301A10019X.JPG,626-1574-ND,301A10019X,Conec,CONN DSUB PLUG 9POS SLDR CUP,4376,0,"0.75000","0","1","Tray","-","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","3A","-55°C ~ 105°C"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4895_CO.pdf,//media.digikey.com/photos/Assmann%20Photos/A-HDF15LL-TL-B-R.JPG,AE11025-ND,A-HDF 15 LL/Z,Assmann WSW Components,CONN D-SUB HD RCPT 15POS,2571,0,"0.77000","0","1","Tray","-","Active","D-Sub, High Density","Receptacle, Female Sockets","15","3","1 (DE, E) High Density","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","3A","-20°C ~ 85°C"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4888_CO.pdf,//media.digikey.com/Photos/Assmann%20Photos/ADS09A-KG-TAXB3-R.jpg,AE10970-ND,A-DS 09 A/KG-T4S,Assmann WSW Components,CONN D-SUB PLUG 9POS R/A SOLDER,7512,0,"0.78000","0","1","Tray","-","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","3A","-55°C ~ 105°C"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4895_CO.pdf,//media.digikey.com/photos/Assmann%20Photos/A-HDS15LL-TL-B-R.JPG,AE11037-ND,A-HDS 15 LL/Z,Assmann WSW Components,CONN D-SUB HD PLUG 15POS,1774,0,"0.83000","0","1","Tray","-","Active","D-Sub, High Density","Plug, Male Pins","15","3","1 (DE, E) High Density","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","3A","-20°C ~ 85°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/171/171-YYY-10YLYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/171-009-102l001.JPG,209MER-ND,171-009-102L001,NorComp Inc.,CONN D-SUB PLUG 9POS PNL MNT,6725,0,"0.84000","0","1","Tray","171","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://cdn.amphenol-icc.com/media/wysiwyg/files/documentation/datasheet/cmio/sd_hd_stamepd_formed_solder_cup_dsub.pdf,//media.digikey.com/photos/Amphenol%20Photos/L77SDE09S.JPG,L77SDE09S-ND,L77SDE09S,Amphenol ICC (Commercial Products),CONN DSUB RCPT 9POS SLDR CUP,5422,0,"0.84000","0","1","Bulk","SD","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 155°C"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4885_CO.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-DS15PP-TL-B-R.JPG,AE10979-ND,A-DS 15 PP/Z,Assmann WSW Components,CONN D-SUB PLUG 15POS VERT SLDR,4407,0,"0.84000","0","1","Tray","-","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Through Hole","Housing/Shell (Unthreaded)","Solder","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","3A","-20°C ~ 105°C"
https://www.amphenol-icc.com/media/wysiwyg/files/drawing/c-dsub-0064.pdf,//media.digikey.com/photos/FCI%20Photos/DB25P064TXLF.jpg,609-1518-ND,DB25P064TXLF,Amphenol ICC (FCI),CONN D-SUB PLUG 25P SLDR CUP,3881,0,"0.87000","0","1","Bulk","D","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 125°C"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10130914.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LD09S33E4GX00LF.jpg,609-5193-ND,LD09S33E4GX00LF,Amphenol ICC (FCI),CONN D-SUB RCPT 9POS R/A SOLDER,3167,0,"0.88000","0","1","Tray","LD","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock","Nickel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://cdn.amphenol-icc.com/media/wysiwyg/files/documentation/datasheet/cmio/sd_hd_stamepd_formed_solder_cup_dsub.pdf,//media.digikey.com/photos/Amphenol%20Photos/L717SDE09P.JPG,L717SDE09P-ND,L717SDE09P,Amphenol ICC (Commercial Products),CONN DSUB PLUG 9POS SLDR CUP,1417,0,"0.88000","0","1","Tray","SD","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 155°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/171/171-YYY-20YLYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/171-009-202L001.JPG,209FER-ND,171-009-202L001,NorComp Inc.,CONN D-SUB RCPT 9POS PNL MNT,2405,0,"0.93000","0","1","Tray","171","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4885_CO.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-DF15PP-TL-B-R.JPG,AE10934-ND,A-DF 15 PP/Z,Assmann WSW Components,CONN D-SUB RCPT 15POS VERT SLDR,1224,0,"0.93000","0","1","Tray","-","Active","D-Sub","Receptacle, Female Sockets","15","2","2 (DA, A)","Signal","Through Hole","Housing/Shell (Unthreaded)","Solder","-","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","3A","-20°C ~ 105°C"
https://cdn.amphenol-icc.com/media/wysiwyg/files/documentation/datasheet/cmio/sd_hd_stamepd_formed_solder_cup_dsub.pdf,//media.digikey.com/Photos/Amphenol%20Photos/L717SDEH09P.JPG,L717SDEH09P-ND,L717SDEH09P,Amphenol ICC (Commercial Products),CONN DSUB PLUG 9POS SLDR CUP,1649,0,"0.94000","0","1","Tray","SD","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Free Hanging (In-Line)","Cable Side (4-40)","Solder Cup","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 155°C"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10130913.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LD09P13A4GX00LF.JPG,609-5183-ND,LD09P13A4GX00LF,Amphenol ICC (FCI),CONN D-SUB PLUG 9POS R/A SOLDER,2816,0,"0.96000","0","1","Tray","LD","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Board Edge, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Grounding Indents","Nickel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.amphenolcanada.com/ProductSearch/drawings/AC/G17Sxx0x110EU.pdf,//media.digikey.com/photos/Amphenol%20Photos/G17S1500110EU.jpg,G17S1500110EU-ND,G17S1500110EU,Amphenol ICC (Commercial Products),CONN D-SUB RCPT 15P SLDR CUP,1049,0,"0.97000","0","1","Tray","G17S","Active","D-Sub","Receptacle, Female Sockets","15","2","2 (DA, A)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Tin Plated","-","Flash","-","UL94 V-0","5A","-"
