Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Outputs","Voltage - Input","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Applications","Features","Operating Temperature","Efficiency","Mounting Type","Package / Case","Size / Dimension"
https://www.cui.com/product/resource/digikeypdf/vof-10.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-10_Series.jpg,102-2040-ND,VOF-10-12,CUI Inc.,PWR SUPPLY 10W OPEN 12V 0.83A,1289,0,"21.69000","0","1","VOF-10 (10W)","Active","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","830mA","10W","ITE (Commercial)","OCP, OVP, SCP","0°C ~ 60°C (With Derating)","75%","Through Hole","4-DIP Module","2.56"" L x 1.77"" W x 0.91"" H (65.0mm x 45.0mm x 23.1mm)"
https://www.cui.com/product/resource/digikeypdf/vof-10.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-10_Series.jpg,102-2039-ND,VOF-10-5,CUI Inc.,PWR SUPPLY 10W OPEN 5V 2.0A,1246,0,"21.69000","0","1","VOF-10 (10W)","Active","Open Frame","1","85 ~ 264 VAC","5V","-","-","-","2A","10W","ITE (Commercial)","OCP, OVP, SCP","0°C ~ 60°C (With Derating)","75%","Through Hole","4-DIP Module","2.56"" L x 1.77"" W x 0.91"" H (65.0mm x 45.0mm x 23.1mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC04-SA.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC04-SA.jpg,945-1066-ND,RAC04-12SA,Recom Power,AC/DC CONVERTER 12V 4W,1111,84,"22.17000","0","1","POWERLINE RAC04 (4W)","Not For New Designs","Enclosed","1","90 ~ 264 VAC","12V","-","-","-","333mA","4W","ITE (Commercial)","OCP, OVP, SCP","-40°C ~ 70°C (With Derating)","77%","Through Hole","7-DIP Module","1.44"" L x 1.07"" W x 0.69"" H (36.7mm x 27.0mm x 17.6mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TUHS.pdf,//media.digikey.com/Photos/Cosel/MFG_TUHS10F.jpg,1776-1787-ND,TUHS10F24,"Cosel USA, Inc.",AC/DC CONVERTER,228,0,"23.07000","0","1","TUH (10W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","24V","-","-","-","450mA","10W","ITE (Commercial)","DC Input Capable, Universal Input","-40°C ~ 85°C (With Derating)","87%","Through Hole","6-DIP Module","1.30"" L x 0.86"" W x 0.59"" H (33.0mm x 21.8mm x 15.0mm)"
https://www.cui.com/product/resource/digikeypdf/vofm-5_series.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_VOFM-5%20SERIES.jpg,102-1475-ND,VOFM-5-5,CUI Inc.,PWR SUPPLY MED 5V 1.0A PCB,407,0,"23.12000","0","1","VOFM-5 (5W)","Not For New Designs","Open Frame","1","85 ~ 264 VAC","5V","-","-","-","1A","5W","Medical","OCP, OVP, SCP","0°C ~ 70°C (With Derating)","72%","Through Hole","4-DIP Module","2.17"" L x 1.38"" W x 0.83"" H (55.0mm x 35.0mm x 21.0mm)"
https://www.cui.com/product/resource/digikeypdf/vof-15.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-15_Series.jpg,102-2045-ND,VOF-15-5,CUI Inc.,PWR SUPPLY 15W OPEN 5V 3.0A,1391,0,"23.36000","0","1","VOF-15 (15W)","Active","Open Frame","1","85 ~ 264 VAC","5V","-","-","-","3A","15W","ITE (Commercial)","OCP, OVP, SCP","0°C ~ 60°C (With Derating)","75%","Through Hole","4-DIP Module","2.76"" L x 1.91"" W x 0.91"" H (70.0mm x 48.6mm x 23.1mm)"
https://www.cui.com/product/resource/digikeypdf/vof-15.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-15_Series.jpg,102-2047-ND,VOF-15-15,CUI Inc.,PWR SUPPLY 15W OPEN 15V 1.0A,1166,0,"23.36000","0","1","VOF-15 (15W)","Active","Open Frame","1","85 ~ 264 VAC","15V","-","-","-","1A","15W","ITE (Commercial)","OCP, OVP, SCP","0°C ~ 60°C (With Derating)","80%","Through Hole","4-DIP Module","2.76"" L x 1.91"" W x 0.91"" H (70.0mm x 48.6mm x 23.1mm)"
https://www.cui.com/product/resource/digikeypdf/vof-15.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-15_Series.jpg,102-2046-ND,VOF-15-12,CUI Inc.,PWR SUPPLY 15W OPEN 12V 1.25A,291,0,"23.36000","0","1","VOF-15 (15W)","Active","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","1.25A","15W","ITE (Commercial)","OCP, OVP, SCP","0°C ~ 60°C (With Derating)","80%","Through Hole","4-DIP Module","2.76"" L x 1.91"" W x 0.91"" H (70.0mm x 48.6mm x 23.1mm)"
http://www.volgen.com/amass/doc-get-pub/inventorydocument/48/KRS10FUpdated.pdf,"//media.digikey.com/photos/Volgen%20Photos/KRS10F-12S,%20KRS10F-05S,%20KRS10F-24S,%20KRS10F-15S.jpg",62-1081-ND,KRS10F-24,Kaga Electronics USA,POWER SUPPLY SW UNIV-INP 24V 10W,371,0,"24.36000","0","1","KRS10F (10W)","Active","Open Frame","1","85 ~ 264 VAC","24V","-","-","-","420mA","10W","ITE (Commercial)","OCP, OVP","10°C ~ 70°C (With Derating)","82%","Through Hole","5-DIP Module","2.56"" L x 1.26"" W x 0.65"" H (65.0mm x 32.0mm x 16.5mm)"
https://www.us.tdk-lambda.com/ftp/Specs/kpsa.pdf,//media.digikey.com/photos/Lambda%20Americas%20Photos/MFG_KPS%20SERIES.jpg,285-1768-ND,KPSA1015,TDK-Lambda Americas Inc.,PWR SPLY BRD MNT 15V 0.67A 10W,144,0,"24.87000","0","1","KPSA (10W)","Active","Open Frame","1","85 ~ 264 VAC","15V","-","-","-","670mA","10W","ITE (Commercial)","OVP, SCP","0°C ~ 70°C (With Derating)","75%","Through Hole","4-DIP Module","2.40"" L x 1.55"" W x 0.90"" H (61.0mm x 39.4mm x 22.9mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC10-S_DC_277.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC10-S_DC_277.jpg,945-2177-5-ND,RAC10-15SC/277,Recom Power,AC/DC CONVERTER 15V 670MA 10W,701,656,"25.70000","0","1","POWERLINE RAC10-C/277 (10W)","Active","Enclosed","1","80 ~ 305 VAC","15V","-","-","-","670mA","10W","ITE (Commercial)","OCP, OVP, SCP","-20°C ~ 70°C (With Derating)","78%","Through Hole","4-DIP Module","2.07"" L x 1.08"" W x 0.93"" H (52.5mm x 27.4mm x 23.5mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_VAF.pdf,//media.digikey.com/Photos/Cosel/MFG_VAF5.jpg,1776-1814-ND,VAF505,"Cosel USA, Inc.",AC/DC CONVERTER,903,0,"26.25000","0","1","VAF (5W)","Active","Open Frame","1","85 ~ 264 VAC, 110 ~ 370 VDC","5V","-","-","-","1A","5W","ITE (Commercial)","-","-10°C ~ 71°C (With Derating)","77%","Through Hole","5-DIP Module","2.85"" L x 1.26"" W x 0.79"" H (72.4mm x 32.0mm x 20.1mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s20.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S20.jpg,102-2408-ND,VSK-S20-12U,CUI Inc.,CONV AC/DC 20W 12V 1.6A PCB,139,0,"27.63000","0","1","VSK-S20 (20W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","1.6A","20W","ITE (Commercial)","OCP, OTP, OVP, SCP","-40°C ~ 70°C (With Derating)","81%","Through Hole","6-DIP Module","2.75"" L x 1.89"" W x 0.94"" H (70.0mm x 48.0mm x 24.0mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s20.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S20.jpg,102-2407-ND,VSK-S20-5U,CUI Inc.,CONV AC/DC 20W 5V 3.5A PCB,139,0,"27.63000","0","1","VSK-S20 (20W)","Active","Enclosed","1","85 ~ 264 VAC","5V","-","-","-","3.5A","20W","ITE (Commercial)","OCP, OTP, OVP, SCP","-40°C ~ 70°C (With Derating)","75%","Through Hole","6-DIP Module","2.75"" L x 1.89"" W x 0.94"" H (70.0mm x 48.0mm x 24.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE05-10.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECE10.jpg,1470-1120-ND,ECE10US48,XP Power,AC/DC CONVERTER 48V 10W,205,0,"27.81000","0","1","ECE (10W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","48V","-","-","-","210mA","10W","ITE (Commercial)","OVP, SCP","-25°C ~ 70°C (With Derating)","83%","Through Hole","4-DIP Module","1.50"" L x 1.00"" W x 0.60"" H (38.1mm x 25.4mm x 15.2mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TUHS.pdf,//media.digikey.com/Photos/Cosel/MFG_TUHS25F.jpg,1776-1789-ND,TUHS25F12,"Cosel USA, Inc.",AC/DC CONVERTER,109,0,"29.87000","0","1","TUH (25W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","12V","-","-","-","2.1A","25W","ITE (Commercial)","DC Input Capable, Universal Input","-40°C ~ 85°C (With Derating)","88%","Through Hole","6-DIP Module","1.42"" L x 1.00"" W x 0.65"" H (36.1mm x 25.4mm x 16.5mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s25.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S25.jpg,102-2415-ND,VSK-S25-48U,CUI Inc.,CONV AC/DC 25W 48V 0.5A PCB,146,0,"30.60000","0","1","VSK-S25 (25W)","Active","Enclosed","1","85 ~ 264 VAC","48V","-","-","-","500mA","25W","ITE (Commercial)","OCP, OTP, OVP, SCP","-40°C ~ 70°C (With Derating)","87%","Through Hole","6-DIP Module","2.75"" L x 1.89"" W x 0.94"" H (70.0mm x 48.0mm x 24.0mm)"
https://www.cui.com/product/resource/digikeypdf/vms-20.pdf,//media.digikey.com/Photos/CUI%20Photos/VMS-20Series.jpg,102-2478-ND,VMS-20-12,CUI Inc.,PWR SUPP AC/DC 20W 12V OUT MED,337,0,"30.72000","0","1","VMS-20 (21.6W)","Active","Open Frame","1","90 ~ 264 VAC","12V","-","-","-","1.7A","20W","Medical","OVP, SCP","-25°C ~ 70°C (With Derating)","83%","Through Hole","4-DIP Module","2.38"" L x 1.60"" W x 0.80"" H (60.5mm x 40.6mm x 20.4mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_VAF.pdf,//media.digikey.com/Photos/Cosel/MFG_VAF10.jpg,1776-1813-ND,VAF1012,"Cosel USA, Inc.",AC/DC CONVERTER,663,0,"32.50000","0","1","VAF (10W)","Active","Open Frame","1","85 ~ 264 VAC, 110 ~ 370 VDC","12V","-","-","-","900mA","10W","ITE (Commercial)","-","-10°C ~ 71°C (With Derating)","78%","Through Hole","5-DIP Module","3.07"" L x 1.42"" W x 0.83"" H (78.0mm x 36.1mm x 21.1mm)"
https://www.xppower.com/Portals/0/pdfs/SF_EML30.pdf,//media.digikey.com/Photos/XP%20Power/MFG_EML30-P.jpg,1470-2726-ND,EML30US12-P,XP Power,AC/DC CONVERTER 12V 30W,125,0,"37.08000","0","1","EML30 (30W)","Active","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","2.5A","30W","Medical","OCP, OVP, SCP","-20°C ~ 70°C (With Derating)","80%","Through Hole","4-DIP Module","2.96"" L x 1.36"" W x 1.05"" H (75.2mm x 34.6mm x 26.7mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE20-40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECE20.jpg,1470-1126-ND,ECE20US24,XP Power,AC/DC CONVERTER 24V 20W,307,0,"43.26000","0","1","ECE (20W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","24V","-","-","-","830mA","20W","ITE (Commercial)","OVP, SCP","-25°C ~ 70°C (With Derating)","82%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.91"" H (52.3mm x 27.2mm x 23.0mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC10-SB.pdf,//media.digikey.com/photos/Recom%20Power%20Inc/MFG_RAC%2010-SB%20series.jpg,945-1075-ND,RAC10-05SB,Recom Power,AC/DC CONVERTER 5V 10W,253,1000,"44.09000","0","1","POWERLINE RAC10-B (10W)","Not For New Designs","Enclosed","1","90 ~ 264 VAC","5V","-","-","-","2A","10W","ITE (Commercial)","SCP","-25°C ~ 70°C (With Derating)","72%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.94"" H (52.3mm x 27.2mm x 23.8mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC10-SB.pdf,//media.digikey.com/photos/Recom%20Power%20Inc/MFG_RAC%2010-SB%20series.jpg,945-1077-ND,RAC10-15SB,Recom Power,AC/DC CONVERTER 15V 10W,156,32,"44.09000","0","1","POWERLINE RAC10-B (10W)","Not For New Designs","Enclosed","1","90 ~ 264 VAC","15V","-","-","-","667mA","10W","ITE (Commercial)","SCP","-25°C ~ 70°C (With Derating)","75%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.94"" H (52.3mm x 27.2mm x 23.8mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECL05-30.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECL25-E.jpg,1470-2504-ND,ECL25US05-E,XP Power,AC/DC CONVERTER 5V 25W,140,0,"47.38000","0","1","ECL (25W)","Active","Enclosed","1","85 ~ 264 VAC","5V","-","-","-","5A","25W","ITE (Commercial)","OCP, OVP, SCP","-20°C ~ 70°C (With Derating)","78%","Through Hole","4-DIP Module","3.10"" L x 1.50"" W x 1.10"" H (78.7mm x 38.1mm x 27.9mm)"
https://www.us.tdk-lambda.com/ftp/Specs/km.pdf,//media.digikey.com/photos/TDK%20Photos/KMD15-55.JPG,285-1760-ND,KMD15-1515,TDK-Lambda Americas Inc.,PWR SPLY MEDICAL +15V/-15V 15W,175,0,"54.39000","0","1","KM (15W)","Active","Enclosed","2","90 ~ 264 VAC, 100 ~ 375 VDC","15V","-15V","-","-","500mA, 500mA","15W","Medical","OCP, OVP","-25°C ~ 70°C (With Derating)","81%","Through Hole","9-DIP Module, 5 Leads","2.52"" L x 1.80"" W x 0.93"" H (64.0mm x 45.6mm x 23.5mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC20-SB.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC20-SB.jpg,945-1089-ND,RAC20-05SB,Recom Power,CONV AC/DC 20W 5V OUT SNGL T/H,463,8,"56.40000","0","1","POWERLINE RAC20-B (20W)","Active","Enclosed","1","90 ~ 264 VAC","5V","-","-","-","3.6A","20W","ITE (Commercial)","SCP","-40°C ~ 70°C (With Derating)","78%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.94"" H (52.3mm x 27.2mm x 23.8mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC20-SB.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC20-SB.jpg,945-1090-ND,RAC20-12SB,Recom Power,CONV AC/DC 20W 12V OUT SNGL T/H,351,0,"56.40000","0","1","POWERLINE RAC20-B (20W)","Active","Enclosed","1","90 ~ 264 VAC","12V","-","-","-","1.66A","20W","ITE (Commercial)","SCP","-40°C ~ 70°C (With Derating)","82%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.94"" H (52.3mm x 27.2mm x 23.8mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE20-40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECE40.jpg,1470-1137-ND,ECE40US12,XP Power,AC/DC CONVERTER 12V 40W,533,0,"60.77000","0","1","ECE (40W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","12V","-","-","-","3.33A","40W","ITE (Commercial)","OVP, SCP","-25°C ~ 70°C (With Derating)","84%","Through Hole","4-DIP Module","3.10"" L x 1.50"" W x 1.10"" H (78.7mm x 38.1mm x 27.9mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE20-40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECE40.jpg,1470-1131-ND,ECE40US05,XP Power,AC/DC CONVERTER 5V 40W,115,0,"60.77000","0","1","ECE (40W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","5V","-","-","-","8A","40W","ITE (Commercial)","OVP, SCP","-25°C ~ 70°C (With Derating)","77%","Through Hole","4-DIP Module","3.10"" L x 1.50"" W x 1.10"" H (78.7mm x 38.1mm x 27.9mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE20-40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECE40.jpg,1470-1140-ND,ECE40US15,XP Power,AC/DC CONVERTER 15V 40W,104,0,"60.77000","0","1","ECE (40W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","15V","-","-","-","2.67A","40W","ITE (Commercial)","OVP, SCP","-25°C ~ 70°C (With Derating)","84%","Through Hole","4-DIP Module","3.10"" L x 1.50"" W x 1.10"" H (78.7mm x 38.1mm x 27.9mm)"
https://www.tracopower.com/products/tml.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TML-40xxx.jpg,1951-3157-ND,TML 40112,Traco Power,AC/DC CONVERTER 12V 40W,105,0,"76.00000","0","1","TML (40W)","Active","Enclosed","1","90 ~ 264 VAC, 100 ~ 375 VDC","12V","-","-","-","3.333A","40W","ITE (Commercial)","Universal Input","-40°C ~ 60°C (With Derating)","84%","Through Hole","8-DIP Module, 5 Leads","3.52"" L x 2.52"" W x 0.98"" H (89.5mm x 64.1mm x 25.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/km.pdf,//media.digikey.com/photos/TDK%20Photos/KMD15-55.JPG,285-1780-ND,KMD40-512,TDK-Lambda Americas Inc.,PWR SUP MEDICAL 5V/12V 1.25A 40W,72,0,"80.80000","0","1","KM (40W)","Active","Enclosed","2","90 ~ 264 VAC, 100 ~ 375 VDC","5V","12V","-","-","5A, 1.25A","40W","Medical","OCP, OVP","-25°C ~ 70°C (With Derating)","80%","Through Hole","7-DIP Module, 5 Leads","3.50"" L x 2.50"" W x 1.06"" H (89.0mm x 63.5mm x 27.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/km.pdf,//media.digikey.com/photos/TDK%20Photos/KMD15-55.JPG,285-1781-ND,KMD40-524,TDK-Lambda Americas Inc.,PWR SUP MEDICAL 5V/24V 40W,29,0,"80.80000","0","1","KM (40W)","Active","Enclosed","2","90 ~ 264 VAC, 100 ~ 375 VDC","5V","24V","-","-","5A, 625mA","40W","Medical","OCP, OVP","-25°C ~ 70°C (With Derating)","80%","Through Hole","7-DIP Module, 5 Leads","3.50"" L x 2.50"" W x 1.06"" H (89.0mm x 63.5mm x 27.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/kw.pdf,//media.digikey.com/photos/Lambda%20Americas%20Photos/LAMBDA%20AMERICAS-SERIES-KWD_KWS.jpg,285-1425-ND,KWD15-1515,TDK-Lambda Americas Inc.,PWR SUP +/-15V 15W +/-0.52A,257,0,"86.86000","0","1","KW (15W)","Not For New Designs","Enclosed","2","85 V ~ 265 VAC","15V","-15V","-","-","520mA, 520mA","15W","ITE (Commercial)","OCP, OVP","-10°C ~ 70°C (With Derating)","73%","Through Hole","6-DIP Module","2.75"" L x 1.89"" W x 0.93"" H (70.0mm x 48.0mm x 23.5mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS50.jpg,1776-1807-ND,TUNS50F12,"Cosel USA, Inc.",AC/DC CONVERTER,51,0,"128.38000","0","1","TUN (50W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","4.2A","50W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","84%","Through Hole","7-DIP Module","2.30"" L x 1.47"" W x 0.50"" H (58.4mm x 37.3mm x 12.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS100.jpg,1776-1809-ND,TUNS100F05,"Cosel USA, Inc.",AC/DC CONVERTER,76,0,"153.90000","0","1","TUN (100W)","Active","Enclosed","1","85 ~ 264 VAC","5V","-","-","-","20A","100W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","85%","Through Hole","7-DIP Module","2.40"" L x 2.30"" W x 0.50"" H (61.0mm x 58.4mm x 12.7mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_PACSR12025.pdf,//media.digikey.com/Photos/Delta%20Photos/MFG_PACSR.jpg,941-1791-ND,PACSR12025S,Delta Electronics,"300W, AC/DC, 85-265VIN, 12VOUT",59,0,"164.16000","0","1","PACSR","Active","Enclosed","1","85 ~ 265 VAC","12V","-","-","-","25A","300W","ITE (Commercial)","Adjustable Output, Baseplate, Remote Sense, Universal Input","-40°C ~ 100°C","91.5%","Through Hole","10-DIP Module","4.36"" L x 2.00"" W x 0.54"" H (110.7mm x 50.8mm x 13.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TUXS.pdf,//media.digikey.com/Photos/Cosel/MFG_TUXS200F.jpg,1776-1098-ND,TUXS200F28,"Cosel USA, Inc.",AC/DC CONVERTER,30,0,"173.33000","0","1","TUX (200W)","Active","Enclosed","1","85 ~ 264 VAC","28V","-","-","-","7A","200W","ITE (Commercial)","Adjustable Output, PFC, Universal Input","-40°C ~ 100°C (With Derating)","91%","Through Hole","8-DIP Module","3.00"" L x 2.00"" W x 1.12"" H (76.2mm x 50.8mm x 28.4mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_PACSR12042.pdf,//media.digikey.com/Photos/Delta%20Photos/MFG_PACSR.jpg,941-1792-ND,PACSR12042S,Delta Electronics,"500W, AC/DC, 85-265VIN, 12VOUT",32,0,"182.40000","0","1","PACSR","Active","Enclosed","1","85 ~ 265 VAC","12V","-","-","-","42A","504W","ITE (Commercial)","Adjustable Output, Baseplate, Remote Sense, Universal Input","-40°C ~ 100°C (With Derating)","91%","Through Hole","10-DIP Module","4.36"" L x 2.00"" W x 0.54"" H (110.7mm x 50.8mm x 13.7mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ASB110.pdf,-,1470-2701-ND,ASB110PS28,XP Power,AC/DC CONVERTER 28V 110W,29,0,"184.37000","0","1","ASB110 (110W)","Active","Enclosed","1","85 ~ 264 VAC","28V","-","-","-","3.93A","110W","ITE (Commercial)","OCP, OTP, OVP","-40°C ~ 85°C (With Derating)","91%","Through Hole","5-DIP Module","4.60"" L x 2.40"" W x 0.67"" H (116.8mm x 61.0mm x 17.0mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS300.jpg,1776-1801-ND,TUNS300F28,"Cosel USA, Inc.",AC/DC CONVERTER,168,0,"191.78000","0","1","TUN (300W)","Active","Enclosed","1","85 ~ 264 VAC","28V","-","-","-","11A","300W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","89%","Through Hole","7-DIP Module","4.62"" L x 2.42"" W x 0.50"" H (117.3mm x 61.5mm x 12.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS500.jpg,1776-1804-ND,TUNS500F28,"Cosel USA, Inc.",AC/DC CONVERTER,109,0,"212.80000","0","1","TUN (500W)","Active","Enclosed","1","85 ~ 264 VAC","28V","-","-","-","18A","500W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","90%","Through Hole","7-DIP Module","4.62"" L x 2.42"" W x 0.50"" H (117.3mm x 61.5mm x 12.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS500.jpg,1776-1805-ND,TUNS500F48,"Cosel USA, Inc.",AC/DC CONVERTER,80,0,"212.80000","0","1","TUN (500W)","Active","Enclosed","1","85 ~ 264 VAC","48V","-","-","-","10.5A","500W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","90%","Through Hole","7-DIP Module","4.62"" L x 2.42"" W x 0.50"" H (117.3mm x 61.5mm x 12.7mm)"
https://www.us.tdk-lambda.com/ftp/specs/pfea.pdf,//media.digikey.com/Photos/TDK%20Photos/PFE300SAxx.JPG,285-2305-ND,PFE300SA12,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 300W,42,0,"247.45000","0","1","PFE300SA (300W)","Active","Enclosed","1","85 ~ 265 VAC","12V","-","-","-","25A","300W","ITE (Commercial)","Remote On/Off, OCP, OTP, OVP","-40°C ~ 100°C (With Derating)","85%","Through Hole","11-DIP Module, Full Brick","4.60"" L x 2.40"" W x 0.50"" H (116.8mm x 61.0mm x 12.7mm)"
https://www.us.tdk-lambda.com/ftp/specs/pfea.pdf,//media.digikey.com/Photos/TDK%20Photos/PFE500SA%20SERIES.jpg,285-2312-ND,PFE500SA12/T,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 396W,167,0,"267.46000","0","1","PFE500SA (500W)","Active","Enclosed","1","85 ~ 265 VAC","12V","-","-","-","33A","396W","ITE (Commercial)","Remote On/Off, OCP, OTP, OVP","-40°C ~ 100°C (With Derating)","86%","Through Hole","11-DIP Module, Full Brick","4.60"" L x 2.40"" W x 0.50"" H (116.8mm x 61.0mm x 12.7mm)"
https://www.us.tdk-lambda.com/ftp/Specs/pfe.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_PFE500F.jpg,285-2600-ND,PFE500F12/T,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 42A 500W,78,0,"357.54000","0","1","PFE500F (500W)","Active","Enclosed","1","85 ~ 265 VAC","12V","-","-","-","42A","500W","ITE (Commercial)","Remote On/Off, OCP, OTP, OVP","-40°C ~ 100°C (With Derating)","83%","Through Hole","17-DIP Module, Full Brick","4.80"" L x 2.76"" W x 0.50"" H (122.0mm x 70.0mm x 12.7mm)"
http://rohmfs.rohm.com/en/products/databook/datasheet/module/power_module/acdc_converter/bp5038a1.pdf,//media.digikey.com/renders/Rohm%20Renders/BP5038.jpg,BP5038A1-ND,BP5038A1,Rohm Semiconductor,IC CONV AC/DC 5V 30MA SIP6,0,0,"3.83000","0","1","BP5038","Active","Enclosed","1","80 ~ 120 VAC, 113 ~ 170 VDC","5V","-","-","-","30mA","-","ITE (Commercial)","-","-20°C ~ 80°C (With Derating)","33%","Through Hole","6-SIP Module, 4 Leads","0.71"" L x 0.36"" W x 0.66"" H (18.0mm x 9.1mm x 16.8mm)"
https://www.meanwell.com/Upload/PDF/IRM-01/IRM-01-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-01.jpg,1866-2990-ND,IRM-01-12,MEAN WELL USA Inc.,AC/DC CONVERTER 12V 1W,372,0,"6.30000","0","1","IRM-01 (1W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","12V","-","-","-","83mA","1W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","74%","Through Hole","4-DIP Module","1.33"" L x 0.87"" W x 0.59"" H (33.7mm x 22.2mm x 15.0mm)"
