Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Material","Size, Supplied","Thickness","Number of Carriers","Wire Gauge - Ends","Length"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,93039NC002-ND,93039 NC002,Alpha Wire,GROUND BRAID FLAT 500',0,0,"2150.64000","0","1","FIT®","Active","Flat","Copper, Tinned","0.938"" (23.83mm, 15/16"") - Inner Dia","-","-","-","500.0' (152.40m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,A123379-100-ND,LWB-101-10.0(100),"TE Connectivity Aerospace, Defense and Marine",GRD BRAID TUBE 0.394""DIAX328.1',0,0,"2609.60000","0","1","INSTALITE","Active","Tubular","Copper, Tin Plated","0.394"" (10.00mm) - Inner Dia","-","-","-","328.1' (100.00m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95029NC002-ND,95029 NC002,Alpha Wire,GROUND BRAID FLAT 500',0,0,"2622.14000","0","1","FIT®","Active","Flat","Copper, Tinned","0.750"" (19.05mm, 3/4"") - Inner Dia","-","-","-","500.0' (152.40m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,93042NC002-ND,93042 NC002,Alpha Wire,GROUND BRAID FLAT 500',0,0,"2845.47000","0","1","FIT®","Active","Flat","Copper, Tinned","0.688"" (17.48mm, 11/16"") - Inner Dia","-","-","-","500.0' (152.40m)"
https://catalog.belden.com/techdata/EN/8670_techdata.pdf,-,BEL4346250-ND,8670 000250,Belden Inc.,GROUND BRAID TUBULAR 250',0,0,"2853.06000","0","1","-","Active","Tubular","Copper, Tinned","-","-","-","30 AWG","250.0' (76.20m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,LWB-101-20.0(100)-ND,LWB-101-20.0(100),"TE Connectivity Aerospace, Defense and Marine",GRD BRAID TUBE 0.787""DIAX328.1',0,0,"4398.80000","0","1","INSTALITE","Active","Tubular","Copper, Tin Plated","0.787"" (20.00mm) - Inner Dia","-","-","-","328.1' (100.00m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_2171-SV005.jpg,96022NC002-ND,96022 NC002,Alpha Wire,GROUND BRAID TUBE 0.5""DIA X 500',0,0,"4417.08000","0","1","FIT®","Active","Tubular","Copper, Silver Plated","0.500"" (12.70mm, 1/2"") - Inner Dia","-","-","-","500.0' (152.40m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_2171-SV005.jpg,96022NC001-ND,96022 NC001,Alpha Wire,GROUND BRAID TUBE 0.5""DIAX1000',0,0,"5801.78000","0","1","FIT®","Active","Tubular","Copper, Silver Plated","0.500"" (12.70mm, 1/2"") - Inner Dia","-","-","-","1000' (304.80m)"
-,-,A123384-47-ND,LWB-103-20.0 (50),"TE Connectivity Aerospace, Defense and Marine",GRD BRAID TUBE 0.787""DIAX154.2',47,0,"Active","0","0","INSTALITE","Active","Tubular","Copper, Nickel Plated","0.787"" (20.00mm) - Inner Dia","-","-","-","154.2' (47.00m)"
-,//media.digikey.com/photos/Alpha%20Wire%20Photos/1233%5E2%20SV005.JPG,1239SL002-ND,1239 SL002,Alpha Wire,GROUND BRAID FLAT 1.375"" X 500',0,0,"Active","0","0","FIT®","Active","Flat","Copper, Tinned","1.375"" (34.93mm, 1 3/8"") - Width","0.050"" (1.27mm)","48","30 AWG","500.0' (152.40m)"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Wire-Management/Braid/1242?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/1233%5E2%20SV005.JPG,1242SV009-ND,1242 SV009,Alpha Wire,GROUND BRAID FLAT 2"" X 10',0,0,"Obsolete","0","1","FIT®","Obsolete","Flat","Copper, Tinned","2.000"" (50.80mm) - Width","0.120"" (3.05mm)","48","30 AWG","10.0' (3.05m)"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Wire-Management/Braid/1242_4?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/1233%5E2%20SV005.JPG,1242/4SV009-ND,1242/4 SV009,Alpha Wire,GROUND BRAID FLAT 3"" X 10',0,0,"Obsolete","0","1","FIT®","Obsolete","Flat","Copper, Tinned","3.000"" (76.20mm) - Width","0.200"" (5.08mm)","48","30 AWG","10.0' (3.05m)"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Wire-Management/Braid/2160?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_2171-SV005.jpg,2160SB003-ND,2160 SB003,Alpha Wire,GROUND BRAID TUBE 0.031""DIAX250',0,0,"Obsolete","0","1","FIT®","Obsolete","Tubular","Copper, Tinned","0.031"" (0.79mm, 1/32"") - Inner Dia","-","24","36 AWG","250.0' (76.20m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,93032NC002-ND,93032 NC002,Alpha Wire,GROUND BRAID FLAT 500',0,0,"Obsolete","0","1","FIT®","Obsolete","Flat","Copper, Tinned","0.438"" (11.13mm, 7/16"") - Inner Dia","-","-","-","500.0' (152.40m)"
-,-,A123384-05-ND,LWB-103-20.0 (50),"TE Connectivity Aerospace, Defense and Marine",GRD BRAID TUBE 0.787""DIA X 16.4',0,0,"Active","0","0","INSTALITE","Active","Tubular","Copper, Nickel Plated","0.787"" (20.00mm) - Inner Dia","-","-","-","16.4' (5.00m)"
