Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Wire/Cable Tie Type","Length - Approximate","Bundle Diameter","Width","Length - Actual","Mounting Type","Tensile Strength","Features","Material","Color"
http://www.panduit.com/heiler/PartDrawings/C-CTPLC1M-S4-SS-2724--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLC%20SERIES%20NATURAL.jpg,298-1001-ND,PLC1.5I-S8-C,Panduit Corp,CLAMP TIE INT .8SCR 40LB 6.1"",2900,0,"0.29720","0","100","100 per Pkg","PAN-TY® PLC","Active","Standard, Locking","6.00""","1.25"" (31.75mm)","0.135"" (3.43mm)","0.508' (154.94mm, 6.10"")","Screw Mount, Mounting Hole","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CTxxBK50.jpg,3M121BKD-ND,CT11BK50-D,3M,11"" BLACK 50LB CABLE TIE,5500,0,"0.30560","0","500","500 per Pkg","-","Active","Standard, Locking","11.00""","3.00"" (76.20mm)","0.181"" (4.60mm)","0.925' (281.94mm, 11.10"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/113-00022.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T18MR0M4.jpg,1436-1490-ND,T18MR0C2,HellermannTyton,SCREW MOUNT 18LB 4.3""L BLACK,4413,0,"0.30760","0","100","100 per Pkg","-","Active","Standard, Locking","4.25""","0.79"" (20.00mm)","0.098"" (2.50mm)","0.361' (110.00mm, 4.33"")","Screw Mount, Mounting Hole","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT%20SERIES%20BLACK.jpg,298-1046-ND,PLT2I-C0,Panduit Corp,CABLE TIE INTERMED 40LB 8.0"",9700,0,"0.30960","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","8.00""","2.00"" (50.80mm)","0.142"" (3.61mm)","0.667' (203.20mm, 8.00"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/SS_2723.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLF%20SERIES%20NATURAL.jpg,298-1010-ND,PLF1M-C,Panduit Corp,MARKER TIE MIN 18LB NAT 4.3"",6700,0,"0.30990","0","100","100 per Pkg","PAN-TY® PLF","Active","Marker Strap/Flag Tie","4.25""","0.87"" (22.10mm)","0.098"" (2.50mm)","0.358' (109.12mm, 4.30"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Write-On Area","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT%20SERIES%20NATURAL.jpg,298-1032-ND,PLT3I-C,Panduit Corp,CABLE TIE INTERMED 40LB 11.4"",4700,0,"0.31660","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","11.50""","3.00"" (76.20mm)","0.145"" (3.68mm)","0.950' (289.56mm, 11.40"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/SS_2723.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLF1MA-M.jpg,298-13733-ND,PLF1MA-M,Panduit Corp,MARKER TIE MIN 18LB NAT 5.1"",4000,0,"0.32754","0","1000","1000 per Pkg","PAN-TY® PLF","Active","Marker Strap/Flag Tie","5.00""","0.87"" (22.10mm)","0.098"" (2.50mm)","0.425' (129.54mm, 5.10"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Write-On Area","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/SS_5261.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLM1M%20SERIES%20NATURAL.jpg,298-1011-ND,PLM1M-C,Panduit Corp,MARKER TIE MIN 18LB NAT 3.9"",9400,0,"0.32800","0","100","100 per Pkg","PAN-TY® PLM","Active","Marker Strap/Flag Tie","4.00""","0.75"" (19.05mm)","0.098"" (2.50mm)","0.325' (99.06mm, 3.90"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Write-On Area","Polyamide (PA66), Nylon 6/6","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/XCT-HMAN148CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_118-05900.jpg,1436-1809-ND,118-05900,HellermannTyton,OS SERRATED 50LB 15"",2600,0,"0.32940","0","100","100 per Pkg","-","Active","Standard, Locking","15.00""","4.33"" (110.00mm)","0.181"" (4.60mm)","1.260' (384.00mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CTxxBK50.jpg,3M122BKD-ND,CT15BK50-D,3M,15"" BLACK 50LB CABLE TIE,7500,0,"0.33760","0","500","500 per Pkg","-","Active","Standard, Locking","14.50""","4.00"" (101.60mm)","0.181"" (4.60mm)","1.217' (370.84mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2019004CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/126-00049.jpg,1436-1442-ND,126-00042,HellermannTyton,ARROWHEAD WING 18LBS 4.45""L BLK,3000,0,"0.33980","0","1000","1000 per Pkg","-","Active","Standard, Locking","4.50""","0.86"" (22.00mm)","0.098"" (2.50mm)","0.371' (113.00mm, 4.45"")","Push Mount, Winged Arrowhead","18 lbs (8.16 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLC1M-S4-SS-2724--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLC%20SERIES%20BLACK.jpg,298-1006-ND,PLC1.5I-S8-C0,Panduit Corp,CLAMP TIE INT .8SCR 40LB 6.1"",1300,0,"0.35710","0","100","100 per Pkg","PAN-TY® PLC","Active","Standard, Locking","6.00""","1.25"" (31.75mm)","0.135"" (3.43mm)","0.508' (154.94mm, 6.10"")","Screw Mount, Mounting Hole","40 lbs (18.14 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2120003CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T120R0K2.jpg,1436-1578-ND,T120R0K2,HellermannTyton,HVY DUTY TIE 15.2""L 120LB BLACK,2800,0,"0.36080","0","50","50 per Pkg","-","Active","Standard, Locking","15.25""","4.13"" (104.90mm)","0.300"" (7.62mm)","1.270' (387.00mm)","Free Hanging (In-Line)","120 lbs (54.43 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/XCT-SING019CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/150-31091.jpg,1436-1048-ND,150-31091,HellermannTyton,FIR TREE W/8""L TIE BLACK,12000,0,"0.36190","0","500","500 per Pkg","-","Active","Standard, Locking","7.75""","1.73"" (44.00mm)","0.181"" (4.60mm)","0.656' (200.00mm, 7.87"")","Push Mount, Fir Tree","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLC1M-S4-SS-2724--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLC%20SERIES%20BLACK.jpg,298-9973-ND,PLC2S-S6-C0,Panduit Corp,CLAMP TIE STD #6SCR WR BK 7.9"",3000,0,"0.37670","0","100","100 per Pkg","PAN-TY® PLC","Active","Standard, Locking","8.00""","1.84"" (46.74mm)","0.190"" (4.83mm)","0.658' (200.66mm, 7.90"")","Screw Mount, Mounting Hole","50 lbs (22.68 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/SS_5261.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLM1M%20SERIES%20BLACK.jpg,298-1014-ND,PLM1M-C0,Panduit Corp,MARKER TIE WRAP MIN WR BLK 3.9"",2300,0,"0.40140","0","100","100 per Pkg","PAN-TY® PLM","Active","Marker Strap/Flag Tie","4.00""","0.75"" (19.05mm)","0.098"" (2.50mm)","0.325' (99.06mm, 3.90"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Weather Resistant, Write-On Area","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT%20SERIES%20NATURAL.jpg,298-1033-ND,PLT3S-C,Panduit Corp,CABLE TIE STD 50LB 11.5"",1500,0,"0.43330","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","11.50""","3.00"" (76.20mm)","0.190"" (4.83mm)","0.958' (292.10mm, 11.50"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTBT1-5I-BT-0037-2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_BTSeries_Blk.jpg,298-1086-ND,BT3S-C0,Panduit Corp,CABLE TIE BARB-TY 50LB 11.2"",5000,0,"0.46390","0","100","100 per Pkg","DOME-TOP® BARB-TY® BT","Active","Standard, Locking","12.00""","3.00"" (76.20mm)","0.185"" (4.70mm)","1.000' (304.80mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/156-00882.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/156-00882.JPG,1436-1056-ND,156-00882,HellermannTyton,T50RFT5.5SD BLK HS TIE HIRHS M,2000,0,"0.47646","0","500","500 per Pkg","-","Active","Standard, Locking","8.00""","1.75"" (44.45mm)","0.181"" (4.60mm)","0.667' (203.20mm, 8.00"")","Push Mount, Fir Tree","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/XCT-HMAN204CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_126-00036.jpg,1436-1741-ND,126-00036,HellermannTyton,CABLE TIE/EDGE CLIP 40LB 6"",13000,0,"0.48262","0","500","500 per Pkg","-","Active","Standard, Locking","6.00""","1.38"" (35.00mm)","0.181"" (4.60mm)","0.509' (155.00mm, 6.10"")","Edge Clip","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLC1M-S4-SS-2724--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLC%20SERIES%20BLACK.jpg,298-1005-ND,PLC1M-S4-C0,Panduit Corp,CLAMP TIE MIN 18LBS #4 4.3"",2100,0,"0.49550","0","100","100 per Pkg","PAN-TY® PLC","Active","Standard, Locking","4.25""","0.75"" (19.05mm)","0.100"" (2.54mm)","0.358' (109.12mm, 4.30"")","Screw Mount, Mounting Hole","18 lbs (8.16 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/XCT-HMAN134CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_148-00200.jpg,1436-1742-ND,148-00200,HellermannTyton,CLIP/CABLETIE 50LBS 6.3"",9000,0,"0.51358","0","500","500 per Pkg","-","Active","Standard, Locking","6.25""","1.38"" (35.00mm)","0.181"" (4.60mm)","0.525' (160.00mm, 6.30"")","Edge Clip","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT4S-SS-5540-3--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT%20SERIES%20BLACK.jpg,298-1055-ND,PLT4S-C0,Panduit Corp,CABLE TIE HEAVY 50LB 14.5"",3700,0,"0.52310","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","14.50""","4.00"" (101.60mm)","0.190"" (4.83mm)","1.208' (368.30mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/CatalogCutSheets/IT940-C0%20Product%20Page.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_IT9(xx,xxx)-C0.jpg",298-13703-ND,IT9100-C0,Panduit Corp,CABLE TIE INLINE 124# BLK 14.1"",2600,0,"0.63550","0","100","100 per Pkg","BELT-TY™ IN-LINE IT","Active","Cable Tie, Parallel","14.00""","3.94"" (100.00mm)","0.350"" (8.89mm)","1.175' (358.14mm)","Free Hanging (In-Line)","124 lbs (56.25 kg)","UV Resistant, Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/111-12058.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T120R0K2.jpg,1436-1434-ND,T120R0HSH4,HellermannTyton,HEAVY DUTY TIE 15.2""L 120LB BLAC,6000,0,"0.63718","0","500","500 per Pkg","-","Active","Standard, Locking","15.25""","4.13"" (104.90mm)","0.300"" (7.62mm)","1.270' (387.00mm)","Free Hanging (In-Line)","120 lbs (54.43 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/ct10-0831-004cst.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/156-00861.JPG,1436-1064-ND,156-00861,HellermannTyton,T50ROSEC4B BLK EDGE CLIP,5000,0,"0.66352","0","500","500 per Pkg","-","Active","Standard, Locking","8.00""","1.77"" (45.00mm)","0.181"" (4.60mm)","0.663' (202.00mm, 7.95"")","Edge Clip","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/111-12301.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/111-123xx.JPG,1436-1418-ND,111-12301,HellermannTyton,HEAVY DUTY TIE 12.1""L 120LB BLK,18300,0,"0.68097","0","300","300 per Pkg","-","Active","Standard, Locking","12.00""","3.25"" (82.55mm)","0.500"" (12.70mm)","1.010' (307.34mm)","Free Hanging (In-Line)","120 lbs (54.43 kg)","Heat Stabilized, Impact Modified, UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2050039CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/RT50LL9C2.jpg,1436-1628-ND,RT50LL9C2,HellermannTyton,RELEASABLE TIE 15""L 50LB NATURAL,1300,0,"0.80660","0","100","100 per Pkg","-","Active","Standard, Releasable","15.00""","3.98"" (101.00mm)","0.181"" (4.60mm)","1.250' (381.00mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/ct10-0832-003cst.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/156-00864.JPG,1436-1077-ND,156-00864,HellermannTyton,T50ROSEC5A BLK EDGE CLIP,4500,0,"0.82476","0","500","500 per Pkg","-","Active","Standard, Locking","7.75""","1.77"" (45.00mm)","0.181"" (4.60mm)","0.656' (200.00mm, 7.87"")","Edge Clip","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2007050SER.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/GT.50Xxxx2%20Black.jpg,1436-1365-ND,GT.50X60C2,HellermannTyton,GRIP TIE 6X.5"" BLACK,1700,0,"0.83680","0","100","100 per Pkg","-","Active","Hook and Loop - Tie","6.00""","1.00"" (25.40mm)","0.500"" (12.70mm)","0.500' (152.40mm, 6.00"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyethylene Hook, Polyamide Loop","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT1M-C702Y--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT_MRN.jpg,298-13794-ND,PLT1M-C702Y,Panduit Corp,CABLE TIE MINI MAROON 4.0"",2000,0,"0.87340","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","4.00""","0.87"" (22.10mm)","0.098"" (2.50mm)","0.333' (101.60mm, 4.00"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Flame Retardant, Plenum Rated","Ethylene Chlorotrifluoroethylene (ECTFE)","Maroon"
http://www.panduit.com/heiler/PartDrawings/C-SSMLT4S-CP--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MLT...CP.jpg,298-1100-ND,MLT1S-CP,Panduit Corp,CABLE TIE 304 SS 200LB 5""L,2900,0,"0.94980","0","100","100 per Pkg","Pan-Steel® MLT","Active","Standard, Locking","5.00""","1.00"" (25.40mm)","0.180"" (4.57mm)","0.417' (127.00mm, 5.00"")","Free Hanging (In-Line)","200 lbs (90.72 kg)","-","Stainless Steel 304","Silver"
http://www.panduit.com/heiler/PartDrawings/C-SSMLT4S-CP--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MLT...CP.jpg,298-1102-ND,MLT4S-CP,Panduit Corp,CABLE TIE 304 SS 200LB 14.3""L,1056,0,"1.16430","0","100","100 per Pkg","Pan-Steel® MLT","Active","Standard, Locking","14.25""","4.00"" (101.60mm)","0.180"" (4.57mm)","1.192' (363.22mm)","Free Hanging (In-Line)","200 lbs (90.72 kg)","-","Stainless Steel 304","Silver"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/XCT-TCJ040CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/111-00732.jpg,1436-1018-ND,111-00732,HellermannTyton,HIGH TEMP 7.9""L 50LB BLUE,9000,0,"1.33850","0","100","100 per Pkg","-","Active","Standard, Locking","7.75""","1.97"" (50.00mm)","0.181"" (4.60mm)","0.656' (200.00mm, 7.87"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Ethylenterafluorineethylene (ETFE)","Blue"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT05-073-004CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/156-00074.jpg,1436-1019-ND,156-00074,HellermannTyton,HVY DTY FIRTREE W/TIE 15""L BLA,6800,0,"1.54520","0","100","100 per Pkg","-","Active","Standard, Locking","15.00""","4.13"" (104.90mm)","0.500"" (12.70mm)","1.250' (381.00mm)","Push Mount, Fir Tree","120 lbs (54.43 kg)","Heat Stabilized, Impact Modified, UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT1M-C76--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT_AQUA.jpg,298-13866-ND,PLT2I-C76,Panduit Corp,CABLE TIE INTER ETFE BLUE 8.0"",8200,0,"1.66350","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","8.00""","2.00"" (50.80mm)","0.135"" (3.43mm)","0.667' (203.20mm, 8.00"")","Free Hanging (In-Line)","25 lbs (11.34 kg)","Flame Retardant, Radiation Resistant","Ethylenterafluorineethylene (ETFE)","Blue, Aqua"
http://www.panduit.com/heiler/PartDrawings/C-SSMLT4S-CP--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MLT...CP.jpg,298-10129-ND,MLT6S-CP,Panduit Corp,CABLE TIE 304 SS 200LB 20.5""L,800,0,"1.67870","0","100","100 per Pkg","Pan-Steel® MLT","Active","Standard, Locking","20.50""","6.00"" (152.40mm)","0.180"" (4.57mm)","1.709' (521.00mm)","Free Hanging (In-Line)","200 lbs (90.72 kg)","-","Stainless Steel 304","Silver"
http://www.essentracomponents.com.sg/images-line/pdfs/UMS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/UMS-16-45.JPG,RPC1277-ND,UMS-16-45,Essentra Components,STRAP UNIV/MOUNT W/O TAPE 1"",19015,0,"1.68250","0","100","100 per Pkg","-","Active","Standard, Releasable","-","1.00"" (25.40mm)","0.500"" (12.70mm)","-","Screw Mount, Mounting Base","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT1M-C76--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT_AQUA.jpg,298-10509-ND,PLT2S-C76,Panduit Corp,CABLE TIE STD ETFE BLUE 7.4"",1000,0,"1.94190","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","7.50""","1.88"" (47.75mm)","0.190"" (4.83mm)","0.617' (187.96mm, 7.40"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","Flame Retardant, Radiation Resistant","Ethylenterafluorineethylene (ETFE)","Blue, Aqua"
http://www.panduit.com/heiler/PartDrawings/SS_27424plt.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT_Translucent%20Brn.jpg,298-13766-ND,PLT1.5M-C71,Panduit Corp,CABLE TIE MINI 5.8"",400,0,"2.06760","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","6.00""","1.38"" (35.00mm)","0.102"" (2.60mm)","0.492' (150.00mm, 5.91"")","Free Hanging (In-Line)","35 lbs (15.88 kg)","Chemical Resistant, Flame Retardant, Halogen Free, High Temperature","Polyetheretherketone (PEEK)","Brown, Translucent"
http://www.panduit.com/heiler/PartDrawings/SS_26935.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/HLC3S-X0,HLC5S-X0.jpg",298-1108-ND,HLC3S-X0,Panduit Corp,TAC-TIES 50# 12"" BLACK,1744,0,"2.49000","0","1","10 per Pkg","TAK-TY® HLC","Active","Hook and Loop - Tie","12.00""","3.00"" (76.20mm)","0.750"" (19.05mm)","1.000' (304.80mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA), Nylon","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT1M-C76--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT_AQUA.jpg,298-13932-ND,PLT3S-C76,Panduit Corp,CABLE TIE STD ETFE BLUE 11.6"",8400,0,"2.80500","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","11.50""","3.00"" (76.20mm)","0.190"" (4.83mm)","0.967' (294.64mm, 11.60"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","Flame Retardant, Radiation Resistant","Ethylenterafluorineethylene (ETFE)","Blue, Aqua"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/12-0008-001-csu.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/DCT110HIRK2.jpg,1436-1306-ND,DCT110HIRK2,HellermannTyton,DUAL CLAMP TIE 150LB 19.2""L BLK,900,0,"2.92380","0","50","50 per Pkg","-","Active","Double Head Releasable","19.25""","2.30"" (58.42mm) per Tie","0.500"" (12.70mm)","1.604' (489.00mm)","Stud Mount","150 lbs (68.04 kg)","Heat Stabilized, Impact Modified, UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/SS_27424plt.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT_Translucent%20Brn.jpg,298-13898-ND,PLT2S-C71,Panduit Corp,CABLE TIE STANDARD 7.4"",1300,0,"2.92460","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","7.50""","1.88"" (47.75mm)","0.190"" (4.83mm)","0.617' (187.96mm, 7.40"")","Free Hanging (In-Line)","150 lbs (68.04 kg)","Chemical Resistant, Flame Retardant, Halogen Free, High Temperature","Polyetheretherketone (PEEK)","Brown, Translucent"
https://www.panduit.com/content/dam/panduit/en/products/assets/t/tt/ttr/ttr3/ttr35rx0/media/D-CTCB67--WW-ENG-HookLoopCblTie-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_UGCTCV1.5S-X0.JPG,298-12436-ND,UGCTCV1.5S-X0,Panduit Corp,HOOK/LOOP TIE CTR MNT GROM 7.5""L,395,0,"3.33000","0","1","10 per Pkg","TAK-TY® Ultra-Cinch™","Active","Hook and Loop - Tie","7.50""","1.50"" (38.10mm)","0.850"" (21.60mm)","0.625' (190.50mm, 7.50"")","Grommet, Center Mount","50 lbs (22.68 kg)","Plenum Rated","Polyamide (PA), Nylon","Black"
http://www.panduit.com/heiler/CatalogCutSheets/UCT3S-X0%20Product%20Page-1.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/UGCTE3S-X0.JPG,298-4013-ND,UGCTE3S-X0,Panduit Corp,HOOK/LOOP TIE END MNT GROM 12""L,339,0,"3.78000","0","1","10 per Pkg","TAK-TY® Ultra-Cinch™","Active","Hook and Loop - Tie","12.00""","3.00"" (76.20mm)","0.850"" (21.60mm)","1.000' (304.80mm)","Grommet, End Mount","50 lbs (22.68 kg)","Plenum Rated","Polyamide (PA), Nylon","Black"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/17-M100N-M.jpg,Q737-ND,17-M200N-M,Qualtek,CBL TIE LOCKING NAT 18LB 7.87"",28000,20,"0.02741","0","1000","1000 per Pkg","17","Active","Standard, Locking","7.75""","2.07"" (52.50mm)","0.098"" (2.50mm)","0.656' (200.00mm, 7.87"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/17-M200B-M.jpg,Q738-ND,17-M200B-M,Qualtek,CBL TIE LOCKING BK 18LB 7.87"",27000,20,"0.02741","0","1000","1000 per Pkg","17","Active","Standard, Locking","7.75""","2.07"" (52.50mm)","0.098"" (2.50mm)","0.656' (200.00mm, 7.87"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.qualtekusa.com/images/Cable%20Ties/PDFs/17_series.pdf,//media.digikey.com/photos/Qualtek%20Photos/17-Series-3.60mm.jpg,Q742-ND,17-I150B-M,Qualtek,CBL TIE LOCKING BK 40LB 5.9"",7700,0,"0.02967","0","1000","1000 per Pkg","17","Active","Standard, Locking","6.00""","1.42"" (36.00mm)","0.141"" (3.58mm)","0.492' (150.00mm, 5.91"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
