Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Function","Frequency","RF Type","Secondary Attributes","Package / Case","Supplier Device Package"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1105.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC1105.jpg,1127-3508-ND,HMC1105,Analog Devices Inc.,IC MMIC FREQ MULTIPLIER DIE,50,800,"115.65920","0","25","Bulk","-","Active","Frequency Multiplier","20GHz ~ 40GHz","-","-","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD630.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;D-20;D;20.jpg,AD630SD/883B-ND,AD630SD/883B,Analog Devices Inc.,IC MOD/DEMOD BAL 2MHZ 20-CDIP,51,0,"127.12000","0","1","Tube","-","Active","Modulator/Demodulator","0Hz ~ 2MHz","General Purpose","-","20-CDIP (0.300"", 7.62mm)","20-CDIP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD630.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;E-20;E;20.jpg,AD630SE/883B-ND,AD630SE/883B,Analog Devices Inc.,IC MOD/DEMOD BAL 2MHZ 20CLCC,74,607,"156.75000","0","1","Tube","-","Active","Modulator/Demodulator","0Hz ~ 2MHz","General Purpose","-","20-CLCC","20-LCCC"
http://www.skyworksinc.com/uploads/documents/202423A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1357-2-ND,SE2564L-R,Skyworks Solutions Inc.,IC FRONT END MOD 2.4GHZ 24QFN,9000,0,"0.87075","0","3000","Tape & Reel (TR)","SiGe","Active","Front End","2.4GHz ~ 2.5GHz","802.11b/g/n","-","24-VFQFN Exposed Pad","24-QFN (3x4)"
http://www.skyworksinc.com/uploads/documents/202423A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1357-1-ND,SE2564L-R,Skyworks Solutions Inc.,IC FRONT END MOD 2.4GHZ 24QFN,9917,0,"2.10000","0","1","Cut Tape (CT)","SiGe","Active","Front End","2.4GHz ~ 2.5GHz","802.11b/g/n","-","24-VFQFN Exposed Pad","24-QFN (3x4)"
http://www.skyworksinc.com/uploads/documents/202423A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1357-6-ND,SE2564L-R,Skyworks Solutions Inc.,IC FRONT END MOD 2.4GHZ 24QFN,9917,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Active","Front End","2.4GHz ~ 2.5GHz","802.11b/g/n","-","24-VFQFN Exposed Pad","24-QFN (3x4)"
http://www.njr.com/semicon/PDF/NJM2537_E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SSOP_SOT266-1.jpg,NJM2537V-TE1TR-ND,NJM2537V-TE1,NJR Corporation/NJRC,IC FM-IC FOR PAGER LO-PWR 20SSOP,2000,0,"1.26360","0","2000","Tape & Reel (TR)","-","Active","FM IC for Pagers","50MHz, 455kHz","Cordless Phones","-","20-LSSOP (0.173"", 4.40mm Width)","20-SSOP"
http://www.njr.com/semicon/PDF/NJM2537_E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SSOP_SOT266-1.jpg,NJM2537V-TE1CT-ND,NJM2537V-TE1,NJR Corporation/NJRC,IC FM-IC FOR PAGER LO-PWR 20SSOP,2540,0,"3.05000","0","1","Cut Tape (CT)","-","Active","FM IC for Pagers","50MHz, 455kHz","Cordless Phones","-","20-LSSOP (0.173"", 4.40mm Width)","20-SSOP"
http://www.njr.com/semicon/PDF/NJM2537_E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SSOP_SOT266-1.jpg,NJM2537V-TE1DKR-ND,NJM2537V-TE1,NJR Corporation/NJRC,IC FM-IC FOR PAGER LO-PWR 20SSOP,2540,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","FM IC for Pagers","50MHz, 455kHz","Cordless Phones","-","20-LSSOP (0.173"", 4.40mm Width)","20-SSOP"
https://www.nxp.com/docs/en/data-sheet/SA614A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-XFQFN%20Exposed%20Pad.jpg,568-11492-2-ND,SA614AHRX,NXP USA Inc.,IC FM IF SYSTEM LOW PWR 16-HXQFN,1500,0,"1.86172","0","1500","Tape & Reel (TR)","-","Active","FM IF System","-","Cellular, FSK, ASK","RSSI Equipped","16-XFQFN Exposed Pad","16-HXQFN (3x3)"
https://www.nxp.com/docs/en/data-sheet/SA614A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-XFQFN%20Exposed%20Pad.jpg,568-11492-1-ND,SA614AHRX,NXP USA Inc.,IC FM IF SYSTEM LOW PWR 16-HXQFN,1512,0,"3.63000","0","1","Cut Tape (CT)","-","Active","FM IF System","-","Cellular, FSK, ASK","RSSI Equipped","16-XFQFN Exposed Pad","16-HXQFN (3x3)"
https://www.nxp.com/docs/en/data-sheet/SA614A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-XFQFN%20Exposed%20Pad.jpg,568-11492-6-ND,SA614AHRX,NXP USA Inc.,IC FM IF SYSTEM LOW PWR 16-HXQFN,1512,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","FM IF System","-","Cellular, FSK, ASK","RSSI Equipped","16-XFQFN Exposed Pad","16-HXQFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX8581-MAX8582.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0137;TB;10.jpg,MAX8582ETB+-ND,MAX8582ETB+,Maxim Integrated,IC CONV,2490,0,"4.00000","0","1","Strip","-","Active","Converter","1.5GHz","WCDMA","-","10-WFDFN Exposed Pad","10-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2622-MAX2624.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX2622EUA+-ND,MAX2622EUA+,Maxim Integrated,IC SELF-CONTAINED VCO 8-MSOP,183,0,"4.84000","0","1","Tube","-","Active","VCO","855MHz ~ 881MHz","European ISM Band","On-Chip 50Ohm Output Match","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAX2172_Web.pdf,//media.digikey.com/renders/Maxim%20Renders/40-TQFN_21-0140L.jpg,MAX2172ETL/V+TR-ND,MAX2172ETL/V+T,Maxim Integrated,IC TUNER LOW IF DGTL 40TQFN,2500,0,"4.98000","0","2500","Tape & Reel (TR)","-","Active","Tuner","87MHz ~ 108MHz, 168MHz ~ 240MHz, 1.452GHz ~ 1.492GHz","General Purpose","Direct Conversion","40-WFQFN Exposed Pad","40-TQFN-EP (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAX2172_Web.pdf,//media.digikey.com/renders/Maxim%20Renders/40-TQFN_21-0140L.jpg,MAX2172ETL/V+CT-ND,MAX2172ETL/V+T,Maxim Integrated,IC TUNER LOW IF DGTL 40TQFN,2500,0,"10.17000","0","1","Cut Tape (CT)","-","Active","Tuner","87MHz ~ 108MHz, 168MHz ~ 240MHz, 1.452GHz ~ 1.492GHz","General Purpose","Direct Conversion","40-WFQFN Exposed Pad","40-TQFN-EP (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAX2172_Web.pdf,//media.digikey.com/renders/Maxim%20Renders/40-TQFN_21-0140L.jpg,MAX2172ETL/V+DKR-ND,MAX2172ETL/V+T,Maxim Integrated,IC TUNER LOW IF DGTL 40TQFN,2500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Tuner","87MHz ~ 108MHz, 168MHz ~ 240MHz, 1.452GHz ~ 1.492GHz","General Purpose","Direct Conversion","40-WFQFN Exposed Pad","40-TQFN-EP (6x6)"
-,//media.digikey.com/renders/Maxim%20Renders/40-TQFN_21-0140L.jpg,MAX2171ETL+-ND,MAX2171ETL+,Maxim Integrated,IC TUNER LOW IF CONV DGTL 40TQFN,200,0,"6.06000","0","1","Tube","MAX","Active","-","87MHz ~ 108MHz, 168MHz ~ 240MHz, 1.452GHz ~ 1.492GHz","DAB, Broadcast Radio","-","40-WFQFN Exposed Pad","40-TQFN (6x6)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx74190-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;48TQFP-EP-1.2-7x7;PF;48.jpg,MLX74190RPF-ABA-000-SP-ND,MLX74190RPF-ABA-000-SP,Melexis Technologies NV,IC LF INITIAT/IMMOBILIZER 48TQFP,116,0,"6.11000","0","1","Bulk","-","Active","LF Initiator","-","-","Immobilizer","48-TQFP Exposed Pad","48-TQFN (7x7)"
http://cdn.macom.com/datasheets/MAFL-011018.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MAFL-011018.jpg,1465-1493-2-ND,MAFL-011018,M/A-Com Technology Solutions,TRIPLEXER FILTER MOCA,200,5800,"6.21000","0","200","Tape & Reel (TR)","-","Active","Triplex Filter","5MHz ~ 3GHz","MoCA","-","Module","-"
http://cdn.macom.com/datasheets/MAFL-011018.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MAFL-011018.jpg,1465-1493-1-ND,MAFL-011018,M/A-Com Technology Solutions,TRIPLEXER FILTER MOCA,256,5800,"8.69000","0","1","Cut Tape (CT)","-","Active","Triplex Filter","5MHz ~ 3GHz","MoCA","-","Module","-"
http://cdn.macom.com/datasheets/MAFL-011018.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MAFL-011018.jpg,1465-1493-6-ND,MAFL-011018,M/A-Com Technology Solutions,TRIPLEXER FILTER MOCA,256,5800,"Digi-Reel","0","1","Digi-Reel®","-","Active","Triplex Filter","5MHz ~ 3GHz","MoCA","-","Module","-"
https://datasheets.maximintegrated.com/en/ds/MAX2410.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0055;EI;28.jpg,MAX2410EEI+-ND,MAX2410EEI+,Maxim Integrated,IC UP/DOWNCONVERTER 28-QSOP,410,0,"7.26000","0","1","Tube","-","Active","Up/Downconverter, LNA, PA Driver","1.9GHz","DCS1800/PCS1900, DECT, ISM, PHS/PACS, PWT1900","3.2dB Combined Receiver Noise Figure","28-SSOP (0.154"", 3.90mm Width)","28-QSOP"
https://datasheets.maximintegrated.com/en/ds/MAX2055.pdf,//media.digikey.com/Renders/Maxim%20Renders/20-TSSOP%20Exp%20Pad%2021-0108.jpg,MAX2055EUP+D-ND,MAX2055EUP+D,Maxim Integrated,IC ADC DRVR/AMP VAR GAIN 20TSSOP,696,0,"10.43000","0","1","Tube","-","Active","ADC Driver/Amplifier","30MHz ~ 300MHz","Cellular, ATE, PHS/PAS","40dBm Output IP3","20-TSSOP (0.173"", 4.40mm Width) Exposed Pad","20-TSSOP-EP"
https://datasheets.maximintegrated.com/en/ds/MAX2335.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0140;TI;28.jpg,MAX2335ETI+-ND,MAX2335ETI+,Maxim Integrated,IC LNA/MIXER CDMA/OFDM 28TQFN,120,0,"11.45000","0","1","Tube","-","Active","LNA/Mixer","450MHz","CDMA, OFDM","16dB LNA Gain","28-WFQFN Exposed Pad","28-TQFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc362.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-1345-2-ND,HMC362S8GETR,Analog Devices Inc.,IC DIVIDER DC-12GHZ BY-4 8SMD,500,3000,"13.83952","0","500","Tape & Reel (TR)","-","Active","Divide-by-4","0Hz ~ 12GHz","VSAT","-","8-SOIC (0.154"", 3.90mm Width) Exposed Pad","8-SMT"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc362.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-1345-1-ND,HMC362S8GETR,Analog Devices Inc.,IC DIVIDER DC-12GHZ BY-4 8SMD,530,3000,"20.99000","0","1","Cut Tape (CT)","-","Active","Divide-by-4","0Hz ~ 12GHz","VSAT","-","8-SOIC (0.154"", 3.90mm Width) Exposed Pad","8-SMT"
https://datasheets.maximintegrated.com/en/ds/MAX2091.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX2091ETP+-ND,MAX2091ETP+,Maxim Integrated,IC UPCONVERTING MIXER 20TQFN,115,180,"20.75000","0","1","Tube","-","Active","Mixer, Threshold Alarm Circuit, Error Amplifier","50MHz ~ 500MHz","General Purpose","Up Converter","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX2045-MAX2047.pdf,//media.digikey.com/renders/Maxim%20Renders/32-TQFN_21-0140L.jpg,MAX2045ETJ+-ND,MAX2045ETJ+,Maxim Integrated,IC MULT HI GAIN VECTOR 32-TQFN,120,0,"28.30000","0","1","Tube","-","Active","High-Gain Vector Multiplier","2.04GHz ~ 2.24GHz","Cellular, DCS, GSM, PCS, UMTS","15dBm Input IP3","32-WFQFN Exposed Pad","32-TQFN-EP (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX2045-MAX2047.pdf,//media.digikey.com/renders/Maxim%20Renders/32-TQFN_21-0140L.jpg,MAX2046ETJ+-ND,MAX2046ETJ+,Maxim Integrated,IC MULT HI GAIN VECTOR 32-TQFN,120,0,"28.30000","0","1","Tube","-","Active","High-Gain Vector Multiplier","1.74GHz ~ 2.06GHz","Cellular, DCS, GSM, PCS, UMTS","15dBm Input IP3","32-WFQFN Exposed Pad","32-TQFN-EP (5x5)"
http://www.linear.com/docs/29922,//media.digikey.com/Photos/Linear%20Tech%20Photos/161;05-08-1822;V;204.jpg,LTM9004IV-AC#PBF-ND,LTM9004IV-AC#PBF,Linear Technology/Analog Devices,IC RCVR SIGNAL 14BIT 204-LGA,69,0,"144.77000","0","1","Tray","-","Active","Direct Conversion Subsystem","700MHz ~ 2.7GHz","General Purpose","9.42MHz Low Pass Filter","204-BLGA","204-LGA (22x15)"
http://www.onsemi.com/pub/Collateral/TCC-202-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;567JM;;12.jpg,TCC-202A-RTOSTR-ND,TCC-202A-RT,ON Semiconductor,IC PTIC CTLR 2-OUTPUT 12WLCSP,3000,21000,"0.21750","0","3000","Tape & Reel (TR)","-","Active","Analog Tunable Capacitor","-","General Purpose","-","12-UFBGA, WLCSP","12-WLCSP (1.28x1.68)"
http://www.onsemi.com/pub/Collateral/TCC-202-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;567JM;;12.jpg,TCC-202A-RTOSCT-ND,TCC-202A-RT,ON Semiconductor,IC PTIC CTLR 2-OUTPUT 12WLCSP,3000,21000,"0.58000","0","1","Cut Tape (CT)","-","Active","Analog Tunable Capacitor","-","General Purpose","-","12-UFBGA, WLCSP","12-WLCSP (1.28x1.68)"
http://www.onsemi.com/pub/Collateral/TCC-202-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;567JM;;12.jpg,TCC-202A-RTOSDKR-ND,TCC-202A-RT,ON Semiconductor,IC PTIC CTLR 2-OUTPUT 12WLCSP,3000,21000,"Digi-Reel","0","1","Digi-Reel®","-","Active","Analog Tunable Capacitor","-","General Purpose","-","12-UFBGA, WLCSP","12-WLCSP (1.28x1.68)"
http://www.onsemi.com/pub/Collateral/TCC-303-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;567MW;;12.jpg,TCC-303A-RTOSTR-ND,TCC-303A-RT,ON Semiconductor,IC PTIC CONTROLLER 12WLCSP,3000,0,"0.23800","0","3000","Tape & Reel (TR)","-","Active","Analog Tunable Capacitor","-","General Purpose","-","12-WFBGA, WLCSP","12-WLCSP (1.38x1.03)"
http://www.onsemi.com/pub/Collateral/TCC-303-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;567MW;;12.jpg,TCC-303A-RTOSCT-ND,TCC-303A-RT,ON Semiconductor,IC PTIC CONTROLLER 12WLCSP,3460,0,"0.62000","0","1","Cut Tape (CT)","-","Active","Analog Tunable Capacitor","-","General Purpose","-","12-WFBGA, WLCSP","12-WLCSP (1.38x1.03)"
http://www.onsemi.com/pub/Collateral/TCC-303-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;567MW;;12.jpg,TCC-303A-RTOSDKR-ND,TCC-303A-RT,ON Semiconductor,IC PTIC CONTROLLER 12WLCSP,3460,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Analog Tunable Capacitor","-","General Purpose","-","12-WFBGA, WLCSP","12-WLCSP (1.38x1.03)"
https://www.onsemi.com/pub/Collateral/NLHV1T0434-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/8-MSOP_EXPOSED-PAD.jpg,NLHV1T0434ZR2GOSTR-ND,NLHV1T0434ZR2G,ON Semiconductor,48 V RF ANTENNA SWITCH DR,3000,0,"0.67500","0","3000","Tape & Reel (TR)","MiniGate™","Active","Switch","2MHz","-","3V ~ 5.5V Supply","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSOP"
https://www.onsemi.com/pub/Collateral/NLHV1T0434-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/8-MSOP_EXPOSED-PAD.jpg,NLHV1T0434ZR2GOSCT-ND,NLHV1T0434ZR2G,ON Semiconductor,48 V RF ANTENNA SWITCH DR,3000,0,"1.63000","0","1","Cut Tape (CT)","MiniGate™","Active","Switch","2MHz","-","3V ~ 5.5V Supply","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSOP"
https://www.onsemi.com/pub/Collateral/NLHV1T0434-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/8-MSOP_EXPOSED-PAD.jpg,NLHV1T0434ZR2GOSDKR-ND,NLHV1T0434ZR2G,ON Semiconductor,48 V RF ANTENNA SWITCH DR,3000,0,"Digi-Reel","0","1","Digi-Reel®","MiniGate™","Active","Switch","2MHz","-","3V ~ 5.5V Supply","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSOP"
http://www.linear.com/docs/2485,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1691;UD;16.jpg,LTC4557EUD#TRPBFTR-ND,LTC4557EUD#TRPBF,Linear Technology/Analog Devices,IC DUAL SIM/SMART CARD PS 16QFN,2500,2500,"1.92400","0","2500","Tape & Reel (TR)","-","Active","Power Management, Signal Level Translation","-","Cellular, 3G, GSM","SIM and Smart Card Interface","16-WFQFN Exposed Pad","16-QFN-EP (3x3)"
http://www.linear.com/docs/2485,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1691;UD;16.jpg,LTC4557EUD#TRPBFCT-ND,LTC4557EUD#TRPBF,Linear Technology/Analog Devices,IC DUAL SIM/SMART CARD PS 16QFN,3300,2500,"3.96000","0","1","Cut Tape (CT)","-","Active","Power Management, Signal Level Translation","-","Cellular, 3G, GSM","SIM and Smart Card Interface","16-WFQFN Exposed Pad","16-QFN-EP (3x3)"
http://www.linear.com/docs/2485,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1691;UD;16.jpg,LTC4557EUD#TRPBFDKR-ND,LTC4557EUD#TRPBF,Linear Technology/Analog Devices,IC DUAL SIM/SMART CARD PS 16QFN,3300,2500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Power Management, Signal Level Translation","-","Cellular, 3G, GSM","SIM and Smart Card Interface","16-WFQFN Exposed Pad","16-QFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2750AUA.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX2750AUA+-ND,MAX2750AUA+,Maxim Integrated,IC VCO MONO 2.4GHZ 8-MSOP,245,1250,"7.30000","0","1","Tube","MAX2750","Active","VCO","2.4GHz ~ 2.5GHz","ISM","On-Chip Tank Circuit","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftl852,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,296-19330-5-ND,TL852CN,Texas Instruments,IC SONAR RANGING RECEIVER 16-DIP,3888,5125,"7.60000","0","1","Tube","-","Active","Sonar Ranging Receiver","20kHz ~ 90kHz","Sonar Control","-","16-DIP (0.300"", 7.62mm)","16-PDIP"
http://www.atceramics.com/UserFiles/resistive_prod_ft.pdf,-,1284-1978-ND,FT10301N0050JBK,American Technical Ceramics,RES THIN FILM,132,0,"11.34000","0","1","Tray","-","Active","Termination","0Hz ~ 6GHz","-","-","-","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC951B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3679-2-ND,HMC951BLP4ETR,Analog Devices Inc.,IC MMIC IQ DOWNCONVERTER 24-QFN,500,0,"22.59320","0","500","Tape & Reel (TR)","-","Active","Downconverter","5.6GHz ~ 8.6GHz","Radar","-","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC951B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3679-1-ND,HMC951BLP4ETR,Analog Devices Inc.,IC MMIC IQ DOWNCONVERTER 24-QFN,555,0,"33.61000","0","1","Cut Tape (CT)","-","Active","Downconverter","5.6GHz ~ 8.6GHz","Radar","-","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC951B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3679-6-ND,HMC951BLP4ETR,Analog Devices Inc.,IC MMIC IQ DOWNCONVERTER 24-QFN,555,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Downconverter","5.6GHz ~ 8.6GHz","Radar","-","24-VFQFN Exposed Pad","24-SMT (4x4)"
http://datasheets.maximintegrated.com/en/ds/MAX5855-MAX5855EXE+T.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0732;XE;144.jpg,MAX5855EXE+-ND,MAX5855EXE+,Maxim Integrated,IC DAC RF 4.9GSPS 144FCCSP,100,4320,"120.60000","0","1","Tray","-","Active","VCO/PLL Synthesizer","0Hz ~ 2.45GHz","General Purpose","-","144-LFBGA, FCCSPBGA","144-FCCSP (10x10)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADMV1013.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;-CC-40-5;-CC;-40.jpg,ADMV1013ACCZ-ND,ADMV1013ACCZ,Analog Devices Inc.,HIGH BAND POINT-TO-POINT UPCONVE,31,100,"143.74000","0","1","Strip","-","Active","Upconverter","24GHz ~ 44GHz","Radar","SPI Interface","40-WFLGA Exposed Pad","40-LGA (6x6)"
http://www.onsemi.com/pub/Collateral/TCP-5068UB-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567NZ;-;-6.jpg,TCP-5068UB-DTOSTR-ND,TCP-5068UB-DT,ON Semiconductor,IC PTIC CONTROLLER 6WLCSP,0,0,"0.23800","0","4000","Tape & Reel (TR)","-","Active","Analog Tunable Capacitor","700MHz ~ 2.7GHz","-","-","6-XFBGA, WLCSP","6-WLCSP (1.1x0.62)"
http://www.onsemi.com/pub/Collateral/TCP-5068UB-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567NZ;-;-6.jpg,TCP-5068UB-DTOSCT-ND,TCP-5068UB-DT,ON Semiconductor,IC PTIC CONTROLLER 6WLCSP,3995,0,"0.62000","0","1","Cut Tape (CT)","-","Active","Analog Tunable Capacitor","700MHz ~ 2.7GHz","-","-","6-XFBGA, WLCSP","6-WLCSP (1.1x0.62)"
http://www.onsemi.com/pub/Collateral/TCP-5068UB-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567NZ;-;-6.jpg,TCP-5068UB-DTOSDKR-ND,TCP-5068UB-DT,ON Semiconductor,IC PTIC CONTROLLER 6WLCSP,3995,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Analog Tunable Capacitor","700MHz ~ 2.7GHz","-","-","6-XFBGA, WLCSP","6-WLCSP (1.1x0.62)"
http://www.onsemi.com/pub/Collateral/TCP-5018UB-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567NZ;-;-6.jpg,TCP-5018UB-DTOSTR-ND,TCP-5018UB-DT,ON Semiconductor,IC PTIC CONTROLLER 6WLCSP,0,96000,"0.23800","0","4000","Tape & Reel (TR)","-","Active","Analog Tunable Capacitor","700MHz ~ 2.7GHz","-","-","6-XFBGA, WLCSP","6-WLCSP (1.1x0.62)"
http://www.onsemi.com/pub/Collateral/TCP-5018UB-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567NZ;-;-6.jpg,TCP-5018UB-DTOSCT-ND,TCP-5018UB-DT,ON Semiconductor,IC PTIC CONTROLLER 6WLCSP,3990,96000,"0.62000","0","1","Cut Tape (CT)","-","Active","Analog Tunable Capacitor","700MHz ~ 2.7GHz","-","-","6-XFBGA, WLCSP","6-WLCSP (1.1x0.62)"
http://www.onsemi.com/pub/Collateral/TCP-5018UB-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567NZ;-;-6.jpg,TCP-5018UB-DTOSDKR-ND,TCP-5018UB-DT,ON Semiconductor,IC PTIC CONTROLLER 6WLCSP,3990,96000,"Digi-Reel","0","1","Digi-Reel®","-","Active","Analog Tunable Capacitor","700MHz ~ 2.7GHz","-","-","6-XFBGA, WLCSP","6-WLCSP (1.1x0.62)"
http://www.onsemi.com/pub/Collateral/TCP-5082UB-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567NZ;-;-6.jpg,TCP-5082UB-DTOSTR-ND,TCP-5082UB-DT,ON Semiconductor,IC PTIC CONTROLLER 6WLCSP,0,300000,"0.23800","0","4000","Tape & Reel (TR)","-","Active","Analog Tunable Capacitor","700MHz ~ 2.7GHz","-","-","6-XFBGA, WLCSP","6-WLCSP (1.1x0.62)"
http://www.onsemi.com/pub/Collateral/TCP-5082UB-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567NZ;-;-6.jpg,TCP-5082UB-DTOSCT-ND,TCP-5082UB-DT,ON Semiconductor,IC PTIC CONTROLLER 6WLCSP,3990,300000,"0.62000","0","1","Cut Tape (CT)","-","Active","Analog Tunable Capacitor","700MHz ~ 2.7GHz","-","-","6-XFBGA, WLCSP","6-WLCSP (1.1x0.62)"
http://www.onsemi.com/pub/Collateral/TCP-5082UB-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567NZ;-;-6.jpg,TCP-5082UB-DTOSDKR-ND,TCP-5082UB-DT,ON Semiconductor,IC PTIC CONTROLLER 6WLCSP,3990,300000,"Digi-Reel","0","1","Digi-Reel®","-","Active","Analog Tunable Capacitor","700MHz ~ 2.7GHz","-","-","6-XFBGA, WLCSP","6-WLCSP (1.1x0.62)"
