Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Attenuation Value","Frequency Range","Power (Watts)","Impedance","Package / Case"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-0200-BNC.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-04R0-BNC.jpg,744-1759-ND,CATTEN-0200-BNC,Crystek Corporation,RF ATTENUATOR 20DB 50OHM BNC,36,0,"27.51000","0","1","Bulk","-","Active","20dB","0Hz ~ 1GHz","2W","50 Ohms","BNC In-Line Module"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-06R0-BNC.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-04R0-BNC.jpg,744-1754-ND,CATTEN-06R0-BNC,Crystek Corporation,RF ATTENUATOR 6DB 50OHM BNC,15,0,"27.51000","0","1","Bulk","-","Active","6dB","0Hz ~ 1GHz","2W","50 Ohms","BNC In-Line Module"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-0100-BNC.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-04R0-BNC.jpg,744-1758-ND,CATTEN-0100-BNC,Crystek Corporation,RF ATTENUATOR 10DB 50OHM BNC,15,0,"27.51000","0","1","Bulk","-","Active","10dB","0Hz ~ 1GHz","2W","50 Ohms","BNC In-Line Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc712A.pdf,-,1127-3698-ND,HMC712ALP3CE,Analog Devices Inc.,RF ATTENUATOR 28DB 50OHM 16VFQFN,51,179,"42.41000","0","1","Strip","-","Active","28dB","5GHz ~ 26.5GHz","-","50 Ohms","16-VFQFN Exposed Pad"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=AT-103V,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,H12137-ND,AT-103V,Hirose Electric Co Ltd,RF ATTENUATOR 3DB 50OHM SMA,61,0,"54.74000","0","1","Bulk","-","Active","3dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=AT-106V,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,H12140-ND,AT-106V,Hirose Electric Co Ltd,RF ATTENUATOR 6DB 50OHM SMA,47,0,"54.74000","0","1","Bulk","-","Active","6dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=AT-105V,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,H12139-ND,AT-105V,Hirose Electric Co Ltd,RF ATTENUATOR 5DB 50OHM SMA,28,0,"54.74000","0","1","Bulk","-","Active","5dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=AT-102V,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,H12136-ND,AT-102V,Hirose Electric Co Ltd,RF ATTENUATOR 2DB 50OHM SMA,13,0,"54.74000","0","1","Bulk","-","Active","2dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.amphenolrf.com/downloads/dl/file/id/7052/product/7370/ats_2m2f_xxdb2w_customer_drawing.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_ATS-2M2F-XXDB2W_1.jpg,ARF2792-ND,ATS-2M2F-30DB2W,Amphenol RF Division,RF ATTENUATOR 30DB 50OHM NTYPE,80,0,"56.32000","0","1","Bag","-","Active","30dB","0Hz ~ 6GHz","2W","50 Ohms","N-Type In-Line Module"
https://www.pomonaelectronics.com/file/17477/download?token=QegdtQyF,//media.digikey.com/Photos/Pomona%20Photos/MFG_4391.jpg,501-1626-ND,4391-50,Pomona Electronics,RF ATTENUATOR 50OHM BNC MODULE,18,0,"57.99000","0","1","Bulk","-","Active","-","0Hz ~ 500MHz","2W","50 Ohms","BNC In-Line Module"
http://www.caltestelectronics.com/documents/Cal_Test_Cat_No_23.pdf,//media.digikey.com/Photos/Cal-Test-Electronics/MFG_CT3369A-xx.jpg,CT3369A-20-ND,CT3369A-20,Cal Test Electronics,RF ATTENUATOR 20DB 50OHM BNC,20,0,"58.90000","0","1","Bulk","-","Active","20dB","0Hz ~ 4GHz","250W","50 Ohms","BNC In-Line Module"
//media.digikey.com/PDF/Data%20Sheets/TPI%20PDFs/BNC%20Attenuators.pdf,//media.digikey.com/photos/TPI%20Photos/120085.JPG,290-1925-ND,120085,TPI (Test Products Int),RF ATTENUATOR 20DB 50OHM BNC,25,34,"65.28000","0","1","Bulk","-","Active","20dB","0Hz ~ 1GHz","1W","50 Ohms","BNC In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/0929-6200-0.5.SF.PDD_0.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_SF0929-6200-XX.jpg,SF0929-6200-00-ND,SF0929-6200-00,Amphenol SV Microwave,RF ATTENUATOR 0DB 50OHM SMA,25,0,"65.91000","0","1","Bulk","-","Active","0dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/ATT-0290-XX-SMA-02-01.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/ATT-0290-20-SMA-02.JPG,652-1026-ND,ATT-0290-01-SMA-02,Cinch Connectivity Solutions Midwest Microwave,RF ATTENUATOR 1DB SMA MODULE,29,0,"81.60000","0","1","Bulk","SMA","Active","1dB","0Hz ~ 18GHz","2W","-","SMA In-Line Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/ATT-0290-XX-SMA-02-01.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/ATT-0290-20-SMA-02.JPG,652-1009-ND,ATT-0290-15-SMA-02,Cinch Connectivity Solutions Midwest Microwave,RF ATTENUATOR 15DB SMA MODULE,22,0,"81.60000","0","1","Bulk","SMA","Active","15dB","0Hz ~ 18GHz","2W","-","SMA In-Line Module"
https://www.pomonaelectronics.com/file/17798/download?token=ktUvMKor,//media.digikey.com/Photos/Pomona%20Photos/4108-20DB.JPG,501-1527-ND,4108-20DB,Pomona Electronics,RF ATTENUATOR 20DB 50OHM BNC,15,0,"94.99000","0","1","Bulk","-","Active","20dB","1.1MHz ~ 8GHz","2W","50 Ohms","BNC In-Line Module"
https://www.pomonaelectronics.com/file/17798/download?token=ktUvMKor,//media.digikey.com/Photos/Pomona%20Photos/4108-20DB.JPG,501-2136-ND,4108-6DB,Pomona Electronics,RF ATTENUATOR 6DB 50OHM BNC,2,0,"94.99000","0","1","Bulk","-","Active","6dB","1.1MHz ~ 8GHz","2W","50 Ohms","BNC In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/0929-6200-0.5.SF.PDD_0.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_SF0929-6200-XX.jpg,SF0929-6200-10-ND,SF0929-6200-10,Amphenol SV Microwave,RF ATTENUATOR 10DB 50OHM SMA,81,0,"102.00000","0","1","Bulk","-","Active","10dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/ATT-0290-XX-SMA-02-01.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/ATT-0290-30-SMA-02.jpg,652-1069-ND,ATT-0290-30-SMA-02,Cinch Connectivity Solutions Midwest Microwave,RF ATTENUATOR 30DB SMA MODULE,15,0,"107.41000","0","1","Bulk","-","Active","30dB","0Hz ~ 18GHz","2W","-","SMA In-Line Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/ATT-0219-XX-NNN-02-01.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/ATT-0219-06-NNN-02.JPG,652-1010-ND,ATT-0219-06-NNN-02,Cinch Connectivity Solutions Midwest Microwave,RF ATTENUATOR 6DB 50OHM NTYPE,15,0,"115.72000","0","1","Bulk","N Type","Active","6dB","0Hz ~ 18GHz","2W","50 Ohms","N-Type In-Line Module"
https://nardamiteq.com/product-spec/051-FixedAttenuators.pdf,//media.digikey.com/Photos/L3-Narda-MITEQ/766A-10.jpg,1949-1094-ND,766A-10,L3 Narda-MITEQ,RF ATTENUATOR 10DB NTYPE MODULE,18,0,"399.55000","0","1","Bulk","766A","Active","10dB","0Hz ~ 4GHz","20W","-","N-Type In-Line Module"
https://nardamiteq.com/product-spec/051-FixedAttenuators.pdf,//media.digikey.com/Photos/L3-Narda-MITEQ/766A-30.jpg,1949-1097-ND,766A-30,L3 Narda-MITEQ,RF ATTENUATOR 30DB NTYPE MODULE,3,0,"427.00000","0","1","Bulk","766A","Active","30dB","0Hz ~ 4GHz","20W","-","N-Type In-Line Module"
https://nardamiteq.com/docs/054-FIXEDATTENUATORS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/770-30.JPG,1949-1105-ND,770-30,L3 Narda-MITEQ,RF ATTENUATOR 30DB MODULE,2,0,"1452.60000","0","1","Box","770","Active","30dB","0Hz ~ 18GHz","100W","-","Module"
http://www.skyworksinc.com/uploads/documents/ATN3590_Series_200842E.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/ATN3590-XX%20Series.jpg,863-1155-ND,ATN3590-08,Skyworks Solutions Inc.,RF ATTENUATOR 8DB 50OHM DIE,100,0,"4.07750","0","100","Box","-","Active","8dB","0Hz ~ 40GHz","2W","50 Ohms","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc652lp2-hmc655lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1509-ND,HMC654LP2E,Analog Devices Inc.,RF ATTENUATOR 4DB 50OHM 6VDFN,67,0,"6.71000","0","1","Strip","-","Active","4dB","0Hz ~ 25GHz","-","50 Ohms","6-VDFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc656lp2-hmc658lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-3010-ND,HMC657LP2E,Analog Devices Inc.,RF ATTENUATOR 15DB 50OHM 6TDFN,52,242,"6.71000","0","1","Strip","-","Active","15dB","0Hz ~ 25GHz","-","50 Ohms","6-TDFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc650-hmc658.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC658.jpg,1127-3549-ND,HMC658,Analog Devices Inc.,RF ATTENUATOR 20DB 50OHM DIE,100,0,"12.78060","0","50","-","-","Active","20dB","0Hz ~ 50GHz","-","50 Ohms","Die"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-09R0.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-09R0.jpg,744-1264-ND,CATTEN-09R0,Crystek Corporation,RF ATTENUATOR 9DB 50OHM SMA,15,0,"18.55000","0","1","Bulk","-","Active","9dB","0Hz ~ 3GHz","1W","50 Ohms","SMA In-Line Module"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-08R0.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-08R0.jpg,744-1263-ND,CATTEN-08R0,Crystek Corporation,RF ATTENUATOR 8DB 50OHM SMA,13,0,"18.55000","0","1","Bulk","-","Active","8dB","0Hz ~ 3GHz","1W","50 Ohms","SMA In-Line Module"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-0200.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-01R5.jpg,744-1256-ND,CATTEN-01R5,Crystek Corporation,RF ATTENUATOR 1.5DB 50OHM SMA,9,0,"18.55000","0","1","Bulk","-","Active","1.5dB","0Hz ~ 3GHz","1W","50 Ohms","SMA In-Line Module"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-04R0.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-04R0.jpg,744-1259-ND,CATTEN-04R0,Crystek Corporation,RF ATTENUATOR 4DB 50OHM SMA,9,0,"18.55000","0","1","Bulk","-","Active","4dB","0Hz ~ 3GHz","1W","50 Ohms","SMA In-Line Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc792a.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3384-ND,HMC792ALP4E,Analog Devices Inc.,RF ATTENUATOR 15.75DB 24VFQFN,44,58,"19.41000","0","1","Strip","-","Active","15.75dB","0Hz ~ 6GHz","715mW","50 Ohms","24-VFQFN Exposed Pad"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-05R0-BNC.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-04R0-BNC.jpg,744-1753-ND,CATTEN-05R0-BNC,Crystek Corporation,RF ATTENUATOR 5DB 50OHM BNC,22,0,"27.51000","0","1","Bulk","-","Active","5dB","0Hz ~ 1GHz","2W","50 Ohms","BNC In-Line Module"
