Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Frequency","Features","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7024_Rev2007.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7024-PGQM80DKR-ND,T7024-PGQM 80,Microchip Technology,BLUETOOTH FE 2.4GHZ 20QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Bluetooth, TDMA, WDCT","2.4GHz ~ 2.5GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B30810D6101Q819.pdf,//media.digikey.com/Photos/Epcos%20Photos/b30810d6101q819.JPG,495-3922-1-ND,B30810D6101Q819,EPCOS (TDK),MODULE WLAN 802.11B/G,0,0,"Obsolete","0","1","Cut Tape (CT)","D6101","Obsolete","Bluetooth, WLAN","2.4GHz","SP3T","18-SMD Module","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B30810D6101Q819.pdf,//media.digikey.com/Photos/Epcos%20Photos/b30810d6101q819.JPG,495-3922-6-ND,B30810D6101Q819,EPCOS (TDK),MODULE WLAN 802.11B/G,0,0,"Digi-Reel","0","1","Digi-Reel®","D6101","Obsolete","Bluetooth, WLAN","2.4GHz","SP3T","18-SMD Module","-"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/TRF2436_Rev_May_2007.pdf,//media.digikey.com/Renders/Texas%20Instr%20Renders/40-VQFN-Exposed-Pad-RGF.jpg,TRF2436IRTBR-ND,TRF2436IRTBR,Texas Instruments,IC RF FRONT-END DUAL-BAND 40-QFN,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","ISM","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","40-VFQFN Exposed Pad","40-VQFN-EP (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/TRF2436_Rev_May_2007.pdf,//media.digikey.com/Renders/Texas%20Instr%20Renders/40-VQFN-Exposed-Pad-RGF.jpg,TRF2436IRTBRG4-ND,TRF2436IRTBRG4,Texas Instruments,IC RF FRONT-END DUAL-BAND 40-QFN,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","ISM","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","40-VFQFN Exposed Pad","40-VQFN-EP (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/ATR0601.pdf,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,ATR0601-PFQW86-ND,ATR0601-PFQW 86,Microchip Technology,IC GPS FRONT END SGL 24QFN,0,0,"Obsolete","0","6000","Tape & Reel (TR)","-","Obsolete","GPS","1575MHz","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/ATR2732N3.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5119.01-4;;64.jpg,ATR2732N3-PBQW-ND,ATR2732N3-PBQW,Microchip Technology,IC FRONT END MONO DAB 64VQFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","DAB, Broadcast Radio","1452MHz ~ 1492MHz","-","64-VFQFN Exposed Pad","64-VQFN (9x9)"
"//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7026_Rev7,05.pdf",//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7026-PGQW-ND,T7026-PGQW,Microchip Technology,IC FRONT END ISM 2.4GHZ 20QFN,0,0,"Obsolete","0","6000","Tape & Reel (TR)","-","Obsolete","ISM","2.4GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
"//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7026_Rev7,05.pdf",//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7026-PGPW-ND,T7026-PGPW,Microchip Technology,IC FRONT END ISM 2.4GHZ 20QFN,0,0,"Obsolete","0","1500","Tape & Reel (TR)","-","Obsolete","ISM","2.4GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7024_Rev2007.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7024-PGPMTR-ND,T7024-PGPM 80,Microchip Technology,IC TXRX FRONT-END 2.4GHZ 20QFN,0,0,"Obsolete","0","1500","Tape & Reel (TR)","-","Obsolete","Bluetooth, TDMA, WDCT","2.4GHz ~ 2.5GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7024_Rev2007.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7024-PGPMCT-ND,T7024-PGPM 80,Microchip Technology,IC TXRX FRONT-END 2.4GHZ 20QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Bluetooth, TDMA, WDCT","2.4GHz ~ 2.5GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
http://www.microsemi.com/document-portal/doc_download/9209-lx5552-pdf,//media.digikey.com/Photos/Microsemi%20Photos/LX5552LUTR.jpg,LX5552LUTR-ND,LX5552LU,Microchip Technology,IC WIRELESS LAN PA 16-MLPQ,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","802.11b/g/n","2.4GHz ~ 2.5GHz","SPDT","16-UFQFN Exposed Pad","16-MLPQ (3x3)"
http://www.microsemi.com/document-portal/doc_download/9209-lx5552-pdf,//media.digikey.com/Photos/Microsemi%20Photos/LX5552LUTR.jpg,LX5552LUCT-ND,LX5552LU,Microchip Technology,IC WIRELESS LAN PA 16-MLPQ,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","802.11b/g/n","2.4GHz ~ 2.5GHz","SPDT","16-UFQFN Exposed Pad","16-MLPQ (3x3)"
http://www.microsemi.com/document-portal/doc_download/9209-lx5552-pdf,//media.digikey.com/Photos/Microsemi%20Photos/LX5552LUTR.jpg,LX5552LUDKR-ND,LX5552LU,Microchip Technology,IC WIRELESS LAN PA 16-MLPQ,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","802.11b/g/n","2.4GHz ~ 2.5GHz","SPDT","16-UFQFN Exposed Pad","16-MLPQ (3x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en551208,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,SST12LF01-QDETR-ND,SST12LF01-QDE,Microchip Technology,IC FRONT END MOD 2.4GHZ 24WQFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","Bluetooth, WLAN","2.4GHz","-","24-WFQFN Exposed Pad","24-WQFN (4x4)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en551208,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,SST12LF01-QDECT-ND,SST12LF01-QDE,Microchip Technology,IC FRONT END MOD 2.4GHZ 24WQFN,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Bluetooth, WLAN","2.4GHz","-","24-WFQFN Exposed Pad","24-WQFN (4x4)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en551208,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,SST12LF01-QDEDKR-ND,SST12LF01-QDE,Microchip Technology,IC FRONT END MOD 2.4GHZ 24WQFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Bluetooth, WLAN","2.4GHz","-","24-WFQFN Exposed Pad","24-WQFN (4x4)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en551208,-,SST12LF01-QDF-ND,SST12LF01-QDF,Microchip Technology,IC FRONT-END MODULE 24WQFN,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","Bluetooth, WLAN","2.4GHz","-","12-WFQFN Exposed Pad","24-WQFN (4x4)"
https://datasheets.maximintegrated.com/en/ds/MAX2742.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-TQFP_EP.jpg,MAX2742ECM+TD-ND,MAX2742ECM+TD,Maxim Integrated,IC GPS RF FRONT END 48TQFP,0,0,"Discontinued at Digi-Key","0","2000","Tape & Reel (TR)","-","Discontinued at Digi-Key","GPS","1575.42MHz","-","48-TQFP Exposed Pad","48-TQFP-EP (7x7)"
https://datasheets.maximintegrated.com/en/ds/MAX2745.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-TQFP_EP.jpg,MAX2745ECM+TD-ND,MAX2745ECM+TD,Maxim Integrated,IC GPS RF FRONT END 48TQFP,0,0,"Obsolete","0","0","Tape & Reel (TR)","-","Obsolete","GPS","1575.42MHz","-","48-TQFP Exposed Pad","48-TQFP-EP (7x7)"
https://datasheets.maximintegrated.com/en/ds/MAX2742.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-TQFP_EP.jpg,MAX2742ECM+D-ND,MAX2742ECM+D,Maxim Integrated,IC GPS RF FRONT END 48TQFP,0,0,"Discontinued at Digi-Key","0","250","Tray","-","Discontinued at Digi-Key","GPS","1575.42MHz","-","48-TQFP Exposed Pad","48-TQFP-EP (7x7)"
https://datasheets.maximintegrated.com/en/ds/MAX2745.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-TQFP_EP.jpg,MAX2745ECM+D-ND,MAX2745ECM+D,Maxim Integrated,IC GPS RF FRONT END 48TQFP,0,0,"Obsolete","0","1","Tray","-","Obsolete","GPS","1575.42MHz","-","48-TQFP Exposed Pad","48-TQFP-EP (7x7)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65352-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1344-2-ND,SKY65352-11,Skyworks Solutions Inc.,IC FRONT END 2.4-2.5GHZ 20-MCM,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","802.15.4, Zigbee®","2.4GHz ~ 2.5GHz","SPDT","20-LQFN Exposed Pad","20-MCM (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65352-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1344-1-ND,SKY65352-11,Skyworks Solutions Inc.,IC FRONT END 2.4-2.5GHZ 20-MCM,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","802.15.4, Zigbee®","2.4GHz ~ 2.5GHz","SPDT","20-LQFN Exposed Pad","20-MCM (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65352-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1344-6-ND,SKY65352-11,Skyworks Solutions Inc.,IC FRONT END 2.4-2.5GHZ 20-MCM,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","802.15.4, Zigbee®","2.4GHz ~ 2.5GHz","SPDT","20-LQFN Exposed Pad","20-MCM (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65338-21.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65338-21.jpg,863-1340-2-ND,SKY65338-21,Skyworks Solutions Inc.,IC FRONT END 450-470MHZ 12-MCM,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","GSM","450MHz ~ 470MHz","SPDT","12-SMD Module","12-MCM (8x8)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65338-21.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65338-21.jpg,863-1340-1-ND,SKY65338-21,Skyworks Solutions Inc.,IC FRONT END 450-470MHZ 12-MCM,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","GSM","450MHz ~ 470MHz","SPDT","12-SMD Module","12-MCM (8x8)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65338-21.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65338-21.jpg,863-1340-6-ND,SKY65338-21,Skyworks Solutions Inc.,IC FRONT END 450-470MHZ 12-MCM,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","GSM","450MHz ~ 470MHz","SPDT","12-SMD Module","12-MCM (8x8)"
-,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65346-11.JPG,863-1343-2-ND,SKY65346-11,Skyworks Solutions Inc.,IC FRONT END 900MHZ 26-MCM,0,0,"Obsolete","0","4000","Tape & Reel (TR)","-","Obsolete","-","900MHz","DPDT","26-VQFN Exposed Pad","26-MCM (5x5)"
-,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65346-11.JPG,863-1343-1-ND,SKY65346-11,Skyworks Solutions Inc.,IC FRONT END 900MHZ 26-MCM,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","-","900MHz","DPDT","26-VQFN Exposed Pad","26-MCM (5x5)"
-,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65346-11.JPG,863-1343-6-ND,SKY65346-11,Skyworks Solutions Inc.,IC FRONT END 900MHZ 26-MCM,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","-","900MHz","DPDT","26-VQFN Exposed Pad","26-MCM (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65313-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65313-11.JPG,863-1345-2-ND,SKY65313-11,Skyworks Solutions Inc.,RF FRONT END 915MHZ 28MCM,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","ISM","915MHz","-","28-SMD Module","28-MCM (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65313-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65313-11.JPG,863-1345-1-ND,SKY65313-11,Skyworks Solutions Inc.,RF FRONT END 915MHZ 28MCM,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","ISM","915MHz","-","28-SMD Module","28-MCM (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65313-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65313-11.JPG,863-1345-6-ND,SKY65313-11,Skyworks Solutions Inc.,RF FRONT END 915MHZ 28MCM,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","ISM","915MHz","-","28-SMD Module","28-MCM (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SE2613T.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1373-2-ND,SE2613T-R,Skyworks Solutions Inc.,IC FRONT END MOD 2.4GHZ 16QFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","SiGe","Obsolete","802.11b/g/n","2.4GHz ~ 2.5GHz","-","16-UFQFN Exposed Pad","16-QFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SE2613T.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1373-1-ND,SE2613T-R,Skyworks Solutions Inc.,IC FRONT END MOD 2.4GHZ 16QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","SiGe","Obsolete","802.11b/g/n","2.4GHz ~ 2.5GHz","-","16-UFQFN Exposed Pad","16-QFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SE2613T.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1373-6-ND,SE2613T-R,Skyworks Solutions Inc.,IC FRONT END MOD 2.4GHZ 16QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Obsolete","802.11b/g/n","2.4GHz ~ 2.5GHz","-","16-UFQFN Exposed Pad","16-QFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SE5510T.pdf,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SPA28A.jpg,863-1383-2-ND,SE5510T-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 28QFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","SiGe","Obsolete","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","28-UFQFN Exposed Pad","28-QFN (3x4)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SE5510T.pdf,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SPA28A.jpg,863-1383-1-ND,SE5510T-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 28QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","SiGe","Obsolete","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","28-UFQFN Exposed Pad","28-QFN (3x4)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SE5510T.pdf,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SPA28A.jpg,863-1383-6-ND,SE5510T-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 28QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Obsolete","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","28-UFQFN Exposed Pad","28-QFN (3x4)"
http://www.skyworksinc.com/uploads/documents/SE5511T_202403B.pdf,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SPA28A.jpg,863-1384-2-ND,SE5511T-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 28QFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","SiGe","Obsolete","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","28-UFQFN Exposed Pad","28-QFN (3x4)"
http://www.skyworksinc.com/uploads/documents/SE5511T_202403B.pdf,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SPA28A.jpg,863-1384-1-ND,SE5511T-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 28QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","SiGe","Obsolete","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","28-UFQFN Exposed Pad","28-QFN (3x4)"
http://www.skyworksinc.com/uploads/documents/SE5511T_202403B.pdf,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SPA28A.jpg,863-1384-6-ND,SE5511T-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 28QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Obsolete","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","28-UFQFN Exposed Pad","28-QFN (3x4)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en553548,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN(exposed-pad).jpg,SST12LF02-QXCETR-ND,SST12LF02-QXCE,Microchip Technology,IC AFE WLAN 11B/G/N 16XQFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","802.11b/g/n","2.4GHz","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en553548,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN(exposed-pad).jpg,SST12LF02-QXCECT-ND,SST12LF02-QXCE,Microchip Technology,IC AFE WLAN 11B/G/N 16XQFN,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","802.11b/g/n","2.4GHz","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en553548,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN(exposed-pad).jpg,SST12LF02-QXCEDKR-ND,SST12LF02-QXCE,Microchip Technology,IC AFE WLAN 11B/G/N 16XQFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","802.11b/g/n","2.4GHz","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/AFEM-S257.pdf,-,AFEM-S257-BLKG-ND,AFEM-S257-BLKG,Broadcom Limited,IC FRONT END MODULE WIMAX 44SMD,0,0,"Obsolete","0","300","Bulk","-","Obsolete","WiMax","2.5GHz ~ 2.7GHz","-","44-SMD Module","44-SMD"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/AFEM-S257.pdf,-,AFEM-S257-TR1G-ND,AFEM-S257-TR1G,Broadcom Limited,IC FRONT END MODULE WIMAX 44SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","WiMax","2.5GHz ~ 2.7GHz","-","44-SMD Module","44-SMD"
https://docs.broadcom.com/docs/AV02-3311EN,-,AFEM-S105-BLKG-ND,AFEM-S105-BLKG,Broadcom Limited,IC FRONT END MOD 5GHZ WIFI,0,0,"Obsolete","0","1600","Bulk","-","Obsolete","General Purpose","5.15 ~ 5.85GHz","-","14-SMD","-"
https://docs.broadcom.com/docs/AV02-3311EN,-,AFEM-S105-TR1G-ND,AFEM-S105-TR1G,Broadcom Limited,IC FRONT END MOD 5GHZ WIFI,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","General Purpose","5.15 ~ 5.85GHz","-","14-SMD","-"
-,-,AFEM-S106-BLKG-ND,AFEM-S106-BLKG,Broadcom Limited,FIBER OPTIC TRANSCEIVER,0,0,"Obsolete","0","1600","-","-","Obsolete","802.11a/n","5.1GHz ~ 5.9GHz","-","-","-"
-,-,AFEM-S106-TR1G-ND,AFEM-S106-TR1G,Broadcom Limited,FIBER OPTIC TRANSCEIVER,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","802.11a/n","5.1GHz ~ 5.9GHz","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/BGM781N11.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,BGM781N11E6327XUSA1TR-ND,BGM781N11E6327XUSA1,Infineon Technologies,MODULE GPS FRONT-END TSNP-11-2,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","GPS","1575.42MHz","-","10-WFDFN Exposed Pad","PG-TSNP-11"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/BGM781N11.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,BGM781N11E6327XUSA1CT-ND,BGM781N11E6327XUSA1,Infineon Technologies,MODULE GPS FRONT-END TSNP-11-2,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","GPS","1575.42MHz","-","10-WFDFN Exposed Pad","PG-TSNP-11"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/BGM781N11.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,BGM781N11E6327XUSA1DKR-ND,BGM781N11E6327XUSA1,Infineon Technologies,MODULE GPS FRONT-END TSNP-11-2,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","GPS","1575.42MHz","-","10-WFDFN Exposed Pad","PG-TSNP-11"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en567285,-,SST11LF04-Q3CE-ND,SST11LF04-Q3CE,Microchip Technology,WLAN 11A/N/AC FEM (PA+LNA+SP2T),0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","802.11a/n/ac","4.9GHz ~ 5.9GHz","-","24-XFQFN Exposed Pad","24-X2QFN (2.5x2.5)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en561540,-,SST12LF09-Q3CE-ND,SST12LF09-Q3CE,Microchip Technology,WLAN 11B/G/N/AC FEM(PA+LNA+SP3T),0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","WLAN","2.4GHz","-","16-XFQFN Exposed Pad","16-STQFN (2.5x2.5)"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/BGM1034N7.pdf,//media.digikey.com/Renders/Infineon%20Renders/TSLP-7.jpg,BGM1034N7E6327XUSA1TR-ND,BGM1034N7E6327XUSA1,Infineon Technologies,IC AMP MMIC RF 17.0DB TSNP-7,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","Galileo, GLONASS, GPS","1575MHz ~ 1609MHz","-","6-WDFN Exposed Pad","TSNP-7-10"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/BGM1034N7.pdf,//media.digikey.com/Renders/Infineon%20Renders/TSLP-7.jpg,BGM1034N7E6327XUSA1CT-ND,BGM1034N7E6327XUSA1,Infineon Technologies,IC AMP MMIC RF 17.0DB TSNP-7,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Galileo, GLONASS, GPS","1575MHz ~ 1609MHz","-","6-WDFN Exposed Pad","TSNP-7-10"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/BGM1034N7.pdf,//media.digikey.com/Renders/Infineon%20Renders/TSLP-7.jpg,BGM1034N7E6327XUSA1DKR-ND,BGM1034N7E6327XUSA1,Infineon Technologies,IC AMP MMIC RF 17.0DB TSNP-7,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Galileo, GLONASS, GPS","1575MHz ~ 1609MHz","-","6-WDFN Exposed Pad","TSNP-7-10"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BA4425F.pdf,//media.digikey.com/Photos/Rohm%20Photos/Rohm-8-SOP.jpg,BA4425F-E2TR-ND,BA4425F-E2,Rohm Semiconductor,IC FM/TV FRONT END SOP8 TR,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","FM","-","TV Front End","8-SOIC (0.173"", 4.40mm Width)","8-SOP"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en565496,-,SST11CP22-GN-ND,SST11CP22-GN,Microchip Technology,IC MOD PAM WLAN 11A/N/AC 20UQFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","WLAN","5.1GHz ~ 5.9GHz","-","20-UFQFN Exposed Pad","20-QFN (4x4)"
-,-,SST11LF05-QVCE-ND,SST11LF05-QVCE,Microchip Technology,IC MOD FEM WLAN 11A/N/AC 16VQFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","802.11a/n/ac","4.9GHz ~ 5.9GHz","-","-","16-VQFN"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3100,-,XCC3100ZG1MRTDT-ND,XCC3100ZG1MRTDT,Texas Instruments,IC RF FRONT END,0,0,"Obsolete","0","50","Tape & Reel (TR)","-","Obsolete","WLAN","-","-","-","-"
-,-,XCC3101ZG1MRTDT-ND,XCC3101ZG1MRTDT,Texas Instruments,IC RF FRONT END,0,0,"Obsolete","0","250","-","*","Obsolete","-","-","-","-","-"
