Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","RF Family/Standard","Protocol","Modulation","Frequency","Data Rate (Max)","Power - Output","Sensitivity","Memory Size","Serial Interfaces","GPIO","Voltage - Supply","Current - Receiving","Current - Transmitting","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc430f5137,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-27420-2-ND,CC430F5137IRGZR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 48VFQFN,22500,0,"3.39820","0","2500","Tape & Reel (TR)","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, ASK, MSK, OOK","300MHz ~ 348MHz, 389MHz ~ 464MHz, 779MHz ~ 928MHz","500kBaud","13dBm","-117dBm","32kB Flash, 4kB SRAM","I²C, IrDA, JTAG, SPI, UART","30","2V ~ 3.6V","15mA ~ 18.5mA","15mA ~ 36mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc430f5137,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-27420-1-ND,CC430F5137IRGZR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 48VFQFN,27218,0,"6.59000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, ASK, MSK, OOK","300MHz ~ 348MHz, 389MHz ~ 464MHz, 779MHz ~ 928MHz","500kBaud","13dBm","-117dBm","32kB Flash, 4kB SRAM","I²C, IrDA, JTAG, SPI, UART","30","2V ~ 3.6V","15mA ~ 18.5mA","15mA ~ 36mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc430f5137,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-27420-6-ND,CC430F5137IRGZR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 48VFQFN,27218,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, ASK, MSK, OOK","300MHz ~ 348MHz, 389MHz ~ 464MHz, 779MHz ~ 928MHz","500kBaud","13dBm","-117dBm","32kB Flash, 4kB SRAM","I²C, IrDA, JTAG, SPI, UART","30","2V ~ 3.6V","15mA ~ 18.5mA","15mA ~ 36mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1310,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-44348-2-ND,CC1310F128RGZR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 48VFQFN,10000,0,"3.43200","0","2500","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","General ISM < 1GHz","-","DSSS, GFSK","300MHz ~ 930MHz","50kbps","14dBm","-124dBm","128kB Flash, 20kB RAM","I²C, I²S, JTAG, SPI, UART","30","1.8V ~ 3.8V","5.5mA","12.9mA ~ 22.6mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1310,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-44348-1-ND,CC1310F128RGZR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 48VFQFN,15102,0,"6.65000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","General ISM < 1GHz","-","DSSS, GFSK","300MHz ~ 930MHz","50kbps","14dBm","-124dBm","128kB Flash, 20kB RAM","I²C, I²S, JTAG, SPI, UART","30","1.8V ~ 3.8V","5.5mA","12.9mA ~ 22.6mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1310,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-44348-6-ND,CC1310F128RGZR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 48VFQFN,15102,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","General ISM < 1GHz","-","DSSS, GFSK","300MHz ~ 930MHz","50kbps","14dBm","-124dBm","128kB Flash, 20kB RAM","I²C, I²S, JTAG, SPI, UART","30","1.8V ~ 3.8V","5.5mA","12.9mA ~ 22.6mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1200,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-36396-2-ND,CC1200RHBT,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 32VFQFN,1750,0,"3.52056","0","250","Tape & Reel (TR)","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, 4FSK, 4GFSK, MSK, OOK","164MHz ~ 190MHz, 410MHz ~ 475MHz, 820MHz ~ 950MHz","1.25Mbps","16dBm","-123dBm","4kB ROM, 256B RAM","SPI","4","2V ~ 3.6V","19mA ~ 23.5mA","33.6mA ~ 54mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1200,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-36396-1-ND,CC1200RHBT,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 32VFQFN,4635,0,"5.59000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, 4FSK, 4GFSK, MSK, OOK","164MHz ~ 190MHz, 410MHz ~ 475MHz, 820MHz ~ 950MHz","1.25Mbps","16dBm","-123dBm","4kB ROM, 256B RAM","SPI","4","2V ~ 3.6V","19mA ~ 23.5mA","33.6mA ~ 54mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1200,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-36396-6-ND,CC1200RHBT,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 32VFQFN,4635,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, 4FSK, 4GFSK, MSK, OOK","164MHz ~ 190MHz, 410MHz ~ 475MHz, 820MHz ~ 950MHz","1.25Mbps","16dBm","-123dBm","4kB ROM, 256B RAM","SPI","4","2V ~ 3.6V","19mA ~ 23.5mA","33.6mA ~ 54mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
"//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si4464,63,61,60.pdf",//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.90-4x4;M;20.jpg,336-2472-5-ND,SI4464-B1B-FM,Silicon Labs,IC RF TXRX+MCU ISM<1GHZ 20VFQFN,2652,0,"3.59000","0","1","Tray","-","Active","TxRx + MCU","General ISM < 1GHz","-","4GFSK, GFSK, GMSK, OOK","119MHz ~ 1.05GHz","1Mbps","20dBm (Max)","-126dBm","-","SPI","4","1.8V ~ 3.6V","10.7mA ~ 13.7mA","70mA ~ 85mA","-40°C ~ 85°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2640r2f,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-45195-2-ND,CC2640R2FRGZT,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 48VFQFN,2500,0,"3.61492","0","250","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","Bluetooth","Bluetooth v5.0","GFSK","2.4GHz","2Mbps","5dBm","-97dBm","128kB Flash, 20kB RAM","I²C, I²S, SPI, UART","31","1.8V ~ 3.8V","5.9mA","9.1mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2640r2f,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-45195-1-ND,CC2640R2FRGZT,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 48VFQFN,2627,0,"5.74000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","Bluetooth","Bluetooth v5.0","GFSK","2.4GHz","2Mbps","5dBm","-97dBm","128kB Flash, 20kB RAM","I²C, I²S, SPI, UART","31","1.8V ~ 3.8V","5.9mA","9.1mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2640r2f,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-45195-6-ND,CC2640R2FRGZT,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 48VFQFN,2627,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","Bluetooth","Bluetooth v5.0","GFSK","2.4GHz","2Mbps","5dBm","-97dBm","128kB Flash, 20kB RAM","I²C, I²S, SPI, UART","31","1.8V ~ 3.8V","5.9mA","9.1mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
https://www.onsemi.com/pub/Collateral/RSL10-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567MT;-RSL;-51.jpg,NCH-RSL10-101WC51-ABGOSTR-ND,NCH-RSL10-101WC51-ABG,ON Semiconductor,IC RF TXRX+MCU BLUETOOTH 51XFBGA,5000,55000,"3.75000","0","5000","Tape & Reel (TR)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v5.0","FSK, GFSK","2.4GHz","2Mbps","6dBm","-94dBm","-","I²C, SPI, UART","-","3.3V","3mA ~ 6.2mA","12mA ~ 25mA","-40°C ~ 85°C","Surface Mount","51-XFBGA, WLCSP","-"
https://www.onsemi.com/pub/Collateral/RSL10-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567MT;-RSL;-51.jpg,NCH-RSL10-101WC51-ABGOSCT-ND,NCH-RSL10-101WC51-ABG,ON Semiconductor,IC RF TXRX+MCU BLUETOOTH 51XFBGA,6043,56503,"7.56000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v5.0","FSK, GFSK","2.4GHz","2Mbps","6dBm","-94dBm","-","I²C, SPI, UART","-","3.3V","3mA ~ 6.2mA","12mA ~ 25mA","-40°C ~ 85°C","Surface Mount","51-XFBGA, WLCSP","-"
https://www.onsemi.com/pub/Collateral/RSL10-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-567MT;-RSL;-51.jpg,NCH-RSL10-101WC51-ABGOSDKR-ND,NCH-RSL10-101WC51-ABG,ON Semiconductor,IC RF TXRX+MCU BLUETOOTH 51XFBGA,6043,56503,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth","Bluetooth v5.0","FSK, GFSK","2.4GHz","2Mbps","6dBm","-94dBm","-","I²C, SPI, UART","-","3.3V","3mA ~ 6.2mA","12mA ~ 25mA","-40°C ~ 85°C","Surface Mount","51-XFBGA, WLCSP","-"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF52840PSv11pdf.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;-73QFN-.85-7x7;-QI;-73.jpg,1490-1071-2-ND,NRF52840-QIAA-R,Nordic Semiconductor ASA,IC RF TXRX+MCU 802.15.4 73VFQFN,27000,0,"3.83500","0","3000","Tape & Reel (TR)","-","Active","TxRx + MCU","802.15.4, Bluetooth","Bluetooth v5.0","-","2.4GHz","2Mbps","8dBm","-96dBm","1MB Flash, 256kB RAM","I²C, I²S, SPI, UART, USB","48","1.7V ~ 5.5V","6.3mA","16.4mA","-40°C ~ 85°C","Surface Mount","73-VFQFN Dual Rows, Exposed Pad","73-aQFN (7x7)"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF52840PSv11pdf.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;-73QFN-.85-7x7;-QI;-73.jpg,1490-1071-1-ND,NRF52840-QIAA-R,Nordic Semiconductor ASA,IC RF TXRX+MCU 802.15.4 73VFQFN,28405,0,"7.43000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","802.15.4, Bluetooth","Bluetooth v5.0","-","2.4GHz","2Mbps","8dBm","-96dBm","1MB Flash, 256kB RAM","I²C, I²S, SPI, UART, USB","48","1.7V ~ 5.5V","6.3mA","16.4mA","-40°C ~ 85°C","Surface Mount","73-VFQFN Dual Rows, Exposed Pad","73-aQFN (7x7)"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF52840PSv11pdf.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;-73QFN-.85-7x7;-QI;-73.jpg,1490-1071-6-ND,NRF52840-QIAA-R,Nordic Semiconductor ASA,IC RF TXRX+MCU 802.15.4 73VFQFN,28405,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","802.15.4, Bluetooth","Bluetooth v5.0","-","2.4GHz","2Mbps","8dBm","-96dBm","1MB Flash, 256kB RAM","I²C, I²S, SPI, UART, USB","48","1.7V ~ 5.5V","6.3mA","16.4mA","-40°C ~ 85°C","Surface Mount","73-VFQFN Dual Rows, Exposed Pad","73-aQFN (7x7)"
https://www.semtech.com/uploads/documents/sx1272_73_errata.pdf,//media.digikey.com/Renders/Semtech%20Renders/28-VQFN.jpg,SX1272IMLTRTTR-ND,SX1272IMLTRT,Semtech Corporation,IC RF TXRX 802.15.4 28VQFN,3000,0,"3.90000","0","3000","Tape & Reel (TR)","-","Active","TxRx Only","802.15.4","LoRa™","FSK, GFSK, GMSK, MSK, OOK","860MHz ~ 1.02GHz","300kbps","20dBm","-137dBm","-","SPI","6","1.8V ~ 3.7V","10.5mA ~ 11.2mA","18mA ~ 125mA","-40°C ~ 85°C","Surface Mount","28-VQFN Exposed Pad","28-QFN (6x6)"
https://www.semtech.com/uploads/documents/sx1272_73_errata.pdf,//media.digikey.com/Renders/Semtech%20Renders/28-VQFN.jpg,SX1272IMLTRTCT-ND,SX1272IMLTRT,Semtech Corporation,IC RF TXRX 802.15.4 28VQFN,6249,0,"7.56000","0","1","Cut Tape (CT)","-","Active","TxRx Only","802.15.4","LoRa™","FSK, GFSK, GMSK, MSK, OOK","860MHz ~ 1.02GHz","300kbps","20dBm","-137dBm","-","SPI","6","1.8V ~ 3.7V","10.5mA ~ 11.2mA","18mA ~ 125mA","-40°C ~ 85°C","Surface Mount","28-VQFN Exposed Pad","28-QFN (6x6)"
https://www.semtech.com/uploads/documents/sx1272_73_errata.pdf,//media.digikey.com/Renders/Semtech%20Renders/28-VQFN.jpg,SX1272IMLTRTDKR-ND,SX1272IMLTRT,Semtech Corporation,IC RF TXRX 802.15.4 28VQFN,6249,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx Only","802.15.4","LoRa™","FSK, GFSK, GMSK, MSK, OOK","860MHz ~ 1.02GHz","300kbps","20dBm","-137dBm","-","SPI","6","1.8V ~ 3.7V","10.5mA ~ 11.2mA","18mA ~ 125mA","-40°C ~ 85°C","Surface Mount","28-VQFN Exposed Pad","28-QFN (6x6)"
"//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/CC2530F32,64,128,256_Rev2011.pdf",//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-24547-2-ND,CC2530F256RHAT,Texas Instruments,IC RF TXRX+MCU 802.15.4 40VFQFN,1000,0,"4.01820","0","250","Tape & Reel (TR)","-","Active","TxRx + MCU","802.15.4","Zigbee®","-","2.4GHz","250kbps","4.5dBm","-97dBm","256kB Flash, 8kB RAM","SPI, USART","21","2V ~ 3.6V","20.5mA ~ 24.3mA","28.7mA ~ 33.5mA","-40°C ~ 125°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
"//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/CC2530F32,64,128,256_Rev2011.pdf",//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-24547-1-ND,CC2530F256RHAT,Texas Instruments,IC RF TXRX+MCU 802.15.4 40VFQFN,3031,0,"6.39000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","802.15.4","Zigbee®","-","2.4GHz","250kbps","4.5dBm","-97dBm","256kB Flash, 8kB RAM","SPI, USART","21","2V ~ 3.6V","20.5mA ~ 24.3mA","28.7mA ~ 33.5mA","-40°C ~ 125°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
"//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/CC2530F32,64,128,256_Rev2011.pdf",//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-24547-6-ND,CC2530F256RHAT,Texas Instruments,IC RF TXRX+MCU 802.15.4 40VFQFN,3031,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","802.15.4","Zigbee®","-","2.4GHz","250kbps","4.5dBm","-97dBm","256kB Flash, 8kB RAM","SPI, USART","21","2V ~ 3.6V","20.5mA ~ 24.3mA","28.7mA ~ 33.5mA","-40°C ~ 125°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2520,//media.digikey.com/Renders/Texas%20Instr%20Renders/RHD-28-VQFN%20Pkg.jpg,296-22996-2-ND,CC2520RHDT,Texas Instruments,IC RF TXRX+MCU 802.15.4 28VFQFN,2500,0,"4.04412","0","250","Tape & Reel (TR)","-","Active","TxRx + MCU","802.15.4","Zigbee®","DSSS, O-QPSK","2.4GHz","250kbps","5dBm","-98dBm","768B RAM","SPI","6","1.8V ~ 3.8V","18.5mA ~ 22.3mA","25.8mA ~ 33.6mA","-40°C ~ 125°C","Surface Mount","28-VFQFN Exposed Pad","28-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2520,//media.digikey.com/Renders/Texas%20Instr%20Renders/RHD-28-VQFN%20Pkg.jpg,296-22996-1-ND,CC2520RHDT,Texas Instruments,IC RF TXRX+MCU 802.15.4 28VFQFN,5116,0,"6.43000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","802.15.4","Zigbee®","DSSS, O-QPSK","2.4GHz","250kbps","5dBm","-98dBm","768B RAM","SPI","6","1.8V ~ 3.8V","18.5mA ~ 22.3mA","25.8mA ~ 33.6mA","-40°C ~ 125°C","Surface Mount","28-VFQFN Exposed Pad","28-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2520,//media.digikey.com/Renders/Texas%20Instr%20Renders/RHD-28-VQFN%20Pkg.jpg,296-22996-6-ND,CC2520RHDT,Texas Instruments,IC RF TXRX+MCU 802.15.4 28VFQFN,5116,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","802.15.4","Zigbee®","DSSS, O-QPSK","2.4GHz","250kbps","5dBm","-98dBm","768B RAM","SPI","6","1.8V ~ 3.8V","18.5mA ~ 22.3mA","25.8mA ~ 33.6mA","-40°C ~ 125°C","Surface Mount","28-VFQFN Exposed Pad","28-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3100,//media.digikey.com/Renders/Texas%20Instr%20Renders/64-QFN.jpg,296-39984-2-ND,CC3100R11MRGCR,Texas Instruments,IC RF TXRX+MCU WIFI 64VFQFN,5000,0,"4.10670","0","2500","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","CCK, DSSS, OFDM","2.4GHz","16Mbps","18.3dBm","-95.7dBm","-","SPI, UART","-","2.1V ~ 3.6V","53mA","160mA ~ 272mA","-40°C ~ 85°C","Surface Mount","64-VFQFN Exposed Pad","64-VQFN (9x9)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3100,//media.digikey.com/Renders/Texas%20Instr%20Renders/64-QFN.jpg,296-39984-1-ND,CC3100R11MRGCR,Texas Instruments,IC RF TXRX+MCU WIFI 64VFQFN,9008,0,"7.96000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","CCK, DSSS, OFDM","2.4GHz","16Mbps","18.3dBm","-95.7dBm","-","SPI, UART","-","2.1V ~ 3.6V","53mA","160mA ~ 272mA","-40°C ~ 85°C","Surface Mount","64-VFQFN Exposed Pad","64-VQFN (9x9)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3100,//media.digikey.com/Renders/Texas%20Instr%20Renders/64-QFN.jpg,296-39984-6-ND,CC3100R11MRGCR,Texas Instruments,IC RF TXRX+MCU WIFI 64VFQFN,9008,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","CCK, DSSS, OFDM","2.4GHz","16Mbps","18.3dBm","-95.7dBm","-","SPI, UART","-","2.1V ~ 3.6V","53mA","160mA ~ 272mA","-40°C ~ 85°C","Surface Mount","64-VFQFN Exposed Pad","64-VQFN (9x9)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1350,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-48115-2-ND,CC1350F128RGZR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 48VFQFN,2500,0,"4.11840","0","2500","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","Bluetooth","Bluetooth v4.2","GFSK","2.4GHz","1Mbps","14dBm","-124dBm","128kB Flash, 28kB SRAM","I²C, I²S, SPI, UART","30","1.8V ~ 3.8V","5.4mA ~ 6.4mA","13.4mA ~ 24.4mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1350,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-48115-1-ND,CC1350F128RGZR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 48VFQFN,4551,0,"7.98000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1350,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-48115-6-ND,CC1350F128RGZR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 48VFQFN,4551,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
https://cdn.sparkfun.com/assets/a/a/0/b/5/DS_SX1276-7-8-9_W_APP_V5.pdf,//media.digikey.com/Renders/Semtech%20Renders/28-VQFN.jpg,SX1276IMLTRTTR-ND,SX1276IMLTRT,Semtech Corporation,IC RF TXRX 802.15.4 28VQFN,3000,0,"4.16000","0","3000","Tape & Reel (TR)","-","Active","TxRx Only","802.15.4","LoRa™","FSK, GFSK, GMSK, MSK, OOK","137MHz ~ 1.02GHz","300kbps","20dBm","-148dBm","-","SPI","6","1.8V ~ 3.7V","10.8mA ~ 12mA","20mA ~ 120mA","-40°C ~ 85°C","Surface Mount","28-VQFN Exposed Pad","28-QFN (6x6)"
https://cdn.sparkfun.com/assets/a/a/0/b/5/DS_SX1276-7-8-9_W_APP_V5.pdf,//media.digikey.com/Renders/Semtech%20Renders/28-VQFN.jpg,SX1276IMLTRTCT-ND,SX1276IMLTRT,Semtech Corporation,IC RF TXRX 802.15.4 28VQFN,4469,0,"8.06000","0","1","Cut Tape (CT)","-","Active","TxRx Only","802.15.4","LoRa™","FSK, GFSK, GMSK, MSK, OOK","137MHz ~ 1.02GHz","300kbps","20dBm","-148dBm","-","SPI","6","1.8V ~ 3.7V","10.8mA ~ 12mA","20mA ~ 120mA","-40°C ~ 85°C","Surface Mount","28-VQFN Exposed Pad","28-QFN (6x6)"
https://cdn.sparkfun.com/assets/a/a/0/b/5/DS_SX1276-7-8-9_W_APP_V5.pdf,//media.digikey.com/Renders/Semtech%20Renders/28-VQFN.jpg,SX1276IMLTRTDKR-ND,SX1276IMLTRT,Semtech Corporation,IC RF TXRX 802.15.4 28VQFN,4469,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx Only","802.15.4","LoRa™","FSK, GFSK, GMSK, MSK, OOK","137MHz ~ 1.02GHz","300kbps","20dBm","-148dBm","-","SPI","6","1.8V ~ 3.7V","10.8mA ~ 12mA","20mA ~ 120mA","-40°C ~ 85°C","Surface Mount","28-VQFN Exposed Pad","28-QFN (6x6)"
