Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Standards","Interface","Voltage - Supply","Operating Temperature","Package / Case","Supplier Device Package"
https://www.nxp.com/docs/en/data-sheet/SL2S2002_SL2S2102.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;-SOT1122;-;-3.jpg,568-12031-1-ND,"SL2S2002FTB,115",NXP USA Inc.,IC RFID TRANSP 13.56MHZ 3XSON,2462,0,"0.44000","0","1","Cut Tape (CT)","I-Code","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3","-","1.5V ~ 1.7V","-40°C ~ 85°C","3-XDFN","3-XSON (1x1.45)"
https://www.nxp.com/docs/en/data-sheet/SL2S2002_SL2S2102.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;-SOT1122;-;-3.jpg,568-12031-6-ND,"SL2S2002FTB,115",NXP USA Inc.,IC RFID TRANSP 13.56MHZ 3XSON,2462,0,"Digi-Reel","0","1","Digi-Reel®","I-Code","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3","-","1.5V ~ 1.7V","-40°C ~ 85°C","3-XDFN","3-XSON (1x1.45)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f9/9f/ef/57/ef/20/48/d0/DM00179249.pdf/files/DM00179249.pdf/jcr:content/translations/en.DM00179249.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;A0UK;;5.jpg,497-15943-2-ND,ST25TA02K-PC6H5,STMicroelectronics,IC RFID TRANSP 13.56MHZ UFDFPN5,0,0,"0.23940","0","5000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443","-","1.65V ~ 5.5V","-40°C ~ 85°C","5-UFDFN","5-UFDFPN (1.7x1.4)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f9/9f/ef/57/ef/20/48/d0/DM00179249.pdf/files/DM00179249.pdf/jcr:content/translations/en.DM00179249.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;A0UK;;5.jpg,497-15943-1-ND,ST25TA02K-PC6H5,STMicroelectronics,IC RFID TRANSP 13.56MHZ UFDFPN5,3878,0,"0.66000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443","-","1.65V ~ 5.5V","-40°C ~ 85°C","5-UFDFN","5-UFDFPN (1.7x1.4)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f9/9f/ef/57/ef/20/48/d0/DM00179249.pdf/files/DM00179249.pdf/jcr:content/translations/en.DM00179249.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;A0UK;;5.jpg,497-15943-6-ND,ST25TA02K-PC6H5,STMicroelectronics,IC RFID TRANSP 13.56MHZ UFDFPN5,3878,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443","-","1.65V ~ 5.5V","-40°C ~ 85°C","5-UFDFN","5-UFDFPN (1.7x1.4)"
https://www.nxp.com/docs/en/data-sheet/MF0ICU2.pdf,-,568-14697-ND,"MF0MOU2101DA8,118",NXP USA Inc.,IC RFID TRANSP 13.56MHZ PLLMC,19888,0,"0.69000","0","1","Tape & Reel (TR)","MIFARE® Ultralight","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","-","-","-25°C ~ 70°C (TA)","MOA8, Smart Card Module","PLLMC"
http://www.st.com/content/ccc/resource/technical/document/datasheet/4e/fd/ac/70/b2/bc/43/fa/DM00038059.pdf/files/DM00038059.pdf/jcr:content/translations/en.DM00038059.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-12879-2-ND,M24LR04E-RDW6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,0,0,"0.45706","0","4000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/4e/fd/ac/70/b2/bc/43/fa/DM00038059.pdf/files/DM00038059.pdf/jcr:content/translations/en.DM00038059.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-12879-1-ND,M24LR04E-RDW6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,3132,0,"0.72000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/4e/fd/ac/70/b2/bc/43/fa/DM00038059.pdf/files/DM00038059.pdf/jcr:content/translations/en.DM00038059.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-12879-6-ND,M24LR04E-RDW6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,3132,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;8UFDFPN-.60-2x3;MB;8.jpg,497-18727-2-ND,ST25DV04K-IER6C3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8UFDFPN,0,0,"0.48337","0","5000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-UFDFN Exposed Pad","8-UFDFPN (2x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;8UFDFPN-.60-2x3;MB;8.jpg,497-18727-1-ND,ST25DV04K-IER6C3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8UFDFPN,4390,0,"0.77000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-UFDFN Exposed Pad","8-UFDFPN (2x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;8UFDFPN-.60-2x3;MB;8.jpg,497-18727-6-ND,ST25DV04K-IER6C3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8UFDFPN,4390,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-UFDFN Exposed Pad","8-UFDFPN (2x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/12-UFDFN%20Exposed%20Pad.jpg,497-18728-2-ND,ST25DV04K-JFR6D3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 12UFDFPN,0,0,"0.53015","0","5000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","12-UFDFN Exposed Pad","12-UFDFPN (3x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/12-UFDFN%20Exposed%20Pad.jpg,497-18728-1-ND,ST25DV04K-JFR6D3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 12UFDFPN,4963,0,"0.85000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","12-UFDFN Exposed Pad","12-UFDFPN (3x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/12-UFDFN%20Exposed%20Pad.jpg,497-18728-6-ND,ST25DV04K-JFR6D3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 12UFDFPN,4963,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","12-UFDFN Exposed Pad","12-UFDFPN (3x3)"
-,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1312-1;;4.jpg,568-12160-2-ND,"NT2H0301F0DTL,125",NXP USA Inc.,IC RFID TRANSP 13.56MHZ 4HXSON,0,0,"0.36750","0","4000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443","-","-","-25°C ~ 70°C","4-XFDFN Exposed Pad","4-HXSON (2x1.5)"
-,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1312-1;;4.jpg,568-12160-1-ND,"NT2H0301F0DTL,125",NXP USA Inc.,IC RFID TRANSP 13.56MHZ 4HXSON,2879,0,"0.89000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443","-","-","-25°C ~ 70°C","4-XFDFN Exposed Pad","4-HXSON (2x1.5)"
-,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1312-1;;4.jpg,568-12160-6-ND,"NT2H0301F0DTL,125",NXP USA Inc.,IC RFID TRANSP 13.56MHZ 4HXSON,2879,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443","-","-","-25°C ~ 70°C","4-XFDFN Exposed Pad","4-HXSON (2x1.5)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,"//media.digikey.com/Renders/STMicro%20Renders/497;-10WLCSP-,33-1,65x1,48;-L;-10.jpg",497-18070-2-ND,ST25DV04K-JFR6L3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 10WLCSP,0,0,"0.56133","0","5000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","10-XFBGA, WLCSP","10-WLCSP (1.65x1.48)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,"//media.digikey.com/Renders/STMicro%20Renders/497;-10WLCSP-,33-1,65x1,48;-L;-10.jpg",497-18070-1-ND,ST25DV04K-JFR6L3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 10WLCSP,4538,0,"0.90000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","10-XFBGA, WLCSP","10-WLCSP (1.65x1.48)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,"//media.digikey.com/Renders/STMicro%20Renders/497;-10WLCSP-,33-1,65x1,48;-L;-10.jpg",497-18070-6-ND,ST25DV04K-JFR6L3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 10WLCSP,4538,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","10-XFBGA, WLCSP","10-WLCSP (1.65x1.48)"
https://www.st.com/resource/en/data_brief/st25dv02k-w2.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-18178-2-ND,ST25DV02K-W1R8S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,0,0,"0.59875","0","2500","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","PWM","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.st.com/resource/en/data_brief/st25dv02k-w2.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-18178-1-ND,ST25DV02K-W1R8S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,2392,0,"0.90000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","PWM","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.st.com/resource/en/data_brief/st25dv02k-w2.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-18178-6-ND,ST25DV02K-W1R8S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,2392,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","PWM","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e2/ed/a5/4c/6b/42/46/91/DM00097458.pdf/files/DM00097458.pdf/jcr:content/translations/en.DM00097458.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-14353-2-ND,M24SR02-YMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,0,0,"0.35000","0","2500","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e2/ed/a5/4c/6b/42/46/91/DM00097458.pdf/files/DM00097458.pdf/jcr:content/translations/en.DM00097458.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-14353-1-ND,M24SR02-YMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,2484,0,"0.92000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e2/ed/a5/4c/6b/42/46/91/DM00097458.pdf/files/DM00097458.pdf/jcr:content/translations/en.DM00097458.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-14353-6-ND,M24SR02-YMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,2484,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e2/ed/a5/4c/6b/42/46/91/DM00097458.pdf/files/DM00097458.pdf/jcr:content/translations/en.DM00097458.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-14354-2-ND,M24SR02-YDW6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,0,0,"0.35000","0","4000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e2/ed/a5/4c/6b/42/46/91/DM00097458.pdf/files/DM00097458.pdf/jcr:content/translations/en.DM00097458.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-14354-1-ND,M24SR02-YDW6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,1872,0,"0.92000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e2/ed/a5/4c/6b/42/46/91/DM00097458.pdf/files/DM00097458.pdf/jcr:content/translations/en.DM00097458.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-14354-6-ND,M24SR02-YDW6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,1872,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MF1S50yyX_V1.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/568;SOT500-2;;.jpg,568-15233-2-ND,MF1S7030XDA4/V1J,NXP USA Inc.,IC RFID TRANSP 13.56MHZ PLLMC,16635,0,"0.94935","0","16500","Tape & Reel (TR)","MIFARE®","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","UART","-","-25°C ~ 70°C","MOA4, Smart Card Module","PLLMC"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MF1S50yyX_V1.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/568;SOT500-2;;.jpg,568-15233-1-ND,MF1S7030XDA4/V1J,NXP USA Inc.,IC RFID TRANSP 13.56MHZ PLLMC,16635,0,"2.17000","0","1","Cut Tape (CT)","MIFARE®","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","UART","-","-25°C ~ 70°C","MOA4, Smart Card Module","PLLMC"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MF1S50yyX_V1.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/568;SOT500-2;;.jpg,568-15233-6-ND,MF1S7030XDA4/V1J,NXP USA Inc.,IC RFID TRANSP 13.56MHZ PLLMC,16635,0,"Digi-Reel","0","1","Digi-Reel®","MIFARE®","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","UART","-","-25°C ~ 70°C","MOA4, Smart Card Module","PLLMC"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e2/ed/a5/4c/6b/42/46/91/DM00097458.pdf/files/DM00097458.pdf/jcr:content/translations/en.DM00097458.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-DFN.jpg,497-14355-2-ND,M24SR02-YMC6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8UFDFPN,0,0,"0.35910","0","5000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-UFDFN Exposed Pad","8-UFDFPN (2x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e2/ed/a5/4c/6b/42/46/91/DM00097458.pdf/files/DM00097458.pdf/jcr:content/translations/en.DM00097458.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-DFN.jpg,497-14355-1-ND,M24SR02-YMC6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8UFDFPN,3575,0,"0.99000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-UFDFN Exposed Pad","8-UFDFPN (2x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e2/ed/a5/4c/6b/42/46/91/DM00097458.pdf/files/DM00097458.pdf/jcr:content/translations/en.DM00097458.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-DFN.jpg,497-14355-6-ND,M24SR02-YMC6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8UFDFPN,3575,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-UFDFN Exposed Pad","8-UFDFPN (2x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-17125-2-ND,ST25DV16K-IER6S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,0,0,"0.66528","0","2500","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-17125-1-ND,ST25DV16K-IER6S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,1919,0,"1.00000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-17125-6-ND,ST25DV16K-IER6S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,1919,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MF3ICDX21_41_81_Dec9,2015_Rev3.2_SDS.pdf",-,568-15207-2-ND,"MF3MOD2101DA8/05,1",NXP USA Inc.,IC RFID TRANSP 13.56MHZ PLLMC,29707,0,"1.04112","0","28000","Tape & Reel (TR)","MIFARE®","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","UART","-","-25°C ~ 70°C","MOA8, Smart Card Module","-"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MF3ICDX21_41_81_Dec9,2015_Rev3.2_SDS.pdf",-,568-15207-1-ND,"MF3MOD2101DA8/05,1",NXP USA Inc.,IC RFID TRANSP 13.56MHZ PLLMC,29707,0,"2.38000","0","1","Cut Tape (CT)","MIFARE®","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","UART","-","-25°C ~ 70°C","MOA8, Smart Card Module","-"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MF3ICDX21_41_81_Dec9,2015_Rev3.2_SDS.pdf",-,568-15207-6-ND,"MF3MOD2101DA8/05,1",NXP USA Inc.,IC RFID TRANSP 13.56MHZ PLLMC,29707,0,"Digi-Reel","0","1","Digi-Reel®","MIFARE®","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","UART","-","-25°C ~ 70°C","MOA8, Smart Card Module","-"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/12-UFDFN%20Exposed%20Pad.jpg,497-18729-2-ND,ST25DV16K-JFR6D3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 12UFDFPN,0,0,"0.65489","0","5000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","12-UFDFN Exposed Pad","12-UFDFPN (3x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/12-UFDFN%20Exposed%20Pad.jpg,497-18729-1-ND,ST25DV16K-JFR6D3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 12UFDFPN,4824,0,"1.05000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","12-UFDFN Exposed Pad","12-UFDFPN (3x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/12-UFDFN%20Exposed%20Pad.jpg,497-18729-6-ND,ST25DV16K-JFR6D3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 12UFDFPN,4824,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","12-UFDFN Exposed Pad","12-UFDFPN (3x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f4/0b/6f/15/e4/e2/4e/5a/DM00087276.pdf/files/DM00087276.pdf/jcr:content/translations/en.DM00087276.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-14351-2-ND,M24SR04-YDW6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,0,0,"0.44800","0","4000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f4/0b/6f/15/e4/e2/4e/5a/DM00087276.pdf/files/DM00087276.pdf/jcr:content/translations/en.DM00087276.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-14351-1-ND,M24SR04-YDW6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,3946,0,"1.18000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f4/0b/6f/15/e4/e2/4e/5a/DM00087276.pdf/files/DM00087276.pdf/jcr:content/translations/en.DM00087276.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-14351-6-ND,M24SR04-YDW6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,3946,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
