Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Topology","Circuit","Frequency Range","Isolation","Insertion Loss","Test Frequency","P1dB","IIP3","Features","Impedance","Voltage - Supply","Operating Temperature","Package / Case","Supplier Device Package"
http://cdn.macom.com/datasheets/MASWSS0136.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,1465-1376-2-ND,MASWSS0136TR-3000,M/A-Com Technology Solutions,IC RF SWITCH SPDT 3GHZ SC70-6,30000,0,"0.34800","0","3000","Tape & Reel (TR)","-","Active","802.11b/g","Reflective","SPDT","DC ~ 3GHz","27dB","0.4dB","2.4GHz","28dBm","-","-","50Ohm","-","-40°C ~ 85°C","6-TSSOP, SC-88, SOT-363","SC-70-6 (SOT-363)"
http://cdn.macom.com/datasheets/MASWSS0136.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,1465-1376-1-ND,MASWSS0136TR-3000,M/A-Com Technology Solutions,IC RF SWITCH SPDT 3GHZ SC70-6,32870,0,"0.99000","0","1","Cut Tape (CT)","-","Active","802.11b/g","Reflective","SPDT","DC ~ 3GHz","27dB","0.4dB","2.4GHz","28dBm","-","-","50Ohm","-","-40°C ~ 85°C","6-TSSOP, SC-88, SOT-363","SC-70-6 (SOT-363)"
http://cdn.macom.com/datasheets/MASWSS0136.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,1465-1376-6-ND,MASWSS0136TR-3000,M/A-Com Technology Solutions,IC RF SWITCH SPDT 3GHZ SC70-6,32870,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.11b/g","Reflective","SPDT","DC ~ 3GHz","27dB","0.4dB","2.4GHz","28dBm","-","-","50Ohm","-","-40°C ~ 85°C","6-TSSOP, SC-88, SOT-363","SC-70-6 (SOT-363)"
http://www.skyworksinc.com/uploads/documents/SKY13438_374LF_201844B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;6QFN-.50-1.5x1.5;;6.jpg,863-1652-2-ND,SKY13438-374LF,Skyworks Solutions Inc.,IC RF SWITCH 6GHZ 6QFN,24000,0,"0.37240","0","3000","Tape & Reel (TR)","-","Active","802.11a/b/g/n","-","-","100MHz ~ 6GHz","25dB","1.2dB","6GHz","29dBm","52dBm","-","50Ohm","1.8V ~ 5V","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-QFN (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/SKY13438_374LF_201844B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;6QFN-.50-1.5x1.5;;6.jpg,863-1652-1-ND,SKY13438-374LF,Skyworks Solutions Inc.,IC RF SWITCH 6GHZ 6QFN,26054,0,"0.90000","0","1","Cut Tape (CT)","-","Active","802.11a/b/g/n","-","-","100MHz ~ 6GHz","25dB","1.2dB","6GHz","29dBm","52dBm","-","50Ohm","1.8V ~ 5V","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-QFN (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/SKY13438_374LF_201844B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;6QFN-.50-1.5x1.5;;6.jpg,863-1652-6-ND,SKY13438-374LF,Skyworks Solutions Inc.,IC RF SWITCH 6GHZ 6QFN,26054,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.11a/b/g/n","-","-","100MHz ~ 6GHz","25dB","1.2dB","6GHz","29dBm","52dBm","-","50Ohm","1.8V ~ 5V","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-QFN (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/SKY13585_679LF_203458G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-XFDFN.jpg,863-1842-2-ND,SKY13585-679LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,6000,0,"0.37758","0","3000","Tape & Reel (TR)","-","Active","802.11a/b/g/n/ac","Reflective","SPDT","1GHz ~ 6GHz","38dB","0.5dB","2.5GHz","-","56dBm","-","50Ohm","1.8V ~ 3.3V","-40°C ~ 90°C","6-XFDFN Exposed Pad","6-MLPD (1x1)"
http://www.skyworksinc.com/uploads/documents/SKY13585_679LF_203458G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-XFDFN.jpg,863-1842-1-ND,SKY13585-679LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,8520,0,"0.89000","0","1","Cut Tape (CT)","-","Active","802.11a/b/g/n/ac","Reflective","SPDT","1GHz ~ 6GHz","38dB","0.5dB","2.5GHz","-","56dBm","-","50Ohm","1.8V ~ 3.3V","-40°C ~ 90°C","6-XFDFN Exposed Pad","6-MLPD (1x1)"
http://www.skyworksinc.com/uploads/documents/SKY13585_679LF_203458G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-XFDFN.jpg,863-1842-6-ND,SKY13585-679LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,8520,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.11a/b/g/n/ac","Reflective","SPDT","1GHz ~ 6GHz","38dB","0.5dB","2.5GHz","-","56dBm","-","50Ohm","1.8V ~ 3.3V","-40°C ~ 90°C","6-XFDFN Exposed Pad","6-MLPD (1x1)"
http://www.skyworksinc.com/uploads/documents/SKYA21012_203021C.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-XFDFN.jpg,863-1819-2-ND,SKYA21012,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,15000,0,"0.41160","0","3000","Tape & Reel (TR)","-","Active","Bluetooth, WLAN","Reflective","SPDT","20MHz ~ 6GHz","26dB","0.65dB","6GHz","-","50dBm","-","50Ohm","1.8V ~ 5V","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-MLPD (1x1)"
http://www.skyworksinc.com/uploads/documents/SKYA21012_203021C.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-XFDFN.jpg,863-1819-1-ND,SKYA21012,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,19705,0,"1.00000","0","1","Cut Tape (CT)","-","Active","Bluetooth, WLAN","Reflective","SPDT","20MHz ~ 6GHz","26dB","0.65dB","6GHz","-","50dBm","-","50Ohm","1.8V ~ 5V","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-MLPD (1x1)"
http://www.skyworksinc.com/uploads/documents/SKYA21012_203021C.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-XFDFN.jpg,863-1819-6-ND,SKYA21012,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,19705,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth, WLAN","Reflective","SPDT","20MHz ~ 6GHz","26dB","0.65dB","6GHz","-","50dBm","-","50Ohm","1.8V ~ 5V","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-MLPD (1x1)"
http://www.skyworksinc.com/uploads/documents/SKY13489_001_202857D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;6WLCSP-.41-1.16x.76;;6.jpg,863-1809-2-ND,SKY13489-001,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.7GHZ 6WLCSP,10000,0,"0.44555","0","5000","Tape & Reel (TR)","-","Active","GSM, LTE, W-CDMA","Reflective","SPDT","700MHz ~ 2.7GHz","32dB","0.2dB","2GHz, 2.7GHz","39dBm","-","-","-","4.8V","-","6-XFBGA, WLCSP","6-WLCSP (1.14x0.74)"
http://www.skyworksinc.com/uploads/documents/SKY13489_001_202857D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;6WLCSP-.41-1.16x.76;;6.jpg,863-1809-1-ND,SKY13489-001,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.7GHZ 6WLCSP,16580,0,"1.14000","0","1","Cut Tape (CT)","-","Active","GSM, LTE, W-CDMA","Reflective","SPDT","700MHz ~ 2.7GHz","32dB","0.2dB","2GHz, 2.7GHz","39dBm","-","-","-","4.8V","-","6-XFBGA, WLCSP","6-WLCSP (1.14x0.74)"
http://www.skyworksinc.com/uploads/documents/SKY13489_001_202857D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;6WLCSP-.41-1.16x.76;;6.jpg,863-1809-6-ND,SKY13489-001,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.7GHZ 6WLCSP,16580,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","GSM, LTE, W-CDMA","Reflective","SPDT","700MHz ~ 2.7GHz","32dB","0.2dB","2GHz, 2.7GHz","39dBm","-","-","-","4.8V","-","6-XFBGA, WLCSP","6-WLCSP (1.14x0.74)"
http://www.skyworksinc.com/uploads/documents/201341C.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-MLPD.jpg,683-1336-2-ND,SKY13355-374LF,Skyworks Solutions Inc.,IC RF SWITCH DPDT 6GHZ 6MLPD,24000,0,"0.46893","0","3000","Tape & Reel (TR)","-","Active","802.11a/b/g/n","Reflective","DPDT","100MHz ~ 6GHz","15dB","0.9dB","6GHz","33dBm","55dBm","-","50Ohm","-","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-MLPD (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/201341C.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-MLPD.jpg,683-1336-1-ND,SKY13355-374LF,Skyworks Solutions Inc.,IC RF SWITCH DPDT 6GHZ 6MLPD,25798,0,"1.14000","0","1","Cut Tape (CT)","-","Active","802.11a/b/g/n","Reflective","DPDT","100MHz ~ 6GHz","15dB","0.9dB","6GHz","33dBm","55dBm","-","50Ohm","-","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-MLPD (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/201341C.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-MLPD.jpg,683-1336-6-ND,SKY13355-374LF,Skyworks Solutions Inc.,IC RF SWITCH DPDT 6GHZ 6MLPD,25798,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.11a/b/g/n","Reflective","DPDT","100MHz ~ 6GHz","15dB","0.9dB","6GHz","33dBm","55dBm","-","50Ohm","-","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-MLPD (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/SKYA21003_203810C_PS.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1818-2-ND,SKYA21003,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 12QFN,18000,0,"0.49098","0","3000","Tape & Reel (TR)","-","Active","-","Reflective","SPDT","100MHz ~ 6GHz","42dB","0.35dB","6GHz","38.5dBm","70dBm","-","-","-","-40°C ~ 105°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKYA21003_203810C_PS.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1818-1-ND,SKYA21003,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 12QFN,19939,0,"1.19000","0","1","Cut Tape (CT)","-","Active","-","Reflective","SPDT","100MHz ~ 6GHz","42dB","0.35dB","6GHz","38.5dBm","70dBm","-","-","-","-40°C ~ 105°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKYA21003_203810C_PS.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1818-6-ND,SKYA21003,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 12QFN,19939,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Reflective","SPDT","100MHz ~ 6GHz","42dB","0.35dB","6GHz","38.5dBm","70dBm","-","-","-","-40°C ~ 105°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY13588_460LF_203512D.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1817-2-ND,SKY13588-460LF,Skyworks Solutions Inc.,IC RF SWITCH SP3T 6GHZ 12QFN,3000,0,"0.52920","0","3000","Tape & Reel (TR)","-","Active","WLAN","-","SP3T","100MHz ~ 6GHz","30dB","0.45dB","2.5GHz","-","70dBm","-","50Ohm","2.5V ~ 4.8V","-40°C ~ 105°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY13588_460LF_203512D.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1817-1-ND,SKY13588-460LF,Skyworks Solutions Inc.,IC RF SWITCH SP3T 6GHZ 12QFN,5650,0,"1.28000","0","1","Cut Tape (CT)","-","Active","WLAN","-","SP3T","100MHz ~ 6GHz","30dB","0.45dB","2.5GHz","-","70dBm","-","50Ohm","2.5V ~ 4.8V","-40°C ~ 105°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY13588_460LF_203512D.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1817-6-ND,SKY13588-460LF,Skyworks Solutions Inc.,IC RF SWITCH SP3T 6GHZ 12QFN,5650,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","WLAN","-","SP3T","100MHz ~ 6GHz","30dB","0.45dB","2.5GHz","-","70dBm","-","50Ohm","2.5V ~ 4.8V","-40°C ~ 105°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY13354_368LF_201425D.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1644-2-ND,SKY13354-368LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 3GHZ 12QFN,9000,0,"0.60123","0","3000","Tape & Reel (TR)","-","Active","-","Reflective","SPDT","100MHz ~ 3GHz","32dB","0.55dB","2GHz","-","55dBm","-","50Ohm","3V","-40°C ~ 85°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY13354_368LF_201425D.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1644-1-ND,SKY13354-368LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 3GHZ 12QFN,11585,0,"1.46000","0","1","Cut Tape (CT)","-","Active","-","Reflective","SPDT","100MHz ~ 3GHz","32dB","0.55dB","2GHz","-","55dBm","-","50Ohm","3V","-40°C ~ 85°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY13354_368LF_201425D.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1644-6-ND,SKY13354-368LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 3GHZ 12QFN,11585,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Reflective","SPDT","100MHz ~ 3GHz","32dB","0.55dB","2GHz","-","55dBm","-","50Ohm","3V","-40°C ~ 85°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/201486C.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN_ExposedPad.jpg,863-1646-2-ND,SKY13380-350LF,Skyworks Solutions Inc.,IC RF SWITCH SP4T 3GHZ 16QFN,3000,0,"0.69300","0","3000","Tape & Reel (TR)","-","Active","GSM, EDGE","-","SP4T","20MHz ~ 3GHz","21dB","0.6dB","2GHz","39dBm","-","-","50Ohm","3V","-40°C ~ 85°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/201486C.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN_ExposedPad.jpg,863-1646-1-ND,SKY13380-350LF,Skyworks Solutions Inc.,IC RF SWITCH SP4T 3GHZ 16QFN,8968,0,"1.50000","0","1","Cut Tape (CT)","-","Active","GSM, EDGE","-","SP4T","20MHz ~ 3GHz","21dB","0.6dB","2GHz","39dBm","-","-","50Ohm","3V","-40°C ~ 85°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/201486C.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN_ExposedPad.jpg,863-1646-6-ND,SKY13380-350LF,Skyworks Solutions Inc.,IC RF SWITCH SP4T 3GHZ 16QFN,8968,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","GSM, EDGE","-","SP4T","20MHz ~ 3GHz","21dB","0.6dB","2GHz","39dBm","-","-","50Ohm","3V","-40°C ~ 85°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/SKYA21013_203020B.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1965-2-ND,SKYA21013,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 12QFN,3000,0,"0.73845","0","3000","Tape & Reel (TR)","-","Active","802.11b/g/n","-","SPDT","100MHz ~ 6GHz","28dB","0.5dB","3GHz","-","68dBm","-","50Ohm","2.5V ~ 4.8V","-40°C ~ 85°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKYA21013_203020B.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1965-1-ND,SKYA21013,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 12QFN,5834,0,"1.66000","0","1","Cut Tape (CT)","-","Active","802.11b/g/n","-","SPDT","100MHz ~ 6GHz","28dB","0.5dB","3GHz","-","68dBm","-","50Ohm","2.5V ~ 4.8V","-40°C ~ 85°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKYA21013_203020B.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-12QFN-,60-2x2;-;-12.jpg",863-1965-6-ND,SKYA21013,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 12QFN,5834,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.11b/g/n","-","SPDT","100MHz ~ 6GHz","28dB","0.5dB","3GHz","-","68dBm","-","50Ohm","2.5V ~ 4.8V","-40°C ~ 85°C","12-UFQFN Exposed Pad","12-QFN (2x2)"
http://www.psemi.com/pdf/datasheets/pe4250ds.pdf,//media.digikey.com/Photos/Peregrine%20Semiconductor/4250.JPG,1046-1017-2-ND,PE4250MLI-Z,pSemi,IC RF SWITCH SPDT 3GHZ 8MSOP,2000,0,"0.80001","0","2000","Tape & Reel (TR)","UltraCMOS®, HaRP™","Active","General Purpose","Reflective","SPDT","10MHz ~ 3GHz","40dB","0.75dB","3GHz","30.5dBm","59dBm","DC Blocked, Single/Dual Line Control","50Ohm","3V ~ 3.6V, 4.5V ~ 5.5V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
http://www.psemi.com/pdf/datasheets/pe4250ds.pdf,//media.digikey.com/Photos/Peregrine%20Semiconductor/4250.JPG,1046-1017-1-ND,PE4250MLI-Z,pSemi,IC RF SWITCH SPDT 3GHZ 8MSOP,2805,0,"1.16000","0","1","Cut Tape (CT)","UltraCMOS®, HaRP™","Active","General Purpose","Reflective","SPDT","10MHz ~ 3GHz","40dB","0.75dB","3GHz","30.5dBm","59dBm","DC Blocked, Single/Dual Line Control","50Ohm","3V ~ 3.6V, 4.5V ~ 5.5V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
http://www.psemi.com/pdf/datasheets/pe4250ds.pdf,//media.digikey.com/Photos/Peregrine%20Semiconductor/4250.JPG,1046-1017-6-ND,PE4250MLI-Z,pSemi,IC RF SWITCH SPDT 3GHZ 8MSOP,2805,0,"Digi-Reel","0","1","Digi-Reel®","UltraCMOS®, HaRP™","Active","General Purpose","Reflective","SPDT","10MHz ~ 3GHz","40dB","0.75dB","3GHz","30.5dBm","59dBm","DC Blocked, Single/Dual Line Control","50Ohm","3V ~ 3.6V, 4.5V ~ 5.5V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
http://www.skyworksinc.com/uploads/documents/200177D.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-SOT,AS193.jpg",863-1004-2-ND,AS183-92LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.5GHZ SC70-6,3000,0,"0.81945","0","3000","Tape & Reel (TR)","-","Active","General Purpose","Reflective","SPDT","300KHz ~ 2.5GHz","13dB","0.55dB","2.5GHz","34dBm","50dBm","-","50Ohm","3V","-40°C ~ 85°C","6-TSSOP, SC-88, SOT-363","SC-70-6"
http://www.skyworksinc.com/uploads/documents/200177D.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-SOT,AS193.jpg",863-1004-1-ND,AS183-92LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.5GHZ SC70-6,4947,0,"1.84000","0","1","Cut Tape (CT)","-","Active","General Purpose","Reflective","SPDT","300KHz ~ 2.5GHz","13dB","0.55dB","2.5GHz","34dBm","50dBm","-","50Ohm","3V","-40°C ~ 85°C","6-TSSOP, SC-88, SOT-363","SC-70-6"
http://www.skyworksinc.com/uploads/documents/200177D.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-SOT,AS193.jpg",863-1004-6-ND,AS183-92LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.5GHZ SC70-6,4947,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","Reflective","SPDT","300KHz ~ 2.5GHz","13dB","0.55dB","2.5GHz","34dBm","50dBm","-","50Ohm","3V","-40°C ~ 85°C","6-TSSOP, SC-88, SOT-363","SC-70-6"
https://www.digikey.com/en/resources/development-tools/product-selector,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-MLPD.jpg,863-1058-2-ND,SKY13320-374LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,9000,0,"1.01115","0","3000","Tape & Reel (TR)","-","Active","WiMax, WLAN","Reflective","SPDT","100MHz ~ 6GHz","24dB","0.6dB","6GHz","-","52dBm","-","50Ohm","1.8V ~ 5V","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-MLPD (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/SKY13320_374LF_201097G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-MLPD.jpg,863-1058-1-ND,SKY13320-374LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,10185,0,"2.28000","0","1","Cut Tape (CT)","-","Active","WiMax, WLAN","Reflective","SPDT","100MHz ~ 6GHz","24dB","0.6dB","6GHz","-","52dBm","-","50Ohm","1.8V ~ 5V","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-MLPD (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/SKY13320_374LF_201097G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-MLPD.jpg,863-1058-6-ND,SKY13320-374LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,10185,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","WiMax, WLAN","Reflective","SPDT","100MHz ~ 6GHz","24dB","0.6dB","6GHz","-","52dBm","-","50Ohm","1.8V ~ 5V","-40°C ~ 85°C","6-XFDFN Exposed Pad","6-MLPD (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/200504D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-6DFN%5EQFN-1.0-3x2;-;-6.jpg,863-1641-2-ND,SKY13278-313LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.5GHZ 6QFN,6000,0,"1.33399","0","3000","Tape & Reel (TR)","-","Active","-","-","SPDT","100MHz ~ 2.5GHz","18dB","0.55dB","2.5GHz","40dBm","-","-","50Ohm","3V","-40°C ~ 85°C","6-VDFN Exposed Pad","6-DFN (2x3)"
http://www.skyworksinc.com/uploads/documents/200504D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-6DFN%5EQFN-1.0-3x2;-;-6.jpg,863-1641-1-ND,SKY13278-313LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.5GHZ 6QFN,10416,0,"2.74000","0","1","Cut Tape (CT)","-","Active","-","-","SPDT","100MHz ~ 2.5GHz","18dB","0.55dB","2.5GHz","40dBm","-","-","50Ohm","3V","-40°C ~ 85°C","6-VDFN Exposed Pad","6-DFN (2x3)"
http://www.skyworksinc.com/uploads/documents/200504D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-6DFN%5EQFN-1.0-3x2;-;-6.jpg,863-1641-6-ND,SKY13278-313LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.5GHZ 6QFN,10416,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","SPDT","100MHz ~ 2.5GHz","18dB","0.55dB","2.5GHz","40dBm","-","-","50Ohm","3V","-40°C ~ 85°C","6-VDFN Exposed Pad","6-DFN (2x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADG918_919.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-8-13;CP;8.jpg,ADG918BCPZ-REEL7TR-ND,ADG918BCPZ-REEL7,Analog Devices Inc.,IC RF SWITCH SPDT 2GHZ 8LFCSP,1500,1500,"1.78164","0","1500","Tape & Reel (TR)","-","Active","General Purpose","Absorptive","SPDT","DC ~ 2GHz","43dB","0.8dB","1GHz","17dBm","36dBm","-","-","1.65V ~ 2.75V","-40°C ~ 85°C","8-WFDFN Exposed Pad, CSP","8-LFCSP-WD (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADG918_919.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-8-13;CP;8.jpg,ADG918BCPZ-REEL7CT-ND,ADG918BCPZ-REEL7,Analog Devices Inc.,IC RF SWITCH SPDT 2GHZ 8LFCSP,1558,1500,"3.67000","0","1","Cut Tape (CT)","-","Active","General Purpose","Absorptive","SPDT","DC ~ 2GHz","43dB","0.8dB","1GHz","17dBm","36dBm","-","-","1.65V ~ 2.75V","-40°C ~ 85°C","8-WFDFN Exposed Pad, CSP","8-LFCSP-WD (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADG918_919.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-8-13;CP;8.jpg,ADG918BCPZ-REEL7DKR-ND,ADG918BCPZ-REEL7,Analog Devices Inc.,IC RF SWITCH SPDT 2GHZ 8LFCSP,1558,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","Absorptive","SPDT","DC ~ 2GHz","43dB","0.8dB","1GHz","17dBm","36dBm","-","-","1.65V ~ 2.75V","-40°C ~ 85°C","8-WFDFN Exposed Pad, CSP","8-LFCSP-WD (3x3)"
