Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance (Ohms)","Tolerance","Power (Watts)","Built in Switch","Number of Turns","Taper","Number of Gangs","Adjustment Type","Temperature Coefficient","Rotation","Resistive Material","Termination Style","Actuator Type","Actuator Length","Actuator Diameter","Bushing Thread","Mounting Type"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B28.jpg,91A1A-B28-A25L-ND,91A1A-B28-A25L,Bourns Inc.,POT 1M OHM 2W CERMET LINEAR,195,0,"5.91000","0","1","Bulk","91","Active","1M","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B28.jpg,91A1A-B28-A18L-ND,91A1A-B28-A18L,Bourns Inc.,POT 50K OHM 2W CERMET LINEAR,186,0,"5.91000","0","1","Bulk","91","Active","50k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B28-B22L.JPG,91A1A-B28-B20L-ND,91A1A-B28-B20L,Bourns Inc.,POT 100K OHM 1W PLASTIC LINEAR,111,0,"5.91000","0","1","Bulk","91","Active","100k","±20%","1W","None","1","Linear","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/93R1A-R22-A10L.jpg,93R1A-R22-A08L-ND,93R1A-R22-A08L,Bourns Inc.,POT 500 OHM 2W CERMET LINEAR,528,0,"6.18000","0","1","Bulk","93","Active","500","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.866"" (22.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/93R1A-R22-A10L.jpg,93R1A-R22-A05L-ND,93R1A-R22-A05L,Bourns Inc.,POT 100 OHM 2W CERMET LINEAR,216,0,"6.18000","0","1","Bulk","93","Active","100","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.866"" (22.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773176&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1624197-1.JPG,A105799-ND,17PCSA103MC19P,TE Connectivity Passive Product,POT 10K OHM 1/4W CARBON LINEAR,701,0,"6.23000","0","1","Bulk","17P, Citec","Active","10k","±20%","0.25W, 1/4W","Push-Push, SPDT","1","Linear","1","Side Adjustment","5%","300°","Carbon","PC Pins","Flatted","0.748"" (19.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1624176&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1624176-1.jpg,A105793-ND,27ESA103MMF50N,TE Connectivity Passive Product,POT 10K OHM 0.4W CARBON LINEAR,209,0,"6.28000","0","1","Bulk","23, Citec","Active","10k","±20%","0.4W","None","1","Linear","2","User Defined","5%","300°","Carbon","Solder Lug","Flatted","1.969"" (50.00mm)","0.250"" (6.35mm)","3/8","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P260_261.pdf,//media.digikey.com/photos/TT%20Electronics%20BI/P260S-S1AF3CB10K.jpg,987-1333-ND,P260S-S1AF3CB10K,TT Electronics/BI,POT 10K OHM 1/2W PLASTIC LINEAR,212,0,"6.39000","0","1","Tray","P260","Active","10k","±10%","0.5W, 1/2W","Rotary, SPDT","1","Linear","1","Side Adjustment","-","295°","Conductive Plastic","PC Pins","Flatted","0.787"" (20.00mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/photos/Bourns%20Photos/91%20SERIES.jpg,91A1A-B24-D20L-ND,91A1A-B24-D20L,Bourns Inc.,POT 100K OHM 1/2W PLASTIC LOG,144,0,"6.69000","0","1","Bulk","91","Active","100k","±20%","0.5W, 1/2W","None","1","Logarithmic","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/photos/Bourns%20Photos/91%20SERIES.jpg,91A1A-B24-D15L-ND,91A1A-B24-D15L,Bourns Inc.,POT 10K OHM 1/2W PLASTIC LOG,143,0,"6.69000","0","1","Bulk","91","Active","10k","±20%","0.5W, 1/2W","None","1","Logarithmic","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/photos/Bourns%20Photos/95A1A-B28-A13L.jpg,95A1A-B28-A15L-ND,95A1A-B28-A15L,Bourns Inc.,POT 10K OHM 2W CERMET LINEAR,258,0,"6.81000","0","1","Bulk","95","Active","10k","±10%","2W","None","1","Linear","1","User Defined","±150ppm/°C","300°","Cermet","Solder Lug","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/photos/Bourns%20Photos/95A1A-B28-A13L.jpg,95A1A-B28-A13L-ND,95A1A-B28-A13L,Bourns Inc.,POT 5K OHM 2W CERMET LINEAR,236,0,"6.81000","0","1","Bulk","95","Active","5k","±10%","2W","None","1","Linear","1","User Defined","±150ppm/°C","300°","Cermet","Solder Lug","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/photos/Bourns%20Photos/95A1A-B28-A13L.jpg,95A1A-B24-A20L-ND,95A1A-B24-A20L,Bourns Inc.,POT 100K OHM 2W CERMET LINEAR,122,0,"6.81000","0","1","Bulk","95","Active","100k","±10%","2W","None","1","Linear","1","User Defined","±150ppm/°C","300°","Cermet","Solder Lug","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/3310.pdf,//media.digikey.com/Photos/Bourns%20Photos/3310H-001-104L.JPG,3310H-001-103L-ND,3310H-001-103L,Bourns Inc.,POT 10K OHM 1/4W PLASTIC LINEAR,185,0,"7.35000","0","1","Bulk","Pro Audio 3310","Active","10k","±20%","0.25W, 1/4W","None","1","Linear","2","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.500"" (12.70mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B28-B22L.JPG,91A1A-B28-B12L-ND,91A1A-B28-B12L,Bourns Inc.,POT 2.5K OHM 1W PLASTIC LINEAR,274,0,"7.36000","0","1","Bulk","91","Active","2.5k","±20%","1W","None","1","Linear","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/2015/11/26.pdf,//media.digikey.com/Photos/CTS%20Photos/026TB32R500B1B1.jpg,CT3019-ND,026TB32R100B1B1,CTS Electrocomponents,POT 10 OHM 5W WIREWOUND LINEAR,1056,0,"7.94000","0","1","Bulk","026","Active","10","±20%","5W","Rotary, SPST","1","Linear","1","User Defined","-","300°","Wirewound","Solder Lug","Round","1.000"" (25.40mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/2015/11/26.pdf,//media.digikey.com/Photos/CTS%20Photos/026TB32R500B1B1.jpg,CT3025-ND,026TB32R502B1B1,CTS Electrocomponents,POT 5K OHM 5W WIREWOUND LINEAR,1036,0,"7.94000","0","1","Bulk","026","Active","5k","±20%","5W","Rotary, SPST","1","Linear","1","User Defined","-","300°","Wirewound","Solder Lug","Round","1.000"" (25.40mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/2015/11/26.pdf,//media.digikey.com/Photos/CTS%20Photos/026TB32R500B1B1.jpg,CT3020-ND,026TB32R101B1B1,CTS Electrocomponents,POT 100 OHM 5W WIREWOUND LINEAR,837,0,"7.94000","0","1","Bulk","026","Active","100","±20%","5W","Rotary, SPST","1","Linear","1","User Defined","-","300°","Wirewound","Solder Lug","Round","1.000"" (25.40mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/2015/11/26.pdf,//media.digikey.com/Photos/CTS%20Photos/026TB32R500B1B1.jpg,CT3021-ND,026TB32R102B1B1,CTS Electrocomponents,POT 1K OHM 5W WIREWOUND LINEAR,809,0,"7.94000","0","1","Bulk","026","Active","1k","±20%","5W","Rotary, SPST","1","Linear","1","User Defined","-","300°","Wirewound","Solder Lug","Round","1.000"" (25.40mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/2015/11/26.pdf,//media.digikey.com/Photos/CTS%20Photos/026TB32R500B1B1.jpg,CT3027-ND,026TB32R501B1B1,CTS Electrocomponents,POT 500 OHM 5W WIREWOUND LINEAR,784,0,"7.94000","0","1","Bulk","026","Active","500","±20%","5W","Rotary, SPST","1","Linear","1","User Defined","-","300°","Wirewound","Solder Lug","Round","1.000"" (25.40mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/2015/11/26.pdf,//media.digikey.com/Photos/CTS%20Photos/026TB32R500B1B1.jpg,CT3023-ND,026TB32R250B1B1,CTS Electrocomponents,POT 25 OHM 5W WIREWOUND LINEAR,703,0,"7.94000","0","1","Bulk","026","Active","25","±20%","5W","Rotary, SPST","1","Linear","1","User Defined","-","300°","Wirewound","Solder Lug","Round","1.000"" (25.40mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/2015/11/26.pdf,//media.digikey.com/Photos/CTS%20Photos/026TB32R500B1B1.jpg,CT3022-ND,026TB32R103B1B1,CTS Electrocomponents,POT 10K OHM 5W WIREWOUND LINEAR,260,0,"7.94000","0","1","Bulk","026","Active","10k","±20%","5W","Rotary, SPST","1","Linear","1","User Defined","-","300°","Wirewound","Solder Lug","Round","1.000"" (25.40mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/product-datasheets/pdf24.pdf?sfvrsn=1de576f6_2,//media.digikey.com/Photos/Bourns%20Photos/PDF241-S425F-103B0.jpg,PDF241-S425F-103B0-ND,PDF241-S425F-103B0,Bourns Inc.,PANEL CONTROL WITH EXTENDED LIFE,334,0,"8.01000","0","1","-","PDF24","Active","10k","±10%","0.5W, 1/2W","None","1","Linear","1","-","-","300°","Carbon","Solder Lug","Flatted","0.984"" (25.00mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/50.pdf,//media.digikey.com/Photos/Bourns%20Photos/51CAD-E24-A15L.jpg,51CAD-E24-A15L-ND,51CAD-E24-A15L,Bourns Inc.,POT 10K OHM 1W CERMET LINEAR,251,0,"8.04000","0","1","Bulk","Pro Audio 51","Active","10k","±10%","1W","None","1","Linear","1","Side Adjustment","±150ppm/°C","290°","Cermet","PC Pins","Slotted","0.750"" (19.05mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/50.pdf,//media.digikey.com/photos/Bourns%20Photos/51AAD%20SERIES.jpg,51AAD-B24-A15L-ND,51AAD-B24-A15L,Bourns Inc.,POT 10K OHM 1W CERMET LINEAR,215,0,"8.04000","0","1","Bulk","Pro Audio 51","Active","10k","±10%","1W","None","1","Linear","1","Side Adjustment","±150ppm/°C","290°","Cermet","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/50.pdf,//media.digikey.com/Photos/Bourns%20Photos/53AAA-B28-A10L.jpg,53AAA-B28-A10L-ND,53AAA-B28-A10L,Bourns Inc.,POT 1K OHM 1W CERMET LINEAR,246,0,"8.76000","0","1","Bulk","Pro Audio 53","Active","1k","±10%","1W","None","1","Linear","1","User Defined","±150ppm/°C","290°","Cermet","Solder Lug","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/50.pdf,//media.digikey.com/Photos/Bourns%20Photos/53RAA-R25-A20L.jpg,53RAA-R25-A20L-ND,53RAA-R25-A20L,Bourns Inc.,POT 100K OHM 1W CERMET LINEAR,138,0,"8.76000","0","1","Bulk","Pro Audio 53","Active","100k","±10%","1W","None","1","Linear","1","User Defined","±150ppm/°C","290°","Cermet","Solder Lug","Slotted","0.984"" (25.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/50.pdf,//media.digikey.com/Photos/Bourns%20Photos/53RAA-R25-A13L.jpg,53RAA-R25-A13L-ND,53RAA-R25-A13L,Bourns Inc.,POT 5K OHM 1W CERMET LINEAR,126,0,"8.76000","0","1","Bulk","Pro Audio 53","Active","5k","±10%","1W","None","1","Linear","1","User Defined","±150ppm/°C","290°","Cermet","Solder Lug","Slotted","0.984"" (25.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4NAYSD153A.jpg,RV4N152C-ND,RV4NAYSD152A,Precision Electronics Corporation,POT 1.5K OHM 2W CARBON LINEAR,331,0,"10.72000","0","1","Bulk","RV4","Active","1.5k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.875"" (22.23mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4NAYSD153A.jpg,RV4N153C-ND,RV4NAYSD153A,Precision Electronics Corporation,POT 15K OHM 2W CARBON LINEAR,321,0,"10.72000","0","1","Bulk","RV4","Active","15k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.875"" (22.23mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4NAYSJ251A.jpg,RV4NJ103C-ND,RV4NAYSJ103A,Precision Electronics Corporation,POT 10K OHM 2W CARBON LINEAR,277,0,"10.72000","0","1","Bulk","RV4","Active","10k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","2.000"" (50.80mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4NAYSD153A.jpg,RV4N254C-ND,RV4NAYSD254A,Precision Electronics Corporation,POT 250K OHM 2W CARBON LINEAR,214,0,"10.72000","0","1","Bulk","RV4","Active","250k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.875"" (22.23mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4NAYSD153A.jpg,RV4N752C-ND,RV4NAYSD752A,Precision Electronics Corporation,POT 7.5K OHM 2W CARBON LINEAR,188,0,"10.72000","0","1","Bulk","RV4","Active","7.5k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.875"" (22.23mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4NAYSJ251A.jpg,RV4NJ102C-ND,RV4NAYSJ102A,Precision Electronics Corporation,POT 1K OHM 2W CARBON LINEAR,115,0,"10.72000","0","1","Bulk","RV4","Active","1k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","2.000"" (50.80mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4NAYSD153A.jpg,RV4N353C-ND,RV4NAYSD353A,Precision Electronics Corporation,POT 35K OHM 2W CARBON LINEAR,111,0,"10.72000","0","1","Bulk","RV4","Active","35k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.875"" (22.23mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4NAYSD153A.jpg,RV4N101C-ND,RV4NAYSD101A,Precision Electronics Corporation,POT 100 OHM 2W CARBON LINEAR,107,0,"10.72000","0","1","Bulk","RV4","Active","100","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.875"" (22.23mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4NAYSD153A.jpg,RV4N504C-ND,RV4NAYSD504A,Precision Electronics Corporation,POT 500K OHM 2W CARBON LINEAR,106,0,"10.72000","0","1","Bulk","RV4","Active","500k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.875"" (22.23mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/385126.pdf,//media.digikey.com/photos/Bourns%20Photos/3851A-282-502BL.jpg,3851A-282-103BL-ND,3851A-282-103BL,Bourns Inc.,POT 10K OHM 1W PLASTIC LINEAR,245,0,"11.09000","0","1","Tray","3851","Active","10k","±20%","1W","None","1","Linear","1","User Defined","±1000ppm/°C","280°","Conductive Plastic","Solder Lug","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/39.pdf,//media.digikey.com/photos/Bourns%20Photos/39LB-1PB-103.jpg,39LB-1PB-103-ND,39LB-1PB-103,Bourns Inc.,POT 10K OHM 1/4W PLASTIC LINEAR,533,0,"11.20000","0","1","Tray","39","Active","10k","±20%","0.25W, 1/4W","Momentary Push, SPST","1","Linear","1","Top Adjustment","-","230°","Conductive Plastic","PC Pins","Flatted","0.500"" (12.70mm)","0.125"" (3.18mm)","1/4-28","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4LAYSAxxxx.jpg,RV4L253C-ND,RV4LAYSA253A,Precision Electronics Corporation,POT 25K OHM 2W CARBON LINEAR,213,0,"11.23000","0","1","Bulk","RV4","Active","25k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.625"" (15.88mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4LAYSAxxxx.jpg,RV4L102C-ND,RV4LAYSA102A,Precision Electronics Corporation,POT 1K OHM 2W CARBON LINEAR,201,0,"11.23000","0","1","Bulk","RV4","Active","1k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.625"" (15.88mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4LAYSAxxxx.jpg,RV4L252C-ND,RV4LAYSA252A,Precision Electronics Corporation,POT 2.5K OHM 2W CARBON LINEAR,147,0,"11.23000","0","1","Bulk","RV4","Active","2.5k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.625"" (15.88mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV4.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/RV4LAYSAxxxx.jpg,RV4L103C-ND,RV4LAYSA103A,Precision Electronics Corporation,POT 10K OHM 2W CARBON LINEAR,140,0,"11.23000","0","1","Bulk","RV4","Active","10k","±10%","2W","None","1","Linear","1","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.625"" (15.88mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
https://www.nidec-copal-electronics.com/e/catalog/potentiometer/crv16.pdf,//media.digikey.com/Photos/Copal%20Photos/CRV16-Series.jpg,563-1275-ND,CRV16-00-502,Nidec Copal Electronics,POT 5K OHM 1/4W PLASTIC LINEAR,368,0,"11.37000","0","1","Bulk","CRV16","Active","5k","±20%","0.25W, 1/4W","None","1","Linear","1","User Defined","±400ppm/°C","260°","Conductive Plastic","Solder Lug","Slotted","0.591"" (15.00mm)","0.197"" (5.00mm)","M6 x 0.75","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV8.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/SPRU5031S28.jpg,SPRU503C-ND,SPRU5031S28,Precision Electronics Corporation,POT 50K OHM 1/2W CARBON LINEAR,445,0,"11.96000","0","1","Bulk","SPR","Active","50k","±10%","0.5W, 1/2W","None","1","Linear","1","Top Adjustment","-","295°","Carbon","PC Pins","Slotted","0.875"" (22.23mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV8.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/SPRU5031S28.jpg,SPRU104C-ND,SPRU1041S28,Precision Electronics Corporation,POT 100K OHM 1/2W CARBON LINEAR,318,0,"11.96000","0","1","Bulk","SPR","Active","100k","±10%","0.5W, 1/2W","None","1","Linear","1","Top Adjustment","-","295°","Carbon","PC Pins","Slotted","0.875"" (22.23mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%20RV8.pdf,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/SPRU5031S28.jpg,SPRU502C-ND,SPRU5021S28,Precision Electronics Corporation,POT 5K OHM 1/2W CARBON LINEAR,181,0,"11.96000","0","1","Bulk","SPR","Active","5k","±10%","0.5W, 1/2W","None","1","Linear","1","Top Adjustment","-","295°","Carbon","PC Pins","Slotted","0.875"" (22.23mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/pdb185-gtr.pdf,//media.digikey.com/photos/Bourns%20Photos/PDB185-GTR11-504A2.jpg,PDB185-GTR11-504A2-ND,PDB185-GTR11-504A2,Bourns Inc.,POT 500K OHM 1/20W CARBON LOG,906,0,"12.04000","0","1","Tray","Pro Audio PDB185-GTR","Active","500k","±20%","0.05W, 1/20W","Push-Push, DPDT","1","Logarithmic","1","User Defined","-","300°","Carbon","Solder Lug","Knurled and Slotted","0.748"" (19.00mm)","0.236"" (6.00mm)","3/8-32","Panel Mount"
