Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Adjustment Type","Fader Type","Travel Range","Size / Dimension","Mounting Type"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS30M-0PB1FBR100K-ND,PS30M-0PB1FBR100K,TT Electronics/BI,SLIDE POT 100K OHM 0.1W TOP 30MM,0,0,"0.89300","0","810","-","PSxxM","Active","100 kOhms","0.1W, 1/10W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA4543-2015DPB103.JPG,PTA4543-2210CIB103-ND,PTA4543-2210CIB103,Bourns Inc.,SLIDE POT 10K OHM 0.25W TOP 45MM,0,0,"0.90650","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA4543-2015DPB103.JPG,PTA4543-2215DPB202-ND,PTA4543-2215DPB202,Bourns Inc.,SLIDE POT 2K OHM 0.25W TOP 45MM,0,0,"0.90650","0","1000","Tray","Pro Audio PTA","Active","2 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA4543-2015DPB103.JPG,PTA4543-2215DPB502-ND,PTA4543-2215DPB502,Bourns Inc.,SLIDE POT 5K OHM 0.25W TOP 45MM,0,0,"0.90650","0","1000","Tray","Pro Audio PTA","Active","5 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA4543-2215CPB103-ND,PTA4543-2215CPB103,Bourns Inc.,SLIDE POT 10K OHM 0.25W TOP 45MM,0,0,"0.90650","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA4543-2210CIB104-ND,PTA4543-2210CIB104,Bourns Inc.,SLIDE POT 100KOHM 0.25W TOP 45MM,0,0,"0.90650","0","1000","Tray","Pro Audio PTA","Active","100 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10PB1B1K-ND,PS45-10PB1B1K,TT Electronics/BI,SLIDE POT 1K OHM 0.25W TOP 45MM,0,0,"0.93100","0","780","-","PSxx","Active","1 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10PB1BR50K-ND,PS45-10PB1BR50K,TT Electronics/BI,SLIDE POT 50K OHM 0.25W TOP 45MM,0,0,"0.93100","0","780","-","PSxx","Active","50 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10PC3BR1MEG-ND,PS45-10PC3BR1MEG,TT Electronics/BI,SLIDE POT 1M OHM 0.25W TOP 45MM,0,0,"0.93100","0","780","-","PSxx","Active","1 MOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10PD1BR10K-ND,PS45-10PD1BR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.25W TOP 45MM,0,0,"0.93100","0","780","-","PSxx","Active","10 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0PE1FBR100KN-ND,PS45M-0PE1FBR100KN,TT Electronics/BI,SLIDE POT 100K OHM 0.125W TOP,0,0,"0.93100","0","780","-","PSxxM","Active","100 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2010CIA203-ND,PTA6043-2010CIA203,Bourns Inc.,SLIDE POT 20KOHM 0.125W TOP 60MM,0,0,"0.93600","0","1000","Tray","Pro Audio PTA","Active","20 kOhms","0.125W, 1/8W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2010CIA503-ND,PTA6043-2010CIA503,Bourns Inc.,SLIDE POT 50KOHM 0.125W TOP 60MM,0,0,"0.93600","0","1000","Tray","Pro Audio PTA","Active","50 kOhms","0.125W, 1/8W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2010CIB103-ND,PTA6043-2010CIB103,Bourns Inc.,SLIDE POT 10K OHM 0.25W TOP 60MM,0,0,"0.93600","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.25W, 1/4W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2010CIB203-ND,PTA6043-2010CIB203,Bourns Inc.,SLIDE POT 20K OHM 0.25W TOP 60MM,0,0,"0.93600","0","1000","Tray","Pro Audio PTA","Active","20 kOhms","0.25W, 1/4W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2010CIB502-ND,PTA6043-2010CIB502,Bourns Inc.,SLIDE POT 5K OHM 0.25W TOP 60MM,0,0,"0.93600","0","1000","Tray","Pro Audio PTA","Active","5 kOhms","0.25W, 1/4W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2010CIB503-ND,PTA6043-2010CIB503,Bourns Inc.,SLIDE POT 50K OHM 0.25W TOP 60MM,0,0,"0.93600","0","1000","Tray","Pro Audio PTA","Active","50 kOhms","0.25W, 1/4W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2015CPA223-ND,PTA6043-2015CPA223,Bourns Inc.,SLIDE POT 22KOHM 0.125W TOP 60MM,0,0,"0.93600","0","1000","Tray","Pro Audio PTA","Active","22 kOhms","0.125W, 1/8W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2015CPB102-ND,PTA6043-2015CPB102,Bourns Inc.,SLIDE POT 1K OHM 0.25W TOP 60MM,0,0,"0.93600","0","1000","Tray","Pro Audio PTA","Active","1 kOhms","0.25W, 1/4W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2015DPB254-ND,PTA6043-2015DPB254,Bourns Inc.,SLIDE POT 250KOHM 0.25W TOP 60MM,0,0,"0.93600","0","1000","Tray","Pro Audio PTA","Active","250 kOhms","0.25W, 1/4W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2015DPB502-ND,PTA6043-2015DPB502,Bourns Inc.,SLIDE POT 5K OHM 0.25W TOP 60MM,0,0,"0.93600","0","1000","Tray","Pro Audio PTA","Active","5 kOhms","0.25W, 1/4W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA6043-2015CIB103-ND,PTA6043-2015CIB103,Bourns Inc.,SLIDE POT 10KOHM 0.125W TOP 60MM,0,0,"0.93600","0","1000","-","Pro Audio PTA","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS20M-0PE1FBR20K-ND,PS20M-0PE1FBR20K,TT Electronics/BI,SLIDE POT 20K OHM 0.05W TOP 20MM,0,0,"0.94000","0","720","-","PSxxM","Active","20 kOhms","0.05W, 1/20W","±20%","Top","Dual","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MC3BR10K-ND,PS45M-0MC3BR10K,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"0.96900","0","520","Bulk","PSxxM","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS30-20PB1AR10K-ND,PS30-20PB1AR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.05W TOP 30MM,0,0,"0.96900","0","540","Tray","PSxx","Active","10 kOhms","0.05W, 1/20W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.256"" H (45.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS30-20PB1BR10K-ND,PS30-20PB1BR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"0.96900","0","540","Tray","PSxx","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.256"" H (45.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MC2LR10K-ND,PS45M-0MC2LR10K,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"0.96900","0","520","Bulk","PSxxM","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS20L-N02FBR10K-ND,PS20L-N02FBR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.1W TOP 20MM,0,0,"0.96900","0","540","-","PSxxL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS20L-N02FBR10KN-ND,PS20L-N02FBR10KN,TT Electronics/BI,SLIDE POT 10K OHM 0.1W TOP 20MM,0,0,"0.96900","0","540","-","PSxxL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS20M-0PC1FAR250KN-ND,PS20M-0PC1FAR250KN,TT Electronics/BI,SLIDE POT 250K OHM 0.025W TOP,0,0,"0.96900","0","720","-","PSxxM","Active","250 kOhms","0.025W, 1/40W","±20%","Top","Dual","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS30-11MD1BR10K-ND,PS30-11MD1BR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.2W TOP 30MM,0,0,"0.96900","0","540","-","PSxx","Active","10 kOhms","0.2W, 1/5W","±20%","Top","Standard","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.256"" H (45.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MC1BR10K-ND,PS45M-0MC1BR10K,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MC1BR1MEG-ND,PS45M-0MC1BR1MEG,TT Electronics/BI,SLIDE POT 1M OHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","1 MOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MC2AR1K-ND,PS45M-0MC2AR1K,TT Electronics/BI,SLIDE POT 1K OHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","1 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MC2AR5K-ND,PS45M-0MC2AR5K,TT Electronics/BI,SLIDE POT 5K OHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","5 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MC2LR10KN-ND,PS45M-0MC2LR10KN,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MD1FBR10KN-ND,PS45M-0MD1FBR10KN,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0ME1BR100K-ND,PS45M-0ME1BR100K,TT Electronics/BI,SLIDE POT 100K OHM 0.125W TOP,0,0,"0.96900","0","520","-","PSxxM","Active","100 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0ME1BR10K-ND,PS45M-0ME1BR10K,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0ME1BR1K-ND,PS45M-0ME1BR1K,TT Electronics/BI,SLIDE POT 1K OHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","1 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0ME1BR1MEG-ND,PS45M-0ME1BR1MEG,TT Electronics/BI,SLIDE POT 1M OHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","1 MOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0ME1BR500-ND,PS45M-0ME1BR500,TT Electronics/BI,SLIDE POT 500OHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","500 Ohms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0ME1BR500K-ND,PS45M-0ME1BR500K,TT Electronics/BI,SLIDE POT 500K OHM 0.125W TOP,0,0,"0.96900","0","520","-","PSxxM","Active","500 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0ME1BR50K-ND,PS45M-0ME1BR50K,TT Electronics/BI,SLIDE POT 50KOHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","50 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0ME1BR5K-ND,PS45M-0ME1BR5K,TT Electronics/BI,SLIDE POT 5K OHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","5 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0PD1FBR10KN-ND,PS45M-0PD1FBR10KN,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"0.96900","0","520","-","PSxxM","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,S45M-0PE1FBR100KN-ND,S45M-0PE1FBR100KN,TT Electronics/BI,SLIDE POT 100K OHM 0.125W TOP,0,0,"0.96900","0","520","-","PSxxM","Active","100 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2045MM.JPG,PTA3044-2015CPB104-ND,PTA3044-2015CPB104,Bourns Inc.,SLIDE POT 100K OHM 0.1W TOP 30MM,0,0,"0.97200","0","1000","Tray","Pro Audio PTA","Active","100 kOhms","0.1W, 1/10W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.256"" H (45.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2045MM.JPG,PTA3044-2015CPB504-ND,PTA3044-2015CPB504,Bourns Inc.,SLIDE POT 500K OHM 0.1W TOP 30MM,0,0,"0.97200","0","1000","Tray","Pro Audio PTA","Active","500 kOhms","0.1W, 1/10W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.256"" H (45.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA4543-2015DPB103.JPG,PTA4544-2010CIB103-ND,PTA4544-2010CIB103,Bourns Inc.,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"0.97200","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA4543-2015DPB103.JPG,PTA4544-2010DPA103-ND,PTA4544-2010DPA103,Bourns Inc.,SLIDE POT 10K OHM 0.06W TOP 45MM,0,0,"0.97200","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.06W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA4543-2015DPB103.JPG,PTA4544-2015DPA103-ND,PTA4544-2015DPA103,Bourns Inc.,SLIDE POT 10K OHM 0.06W TOP 45MM,0,0,"0.97200","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.06W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2045MM.JPG,PTA3044-2010DPB253-ND,PTA3044-2010DPB253,Bourns Inc.,SLIDE POT 25K OHM 0.1W TOP 30MM,0,0,"0.97200","0","1000","Tray","Pro Audio PTA","Active","25 kOhms","0.1W, 1/10W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.256"" H (45.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2045MM.JPG,PTA3044-2010DPB503-ND,PTA3044-2010DPB503,Bourns Inc.,SLIDE POT 50K OHM 0.1W TOP 30MM,0,0,"0.97200","0","1000","Tray","Pro Audio PTA","Active","50 kOhms","0.1W, 1/10W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.256"" H (45.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA4544-2015CIA103-ND,PTA4544-2015CIA103,Bourns Inc.,SLIDE POT 10K OHM 0.06W TOP 45MM,0,0,"0.97200","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.06W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA4544-2015CPA103-ND,PTA4544-2015CPA103,Bourns Inc.,SLIDE POT 10K OHM 0.06W TOP 45MM,0,0,"0.97200","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.06W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
